"Time","pod:productcatalogservice-w4-5d9b8d854-pqcrx_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-hrmgv_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-cj8ts_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-nqf8p_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-zt7gs_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-hf9wh_service:currencyservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-95grb_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-fzln5_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-n52zd_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-pqqts_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-hk2ld_service:frontend_node:worker--3","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-rvkf2_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-g2w82_service:currencyservice_node:worker--3","pod:adservice-w1-5c67ddfffc-ftfwg_service:adservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-9mvwc_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-r92qg_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-x4p4b_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-mcncn_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-ww4m2_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-hfpmd_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-wz2wt_service:recommendationservice_node:worker--3","pod:frontend-w1-599b6846df-pwhds_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-twqgz_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-p2242_service:productcatalogservice_node:worker--3","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-9jncc_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-rdfqw_service:currencyservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-lbvz8_service:frontend_node:worker--3","pod:adservice-w4-76766bdfb6-bqct4_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-wfccj_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-9swtc_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-xkxsm_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-86fhw_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-6rtbl_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-s9hq9_service:recommendationservice_node:worker--2.novalocal"
1636547432.783,0.15571781915207195,0.4546963086186328,0.5345300436040559,0.12280855507533753,0.6774402201884301,0.46260461777875284,0.1727434368337274,0.05398738115894007,0.6138917002280526,0.04378136055376872,0.19751073754423226,0.1396765461533637,0.6166195875450913,0.164089788543351,0.04342579621836978,0.003481037876314326,0.46566962901210973,0.1373938358795593,0.6585583768093048,0.04493603180958053,0.2015584257614162,0.05224290034866959,0.02881119463847219,0.12248649026140515,0.6557091986198385,0.14622611596081184,0.021513007423895482,0.04396284927372421,0.6327592777701724,0.5344334590313947,0.16082116051630135,0.12466817404611324,0.17016780665010595,0.1456375143796304,0.03796933646750885,0.5492046862465993,0.5785433658853982,0.17805982296864145,0.5510918362025878,0.6817343435653314,0.46525504220324887,0.1218784728032683,0.050672705117294464,0.0500613992049249
1636547447.797,0.15571781915207195,0.4546963086186328,0.5345300436040559,0.12280855507533753,0.6774402201884301,0.46260461777875284,0.1727434368337274,0.05398738115894007,0.6138917002280526,0.04378136055376872,0.19751073754423226,0.1396765461533637,0.6166195875450913,0.164089788543351,0.04342579621836978,0.003481037876314326,0.46566962901210973,0.1373938358795593,0.6585583768093048,0.04493603180958053,0.2015584257614162,0.05224290034866959,0.02881119463847219,0.12248649026140515,0.6557091986198385,0.14622611596081184,0.021513007423895482,0.04396284927372421,0.6327592777701724,0.5344334590313947,0.16082116051630135,0.12466817404611324,0.17016780665010595,0.1456375143796304,0.03796933646750885,0.5492046862465993,0.5785433658853982,0.17805982296864145,0.5510918362025878,0.6817343435653314,0.46525504220324887,0.1218784728032683,0.050672705117294464,0.0500613992049249
1636547462.83,0.16944831618245587,0.4552043317807935,0.5347644223770157,0.12269969817886944,0.6616592412309481,0.4627521254765212,0.16941254262383,0.055277360730528836,0.6150358225121478,0.044082369866340725,0.19827809885063452,0.14006001831634324,0.6061577098178953,0.16460437189960497,0.04360619024910282,0.003513643044669609,0.4662924263644215,0.1386786826280072,0.6587185971440958,0.044884665828322894,0.20257009585956479,0.058969031408155986,0.029227239166247976,0.12310873154137868,0.6552549612465646,0.1457023424625468,0.021260111191563763,0.04278320958751515,0.634675792438421,0.5355222178106326,0.1559780868243384,0.11399281607604247,0.17007810022312977,0.14545107589991862,0.036446584165442754,0.5493623876026887,0.6198878907541586,0.1902749294941748,0.5740621036745837,0.6621066435456197,0.4660149057410421,0.12274283589807825,0.050543452460337424,0.04981889108531968
1636547477.855,0.16944831618245587,0.4552043317807935,0.5347644223770157,0.12269969817886944,0.6616592412309481,0.4627521254765212,0.16941254262383,0.055277360730528836,0.6150358225121478,0.044082369866340725,0.19827809885063452,0.14006001831634324,0.6061577098178953,0.16460437189960497,0.04360619024910282,0.003513643044669609,0.4662924263644215,0.1386786826280072,0.6587185971440958,0.044884665828322894,0.20257009585956479,0.058969031408155986,0.029227239166247976,0.12310873154137868,0.6552549612465646,0.1457023424625468,0.021260111191563763,0.04278320958751515,0.634675792438421,0.5355222178106326,0.1559780868243384,0.11399281607604247,0.17007810022312977,0.14545107589991862,0.036446584165442754,0.5493623876026887,0.6198878907541586,0.1902749294941748,0.5740621036745837,0.6621066435456197,0.4660149057410421,0.12274283589807825,0.050543452460337424,0.04981889108531968
1636547492.89,0.1666837830290906,0.4561060053435436,0.535060003535474,0.12304985395713436,0.7115603997901828,0.46082310543276805,0.16928647909197836,0.05728625363018301,0.6145190485756116,0.044172485696297045,0.19708486589549304,0.1396551703939801,0.5992791440835947,0.16406498338094627,0.0436664711477195,0.003541865696456689,0.464605907646547,0.1384793946632516,0.6585529978666205,0.044581660720847516,0.18621397428228265,0.0559523634730546,0.027338848110123937,0.12316629572203576,0.6544622374471737,0.14543021651516147,0.02124924444074195,0.0439112423494374,0.6351965387200443,0.5365767378836405,0.1675990574943629,0.12412281559439256,0.16981050357221428,0.1453346094965982,0.03819337253568597,0.529540700502391,0.5779626420439717,0.1881262744461022,0.5695266173639327,0.6762929652394428,0.465975485933091,0.12282191650892882,0.05110075268350115,0.05017971047931232
1636547507.906,0.1666837830290906,0.4561060053435436,0.535060003535474,0.12304985395713436,0.7115603997901828,0.46082310543276805,0.16928647909197836,0.05728625363018301,0.6145190485756116,0.044172485696297045,0.19708486589549304,0.1396551703939801,0.5992791440835947,0.16406498338094627,0.0436664711477195,0.003541865696456689,0.464605907646547,0.1384793946632516,0.6585529978666205,0.044581660720847516,0.18621397428228265,0.0559523634730546,0.027338848110123937,0.12316629572203576,0.6544622374471737,0.14543021651516147,0.02124924444074195,0.0439112423494374,0.6351965387200443,0.5365767378836405,0.1675990574943629,0.12412281559439256,0.16981050357221428,0.1453346094965982,0.03819337253568597,0.529540700502391,0.5779626420439717,0.1881262744461022,0.5695266173639327,0.6762929652394428,0.465975485933091,0.12282191650892882,0.05110075268350115,0.05017971047931232
1636547522.922,0.16618626478455492,0.4551801772387907,0.5332064281183774,0.12307788894692293,0.6644866425183901,0.46059176549357395,0.16934301022306192,0.05282935462153365,0.6140028008501328,0.043841103089215516,0.19643835928744463,0.13969414734389116,0.6153193099326256,0.16261639862367597,0.04308106348163541,0.003494545777709955,0.4651161546602883,0.13814649211372532,0.6574157266525106,0.044353841794400495,0.20087399683711876,0.05522517294966629,0.0293638543793801,0.12258151977063109,0.6535720623020846,0.14493648922784222,0.021144390651165385,0.043866690631229915,0.6332055782434441,0.5357748722526845,0.16299066308325522,0.12366218398483744,0.16925559516925437,0.14468542918569094,0.03810910240916979,0.5264319092065812,0.6184248069142366,0.19589029388435195,0.5629189824001837,0.6495906529185361,0.46534377482062117,0.12228813193802002,0.051180916833858725,0.0505399509742984
1636547537.947,0.16618626478455492,0.4551801772387907,0.5332064281183774,0.12307788894692293,0.6644866425183901,0.46059176549357395,0.16934301022306192,0.05282935462153365,0.6140028008501328,0.043841103089215516,0.19643835928744463,0.13969414734389116,0.6153193099326256,0.16261639862367597,0.04308106348163541,0.003494545777709955,0.4651161546602883,0.13814649211372532,0.6574157266525106,0.044353841794400495,0.20087399683711876,0.05522517294966629,0.0293638543793801,0.12258151977063109,0.6535720623020846,0.14493648922784222,0.021144390651165385,0.043866690631229915,0.6332055782434441,0.5357748722526845,0.16299066308325522,0.12366218398483744,0.16925559516925437,0.14468542918569094,0.03810910240916979,0.5264319092065812,0.6184248069142366,0.19589029388435195,0.5629189824001837,0.6495906529185361,0.46534377482062117,0.12228813193802002,0.051180916833858725,0.0505399509742984
1636547552.992,0.16543538752740272,0.45574370492195926,0.5330441986348309,0.1229622835570543,0.6585515960953194,0.46247729356267786,0.17049572071188196,0.0539364390670766,0.6144195653868266,0.043762641213840464,0.19568152588195467,0.14055661468029143,0.6161326272774413,0.16311522007931967,0.04280652395457303,0.0034807336659081044,0.4658337480016564,0.13732305946741144,0.6559482117876916,0.0444692102652062,0.19027802194268129,0.05631899055637099,0.027490531030541915,0.12275773968571095,0.6520944801259413,0.14477307741060694,0.020935948675620996,0.044995090724072755,0.6339416702545573,0.5352957385286852,0.1601507419859633,0.11779618783513512,0.16898685218878212,0.1442093679092807,0.038086156001345524,0.5473245373942075,0.6201631724365309,0.18486088852579535,0.551405260877323,0.6785716648436138,0.4659776363776199,0.12233706316064297,0.05079234855250574,0.050402425330245346
1636547568.013,0.16543538752740272,0.45574370492195926,0.5330441986348309,0.1229622835570543,0.6585515960953194,0.46247729356267786,0.17049572071188196,0.0539364390670766,0.6144195653868266,0.043762641213840464,0.19568152588195467,0.14055661468029143,0.6161326272774413,0.16311522007931967,0.04280652395457303,0.0034807336659081044,0.4658337480016564,0.13732305946741144,0.6559482117876916,0.0444692102652062,0.19027802194268129,0.05631899055637099,0.027490531030541915,0.12275773968571095,0.6520944801259413,0.14477307741060694,0.020935948675620996,0.044995090724072755,0.6339416702545573,0.5352957385286852,0.1601507419859633,0.11779618783513512,0.16898685218878212,0.1442093679092807,0.038086156001345524,0.5473245373942075,0.6201631724365309,0.18486088852579535,0.551405260877323,0.6785716648436138,0.4659776363776199,0.12233706316064297,0.05079234855250574,0.050402425330245346
1636547583.036,0.16626239791036582,0.45721329897033525,0.5325166265153456,0.11783315667586766,0.6579216574686613,0.4502901924818711,0.17456240298727782,0.05700363117441117,0.6141729298219782,0.0445365610235081,0.19588175538609304,0.13530681654155377,0.617778737218685,0.16309206635044265,0.0434535110587002,0.003493306344188163,0.46483118320340355,0.13741823473249887,0.6544643938426857,0.04324879854296053,0.201025419422883,0.0583936448582555,0.029722094839650028,0.12257651231568245,0.651955891772495,0.14382817674808446,0.02076654297505192,0.04318000043315187,0.6348072485325935,0.5342282013976892,0.1670858078942471,0.12418466188362151,0.16931013784812537,0.1437347831850117,0.038263922153857655,0.5752134693040623,0.6205685098791858,0.18615213539632647,0.580718057770071,0.6660388126139313,0.4678727402540649,0.12247436729978423,0.05039358769158438,0.04970982522658791
1636547598.06,0.16626239791036582,0.45721329897033525,0.5325166265153456,0.11783315667586766,0.6579216574686613,0.4502901924818711,0.17456240298727782,0.05700363117441117,0.6141729298219782,0.0445365610235081,0.19588175538609304,0.13530681654155377,0.617778737218685,0.16309206635044265,0.0434535110587002,0.003493306344188163,0.46483118320340355,0.13741823473249887,0.6544643938426857,0.04324879854296053,0.201025419422883,0.0583936448582555,0.029722094839650028,0.12257651231568245,0.651955891772495,0.14382817674808446,0.02076654297505192,0.04318000043315187,0.6348072485325935,0.5342282013976892,0.1670858078942471,0.12418466188362151,0.16931013784812537,0.1437347831850117,0.038263922153857655,0.5752134693040623,0.6205685098791858,0.18615213539632647,0.580718057770071,0.6660388126139313,0.4678727402540649,0.12247436729978423,0.05039358769158438,0.04970982522658791
1636547613.086,0.15318536889965204,0.45887334499308713,0.5319084917756189,0.12289889131381805,0.7127145025703396,0.46107267461842727,0.16920343887699762,0.052937120249250846,0.6156211396687907,0.0445077810543292,0.19520251328281102,0.1317743053996321,0.6026103875278271,0.16288483673698728,0.043452509915838294,0.0035657935230599303,0.46326728103273407,0.13757798054647252,0.6545069800506114,0.045171428524249435,0.20378585556960138,0.05606761486979314,0.02970082285306139,0.12273600931904015,0.6513410346943225,0.14372493314611579,0.020753612332444132,0.04414047853109626,0.6356488652380422,0.5343050813052578,0.167971164965587,0.12402415942100473,0.16900891322502665,0.14373718662644808,0.03826841292734287,0.5498072597690076,0.6196819258405772,0.19226681665579395,0.5963384273232643,0.7186973085116872,0.46923769206175214,0.12282688656062363,0.050808382625804435,0.049082660731354893
1636547628.109,0.15318536889965204,0.45887334499308713,0.5319084917756189,0.12289889131381805,0.7127145025703396,0.46107267461842727,0.16920343887699762,0.052937120249250846,0.6156211396687907,0.0445077810543292,0.19520251328281102,0.1317743053996321,0.6026103875278271,0.16288483673698728,0.043452509915838294,0.0035657935230599303,0.46326728103273407,0.13757798054647252,0.6545069800506114,0.045171428524249435,0.20378585556960138,0.05606761486979314,0.02970082285306139,0.12273600931904015,0.6513410346943225,0.14372493314611579,0.020753612332444132,0.04414047853109626,0.6356488652380422,0.5343050813052578,0.167971164965587,0.12402415942100473,0.16900891322502665,0.14373718662644808,0.03826841292734287,0.5498072597690076,0.6196819258405772,0.19226681665579395,0.5963384273232643,0.7186973085116872,0.46923769206175214,0.12282688656062363,0.050808382625804435,0.049082660731354893
