"Time","pod:currencyservice-w2-6f8d8654c5-4vhvv_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-s997r_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:currencyservice-w4-649d8c7669-s66ng_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-7m59p_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-fmgwh_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-zmt7q_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-hxvcr_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-j9mtp_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-k89ht_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-zgrpf_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-7znm4_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-6kpf8_service:frontend_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-b5mbc_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-n8dr9_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-wsk69_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-mp48q_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-lcwwh_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-r7rl7_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-mc9xd_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-vvcvc_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-7fx8x_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-dt2mk_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-cnxbg_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-6hwpz_service:recommendationservice_node:worker--3","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-9h5s4_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-l6k45_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-vlhbp_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-cmtdv_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-tdmkx_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-zvqtz_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-vdhj6_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-4jhfg_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-4g69g_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-wklm7_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-ctknj_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-w7mmd_service:frontend_node:worker--4.novalocal"
1636900709.268,0.5928367108685739,0.009685114885998063,0.23551725119226602,0.2782859298420292,0.6531505545542307,0.08720063901326261,0.010628817239666778,0.49967053264254163,0.009617071708642705,0.584875066359274,0.08527243282314391,0.010836624221518381,0.07034521426480994,0.5277098020771962,0.0556935457282074,0.2767459859459952,0.5334826150673639,0.07714459114726586,0.07617388992332855,0.06876798508259807,0.009144113159117334,0.010554038488875631,0.5368779841640235,0.07017680295275794,0.5398932550134266,0.009520417826110386,0.5263042718036861,0.009111130933589976,0.23425908348219965,0.47679180532392834,0.5980318816926177,0.5682510040918376,0.5002915736450957,0.00945516157560902,0.0036349960567589592,0.5497014110430674,0.009836587034032274,0.5197201444153724,0.5018171916234441,0.07011713494738808,0.6368876298339984,0.5372910679550149
1636900724.291,0.5928367108685739,0.009685114885998063,0.23551725119226602,0.2782859298420292,0.6531505545542307,0.08720063901326261,0.010628817239666778,0.49967053264254163,0.009617071708642705,0.584875066359274,0.08527243282314391,0.010836624221518381,0.07034521426480994,0.5277098020771962,0.0556935457282074,0.2767459859459952,0.5334826150673639,0.07714459114726586,0.07617388992332855,0.06876798508259807,0.009144113159117334,0.010554038488875631,0.5368779841640235,0.07017680295275794,0.5398932550134266,0.009520417826110386,0.5263042718036861,0.009111130933589976,0.23425908348219965,0.47679180532392834,0.5980318816926177,0.5682510040918376,0.5002915736450957,0.00945516157560902,0.0036349960567589592,0.5497014110430674,0.009836587034032274,0.5197201444153724,0.5018171916234441,0.07011713494738808,0.6368876298339984,0.5372910679550149
1636900739.312,0.5916339884042757,0.009638041013916023,0.23433041610353472,0.2786809761210131,0.6537762311144844,0.0830519138920123,0.010212506480494715,0.4990300400992359,0.009499219366149288,0.5840960900037304,0.07983529470719339,0.011040495934165881,0.06985461462007117,0.5263875945313192,0.05936718166925403,0.2756392869300416,0.5332489042941635,0.07674627427210517,0.07556921500030771,0.07030146579379748,0.008966904540933806,0.010734202693565467,0.5366045775270529,0.06986276795573729,0.5396564999389672,0.00945828430178283,0.5268478134312371,0.009299593651313049,0.2339911292037492,0.45887482721065215,0.5985963181644791,0.5532418401221953,0.49940832305845406,0.009388363047031431,0.0035701955662997887,0.5496317307596004,0.00995370661977514,0.4986856946054076,0.5010338642682425,0.06698770539660141,0.6555092447236537,0.5543742305008885
1636900754.339,0.5916339884042757,0.009638041013916023,0.23433041610353472,0.2786809761210131,0.6537762311144844,0.0830519138920123,0.010212506480494715,0.4990300400992359,0.009499219366149288,0.5840960900037304,0.07983529470719339,0.011040495934165881,0.06985461462007117,0.5263875945313192,0.05936718166925403,0.2756392869300416,0.5332489042941635,0.07674627427210517,0.07556921500030771,0.07030146579379748,0.008966904540933806,0.010734202693565467,0.5366045775270529,0.06986276795573729,0.5396564999389672,0.00945828430178283,0.5268478134312371,0.009299593651313049,0.2339911292037492,0.45887482721065215,0.5985963181644791,0.5532418401221953,0.49940832305845406,0.009388363047031431,0.0035701955662997887,0.5496317307596004,0.00995370661977514,0.4986856946054076,0.5010338642682425,0.06698770539660141,0.6555092447236537,0.5543742305008885
1636900769.37,0.5924587624560771,0.009673744876331334,0.23350743200950783,0.2789336038120202,0.6595728564383996,0.09120728330412596,0.009542676490800145,0.4987628996380845,0.009369918063205673,0.5841966646172424,0.08386621726496506,0.011194174413350994,0.06949872621977672,0.5258015204804296,0.059667429779844884,0.2765678591018703,0.5331140705288493,0.07615619425857079,0.07516853793163478,0.0671807495393203,0.008691787463567068,0.011133274379014325,0.5358364676517372,0.0693830960406119,0.539573101327937,0.009478121722157028,0.5272042042596106,0.009356591508781558,0.2335286411393574,0.4760705117350585,0.5775937399215517,0.6024654807513412,0.4991149954874713,0.009424256188839273,0.0035342147891372854,0.5492992676633537,0.0098493083404708,0.5065008550030504,0.5009898616146304,0.06960302029677193,0.6081517272073516,0.5592136796675967
1636900784.392,0.5924587624560771,0.009673744876331334,0.23350743200950783,0.2789336038120202,0.6595728564383996,0.09120728330412596,0.009542676490800145,0.4987628996380845,0.009369918063205673,0.5841966646172424,0.08386621726496506,0.011194174413350994,0.06949872621977672,0.5258015204804296,0.059667429779844884,0.2765678591018703,0.5331140705288493,0.07615619425857079,0.07516853793163478,0.0671807495393203,0.008691787463567068,0.011133274379014325,0.5358364676517372,0.0693830960406119,0.539573101327937,0.009478121722157028,0.5272042042596106,0.009356591508781558,0.2335286411393574,0.4760705117350585,0.5775937399215517,0.6024654807513412,0.4991149954874713,0.009424256188839273,0.0035342147891372854,0.5492992676633537,0.0098493083404708,0.5065008550030504,0.5009898616146304,0.06960302029677193,0.6081517272073516,0.5592136796675967
1636900799.418,0.590597291290393,0.009702382026454723,0.23371706796243,0.2689569663007554,0.6556071922110841,0.0820475662292579,0.010304470029309457,0.4992209273369532,0.009449483302538194,0.5836047022346347,0.08458317501526919,0.010500497115774474,0.06957037745020246,0.524596630252661,0.059641811155222976,0.276125456220662,0.533315682735138,0.0758421688391864,0.0753471704138778,0.06998846315390342,0.008951152106868393,0.010684428213488566,0.5351705055900178,0.06936836077889746,0.5383540348760931,0.009437936612263852,0.5274815291647379,0.009302920393437816,0.23335132907833442,0.48899307375505463,0.6012688951102033,0.5466530243921867,0.49964872370322233,0.009505526806545966,0.0035379548039312625,0.5478789325595644,0.00985874985919133,0.520975010393587,0.5013414651376085,0.06980512140613214,0.6222140071093119,0.5887870240938686
1636900814.443,0.590597291290393,0.009702382026454723,0.23371706796243,0.2689569663007554,0.6556071922110841,0.0820475662292579,0.010304470029309457,0.4992209273369532,0.009449483302538194,0.5836047022346347,0.08458317501526919,0.010500497115774474,0.06957037745020246,0.524596630252661,0.059641811155222976,0.276125456220662,0.533315682735138,0.0758421688391864,0.0753471704138778,0.06998846315390342,0.008951152106868393,0.010684428213488566,0.5351705055900178,0.06936836077889746,0.5383540348760931,0.009437936612263852,0.5274815291647379,0.009302920393437816,0.23335132907833442,0.48899307375505463,0.6012688951102033,0.5466530243921867,0.49964872370322233,0.009505526806545966,0.0035379548039312625,0.5478789325595644,0.00985874985919133,0.520975010393587,0.5013414651376085,0.06980512140613214,0.6222140071093119,0.5887870240938686
1636900829.474,0.5902546781149625,0.009476162890123745,0.2334858342185686,0.27039713309865016,0.63918048101124,0.08401215866343674,0.010918909454906707,0.4986625865608973,0.009422024376381184,0.5847847980791194,0.08440624925568366,0.010709491174689367,0.06934563023913795,0.5244118274932718,0.05957124216810142,0.2751366461150216,0.5330993950108205,0.07519173241488177,0.0753716710102966,0.0702942273276678,0.009137575140443511,0.010978065198566308,0.5355830647127604,0.0691830911300256,0.5388825712550398,0.009327075062834027,0.5100125578299953,0.0091715318490413,0.23328613158100842,0.47670508641258325,0.6002568399397983,0.5881623095629476,0.4988675335915913,0.009410775326352145,0.0035726163439511833,0.5483083412072387,0.009912881197746602,0.5035860624832689,0.5013899321322972,0.07027844739200606,0.6766765445136417,0.5707803545250476
1636900844.495,0.5902546781149625,0.009476162890123745,0.2334858342185686,0.27039713309865016,0.63918048101124,0.08401215866343674,0.010918909454906707,0.4986625865608973,0.009422024376381184,0.5847847980791194,0.08440624925568366,0.010709491174689367,0.06934563023913795,0.5244118274932718,0.05957124216810142,0.2751366461150216,0.5330993950108205,0.07519173241488177,0.0753716710102966,0.0702942273276678,0.009137575140443511,0.010978065198566308,0.5355830647127604,0.0691830911300256,0.5388825712550398,0.009327075062834027,0.5100125578299953,0.0091715318490413,0.23328613158100842,0.47670508641258325,0.6002568399397983,0.5881623095629476,0.4988675335915913,0.009410775326352145,0.0035726163439511833,0.5483083412072387,0.009912881197746602,0.5035860624832689,0.5013899321322972,0.07027844739200606,0.6766765445136417,0.5707803545250476
1636900859.525,0.5921945050503665,0.00959654811738932,0.2329229577939645,0.28093092268454334,0.6365992778794954,0.08918846834098286,0.010304990043946832,0.49940817322789766,0.009466138955271361,0.5866141989703463,0.08446686567956221,0.011253787153708714,0.0690677056196892,0.5261087337904358,0.059769570476513476,0.2743152125366394,0.5338273520744716,0.0750364345936258,0.07558831107786407,0.07017969157192205,0.009095214417877064,0.01135759565345607,0.5362599321984399,0.06917231982161125,0.5396246251663243,0.00931458705528667,0.5273177828966179,0.009285028674466176,0.23262986295838062,0.4677275351565019,0.6024412452212868,0.5566931040696886,0.49911989491595377,0.0094309430996961,0.003550036656680065,0.5487185641361643,0.009950987587976355,0.5022965577713547,0.49173660588737444,0.06959637023638297,0.6578214059069711,0.5727409439383704
1636900874.552,0.5921945050503665,0.00959654811738932,0.2329229577939645,0.28093092268454334,0.6365992778794954,0.08918846834098286,0.010304990043946832,0.49940817322789766,0.009466138955271361,0.5866141989703463,0.08446686567956221,0.011253787153708714,0.0690677056196892,0.5261087337904358,0.059769570476513476,0.2743152125366394,0.5338273520744716,0.0750364345936258,0.07558831107786407,0.07017969157192205,0.009095214417877064,0.01135759565345607,0.5362599321984399,0.06917231982161125,0.5396246251663243,0.00931458705528667,0.5273177828966179,0.009285028674466176,0.23262986295838062,0.4677275351565019,0.6024412452212868,0.5566931040696886,0.49911989491595377,0.0094309430996961,0.003550036656680065,0.5487185641361643,0.009950987587976355,0.5022965577713547,0.49173660588737444,0.06959637023638297,0.6578214059069711,0.5727409439383704
1636900889.575,0.5913371233178113,0.009499941138308498,0.22209855055731342,0.28219692632155086,0.6750136000132925,0.0842390723157725,0.010367242844177565,0.49879866526876193,0.009264877215076371,0.5865057031741441,0.08496748365712395,0.011493417899095096,0.06901303038652695,0.5264404797400203,0.059670625276312256,0.27396499597640595,0.5336998696875501,0.07482338296204383,0.07550610649446815,0.07013616353909131,0.008818491378341554,0.010630517645206849,0.5365479005984249,0.06939517522720685,0.5389665068065155,0.009250574616557301,0.5268163017681747,0.008737037679394967,0.23242174129726528,0.47905302473189537,0.5802344319345409,0.6023226852026632,0.49869901260899496,0.009459146399552573,0.0035727325576558108,0.5494859087444142,0.010002769795657224,0.5203667474908895,0.5007542147441222,0.06971743662445194,0.6567423535636369,0.5890381850268415
1636900904.596,0.5913371233178113,0.009499941138308498,0.22209855055731342,0.28219692632155086,0.6750136000132925,0.0842390723157725,0.010367242844177565,0.49879866526876193,0.009264877215076371,0.5865057031741441,0.08496748365712395,0.011493417899095096,0.06901303038652695,0.5264404797400203,0.059670625276312256,0.27396499597640595,0.5336998696875501,0.07482338296204383,0.07550610649446815,0.07013616353909131,0.008818491378341554,0.010630517645206849,0.5365479005984249,0.06939517522720685,0.5389665068065155,0.009250574616557301,0.5268163017681747,0.008737037679394967,0.23242174129726528,0.47905302473189537,0.5802344319345409,0.6023226852026632,0.49869901260899496,0.009459146399552573,0.0035727325576558108,0.5494859087444142,0.010002769795657224,0.5203667474908895,0.5007542147441222,0.06971743662445194,0.6567423535636369,0.5890381850268415
