"Time","pod:productcatalogservice-w3-5d9b8d854-hzn66_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-pk5vd_service:currencyservice_node:worker--4.novalocal","pod:adservice-w2-754d7d8cd4-6b9rb_service:adservice_node:worker--2","pod:currencyservice-w2-656689488c-5fzd4_service:currencyservice_node:worker--2","pod:currencyservice-w2-656689488c-p9nlg_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-zfmk4_service:frontend_node:worker--2","pod:productcatalogservice-w2-8649bb655b-k5lsz_service:productcatalogservice_node:worker--2","pod:recommendationservice-w1-5bbcb977f8-x69hw_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-rfvc2_service:frontend_node:worker--2","pod:frontend-w4-599b6846df-p4m9x_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-q592t_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-9vbh5_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-42h8n_service:frontend_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-n9dg7_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-sxm6d_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w4-cd78b8fd6-qb9g4_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-5l25c_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-6855bd669b-bxfwn_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w3-649d8c7669-knvsn_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-fxz67_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-rbp6d_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-zfqg9_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-htzz5_service:redis-cart_node:worker--4.novalocal","pod:cartservice-w2-856bd974f7-tmt5c_service:cartservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-h7t27_service:recommendationservice_node:worker--2","pod:recommendationservice-w3-6855bd669b-2pmw7_service:recommendationservice_node:worker--3.novalocal","pod:cartservice-w4-86744bdcbd-jx6p6_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-bv8dq_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-vjz9w_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-4dwgd_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-nl7gh_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-dql4x_service:productcatalogservice_node:worker--2","pod:adservice-w4-5c67ddfffc-cp5mr_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w2-8597bb459d-pz766_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-7htks_service:frontend_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-kgtkb_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-wq6px_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w1-66565874fb-r8754_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-mcmqg_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w2-6d65c886c7-d7f45_service:redis-cart_node:worker--2","pod:currencyservice-w3-649d8c7669-8k884_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-wsmhn_service:productcatalogservice_node:worker--3.novalocal"
1638450209.579,0.08954902780861751,0.5232542394256925,0.23525437274902888,0.53502546269655,0.5160525318317342,0.5099320781361133,0.06887855266884413,0.008844506706003591,0.4896878099058277,0.49972991963144286,0.4939485059186993,0.5787966363097817,0.5213126205626031,0.5219258328675613,0.07303581395042755,0.530263538313921,0.008801726571283166,0.011323112084727976,0.6545652924811104,0.5700254146868625,0.06716044943068619,0.06566528160032693,0.0555520053911727,0.276828849713442,0.009103523322974368,0.01032312721436907,0.2658190481780078,0.00886772369938436,0.5765808852482893,0.5368453493299702,0.009118815377064765,0.0696591975898935,0.22618107210456068,0.009092180840678494,0.5834760719514657,0.5656765775125798,0.010991641034077458,0.07230896352387267,0.008981130067884032,0.005631920243783866,0.6915801903055283,0.08311236225142228
1638450224.664,0.08954902780861751,0.5232542394256925,0.23525437274902888,0.53502546269655,0.5160525318317342,0.5099320781361133,0.06887855266884413,0.008844506706003591,0.4896878099058277,0.49972991963144286,0.4939485059186993,0.5787966363097817,0.5213126205626031,0.5219258328675613,0.07303581395042755,0.530263538313921,0.008801726571283166,0.011323112084727976,0.6545652924811104,0.5700254146868625,0.06716044943068619,0.06566528160032693,0.0555520053911727,0.276828849713442,0.009103523322974368,0.01032312721436907,0.2658190481780078,0.00886772369938436,0.5765808852482893,0.5368453493299702,0.009118815377064765,0.0696591975898935,0.22618107210456068,0.009092180840678494,0.5834760719514657,0.5656765775125798,0.010991641034077458,0.07230896352387267,0.008981130067884032,0.005631920243783866,0.6915801903055283,0.08311236225142228
1638450239.806,0.08977946259315463,0.523038017489124,0.22747654853214838,0.5354373971504549,0.5314993525685681,0.5096074511097974,0.06239865648052446,0.00875209391483241,0.51298697705831,0.4996281653335636,0.4936495657132461,0.5786899808690267,0.5201645102432971,0.5205735558866275,0.07282001238598279,0.5300646901991977,0.008759414484240096,0.011342968558336261,0.6400067858494832,0.5726245801994292,0.06710725794053338,0.06564365755583955,0.05542013798822644,0.27660366575078865,0.009012702334541337,0.010352813066390546,0.26539834021854414,0.008872712751886867,0.5759808562728177,0.5365125378633674,0.009113141149753503,0.07023161449674847,0.22599480261987706,0.008808445293955483,0.5652714761146814,0.5962217785992738,0.010951645208055718,0.07221154126820475,0.008972632223585554,0.0056142371476063995,0.6703400459206379,0.0819387118095037
1638450255.049,0.08977946259315463,0.523038017489124,0.22747654853214838,0.5354373971504549,0.5314993525685681,0.5096074511097974,0.06239865648052446,0.00875209391483241,0.51298697705831,0.4996281653335636,0.4936495657132461,0.5786899808690267,0.5201645102432971,0.5205735558866275,0.07282001238598279,0.5300646901991977,0.008759414484240096,0.011342968558336261,0.6400067858494832,0.5726245801994292,0.06710725794053338,0.06564365755583955,0.05542013798822644,0.27660366575078865,0.009012702334541337,0.010352813066390546,0.26539834021854414,0.008872712751886867,0.5759808562728177,0.5365125378633674,0.009113141149753503,0.07023161449674847,0.22599480261987706,0.008808445293955483,0.5652714761146814,0.5962217785992738,0.010951645208055718,0.07221154126820475,0.008972632223585554,0.0056142371476063995,0.6703400459206379,0.0819387118095037
1638450270.212,0.09212240345025928,0.5221645196563233,0.2355304197536952,0.5183496839354204,0.5296390257112003,0.5076858541297901,0.06912408449785144,0.00880405493527344,0.5119510055095026,0.4988651568626585,0.4929615749555303,0.5773761133696624,0.5188091712770186,0.5185253268207972,0.07269018479208121,0.5285321407129764,0.00869835168739139,0.011416791598105004,0.638725011571737,0.5645456675650392,0.0669399229880475,0.06526662306745161,0.05502244389231914,0.2649670480054704,0.00903846251220808,0.01116654366280679,0.2640801233802033,0.00891705016635921,0.5742998460092805,0.5349599682566959,0.009033708619317883,0.06996261383987692,0.22400336589153624,0.00901683006901895,0.5955737169509109,0.5976722135037911,0.010940872734219719,0.07170733548664353,0.009086714806655145,0.005592273002047099,0.6710099617413563,0.08516044691125474
1638450285.255,0.09212240345025928,0.5221645196563233,0.2355304197536952,0.5183496839354204,0.5296390257112003,0.5076858541297901,0.06912408449785144,0.00880405493527344,0.5119510055095026,0.4988651568626585,0.4929615749555303,0.5773761133696624,0.5188091712770186,0.5185253268207972,0.07269018479208121,0.5285321407129764,0.00869835168739139,0.011416791598105004,0.638725011571737,0.5645456675650392,0.0669399229880475,0.06526662306745161,0.05502244389231914,0.2649670480054704,0.00903846251220808,0.01116654366280679,0.2640801233802033,0.00891705016635921,0.5742998460092805,0.5349599682566959,0.009033708619317883,0.06996261383987692,0.22400336589153624,0.00901683006901895,0.5955737169509109,0.5976722135037911,0.010940872734219719,0.07170733548664353,0.009086714806655145,0.005592273002047099,0.6710099617413563,0.08516044691125474
1638450300.298,0.08614734394834073,0.5230254705615506,0.22256665813792714,0.5114583858191194,0.5299540345749028,0.48192477760304464,0.06941091662224767,0.008919756345183341,0.5020025553099842,0.499438439234687,0.4940200293527515,0.5773187452054818,0.5185458680037476,0.518178231416322,0.0727147416157482,0.5291341707780133,0.008714737695380064,0.011263444843017823,0.6644787701558197,0.5649935879696887,0.0670210378625828,0.0654000524362588,0.055058562791890434,0.27571400441514715,0.009105975291560757,0.010197648092023393,0.2631749575546021,0.008941137202461953,0.5741441453457653,0.535094109959244,0.009075312591127944,0.0664284361520642,0.22506468582606176,0.009014924982472552,0.5940997379146988,0.6092001707128122,0.010992249228040103,0.07158495805726026,0.009116331098294184,0.005596351300685936,0.6326306161599535,0.08279182537055742
1638450315.336,0.08614734394834073,0.5230254705615506,0.22256665813792714,0.5114583858191194,0.5299540345749028,0.48192477760304464,0.06941091662224767,0.008919756345183341,0.5020025553099842,0.499438439234687,0.4940200293527515,0.5773187452054818,0.5185458680037476,0.518178231416322,0.0727147416157482,0.5291341707780133,0.008714737695380064,0.011263444843017823,0.6644787701558197,0.5649935879696887,0.0670210378625828,0.0654000524362588,0.055058562791890434,0.27571400441514715,0.009105975291560757,0.010197648092023393,0.2631749575546021,0.008941137202461953,0.5741441453457653,0.535094109959244,0.009075312591127944,0.0664284361520642,0.22506468582606176,0.009014924982472552,0.5940997379146988,0.6092001707128122,0.010992249228040103,0.07158495805726026,0.009116331098294184,0.005596351300685936,0.6326306161599535,0.08279182537055742
1638450330.52,0.08337786817718984,0.522869570287033,0.2264112637266485,0.5137701561835525,0.5000505037777019,0.4965481210333528,0.06980956775261013,0.008798955241953402,0.49007166900059146,0.49946272160982375,0.49309465731180163,0.5768168938228393,0.5179815939470714,0.5184326313048854,0.07193259598512002,0.5284200970489348,0.0086431467835602,0.010329162220408198,0.6348023931336217,0.5364840825004488,0.06656932409282829,0.06507954008843546,0.054954782221903836,0.26806330076896034,0.008587531688119905,0.010450818162348828,0.26367011258856754,0.008852492441543354,0.5718352958610746,0.5339951488062168,0.00897006133355193,0.06973370647943794,0.22547746671890131,0.009023990862405747,0.5669096268202333,0.5933932981034477,0.01092293988868155,0.07140698327207276,0.00910804852309756,0.005626213579721236,0.6403840644511778,0.08568549211216615
1638450345.572,0.08337786817718984,0.522869570287033,0.2264112637266485,0.5137701561835525,0.5000505037777019,0.4965481210333528,0.06980956775261013,0.008798955241953402,0.49007166900059146,0.49946272160982375,0.49309465731180163,0.5768168938228393,0.5179815939470714,0.5184326313048854,0.07193259598512002,0.5284200970489348,0.0086431467835602,0.010329162220408198,0.6348023931336217,0.5364840825004488,0.06656932409282829,0.06507954008843546,0.054954782221903836,0.26806330076896034,0.008587531688119905,0.010450818162348828,0.26367011258856754,0.008852492441543354,0.5718352958610746,0.5339951488062168,0.00897006133355193,0.06973370647943794,0.22547746671890131,0.009023990862405747,0.5669096268202333,0.5933932981034477,0.01092293988868155,0.07140698327207276,0.00910804852309756,0.005626213579721236,0.6403840644511778,0.08568549211216615
1638450360.849,0.08458884807980907,0.5239571413852009,0.23479689702529716,0.5340912807809557,0.5294260534997839,0.5077778162542169,0.0700765249678908,0.00885701030434503,0.4912735429069448,0.49970057979581706,0.49357691035653506,0.5766379161172772,0.5171899971073866,0.5184666882631767,0.07231430863363643,0.5287124370088678,0.008727398877941998,0.010679371723921848,0.6269019277115161,0.5720071558851858,0.06624321466650615,0.0647829942225648,0.054911301496206155,0.2769455198260831,0.008573589024176537,0.010799527567757098,0.2624404851114138,0.008920553274829483,0.5725139842076764,0.5345805441560515,0.009033641304495016,0.06969308503065626,0.2254430965754075,0.00893221654358753,0.5920791618813279,0.5690971295965139,0.010330691413716741,0.07148707215982804,0.009119746594118797,0.00558557074586083,0.6442577211434692,0.08843427540790885
1638450376.087,0.08458884807980907,0.5239571413852009,0.23479689702529716,0.5340912807809557,0.5294260534997839,0.5077778162542169,0.0700765249678908,0.00885701030434503,0.4912735429069448,0.49970057979581706,0.49357691035653506,0.5766379161172772,0.5171899971073866,0.5184666882631767,0.07231430863363643,0.5287124370088678,0.008727398877941998,0.010679371723921848,0.6269019277115161,0.5720071558851858,0.06624321466650615,0.0647829942225648,0.054911301496206155,0.2769455198260831,0.008573589024176537,0.010799527567757098,0.2624404851114138,0.008920553274829483,0.5725139842076764,0.5345805441560515,0.009033641304495016,0.06969308503065626,0.2254430965754075,0.00893221654358753,0.5920791618813279,0.5690971295965139,0.010330691413716741,0.07148707215982804,0.009119746594118797,0.00558557074586083,0.6442577211434692,0.08843427540790885
1638450391.396,0.08134093384699706,0.5230312704312365,0.2339760278550697,0.4927947807876128,0.5280695261033491,0.506896219595657,0.06997558524536164,0.008802308583277836,0.5114630363768582,0.49969890884035584,0.49352245547952145,0.575884753096286,0.5168780740300755,0.5181868485899087,0.0725162933487989,0.5282730163461692,0.008664205360542661,0.010487425311853977,0.6617341623215718,0.5731827782716215,0.06588899815079796,0.06465173119819408,0.054919238422566505,0.2767046559938785,0.00903876470781425,0.01081454106439868,0.26161613176612664,0.008899149978976718,0.5713522222375207,0.5337539235369022,0.008987644942492243,0.06622401557893164,0.2243285016938863,0.008953851099656117,0.5893860145497685,0.5942075286721081,0.01123870364370132,0.07139963872623761,0.009098451798782213,0.005601905998383918,0.6868249541906524,0.09082779744274849
1638450406.531,0.08134093384699706,0.5230312704312365,0.2339760278550697,0.4927947807876128,0.5280695261033491,0.506896219595657,0.06997558524536164,0.008802308583277836,0.5114630363768582,0.49969890884035584,0.49352245547952145,0.575884753096286,0.5168780740300755,0.5181868485899087,0.0725162933487989,0.5282730163461692,0.008664205360542661,0.010487425311853977,0.6617341623215718,0.5731827782716215,0.06588899815079796,0.06465173119819408,0.054919238422566505,0.2767046559938785,0.00903876470781425,0.01081454106439868,0.26161613176612664,0.008899149978976718,0.5713522222375207,0.5337539235369022,0.008987644942492243,0.06622401557893164,0.2243285016938863,0.008953851099656117,0.5893860145497685,0.5942075286721081,0.01123870364370132,0.07139963872623761,0.009098451798782213,0.005601905998383918,0.6868249541906524,0.09082779744274849
