"Time","pod:recommendationservice-w1-8597bb459d-9kh2t_service:recommendationservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-9ksmz_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-w2zck_service:frontend_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-xlb9f_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-6f8d8654c5-pdk2n_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-csnjn_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-k4shg_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-hnps4_service:frontend_node:worker--1","pod:recommendationservice-w1-8597bb459d-t5ct5_service:recommendationservice_node:worker--1","pod:currencyservice-w2-649d8c7669-f7zgn_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-ch82v_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-29bbm_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-7jngk_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-zfsnt_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-d2mqc_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-fpbjl_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w2-649d8c7669-sxtsl_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-nwzxt_service:frontend_node:worker--2.novalocal","pod:frontend-w3-599b6846df-4dckm_service:frontend_node:worker--3.novalocal","pod:frontend-w1-8ddd87c7b-5xkj6_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-fkh8b_service:frontend_node:worker--1","pod:recommendationservice-w2-6855bd669b-9bqp2_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-lwk4z_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-56wt7_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w4-84485f8b85-tfvwd_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w3-cd78b8fd6-kndgg_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-t8w6j_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-mscbc_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-m9kcc_service:recommendationservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-bx2mp_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-4qffl_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-5b84c_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w2-6d5d8bb6bc-f6chw_service:cartservice_node:worker--2.novalocal","pod:cartservice-w4-59ff89795c-59rbt_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w2-6855bd669b-vr9mv_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-cwpfz_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w4-6f8d8654c5-tdwhj_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-zfbt2_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-sswbr_service:currencyservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-7rhqn_service:productcatalogservice_node:worker--1","pod:adservice-w2-76766bdfb6-77q5m_service:adservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-tvwgz_service:frontend_node:worker--2.novalocal"
1638437069.211,0.009083451315277042,0.0850700595209429,0.48513240672496616,0.2763799435017743,0.5823527345694098,0.5420413312312332,0.5318858545764544,0.4876307808774183,0.008873018306948834,0.6062481375110396,0.06508639319392935,0.00891154126952103,0.00880915625393799,0.5433392494955789,0.07624213292174518,0.009259139546788522,0.6415835289201245,0.5596213772335887,0.4846995219338935,0.4690715417060377,0.47977219668475546,0.010194926051092082,0.5250398076561789,0.008998923922445745,0.04785112322008271,0.5279310694350745,0.00943560308369118,0.06805763391856937,0.008476329661692032,0.08698555726451984,0.49600795493090805,0.0663261833598616,0.30287812439149203,0.2939904943385599,0.010466293630295474,0.00390945048328786,0.5916448186502592,0.07621531397153367,0.5321732926388608,0.06850351572477842,0.29499650778433323,0.5854786226676822
1638437084.258,0.009083451315277042,0.0850700595209429,0.48513240672496616,0.2763799435017743,0.5823527345694098,0.5420413312312332,0.5318858545764544,0.4876307808774183,0.008873018306948834,0.6062481375110396,0.06508639319392935,0.00891154126952103,0.00880915625393799,0.5433392494955789,0.07624213292174518,0.009259139546788522,0.6415835289201245,0.5596213772335887,0.4846995219338935,0.4690715417060377,0.47977219668475546,0.010194926051092082,0.5250398076561789,0.008998923922445745,0.04785112322008271,0.5279310694350745,0.00943560308369118,0.06805763391856937,0.008476329661692032,0.08698555726451984,0.49600795493090805,0.0663261833598616,0.30287812439149203,0.2939904943385599,0.010466293630295474,0.00390945048328786,0.5916448186502592,0.07621531397153367,0.5321732926388608,0.06850351572477842,0.29499650778433323,0.5854786226676822
1638437099.275,0.008986046151120782,0.08065535768403485,0.4850841643234643,0.276324655144881,0.5820994900406503,0.5404245503226044,0.5126491234840853,0.48726289375946696,0.008908931847995894,0.6468727222886571,0.06530526891582342,0.00891463471929797,0.008886423621056528,0.5421735370074284,0.07611273276813256,0.009200790316874947,0.6015614313077315,0.5487379481697852,0.48483869509868355,0.49096714669985425,0.5031623555415436,0.01016699985167635,0.5249753682777718,0.008820665488625944,0.047666175310318935,0.5273209684419062,0.009352313602281875,0.06776707299247546,0.008487056859292587,0.08828904220304042,0.49602672433250056,0.06597256622907771,0.29979128113307907,0.2925015292458685,0.010304828970272382,0.003912581623205286,0.590788791388928,0.07635865753569583,0.5315496226672443,0.06819726468213946,0.324384336885409,0.5860575177188627
1638437114.307,0.008986046151120782,0.08065535768403485,0.4850841643234643,0.276324655144881,0.5820994900406503,0.5404245503226044,0.5126491234840853,0.48726289375946696,0.008908931847995894,0.6468727222886571,0.06530526891582342,0.00891463471929797,0.008886423621056528,0.5421735370074284,0.07611273276813256,0.009200790316874947,0.6015614313077315,0.5487379481697852,0.48483869509868355,0.49096714669985425,0.5031623555415436,0.01016699985167635,0.5249753682777718,0.008820665488625944,0.047666175310318935,0.5273209684419062,0.009352313602281875,0.06776707299247546,0.008487056859292587,0.08828904220304042,0.49602672433250056,0.06597256622907771,0.29979128113307907,0.2925015292458685,0.010304828970272382,0.003912581623205286,0.590788791388928,0.07635865753569583,0.5315496226672443,0.06819726468213946,0.324384336885409,0.5860575177188627
1638437129.336,0.008970745452571545,0.08897516231431457,0.48534598543460045,0.2759590785257656,0.5811499201716255,0.5398361269417039,0.5120903245211401,0.4881281009051589,0.008885466170581216,0.6263465040951883,0.06530939296876653,0.008947375727920228,0.008880504876445192,0.541504792631335,0.07619848650625796,0.009313895369874774,0.6341959379178138,0.551550126726478,0.4846651013239826,0.4914234106428777,0.5027827781904273,0.010775562442234994,0.5248582373566795,0.00898687137268682,0.047698138489205746,0.5267208305309008,0.009358402003186488,0.06767074935929986,0.008932660567044153,0.08143194846615848,0.49677237197405893,0.06577362934900556,0.3229904503133571,0.2927017576991233,0.009687132380223123,0.0039037618917866813,0.5909908727059864,0.07592228722581593,0.5326282258514329,0.0682149927958794,0.3147215506836945,0.5501922834347239
1638437144.365,0.008970745452571545,0.08897516231431457,0.48534598543460045,0.2759590785257656,0.5811499201716255,0.5398361269417039,0.5120903245211401,0.4881281009051589,0.008885466170581216,0.6263465040951883,0.06530939296876653,0.008947375727920228,0.008880504876445192,0.541504792631335,0.07619848650625796,0.009313895369874774,0.6341959379178138,0.551550126726478,0.4846651013239826,0.4914234106428777,0.5027827781904273,0.010775562442234994,0.5248582373566795,0.00898687137268682,0.047698138489205746,0.5267208305309008,0.009358402003186488,0.06767074935929986,0.008932660567044153,0.08143194846615848,0.49677237197405893,0.06577362934900556,0.3229904503133571,0.2927017576991233,0.009687132380223123,0.0039037618917866813,0.5909908727059864,0.07592228722581593,0.5326282258514329,0.0682149927958794,0.3147215506836945,0.5501922834347239
1638437159.402,0.008642195423019854,0.08913647098704128,0.4858985774436094,0.27746433163222134,0.5805211648856405,0.5401309820943676,0.5321132963898998,0.4883085397006549,0.008995450138740535,0.6530609138405896,0.06541752373961368,0.009007248985023926,0.00892891446100845,0.5427221598180466,0.07664873171192561,0.009216911323180841,0.622158211043448,0.5663002208400204,0.48511345817663465,0.48293150078659697,0.494363918542431,0.010921848723669724,0.5239995532190757,0.008920858284632023,0.048882035443751554,0.5265945479982186,0.009506390549830152,0.06734336068673157,0.00875321939118854,0.09089052288995589,0.4968471499251541,0.06539254171510003,0.32030910081809105,0.3023668846969108,0.01061611444176315,0.0037325480312874713,0.5917315469378441,0.07661885452442342,0.5338298379149742,0.06842610075606047,0.327213510132363,0.5612638940939061
1638437174.471,0.008642195423019854,0.08913647098704128,0.4858985774436094,0.27746433163222134,0.5805211648856405,0.5401309820943676,0.5321132963898998,0.4883085397006549,0.008995450138740535,0.6530609138405896,0.06541752373961368,0.009007248985023926,0.00892891446100845,0.5427221598180466,0.07664873171192561,0.009216911323180841,0.622158211043448,0.5663002208400204,0.48511345817663465,0.48293150078659697,0.494363918542431,0.010921848723669724,0.5239995532190757,0.008920858284632023,0.048882035443751554,0.5265945479982186,0.009506390549830152,0.06734336068673157,0.00875321939118854,0.09089052288995589,0.4968471499251541,0.06539254171510003,0.32030910081809105,0.3023668846969108,0.01061611444176315,0.0037325480312874713,0.5917315469378441,0.07661885452442342,0.5338298379149742,0.06842610075606047,0.327213510132363,0.5612638940939061
1638437189.49,0.008986315690199132,0.07944984766352725,0.4866690197954941,0.2783168917063576,0.5826924764979016,0.5404304844328027,0.531478051841747,0.4679603242648479,0.008909828149116415,0.6032707112517226,0.06574816219413812,0.008885787118783323,0.008767405625739848,0.5426835585302776,0.07681597200844906,0.009240316215907242,0.641484100742689,0.554862484523352,0.48580441283733217,0.46665511664527104,0.5036396692552998,0.010817052350644146,0.5240716358146746,0.008860794369783417,0.04898958830170613,0.5277482974448028,0.009427144957281834,0.06742355614795856,0.008940400094307238,0.09048256699007849,0.49685234488901875,0.0652279316233718,0.3035078320095253,0.30424826543487277,0.009919378247267454,0.0037679990443544296,0.5917970027559434,0.07608631581904547,0.5111420926207508,0.06267140992970868,0.31499862546583185,0.5230623056227977
1638437204.516,0.008986315690199132,0.07944984766352725,0.4866690197954941,0.2783168917063576,0.5826924764979016,0.5404304844328027,0.531478051841747,0.4679603242648479,0.008909828149116415,0.6032707112517226,0.06574816219413812,0.008885787118783323,0.008767405625739848,0.5426835585302776,0.07681597200844906,0.009240316215907242,0.641484100742689,0.554862484523352,0.48580441283733217,0.46665511664527104,0.5036396692552998,0.010817052350644146,0.5240716358146746,0.008860794369783417,0.04898958830170613,0.5277482974448028,0.009427144957281834,0.06742355614795856,0.008940400094307238,0.09048256699007849,0.49685234488901875,0.0652279316233718,0.3035078320095253,0.30424826543487277,0.009919378247267454,0.0037679990443544296,0.5917970027559434,0.07608631581904547,0.5111420926207508,0.06267140992970868,0.31499862546583185,0.5230623056227977
1638437219.546,0.008982798454179684,0.083514939322279,0.4865383965670826,0.2798604409335578,0.5842083531234179,0.5420374958111662,0.4834386271734893,0.4874227190740789,0.008902483685629091,0.654505470631767,0.06610747436734991,0.008897739303771347,0.008758690432365506,0.5444232310349935,0.07679523352807996,0.009230459363679715,0.616927218931312,0.5438251966405329,0.4853412675575245,0.4703982457639535,0.5030351740819574,0.010196382925286714,0.5248607535485079,0.008808101295595217,0.049147644500858026,0.5275716049979703,0.009512015522571046,0.0653243922241068,0.008874876631344451,0.0858659615163942,0.4967354612999878,0.06548334827243499,0.30538175195553885,0.30610452860199844,0.01013489901004293,0.0035384059780756228,0.5932559243281921,0.07657876448610396,0.5324973727947786,0.06802126512379396,0.30426163656552596,0.5532034162178935
1638437234.572,0.008982798454179684,0.083514939322279,0.4865383965670826,0.2798604409335578,0.5842083531234179,0.5420374958111662,0.4834386271734893,0.4874227190740789,0.008902483685629091,0.654505470631767,0.06610747436734991,0.008897739303771347,0.008758690432365506,0.5444232310349935,0.07679523352807996,0.009230459363679715,0.616927218931312,0.5438251966405329,0.4853412675575245,0.4703982457639535,0.5030351740819574,0.010196382925286714,0.5248607535485079,0.008808101295595217,0.049147644500858026,0.5275716049979703,0.009512015522571046,0.0653243922241068,0.008874876631344451,0.0858659615163942,0.4967354612999878,0.06548334827243499,0.30538175195553885,0.30610452860199844,0.01013489901004293,0.0035384059780756228,0.5932559243281921,0.07657876448610396,0.5324973727947786,0.06802126512379396,0.30426163656552596,0.5532034162178935
1638437249.608,0.00897299504287522,0.08738771239418673,0.4869235322019989,0.2796504438383831,0.5836815011280709,0.5420192099981576,0.5290547743979517,0.4755880794551727,0.008962373167263874,0.6554220835164762,0.06600594812506555,0.008888706972816936,0.008642689740348894,0.544539509548049,0.07693608957647952,0.009259938516754267,0.6163073782288204,0.599476001192073,0.4853623297893974,0.49106780614521384,0.5030445844381423,0.010414637420872612,0.5260290609342452,0.00894495198441482,0.049354399241305344,0.5265925016135116,0.009404412132962257,0.06675273424326524,0.008749016870390265,0.08993735794853823,0.4967692731132771,0.06536154943037809,0.3080657889217905,0.30486345300825635,0.0101889022675204,0.0037779771399617367,0.5942290533448329,0.07678335909569545,0.5332672310566687,0.06617492952168472,0.32628753734420596,0.5610433430748879
1638437264.64,0.00897299504287522,0.08738771239418673,0.4869235322019989,0.2796504438383831,0.5836815011280709,0.5420192099981576,0.5290547743979517,0.4755880794551727,0.008962373167263874,0.6554220835164762,0.06600594812506555,0.008888706972816936,0.008642689740348894,0.544539509548049,0.07693608957647952,0.009259938516754267,0.6163073782288204,0.599476001192073,0.4853623297893974,0.49106780614521384,0.5030445844381423,0.010414637420872612,0.5260290609342452,0.00894495198441482,0.049354399241305344,0.5265925016135116,0.009404412132962257,0.06675273424326524,0.008749016870390265,0.08993735794853823,0.4967692731132771,0.06536154943037809,0.3080657889217905,0.30486345300825635,0.0101889022675204,0.0037779771399617367,0.5942290533448329,0.07678335909569545,0.5332672310566687,0.06617492952168472,0.32628753734420596,0.5610433430748879
