"Time","pod:frontend-w4-6646bc856b-zk2wg_service:frontend_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-vh9gb_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:currencyservice-w3-656689488c-6rjqx_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-55pcs_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-5zp56_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-wxm5s_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-hfj9c_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-qmzhm_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-dfnzj_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-kb9qw_service:frontend_node:worker--2.novalocal","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-vfcpc_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-wgdsc_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-5xgnp_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-knb7w_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-99vjt_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-c4n6n_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-cbm5g_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-m72fk_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-qtjl4_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-2r2lq_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-bzbqr_service:frontend_node:worker--3","pod:currencyservice-w1-cd78b8fd6-frrmt_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-9j5b6_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-rxjpz_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-bgkn8_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-rsl65_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-6jgwj_service:recommendationservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-h8rfd_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-49wf8_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-cdr4j_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-gxt8w_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-6npn9_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-fw6dz_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-k5d4x_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-hq8kv_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w4-5d9b8d854-zssxq_service:productcatalogservice_node:worker--4.novalocal"
1636905908.603,0.5578831618846876,0.032462609219701295,0.009811129904176815,0.20928935188030878,0.5245312184130504,0.008805483971103163,0.09094564908504293,0.5085041157154587,0.5067970318198357,0.0686736559454373,0.00910410128124089,0.5459347852030331,0.2293733740106862,0.0785747520336582,0.009589184897809765,0.56378802915995,0.010745508756310276,0.2749686732383803,0.6062998959951029,0.5551244984610494,0.01005849452491997,0.010958713769125375,0.009466162906056563,0.6029440006174157,0.48557409813565516,0.5317599507703568,0.5399137848466473,0.07792265176366477,0.266743220632666,0.523210930973657,0.06844131419733837,0.009196093430510312,0.5300437666187569,0.009892251191305766,0.4724949746913303,0.06870261345348574,0.03384762106542926,0.616443272418542,0.6387335432682313,0.526931231243118,0.06817700718002472,0.09139208926286091
1636905923.624,0.5851741670370056,0.03236052057262477,0.009787356149318527,0.22800914509265807,0.5240017547211107,0.009277502637330215,0.08363501424381942,0.5090755355163976,0.5065157485767031,0.06877119651253742,0.008950010725677662,0.5450343366039089,0.22876867498366943,0.07834884460759531,0.009527592530514844,0.5455226131316876,0.010477952742710801,0.2756647235222208,0.6060074749465805,0.5541582425846135,0.009995728467057576,0.01088413490955631,0.00939597013730621,0.6021703572283893,0.4694974539073009,0.5316257337469379,0.5392432593875667,0.07767001633497257,0.2664596867529978,0.5218507679743949,0.06810105298616964,0.009091131583982464,0.5307432129064162,0.009749034235477433,0.5004953280063997,0.06809323016172006,0.03399891048357423,0.6241794402226777,0.6445669351540265,0.5599250751963156,0.06804991143763912,0.08718580874933156
1636905938.653,0.5851741670370056,0.03236052057262477,0.009787356149318527,0.22800914509265807,0.5240017547211107,0.009277502637330215,0.08363501424381942,0.5090755355163976,0.5065157485767031,0.06877119651253742,0.008950010725677662,0.5450343366039089,0.22876867498366943,0.07834884460759531,0.009527592530514844,0.5455226131316876,0.010477952742710801,0.2756647235222208,0.6060074749465805,0.5541582425846135,0.009995728467057576,0.01088413490955631,0.00939597013730621,0.6021703572283893,0.4694974539073009,0.5316257337469379,0.5392432593875667,0.07767001633497257,0.2664596867529978,0.5218507679743949,0.06810105298616964,0.009091131583982464,0.5307432129064162,0.009749034235477433,0.5004953280063997,0.06809323016172006,0.03399891048357423,0.6241794402226777,0.6445669351540265,0.5599250751963156,0.06804991143763912,0.08718580874933156
1636905953.675,0.5470373604644287,0.03203983973633232,0.009762229570352159,0.22733549808886466,0.5105543975662235,0.009196512286380817,0.09034905870556065,0.5097756624577492,0.5059173091113238,0.06853822382724184,0.009046138174309479,0.5448207462805285,0.2284586014758993,0.07778084953260667,0.00959413162384935,0.5367417339522047,0.010734796141952477,0.2757557509519053,0.6051686878090758,0.5533956706953107,0.010480287536121596,0.010345814790690733,0.00941219710144502,0.6016252678219096,0.4952311301067108,0.5316385014349401,0.5382963032362797,0.0777581976408088,0.27678390632885724,0.5212057682999005,0.0654320764990584,0.00895008277565747,0.5304858276068873,0.009679941089158803,0.500623394652144,0.06787564122707757,0.033832750986338575,0.6065857560374929,0.6548405313604009,0.5531161629213492,0.06828618927261082,0.08421245654544847
1636905968.697,0.5470373604644287,0.03203983973633232,0.009762229570352159,0.22733549808886466,0.5105543975662235,0.009196512286380817,0.09034905870556065,0.5097756624577492,0.5059173091113238,0.06853822382724184,0.009046138174309479,0.5448207462805285,0.2284586014758993,0.07778084953260667,0.00959413162384935,0.5367417339522047,0.010734796141952477,0.2757557509519053,0.6051686878090758,0.5533956706953107,0.010480287536121596,0.010345814790690733,0.00941219710144502,0.6016252678219096,0.4952311301067108,0.5316385014349401,0.5382963032362797,0.0777581976408088,0.27678390632885724,0.5212057682999005,0.0654320764990584,0.00895008277565747,0.5304858276068873,0.009679941089158803,0.500623394652144,0.06787564122707757,0.033832750986338575,0.6065857560374929,0.6548405313604009,0.5531161629213492,0.06828618927261082,0.08421245654544847
1636905983.726,0.5565310446127055,0.03200935346686837,0.009672223735393193,0.22782072699529182,0.5249323367770212,0.009291152087040778,0.08636197486999889,0.5097204355202156,0.5058483535322742,0.06837747242765632,0.009069722863715986,0.54361279563941,0.22890944044058248,0.07745257789270882,0.009483676294995618,0.5666386025821675,0.010221946940358488,0.2761284873343983,0.6059381404290132,0.5525472470965617,0.010555625301333797,0.010331678467854129,0.009346692228405434,0.6007192342264099,0.4815624711679849,0.5308165547862479,0.5375840701671448,0.07772889355842749,0.2703247716709355,0.5216802561908277,0.06752116924422623,0.009230361361441498,0.5314039185087719,0.00971929074897795,0.4908449212014955,0.0655090385592879,0.034055249400917115,0.6743544635799189,0.6566243970475232,0.5806426670983419,0.06848775431144538,0.08490233637521827
1636905998.762,0.5565310446127055,0.03200935346686837,0.009672223735393193,0.22782072699529182,0.5249323367770212,0.009291152087040778,0.08636197486999889,0.5097204355202156,0.5058483535322742,0.06837747242765632,0.009069722863715986,0.54361279563941,0.22890944044058248,0.07745257789270882,0.009483676294995618,0.5666386025821675,0.010221946940358488,0.2761284873343983,0.6059381404290132,0.5525472470965617,0.010555625301333797,0.010331678467854129,0.009346692228405434,0.6007192342264099,0.4815624711679849,0.5308165547862479,0.5375840701671448,0.07772889355842749,0.2703247716709355,0.5216802561908277,0.06752116924422623,0.009230361361441498,0.5314039185087719,0.00971929074897795,0.4908449212014955,0.0655090385592879,0.034055249400917115,0.6743544635799189,0.6566243970475232,0.5806426670983419,0.06848775431144538,0.08490233637521827
1636906013.792,0.5864122455848958,0.03189850072394656,0.009734413697041977,0.2200611014565047,0.5245068045428046,0.009338228056808272,0.08485031828908657,0.5088671371815567,0.5047710173981999,0.06809695400043048,0.009030751914866103,0.5447284094186594,0.22817593556911855,0.077794533178299,0.009538814689540553,0.5918172304238217,0.010065045441110126,0.2749844054640214,0.6055149243669044,0.5536014243652478,0.010794647116059392,0.010921580245920758,0.00938720987988394,0.6009102761538798,0.49556899804515453,0.5314202221085531,0.5364545976312112,0.0781725476944444,0.2678894482057177,0.5007056052023576,0.06716367970012815,0.00918044757847584,0.5296827099606869,0.00977813863611193,0.4794307251517502,0.06855184990589366,0.032356514998528596,0.6137831675890699,0.6052228292563511,0.5825124231247059,0.06847030476949412,0.08757162246164646
1636906028.815,0.5864122455848958,0.03189850072394656,0.009734413697041977,0.2200611014565047,0.5245068045428046,0.009338228056808272,0.08485031828908657,0.5088671371815567,0.5047710173981999,0.06809695400043048,0.009030751914866103,0.5447284094186594,0.22817593556911855,0.077794533178299,0.009538814689540553,0.5918172304238217,0.010065045441110126,0.2749844054640214,0.6055149243669044,0.5536014243652478,0.010794647116059392,0.010921580245920758,0.00938720987988394,0.6009102761538798,0.49556899804515453,0.5314202221085531,0.5364545976312112,0.0781725476944444,0.2678894482057177,0.5007056052023576,0.06716367970012815,0.00918044757847584,0.5296827099606869,0.00977813863611193,0.4794307251517502,0.06855184990589366,0.032356514998528596,0.6137831675890699,0.6052228292563511,0.5825124231247059,0.06847030476949412,0.08757162246164646
1636906043.841,0.5581943893681727,0.03209583161081308,0.009678814360962363,0.22962561993572944,0.5261925481013812,0.009320956619837915,0.0852794212366398,0.5100826551111627,0.5060494303073853,0.06790623581935915,0.008945617251302853,0.5455745554466679,0.22826523499606316,0.07770163064087887,0.00947000095793258,0.5637294485024489,0.010058177399170426,0.27417916467171694,0.6058875440745275,0.5535389044905308,0.010846471363484302,0.010854829059834547,0.009356302122492896,0.6021330821107027,0.49631593207042785,0.5314460952727146,0.5373527363042628,0.07868511559903744,0.27093586838772205,0.501437110844104,0.06892932165950172,0.009002614637453757,0.5307417898431558,0.009646479047060976,0.5015985716295929,0.06820112381322589,0.033702446781288725,0.6198473493077562,0.6740363859663302,0.5283597112955338,0.06846534732417091,0.08181504251879627
1636906058.865,0.5581943893681727,0.03209583161081308,0.009678814360962363,0.22962561993572944,0.5261925481013812,0.009320956619837915,0.0852794212366398,0.5100826551111627,0.5060494303073853,0.06790623581935915,0.008945617251302853,0.5455745554466679,0.22826523499606316,0.07770163064087887,0.00947000095793258,0.5637294485024489,0.010058177399170426,0.27417916467171694,0.6058875440745275,0.5535389044905308,0.010846471363484302,0.010854829059834547,0.009356302122492896,0.6021330821107027,0.49631593207042785,0.5314460952727146,0.5373527363042628,0.07868511559903744,0.27093586838772205,0.501437110844104,0.06892932165950172,0.009002614637453757,0.5307417898431558,0.009646479047060976,0.5015985716295929,0.06820112381322589,0.033702446781288725,0.6198473493077562,0.6740363859663302,0.5283597112955338,0.06846534732417091,0.08181504251879627
1636906073.909,0.5846862455720915,0.03201737455869472,0.009765691457160832,0.22181106107266985,0.5097768928098019,0.009285471902865959,0.08581771772108134,0.5104343603024485,0.5064523633533041,0.06794558204095091,0.009043084003097956,0.5441486741722441,0.22855758678887445,0.07775156537281855,0.009476542169006898,0.5602330230698295,0.01011911675334976,0.27572505532489433,0.6072529725922746,0.5541799072509237,0.01065155022398773,0.01099596526183371,0.009269266156585371,0.6003364846664747,0.48396292420041204,0.5332374720326906,0.5371927839347657,0.07856745189920056,0.2795675704923112,0.526124371684288,0.06606511297865941,0.009096611853469423,0.5315446799784227,0.009601149320320015,0.5033988294732634,0.06044195357309863,0.03385875881982206,0.5870783293817665,0.6502039438988008,0.5906964530668886,0.06838970397795219,0.08818655563353076
1636906088.927,0.5846862455720915,0.03201737455869472,0.009765691457160832,0.22181106107266985,0.5097768928098019,0.009285471902865959,0.08581771772108134,0.5104343603024485,0.5064523633533041,0.06794558204095091,0.009043084003097956,0.5441486741722441,0.22855758678887445,0.07775156537281855,0.009476542169006898,0.5602330230698295,0.01011911675334976,0.27572505532489433,0.6072529725922746,0.5541799072509237,0.01065155022398773,0.01099596526183371,0.009269266156585371,0.6003364846664747,0.48396292420041204,0.5332374720326906,0.5371927839347657,0.07856745189920056,0.2795675704923112,0.526124371684288,0.06606511297865941,0.009096611853469423,0.5315446799784227,0.009601149320320015,0.5033988294732634,0.06044195357309863,0.03385875881982206,0.5870783293817665,0.6502039438988008,0.5906964530668886,0.06838970397795219,0.08818655563353076
1636906103.945,0.5483908861223382,0.03180420295485712,0.009799442308059476,0.23006958265228636,0.5258813410228769,0.009031024560678318,0.0860607520802039,0.5111003124224291,0.5056522234425643,0.06768401283870866,0.009015791344258646,0.5435948378408562,0.22857439190196063,0.07776069334444233,0.009513350440047745,0.5696138482831413,0.010031203831091122,0.2764457380181197,0.6064089449675332,0.5528247468216185,0.010249458194800236,0.01023899394868238,0.009387642658565995,0.5997195487697056,0.4732782385201644,0.5335967649666676,0.537887499025609,0.07849052441450563,0.26838221932394923,0.5045820829696235,0.06559338136578255,0.008992323409013365,0.5316394279272204,0.009721242597362706,0.5031747664227852,0.06313881955402956,0.033884677197139945,0.6219817487676365,0.6595509510213557,0.5586868873109627,0.06864594089070787,0.08286534576697413
