"Time","pod:frontend-w2-599b6846df-jf9z7_service:frontend_node:worker--2.novalocal","pod:currencyservice-w4-656689488c-lb77x_service:currencyservice_node:worker--4","pod:recommendationservice-w1-6855bd669b-hjrv4_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-42pqv_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-lknng_service:productcatalogservice_node:worker--4","pod:redis-cart-w4-6d65c886c7-gsbk2_service:redis-cart_node:worker--4","pod:frontend-w1-6646bc856b-c7s6b_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5c774597c5-c24sv_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-66565874fb-rmnrz_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-t8v9k_service:recommendationservice_node:worker--4","pod:recommendationservice-w3-5bbcb977f8-vs8h8_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-w1cg8_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-rzf8g_service:frontend_node:worker--4","pod:recommendationservice-w4-8597bb459d-9r28m_service:recommendationservice_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-k954h_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-777d8d5dcb-nlq2h_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-psxx5_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-m8tst_service:productcatalogservice_node:worker--3.novalocal","pod:adservice-w4-754d7d8cd4-hsqlf_service:adservice_node:worker--4","pod:cartservice-w4-856bd974f7-ckrl2_service:cartservice_node:worker--4","pod:currencyservice-w1-649d8c7669-4jf7j_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-9tdrf_service:frontend_node:worker--1.novalocal","pod:adservice-w2-5c67ddfffc-xbs9c_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-lr656_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-6kkzw_service:currencyservice_node:worker--3.novalocal","pod:redis-cart-w2-7c75d55f4d-56z8b_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-xnrm5_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-7f5j2_service:currencyservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-42txv_service:productcatalogservice_node:worker--4","pod:currencyservice-w1-649d8c7669-dldxf_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w2-86744bdcbd-rsmxv_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-cd78b8fd6-gzjgm_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-hf746_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w1-6855bd669b-gqxfb_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-n2c54_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-rml7g_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-qql9x_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w1-5d9b8d854-l59dp_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-qfdpv_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5c774597c5-gl6fh_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-8ddd87c7b-xgpjm_service:frontend_node:worker--4","pod:frontend-w1-6646bc856b-tf5d5_service:frontend_node:worker--1.novalocal"
1638376370.238,0.4939914808436786,0.5308985266997522,0.011540202387135108,0.49828417892394006,0.06927699347216466,0.0055590364373285725,0.5660600036239275,0.009226206175100098,0.07117172008303511,0.009022174371276101,0.008650286322286281,0.008754276818732445,0.5051723507986136,0.008548847851566796,0.09234841978895057,0.5171848784830821,0.5234620814463502,0.07103373983274361,0.2303020459511346,0.2510832647660345,0.6843543794622038,0.5971617528100259,0.2280619630258928,0.06784725660491311,0.5579966207896707,0.05411141665653634,0.5097069704460947,0.5308386156760424,0.06543729068916579,0.6587848951193416,0.27236606582765616,0.5214934482723171,0.0670313117662751,0.010550151806839669,0.523258068440954,0.5589590513879058,0.008789368272760334,0.09418785519770081,0.010681744026259451,0.009305548266003346,0.5009041101298005,0.5517429473970494
1638376385.266,0.4942620465557064,0.49053125986631685,0.01150619490922682,0.49786610361759304,0.06937958642262201,0.005566274397066988,0.6116127727317879,0.0092010466790961,0.07098692516324963,0.009154081685632743,0.008737797639105909,0.008646436001851006,0.48311200871046667,0.009128974283761335,0.0926366038949943,0.5173096365615962,0.5224896159630066,0.07101551039981485,0.23829364130122102,0.2613732013234542,0.6365033686582158,0.6074675265053296,0.22619491819147464,0.06786599445732255,0.5569774160110352,0.05391694616443544,0.5095914788624931,0.5319005405654608,0.06961706403410552,0.602091866900955,0.27006494342540666,0.5199824245079252,0.06697897541718989,0.01084124586451436,0.5222858747005574,0.5576122387114257,0.008798541138200616,0.08825246082646415,0.011493241250773252,0.009303500748609472,0.5007058052852505,0.5659273736618323
1638376400.318,0.4942620465557064,0.49053125986631685,0.01150619490922682,0.49786610361759304,0.06937958642262201,0.005566274397066988,0.6116127727317879,0.0092010466790961,0.07098692516324963,0.009154081685632743,0.008737797639105909,0.008646436001851006,0.48311200871046667,0.009128974283761335,0.0926366038949943,0.5173096365615962,0.5224896159630066,0.07101551039981485,0.23829364130122102,0.2613732013234542,0.6365033686582158,0.6074675265053296,0.22619491819147464,0.06786599445732255,0.5569774160110352,0.05391694616443544,0.5095914788624931,0.5319005405654608,0.06961706403410552,0.602091866900955,0.27006494342540666,0.5199824245079252,0.06697897541718989,0.01084124586451436,0.5222858747005574,0.5576122387114257,0.008798541138200616,0.08825246082646415,0.011493241250773252,0.009303500748609472,0.5007058052852505,0.5659273736618323
1638376415.344,0.4925891639651501,0.5323222392483619,0.010774181617720022,0.4970546292160499,0.06937032647821045,0.005343395232362098,0.612524174991371,0.009187208172369229,0.07062706098304675,0.00908963186700212,0.008646255675464114,0.008666800067583903,0.5048059345831284,0.009110032803231121,0.09296373934182789,0.5169016822567619,0.5220746747917356,0.07091113600694582,0.23139821634390242,0.261889014469358,0.6593081734108119,0.5973387801947111,0.22480161173360338,0.06764601360064365,0.5549573764555259,0.05269639870694835,0.5089804857456011,0.5322230329018307,0.06819269071964404,0.6484426241643214,0.25627460459544815,0.5205374032359195,0.0665538101914268,0.011332330825709742,0.5211074844540143,0.5567786045452721,0.008844057757475259,0.08595106791701446,0.011462719050860184,0.009305060830350025,0.5009399432760481,0.5508329701667343
1638376430.373,0.4925891639651501,0.5323222392483619,0.010774181617720022,0.4970546292160499,0.06937032647821045,0.005343395232362098,0.612524174991371,0.009187208172369229,0.07062706098304675,0.00908963186700212,0.008646255675464114,0.008666800067583903,0.5048059345831284,0.009110032803231121,0.09296373934182789,0.5169016822567619,0.5220746747917356,0.07091113600694582,0.23139821634390242,0.261889014469358,0.6593081734108119,0.5973387801947111,0.22480161173360338,0.06764601360064365,0.5549573764555259,0.05269639870694835,0.5089804857456011,0.5322230329018307,0.06819269071964404,0.6484426241643214,0.25627460459544815,0.5205374032359195,0.0665538101914268,0.011332330825709742,0.5211074844540143,0.5567786045452721,0.008844057757475259,0.08595106791701446,0.011462719050860184,0.009305060830350025,0.5009399432760481,0.5508329701667343
1638376445.395,0.4942823571835674,0.5325819055901169,0.010723363717804035,0.4973720343267783,0.06261134598890689,0.005572735572558329,0.6002024383265896,0.00921706455566398,0.07065399702461156,0.009193699000110168,0.008641109019261113,0.008693218814833679,0.5048679997649428,0.009164451031919492,0.08890373586966221,0.517011636901078,0.5215447715023488,0.07099335572932557,0.23786954880064554,0.2750963477870758,0.6564091418366153,0.5555994084966343,0.22486759269796275,0.06769585897797728,0.5559090349098402,0.0518789470597403,0.5087017903784417,0.5163712840148416,0.06992399987461909,0.6539023721818031,0.25559129085408944,0.5207538217390354,0.06682227004493778,0.0101600991655551,0.5214833759539508,0.5582473090801313,0.008968689650610269,0.08303027129003762,0.011352819670576563,0.009322753914452612,0.47898380084746306,0.6013757997604119
1638376460.441,0.4942823571835674,0.5325819055901169,0.010723363717804035,0.4973720343267783,0.06261134598890689,0.005572735572558329,0.6002024383265896,0.00921706455566398,0.07065399702461156,0.009193699000110168,0.008641109019261113,0.008693218814833679,0.5048679997649428,0.009164451031919492,0.08890373586966221,0.517011636901078,0.5215447715023488,0.07099335572932557,0.23786954880064554,0.2750963477870758,0.6564091418366153,0.5555994084966343,0.22486759269796275,0.06769585897797728,0.5559090349098402,0.0518789470597403,0.5087017903784417,0.5163712840148416,0.06992399987461909,0.6539023721818031,0.25559129085408944,0.5207538217390354,0.06682227004493778,0.0101600991655551,0.5214833759539508,0.5582473090801313,0.008968689650610269,0.08303027129003762,0.011352819670576563,0.009322753914452612,0.47898380084746306,0.6013757997604119
1638376475.457,0.49435418595602393,0.5304904762776194,0.010666584296886506,0.49840295984170496,0.06668502747510363,0.005585716663230199,0.6103042723586853,0.009175407658698063,0.07065827424033941,0.009194554842851749,0.00869948389709377,0.008735193927427097,0.5038120495422195,0.009228315155386609,0.08219914372596444,0.5163376990634421,0.519914133692568,0.07101819652222649,0.22390851972654907,0.27389679000375583,0.6591882589747482,0.5608097625334615,0.22380307991156567,0.06771066881502848,0.556209185712365,0.05254923810609871,0.508227313672197,0.5293374303757001,0.06768386480016335,0.6823704553880479,0.25124468445423265,0.5214501098065247,0.06721147704209568,0.010733547545353404,0.5218753193609226,0.5580633919003581,0.008885533253137259,0.0835477704563467,0.011253772126819635,0.009295830619690935,0.5009160955314129,0.5459211952713369
1638376490.487,0.49435418595602393,0.5304904762776194,0.010666584296886506,0.49840295984170496,0.06668502747510363,0.005585716663230199,0.6103042723586853,0.009175407658698063,0.07065827424033941,0.009194554842851749,0.00869948389709377,0.008735193927427097,0.5038120495422195,0.009228315155386609,0.08219914372596444,0.5163376990634421,0.519914133692568,0.07101819652222649,0.22390851972654907,0.27389679000375583,0.6591882589747482,0.5608097625334615,0.22380307991156567,0.06771066881502848,0.556209185712365,0.05254923810609871,0.508227313672197,0.5293374303757001,0.06768386480016335,0.6823704553880479,0.25124468445423265,0.5214501098065247,0.06721147704209568,0.010733547545353404,0.5218753193609226,0.5580633919003581,0.008885533253137259,0.0835477704563467,0.011253772126819635,0.009295830619690935,0.5009160955314129,0.5459211952713369
1638376505.514,0.4943834687636573,0.5329747704294632,0.010733489445999831,0.49824780840824684,0.06916752853925558,0.005379984819288341,0.6111262818018711,0.009068052384658288,0.07019825607521063,0.00923581436237524,0.008709350940753379,0.008628056091983097,0.505175300715212,0.009229846984234026,0.09119572392690187,0.5152979447725035,0.5199104467224508,0.07068236498730172,0.23439909497077566,0.2860800428282402,0.6674938738295902,0.5670196525779314,0.22501804410703924,0.06785692998464737,0.554184778176951,0.05282998125526966,0.5075906793309574,0.5313169589472724,0.0696202035069835,0.6824354754812632,0.2513648588091626,0.5221276276521318,0.0674985579823262,0.010820864601578956,0.522701854018737,0.5563550256191959,0.008870081505495113,0.09382026239097843,0.010220493579651393,0.009298978367299853,0.47517468425775033,0.6006109951842241
1638376520.551,0.4943834687636573,0.5329747704294632,0.010733489445999831,0.49824780840824684,0.06916752853925558,0.005379984819288341,0.6111262818018711,0.009068052384658288,0.07019825607521063,0.00923581436237524,0.008709350940753379,0.008628056091983097,0.505175300715212,0.009229846984234026,0.09119572392690187,0.5152979447725035,0.5199104467224508,0.07068236498730172,0.23439909497077566,0.2860800428282402,0.6674938738295902,0.5670196525779314,0.22501804410703924,0.06785692998464737,0.554184778176951,0.05282998125526966,0.5075906793309574,0.5313169589472724,0.0696202035069835,0.6824354754812632,0.2513648588091626,0.5221276276521318,0.0674985579823262,0.010820864601578956,0.522701854018737,0.5563550256191959,0.008870081505495113,0.09382026239097843,0.010220493579651393,0.009298978367299853,0.47517468425775033,0.6006109951842241
1638376535.586,0.49442298488189534,0.5333042608221005,0.010722342337690994,0.4985683664150706,0.06523371121381386,0.005519851971479032,0.5672534117349675,0.009195382970042378,0.069781945463404,0.009162341999339652,0.00876561799170448,0.00859524027213816,0.5045578683369163,0.009219895493932446,0.08398270207461017,0.515241034513481,0.5199219733321071,0.07043076869336248,0.22677340261603546,0.28548602871276174,0.6585030849384239,0.6056683940531077,0.22483093682971692,0.06785869024789801,0.556103422107247,0.05286788311418235,0.5070370969421114,0.5313531294616827,0.06942667207758454,0.6528059750163275,0.2502438142284617,0.5236688976264856,0.06739977401941832,0.010022859404006287,0.522396704480666,0.5569910154599641,0.008784522054958843,0.08696927717546656,0.010433566289853813,0.00921211377600737,0.46710315688545856,0.5724430235823026
1638376550.62,0.49442298488189534,0.5333042608221005,0.010722342337690994,0.4985683664150706,0.06523371121381386,0.005519851971479032,0.5672534117349675,0.009195382970042378,0.069781945463404,0.009162341999339652,0.00876561799170448,0.00859524027213816,0.5045578683369163,0.009219895493932446,0.08398270207461017,0.515241034513481,0.5199219733321071,0.07043076869336248,0.22677340261603546,0.28548602871276174,0.6585030849384239,0.6056683940531077,0.22483093682971692,0.06785869024789801,0.556103422107247,0.05286788311418235,0.5070370969421114,0.5313531294616827,0.06942667207758454,0.6528059750163275,0.2502438142284617,0.5236688976264856,0.06739977401941832,0.010022859404006287,0.522396704480666,0.5569910154599641,0.008784522054958843,0.08696927717546656,0.010433566289853813,0.00921211377600737,0.46710315688545856,0.5724430235823026
1638376565.669,0.4955812681026931,0.5313441519997951,0.010551980013924642,0.49919907562923305,0.06866712804691827,0.005381754859748526,0.5714808109841282,0.00905259194535755,0.07009213526793631,0.009056381550062755,0.008697137100404706,0.008520989288685676,0.49385976322692204,0.009113749962316038,0.08723755244938355,0.5148447551911166,0.5193449796571751,0.0702822762788615,0.23323279802911562,0.27651668187740347,0.6629345206801704,0.5476771312055497,0.22409640207947853,0.06744067325223749,0.5559372300523842,0.053346491547650386,0.5071139729468565,0.5306869225147717,0.06946835127279612,0.6484134833205624,0.24989576471403815,0.5238873636234064,0.0673664258629018,0.011468528552327394,0.522842436074128,0.5567961496346633,0.008803343195874957,0.09047707254737737,0.010612299586560445,0.009191737792215033,0.5007533056651974,0.56109149681621
