"Time","pod:recommendationservice-w1-5c774597c5-c5cjd_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-49f2j_service:cartservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-xbp4z_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-dmhtz_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-jh95w_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-9bzgb_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-cs2fh_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-lkh9x_service:adservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-9r8ln_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-8fqkn_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-8gsj5_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-7wrj9_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-4728q_service:frontend_node:worker--3","pod:cartservice-w1-86744bdcbd-v22vr_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-cp4sl_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-grw44_service:frontend_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-5bvwj_service:currencyservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nhh9m_service:redis-cart_node:worker--3","pod:recommendationservice-w1-5c774597c5-84kcc_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-xhst5_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-rngtc_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-fhmtw_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-cnk6d_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-77l64_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-k6wtb_service:productcatalogservice_node:worker--3","pod:adservice-w1-5c67ddfffc-nnsmd_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-r5m8x_service:currencyservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-kvhl2_service:frontend_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-7jsxm_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-pbvxd_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-vp42f_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-ssfrs_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-8bfvx_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-vk597_service:recommendationservice_node:worker--4.novalocal"
1637246129.254,0.008733900445347961,0.1492358609264006,0.008146900551792383,0.013678045349218314,0.013225944319496476,0.68159455445908,0.012284379122102677,0.15849189885926032,0.012991283208775881,0.08559130681246167,0.010480144999568456,0.012729734758010924,0.8292841608154868,0.1440064864929505,0.8367143811507356,0.8510398812477976,0.7024482180877388,0.010914821052270231,0.008898351558282447,0.7003618738541235,0.08382041179019198,0.012850602792178976,0.08604017657198558,0.013010178226376463,0.08585666451804183,0.15797041326502548,0.6855433067259019,0.8502033072051122,0.012922484236681655,0.012507269870366955,0.012457446960657018,0.008045895751853367,0.013590024156402534,0.013370293825402165
1637246144.287,0.008733900445347961,0.1492358609264006,0.008146900551792383,0.013678045349218314,0.013225944319496476,0.68159455445908,0.012284379122102677,0.15849189885926032,0.012991283208775881,0.08559130681246167,0.010480144999568456,0.012729734758010924,0.8292841608154868,0.1440064864929505,0.8367143811507356,0.8510398812477976,0.7024482180877388,0.010914821052270231,0.008898351558282447,0.7003618738541235,0.08382041179019198,0.012850602792178976,0.08604017657198558,0.013010178226376463,0.08585666451804183,0.15797041326502548,0.6855433067259019,0.8502033072051122,0.012922484236681655,0.012507269870366955,0.012457446960657018,0.008045895751853367,0.013590024156402534,0.013370293825402165
1637246159.316,0.008728984709225762,0.1493609972506904,0.008674830365296026,0.013492542912087005,0.013109571983377658,0.6842235285835443,0.012368185686446332,0.158299834299347,0.012727427942541815,0.08552649967458772,0.010558240378142016,0.012662558909265759,0.8317624751722742,0.14372605268498728,0.8351191053801894,0.8491961154106242,0.6644575993606942,0.011046788526836899,0.008902644557405116,0.6677324875836685,0.08364547114408213,0.013042806295161257,0.08626968505240547,0.012926136919295927,0.08610178977381544,0.1581151300901646,0.6876368956757957,0.8519526560527173,0.012890301398082907,0.012412197888528926,0.012578095579633798,0.008579027952876525,0.013794829791609103,0.014384330081894691
1637246174.333,0.008728984709225762,0.1493609972506904,0.008674830365296026,0.013492542912087005,0.013109571983377658,0.6842235285835443,0.012368185686446332,0.158299834299347,0.012727427942541815,0.08552649967458772,0.010558240378142016,0.012662558909265759,0.8317624751722742,0.14372605268498728,0.8351191053801894,0.8491961154106242,0.6644575993606942,0.011046788526836899,0.008902644557405116,0.6677324875836685,0.08364547114408213,0.013042806295161257,0.08626968505240547,0.012926136919295927,0.08610178977381544,0.1581151300901646,0.6876368956757957,0.8519526560527173,0.012890301398082907,0.012412197888528926,0.012578095579633798,0.008579027952876525,0.013794829791609103,0.014384330081894691
1637246189.365,0.008658362462398027,0.14918131769813014,0.008625287512129947,0.013484359196669113,0.01447715743238449,0.6843402534981303,0.01225060526692809,0.1587444061274702,0.01300006872961296,0.0860188584926315,0.010633876799916314,0.012753887253690071,0.7873017289690387,0.14391034506588957,0.8363553251293934,0.8477933287293626,0.7005797709067281,0.010399602689476569,0.00890592708335429,0.6988222202065215,0.08339177304423777,0.013713700982049801,0.08649193832473136,0.012864505619764028,0.08601346572974415,0.15860573991799604,0.6874147514915094,0.8510526361556965,0.012787378330937814,0.012424041967675893,0.012432899645806787,0.008531228390487883,0.012826435412507333,0.014266236776524924
1637246204.388,0.008658362462398027,0.14918131769813014,0.008625287512129947,0.013484359196669113,0.01447715743238449,0.6843402534981303,0.01225060526692809,0.1587444061274702,0.01300006872961296,0.0860188584926315,0.010633876799916314,0.012753887253690071,0.7873017289690387,0.14391034506588957,0.8363553251293934,0.8477933287293626,0.7005797709067281,0.010399602689476569,0.00890592708335429,0.6988222202065215,0.08339177304423777,0.013713700982049801,0.08649193832473136,0.012864505619764028,0.08601346572974415,0.15860573991799604,0.6874147514915094,0.8510526361556965,0.012787378330937814,0.012424041967675893,0.012432899645806787,0.008531228390487883,0.012826435412507333,0.014266236776524924
1637246219.582,0.00870785069454228,0.14915321944929566,0.008631910742409488,0.013280441510911994,0.012521365442098588,0.6842817892057939,0.01228921850429529,0.15011882031475016,0.014048537086899023,0.08598376587276121,0.010577476720763219,0.012695480358384524,0.8315930762798677,0.1437460336935255,0.8364941167431874,0.8474764069145891,0.700804413322028,0.010926715178549668,0.008993750914778071,0.6698506313264923,0.08094357475138184,0.013106039954569541,0.08645772038706875,0.012807897885976317,0.08586904763195276,0.15884518640032208,0.6873256817345319,0.8492718144340751,0.01274699695415845,0.01245812332225059,0.012416656247382508,0.008603082379053792,0.013267163721650462,0.014399357154120393
1637246234.628,0.00870785069454228,0.14915321944929566,0.008631910742409488,0.013280441510911994,0.012521365442098588,0.6842817892057939,0.01228921850429529,0.15011882031475016,0.014048537086899023,0.08598376587276121,0.010577476720763219,0.012695480358384524,0.8315930762798677,0.1437460336935255,0.8364941167431874,0.8474764069145891,0.700804413322028,0.010926715178549668,0.008993750914778071,0.6698506313264923,0.08094357475138184,0.013106039954569541,0.08645772038706875,0.012807897885976317,0.08586904763195276,0.15884518640032208,0.6873256817345319,0.8492718144340751,0.01274699695415845,0.01245812332225059,0.012416656247382508,0.008603082379053792,0.013267163721650462,0.014399357154120393
1637246249.643,0.00879796964293793,0.14044486832757194,0.008669616685721977,0.013297271869221078,0.013703799506513004,0.6824945243682989,0.012129055907812943,0.15877368145140264,0.012782575147658614,0.08612896346926466,0.010593195196972846,0.012588698048478663,0.7764879604387875,0.1434102952773796,0.8393244118726441,0.8479899216949173,0.7023821834169144,0.010660656813259433,0.008991199748544584,0.672716931695606,0.08330077285776966,0.0126849487934108,0.08611198106952593,0.012785063817010297,0.08444123354590523,0.1580768008052538,0.6859747920709228,0.8494733390421114,0.01269388906950909,0.0124218474761922,0.012291990167634718,0.00851517673695744,0.013794742981742587,0.01343638058383789
1637246264.673,0.00879796964293793,0.14044486832757194,0.008669616685721977,0.013297271869221078,0.013703799506513004,0.6824945243682989,0.012129055907812943,0.15877368145140264,0.012782575147658614,0.08612896346926466,0.010593195196972846,0.012588698048478663,0.7764879604387875,0.1434102952773796,0.8393244118726441,0.8479899216949173,0.7023821834169144,0.010660656813259433,0.008991199748544584,0.672716931695606,0.08330077285776966,0.0126849487934108,0.08611198106952593,0.012785063817010297,0.08444123354590523,0.1580768008052538,0.6859747920709228,0.8494733390421114,0.01269388906950909,0.0124218474761922,0.012291990167634718,0.00851517673695744,0.013794742981742587,0.01343638058383789
1637246279.687,0.008735278300968069,0.1494965406856587,0.008107934496241713,0.014194963917967662,0.01433819621219772,0.6820242179961011,0.012171545880059666,0.15410023762293037,0.012753259975121984,0.08620404636857276,0.010614101454306461,0.012658682960207196,0.8297568652767265,0.14376208978153487,0.8408690584458611,0.8489872923902443,0.6850911525828717,0.01019818857872905,0.009003856660017292,0.6997561511239472,0.08313611423158146,0.013399224014831802,0.08647014309109083,0.012487612228054652,0.08609328058912336,0.15796357302692293,0.6859650634801286,0.8477613327919375,0.012621265824460232,0.01234527892990419,0.012307258054516499,0.008567235286127434,0.012817256483835691,0.013220746196225755
1637246294.704,0.008735278300968069,0.1494965406856587,0.008107934496241713,0.014194963917967662,0.01433819621219772,0.6820242179961011,0.012171545880059666,0.15410023762293037,0.012753259975121984,0.08620404636857276,0.010614101454306461,0.012658682960207196,0.8297568652767265,0.14376208978153487,0.8408690584458611,0.8489872923902443,0.6850911525828717,0.01019818857872905,0.009003856660017292,0.6997561511239472,0.08313611423158146,0.013399224014831802,0.08647014309109083,0.012487612228054652,0.08609328058912336,0.15796357302692293,0.6859650634801286,0.8477613327919375,0.012621265824460232,0.01234527892990419,0.012307258054516499,0.008567235286127434,0.012817256483835691,0.013220746196225755
1637246309.717,0.008729688528581822,0.14403600562817406,0.008643182067609336,0.013764120404347822,0.014203048194947526,0.6808491714975731,0.012158376165709552,0.1577227971653328,0.013360900581829205,0.08611448317969571,0.010248060397595236,0.01260156323119655,0.8281108488723572,0.15020970644984621,0.8386097823707227,0.8466697316944192,0.7033158561361865,0.010991295420779711,0.008952849228308848,0.6995369798233129,0.08324243615192785,0.013665825833209876,0.08662480349748063,0.012653307255803414,0.08579994803476493,0.15762277827665866,0.6848394108108972,0.8096449226631404,0.01250774988858391,0.012313068983907391,0.012220837563033198,0.00849282461911479,0.013082505000537453,0.013585567814366789
1637246324.736,0.008729688528581822,0.14403600562817406,0.008643182067609336,0.013764120404347822,0.014203048194947526,0.6808491714975731,0.012158376165709552,0.1577227971653328,0.013360900581829205,0.08611448317969571,0.010248060397595236,0.01260156323119655,0.8281108488723572,0.15020970644984621,0.8386097823707227,0.8466697316944192,0.7033158561361865,0.010991295420779711,0.008952849228308848,0.6995369798233129,0.08324243615192785,0.013665825833209876,0.08662480349748063,0.012653307255803414,0.08579994803476493,0.15762277827665866,0.6848394108108972,0.8096449226631404,0.01250774988858391,0.012313068983907391,0.012220837563033198,0.00849282461911479,0.013082505000537453,0.013585567814366789
