"Time","pod:frontend-w1-599b6846df-njn6k_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-f77m9_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w1-86744bdcbd-v22vr_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-z6rfq_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-nzn2s_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nhh9m_service:redis-cart_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-kzrjv_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-qqwwj_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-x4br2_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-8gsj5_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-wqwmv_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-6nx5t_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-mx5kg_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-xk8z6_service:currencyservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-t5jlx_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-vz9xs_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-5lpt2_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-49f2j_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-h4ljw_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-rzwxd_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-gzw6c_service:frontend_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-lkh9x_service:adservice_node:worker--3","pod:currencyservice-w3-656689488c-g6sjg_service:currencyservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-p5zcd_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-nnsmd_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-cd5v9_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-8wqvc_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-zjxjc_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-6bgnx_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-llp78_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-vvqnk_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-97tz2_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-ngw52_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-7xf2g_service:productcatalogservice_node:worker--3"
1637247420.16,0.832366828510798,0.013008621726502714,0.14648958781418112,0.7015338397175606,0.008629499374765393,0.016163520651405316,0.08431077301472784,0.08393148275728898,0.008904111237803262,0.003461394572647632,0.013487536232039804,0.01287953875443134,0.013401546319286924,0.6946699191058192,0.012339785534069846,0.014691653774938092,0.013735985908862543,0.14480746786097093,0.08437425214381344,0.01346567302240853,0.8519582059293794,0.1531351280646066,0.687654941480152,0.014076243906940025,0.1529543689254721,0.01348278273899262,0.8429376158903461,0.008571581076083969,0.013936038974088294,0.6843110947077475,0.0089576971287365,0.0134625228608649,0.827783436693152,0.07752499904833632
1637247435.182,0.832366828510798,0.013008621726502714,0.14648958781418112,0.7015338397175606,0.008629499374765393,0.016163520651405316,0.08431077301472784,0.08393148275728898,0.008904111237803262,0.003461394572647632,0.013487536232039804,0.01287953875443134,0.013401546319286924,0.6946699191058192,0.012339785534069846,0.014691653774938092,0.013735985908862543,0.14480746786097093,0.08437425214381344,0.01346567302240853,0.8519582059293794,0.1531351280646066,0.687654941480152,0.014076243906940025,0.1529543689254721,0.01348278273899262,0.8429376158903461,0.008571581076083969,0.013936038974088294,0.6843110947077475,0.0089576971287365,0.0134625228608649,0.827783436693152,0.07752499904833632
1637247450.308,0.8353425982757552,0.01309462747034084,0.1466207494804359,0.6984129170785411,0.008710648342711812,0.01661470341880071,0.08373096465815756,0.0837817596713099,0.008938767270508435,0.003459761213866395,0.013623315245510876,0.013520480752091158,0.013533228881969932,0.6769477333818217,0.012914384725716214,0.014605884006843019,0.01366000865457398,0.14263218294868638,0.08508331371861534,0.012282695941146426,0.8543404225978863,0.15400932067468884,0.6893408868845516,0.013091929725520412,0.1519810508873149,0.01335478218489707,0.8421801073427571,0.008514882294840893,0.013854752228051347,0.6829611959151067,0.00895336743378337,0.013445505838227078,0.8246415535035458,0.08141830815807369
1637247465.353,0.8353425982757552,0.01309462747034084,0.1466207494804359,0.6984129170785411,0.008710648342711812,0.01661470341880071,0.08373096465815756,0.0837817596713099,0.008938767270508435,0.003459761213866395,0.013623315245510876,0.013520480752091158,0.013533228881969932,0.6769477333818217,0.012914384725716214,0.014605884006843019,0.01366000865457398,0.14263218294868638,0.08508331371861534,0.012282695941146426,0.8543404225978863,0.15400932067468884,0.6893408868845516,0.013091929725520412,0.1519810508873149,0.01335478218489707,0.8421801073427571,0.008514882294840893,0.013854752228051347,0.6829611959151067,0.00895336743378337,0.013445505838227078,0.8246415535035458,0.08141830815807369
1637247480.427,0.8351385975825634,0.013133673901821769,0.1468239670385176,0.6981436975048284,0.008312420814671064,0.016736585700048663,0.08332401742215571,0.08328291504832543,0.008832213431953666,0.0034620552006630733,0.013537889216215394,0.013808393082128414,0.013364007492426543,0.6983598883485413,0.012251149728517548,0.014309720907318758,0.013642971654281464,0.1393496380332484,0.08504928559417459,0.012528475931946906,0.8530012188641396,0.1538474090595261,0.6636602705023368,0.013647251061378977,0.1523191756020461,0.013451338733753836,0.8433650710856189,0.008602235986321642,0.01371234177018264,0.6822700828344567,0.008993256149706056,0.01342407431951465,0.8217329499997889,0.08326620720928812
1637247495.475,0.8351385975825634,0.013133673901821769,0.1468239670385176,0.6981436975048284,0.008312420814671064,0.016736585700048663,0.08332401742215571,0.08328291504832543,0.008832213431953666,0.0034620552006630733,0.013537889216215394,0.013808393082128414,0.013364007492426543,0.6983598883485413,0.012251149728517548,0.014309720907318758,0.013642971654281464,0.1393496380332484,0.08504928559417459,0.012528475931946906,0.8530012188641396,0.1538474090595261,0.6636602705023368,0.013647251061378977,0.1523191756020461,0.013451338733753836,0.8433650710856189,0.008602235986321642,0.01371234177018264,0.6822700828344567,0.008993256149706056,0.01342407431951465,0.8217329499997889,0.08326620720928812
1637247510.548,0.8369133153239716,0.012997837935395225,0.1465707396135849,0.6981492706858415,0.008775544975386684,0.01619234649794108,0.08317503618652314,0.08305405333008256,0.008796860336227392,0.0034951693134929957,0.01339645469702102,0.014169712424260406,0.013528065220831055,0.6997306242055349,0.01360881376736214,0.013727524673502075,0.013711592628858316,0.13781702953398856,0.08493253976198693,0.013716921026113086,0.8541199383988602,0.1541478221439846,0.672470049030167,0.01366189606756606,0.15189378803030323,0.013492463913842172,0.8284649532636907,0.008630087922239812,0.01375338721876806,0.6801409783547265,0.008977609415485562,0.013293216011687124,0.8192339299544045,0.0834736620717119
1637247525.582,0.8369133153239716,0.012997837935395225,0.1465707396135849,0.6981492706858415,0.008775544975386684,0.01619234649794108,0.08317503618652314,0.08305405333008256,0.008796860336227392,0.0034951693134929957,0.01339645469702102,0.014169712424260406,0.013528065220831055,0.6997306242055349,0.01360881376736214,0.013727524673502075,0.013711592628858316,0.13781702953398856,0.08493253976198693,0.013716921026113086,0.8541199383988602,0.1541478221439846,0.672470049030167,0.01366189606756606,0.15189378803030323,0.013492463913842172,0.8284649532636907,0.008630087922239812,0.01375338721876806,0.6801409783547265,0.008977609415485562,0.013293216011687124,0.8192339299544045,0.0834736620717119
1637247540.686,0.8395157303434894,0.012861740053836506,0.14668308655919543,0.6991049348306322,0.008192785573716164,0.015579621209431575,0.08272862712074623,0.08330975400735649,0.008731274378937589,0.003410084990035504,0.013527960440199754,0.013961433238205725,0.01342693292326741,0.69995959726675,0.012642785649329495,0.014583212260843996,0.013597194970981188,0.13992098426726576,0.08479363113487284,0.01222601175479093,0.8528619110708296,0.14763865022180991,0.6926912147225439,0.012834967228708884,0.15175141802259592,0.013309973134447846,0.8422399016797119,0.008557158092053496,0.013508829006152,0.6801976205310357,0.008903963699912646,0.013334220794968148,0.806082218311519,0.08358329266663042
1637247555.729,0.8395157303434894,0.012861740053836506,0.14668308655919543,0.6991049348306322,0.008192785573716164,0.015579621209431575,0.08272862712074623,0.08330975400735649,0.008731274378937589,0.003410084990035504,0.013527960440199754,0.013961433238205725,0.01342693292326741,0.69995959726675,0.012642785649329495,0.014583212260843996,0.013597194970981188,0.13992098426726576,0.08479363113487284,0.01222601175479093,0.8528619110708296,0.14763865022180991,0.6926912147225439,0.012834967228708884,0.15175141802259592,0.013309973134447846,0.8422399016797119,0.008557158092053496,0.013508829006152,0.6801976205310357,0.008903963699912646,0.013334220794968148,0.806082218311519,0.08358329266663042
1637247570.81,0.8401865754554707,0.013098371485212482,0.1469147471012478,0.6984559405683122,0.008698825094286315,0.01665227556193507,0.08292334877474695,0.0836770108621193,0.00881046171702879,0.003427223608730927,0.013591221580131672,0.01258555878931045,0.01345090208751075,0.7003747571014526,0.01255189179138478,0.013597010073464111,0.013479650819082742,0.13605734009998002,0.08464570702334501,0.012880485346827304,0.8522543995673337,0.15460108500677036,0.6926800569795373,0.013805476278906652,0.15136668443811152,0.0135305918155015,0.8210627410108073,0.00838072299072924,0.01249142204007003,0.6797266264306678,0.008935509483512844,0.01334557483373769,0.7510220262418439,0.08339622727542145
1637247585.909,0.8401865754554707,0.013098371485212482,0.1469147471012478,0.6984559405683122,0.008698825094286315,0.01665227556193507,0.08292334877474695,0.0836770108621193,0.00881046171702879,0.003427223608730927,0.013591221580131672,0.01258555878931045,0.01345090208751075,0.7003747571014526,0.01255189179138478,0.013597010073464111,0.013479650819082742,0.13605734009998002,0.08464570702334501,0.012880485346827304,0.8522543995673337,0.15460108500677036,0.6926800569795373,0.013805476278906652,0.15136668443811152,0.0135305918155015,0.8210627410108073,0.00838072299072924,0.01249142204007003,0.6797266264306678,0.008935509483512844,0.01334557483373769,0.7510220262418439,0.08339622727542145
1637247601.101,0.842062022938855,0.013019125355229953,0.1465729302860202,0.6985572387505814,0.008236886926032111,0.016706738092201204,0.0829645831167179,0.08341031024923815,0.008786848548779733,0.0034152991618432034,0.013635980906127665,0.01365716527500118,0.013521080046215793,0.7020672402023425,0.013275244606859204,0.013919096732308052,0.013490680484578991,0.1463258353866922,0.08477393559992105,0.012895905881694893,0.8521884397478021,0.15113819841959292,0.6930011415705082,0.013164047675492743,0.15119326702278946,0.013437372600280877,0.7961720164590622,0.008520480936462462,0.012825254439355966,0.6794070173853628,0.008956295470182382,0.013502240344374755,0.8238507954534515,0.07988469095239681
1637247616.139,0.842062022938855,0.013019125355229953,0.1465729302860202,0.6985572387505814,0.008236886926032111,0.016706738092201204,0.0829645831167179,0.08341031024923815,0.008786848548779733,0.0034152991618432034,0.013635980906127665,0.01365716527500118,0.013521080046215793,0.7020672402023425,0.013275244606859204,0.013919096732308052,0.013490680484578991,0.1463258353866922,0.08477393559992105,0.012895905881694893,0.8521884397478021,0.15113819841959292,0.6930011415705082,0.013164047675492743,0.15119326702278946,0.013437372600280877,0.7961720164590622,0.008520480936462462,0.012825254439355966,0.6794070173853628,0.008956295470182382,0.013502240344374755,0.8238507954534515,0.07988469095239681
