"Time","pod:productcatalogservice-w2-66565874fb-jssjt_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-rlm69_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-ppghr_service:currencyservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-rzx58_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-v9nsq_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-xczkb_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-2ld5h_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-p4zs4_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-xft9g_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-zdrrw_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-wlkq6_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-9s46q_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-qvmfr_service:recommendationservice_node:worker--3","pod:adservice-w1-5c67ddfffc-kg8br_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-n57wb_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-klg8n_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-6646bc856b-lw5g7_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-52g8d_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-flcxs_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-2x6dm_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-r9jsm_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-8bksz_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-d6pv6_service:frontend_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-68ngp_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-mbd5h_service:recommendationservice_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-r6bhs_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-vcb2h_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-gsqdk_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-wpzz5_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-jt2v7_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-xr8jn_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w1-5c774597c5-54qvt_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-d4tj2_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-hh6d2_service:frontend_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-ghpnk_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-9pvd5_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-nfh9b_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-5zh9g_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-6fzlx_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-gnzqx_service:adservice_node:worker--3"
1637090864.701,0.07753191783919669,0.07857884075698235,0.5035615775581632,0.031383273680295046,0.5851903487492716,0.48597047793151293,0.0683472573640281,0.5986819663052811,0.08349293967371796,0.010978518546043071,0.5479276069305055,0.2481347306357532,0.0679583599613179,0.009046759223222267,0.23272441543236855,0.534333527888383,0.009636424284830842,0.5580915238411347,0.08226270622477486,0.29415886181381706,0.6014305953107153,0.009723903192081346,0.5414285150428373,0.5003861712924909,0.5005329889146495,0.009078016510613606,0.009692934148846158,0.0693987825528975,0.6485530401234634,0.5303080459876596,0.06828550604948568,0.548445385859252,0.009640884693473182,0.526472864840237,0.4851173203621143,0.009652414914622728,0.010331396164161637,0.6570252578345,0.010409954785297958,0.03208727151575552,0.5409976578422477,0.22326613818626567
1637090879.816,0.07781984983806291,0.07820066080201743,0.5221851939751666,0.027863021190811913,0.5312301468155964,0.48592677543553753,0.06869380259035172,0.5978451182478886,0.08355846786155845,0.011081150568922282,0.548431975379738,0.24172223067128115,0.06802041194187076,0.009024679135045264,0.23269810621109077,0.5339291668602796,0.009718729501975595,0.5854699321408466,0.0923539270145116,0.2958853945761409,0.6014176841509804,0.009701078274674145,0.5905186469113565,0.500305078390067,0.5011871191569554,0.009013558626187631,0.009829406143575366,0.06927942959721937,0.6520045889828029,0.5310126363079044,0.06809913364496761,0.5468066144127743,0.009559379544585864,0.5274089261566608,0.4865110853859488,0.009706939647900823,0.010151117966950049,0.6198189835231995,0.010713712846151068,0.03468548952962608,0.540602949332121,0.23232032851278434
1637090894.852,0.07781984983806291,0.07820066080201743,0.5221851939751666,0.027863021190811913,0.5312301468155964,0.48592677543553753,0.06869380259035172,0.5978451182478886,0.08355846786155845,0.011081150568922282,0.548431975379738,0.24172223067128115,0.06802041194187076,0.009024679135045264,0.23269810621109077,0.5339291668602796,0.009718729501975595,0.5854699321408466,0.0923539270145116,0.2958853945761409,0.6014176841509804,0.009701078274674145,0.5905186469113565,0.500305078390067,0.5011871191569554,0.009013558626187631,0.009829406143575366,0.06927942959721937,0.6520045889828029,0.5310126363079044,0.06809913364496761,0.5468066144127743,0.009559379544585864,0.5274089261566608,0.4865110853859488,0.009706939647900823,0.010151117966950049,0.6198189835231995,0.010713712846151068,0.03468548952962608,0.540602949332121,0.23232032851278434
1637090909.867,0.07860563924340262,0.07839201311714207,0.521859163314978,0.025135794397298517,0.5705613763418937,0.48520712490914336,0.06852981584987851,0.5986370455110543,0.08871568875145597,0.011151959474967502,0.5492983515897761,0.2533735168342397,0.0651574914677126,0.00897009725451516,0.23236735002590359,0.5338145240297721,0.009589146437427906,0.5450691848623233,0.08816015016242804,0.29415714232939494,0.6019533401875493,0.009719051514278848,0.561687676948018,0.4992207013671028,0.501050476598537,0.00914543913256935,0.009698561170048747,0.06872166332956749,0.6203351551226537,0.5306253501047715,0.06823178762406965,0.5484531094286951,0.0094747994758889,0.5274826389846587,0.486397955817802,0.009625790193037567,0.010359636515162737,0.6802076393648305,0.010579759213148812,0.037859795093613056,0.5404030114786799,0.231830587591624
1637090924.886,0.07860563924340262,0.07839201311714207,0.521859163314978,0.025135794397298517,0.5705613763418937,0.48520712490914336,0.06852981584987851,0.5986370455110543,0.08871568875145597,0.011151959474967502,0.5492983515897761,0.2533735168342397,0.0651574914677126,0.00897009725451516,0.23236735002590359,0.5338145240297721,0.009589146437427906,0.5450691848623233,0.08816015016242804,0.29415714232939494,0.6019533401875493,0.009719051514278848,0.561687676948018,0.4992207013671028,0.501050476598537,0.00914543913256935,0.009698561170048747,0.06872166332956749,0.6203351551226537,0.5306253501047715,0.06823178762406965,0.5484531094286951,0.0094747994758889,0.5274826389846587,0.486397955817802,0.009625790193037567,0.010359636515162737,0.6802076393648305,0.010579759213148812,0.037859795093613056,0.5404030114786799,0.231830587591624
1637090939.937,0.07882932441548803,0.07885976822457981,0.522266802577688,0.02113117680100305,0.5835958188347314,0.4853259600844695,0.06817638647118071,0.6000638917028855,0.08360501185838023,0.011276795759875745,0.5513534625754939,0.256213381418711,0.06757820057114991,0.008486920033675164,0.23252195550772192,0.5336475876960656,0.009573801073308975,0.5654768356294716,0.08739645862085373,0.29398436996146865,0.6039075162874619,0.009778161112645185,0.5375881326039312,0.49856566331783897,0.5009558344287692,0.00910828703846124,0.00975728418960145,0.0682876209108096,0.6352003113147311,0.5308654311199958,0.06819923540329938,0.5502527458683893,0.00935570717071088,0.5273279060483106,0.47806035888837395,0.0097152846434582,0.010219533969347234,0.6205504842908217,0.010373894900489277,0.03998654466248452,0.5421707909953928,0.21938426475408385
1637090954.969,0.07882932441548803,0.07885976822457981,0.522266802577688,0.02113117680100305,0.5835958188347314,0.4853259600844695,0.06817638647118071,0.6000638917028855,0.08360501185838023,0.011276795759875745,0.5513534625754939,0.256213381418711,0.06757820057114991,0.008486920033675164,0.23252195550772192,0.5336475876960656,0.009573801073308975,0.5654768356294716,0.08739645862085373,0.29398436996146865,0.6039075162874619,0.009778161112645185,0.5375881326039312,0.49856566331783897,0.5009558344287692,0.00910828703846124,0.00975728418960145,0.0682876209108096,0.6352003113147311,0.5308654311199958,0.06819923540329938,0.5502527458683893,0.00935570717071088,0.5273279060483106,0.47806035888837395,0.0097152846434582,0.010219533969347234,0.6205504842908217,0.010373894900489277,0.03998654466248452,0.5421707909953928,0.21938426475408385
1637090970.024,0.07930791142685235,0.0789621855473663,0.5086227136883941,0.017761427180956253,0.5840431389614755,0.4845226853803093,0.06825265366908922,0.6017275341247028,0.084801364929084,0.009922200184030793,0.5523736886198045,0.2645896347356258,0.06617500656566058,0.00902220915759542,0.23255402480305756,0.5328207562534902,0.009529328083626533,0.5323337785448417,0.08743340474629582,0.29261222550097127,0.6069467197577763,0.009765311430531807,0.5449940829440003,0.4976113792160157,0.4902620096731828,0.00907044219855464,0.009840975300188456,0.06850150482605084,0.6406453186106251,0.5305514016529893,0.06788134254787832,0.5508585894953629,0.009430251001474089,0.5101041277128512,0.4873643577297449,0.009828984066275552,0.010522007170083048,0.6277329923560514,0.010743312738911815,0.042957459964884676,0.5434524987447988,0.22223486669852122
1637090985.059,0.07930791142685235,0.0789621855473663,0.5086227136883941,0.017761427180956253,0.5840431389614755,0.4845226853803093,0.06825265366908922,0.6017275341247028,0.084801364929084,0.009922200184030793,0.5523736886198045,0.2645896347356258,0.06617500656566058,0.00902220915759542,0.23255402480305756,0.5328207562534902,0.009529328083626533,0.5323337785448417,0.08743340474629582,0.29261222550097127,0.6069467197577763,0.009765311430531807,0.5449940829440003,0.4976113792160157,0.4902620096731828,0.00907044219855464,0.009840975300188456,0.06850150482605084,0.6406453186106251,0.5305514016529893,0.06788134254787832,0.5508585894953629,0.009430251001474089,0.5101041277128512,0.4873643577297449,0.009828984066275552,0.010522007170083048,0.6277329923560514,0.010743312738911815,0.042957459964884676,0.5434524987447988,0.22223486669852122
1637091000.148,0.07915667086080802,0.07881798992091656,0.5019024596953106,0.01363280124279665,0.5493992201822676,0.48464201331487683,0.06769577958533343,0.6011778750227668,0.08418428324714769,0.010321167930875065,0.5520762769743135,0.26811011438211296,0.06862526775868316,0.009033421904977726,0.23303595000608307,0.5333308987338975,0.0093544678866554,0.5667739441193099,0.08180706737163071,0.29159508963484676,0.6066368617938476,0.009827925731566298,0.5507085021045612,0.4981802534481418,0.5024995720012589,0.009064082897051384,0.009806351733200241,0.06713087757177187,0.6192938848585631,0.531633668084265,0.06785272212063828,0.5511204022751665,0.00928781186922111,0.5289714436760573,0.4887501563455907,0.009778984784846177,0.009928826895231615,0.6306508508704868,0.010829372086683744,0.04595811779247744,0.5428164716580272,0.2309735208355524
1637091015.165,0.07915667086080802,0.07881798992091656,0.5019024596953106,0.01363280124279665,0.5493992201822676,0.48464201331487683,0.06769577958533343,0.6011778750227668,0.08418428324714769,0.010321167930875065,0.5520762769743135,0.26811011438211296,0.06862526775868316,0.009033421904977726,0.23303595000608307,0.5333308987338975,0.0093544678866554,0.5667739441193099,0.08180706737163071,0.29159508963484676,0.6066368617938476,0.009827925731566298,0.5507085021045612,0.4981802534481418,0.5024995720012589,0.009064082897051384,0.009806351733200241,0.06713087757177187,0.6192938848585631,0.531633668084265,0.06785272212063828,0.5511204022751665,0.00928781186922111,0.5289714436760573,0.4887501563455907,0.009778984784846177,0.009928826895231615,0.6306508508704868,0.010829372086683744,0.04595811779247744,0.5428164716580272,0.2309735208355524
1637091030.239,0.07867102931127752,0.07843141968318179,0.5060048688675787,0.013082095431211742,0.5439090334793255,0.4856789739480447,0.06810906589051696,0.6012432787852561,0.08980301677555767,0.011119549948881455,0.55196884930046,0.260588896881659,0.0684850300212325,0.008978795589221591,0.23336790930207135,0.5335279607474401,0.00949159951819616,0.5677319201271478,0.08461003765779541,0.2916708320590133,0.6050439570350692,0.009752722687351733,0.5821449876045746,0.4983172102534581,0.5028929441729388,0.009101729134565356,0.009707494280938929,0.06845526417221984,0.6403580208159111,0.5321089958224339,0.06855617354964896,0.5505659980677639,0.009273228489077532,0.5303903892607622,0.48861251986658105,0.009776058137689768,0.009962483742669297,0.6463283564498253,0.01088611371999487,0.048442884758996,0.5425289446915145,0.2313501658136029
1637091045.261,0.07867102931127752,0.07843141968318179,0.5060048688675787,0.013082095431211742,0.5439090334793255,0.4856789739480447,0.06810906589051696,0.6012432787852561,0.08980301677555767,0.011119549948881455,0.55196884930046,0.260588896881659,0.0684850300212325,0.008978795589221591,0.23336790930207135,0.5335279607474401,0.00949159951819616,0.5677319201271478,0.08461003765779541,0.2916708320590133,0.6050439570350692,0.009752722687351733,0.5821449876045746,0.4983172102534581,0.5028929441729388,0.009101729134565356,0.009707494280938929,0.06845526417221984,0.6403580208159111,0.5321089958224339,0.06855617354964896,0.5505659980677639,0.009273228489077532,0.5303903892607622,0.48861251986658105,0.009776058137689768,0.009962483742669297,0.6463283564498253,0.01088611371999487,0.048442884758996,0.5425289446915145,0.2313501658136029
1637091060.384,0.07853022073137216,0.07905348017125233,0.5248968408206095,0.010029927122492448,0.5434108532782952,0.4863392842449118,0.0679863320391764,0.6020170029795355,0.08966862191943326,0.010780286800974743,0.5524462132748429,0.2701832830784934,0.0682957203682182,0.009014153151230343,0.23409037355643578,0.5333548445653957,0.009518684642844787,0.580112767196038,0.09092690866743353,0.292743148926656,0.606111064460082,0.009726363026207009,0.556661388832326,0.4983587355557822,0.5023276758279549,0.00912490503075973,0.00975648642228121,0.06819246138306342,0.6298431304110874,0.5333480902295584,0.06884710609495062,0.5503419797150643,0.00944877775110638,0.5296617547567326,0.4789301187981927,0.009674184880848705,0.010699310965388377,0.6441772875362657,0.01052654652208752,0.05161930753810169,0.5428693534188593,0.23195233027262918
