"Time","pod:adservice-w1-5c67ddfffc-kg8br_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-86744bdcbd-flcxs_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-g6f96_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-hj6fd_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-8wpvm_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-nw68g_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-9zlzl_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-rxxpk_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-szcmn_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-pdlnr_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-gnzqx_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-hstgr_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-scncb_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-www8f_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-5rzk2_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-sjfmn_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-drtvl_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-jmhqx_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-d6nxk_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-k4h8j_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-wwqf8_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-4s756_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-7dwst_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-jk7xb_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-j8bqs_service:currencyservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-kkxqg_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-hpkjq_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-mwzjz_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-8mhtl_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-shwm2_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-wlkq6_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-2wchj_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-frt2j_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-gzvkl_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-bnljz_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-rsjdj_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-tgt9n_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-zvxd7_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-b8s59_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-64zjq_service:frontend_node:worker--3"
1637092164.291,0.23601159985878206,0.28273234816476417,0.009921258551910436,0.09173846470235854,0.01016943735703276,0.010916892936228682,0.06889344960779517,0.61518371247681,0.6178136339267768,0.5473781925343131,0.229190160332996,0.009283289996478027,0.6313345220789655,0.009380894834372914,0.08004854148797834,0.5471760291783094,0.063625827167302,0.010477037934353133,0.5252917949936446,0.009460375204778094,0.03100566902554438,0.00982043968144097,0.008694843218176367,0.6539256039793251,0.5817262879857584,0.5391176637113781,0.48493177602188897,0.03253349110075518,0.5472090938423291,0.0700822920504553,0.5521699678392085,0.07958473142741825,0.2762857509054718,0.5245087196096463,0.0680912032201885,0.5996853380856167,0.08333936730879019,0.5001782954161309,0.501677394252795,0.009819776387550327,0.4793993385205445,0.5002375437880398
1637092179.307,0.23601159985878206,0.28273234816476417,0.009921258551910436,0.09173846470235854,0.01016943735703276,0.010916892936228682,0.06889344960779517,0.61518371247681,0.6178136339267768,0.5473781925343131,0.229190160332996,0.009283289996478027,0.6313345220789655,0.009380894834372914,0.08004854148797834,0.5471760291783094,0.063625827167302,0.010477037934353133,0.5252917949936446,0.009460375204778094,0.03100566902554438,0.00982043968144097,0.008694843218176367,0.6539256039793251,0.5817262879857584,0.5391176637113781,0.48493177602188897,0.03253349110075518,0.5472090938423291,0.0700822920504553,0.5521699678392085,0.07958473142741825,0.2762857509054718,0.5245087196096463,0.0680912032201885,0.5996853380856167,0.08333936730879019,0.5001782954161309,0.501677394252795,0.009819776387550327,0.4793993385205445,0.5002375437880398
1637092194.337,0.2361274642492769,0.2836795801078856,0.009986159415518529,0.08652840610884412,0.010489885889759765,0.010385054193036527,0.06895565056967023,0.6176201531436145,0.6190154881714727,0.5472388932500413,0.22920210214282588,0.009116269576953594,0.6594605824624218,0.009385902469082424,0.08058614707206621,0.5485131684354652,0.06474739071244606,0.010879599418403486,0.5251568914283764,0.009427604834757148,0.031075944850000956,0.009911584490156243,0.009140654314333516,0.6372785302272086,0.5819738753957414,0.5389222422533022,0.4858249977392809,0.032760691904517907,0.5529057749140378,0.07048378793015991,0.5532757517052738,0.08007633383687046,0.27649543048639014,0.525862884449062,0.06803912510438134,0.5554519460715679,0.08891274152560419,0.5001453956736552,0.5010450025230065,0.009825288853395439,0.5275028125975653,0.5012797070716686
1637092209.368,0.2361274642492769,0.2836795801078856,0.009986159415518529,0.08652840610884412,0.010489885889759765,0.010385054193036527,0.06895565056967023,0.6176201531436145,0.6190154881714727,0.5472388932500413,0.22920210214282588,0.009116269576953594,0.6594605824624218,0.009385902469082424,0.08058614707206621,0.5485131684354652,0.06474739071244606,0.010879599418403486,0.5251568914283764,0.009427604834757148,0.031075944850000956,0.009911584490156243,0.009140654314333516,0.6372785302272086,0.5819738753957414,0.5389222422533022,0.4858249977392809,0.032760691904517907,0.5529057749140378,0.07048378793015991,0.5532757517052738,0.08007633383687046,0.27649543048639014,0.525862884449062,0.06803912510438134,0.5554519460715679,0.08891274152560419,0.5001453956736552,0.5010450025230065,0.009825288853395439,0.5275028125975653,0.5012797070716686
1637092224.391,0.23554362830189093,0.28297827986350566,0.010012959062985343,0.08727924561829928,0.011109594545270062,0.010993066070210687,0.06859245897234076,0.6184664780310218,0.6185294900972749,0.5471681690336446,0.21926486965983444,0.008488261100051613,0.6311002251483506,0.009449909056900924,0.08048007730237615,0.5483855821778973,0.0673889252462634,0.010944365111001879,0.5241114458306839,0.00933796243601841,0.030959968198878817,0.010088213105019533,0.009125418377297512,0.6499574520852882,0.5808611260668604,0.5381299811956188,0.48428918759527684,0.03278178632272717,0.5577541646758759,0.07033391790238591,0.5528862347580925,0.08020520847600471,0.2766568682843371,0.5235177819444272,0.06784479892378205,0.5297210304848212,0.0864758352672737,0.5000089426782907,0.500694416535183,0.009905478489749188,0.5074844155051567,0.498865735068054
1637092239.431,0.23554362830189093,0.28297827986350566,0.010012959062985343,0.08727924561829928,0.011109594545270062,0.010993066070210687,0.06859245897234076,0.6184664780310218,0.6185294900972749,0.5471681690336446,0.21926486965983444,0.008488261100051613,0.6311002251483506,0.009449909056900924,0.08048007730237615,0.5483855821778973,0.0673889252462634,0.010944365111001879,0.5241114458306839,0.00933796243601841,0.030959968198878817,0.010088213105019533,0.009125418377297512,0.6499574520852882,0.5808611260668604,0.5381299811956188,0.48428918759527684,0.03278178632272717,0.5577541646758759,0.07033391790238591,0.5528862347580925,0.08020520847600471,0.2766568682843371,0.5235177819444272,0.06784479892378205,0.5297210304848212,0.0864758352672737,0.5000089426782907,0.500694416535183,0.009905478489749188,0.5074844155051567,0.498865735068054
1637092254.452,0.2356612909921562,0.28477520491117875,0.010038036433881535,0.08480314296025279,0.010229838390893612,0.010916827571765104,0.06857061433873933,0.6194746366916196,0.6206610243032357,0.5488006192085917,0.22740619063457151,0.008944025423901178,0.6318593193255245,0.009412907258535434,0.0812186258508816,0.548469162084539,0.06726413607308389,0.010551361754164622,0.5251434617344318,0.00931478184432699,0.030992418878577992,0.01003408587290645,0.008909590900204128,0.6254831514255486,0.5343182827515802,0.5387043646735847,0.4831906706890662,0.032888089182415724,0.5578170977797337,0.0703785262929428,0.5536146757918929,0.08054749325127582,0.2758995693307387,0.5230083164260798,0.06711952062813899,0.5619039273012014,0.08689669305621268,0.5007360869183245,0.5013393079340102,0.010014142219902863,0.5247799305512559,0.4697184652485059
1637092269.475,0.2356612909921562,0.28477520491117875,0.010038036433881535,0.08480314296025279,0.010229838390893612,0.010916827571765104,0.06857061433873933,0.6194746366916196,0.6206610243032357,0.5488006192085917,0.22740619063457151,0.008944025423901178,0.6318593193255245,0.009412907258535434,0.0812186258508816,0.548469162084539,0.06726413607308389,0.010551361754164622,0.5251434617344318,0.00931478184432699,0.030992418878577992,0.01003408587290645,0.008909590900204128,0.6254831514255486,0.5343182827515802,0.5387043646735847,0.4831906706890662,0.032888089182415724,0.5578170977797337,0.0703785262929428,0.5536146757918929,0.08054749325127582,0.2758995693307387,0.5230083164260798,0.06711952062813899,0.5619039273012014,0.08689669305621268,0.5007360869183245,0.5013393079340102,0.010014142219902863,0.5247799305512559,0.4697184652485059
1637092284.506,0.23537665788242118,0.2851449577200544,0.00999597118439072,0.08677340328224203,0.011079195938091386,0.0103558002709286,0.06839859265184263,0.6193072377966056,0.6213012023073485,0.5490973324721558,0.22729960970714558,0.008938567212528174,0.6336700845637824,0.009473912000555525,0.08154071455975614,0.5497839571193156,0.0669694259836665,0.01037728256462014,0.5248860851413231,0.009222908222110719,0.03110376595162654,0.010080877326600415,0.009048312994178277,0.6494398676623323,0.5349643019701273,0.540564675534255,0.48338638226213093,0.032877359677756554,0.575878736986092,0.06953147041412679,0.5541613503691244,0.08101882856179034,0.2755073621782678,0.5237152767371123,0.06698838846011543,0.5617210872154825,0.08985550375477747,0.5013173977602555,0.5015622723940522,0.009923536857929141,0.5259993743959632,0.499037487946728
1637092299.525,0.23537665788242118,0.2851449577200544,0.00999597118439072,0.08677340328224203,0.011079195938091386,0.0103558002709286,0.06839859265184263,0.6193072377966056,0.6213012023073485,0.5490973324721558,0.22729960970714558,0.008938567212528174,0.6336700845637824,0.009473912000555525,0.08154071455975614,0.5497839571193156,0.0669694259836665,0.01037728256462014,0.5248860851413231,0.009222908222110719,0.03110376595162654,0.010080877326600415,0.009048312994178277,0.6494398676623323,0.5349643019701273,0.540564675534255,0.48338638226213093,0.032877359677756554,0.575878736986092,0.06953147041412679,0.5541613503691244,0.08101882856179034,0.2755073621782678,0.5237152767371123,0.06698838846011543,0.5617210872154825,0.08985550375477747,0.5013173977602555,0.5015622723940522,0.009923536857929141,0.5259993743959632,0.499037487946728
1637092314.544,0.23571600218210303,0.2828672617040454,0.010034613866715204,0.08676149833770239,0.010574806389887611,0.010844054718356885,0.06898684168570227,0.6193692120444692,0.6214779884842508,0.5496349835065255,0.2277208115218594,0.008979032906839499,0.6784679205662305,0.009468363101805505,0.08121008633632588,0.5495937672409652,0.06391424590369026,0.010832482273322766,0.5247936613479889,0.009160541882423738,0.030643922891130777,0.01006407594452825,0.00900611404613339,0.615922286075977,0.5467419519897552,0.5420238622369746,0.4843092289248694,0.03330769809139626,0.5746345953662231,0.06966600793419955,0.5536977714195792,0.08171487085653095,0.27738154344967564,0.49733934998070584,0.06412487034906658,0.577455380612844,0.08439217789242333,0.5014448971156749,0.502173134338676,0.009991476593552834,0.5095252546905114,0.49993718087511607
1637092329.569,0.23571600218210303,0.2828672617040454,0.010034613866715204,0.08676149833770239,0.010574806389887611,0.010844054718356885,0.06898684168570227,0.6193692120444692,0.6214779884842508,0.5496349835065255,0.2277208115218594,0.008979032906839499,0.6784679205662305,0.009468363101805505,0.08121008633632588,0.5495937672409652,0.06391424590369026,0.010832482273322766,0.5247936613479889,0.009160541882423738,0.030643922891130777,0.01006407594452825,0.00900611404613339,0.615922286075977,0.5467419519897552,0.5420238622369746,0.4843092289248694,0.03330769809139626,0.5746345953662231,0.06966600793419955,0.5536977714195792,0.08171487085653095,0.27738154344967564,0.49733934998070584,0.06412487034906658,0.577455380612844,0.08439217789242333,0.5014448971156749,0.502173134338676,0.009991476593552834,0.5095252546905114,0.49993718087511607
1637092344.598,0.23522215435826646,0.283326482492659,0.010111886854413037,0.08842913648287497,0.010211010788889962,0.010108052189452604,0.06928399996479484,0.6196693926726828,0.6219084818809466,0.5493225567191646,0.22740775469354052,0.009034357340587027,0.6318303243179622,0.009445207413772784,0.08113885303352021,0.5501271705533805,0.0666694700296519,0.010688126056852244,0.5260439347785212,0.009208374100097602,0.030827230829960774,0.010061090386262742,0.009012257166656391,0.6745973496650548,0.5828027155139384,0.5424866038729274,0.4844300760508561,0.033331262569606515,0.5718931719015262,0.06935383707280918,0.5540664012117211,0.08198196771009701,0.27690514595694904,0.5118217128957243,0.06673846655131982,0.5885281421746877,0.08412765087110856,0.5024061779475453,0.5022733480050461,0.010013241516567531,0.5260261312931073,0.4909146264167802
1637092359.63,0.23522215435826646,0.283326482492659,0.010111886854413037,0.08842913648287497,0.010211010788889962,0.010108052189452604,0.06928399996479484,0.6196693926726828,0.6219084818809466,0.5493225567191646,0.22740775469354052,0.009034357340587027,0.6318303243179622,0.009445207413772784,0.08113885303352021,0.5501271705533805,0.0666694700296519,0.010688126056852244,0.5260439347785212,0.009208374100097602,0.030827230829960774,0.010061090386262742,0.009012257166656391,0.6745973496650548,0.5828027155139384,0.5424866038729274,0.4844300760508561,0.033331262569606515,0.5718931719015262,0.06935383707280918,0.5540664012117211,0.08198196771009701,0.27690514595694904,0.5118217128957243,0.06673846655131982,0.5885281421746877,0.08412765087110856,0.5024061779475453,0.5022733480050461,0.010013241516567531,0.5260261312931073,0.4909146264167802
