"Time","pod:productcatalogservice-w2-66565874fb-7qvwk_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-k6kwj_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-wg6j6_service:currencyservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-25n6t_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-mcskf_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-ksp47_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-ht8pg_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-22zj8_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-h9gwt_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-599b6846df-7sfrh_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-qvfcs_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-zkjdw_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-hv8nr_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-9g2c2_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-cpxd4_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-8z7pv_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-2d9v7_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-j9zbb_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-xjq8w_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-c5wrd_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-k9zpp_service:recommendationservice_node:worker--3","pod:frontend-w1-599b6846df-2gl6l_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-9bkxs_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:cartservice-w2-59ff89795c-9ptf5_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-gjfnw_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-j86g4_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-n4h4c_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:currencyservice-w3-656689488c-7tg2m_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-cqqhg_service:frontend_node:worker--3","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-p5hhq_service:frontend_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-ns7f7_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-9h2jg_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w4-649d8c7669-l76rz_service:currencyservice_node:worker--4.novalocal"
1636048640.937,0.3274399380198474,0.19681462008865647,0.2786039812598494,0.1941222935108099,0.35181615136205413,0.6489532148723871,0.16370648879881977,0.32780711572133625,0.19878422000590754,0.021810234502142478,0.32371939106765807,0.18021821165591434,0.0033975242137028955,0.014668742385297494,0.17863090706782678,0.18113674038361743,0.04317234903987909,0.6131028658297183,0.3308815138727074,0.6466341288735177,0.6325645892279564,0.29169455769582886,0.2954616804395189,0.1671046382764585,0.33588535863942415,0.16246464887528927,0.32442186475825485,0.21092743507336303,0.16006076732183716,0.6081810508645765,0.2979773564953511,0.18890946691939292,0.19779294787084636,0.21321119400111183,0.2735363934502424,0.29676881413622835,0.15017135503377,0.2802473994613048,0.6283037397557312,0.15051486832098912,0.6571267156237293,0.6330559627905541,0.2752901398756809,0.31493534690744274
1636048655.963,0.32791931406416336,0.19661610210621489,0.27854129684479195,0.18964631473904656,0.3198781489769239,0.6075992560983089,0.16270667946142742,0.32766344214962584,0.1975284995613662,0.02124371131244126,0.34135074861316034,0.18011718332287824,0.0033639555903186105,0.01448271905213144,0.17901421549476088,0.18473615102022528,0.04325051930863781,0.6118261670774711,0.33121957553585324,0.6468909519639999,0.6211045796137885,0.2822069533986598,0.29599346762285966,0.16691621219927644,0.3279985136565052,0.16220729201602616,0.3242261991812213,0.2011625899095787,0.16493071292258682,0.6069450096044264,0.29626462118786706,0.18872501389135038,0.1976456620289188,0.2012384972719184,0.2729700667765399,0.29610622471024306,0.15535994506037631,0.26938162924436143,0.6285231857321085,0.15022427978522648,0.6575784826647422,0.6150198814681813,0.2745740868975723,0.32750531074699585
1636048671.003,0.32791931406416336,0.19661610210621489,0.27854129684479195,0.18964631473904656,0.3198781489769239,0.6075992560983089,0.16270667946142742,0.32766344214962584,0.1975284995613662,0.02124371131244126,0.34135074861316034,0.18011718332287824,0.0033639555903186105,0.01448271905213144,0.17901421549476088,0.18473615102022528,0.04325051930863781,0.6118261670774711,0.33121957553585324,0.6468909519639999,0.6211045796137885,0.2822069533986598,0.29599346762285966,0.16691621219927644,0.3279985136565052,0.16220729201602616,0.3242261991812213,0.2011625899095787,0.16493071292258682,0.6069450096044264,0.29626462118786706,0.18872501389135038,0.1976456620289188,0.2012384972719184,0.2729700667765399,0.29610622471024306,0.15535994506037631,0.26938162924436143,0.6285231857321085,0.15022427978522648,0.6575784826647422,0.6150198814681813,0.2745740868975723,0.32750531074699585
1636048686.022,0.3283625594204096,0.19748916651296977,0.27885961048345254,0.1949914925275358,0.34206373549355973,0.6066706851515842,0.1628709282847049,0.3261776750686325,0.19873389759098967,0.021367465766542814,0.33689207424711437,0.1804783335301715,0.003359203372107918,0.014625430640190232,0.1789530841221974,0.187582938551828,0.04460895760774824,0.6109790674674451,0.33050163857432885,0.647141912259892,0.6320282918387639,0.2973225359823852,0.2953979870040319,0.16154151605215214,0.33954784145308975,0.16292294866233548,0.32394114667241536,0.2069333032876219,0.16632712298198643,0.6072971244676318,0.29511604574694317,0.18892417117013777,0.19720730300386027,0.2082182611622601,0.27180970584164355,0.2960104991748243,0.14689858803465378,0.28025908525209187,0.6304637292620128,0.15004692977549916,0.6575480959842928,0.6034391435257398,0.273831959508773,0.3249643428569612
1636048701.045,0.3283625594204096,0.19748916651296977,0.27885961048345254,0.1949914925275358,0.34206373549355973,0.6066706851515842,0.1628709282847049,0.3261776750686325,0.19873389759098967,0.021367465766542814,0.33689207424711437,0.1804783335301715,0.003359203372107918,0.014625430640190232,0.1789530841221974,0.187582938551828,0.04460895760774824,0.6109790674674451,0.33050163857432885,0.647141912259892,0.6320282918387639,0.2973225359823852,0.2953979870040319,0.16154151605215214,0.33954784145308975,0.16292294866233548,0.32394114667241536,0.2069333032876219,0.16632712298198643,0.6072971244676318,0.29511604574694317,0.18892417117013777,0.19720730300386027,0.2082182611622601,0.27180970584164355,0.2960104991748243,0.14689858803465378,0.28025908525209187,0.6304637292620128,0.15004692977549916,0.6575480959842928,0.6034391435257398,0.273831959508773,0.3249643428569612
1636048716.063,0.3283844000224666,0.19815736953794033,0.2676493649345224,0.19105181093272186,0.3224299461483847,0.5965298126578271,0.16273800686051854,0.32558963299922683,0.19710334855022787,0.02191206764750253,0.32392561758890426,0.18063769083381387,0.0034256825237006456,0.014573195349613708,0.17868291305796202,0.18478376152955028,0.04228308668189203,0.6117571183887156,0.3298916377503862,0.6447705446021179,0.6049070792632628,0.29783209227171986,0.29560619884594214,0.15535552293902982,0.31733300957104854,0.16316881843875294,0.3232369777783306,0.21238603811181478,0.16700768218857442,0.6079683771415508,0.295723085849575,0.18788164645634542,0.19757957550948488,0.2148815737227382,0.27225589822002927,0.296849752203478,0.15520758371423454,0.2795829843050144,0.6309776161050143,0.1504314486237612,0.6554828272918518,0.6226876776521872,0.2749330993849727,0.31157763151787243
1636048731.086,0.3283844000224666,0.19815736953794033,0.2676493649345224,0.19105181093272186,0.3224299461483847,0.5965298126578271,0.16273800686051854,0.32558963299922683,0.19710334855022787,0.02191206764750253,0.32392561758890426,0.18063769083381387,0.0034256825237006456,0.014573195349613708,0.17868291305796202,0.18478376152955028,0.04228308668189203,0.6117571183887156,0.3298916377503862,0.6447705446021179,0.6049070792632628,0.29783209227171986,0.29560619884594214,0.15535552293902982,0.31733300957104854,0.16316881843875294,0.3232369777783306,0.21238603811181478,0.16700768218857442,0.6079683771415508,0.295723085849575,0.18788164645634542,0.19757957550948488,0.2148815737227382,0.27225589822002927,0.296849752203478,0.15520758371423454,0.2795829843050144,0.6309776161050143,0.1504314486237612,0.6554828272918518,0.6226876776521872,0.2749330993849727,0.31157763151787243
1636048746.109,0.32779637473653767,0.1969156748839706,0.2668555173471079,0.1890069638243591,0.3202285759258207,0.6054640328202034,0.16265908550041763,0.3248925293203473,0.19689049905828704,0.021727193702062518,0.3208326642189273,0.18021605781800154,0.003373516216560895,0.014534273887515537,0.17851847886180877,0.18677360299414125,0.0426636887892637,0.6111075107990086,0.3298103945384988,0.6458331248309543,0.6322573870173896,0.29755562444638667,0.2951699179393465,0.16150509926617368,0.34034324001807087,0.16251576029432943,0.32327576179547374,0.21377107171467954,0.16564143314886443,0.6097315678480714,0.29650019437555647,0.18854141744122957,0.1978480610185197,0.21608652095482145,0.2723539458982913,0.2970919635002185,0.14414589413448434,0.2800952079579454,0.6313042406743963,0.15031873545938024,0.6550411459300731,0.6573641580101072,0.27433921369214626,0.345422532880336
1636048761.132,0.32779637473653767,0.1969156748839706,0.2668555173471079,0.1890069638243591,0.3202285759258207,0.6054640328202034,0.16265908550041763,0.3248925293203473,0.19689049905828704,0.021727193702062518,0.3208326642189273,0.18021605781800154,0.003373516216560895,0.014534273887515537,0.17851847886180877,0.18677360299414125,0.0426636887892637,0.6111075107990086,0.3298103945384988,0.6458331248309543,0.6322573870173896,0.29755562444638667,0.2951699179393465,0.16150509926617368,0.34034324001807087,0.16251576029432943,0.32327576179547374,0.21377107171467954,0.16564143314886443,0.6097315678480714,0.29650019437555647,0.18854141744122957,0.1978480610185197,0.21608652095482145,0.2723539458982913,0.2970919635002185,0.14414589413448434,0.2800952079579454,0.6313042406743963,0.15031873545938024,0.6550411459300731,0.6573641580101072,0.27433921369214626,0.345422532880336
1636048776.154,0.3267089233209158,0.1979283209275613,0.2770460973614592,0.1819186502819858,0.3277764130086441,0.60470832586224,0.16270192217662482,0.3246443463912258,0.1980190034636961,0.021507410898105893,0.3411560896578845,0.18062488161080656,0.003373953326031574,0.01449844098860998,0.180536551663053,0.17857454917544574,0.044245864666077696,0.6125968554908833,0.32866989782837497,0.6460455848706911,0.6352872747690248,0.29088199877121973,0.2953945995621588,0.16717077748149556,0.32428407139640264,0.16231394018158168,0.32252709432206694,0.2227475961173836,0.1660235144653896,0.6106011530390919,0.2973695843744055,0.18775775409022158,0.18575211052212215,0.22526624929725014,0.27260360920635507,0.297531747715681,0.15531473778350935,0.2790097005918051,0.6334666110548998,0.15057357689139456,0.6536398396014962,0.616325104615699,0.275327891517287,0.32137912054463524
1636048791.182,0.3267089233209158,0.1979283209275613,0.2770460973614592,0.1819186502819858,0.3277764130086441,0.60470832586224,0.16270192217662482,0.3246443463912258,0.1980190034636961,0.021507410898105893,0.3411560896578845,0.18062488161080656,0.003373953326031574,0.01449844098860998,0.180536551663053,0.17857454917544574,0.044245864666077696,0.6125968554908833,0.32866989782837497,0.6460455848706911,0.6352872747690248,0.29088199877121973,0.2953945995621588,0.16717077748149556,0.32428407139640264,0.16231394018158168,0.32252709432206694,0.2227475961173836,0.1660235144653896,0.6106011530390919,0.2973695843744055,0.18775775409022158,0.18575211052212215,0.22526624929725014,0.27260360920635507,0.297531747715681,0.15531473778350935,0.2790097005918051,0.6334666110548998,0.15057357689139456,0.6536398396014962,0.616325104615699,0.275327891517287,0.32137912054463524
1636048806.203,0.32670326643616127,0.19865124803035733,0.2763610202613549,0.17935746483479706,0.33656396514072395,0.6323038961182146,0.16268964543003503,0.3258202361910023,0.1977303228491672,0.02212667316282449,0.31889792071903394,0.1801063077651669,0.003346595583446919,0.014428579405979598,0.16968128322136192,0.18104403083699488,0.04214088122442368,0.6129212506984342,0.32882841387831463,0.6465350792589005,0.6342123147088738,0.2819614430036145,0.29622994961883725,0.16531046043891512,0.3404356730212796,0.1625652912175164,0.32275805472008545,0.22309965033076518,0.16553861304112655,0.6109908526193615,0.29799014302716753,0.18769380318467463,0.19719714793326873,0.22624413223792528,0.27303905377440296,0.2982988700361246,0.14607305237600193,0.27847112218297465,0.6326970530399475,0.15245718512671363,0.653922480606778,0.5931318694075565,0.27647566937363954,0.3450476973915103
1636048821.23,0.32670326643616127,0.19865124803035733,0.2763610202613549,0.17935746483479706,0.33656396514072395,0.6323038961182146,0.16268964543003503,0.3258202361910023,0.1977303228491672,0.02212667316282449,0.31889792071903394,0.1801063077651669,0.003346595583446919,0.014428579405979598,0.16968128322136192,0.18104403083699488,0.04214088122442368,0.6129212506984342,0.32882841387831463,0.6465350792589005,0.6342123147088738,0.2819614430036145,0.29622994961883725,0.16531046043891512,0.3404356730212796,0.1625652912175164,0.32275805472008545,0.22309965033076518,0.16553861304112655,0.6109908526193615,0.29799014302716753,0.18769380318467463,0.19719714793326873,0.22624413223792528,0.27303905377440296,0.2982988700361246,0.14607305237600193,0.27847112218297465,0.6326970530399475,0.15245718512671363,0.653922480606778,0.5931318694075565,0.27647566937363954,0.3450476973915103
1636048836.255,0.3262076727712115,0.1979411101197524,0.27659608127466795,0.18409878972890736,0.3256599108504822,0.5950670784578685,0.16174527124629395,0.3248746211352519,0.19567671379262336,0.02146554005418298,0.3158640342607046,0.17720566364641221,0.003368706784242609,0.014208399034801904,0.17790772421045695,0.19348813536190584,0.04322122103904329,0.6129266019535735,0.32789612409675495,0.6459754418737043,0.6337050789712786,0.2962813622483199,0.2820395126605958,0.16507534616698677,0.3189119722517678,0.16365682542480586,0.32283856881817746,0.21331175394757312,0.15943717451750467,0.6106973556379329,0.2984088533277965,0.1873434142562922,0.20155581598821687,0.21887833559868197,0.27336247057390894,0.2983669922674116,0.1471964859281087,0.2781150258779229,0.6321776408432096,0.1533209551480963,0.6535887110944346,0.668307230945316,0.27701476801418695,0.3278147670920729
