"Time","pod:frontend-w3-6646bc856b-9x4fh_service:frontend_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-xdk4g_service:frontend_node:worker--3.novalocal","pod:adservice-w4-5c67ddfffc-d5pvx_service:adservice_node:worker--4.novalocal","pod:cartservice-w4-86744bdcbd-swf5b_service:cartservice_node:worker--4.novalocal","pod:cartservice-w2-856bd974f7-zqqlh_service:cartservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-tjpxw_service:recommendationservice_node:worker--2","pod:productcatalogservice-w3-5d9b8d854-pfkwc_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-lt6rw_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-njwh2_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-ktnwt_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-p8sg5_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-nzg7h_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-h9j65_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-x89s5_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-rpxvs_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-qcn5z_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-czhzk_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-h79p4_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-ww4gg_service:frontend_node:worker--2","pod:frontend-w1-777d8d5dcb-x6bxk_service:frontend_node:worker--1.novalocal","pod:adservice-w2-754d7d8cd4-gpcvr_service:adservice_node:worker--2","pod:currencyservice-w3-649d8c7669-7jllw_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w1-66565874fb-g6jwb_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w4-56c4dd84bf-gvvzc_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-whgmr_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-96d9t_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-z88lk_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-xw1nv_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-m4wps_service:currencyservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-pdbvt_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-xm6bb_service:productcatalogservice_node:worker--2","pod:currencyservice-w4-cd78b8fd6-z5k9s_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-js6kn_service:frontend_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-fcffw_service:frontend_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-sn9c4_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-qz9fs_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-jtgh7_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-7q7nj_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w2-6d65c886c7-w1xwf_service:redis-cart_node:worker--2","pod:currencyservice-w3-649d8c7669-bqggg_service:currencyservice_node:worker--3.novalocal"
1639752700.511,0.49358568077709913,0.49691949571068034,0.25948486655346564,0.28479892720905947,0.2684952627562729,0.07366880040232202,0.19440669286707563,0.08246983086295046,0.00384708669259801,0.4219285872649281,0.1759235956270302,0.07944398390460797,0.4715672629097424,0.377538402659956,0.09063100870091241,0.08325758443772649,0.4203708851132294,0.08133002591924984,0.6173817503645126,0.506687007486384,0.24663052675682817,0.4767521664345638,0.1770532132225679,0.1871085310439176,0.1847705489845251,0.08279163381755653,0.4167459028574313,0.4927248125316743,0.42631137715837053,0.16222452135979068,0.17493480023270339,0.44737764144403425,0.6369484783757613,0.5085720156867671,0.5393849045628862,0.07674367065237263,0.45062822448514944,0.18785792590846348,0.04869941475820726,0.4556700347808309
1639752715.68,0.49233281488884606,0.5336429417007837,0.2594263528833287,0.28445384338668406,0.26181418531205986,0.07786151995719626,0.20327814645182588,0.0821460763551716,0.0038639780113067573,0.4198590037767981,0.17510590698658035,0.07493612674223261,0.46015869418831173,0.4035976480747851,0.09466500917751691,0.08337547895260566,0.418669285250145,0.08125876426310023,0.588415907965633,0.5052929552628076,0.2443844276350468,0.47440084802516386,0.17655231843549668,0.18744458563552216,0.18510274536810944,0.08266176658107477,0.41455986980704873,0.49591813894474257,0.4251554847095279,0.15680935194422166,0.17471785282307445,0.44617047931268516,0.6319611346858085,0.5057685993206305,0.5391280588478692,0.07427944573424092,0.47385949535903105,0.18752457985444695,0.04737730966309962,0.4693633438095797
1639752730.737,0.49233281488884606,0.5336429417007837,0.2594263528833287,0.28445384338668406,0.26181418531205986,0.07786151995719626,0.20327814645182588,0.0821460763551716,0.0038639780113067573,0.4198590037767981,0.17510590698658035,0.07493612674223261,0.46015869418831173,0.4035976480747851,0.09466500917751691,0.08337547895260566,0.418669285250145,0.08125876426310023,0.588415907965633,0.5052929552628076,0.2443844276350468,0.47440084802516386,0.17655231843549668,0.18744458563552216,0.18510274536810944,0.08266176658107477,0.41455986980704873,0.49591813894474257,0.4251554847095279,0.15680935194422166,0.17471785282307445,0.44617047931268516,0.6319611346858085,0.5057685993206305,0.5391280588478692,0.07427944573424092,0.47385949535903105,0.18752457985444695,0.04737730966309962,0.4693633438095797
1639752745.753,0.5063014176652777,0.4987387185569978,0.2594203932167185,0.2842564659108949,0.27016326918286765,0.06989511647638466,0.19165990605696553,0.08216334170273251,0.0038522795490208237,0.41919990860898637,0.17544509638454606,0.07897503464246439,0.4697698959657316,0.36968289812301053,0.09447648551195259,0.08394693516370029,0.41826003036017495,0.08084150612202448,0.614542714397236,0.5031358487231193,0.23842975258787463,0.45234899041530185,0.1753242238983725,0.1882442581122944,0.18605008547079005,0.08238966665910483,0.4145343643033854,0.4926608139231524,0.42448380122531915,0.17283354119078942,0.1751330564952812,0.44739553077394084,0.62838238743709,0.5037405275156556,0.5386267676143335,0.07676339599701776,0.4840278809632946,0.18799144423353367,0.050749345694948274,0.4316270153290105
1639752760.769,0.5063014176652777,0.4987387185569978,0.2594203932167185,0.2842564659108949,0.27016326918286765,0.06989511647638466,0.19165990605696553,0.08216334170273251,0.0038522795490208237,0.41919990860898637,0.17544509638454606,0.07897503464246439,0.4697698959657316,0.36968289812301053,0.09447648551195259,0.08394693516370029,0.41826003036017495,0.08084150612202448,0.614542714397236,0.5031358487231193,0.23842975258787463,0.45234899041530185,0.1753242238983725,0.1882442581122944,0.18605008547079005,0.08238966665910483,0.4145343643033854,0.4926608139231524,0.42448380122531915,0.17283354119078942,0.1751330564952812,0.44739553077394084,0.62838238743709,0.5037405275156556,0.5386267676143335,0.07676339599701776,0.4840278809632946,0.18799144423353367,0.050749345694948274,0.4316270153290105
1639752775.787,0.5371598494031751,0.4948422043504918,0.25923447669288535,0.2878659349893375,0.2694851457525661,0.07615100376886065,0.20688709047833673,0.08249629061192601,0.003911451145511098,0.41779553585190815,0.17507949059749295,0.0781046663756082,0.44927776268114483,0.3881748671015488,0.09798272501192276,0.08547004065316097,0.41651039002518747,0.07976751099755156,0.602088298410351,0.5032746854816957,0.2285760818810067,0.4223557250912638,0.17470268750175952,0.18984332113053357,0.18645396565586367,0.08264142814173338,0.4131486838674666,0.49169056314708437,0.42326945890778356,0.17336956798552466,0.16783205373449467,0.44684549182687683,0.6254746647914603,0.5013312709186428,0.5392219142380981,0.0742971167465876,0.476631426126055,0.18917778551053938,0.04819080387056206,0.40291583111625
1639752790.801,0.5371598494031751,0.4948422043504918,0.25923447669288535,0.2878659349893375,0.2694851457525661,0.07615100376886065,0.20688709047833673,0.08249629061192601,0.003911451145511098,0.41779553585190815,0.17507949059749295,0.0781046663756082,0.44927776268114483,0.3881748671015488,0.09798272501192276,0.08547004065316097,0.41651039002518747,0.07976751099755156,0.602088298410351,0.5032746854816957,0.2285760818810067,0.4223557250912638,0.17470268750175952,0.18984332113053357,0.18645396565586367,0.08264142814173338,0.4131486838674666,0.49169056314708437,0.42326945890778356,0.17336956798552466,0.16783205373449467,0.44684549182687683,0.6254746647914603,0.5013312709186428,0.5392219142380981,0.0742971167465876,0.476631426126055,0.18917778551053938,0.04819080387056206,0.40291583111625
1639752805.828,0.5023786744674827,0.5198875912179449,0.2596309581075569,0.28782367214416527,0.27011106008567887,0.07975492153405764,0.195026900380098,0.08253741836005643,0.00388425268666433,0.4188564415192131,0.1712382339654941,0.07826674430323603,0.46740919863689057,0.39755776046419194,0.08898654303609521,0.08491302534985998,0.4170952241487071,0.08015131285888262,0.6145075920241305,0.5057704810754765,0.24229238220056465,0.438180302786629,0.17475364750577366,0.18952987389981543,0.1872536966346307,0.08179556524551926,0.4141957928741331,0.4923653716993533,0.42405290865811707,0.17028064263461654,0.1756134949724107,0.44702099563041997,0.6264942726832385,0.5002496367723323,0.5401164054900198,0.0748420190090365,0.4510574478057954,0.18904727767957558,0.05084965889986505,0.4362204634520127
1639752820.845,0.5023786744674827,0.5198875912179449,0.2596309581075569,0.28782367214416527,0.27011106008567887,0.07975492153405764,0.195026900380098,0.08253741836005643,0.00388425268666433,0.4188564415192131,0.1712382339654941,0.07826674430323603,0.46740919863689057,0.39755776046419194,0.08898654303609521,0.08491302534985998,0.4170952241487071,0.08015131285888262,0.6145075920241305,0.5057704810754765,0.24229238220056465,0.438180302786629,0.17475364750577366,0.18952987389981543,0.1872536966346307,0.08179556524551926,0.4141957928741331,0.4923653716993533,0.42405290865811707,0.17028064263461654,0.1756134949724107,0.44702099563041997,0.6264942726832385,0.5002496367723323,0.5401164054900198,0.0748420190090365,0.4510574478057954,0.18904727767957558,0.05084965889986505,0.4362204634520127
1639752835.866,0.5236237264754021,0.5256853893572208,0.2572245514934873,0.28634754233776377,0.27052172081063297,0.08001023214426632,0.19138009469552322,0.0824313130904091,0.00385769882110561,0.4187059307675651,0.17566234854466892,0.07886275048056855,0.4686024552489153,0.40529361371227846,0.09496720574988853,0.08448274903196347,0.416637548118402,0.08055770231307813,0.6043771932379477,0.5014848392990787,0.24160433497982822,0.4397213047306879,0.1765268021906547,0.18859917155965056,0.18733308477610372,0.08118300856855343,0.414830471120027,0.4959289433017928,0.42461536485153306,0.17004662856834896,0.1727240416068569,0.4454771302126196,0.6256636907820842,0.500567063783323,0.539493080026529,0.07740723199363683,0.4537157077935111,0.1885220198018135,0.0508201118055672,0.44371632978867526
1639752850.882,0.5236237264754021,0.5256853893572208,0.2572245514934873,0.28634754233776377,0.27052172081063297,0.08001023214426632,0.19138009469552322,0.0824313130904091,0.00385769882110561,0.4187059307675651,0.17566234854466892,0.07886275048056855,0.4686024552489153,0.40529361371227846,0.09496720574988853,0.08448274903196347,0.416637548118402,0.08055770231307813,0.6043771932379477,0.5014848392990787,0.24160433497982822,0.4397213047306879,0.1765268021906547,0.18859917155965056,0.18733308477610372,0.08118300856855343,0.414830471120027,0.4959289433017928,0.42461536485153306,0.17004662856834896,0.1727240416068569,0.4454771302126196,0.6256636907820842,0.500567063783323,0.539493080026529,0.07740723199363683,0.4537157077935111,0.1885220198018135,0.0508201118055672,0.44371632978867526
1639752865.909,0.5423927375447243,0.5309321121008617,0.2558829016937959,0.27478782738013474,0.2725053446408531,0.07928973847819631,0.1912763973025528,0.08207893466335162,0.0038636702650685943,0.4182058188387345,0.16543942983445045,0.07819324334532163,0.39572654914499994,0.39500345713802437,0.09782344092364621,0.08392737897871094,0.41748741462370254,0.08023473209045787,0.6138471059539304,0.5012364865007493,0.24171865848704016,0.45289986492851064,0.17636330000962186,0.18815284915292552,0.18754043059843145,0.08102898669826858,0.41511620653764114,0.49478380934570215,0.42344171382506934,0.16346337687059856,0.17553492607214605,0.4427211968442619,0.6247575478072951,0.49944435323856634,0.539329478210628,0.07850804549532134,0.4811979189609441,0.18851314355926713,0.04984167617146071,0.4459134343930079
1639752880.937,0.5423927375447243,0.5309321121008617,0.2558829016937959,0.27478782738013474,0.2725053446408531,0.07928973847819631,0.1912763973025528,0.08207893466335162,0.0038636702650685943,0.4182058188387345,0.16543942983445045,0.07819324334532163,0.39572654914499994,0.39500345713802437,0.09782344092364621,0.08392737897871094,0.41748741462370254,0.08023473209045787,0.6138471059539304,0.5012364865007493,0.24171865848704016,0.45289986492851064,0.17636330000962186,0.18815284915292552,0.18754043059843145,0.08102898669826858,0.41511620653764114,0.49478380934570215,0.42344171382506934,0.16346337687059856,0.17553492607214605,0.4427211968442619,0.6247575478072951,0.49944435323856634,0.539329478210628,0.07850804549532134,0.4811979189609441,0.18851314355926713,0.04984167617146071,0.4459134343930079
1639752896.149,0.5438324344861155,0.48278916858187426,0.2571922198653558,0.2747736967050626,0.27457443419158856,0.07722896782760379,0.2003486394671116,0.08281479044450976,0.0038941747964346346,0.41909540237102016,0.16970704470635617,0.07589884130924723,0.42398853024333055,0.3772465760794667,0.0915348782836259,0.08364955975348062,0.4191380269116123,0.07978893474022028,0.6007994132684865,0.5015836868141311,0.24409142183790494,0.4547796981625283,0.17647882642571613,0.18788270612204186,0.18758482263187246,0.08144855458583106,0.41521631083320654,0.49661929222602264,0.424833523836323,0.17106627343978487,0.17581697465589374,0.44298790884047196,0.6229529585532201,0.4992349450400876,0.541182236290293,0.07903465330881254,0.47280623838252434,0.18849824132265117,0.04753137435587905,0.45053917570319213
