"Time","pod:frontend-w4-777d8d5dcb-l946d_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-qzmw6_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-g7hds_service:currencyservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-wzcp8_service:productcatalogservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-f2vwx_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-xw4zd_service:currencyservice_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-dkrcz_service:adservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-pfgsq_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-lv2ff_service:frontend_node:worker--1","pod:recommendationservice-w3-5c774597c5-djpdf_service:recommendationservice_node:worker--3.novalocal","pod:cartservice-w2-6d5d8bb6bc-pv884_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-8qzc5_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-656689488c-shgqk_service:currencyservice_node:worker--1","pod:redis-cart-w4-84485f8b85-qjfd9_service:redis-cart_node:worker--4.novalocal","pod:recommendationservice-w2-6855bd669b-7bw5p_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-ps9jf_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w4-66565874fb-l5hv5_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-599b6846df-2zwp8_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-rhmnh_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-h886b_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-2bzx6_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-779mt_service:frontend_node:worker--1","pod:currencyservice-w3-cd78b8fd6-l7s6j_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-5b6rj_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-rlff9_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w2-76766bdfb6-5bjcd_service:adservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-l89qs_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w4-66565874fb-lnsmd_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-4c2x7_service:frontend_node:worker--1","pod:currencyservice-w2-649d8c7669-dxkf2_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-n8vnp_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w4-59ff89795c-cktf9_service:cartservice_node:worker--4.novalocal","pod:frontend-w3-599b6846df-r2rbn_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-rbxms_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-6pnj8_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-b7gqn_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w1-8597bb459d-zhj6x_service:recommendationservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-dpv4w_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-nxznw_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-v887n_service:currencyservice_node:worker--3.novalocal"
1641840333.824,0.6999096075626514,0.09148260558943341,0.43884399788509526,0.1752936337961079,0.2565860337513464,0.43565695725190545,0.32914057765678334,0.4218543944627088,0.4089025704752022,0.08357071678731487,0.3369976761627241,0.10203822478169858,0.4265800780059843,0.04908122721998841,0.10253619353670876,0.003944042405299511,0.2164378063992824,0.5166160794401231,0.5136134113909616,0.2157197844724269,0.5096977544690016,0.5152973467282495,0.43715507415166044,0.09195070498506064,0.09038156207112377,0.3770312138677958,0.7375084483424061,0.21505494146348691,0.5232709671151203,0.6099466457214174,0.09914792442940085,0.34341298107060697,0.5142657468765846,0.5109990321006521,0.1817905203793243,0.5760798183595712,0.07889284235373645,0.2309096558592897,0.24560738134276386,0.43757262275240383
1641840348.863,0.6999096075626514,0.09148260558943341,0.43884399788509526,0.1752936337961079,0.2565860337513464,0.43565695725190545,0.32914057765678334,0.4218543944627088,0.4089025704752022,0.08357071678731487,0.3369976761627241,0.10203822478169858,0.4265800780059843,0.04908122721998841,0.10253619353670876,0.003944042405299511,0.2164378063992824,0.5166160794401231,0.5136134113909616,0.2157197844724269,0.5096977544690016,0.5152973467282495,0.43715507415166044,0.09195070498506064,0.09038156207112377,0.3770312138677958,0.7375084483424061,0.21505494146348691,0.5232709671151203,0.6099466457214174,0.09914792442940085,0.34341298107060697,0.5142657468765846,0.5109990321006521,0.1817905203793243,0.5760798183595712,0.07889284235373645,0.2309096558592897,0.24560738134276386,0.43757262275240383
1641840363.886,0.7007489971292751,0.09294307085516706,0.4399647410500396,0.17218123782951078,0.2525104211573751,0.4358836635734046,0.3270708136401108,0.4298972633679475,0.4096487797432843,0.08284021297556599,0.34935643923873533,0.10181879228576585,0.42318850619860837,0.049077036908951856,0.10409027767537324,0.003854380440252606,0.2163031088520655,0.515676807737177,0.5129098631207218,0.21617253097686115,0.5125488621326875,0.5158286788980004,0.4365867542327677,0.09191961837869035,0.09044924253020487,0.35534368020124896,0.7026025918838767,0.2160916152231958,0.5238401659780528,0.61581920014438,0.1046596192244042,0.3438697667559013,0.5132305003141899,0.5111453122407923,0.18126213500036276,0.5775274641210444,0.07926499937202681,0.2434492941748809,0.25824002832902343,0.4380871696335526
1641840378.917,0.7007489971292751,0.09294307085516706,0.4399647410500396,0.17218123782951078,0.2525104211573751,0.4358836635734046,0.3270708136401108,0.4298972633679475,0.4096487797432843,0.08284021297556599,0.34935643923873533,0.10181879228576585,0.42318850619860837,0.049077036908951856,0.10409027767537324,0.003854380440252606,0.2163031088520655,0.515676807737177,0.5129098631207218,0.21617253097686115,0.5125488621326875,0.5158286788980004,0.4365867542327677,0.09191961837869035,0.09044924253020487,0.35534368020124896,0.7026025918838767,0.2160916152231958,0.5238401659780528,0.61581920014438,0.1046596192244042,0.3438697667559013,0.5132305003141899,0.5111453122407923,0.18126213500036276,0.5775274641210444,0.07926499937202681,0.2434492941748809,0.25824002832902343,0.4380871696335526
1641840393.945,0.698600022506018,0.09218587002285288,0.41872785898924325,0.1750055166524498,0.25681261456377935,0.4360027292069941,0.3244047771435664,0.4259092211110387,0.408972556050206,0.08226278807801626,0.34893827872629934,0.09903165268064595,0.43977476759487677,0.04928658109501951,0.10769172576413791,0.003718197599260219,0.2157794761256072,0.5150503533414813,0.5130357027988732,0.21424973727180036,0.4963180272035942,0.515159607691127,0.4365675589550755,0.09071659568616755,0.09054762078174264,0.3566093837127543,0.7400363247818227,0.21485125530225582,0.5155397672301292,0.6150824767140226,0.10333664461426262,0.342209405763403,0.5141983730907564,0.5110321406178768,0.1815223819167739,0.5766803937565086,0.07938526719677495,0.2419079494535724,0.2525905587782553,0.43886994105911625
1641840408.985,0.698600022506018,0.09218587002285288,0.41872785898924325,0.1750055166524498,0.25681261456377935,0.4360027292069941,0.3244047771435664,0.4259092211110387,0.408972556050206,0.08226278807801626,0.34893827872629934,0.09903165268064595,0.43977476759487677,0.04928658109501951,0.10769172576413791,0.003718197599260219,0.2157794761256072,0.5150503533414813,0.5130357027988732,0.21424973727180036,0.4963180272035942,0.515159607691127,0.4365675589550755,0.09071659568616755,0.09054762078174264,0.3566093837127543,0.7400363247818227,0.21485125530225582,0.5155397672301292,0.6150824767140226,0.10333664461426262,0.342209405763403,0.5141983730907564,0.5110321406178768,0.1815223819167739,0.5766803937565086,0.07938526719677495,0.2419079494535724,0.2525905587782553,0.43886994105911625
1641840424.026,0.6966376870680483,0.09130733800328233,0.42342327990349543,0.1744646146735165,0.2461364856693612,0.43630363887172313,0.3215125307304711,0.44073217781642976,0.40849567099659806,0.0820637952132006,0.3502510414190156,0.10197931235881061,0.43940063866159856,0.049248071011212965,0.0985678357702991,0.0040063538254749564,0.2153565329479396,0.5154715732204015,0.5132639909219158,0.21314270962168663,0.5197523410919324,0.5060124005662348,0.43650340759288386,0.09071838302800095,0.09021044103265832,0.35125027005263143,0.7367949526967924,0.21360889081117843,0.523453568416932,0.6396842053791449,0.1023038429456381,0.34237476038892517,0.5140808829068488,0.5110244322624684,0.18157103576336397,0.5750877389966693,0.07695147755311793,0.22450164475500006,0.24368083887915026,0.43872011660282656
1641840439.063,0.6966376870680483,0.09130733800328233,0.42342327990349543,0.1744646146735165,0.2461364856693612,0.43630363887172313,0.3215125307304711,0.44073217781642976,0.40849567099659806,0.0820637952132006,0.3502510414190156,0.10197931235881061,0.43940063866159856,0.049248071011212965,0.0985678357702991,0.0040063538254749564,0.2153565329479396,0.5154715732204015,0.5132639909219158,0.21314270962168663,0.5197523410919324,0.5060124005662348,0.43650340759288386,0.09071838302800095,0.09021044103265832,0.35125027005263143,0.7367949526967924,0.21360889081117843,0.523453568416932,0.6396842053791449,0.1023038429456381,0.34237476038892517,0.5140808829068488,0.5110244322624684,0.18157103576336397,0.5750877389966693,0.07695147755311793,0.22450164475500006,0.24368083887915026,0.43872011660282656
1641840454.094,0.6972749977306459,0.0918156743951605,0.4398358981722152,0.1739384121778668,0.2337180628888218,0.4362968461377432,0.32474226338456824,0.44030241477539367,0.4013460679029074,0.08255960066526263,0.34469057212464466,0.10341180944399624,0.4385927345499335,0.049391829419438746,0.0989088301517313,0.0038476104195681654,0.21621454868789225,0.5146700583692517,0.5127056825707956,0.21386612407728417,0.5196823086760128,0.5153777565748371,0.43613738054490253,0.09088243739921395,0.09032782582369836,0.367794136268662,0.7121959842818374,0.2146738719133578,0.5228791108245661,0.6237283658569188,0.09907323924767641,0.34427152069301964,0.5137580841956298,0.5117824331727397,0.18120547310003082,0.5774388750001433,0.07719690032464196,0.23849986923470334,0.2413929532042044,0.4384288927643147
1641840469.124,0.6972749977306459,0.0918156743951605,0.4398358981722152,0.1739384121778668,0.2337180628888218,0.4362968461377432,0.32474226338456824,0.44030241477539367,0.4013460679029074,0.08255960066526263,0.34469057212464466,0.10341180944399624,0.4385927345499335,0.049391829419438746,0.0989088301517313,0.0038476104195681654,0.21621454868789225,0.5146700583692517,0.5127056825707956,0.21386612407728417,0.5196823086760128,0.5153777565748371,0.43613738054490253,0.09088243739921395,0.09032782582369836,0.367794136268662,0.7121959842818374,0.2146738719133578,0.5228791108245661,0.6237283658569188,0.09907323924767641,0.34427152069301964,0.5137580841956298,0.5117824331727397,0.18120547310003082,0.5774388750001433,0.07719690032464196,0.23849986923470334,0.2413929532042044,0.4384288927643147
1641840484.18,0.6971085372143349,0.09135090075678329,0.41964629981900586,0.17406617553660872,0.24031431835427453,0.43633019927240524,0.3243057235592599,0.4275853883905316,0.4083633341459456,0.08297078886287526,0.34480457955437155,0.10281494489091196,0.43899240796855354,0.04855334717422444,0.10236490313743654,0.0038645291546294713,0.2165299690853024,0.5150514160170139,0.5122869157497019,0.2136544104312105,0.49290842787446004,0.5148082480140045,0.43631324258189286,0.0912204297793219,0.09088005741401217,0.3716395344635526,0.7220816743107068,0.21500619693730327,0.5227502579740474,0.6203629747547501,0.1029300342647226,0.355510888447812,0.5135954568393901,0.5124768122545481,0.18157881901275927,0.5757342269927366,0.0795365194134949,0.23290041518097715,0.2436253657244695,0.43836306549976967
1641840499.21,0.6971085372143349,0.09135090075678329,0.41964629981900586,0.17406617553660872,0.24031431835427453,0.43633019927240524,0.3243057235592599,0.4275853883905316,0.4083633341459456,0.08297078886287526,0.34480457955437155,0.10281494489091196,0.43899240796855354,0.04855334717422444,0.10236490313743654,0.0038645291546294713,0.2165299690853024,0.5150514160170139,0.5122869157497019,0.2136544104312105,0.49290842787446004,0.5148082480140045,0.43631324258189286,0.0912204297793219,0.09088005741401217,0.3716395344635526,0.7220816743107068,0.21500619693730327,0.5227502579740474,0.6203629747547501,0.1029300342647226,0.355510888447812,0.5135954568393901,0.5124768122545481,0.18157881901275927,0.5757342269927366,0.0795365194134949,0.23290041518097715,0.2436253657244695,0.43836306549976967
1641840514.248,0.6964925434199295,0.09089050207482927,0.4398834153553255,0.16235244831659776,0.2401350392861924,0.4369480304552266,0.32336048385856464,0.4394087030838467,0.4078171653107655,0.08264631651229203,0.315901049012292,0.10772039445578596,0.4377854184889364,0.04650214897370138,0.10248436787136728,0.003997193509330022,0.21635559395886228,0.5140868877890616,0.5126707721940614,0.21369492912105353,0.5203100649789794,0.5073738955937639,0.4357373707727036,0.09103595604843945,0.0904122611070618,0.3737551111215485,0.7359284530606207,0.21558451062967948,0.5229036867483884,0.6085029774478927,0.10407264972200439,0.3645180719907769,0.5130569044608375,0.512493749880152,0.18174331564961438,0.5752284864738649,0.07746612949349377,0.24268746767758093,0.24624755607385607,0.43796671966254397
1641840529.272,0.6964925434199295,0.09089050207482927,0.4398834153553255,0.16235244831659776,0.2401350392861924,0.4369480304552266,0.32336048385856464,0.4394087030838467,0.4078171653107655,0.08264631651229203,0.315901049012292,0.10772039445578596,0.4377854184889364,0.04650214897370138,0.10248436787136728,0.003997193509330022,0.21635559395886228,0.5140868877890616,0.5126707721940614,0.21369492912105353,0.5203100649789794,0.5073738955937639,0.4357373707727036,0.09103595604843945,0.0904122611070618,0.3737551111215485,0.7359284530606207,0.21558451062967948,0.5229036867483884,0.6085029774478927,0.10407264972200439,0.3645180719907769,0.5130569044608375,0.512493749880152,0.18174331564961438,0.5752284864738649,0.07746612949349377,0.24268746767758093,0.24624755607385607,0.43796671966254397
