"Time","pod:cartservice-w2-59ff89795c-cc4xg_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-d8wrj_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-nj9gq_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-ncj25_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-p9r8w_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-xzrvk_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-k65kw_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-46vn5_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-7xljk_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-f6r7j_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-6gzcr_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-j2j27_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-gplcw_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-sf2fp_service:adservice_node:worker--4.novalocal","pod:cartservice-w4-6d5d8bb6bc-wh9x5_service:cartservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-qxdpc_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-tsg8h_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-9z5nj_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-9qgq8_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-z8pzd_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-pw895_service:recommendationservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-btmkq_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-s665s_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-lhsbn_service:frontend_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-zjbkx_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-69nbk_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-gqh25_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-zk8qm_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-drxsh_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-lsf2m_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-mcdmq_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-z8m69_service:frontend_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-6tzt7_service:adservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-xmn7m_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-v874s_service:frontend_node:worker--3","pod:recommendationservice-w4-6855bd669b-9jcrc_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-9x5x4_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-gg24p_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-kkncq_service:redis-cart_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-ddn4z_service:frontend_node:worker--3"
1641807447.734,0.3163247275623597,0.4315098119138622,0.44047685241200474,0.5192746590794283,0.6475904485461109,0.24370503399713317,0.5104200456528745,0.09226372603161359,0.09173468814474925,0.17859119543400323,0.26049666512527375,0.433423711960923,0.2185936108819735,0.35655141012166447,0.34520264045566407,0.5110920190604338,0.5104050921383175,0.18075867195932355,0.2199796367144359,0.09266795019976638,0.07939296766705375,0.4368237106462446,0.2158500302174817,0.6817870685911019,0.5837443648507208,0.4397090813648422,0.46830861116330746,0.7402060628874773,0.2610738691121278,0.10903600403050884,0.0833734756483629,0.5111361807291109,0.34046211515731417,0.04297391409547801,0.4062767732416976,0.10100473879129751,0.43461328159034174,0.10628266923706717,0.003992505147940576,0.5206535159519601
1641807462.756,0.3163247275623597,0.4315098119138622,0.44047685241200474,0.5192746590794283,0.6475904485461109,0.24370503399713317,0.5104200456528745,0.09226372603161359,0.09173468814474925,0.17859119543400323,0.26049666512527375,0.433423711960923,0.2185936108819735,0.35655141012166447,0.34520264045566407,0.5110920190604338,0.5104050921383175,0.18075867195932355,0.2199796367144359,0.09266795019976638,0.07939296766705375,0.4368237106462446,0.2158500302174817,0.6817870685911019,0.5837443648507208,0.4397090813648422,0.46830861116330746,0.7402060628874773,0.2610738691121278,0.10903600403050884,0.0833734756483629,0.5111361807291109,0.34046211515731417,0.04297391409547801,0.4062767732416976,0.10100473879129751,0.43461328159034174,0.10628266923706717,0.003992505147940576,0.5206535159519601
1641807477.77,0.34299602467307255,0.421056728478963,0.440512195920019,0.5290498720194607,0.6364530075594583,0.2624105367587019,0.5110269167628603,0.09285535845328051,0.0912582701831646,0.1783833328945215,0.2472114515460278,0.43393216556104397,0.21866686724338144,0.36851734318595947,0.3290485342017151,0.5106788156919214,0.5097566425912632,0.18089848701310113,0.21885691907300053,0.0923075543707669,0.08275879567682351,0.43822338391472726,0.2152684801449857,0.6823533115501241,0.5829567679506171,0.4215661425320889,0.5273753952569962,0.7394354393062335,0.24974922389995444,0.11331535520439737,0.08401890996514039,0.5110595374252505,0.33545856995055756,0.04498306616140796,0.4074635617005155,0.10274914947852695,0.4344223846837173,0.10958801939631505,0.0037631570440843235,0.520642064771577
1641807492.785,0.34299602467307255,0.421056728478963,0.440512195920019,0.5290498720194607,0.6364530075594583,0.2624105367587019,0.5110269167628603,0.09285535845328051,0.0912582701831646,0.1783833328945215,0.2472114515460278,0.43393216556104397,0.21866686724338144,0.36851734318595947,0.3290485342017151,0.5106788156919214,0.5097566425912632,0.18089848701310113,0.21885691907300053,0.0923075543707669,0.08275879567682351,0.43822338391472726,0.2152684801449857,0.6823533115501241,0.5829567679506171,0.4215661425320889,0.5273753952569962,0.7394354393062335,0.24974922389995444,0.11331535520439737,0.08401890996514039,0.5110595374252505,0.33545856995055756,0.04498306616140796,0.4074635617005155,0.10274914947852695,0.4344223846837173,0.10958801939631505,0.0037631570440843235,0.520642064771577
1641807507.802,0.34371370951194513,0.4260718241821819,0.43994044548445577,0.5284400871710766,0.6314640522124998,0.2352889196079014,0.5119438484082561,0.09304983828537443,0.09090723137668313,0.1787030049690183,0.24400558883923418,0.43375633577806083,0.21902160779510255,0.3628930024845338,0.3437414023794755,0.5100768437502521,0.5084804453583028,0.18076625753303377,0.2189998346682076,0.09188267059338576,0.08255615330193561,0.43837509112918793,0.21630873031196107,0.682969650636067,0.5846408810881915,0.4397712732563299,0.5033618197493029,0.7305114991086256,0.24128851759270517,0.10970324581386731,0.08442828532561422,0.5106236843637622,0.33312275698053895,0.04604648028456018,0.36135230384713724,0.10452933193836485,0.43467395999367575,0.11141078029659099,0.0038560187025977292,0.521109331199862
1641807522.817,0.34371370951194513,0.4260718241821819,0.43994044548445577,0.5284400871710766,0.6314640522124998,0.2352889196079014,0.5119438484082561,0.09304983828537443,0.09090723137668313,0.1787030049690183,0.24400558883923418,0.43375633577806083,0.21902160779510255,0.3628930024845338,0.3437414023794755,0.5100768437502521,0.5084804453583028,0.18076625753303377,0.2189998346682076,0.09188267059338576,0.08255615330193561,0.43837509112918793,0.21630873031196107,0.682969650636067,0.5846408810881915,0.4397712732563299,0.5033618197493029,0.7305114991086256,0.24128851759270517,0.10970324581386731,0.08442828532561422,0.5106236843637622,0.33312275698053895,0.04604648028456018,0.36135230384713724,0.10452933193836485,0.43467395999367575,0.11141078029659099,0.0038560187025977292,0.521109331199862
1641807537.851,0.3456738281853936,0.4416824734373462,0.42329391253667364,0.5289025704854959,0.6509641064975313,0.24815999792596288,0.5119292298314599,0.09331945483438864,0.09093756839273626,0.17864551953723148,0.25567625778245473,0.43404349345532955,0.2197093885015105,0.3732722558112811,0.33125961396278175,0.5101561260764791,0.5097762919140256,0.1811868765762499,0.21958777756150594,0.092079923438157,0.08291057302041704,0.4380004371157502,0.2167805556013227,0.6837263684688677,0.585993546619679,0.4396228316237196,0.526134072712348,0.7183823971919654,0.24865000650420713,0.10649192977234313,0.0851473066645502,0.5115499303057873,0.3329858938780762,0.04626682366972842,0.40597067908085777,0.10721518919950462,0.4338962448766113,0.10831718408897065,0.004044284965576725,0.5202453000502072
1641807552.869,0.3456738281853936,0.4416824734373462,0.42329391253667364,0.5289025704854959,0.6509641064975313,0.24815999792596288,0.5119292298314599,0.09331945483438864,0.09093756839273626,0.17864551953723148,0.25567625778245473,0.43404349345532955,0.2197093885015105,0.3732722558112811,0.33125961396278175,0.5101561260764791,0.5097762919140256,0.1811868765762499,0.21958777756150594,0.092079923438157,0.08291057302041704,0.4380004371157502,0.2167805556013227,0.6837263684688677,0.585993546619679,0.4396228316237196,0.526134072712348,0.7183823971919654,0.24865000650420713,0.10649192977234313,0.0851473066645502,0.5115499303057873,0.3329858938780762,0.04626682366972842,0.40597067908085777,0.10721518919950462,0.4338962448766113,0.10831718408897065,0.004044284965576725,0.5202453000502072
1641807567.886,0.34385811921627496,0.42534974500672706,0.4411303251885509,0.520062009307958,0.6714041340609693,0.2571636365505859,0.5107077565046861,0.09318556637125236,0.09097516832323721,0.17890769800458833,0.24757114389901452,0.43429539245922155,0.219158127235905,0.37348441241977826,0.3374541137626357,0.5094148897024966,0.5093281879774623,0.18094267421020263,0.21938257316672471,0.09269420355670213,0.08243949925976637,0.43708915596375253,0.21731924032503344,0.6835822010574634,0.5852843592068337,0.4227266513108493,0.500279786148114,0.7257708588991318,0.24933017481965053,0.1114677210733872,0.08502663863906312,0.5104409773187544,0.3320542297309014,0.04645778806423531,0.40603474489075186,0.10662902889961806,0.4343307062689763,0.10307506900902356,0.0038932675706692624,0.5212112530485101
1641807582.901,0.34385811921627496,0.42534974500672706,0.4411303251885509,0.520062009307958,0.6714041340609693,0.2571636365505859,0.5107077565046861,0.09318556637125236,0.09097516832323721,0.17890769800458833,0.24757114389901452,0.43429539245922155,0.219158127235905,0.37348441241977826,0.3374541137626357,0.5094148897024966,0.5093281879774623,0.18094267421020263,0.21938257316672471,0.09269420355670213,0.08243949925976637,0.43708915596375253,0.21731924032503344,0.6835822010574634,0.5852843592068337,0.4227266513108493,0.500279786148114,0.7257708588991318,0.24933017481965053,0.1114677210733872,0.08502663863906312,0.5104409773187544,0.3320542297309014,0.04645778806423531,0.40603474489075186,0.10662902889961806,0.4343307062689763,0.10307506900902356,0.0038932675706692624,0.5212112530485101
1641807597.953,0.34413373044608986,0.4401935228465894,0.44058659841165565,0.5293941627908823,0.6703944804441075,0.23105149660682167,0.5122366287009434,0.09398584870120923,0.09085327413805709,0.17430805050049153,0.2618443483626284,0.43451750890401974,0.21791442193066665,0.3679764983892965,0.3581339822746861,0.5091889695389288,0.5091779830219997,0.18138756866702083,0.21902329852835034,0.092587824111035,0.08214031891538977,0.4378375592203734,0.2174272983419368,0.6837775373991761,0.5848203571577805,0.43880488444311616,0.49961648799219827,0.7775345322908103,0.255201044616198,0.09938540017110556,0.08534309663897065,0.5104007772526149,0.33124260135735956,0.04630705762282685,0.3957882381606454,0.10556840180948883,0.4347401827403048,0.10723268646396765,0.0037983951762013556,0.5205166687536635
1641807613.025,0.34413373044608986,0.4401935228465894,0.44058659841165565,0.5293941627908823,0.6703944804441075,0.23105149660682167,0.5122366287009434,0.09398584870120923,0.09085327413805709,0.17430805050049153,0.2618443483626284,0.43451750890401974,0.21791442193066665,0.3679764983892965,0.3581339822746861,0.5091889695389288,0.5091779830219997,0.18138756866702083,0.21902329852835034,0.092587824111035,0.08214031891538977,0.4378375592203734,0.2174272983419368,0.6837775373991761,0.5848203571577805,0.43880488444311616,0.49961648799219827,0.7775345322908103,0.255201044616198,0.09938540017110556,0.08534309663897065,0.5104007772526149,0.33124260135735956,0.04630705762282685,0.3957882381606454,0.10556840180948883,0.4347401827403048,0.10723268646396765,0.0037983951762013556,0.5205166687536635
1641807628.047,0.34413803836819135,0.4411773738843492,0.41636253167193077,0.5042664895381557,0.6698286678054137,0.25001090232858536,0.5130053068978957,0.09405577562495884,0.09045315332058154,0.17521154889400734,0.248889180015497,0.43509082173384467,0.21755531164507452,0.36476686799471025,0.33100826181367754,0.5087871881698152,0.5093780527557566,0.18104783298247124,0.21815590780429148,0.09197047050991214,0.08226816728529265,0.4386161110849538,0.21779312000676043,0.6835882376675797,0.5840786016767552,0.4381676881741742,0.5251045003183079,0.7498553857232089,0.25662334392282427,0.10450272427374223,0.08416128846369417,0.5104218841820809,0.3301048702085176,0.04624653713672579,0.4050650596608798,0.10424537610058349,0.4342319697123941,0.10258819939626873,0.003933184578344212,0.4968411356043516
1641807643.062,0.34413803836819135,0.4411773738843492,0.41636253167193077,0.5042664895381557,0.6698286678054137,0.25001090232858536,0.5130053068978957,0.09405577562495884,0.09045315332058154,0.17521154889400734,0.248889180015497,0.43509082173384467,0.21755531164507452,0.36476686799471025,0.33100826181367754,0.5087871881698152,0.5093780527557566,0.18104783298247124,0.21815590780429148,0.09197047050991214,0.08226816728529265,0.4386161110849538,0.21779312000676043,0.6835882376675797,0.5840786016767552,0.4381676881741742,0.5251045003183079,0.7498553857232089,0.25662334392282427,0.10450272427374223,0.08416128846369417,0.5104218841820809,0.3301048702085176,0.04624653713672579,0.4050650596608798,0.10424537610058349,0.4342319697123941,0.10258819939626873,0.003933184578344212,0.4968411356043516
