"Time","pod:frontend-w3-599b6846df-264qb_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-bsc62_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-pcm9h_service:frontend_node:worker--3.novalocal","pod:frontend-w1-8ddd87c7b-zvk9m_service:frontend_node:worker--1","pod:frontend-w2-6646bc856b-cn6kr_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-7rjsl_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-9vvcw_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-8597bb459d-98mzc_service:recommendationservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-ln8db_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-tpxtp_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-bnt8z_service:redis-cart_node:worker--2.novalocal","pod:cartservice-w4-59ff89795c-q9szg_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-dgrlc_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-gswpz_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-qbld8_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-slwmq_service:frontend_node:worker--1","pod:productcatalogservice-w4-66565874fb-zs4bc_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-rwxsl_service:frontend_node:worker--1","pod:currencyservice-w3-cd78b8fd6-g82wr_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-nxg2v_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-gg6n9_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w2-76766bdfb6-678xb_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-qtjf8_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-2qkzw_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-dffh8_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-rp8c5_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-6gkkk_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-t8mb2_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-84485f8b85-ng67r_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-zhvgd_service:currencyservice_node:worker--1","pod:productcatalogservice-w3-56c4dd84bf-5r624_service:productcatalogservice_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-wz224_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-6f8d8654c5-vkxdk_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-wkvq8_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-fhv4x_service:productcatalogservice_node:worker--1","pod:productcatalogservice-w4-66565874fb-pgkqz_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-hq47x_service:currencyservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-lm8qq_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-649d8c7669-mb8dr_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-t997g_service:productcatalogservice_node:worker--2.novalocal"
1641841642.907,0.511935111331793,0.5144950420723409,0.5130800273543296,0.3968482327588994,0.749754902571124,0.4378140353873932,0.09160046843756164,0.08026479757123794,0.23536615804334762,0.10032414643140727,0.05386495825567746,0.3395515089201851,0.09201164229675882,0.4275610752820531,0.5256887358115685,0.5254742075322072,0.2129600976525085,0.5223649709301998,0.43446478727562954,0.08360883470073069,0.21532639024734465,0.3658053734053351,0.10174992032520058,0.25665236101900896,0.09386290531825214,0.4361221579493699,0.5186460588835076,0.08857950538357229,0.0036736466569614636,0.4414174078689714,0.18128589850719615,0.3352289418179615,0.5731192175970506,0.7023820655934104,0.16676895205552994,0.216150522808302,0.4405779626724462,0.3633142984192198,0.6277196715255654,0.2405105074845928
1641841657.933,0.511935111331793,0.5144950420723409,0.5130800273543296,0.3968482327588994,0.749754902571124,0.4378140353873932,0.09160046843756164,0.08026479757123794,0.23536615804334762,0.10032414643140727,0.05386495825567746,0.3395515089201851,0.09201164229675882,0.4275610752820531,0.5256887358115685,0.5254742075322072,0.2129600976525085,0.5223649709301998,0.43446478727562954,0.08360883470073069,0.21532639024734465,0.3658053734053351,0.10174992032520058,0.25665236101900896,0.09386290531825214,0.4361221579493699,0.5186460588835076,0.08857950538357229,0.0036736466569614636,0.4414174078689714,0.18128589850719615,0.3352289418179615,0.5731192175970506,0.7023820655934104,0.16676895205552994,0.216150522808302,0.4405779626724462,0.3633142984192198,0.6277196715255654,0.2405105074845928
1641841672.965,0.5113084209088021,0.5143577795046094,0.514877781979538,0.39672269398322724,0.732691350642918,0.4379117234392115,0.09103852431898124,0.08096957087719786,0.24614479753469287,0.10908373200064497,0.05741708785109541,0.3403921028188369,0.09126165484503761,0.44262238529136094,0.5148322773457878,0.5268290553336804,0.21306583777358923,0.5236337379639081,0.4342752511388724,0.08369920387259824,0.21465912748900598,0.37707624677887375,0.10017075600765402,0.2454177765371796,0.10149092898878964,0.43575256200020895,0.5179449275521638,0.08873456923873146,0.0036577168953568296,0.4411698618218735,0.18154123339138242,0.3328278632430014,0.5734669879354156,0.702082020818627,0.17513536467327356,0.215482942649463,0.429578832976371,0.342517376610417,0.6583101054640705,0.23863833349335817
1641841687.991,0.5113084209088021,0.5143577795046094,0.514877781979538,0.39672269398322724,0.732691350642918,0.4379117234392115,0.09103852431898124,0.08096957087719786,0.24614479753469287,0.10908373200064497,0.05741708785109541,0.3403921028188369,0.09126165484503761,0.44262238529136094,0.5148322773457878,0.5268290553336804,0.21306583777358923,0.5236337379639081,0.4342752511388724,0.08369920387259824,0.21465912748900598,0.37707624677887375,0.10017075600765402,0.2454177765371796,0.10149092898878964,0.43575256200020895,0.5179449275521638,0.08873456923873146,0.0036577168953568296,0.4411698618218735,0.18154123339138242,0.3328278632430014,0.5734669879354156,0.702082020818627,0.17513536467327356,0.215482942649463,0.429578832976371,0.342517376610417,0.6583101054640705,0.23863833349335817
1641841703.031,0.5126734835830471,0.5153178609087792,0.5154689507088097,0.4032336696061357,0.753768705838417,0.4378699560695354,0.0915617975613203,0.080817904232873,0.2578381353323028,0.1089528521643891,0.05750286026989233,0.3415098473614976,0.09079974020308712,0.44231780552443356,0.5251978348122768,0.5265618078767378,0.21379760293782898,0.48879499220489764,0.4342178892605816,0.08415490490047356,0.21538814741439613,0.3867016564368002,0.10612666137415763,0.24329290608649287,0.09934679197881091,0.4360570163594255,0.5179060912815184,0.08891742735972771,0.003662220459391882,0.41174167499081027,0.181189923098953,0.33254424179155184,0.5753247821884628,0.7032998308390276,0.16689277053336463,0.21625602453377663,0.4408995529943931,0.3422571036277614,0.6280923738451474,0.2427870748351439
1641841718.055,0.5126734835830471,0.5153178609087792,0.5154689507088097,0.4032336696061357,0.753768705838417,0.4378699560695354,0.0915617975613203,0.080817904232873,0.2578381353323028,0.1089528521643891,0.05750286026989233,0.3415098473614976,0.09079974020308712,0.44231780552443356,0.5251978348122768,0.5265618078767378,0.21379760293782898,0.48879499220489764,0.4342178892605816,0.08415490490047356,0.21538814741439613,0.3867016564368002,0.10612666137415763,0.24329290608649287,0.09934679197881091,0.4360570163594255,0.5179060912815184,0.08891742735972771,0.003662220459391882,0.41174167499081027,0.181189923098953,0.33254424179155184,0.5753247821884628,0.7032998308390276,0.16689277053336463,0.21625602453377663,0.4408995529943931,0.3422571036277614,0.6280923738451474,0.2427870748351439
1641841733.1,0.5131574599193831,0.5161856914531416,0.5165772673405221,0.40388629120156594,0.7000624591484638,0.43750792660285653,0.0913976621614001,0.08073448196839828,0.2536058032407431,0.10744803949528003,0.055115868057120265,0.3413103538315634,0.09088619516717225,0.42679646414510725,0.525078154109162,0.5265912541275085,0.21432550639464718,0.5107855421482264,0.43405784406294934,0.08421230258341228,0.21611492955903158,0.35577326472974174,0.09874983350678981,0.23633242311978553,0.10050823993198843,0.43608038848662944,0.5176259901754894,0.08874930430144728,0.0037085981755445186,0.4413085055447653,0.18145215902106882,0.3324663170311263,0.5752822995991693,0.7038705164026374,0.1527387859141972,0.21623497234057665,0.4407362351704064,0.34176071991641666,0.6373297376691869,0.23708240876147957
1641841748.122,0.5131574599193831,0.5161856914531416,0.5165772673405221,0.40388629120156594,0.7000624591484638,0.43750792660285653,0.0913976621614001,0.08073448196839828,0.2536058032407431,0.10744803949528003,0.055115868057120265,0.3413103538315634,0.09088619516717225,0.42679646414510725,0.525078154109162,0.5265912541275085,0.21432550639464718,0.5107855421482264,0.43405784406294934,0.08421230258341228,0.21611492955903158,0.35577326472974174,0.09874983350678981,0.23633242311978553,0.10050823993198843,0.43608038848662944,0.5176259901754894,0.08874930430144728,0.0037085981755445186,0.4413085055447653,0.18145215902106882,0.3324663170311263,0.5752822995991693,0.7038705164026374,0.1527387859141972,0.21623497234057665,0.4407362351704064,0.34176071991641666,0.6373297376691869,0.23708240876147957
1641841763.192,0.5138325626324554,0.5159530116234797,0.5162995793887981,0.40399897200342033,0.7418786160692334,0.43803402583608536,0.09164256210563573,0.07809079337847732,0.2529763405657732,0.10789081914442442,0.0545954373461014,0.34152594289490795,0.09112498198268551,0.44277531939031317,0.5246103616874216,0.5270628997435405,0.2153680246541383,0.5242503818678779,0.4346899870733437,0.08485411556549419,0.21558833763034768,0.3576687682308261,0.10268906715131573,0.23801494173750498,0.10422414890608139,0.4358300743901248,0.5180302897765401,0.08966336798224729,0.003668603342073161,0.44075224802905444,0.18203000664589236,0.3321168674327003,0.5766567905899013,0.705991202045651,0.17105510298124038,0.21734500337523702,0.43983035430275985,0.3461445625746989,0.6114965140912638,0.23839443012003364
1641841778.207,0.5138325626324554,0.5159530116234797,0.5162995793887981,0.40399897200342033,0.7418786160692334,0.43803402583608536,0.09164256210563573,0.07809079337847732,0.2529763405657732,0.10789081914442442,0.0545954373461014,0.34152594289490795,0.09112498198268551,0.44277531939031317,0.5246103616874216,0.5270628997435405,0.2153680246541383,0.5242503818678779,0.4346899870733437,0.08485411556549419,0.21558833763034768,0.3576687682308261,0.10268906715131573,0.23801494173750498,0.10422414890608139,0.4358300743901248,0.5180302897765401,0.08966336798224729,0.003668603342073161,0.44075224802905444,0.18203000664589236,0.3321168674327003,0.5766567905899013,0.705991202045651,0.17105510298124038,0.21734500337523702,0.43983035430275985,0.3461445625746989,0.6114965140912638,0.23839443012003364
1641841793.225,0.5138469321806209,0.5157081192213518,0.5156856272025161,0.40410701265965426,0.7153284279941098,0.43854316178673286,0.09134892836297043,0.08137104482310432,0.254118764577998,0.10744022678078402,0.0534885055491548,0.34274179032292285,0.09108726823109187,0.42660722478108193,0.48731824472858926,0.526966954824925,0.21624236750829723,0.5158687732169195,0.4358142190365881,0.08537656588110926,0.215933792273673,0.3776325455442893,0.10654353332214578,0.2331451843205361,0.10801363320986271,0.43652969465803587,0.5184932911279393,0.09038159688413136,0.0036516186677052146,0.44159873763642493,0.18171306771424148,0.3310158895151688,0.5762660252663041,0.707872495333054,0.17514222488423303,0.2180182543579241,0.42850115593852084,0.33730824527753134,0.6640310904938049,0.25860944739726566
1641841808.243,0.5138469321806209,0.5157081192213518,0.5156856272025161,0.40410701265965426,0.7153284279941098,0.43854316178673286,0.09134892836297043,0.08137104482310432,0.254118764577998,0.10744022678078402,0.0534885055491548,0.34274179032292285,0.09108726823109187,0.42660722478108193,0.48731824472858926,0.526966954824925,0.21624236750829723,0.5158687732169195,0.4358142190365881,0.08537656588110926,0.215933792273673,0.3776325455442893,0.10654353332214578,0.2331451843205361,0.10801363320986271,0.43652969465803587,0.5184932911279393,0.09038159688413136,0.0036516186677052146,0.44159873763642493,0.18171306771424148,0.3310158895151688,0.5762660252663041,0.707872495333054,0.17514222488423303,0.2180182543579241,0.42850115593852084,0.33730824527753134,0.6640310904938049,0.25860944739726566
1641841823.292,0.5138997031176875,0.5161735842501993,0.5173894154896392,0.39423306306890216,0.7096288752932651,0.4385086609228603,0.09201824421382326,0.08111254446544472,0.25887595507692424,0.10449016358737226,0.05668758693364047,0.3472423461925722,0.09046553902578838,0.4430730976207987,0.5246357825355703,0.49770611587807456,0.21654113733546904,0.5245856724838065,0.43507556054478314,0.08531481245711875,0.21593659019878167,0.3557043597414735,0.10189742636367441,0.24127108754042345,0.10092363133637161,0.4369963748186057,0.5186113530286978,0.0907442040200882,0.0036843832362783487,0.4409462228076823,0.18141786016508077,0.33070767362340237,0.5765641072087522,0.7068597212968932,0.17516811056634682,0.21822517793484553,0.43968783925712024,0.3392626808697975,0.6174337468508543,0.24350622888962148
1641841838.308,0.5138997031176875,0.5161735842501993,0.5173894154896392,0.39423306306890216,0.7096288752932651,0.4385086609228603,0.09201824421382326,0.08111254446544472,0.25887595507692424,0.10449016358737226,0.05668758693364047,0.3472423461925722,0.09046553902578838,0.4430730976207987,0.5246357825355703,0.49770611587807456,0.21654113733546904,0.5245856724838065,0.43507556054478314,0.08531481245711875,0.21593659019878167,0.3557043597414735,0.10189742636367441,0.24127108754042345,0.10092363133637161,0.4369963748186057,0.5186113530286978,0.0907442040200882,0.0036843832362783487,0.4409462228076823,0.18141786016508077,0.33070767362340237,0.5765641072087522,0.7068597212968932,0.17516811056634682,0.21822517793484553,0.43968783925712024,0.3392626808697975,0.6174337468508543,0.24350622888962148
