"Time","pod:recommendationservice-w3-5c774597c5-vdhlj_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-5zkqz_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w1-8649bb655b-8f9tf_service:productcatalogservice_node:worker--1","pod:currencyservice-w4-649d8c7669-2wgs4_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-v9fdj_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-cd78b8fd6-8fd6c_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-xpz25_service:frontend_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-58xlg_service:currencyservice_node:worker--1","pod:recommendationservice-w4-6855bd669b-s427f_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-wvdnz_service:frontend_node:worker--2.novalocal","pod:cartservice-w1-856bd974f7-zqnh9_service:cartservice_node:worker--1","pod:frontend-w4-6646bc856b-68zlf_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-ptx8j_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w1-8ddd87c7b-xgvfd_service:frontend_node:worker--1","pod:recommendationservice-w1-8597bb459d-5bdlk_service:recommendationservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-95k96_service:recommendationservice_node:worker--1","pod:currencyservice-w4-649d8c7669-zmxmx_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-rtmvq_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w1-8649bb655b-j4kpw_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-4mms9_service:recommendationservice_node:worker--1","pod:productcatalogservice-w3-56c4dd84bf-7lmkx_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-n8bql_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-zczk4_service:frontend_node:worker--2.novalocal","pod:redis-cart-w1-6d65c886c7-dt7b8_service:redis-cart_node:worker--1","pod:currencyservice-w4-649d8c7669-w8pgc_service:currencyservice_node:worker--4.novalocal","pod:frontend-w3-599b6846df-2csfk_service:frontend_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-vnkkw_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-bxt9q_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-n9m9s_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-pstpx_service:frontend_node:worker--3.novalocal","pod:frontend-w2-777d8d5dcb-224mf_service:frontend_node:worker--2.novalocal","pod:adservice-w1-754d7d8cd4-nc95l_service:adservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-ld4gc_service:productcatalogservice_node:worker--1","pod:frontend-w4-6646bc856b-q75kc_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-zlfwg_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-9cgf4_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w3-cd78b8fd6-cwcqn_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-pf6f9_service:frontend_node:worker--3.novalocal"
1642097984.561,0.06864184039033544,0.1922224595020774,0.13838140284899034,0.2192487159598297,0.2853684506893648,0.1755604735509429,0.24645115014116348,0.1723152196774398,0.07819979707678232,0.2528899625721125,0.2893090242180918,0.30201814924629633,0.07374761110885857,0.1532336217182411,0.06186898705649441,0.06498705957476175,0.21724638550981107,0.17016663238334645,0.15588133981469998,0.06300287539259458,0.15952858324802371,0.1934780342144709,0.25524792478926106,0.03498696573008044,0.21452041930014953,0.247989984293971,0.1920505655490649,0.2530996966842875,0.17573402192207124,0.24066145164612932,0.2519043425553597,0.23084208493475822,0.15272715796331418,0.29802075092074964,0.28028938765253236,0.1982501129437083,0.17678509444440044,0.2520770679075987
1642097999.577,0.06895444806508344,0.19413226564627206,0.1516430150376548,0.2298081376500043,0.2892275257648052,0.1769056522165623,0.24746354766144418,0.17076573114970686,0.08567940507067714,0.25485670857269715,0.2840873124255225,0.30803013646584687,0.07409294287202034,0.15261346936248787,0.06399065172584983,0.06543722093795731,0.22963504912507288,0.17203951166071468,0.15193113562167226,0.06345188106777766,0.1599443396929932,0.19512682231383077,0.2570261343581482,0.03493098808279712,0.2159139890074408,0.24741714907108536,0.19325846004360617,0.25416678335553405,0.17641535328187044,0.2412105141105439,0.25589516396022305,0.2395773547597348,0.15160320543354394,0.2699464189694147,0.2792166436688305,0.1966927060482831,0.17729257795435796,0.253090151379029
1642098014.594,0.06895444806508344,0.19413226564627206,0.1516430150376548,0.2298081376500043,0.2892275257648052,0.1769056522165623,0.24746354766144418,0.17076573114970686,0.08567940507067714,0.25485670857269715,0.2840873124255225,0.30803013646584687,0.07409294287202034,0.15261346936248787,0.06399065172584983,0.06543722093795731,0.22963504912507288,0.17203951166071468,0.15193113562167226,0.06345188106777766,0.1599443396929932,0.19512682231383077,0.2570261343581482,0.03493098808279712,0.2159139890074408,0.24741714907108536,0.19325846004360617,0.25416678335553405,0.17641535328187044,0.2412105141105439,0.25589516396022305,0.2395773547597348,0.15160320543354394,0.2699464189694147,0.2792166436688305,0.1966927060482831,0.17729257795435796,0.253090151379029
1642098029.609,0.07310324180972347,0.20498506401350342,0.15770016169702283,0.2428018266088952,0.30384004489578353,0.18850618623693033,0.2585288067143235,0.17274294968918638,0.09384506251151171,0.26860622595929023,0.3007114622669743,0.296724819874037,0.07942026111358569,0.1572433434967983,0.0671284842951614,0.06729093275008145,0.22097349920389664,0.18059956030012758,0.15855000343257192,0.06282853147463997,0.1683325912265731,0.2070627888213542,0.2709031454546545,0.035440239313493285,0.23260422586536833,0.25915039402864803,0.20628006184447462,0.26704019174419547,0.1875643139956563,0.2535561068340598,0.26707458708934334,0.24968571781524224,0.15880240126237755,0.28596605016451054,0.315363069809934,0.2176857486742782,0.18832217808631652,0.2639744012877301
1642098044.636,0.07310324180972347,0.20498506401350342,0.15770016169702283,0.2428018266088952,0.30384004489578353,0.18850618623693033,0.2585288067143235,0.17274294968918638,0.09384506251151171,0.26860622595929023,0.3007114622669743,0.296724819874037,0.07942026111358569,0.1572433434967983,0.0671284842951614,0.06729093275008145,0.22097349920389664,0.18059956030012758,0.15855000343257192,0.06282853147463997,0.1683325912265731,0.2070627888213542,0.2709031454546545,0.035440239313493285,0.23260422586536833,0.25915039402864803,0.20628006184447462,0.26704019174419547,0.1875643139956563,0.2535561068340598,0.26707458708934334,0.24968571781524224,0.15880240126237755,0.28596605016451054,0.315363069809934,0.2176857486742782,0.18832217808631652,0.2639744012877301
1642098059.658,0.07333618365601564,0.20635853502116905,0.14540098174984872,0.24111051626500152,0.3121554614847488,0.18762242938007404,0.25986435621703063,0.1679115747147567,0.0912673584240109,0.2687115884207585,0.31377274005774225,0.3012630445926276,0.07965300067014361,0.1593991346347948,0.0683475286524875,0.06970198351589915,0.2423166223291161,0.1817545614670923,0.1580113011995638,0.06417777911345743,0.16841156217901357,0.20764564776721772,0.27127963845907177,0.03811086376601385,0.24028990078760346,0.2611274350662111,0.20686662776305081,0.26814983214770616,0.18722804182787234,0.25353778515358005,0.26758789446658865,0.25576218185244565,0.16043528719619315,0.30348587449996967,0.316699981956058,0.21875045625349676,0.18842050753019698,0.26570479878881886
1642098074.675,0.07333618365601564,0.20635853502116905,0.14540098174984872,0.24111051626500152,0.3121554614847488,0.18762242938007404,0.25986435621703063,0.1679115747147567,0.0912673584240109,0.2687115884207585,0.31377274005774225,0.3012630445926276,0.07965300067014361,0.1593991346347948,0.0683475286524875,0.06970198351589915,0.2423166223291161,0.1817545614670923,0.1580113011995638,0.06417777911345743,0.16841156217901357,0.20764564776721772,0.27127963845907177,0.03811086376601385,0.24028990078760346,0.2611274350662111,0.20686662776305081,0.26814983214770616,0.18722804182787234,0.25353778515358005,0.26758789446658865,0.25576218185244565,0.16043528719619315,0.30348587449996967,0.316699981956058,0.21875045625349676,0.18842050753019698,0.26570479878881886
1642098089.69,0.07322395740215303,0.20696739040016618,0.16117025345223146,0.22467206517568467,0.30353551719390837,0.1875112138610035,0.25944903122726254,0.16964815257137056,0.08742283361487403,0.267419687101983,0.3195820813906981,0.28883381741357794,0.0795196092425752,0.15096492115913387,0.06943058131153396,0.06998634235759255,0.23862923094610955,0.1804246552220757,0.1631660879560773,0.06543101518197053,0.16765917778972406,0.2067263700059062,0.27097791420778833,0.038414280823512253,0.2390033225353348,0.2605561533117761,0.2070377993799165,0.26707754488667074,0.18720057481719737,0.2536456076851706,0.267081899367257,0.251747722968698,0.16256831570240177,0.3160383481662779,0.3162741262568369,0.19541834562311142,0.18873876673383755,0.26648854165393543
1642098104.707,0.07322395740215303,0.20696739040016618,0.16117025345223146,0.22467206517568467,0.30353551719390837,0.1875112138610035,0.25944903122726254,0.16964815257137056,0.08742283361487403,0.267419687101983,0.3195820813906981,0.28883381741357794,0.0795196092425752,0.15096492115913387,0.06943058131153396,0.06998634235759255,0.23862923094610955,0.1804246552220757,0.1631660879560773,0.06543101518197053,0.16765917778972406,0.2067263700059062,0.27097791420778833,0.038414280823512253,0.2390033225353348,0.2605561533117761,0.2070377993799165,0.26707754488667074,0.18720057481719737,0.2536456076851706,0.267081899367257,0.251747722968698,0.16256831570240177,0.3160383481662779,0.3162741262568369,0.19541834562311142,0.18873876673383755,0.26648854165393543
1642098119.722,0.07406600099255048,0.2072640338375727,0.16211630960374596,0.25278141256709674,0.29708987610639354,0.18813338042874436,0.2603038607504009,0.17844303655982896,0.08493052764321779,0.26737045699085626,0.3077855771596686,0.31510575283081604,0.07926222469380594,0.15702058663828927,0.06894332238718777,0.06807051747562855,0.22141948029794106,0.1805973874055094,0.16401006901818097,0.060857096595091864,0.16729934649000922,0.20651087765600434,0.2703813944492003,0.03872829130675418,0.23253374147424744,0.26057064228538773,0.2064531167758324,0.2667490994158478,0.18741032916429373,0.2537823835645749,0.26623128561880827,0.2597411788211159,0.15902595606346479,0.3035346584860319,0.2911565987129809,0.21361123830075723,0.18844574043843637,0.267098232679615
1642098134.739,0.07406600099255048,0.2072640338375727,0.16211630960374596,0.25278141256709674,0.29708987610639354,0.18813338042874436,0.2603038607504009,0.17844303655982896,0.08493052764321779,0.26737045699085626,0.3077855771596686,0.31510575283081604,0.07926222469380594,0.15702058663828927,0.06894332238718777,0.06807051747562855,0.22141948029794106,0.1805973874055094,0.16401006901818097,0.060857096595091864,0.16729934649000922,0.20651087765600434,0.2703813944492003,0.03872829130675418,0.23253374147424744,0.26057064228538773,0.2064531167758324,0.2667490994158478,0.18741032916429373,0.2537823835645749,0.26623128561880827,0.2597411788211159,0.15902595606346479,0.3035346584860319,0.2911565987129809,0.21361123830075723,0.18844574043843637,0.267098232679615
1642098149.757,0.07488927115687422,0.2077510049219728,0.16211288496293047,0.23338915440552394,0.2870057137186735,0.1880816888689316,0.26131911391585383,0.1786731737162523,0.09543657376061816,0.2686262775031777,0.3068172924304796,0.3151988918706875,0.07964507415624804,0.1540913566611089,0.06938407118553658,0.07005449685714418,0.2250865694566837,0.1807838216881833,0.16444183756020636,0.06856962999636589,0.1679312735482333,0.20733822663806273,0.27170070563111304,0.037985187900911106,0.23951409667633744,0.26158236309658345,0.20720797508687802,0.2669830624669253,0.1877348634659612,0.25502790753484433,0.2667088477247924,0.2592670488557937,0.16426852195112873,0.2940272847227973,0.29886316792968093,0.21378075839617483,0.18883902319455503,0.26815137582523135
1642098164.786,0.07488927115687422,0.2077510049219728,0.16211288496293047,0.23338915440552394,0.2870057137186735,0.1880816888689316,0.26131911391585383,0.1786731737162523,0.09543657376061816,0.2686262775031777,0.3068172924304796,0.3151988918706875,0.07964507415624804,0.1540913566611089,0.06938407118553658,0.07005449685714418,0.2250865694566837,0.1807838216881833,0.16444183756020636,0.06856962999636589,0.1679312735482333,0.20733822663806273,0.27170070563111304,0.037985187900911106,0.23951409667633744,0.26158236309658345,0.20720797508687802,0.2669830624669253,0.1877348634659612,0.25502790753484433,0.2667088477247924,0.2592670488557937,0.16426852195112873,0.2940272847227973,0.29886316792968093,0.21378075839617483,0.18883902319455503,0.26815137582523135
1642098179.818,0.07472044677304873,0.20664775231726362,0.16284514426305693,0.23418180851573464,0.2907938935821318,0.18661639109756595,0.2603330229893517,0.18518586322829816,0.0922711408187741,0.2679366757026458,0.3197729670693864,0.3010998164806023,0.07908967381378981,0.16222170351900372,0.06504643224435241,0.06956668251530299,0.23366859574054105,0.1797846699153963,0.160771024316323,0.06707263592064963,0.16703402355158795,0.20733274516726824,0.2702779110203397,0.03899684822953755,0.2392973924712807,0.26044767359439713,0.20716242982624405,0.2667712326339118,0.18604488236789246,0.25386777586795184,0.26696516915599955,0.25944318602880906,0.15960308949494706,0.2865856218591968,0.28562280801226386,0.20382312145083134,0.1872806923904406,0.26682494695482323
