"Time","pod:adservice-w1-754d7d8cd4-ndb9x_service:adservice_node:worker--1","pod:productcatalogservice-w3-56c4dd84bf-xkfvw_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w2-777d8d5dcb-5gcqg_service:frontend_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-f57wg_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-8q92x_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w1-6d65c886c7-ncxmx_service:redis-cart_node:worker--1","pod:frontend-w4-6646bc856b-wtc28_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-tckn6_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w3-5c774597c5-7lbbj_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w1-8649bb655b-6ss7b_service:productcatalogservice_node:worker--1","pod:currencyservice-w2-6f8d8654c5-zwvgp_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w1-8597bb459d-n5ndp_service:recommendationservice_node:worker--1","pod:currencyservice-w4-649d8c7669-pdqdf_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-r9wcm_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w3-599b6846df-fpmk9_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-k4zg5_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w1-8597bb459d-2mrxg_service:recommendationservice_node:worker--1","pod:frontend-w3-599b6846df-l7xst_service:frontend_node:worker--3.novalocal","pod:frontend-w1-8ddd87c7b-czsnq_service:frontend_node:worker--1","pod:frontend-w2-777d8d5dcb-4q9kp_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-nlrvv_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w1-8597bb459d-spmk5_service:recommendationservice_node:worker--1","pod:currencyservice-w4-649d8c7669-5q47q_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-pm6hd_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-tg8rt_service:frontend_node:worker--4.novalocal","pod:frontend-w3-599b6846df-vmxlf_service:frontend_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-fg297_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-tst8n_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-cj2n5_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w1-856bd974f7-l5mhv_service:cartservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-5zjdc_service:productcatalogservice_node:worker--1","pod:currencyservice-w3-cd78b8fd6-cpcpb_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-cd78b8fd6-nqb2g_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-vxf6m_service:currencyservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-vb7x2_service:productcatalogservice_node:worker--1","pod:frontend-w4-6646bc856b-hlkl5_service:frontend_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-f2dwx_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-jc58m_service:frontend_node:worker--2.novalocal"
1642096682.017,0.2514089209798549,0.16613356162845824,0.28394707151125986,0.3149374959506045,0.07947956806935028,0.041055146930530514,0.30552526657550455,0.20601703466619067,0.07637561227317174,0.1481090192477028,0.21600776425188406,0.06765490809218988,0.22820269413383876,0.09215135047507257,0.2720818815069587,0.2712257476166483,0.0680854833655501,0.26902433053361885,0.15350552810431245,0.28923116414545075,0.18490964705184404,0.06915691165697774,0.2415383089494482,0.23113870403555659,0.2914146594107518,0.2660187494913608,0.215384183363261,0.1886896996756936,0.21594689791697566,0.3345985143952088,0.1572255218645374,0.1885652997899281,0.1877836048218826,0.17892884459568828,0.15452360023254172,0.31707181640205595,0.2862512740238862,0.2894578839227423
1642096697.035,0.2514089209798549,0.16613356162845824,0.28394707151125986,0.3149374959506045,0.07947956806935028,0.041055146930530514,0.30552526657550455,0.20601703466619067,0.07637561227317174,0.1481090192477028,0.21600776425188406,0.06765490809218988,0.22820269413383876,0.09215135047507257,0.2720818815069587,0.2712257476166483,0.0680854833655501,0.26902433053361885,0.15350552810431245,0.28923116414545075,0.18490964705184404,0.06915691165697774,0.2415383089494482,0.23113870403555659,0.2914146594107518,0.2660187494913608,0.215384183363261,0.1886896996756936,0.21594689791697566,0.3345985143952088,0.1572255218645374,0.1885652997899281,0.1877836048218826,0.17892884459568828,0.15452360023254172,0.31707181640205595,0.2862512740238862,0.2894578839227423
1642096712.059,0.25591539256982143,0.1672678768634923,0.28161359241684836,0.3168853112199166,0.07937520381097318,0.04104114206493308,0.3061685342763606,0.2164006841090659,0.07658973160763925,0.15702462043379928,0.2141437701148693,0.066449899001177,0.24003495958259818,0.08878889200987855,0.2726439260386028,0.27121788478268805,0.0675481880416736,0.26926024281561306,0.15909280392904585,0.2871676217960733,0.18371977237289014,0.06849900448594543,0.24029183583273275,0.2302751455711986,0.3183061943807603,0.26662737204458065,0.21349983124043814,0.18778240998498796,0.21339764290324062,0.33454739218168605,0.1565156526597436,0.1879481272736594,0.18786452476271576,0.178586070085108,0.15098595726315742,0.3231146935774106,0.2839786673648327,0.2873141724096797
1642096727.075,0.25591539256982143,0.1672678768634923,0.28161359241684836,0.3168853112199166,0.07937520381097318,0.04104114206493308,0.3061685342763606,0.2164006841090659,0.07658973160763925,0.15702462043379928,0.2141437701148693,0.066449899001177,0.24003495958259818,0.08878889200987855,0.2726439260386028,0.27121788478268805,0.0675481880416736,0.26926024281561306,0.15909280392904585,0.2871676217960733,0.18371977237289014,0.06849900448594543,0.24029183583273275,0.2302751455711986,0.3183061943807603,0.26662737204458065,0.21349983124043814,0.18778240998498796,0.21339764290324062,0.33454739218168605,0.1565156526597436,0.1879481272736594,0.18786452476271576,0.178586070085108,0.15098595726315742,0.3231146935774106,0.2839786673648327,0.2873141724096797
1642096742.109,0.2552271986325997,0.16681354345748994,0.28328804141075153,0.3339648810985082,0.07944067377906919,0.04105820956628413,0.30520693297373547,0.19226215316185813,0.07652571085055972,0.15391503037367882,0.21557075226739697,0.06690315274602913,0.23650241377736705,0.09156753177030874,0.27121098028646606,0.26944515611751785,0.06534946210779849,0.2672887563224821,0.15953359545853815,0.2894558371814384,0.18562743752185068,0.06875125145768951,0.23027973120077255,0.23823196252788176,0.3134917705228921,0.2648553939313899,0.2141022916176512,0.18679478813323336,0.21460496710751514,0.33486801888943174,0.15698208674704822,0.18722624692199422,0.18712572220400292,0.17869387533601538,0.15804128508213847,0.33250045291186403,0.2849917356855107,0.2882482358775451
1642096757.134,0.2552271986325997,0.16681354345748994,0.28328804141075153,0.3339648810985082,0.07944067377906919,0.04105820956628413,0.30520693297373547,0.19226215316185813,0.07652571085055972,0.15391503037367882,0.21557075226739697,0.06690315274602913,0.23650241377736705,0.09156753177030874,0.27121098028646606,0.26944515611751785,0.06534946210779849,0.2672887563224821,0.15953359545853815,0.2894558371814384,0.18562743752185068,0.06875125145768951,0.23027973120077255,0.23823196252788176,0.3134917705228921,0.2648553939313899,0.2141022916176512,0.18679478813323336,0.21460496710751514,0.33486801888943174,0.15698208674704822,0.18722624692199422,0.18712572220400292,0.17869387533601538,0.15804128508213847,0.33250045291186403,0.2849917356855107,0.2882482358775451
1642096772.151,0.2553045716442951,0.16614715840941302,0.28315704818917425,0.3265950453658384,0.08035081739730351,0.04124682633175887,0.28922250508125,0.2165507037636854,0.07577618819046295,0.15667735163758315,0.2149013382996462,0.06621464097733781,0.2364980560803419,0.08455954403568697,0.2695734512099783,0.2683235539513038,0.06717091256404861,0.2661023657678681,0.15308850567586707,0.2892261651097359,0.18539430826591527,0.06851333843900095,0.2392414943648122,0.23106148803804316,0.30892866167337574,0.26347448422491804,0.2157751111991358,0.18576668510387573,0.21489227290479548,0.336514030459839,0.15738756759104722,0.18611631220557232,0.18673679342142402,0.17328989670181572,0.15799773710625636,0.30841586384258257,0.2852350136113182,0.2884757912270546
1642096787.173,0.2553045716442951,0.16614715840941302,0.28315704818917425,0.3265950453658384,0.08035081739730351,0.04124682633175887,0.28922250508125,0.2165507037636854,0.07577618819046295,0.15667735163758315,0.2149013382996462,0.06621464097733781,0.2364980560803419,0.08455954403568697,0.2695734512099783,0.2683235539513038,0.06717091256404861,0.2661023657678681,0.15308850567586707,0.2892261651097359,0.18539430826591527,0.06851333843900095,0.2392414943648122,0.23106148803804316,0.30892866167337574,0.26347448422491804,0.2157751111991358,0.18576668510387573,0.21489227290479548,0.336514030459839,0.15738756759104722,0.18611631220557232,0.18673679342142402,0.17328989670181572,0.15799773710625636,0.30841586384258257,0.2852350136113182,0.2884757912270546
1642096802.193,0.25174245999614475,0.16249408745712188,0.2704705795570923,0.3257762923315436,0.07450174174908336,0.03959727729040664,0.31544379648438037,0.20568866394738786,0.07348440185990432,0.15172580965814453,0.2052226112587636,0.06552090261724314,0.23702052677751873,0.08974667520520502,0.260054067017959,0.2622712337948328,0.0661901938497221,0.2616988878820657,0.15714290934810188,0.2774934364750353,0.17762896337143677,0.06601508227693025,0.24116565916331686,0.24250298042782575,0.33223451095750967,0.2557156153004098,0.2048647171344964,0.1791776531985722,0.2020111596724174,0.31675597635388486,0.1538726427468551,0.18012831326459752,0.18114262886479734,0.17698496619510373,0.1574858846221942,0.3149965487587041,0.27266252140352726,0.27620493021542125
1642096817.217,0.25174245999614475,0.16249408745712188,0.2704705795570923,0.3257762923315436,0.07450174174908336,0.03959727729040664,0.31544379648438037,0.20568866394738786,0.07348440185990432,0.15172580965814453,0.2052226112587636,0.06552090261724314,0.23702052677751873,0.08974667520520502,0.260054067017959,0.2622712337948328,0.0661901938497221,0.2616988878820657,0.15714290934810188,0.2774934364750353,0.17762896337143677,0.06601508227693025,0.24116565916331686,0.24250298042782575,0.33223451095750967,0.2557156153004098,0.2048647171344964,0.1791776531985722,0.2020111596724174,0.31675597635388486,0.1538726427468551,0.18012831326459752,0.18114262886479734,0.17698496619510373,0.1574858846221942,0.3149965487587041,0.27266252140352726,0.27620493021542125
1642096832.238,0.22595152663603468,0.15801828796230796,0.2689130905192937,0.29847117871025003,0.07369358505437018,0.03701417261681592,0.29346743225173294,0.1982426097853468,0.0709712774734792,0.14802127998984557,0.20305086600393724,0.06178192439727847,0.21527459419754483,0.08056564565997179,0.25647980463144543,0.2553202816648666,0.062443089903058635,0.2538650298946168,0.15258159059183568,0.27481557425774206,0.176305751375641,0.06416805613228656,0.21663015397824587,0.23328113231293773,0.30033361725579333,0.25168039072071074,0.2033747601095537,0.17486868653303467,0.20082232735129596,0.31072046089294725,0.15024638743926982,0.17537152162157948,0.17476180034968763,0.1627064767748101,0.15057746994805693,0.3000585481770527,0.2697453280174155,0.27437681246425827
1642096847.259,0.22595152663603468,0.15801828796230796,0.2689130905192937,0.29847117871025003,0.07369358505437018,0.03701417261681592,0.29346743225173294,0.1982426097853468,0.0709712774734792,0.14802127998984557,0.20305086600393724,0.06178192439727847,0.21527459419754483,0.08056564565997179,0.25647980463144543,0.2553202816648666,0.062443089903058635,0.2538650298946168,0.15258159059183568,0.27481557425774206,0.176305751375641,0.06416805613228656,0.21663015397824587,0.23328113231293773,0.30033361725579333,0.25168039072071074,0.2033747601095537,0.17486868653303467,0.20082232735129596,0.31072046089294725,0.15024638743926982,0.17537152162157948,0.17476180034968763,0.1627064767748101,0.15057746994805693,0.3000585481770527,0.2697453280174155,0.27437681246425827
1642096862.326,0.2355077058625354,0.15781051106923955,0.2693233757873315,0.30747378729175356,0.07440079271845727,0.03785062468017713,0.29001035493186106,0.1740321820854857,0.07024959516039275,0.13297840882489617,0.20379567730645637,0.062286694201845384,0.23290827088576369,0.08274327824562583,0.25576079614222963,0.25490777211794297,0.06087544318231247,0.25269358763937644,0.1465631320835022,0.27562883022786905,0.17744363456632828,0.06478904978062902,0.23119714781699802,0.2220363824718895,0.293337076631777,0.25040540118649574,0.20414603108510926,0.1743476956013345,0.2001535957427184,0.3220871621272947,0.1501417700122232,0.17504512705011638,0.17440828435390748,0.16757931433190223,0.15002875622971035,0.29047427531630543,0.2703535225915264,0.27379334686670054
1642096877.36,0.2355077058625354,0.15781051106923955,0.2693233757873315,0.30747378729175356,0.07440079271845727,0.03785062468017713,0.29001035493186106,0.1740321820854857,0.07024959516039275,0.13297840882489617,0.20379567730645637,0.062286694201845384,0.23290827088576369,0.08274327824562583,0.25576079614222963,0.25490777211794297,0.06087544318231247,0.25269358763937644,0.1465631320835022,0.27562883022786905,0.17744363456632828,0.06478904978062902,0.23119714781699802,0.2220363824718895,0.293337076631777,0.25040540118649574,0.20414603108510926,0.1743476956013345,0.2001535957427184,0.3220871621272947,0.1501417700122232,0.17504512705011638,0.17440828435390748,0.16757931433190223,0.15002875622971035,0.29047427531630543,0.2703535225915264,0.27379334686670054
