"Time","pod:currencyservice-w3-649d8c7669-vqclt_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-hl8k9_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-5b4gc_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-2rmqc_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-whcph_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-g5jkd_service:frontend_node:worker--2","pod:frontend-w2-8ddd87c7b-lpq5z_service:frontend_node:worker--2","pod:recommendationservice-w2-8597bb459d-gn9fm_service:recommendationservice_node:worker--2","pod:productcatalogservice-w1-66565874fb-9qs6v_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-d94gf_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w3-649d8c7669-ntshl_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-8m97c_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-md8cv_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-74ttw_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-gvwh4_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-tzcll_service:currencyservice_node:worker--2","pod:productcatalogservice-w3-5d9b8d854-42k4j_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-7lm2p_service:currencyservice_node:worker--4.novalocal","pod:adservice-w1-9f97cf96-zpbx8_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-tx7sj_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-r7d6w_service:frontend_node:worker--2","pod:recommendationservice-w3-6855bd669b-skvbf_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-q9g58_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-prbbh_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w1-59ff89795c-rjk7c_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-5lpvq_service:frontend_node:worker--1.novalocal","pod:currencyservice-w3-649d8c7669-97lk5_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-nb6zb_service:frontend_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-pccjw_service:frontend_node:worker--3.novalocal","pod:frontend-w4-599b6846df-gpw4j_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-b59m7_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-84485f8b85-lsqzj_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-n744k_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-p75lh_service:frontend_node:worker--2","pod:productcatalogservice-w2-8649bb655b-zpqrm_service:productcatalogservice_node:worker--2","pod:frontend-w3-6646bc856b-tw4zh_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-h459q_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-hs4ng_service:currencyservice_node:worker--2"
1642082262.951,0.2403434031210187,0.18269335651075483,0.2602032819457123,0.21454252539021462,0.07767871277158442,0.24055552245599637,0.24566931475924914,0.06810051561686083,0.1785749226825314,0.17890835160622962,0.25501366313874685,0.3284090723974469,0.06965555219438568,0.2574389700733318,0.07582814930728307,0.17713541726547222,0.22115417289524414,0.17970519092597997,0.3085776123188333,0.075410381419284,0.15064614989974717,0.08696566719247194,0.2553155735113644,0.15939183497084705,0.36886738279300496,0.2794014844789652,0.2385634788022053,0.3210291700102904,0.3098715026295096,0.256255158369783,0.17984602370101904,0.04224352485065778,0.17743238381803,0.23998533267221578,0.15698678071860123,0.32300929268983175,0.18067268480319482,0.16997247038797741
1642082278.122,0.23302419581647318,0.18130372029471206,0.2597368854430221,0.21378165500065716,0.07714274808738458,0.2523740799878873,0.2514298807210582,0.0698598324611654,0.17765206703934858,0.17753547809142378,0.23076501525195117,0.33503767395535783,0.06974372712734085,0.256262209222474,0.07611026518458586,0.17572471734366502,0.21011626792255428,0.17850416709488304,0.30613566811319964,0.07457385340598177,0.14678218317350192,0.086425413970077,0.2547740613292676,0.1591882660539558,0.3660790414198244,0.278474979305521,0.236299180924322,0.32666738164926956,0.33335496585629554,0.25420798404713896,0.17871237545836074,0.041827912886887135,0.17510806571501664,0.25113802851774514,0.15676609064035885,0.297622743602338,0.17880006885710026,0.17574433815454224
1642082293.16,0.23302419581647318,0.18130372029471206,0.2597368854430221,0.21378165500065716,0.07714274808738458,0.2523740799878873,0.2514298807210582,0.0698598324611654,0.17765206703934858,0.17753547809142378,0.23076501525195117,0.33503767395535783,0.06974372712734085,0.256262209222474,0.07611026518458586,0.17572471734366502,0.21011626792255428,0.17850416709488304,0.30613566811319964,0.07457385340598177,0.14678218317350192,0.086425413970077,0.2547740613292676,0.1591882660539558,0.3660790414198244,0.278474979305521,0.236299180924322,0.32666738164926956,0.33335496585629554,0.25420798404713896,0.17871237545836074,0.041827912886887135,0.17510806571501664,0.25113802851774514,0.15676609064035885,0.297622743602338,0.17880006885710026,0.17574433815454224
1642082308.177,0.23247870634676532,0.180917918807494,0.25914150257447455,0.21309362854014258,0.07769553702749202,0.24535701080448255,0.2514110383347272,0.06972279742879127,0.17748261263395188,0.17727099067343133,0.24824533900942086,0.3280899714180724,0.06930933296138916,0.256395542197182,0.07638086864297225,0.17475389619493004,0.20387376850971617,0.17858294063854302,0.30491482184753116,0.07429529802099921,0.14940502936256647,0.08976547830576756,0.2537893931629634,0.15982804374024415,0.36695725572011484,0.2779497669919581,0.23467846212377036,0.3273581651849017,0.32575230387467435,0.2542149974786816,0.1788475542726155,0.041893097302917764,0.17588896470399348,0.24953030158610676,0.15611356122855644,0.3058674832543856,0.1782686432702205,0.16349393953181657
1642082323.195,0.23247870634676532,0.180917918807494,0.25914150257447455,0.21309362854014258,0.07769553702749202,0.24535701080448255,0.2514110383347272,0.06972279742879127,0.17748261263395188,0.17727099067343133,0.24824533900942086,0.3280899714180724,0.06930933296138916,0.256395542197182,0.07638086864297225,0.17475389619493004,0.20387376850971617,0.17858294063854302,0.30491482184753116,0.07429529802099921,0.14940502936256647,0.08976547830576756,0.2537893931629634,0.15982804374024415,0.36695725572011484,0.2779497669919581,0.23467846212377036,0.3273581651849017,0.32575230387467435,0.2542149974786816,0.1788475542726155,0.041893097302917764,0.17588896470399348,0.24953030158610676,0.15611356122855644,0.3058674832543856,0.1782686432702205,0.16349393953181657
1642082338.21,0.25141924989679765,0.1808702222682682,0.2591985204536079,0.21370912415799836,0.07774747044270053,0.251629613648729,0.2442128151886378,0.06739057973263779,0.1786021947500413,0.1783004201462078,0.23846135879178407,0.3083029933086238,0.0692102695741896,0.25615336921841814,0.07717679574519382,0.1752434256279709,0.1910366828761721,0.1789192517600906,0.3062005391838643,0.07416850693838954,0.14969836514535953,0.08616240875313447,0.2538989086144335,0.15977000376797607,0.3681680078800257,0.2798245870950552,0.2362402696869417,0.32543470322133894,0.3199589778945232,0.2534939460666047,0.1805729638740532,0.04210972309525165,0.16317558625866052,0.23756566779992822,0.15670802394247177,0.3108809184221226,0.17868215105672702,0.1702607353295138
1642082353.225,0.25141924989679765,0.1808702222682682,0.2591985204536079,0.21370912415799836,0.07774747044270053,0.251629613648729,0.2442128151886378,0.06739057973263779,0.1786021947500413,0.1783004201462078,0.23846135879178407,0.3083029933086238,0.0692102695741896,0.25615336921841814,0.07717679574519382,0.1752434256279709,0.1910366828761721,0.1789192517600906,0.3062005391838643,0.07416850693838954,0.14969836514535953,0.08616240875313447,0.2538989086144335,0.15977000376797607,0.3681680078800257,0.2798245870950552,0.2362402696869417,0.32543470322133894,0.3199589778945232,0.2534939460666047,0.1805729638740532,0.04210972309525165,0.16317558625866052,0.23756566779992822,0.15670802394247177,0.3108809184221226,0.17868215105672702,0.1702607353295138
1642082368.243,0.24497888139656313,0.18196802700369813,0.25946174169907277,0.2138755288528016,0.07748374068048959,0.25082268664738955,0.25241309025150016,0.06966619497313808,0.17910360527386857,0.17749106468619924,0.24053056341158371,0.3096740423638934,0.06971015734764294,0.2564740027753914,0.07754543912911623,0.17084219801412837,0.19970929955558883,0.17999491989956484,0.30485739237720266,0.07414521216079262,0.14966360939862128,0.08510567444620694,0.2540032091120734,0.1595406156509868,0.3687496350745437,0.2795213455936269,0.24506687303430422,0.3115929761735151,0.3042199295795751,0.25397603547608066,0.18139838911535525,0.04201779021191214,0.1767574699744947,0.24982749095775642,0.15710258738088062,0.3150281514348191,0.17903539374056707,0.17617344085300415
1642082383.268,0.24497888139656313,0.18196802700369813,0.25946174169907277,0.2138755288528016,0.07748374068048959,0.25082268664738955,0.25241309025150016,0.06966619497313808,0.17910360527386857,0.17749106468619924,0.24053056341158371,0.3096740423638934,0.06971015734764294,0.2564740027753914,0.07754543912911623,0.17084219801412837,0.19970929955558883,0.17999491989956484,0.30485739237720266,0.07414521216079262,0.14966360939862128,0.08510567444620694,0.2540032091120734,0.1595406156509868,0.3687496350745437,0.2795213455936269,0.24506687303430422,0.3115929761735151,0.3042199295795751,0.25397603547608066,0.18139838911535525,0.04201779021191214,0.1767574699744947,0.24982749095775642,0.15710258738088062,0.3150281514348191,0.17903539374056707,0.17617344085300415
1642082398.296,0.24504718976979,0.18147493101484846,0.25922877295942737,0.21398289721124913,0.07699992925163276,0.25187767837555397,0.25362699803884137,0.07001981734284701,0.179181426979119,0.17774952698783397,0.23459540760874656,0.32250966591695096,0.06984120909739469,0.25679709876906043,0.0774414351212408,0.17760136373255797,0.2192763799841819,0.18075433586246933,0.30503007982710145,0.0740283328183827,0.15068002972864278,0.09148976406609316,0.2537390769089831,0.15948470272068313,0.3687068236535761,0.279289922728331,0.22558950550253093,0.32869516410241206,0.2934958786368578,0.2537089654098197,0.1813730542620322,0.042121591702408444,0.17789037839531802,0.2515107277168646,0.15435657697748617,0.30460501130915163,0.17893724352554208,0.17729304821293784
1642082413.323,0.24504718976979,0.18147493101484846,0.25922877295942737,0.21398289721124913,0.07699992925163276,0.25187767837555397,0.25362699803884137,0.07001981734284701,0.179181426979119,0.17774952698783397,0.23459540760874656,0.32250966591695096,0.06984120909739469,0.25679709876906043,0.0774414351212408,0.17760136373255797,0.2192763799841819,0.18075433586246933,0.30503007982710145,0.0740283328183827,0.15068002972864278,0.09148976406609316,0.2537390769089831,0.15948470272068313,0.3687068236535761,0.279289922728331,0.22558950550253093,0.32869516410241206,0.2934958786368578,0.2537089654098197,0.1813730542620322,0.042121591702408444,0.17789037839531802,0.2515107277168646,0.15435657697748617,0.30460501130915163,0.17893724352554208,0.17729304821293784
1642082428.369,0.2348937494527788,0.18049745683407525,0.2583630674568053,0.21348537802314996,0.0772973825676945,0.22929038197882862,0.25277672771641874,0.06990911823865664,0.17921558760102987,0.1775301983706085,0.23777562373518063,0.3358564932291027,0.06940566459964083,0.2561831753860256,0.0782569429682485,0.16408689667981607,0.21438228406620047,0.1801546065973315,0.3036997881986677,0.07360369683082524,0.15049905003301386,0.08915120937404697,0.2527987243693477,0.1591584379626519,0.36777055888020393,0.27892056705441737,0.24514540908887067,0.32052517936561126,0.3264626193527219,0.25281720581566025,0.17992404462240427,0.04202987702196011,0.17048575062436003,0.25059971061493763,0.15768649599705836,0.32964530614904813,0.17874632604716018,0.17648524043306618
1642082443.406,0.2348937494527788,0.18049745683407525,0.2583630674568053,0.21348537802314996,0.0772973825676945,0.22929038197882862,0.25277672771641874,0.06990911823865664,0.17921558760102987,0.1775301983706085,0.23777562373518063,0.3358564932291027,0.06940566459964083,0.2561831753860256,0.0782569429682485,0.16408689667981607,0.21438228406620047,0.1801546065973315,0.3036997881986677,0.07360369683082524,0.15049905003301386,0.08915120937404697,0.2527987243693477,0.1591584379626519,0.36777055888020393,0.27892056705441737,0.24514540908887067,0.32052517936561126,0.3264626193527219,0.25281720581566025,0.17992404462240427,0.04202987702196011,0.17048575062436003,0.25059971061493763,0.15768649599705836,0.32964530614904813,0.17874632604716018,0.17648524043306618
1642082458.692,0.232504744445709,0.17946338511649912,0.2590786319354276,0.2136488054661151,0.07789733007822179,0.2523619779944469,0.2535363993165267,0.06951432868781604,0.1796961107093488,0.1783487495130026,0.25339016909899365,0.3343685965918535,0.06897855417169574,0.2561497489657695,0.07833012944873412,0.17163714154091506,0.21071383538910188,0.18036803264090023,0.30506428777750755,0.07409983987499305,0.15142178873882467,0.09500937801233227,0.2532523965140868,0.15921352340617367,0.369189838928903,0.28036734012018716,0.2346409631939136,0.32640635750220903,0.3244537328024565,0.25291516602039604,0.18035999944532324,0.042073681470013766,0.1781525527152738,0.24088167378792283,0.15804450823155403,0.32798149077020755,0.1788537816528409,0.17722977327040904
