"Time","pod:productcatalogservice-w3-56c4dd84bf-nv8wg_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w1-8649bb655b-wtmzn_service:productcatalogservice_node:worker--1","pod:frontend-w4-6646bc856b-fhssz_service:frontend_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-gbmvv_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-8jsvz_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-rzpxs_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w1-6d65c886c7-4rzf2_service:redis-cart_node:worker--1","pod:currencyservice-w4-649d8c7669-6cwcx_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w3-cd78b8fd6-tw2s8_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-6k8cx_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-ngf85_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-zf9jb_service:frontend_node:worker--2.novalocal","pod:currencyservice-w1-656689488c-6hmkr_service:currencyservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-kgprz_service:recommendationservice_node:worker--1","pod:currencyservice-w3-cd78b8fd6-wmjqz_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-zx6x9_service:frontend_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-q8n4q_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w1-856bd974f7-98kph_service:cartservice_node:worker--1","pod:frontend-w4-6646bc856b-sfs8k_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-hrxt7_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-ntgfk_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w1-8597bb459d-62lzr_service:recommendationservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-qcf9x_service:recommendationservice_node:worker--1","pod:recommendationservice-w3-5c774597c5-ct4hx_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w2-777d8d5dcb-rpr87_service:frontend_node:worker--2.novalocal","pod:frontend-w1-8ddd87c7b-hj84m_service:frontend_node:worker--1","pod:frontend-w4-6646bc856b-kbl5c_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-jdw3c_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-cd78b8fd6-2x46q_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-djtwp_service:frontend_node:worker--3.novalocal","pod:adservice-w1-754d7d8cd4-2vlnz_service:adservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-hbn8w_service:productcatalogservice_node:worker--1","pod:currencyservice-w4-649d8c7669-cddg7_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-xq52g_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-599b6846df-jt46f_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-m6sqw_service:frontend_node:worker--3.novalocal","pod:frontend-w2-777d8d5dcb-dwfw6_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w1-8649bb655b-4g4gd_service:productcatalogservice_node:worker--1"
1642095377.023,0.16381176230525618,0.1573719469909547,0.3049149412300638,0.23744625210008513,0.08497967208186549,0.07997788544887958,0.040870667701064504,0.22957814625659761,0.18619068247803894,0.21208241059745922,0.2790356910700213,0.28145837789806627,0.17898288075649565,0.06824385730467945,0.18610094342825506,0.26023301409737065,0.2091531591300551,0.3253977108211173,0.2960488613020573,0.21276803029036434,0.18317116570402844,0.06756404666012196,0.06526441386502957,0.07365516432292389,0.27301960754173904,0.15699434550077387,0.31025257346167345,0.3169050748266332,0.18731045006657676,0.2624046769176971,0.25617066563736246,0.1485790696394935,0.2267518963621945,0.2038818525560506,0.2602027530389167,0.2630421995780186,0.27923505316320585,0.15122657087599115
1642095392.043,0.16069025079586383,0.15316552046943957,0.3023663545572326,0.2276526189548937,0.08408425857893392,0.07847416195916948,0.0395314786016481,0.2254637262576704,0.18128174837370928,0.20560685653739372,0.2742366072197743,0.274554368244146,0.17404752826312198,0.06646723656217257,0.1817801688248862,0.25543497510153845,0.2033852223610702,0.3144890007792733,0.3077190242448184,0.20759374026666969,0.17983699612009083,0.06520430060579913,0.06461647500501551,0.0724175149454169,0.27007136414279576,0.15375456890078526,0.3006312358105866,0.2885492207524563,0.18192361371747062,0.2581813621919847,0.24710574649198802,0.15373827800474896,0.23996235582649117,0.21341473828867696,0.2554899146976849,0.2583968441651189,0.2758718806861855,0.1496988077235343
1642095407.066,0.16069025079586383,0.15316552046943957,0.3023663545572326,0.2276526189548937,0.08408425857893392,0.07847416195916948,0.0395314786016481,0.2254637262576704,0.18128174837370928,0.20560685653739372,0.2742366072197743,0.274554368244146,0.17404752826312198,0.06646723656217257,0.1817801688248862,0.25543497510153845,0.2033852223610702,0.3144890007792733,0.3077190242448184,0.20759374026666969,0.17983699612009083,0.06520430060579913,0.06461647500501551,0.0724175149454169,0.27007136414279576,0.15375456890078526,0.3006312358105866,0.2885492207524563,0.18192361371747062,0.2581813621919847,0.24710574649198802,0.15373827800474896,0.23996235582649117,0.21341473828867696,0.2554899146976849,0.2583968441651189,0.2758718806861855,0.1496988077235343
1642095422.096,0.1611528229004298,0.15278794903991885,0.306504446098002,0.23320774076886008,0.08645464584363563,0.07747033029646337,0.037574215887060204,0.21811512676961609,0.18030102641063236,0.20412734931753918,0.2727668091537263,0.27357944885878593,0.17377244933345715,0.06652030148577308,0.1817957375149462,0.25592655410357923,0.2014542197625211,0.31355878697154405,0.2993025105007219,0.206470309258373,0.17871372419674666,0.06565163784387135,0.06437840741783485,0.07254715349382224,0.26860862068785585,0.1538616182084192,0.29423510816884807,0.2979962946766855,0.1823306942150881,0.25841182932165363,0.2444423843914777,0.15438798319481276,0.23736956554275201,0.20594729678942975,0.25628779770715276,0.2586687154786484,0.276454697528388,0.15405776062285975
1642095437.122,0.1611528229004298,0.15278794903991885,0.306504446098002,0.23320774076886008,0.08645464584363563,0.07747033029646337,0.037574215887060204,0.21811512676961609,0.18030102641063236,0.20412734931753918,0.2727668091537263,0.27357944885878593,0.17377244933345715,0.06652030148577308,0.1817957375149462,0.25592655410357923,0.2014542197625211,0.31355878697154405,0.2993025105007219,0.206470309258373,0.17871372419674666,0.06565163784387135,0.06437840741783485,0.07254715349382224,0.26860862068785585,0.1538616182084192,0.29423510816884807,0.2979962946766855,0.1823306942150881,0.25841182932165363,0.2444423843914777,0.15438798319481276,0.23736956554275201,0.20594729678942975,0.25628779770715276,0.2586687154786484,0.276454697528388,0.15405776062285975
1642095452.137,0.1609202937614399,0.14238388227968896,0.29828316181073755,0.22234419575481185,0.08696780526152897,0.07837323788492562,0.039298690479600135,0.21877959913648892,0.17960198460043486,0.20451367042353155,0.27376733015874516,0.27405401227964676,0.17216506335794174,0.06568138309687166,0.18082923106418325,0.2549071652032086,0.20240732844143552,0.3126529633632591,0.2962154244992595,0.20666777173330808,0.17911665692513407,0.06384513517282753,0.0640838160619337,0.07190158833223936,0.2692040937989476,0.1534989238467169,0.30841058897758966,0.2985859270341839,0.18180737024882934,0.257328289200105,0.24313488623637153,0.15400863957740854,0.21792141600076698,0.19260700936209177,0.25494265728200177,0.2581582528850174,0.2762106895594431,0.1534747909466978
1642095467.16,0.1609202937614399,0.14238388227968896,0.29828316181073755,0.22234419575481185,0.08696780526152897,0.07837323788492562,0.039298690479600135,0.21877959913648892,0.17960198460043486,0.20451367042353155,0.27376733015874516,0.27405401227964676,0.17216506335794174,0.06568138309687166,0.18082923106418325,0.2549071652032086,0.20240732844143552,0.3126529633632591,0.2962154244992595,0.20666777173330808,0.17911665692513407,0.06384513517282753,0.0640838160619337,0.07190158833223936,0.2692040937989476,0.1534989238467169,0.30841058897758966,0.2985859270341839,0.18180737024882934,0.257328289200105,0.24313488623637153,0.15400863957740854,0.21792141600076698,0.19260700936209177,0.25494265728200177,0.2581582528850174,0.2762106895594431,0.1534747909466978
1642095482.177,0.16127741740990995,0.14464048561864212,0.3040022079594283,0.23865276532455398,0.0838141694609513,0.07808332132243591,0.039469268023334815,0.23165380756241838,0.17881725374334945,0.2059024547159249,0.27411354018600975,0.27466565237406015,0.17182900956146366,0.06327379395576054,0.18038094855787998,0.253714035169867,0.20392353869415913,0.3123605225606004,0.2958387608815635,0.20659300686276727,0.17947116905256696,0.06547063361799987,0.06420221789170825,0.07156789290972082,0.26933308119277954,0.15308540316173486,0.29326050833229134,0.3074908502189003,0.18130222310401883,0.2573367653603356,0.22067076344254513,0.15409936076292066,0.2263836067558272,0.19740575752899775,0.25454375903319254,0.2575763964539812,0.27682395849783226,0.14851003487224662
1642095497.193,0.16127741740990995,0.14464048561864212,0.3040022079594283,0.23865276532455398,0.0838141694609513,0.07808332132243591,0.039469268023334815,0.23165380756241838,0.17881725374334945,0.2059024547159249,0.27411354018600975,0.27466565237406015,0.17182900956146366,0.06327379395576054,0.18038094855787998,0.253714035169867,0.20392353869415913,0.3123605225606004,0.2958387608815635,0.20659300686276727,0.17947116905256696,0.06547063361799987,0.06420221789170825,0.07156789290972082,0.26933308119277954,0.15308540316173486,0.29326050833229134,0.3074908502189003,0.18130222310401883,0.2573367653603356,0.22067076344254513,0.15409936076292066,0.2263836067558272,0.19740575752899775,0.25454375903319254,0.2575763964539812,0.27682395849783226,0.14851003487224662
1642095512.361,0.16049301973601693,0.14730910900255567,0.3043981931016582,0.23873151481078184,0.07965420206301466,0.07810758538144334,0.03953442378679881,0.22530272517513292,0.1780222035128421,0.20732145771219607,0.27551801053073416,0.2756563089488822,0.17282880584622473,0.061604932484517205,0.17961891746720304,0.25275271866556565,0.20398305696133615,0.3029845862628625,0.29461158744267046,0.20785283167053692,0.18022546547304558,0.06564571917350315,0.0626755053257555,0.0714408137807899,0.2705023538657492,0.15283072741833903,0.285887477497447,0.29555109507211164,0.18129216874380322,0.2564669521380665,0.24393146668648052,0.1508916474571862,0.21884231422503592,0.20079995063537745,0.2540916178326104,0.256860052124128,0.2784083243242802,0.15244164401135027
1642095527.424,0.16049301973601693,0.14730910900255567,0.3043981931016582,0.23873151481078184,0.07965420206301466,0.07810758538144334,0.03953442378679881,0.22530272517513292,0.1780222035128421,0.20732145771219607,0.27551801053073416,0.2756563089488822,0.17282880584622473,0.061604932484517205,0.17961891746720304,0.25275271866556565,0.20398305696133615,0.3029845862628625,0.29461158744267046,0.20785283167053692,0.18022546547304558,0.06564571917350315,0.0626755053257555,0.0714408137807899,0.2705023538657492,0.15283072741833903,0.285887477497447,0.29555109507211164,0.18129216874380322,0.2564669521380665,0.24393146668648052,0.1508916474571862,0.21884231422503592,0.20079995063537745,0.2540916178326104,0.256860052124128,0.2784083243242802,0.15244164401135027
1642095542.439,0.16095702264942943,0.15213271481157867,0.30156106030729607,0.22780451976218002,0.08309345526553032,0.07853946347050976,0.03948761769517048,0.23009533422575568,0.17819247030344454,0.20896986336757706,0.27787975826136707,0.2767327955836968,0.17288315631553938,0.06279204609539332,0.17924825152583349,0.25271587192259715,0.20656118130115025,0.31508123494679874,0.2970435699250359,0.21025199623559793,0.18170552884517902,0.06322190853003688,0.06215839084388412,0.07143114930023986,0.27252194242211014,0.15358013945535925,0.31724969973793743,0.29245546127568345,0.18068848324351836,0.25621387150856384,0.2430772337836783,0.1539775408643558,0.21637462625184906,0.20452643172383161,0.2542728399575048,0.25688606763904737,0.28061957682622096,0.14529024042527452
1642095557.456,0.16095702264942943,0.15213271481157867,0.30156106030729607,0.22780451976218002,0.08309345526553032,0.07853946347050976,0.03948761769517048,0.23009533422575568,0.17819247030344454,0.20896986336757706,0.27787975826136707,0.2767327955836968,0.17288315631553938,0.06279204609539332,0.17924825152583349,0.25271587192259715,0.20656118130115025,0.31508123494679874,0.2970435699250359,0.21025199623559793,0.18170552884517902,0.06322190853003688,0.06215839084388412,0.07143114930023986,0.27252194242211014,0.15358013945535925,0.31724969973793743,0.29245546127568345,0.18068848324351836,0.25621387150856384,0.2430772337836783,0.1539775408643558,0.21637462625184906,0.20452643172383161,0.2542728399575048,0.25688606763904737,0.28061957682622096,0.14529024042527452
1642095572.51,0.16022844898772093,0.15264965579663603,0.3194888549145698,0.2274784996337927,0.08107057688116759,0.07800531054436675,0.038606948119637496,0.21779244614191307,0.17720354329899446,0.20817979650056825,0.2777221909899027,0.2769931046154981,0.17246449720527823,0.06555252342127338,0.17788002103120676,0.2510946700407778,0.20547484904656493,0.30195357076524465,0.2853366321064754,0.20936825475089121,0.1814277325325409,0.06376137079690958,0.06229155530360045,0.07149851528203777,0.271718119858959,0.1469737623358826,0.2877125184696265,0.30845414437489294,0.17892235530416994,0.25507129531809575,0.2441603540717097,0.15476511845822244,0.23002072638820298,0.20890051883571936,0.25279531024870433,0.25577889229843886,0.27951466616376075,0.15344450773849821
