"Time","pod:currencyservice-w1-6f8d8654c5-gg27h_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-v24bb_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-6kp2j_service:frontend_node:worker--2","pod:frontend-w4-599b6846df-mwvtd_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-w178n_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-g8dd2_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-wzdsz_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-g4njf_service:currencyservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-7wpk4_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-f9778_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-649d8c7669-x2mbf_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-mv2fp_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w1-66565874fb-zq2wq_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-fmn9l_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-84485f8b85-mlcdd_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-z97rx_service:frontend_node:worker--2","pod:frontend-w3-6646bc856b-rkmx7_service:frontend_node:worker--3.novalocal","pod:currencyservice-w2-656689488c-8v64r_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-mrh27_service:frontend_node:worker--2","pod:frontend-w3-6646bc856b-mksvx_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-bdhq4_service:productcatalogservice_node:worker--3.novalocal","pod:adservice-w1-9f97cf96-fhmpl_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-59ff89795c-zskj4_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-5fss9_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w3-6855bd669b-45jzz_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w3-649d8c7669-pxckw_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-fpsw5_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-rhrg2_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-cd78b8fd6-w8kz5_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-2tzp9_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-q2ff7_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w4-cd78b8fd6-wxhrh_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-fs9tt_service:currencyservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-55lhg_service:productcatalogservice_node:worker--2","pod:frontend-w4-599b6846df-42rw1_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-xwm4j_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-ptnz4_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-dxpq2_service:frontend_node:worker--2"
1642080959.359,0.20822280209253632,0.0747947687393759,0.2524190489657823,0.26049907721563237,0.25941711450885957,0.16281715883062733,0.07006673799170099,0.18034726778622648,0.07265812015845319,0.2481654478154959,0.23481958194450958,0.30940332774697615,0.17601991129027206,0.07476257705967587,0.04168411986962554,0.1529716034098076,0.3291052036878341,0.1787007899543529,0.23751521747883075,0.3229500673684057,0.20236083063987498,0.29400863591251425,0.3594202527192167,0.0742862227410636,0.08457569382370389,0.2500231855397757,0.3408981529587598,0.18202271363706313,0.18075353865417992,0.277036379020451,0.1781630130441812,0.18029618765745584,0.17162595311625672,0.15602844679073022,0.26164249360343383,0.25893165773483395,0.17509941953991592,0.24907834117090338
1642080974.373,0.20822280209253632,0.0747947687393759,0.2524190489657823,0.26049907721563237,0.25941711450885957,0.16281715883062733,0.07006673799170099,0.18034726778622648,0.07265812015845319,0.2481654478154959,0.23481958194450958,0.30940332774697615,0.17601991129027206,0.07476257705967587,0.04168411986962554,0.1529716034098076,0.3291052036878341,0.1787007899543529,0.23751521747883075,0.3229500673684057,0.20236083063987498,0.29400863591251425,0.3594202527192167,0.0742862227410636,0.08457569382370389,0.2500231855397757,0.3408981529587598,0.18202271363706313,0.18075353865417992,0.277036379020451,0.1781630130441812,0.18029618765745584,0.17162595311625672,0.15602844679073022,0.26164249360343383,0.25893165773483395,0.17509941953991592,0.24907834117090338
1642080989.39,0.20873114208844973,0.0751310339909651,0.2529094691059023,0.2597696899472638,0.2578162825288247,0.1625475716735786,0.0698787004953098,0.18011844482964795,0.06983485521108866,0.2537238717945042,0.2366299572180225,0.32625013047186163,0.17621376521593363,0.07472440788641924,0.041299675162962755,0.15284810978895805,0.328460677243924,0.17833946196995218,0.25221692186682443,0.31692244749746684,0.20083844119562722,0.2929587073011386,0.3583738127161602,0.07466754334030734,0.09370687340507966,0.2392921435434147,0.331689891967274,0.1809152260399776,0.17992458698865327,0.27782370259666445,0.17831322542701236,0.18012166007949237,0.1780863518827085,0.1593945461729649,0.26092281029592035,0.2576251078894192,0.17541925523375565,0.24909811984769692
1642081004.423,0.20873114208844973,0.0751310339909651,0.2529094691059023,0.2597696899472638,0.2578162825288247,0.1625475716735786,0.0698787004953098,0.18011844482964795,0.06983485521108866,0.2537238717945042,0.2366299572180225,0.32625013047186163,0.17621376521593363,0.07472440788641924,0.041299675162962755,0.15284810978895805,0.328460677243924,0.17833946196995218,0.25221692186682443,0.31692244749746684,0.20083844119562722,0.2929587073011386,0.3583738127161602,0.07466754334030734,0.09370687340507966,0.2392921435434147,0.331689891967274,0.1809152260399776,0.17992458698865327,0.27782370259666445,0.17831322542701236,0.18012166007949237,0.1780863518827085,0.1593945461729649,0.26092281029592035,0.2576251078894192,0.17541925523375565,0.24909811984769692
1642081019.448,0.210648495599073,0.07547997237629706,0.24249065717438006,0.2595199649453927,0.2573914998278576,0.16237757454107182,0.07013786190264992,0.17962050946073432,0.07231884579006267,0.2541220056790225,0.2366915267594647,0.3204504740402563,0.17645643701213237,0.07443566672735932,0.04131919959187852,0.14883544101755478,0.32236863524956494,0.17754977291078844,0.24105013395109437,0.31322874055640626,0.2103189206391706,0.29311073748298844,0.3602297748817286,0.07499154845910022,0.0902990257082353,0.246458171221195,0.33977324425815536,0.18104677381396017,0.1798200393574591,0.27908065824610206,0.17916634692320305,0.1806403490146297,0.1723771489047492,0.15138706426284265,0.26043127826498685,0.2577410426465109,0.17614478103023143,0.24383689031821099
1642081034.485,0.210648495599073,0.07547997237629706,0.24249065717438006,0.2595199649453927,0.2573914998278576,0.16237757454107182,0.07013786190264992,0.17962050946073432,0.07231884579006267,0.2541220056790225,0.2366915267594647,0.3204504740402563,0.17645643701213237,0.07443566672735932,0.04131919959187852,0.14883544101755478,0.32236863524956494,0.17754977291078844,0.24105013395109437,0.31322874055640626,0.2103189206391706,0.29311073748298844,0.3602297748817286,0.07499154845910022,0.0902990257082353,0.246458171221195,0.33977324425815536,0.18104677381396017,0.1798200393574591,0.27908065824610206,0.17916634692320305,0.1806403490146297,0.1723771489047492,0.15138706426284265,0.26043127826498685,0.2577410426465109,0.17614478103023143,0.24383689031821099
1642081049.517,0.208821057010696,0.07460827035333528,0.24027511310203847,0.25972802846837684,0.25791186134644833,0.16253634650661608,0.07016074175840653,0.17997736951572935,0.07255904216147355,0.23971609630872537,0.25446362897479397,0.30928999850546646,0.17626074223810195,0.0736990518411441,0.0414875996052299,0.15322072077098764,0.30961650800011975,0.17801344817501227,0.24663682516281502,0.3219845557927532,0.22096854134478644,0.2921994873618563,0.3606189017604235,0.07566734760350634,0.09469762323001538,0.24622475023487123,0.34150847603271417,0.18221669584260347,0.18038082571894606,0.2776224289768783,0.17773760527383042,0.18074732941091787,0.17823062182519772,0.15469263845870374,0.26118090117376386,0.2583177479601941,0.1755019829542579,0.2447062416553235
1642081064.536,0.208821057010696,0.07460827035333528,0.24027511310203847,0.25972802846837684,0.25791186134644833,0.16253634650661608,0.07016074175840653,0.17997736951572935,0.07255904216147355,0.23971609630872537,0.25446362897479397,0.30928999850546646,0.17626074223810195,0.0736990518411441,0.0414875996052299,0.15322072077098764,0.30961650800011975,0.17801344817501227,0.24663682516281502,0.3219845557927532,0.22096854134478644,0.2921994873618563,0.3606189017604235,0.07566734760350634,0.09469762323001538,0.24622475023487123,0.34150847603271417,0.18221669584260347,0.18038082571894606,0.2776224289768783,0.17773760527383042,0.18074732941091787,0.17823062182519772,0.15469263845870374,0.26118090117376386,0.2583177479601941,0.1755019829542579,0.2447062416553235
1642081079.562,0.2085440549734239,0.0736633739940449,0.24382370558718802,0.2607686010851495,0.2576620760546328,0.16253825190371324,0.07096076311912564,0.1737025618815735,0.06918737911283449,0.2379807783245684,0.24443804984099357,0.30906107327147675,0.17603857412518076,0.07437574772507781,0.041513455399408664,0.14718701724314037,0.32907661716069414,0.16749107182334333,0.2535953951644567,0.31561085543432643,0.21722584041462548,0.29136817482411115,0.3626775135993583,0.0754158540241573,0.09058029584431744,0.2521735225929602,0.3437162927783087,0.18211128005904026,0.18001625402487736,0.27767557792036235,0.17698281635574073,0.18027406780444952,0.16826770585946532,0.15922190775150138,0.26125643133399357,0.2583219628453642,0.17635282193148905,0.25010748943240957
1642081094.612,0.2085440549734239,0.0736633739940449,0.24382370558718802,0.2607686010851495,0.2576620760546328,0.16253825190371324,0.07096076311912564,0.1737025618815735,0.06918737911283449,0.2379807783245684,0.24443804984099357,0.30906107327147675,0.17603857412518076,0.07437574772507781,0.041513455399408664,0.14718701724314037,0.32907661716069414,0.16749107182334333,0.2535953951644567,0.31561085543432643,0.21722584041462548,0.29136817482411115,0.3626775135993583,0.0754158540241573,0.09058029584431744,0.2521735225929602,0.3437162927783087,0.18211128005904026,0.18001625402487736,0.27767557792036235,0.17698281635574073,0.18027406780444952,0.16826770585946532,0.15922190775150138,0.26125643133399357,0.2583219628453642,0.17635282193148905,0.25010748943240957
1642081109.665,0.2089961996553163,0.07446870680039373,0.2549258529315546,0.25934052124793583,0.25758182411624,0.1614400227358694,0.0712662097345199,0.17972643920647108,0.07007272238788706,0.24939622073522863,0.24518034763179158,0.3124055079134141,0.17663618833330044,0.074437914165629,0.04181971189677525,0.1535553038162371,0.31338457072723064,0.17832096743216275,0.2545089531231949,0.31858622301275297,0.22241002159517828,0.29087537397571284,0.3630288601933993,0.07555048448443798,0.0940850178422297,0.24204231063849724,0.3255772216863796,0.18196004212290684,0.1792119887993405,0.27815560264749906,0.17818971390929844,0.180431383848867,0.17890652530204115,0.15236199890371965,0.26094703164421074,0.25819548333777065,0.17785049587515642,0.2513649694496866
1642081124.685,0.2089961996553163,0.07446870680039373,0.2549258529315546,0.25934052124793583,0.25758182411624,0.1614400227358694,0.0712662097345199,0.17972643920647108,0.07007272238788706,0.24939622073522863,0.24518034763179158,0.3124055079134141,0.17663618833330044,0.074437914165629,0.04181971189677525,0.1535553038162371,0.31338457072723064,0.17832096743216275,0.2545089531231949,0.31858622301275297,0.22241002159517828,0.29087537397571284,0.3630288601933993,0.07555048448443798,0.0940850178422297,0.24204231063849724,0.3255772216863796,0.18196004212290684,0.1792119887993405,0.27815560264749906,0.17818971390929844,0.180431383848867,0.17890652530204115,0.15236199890371965,0.26094703164421074,0.25819548333777065,0.17785049587515642,0.2513649694496866
1642081139.705,0.20939175727881015,0.07500119424006779,0.2550851723341436,0.26015973198794445,0.25765480716094247,0.16176327698642662,0.07114970035301293,0.1799952415323421,0.07006738547434072,0.2482190217046482,0.2598067617570382,0.3288931425179543,0.17751502561743787,0.07488406117297577,0.042273440887491895,0.1504210801874994,0.3155548061418688,0.17036653293023712,0.24320613929011392,0.32228423909708354,0.21539402521645837,0.29369107530833377,0.36572676333413445,0.07582591642984851,0.09420065704205374,0.2464000237529771,0.3441761465060527,0.1818208859524953,0.1796892319277148,0.28079967356224445,0.1784451192026174,0.1803478039210934,0.1785365016402411,0.14935511250058303,0.2614685161439199,0.2579136960608924,0.17932401650141463,0.25133762498902124
1642081154.736,0.20939175727881015,0.07500119424006779,0.2550851723341436,0.26015973198794445,0.25765480716094247,0.16176327698642662,0.07114970035301293,0.1799952415323421,0.07006738547434072,0.2482190217046482,0.2598067617570382,0.3288931425179543,0.17751502561743787,0.07488406117297577,0.042273440887491895,0.1504210801874994,0.3155548061418688,0.17036653293023712,0.24320613929011392,0.32228423909708354,0.21539402521645837,0.29369107530833377,0.36572676333413445,0.07582591642984851,0.09420065704205374,0.2464000237529771,0.3441761465060527,0.1818208859524953,0.1796892319277148,0.28079967356224445,0.1784451192026174,0.1803478039210934,0.1785365016402411,0.14935511250058303,0.2614685161439199,0.2579136960608924,0.17932401650141463,0.25133762498902124
