"Time","pod:currencyservice-w3-cd78b8fd6-8fd29_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-q5brf_service:currencyservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-2rvxd_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-7hkj8_service:adservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-dj5nx_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-kkfcj_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-xf2zh_service:frontend_node:worker--1","pod:productcatalogservice-w3-56c4dd84bf-bfcrz_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-n8wnl_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-sd6dg_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-c5t8f_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-wz62v_service:frontend_node:worker--1","pod:currencyservice-w2-649d8c7669-x62z7_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-hbztv_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-hxxnj_service:cartservice_node:worker--3.novalocal","pod:recommendationservice-w1-8597bb459d-hkmm6_service:recommendationservice_node:worker--1","pod:adservice-w2-76766bdfb6-5wzhr_service:adservice_node:worker--2.novalocal","pod:cartservice-w2-6d5d8bb6bc-5hmmr_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-zgbmh_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-h4j7d_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w1-656689488c-g4z2l_service:currencyservice_node:worker--1","pod:adservice-w4-9f97cf96-nzmsz_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-tf7s9_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-84485f8b85-7fj4x_service:redis-cart_node:worker--4.novalocal","pod:recommendationservice-w3-5c774597c5-8kfjt_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-fbgwg_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-lzrfm_service:productcatalogservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-mbwnt_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-qbcgp_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-n98xm_service:frontend_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-25nx6_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-bkdjv_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-dfcp8_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-86fcq_service:frontend_node:worker--1","pod:recommendationservice-w2-6855bd669b-p8d58_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-xc84k_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w3-7c75d55f4d-z6s8j_service:redis-cart_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-6bhqk_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-p8fx6_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-9gg9c_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-skpdn_service:frontend_node:worker--1","pod:recommendationservice-w3-5c774597c5-5s68v_service:recommendationservice_node:worker--3.novalocal"
1641934550.702,0.692434874244475,0.5162907573900286,0.07461358962997361,0.18068736302242974,0.01036524262537675,0.010354894670904969,0.506242242352933,0.06047125536504684,0.060485887752008784,0.05962975595437868,0.5027621408843649,0.4989721883709065,0.8183662561759738,0.8183721467869802,0.21775613587979792,0.008741329882399668,0.24788605297818161,0.2656193660986226,0.07457660600140673,0.033272746878876346,0.5216094297034499,0.21860412756546294,0.010165611564399333,0.030922920171120957,0.010417900215123396,0.7800906444090819,0.05041056078867112,0.07048978121719755,0.010946340229947206,0.7455940645446731,0.24297181907333834,0.06650643656178835,0.0650994149723477,0.5109293066907056,0.01069716428018589,0.011274223555844495,0.025578294269057708,0.010256739332390815,0.8265846703995063,0.06566388808886381,0.4978403526657868,0.010667727159640891
1641934565.722,0.6893067864529944,0.5154834829278385,0.06843848300287522,0.17978370268698357,0.010279731268806533,0.010220052336185594,0.5072094018468289,0.05997873619100728,0.06046566348008764,0.05935230360840335,0.5214284572489798,0.5075736720180205,0.8602064225730626,0.837369821684439,0.21668251922553128,0.008671600598892947,0.2236012067566645,0.2565930267505253,0.07012389077045723,0.031583927790334754,0.5215351274469723,0.2195924948197062,0.01025164165474979,0.031112171374207326,0.010319098790125228,0.7860086600839814,0.05129027266772354,0.07540252008619881,0.010967552112265888,0.7428616432235282,0.24471669847725577,0.06700491883368404,0.0653932732254235,0.5120723981903641,0.011027167256032215,0.011419774007275778,0.025229296294747412,0.010264109374878035,0.8314559016134331,0.06676039656797443,0.506592950957797,0.010569263739555253
1641934580.765,0.6893067864529944,0.5154834829278385,0.06843848300287522,0.17978370268698357,0.010279731268806533,0.010220052336185594,0.5072094018468289,0.05997873619100728,0.06046566348008764,0.05935230360840335,0.5214284572489798,0.5075736720180205,0.8602064225730626,0.837369821684439,0.21668251922553128,0.008671600598892947,0.2236012067566645,0.2565930267505253,0.07012389077045723,0.031583927790334754,0.5215351274469723,0.2195924948197062,0.01025164165474979,0.031112171374207326,0.010319098790125228,0.7860086600839814,0.05129027266772354,0.07540252008619881,0.010967552112265888,0.7428616432235282,0.24471669847725577,0.06700491883368404,0.0653932732254235,0.5120723981903641,0.011027167256032215,0.011419774007275778,0.025229296294747412,0.010264109374878035,0.8314559016134331,0.06676039656797443,0.506592950957797,0.010569263739555253
1641934595.791,0.69015830683509,0.5146653917095131,0.07154653809256582,0.17909732450915739,0.010320833773154882,0.01020266194416458,0.49725002415096115,0.05973463210426688,0.060922225850555914,0.05927732374566776,0.5207729358394788,0.50790300248975,0.8165646855815963,0.827569450762271,0.21616042960461263,0.008699296667307985,0.24570837746036361,0.26245548897018933,0.07136568125290943,0.03017577930992612,0.5215673939223198,0.21893609465664254,0.010263880279993108,0.03121497311766018,0.010279333865949756,0.7900108319239436,0.052824500695828946,0.06833220864685279,0.011517089673058058,0.7443188406646244,0.24799787767304027,0.06691340901668705,0.06593622146050364,0.5034875013008544,0.011030929316468135,0.010549254187056052,0.025390887161345032,0.010304854085305598,0.8339503071030714,0.06647697157274804,0.5065422091859056,0.010653160995110288
1641934610.823,0.69015830683509,0.5146653917095131,0.07154653809256582,0.17909732450915739,0.010320833773154882,0.01020266194416458,0.49725002415096115,0.05973463210426688,0.060922225850555914,0.05927732374566776,0.5207729358394788,0.50790300248975,0.8165646855815963,0.827569450762271,0.21616042960461263,0.008699296667307985,0.24570837746036361,0.26245548897018933,0.07136568125290943,0.03017577930992612,0.5215673939223198,0.21893609465664254,0.010263880279993108,0.03121497311766018,0.010279333865949756,0.7900108319239436,0.052824500695828946,0.06833220864685279,0.011517089673058058,0.7443188406646244,0.24799787767304027,0.06691340901668705,0.06593622146050364,0.5034875013008544,0.011030929316468135,0.010549254187056052,0.025390887161345032,0.010304854085305598,0.8339503071030714,0.06647697157274804,0.5065422091859056,0.010653160995110288
1641934625.856,0.6902868592875804,0.5161690962546925,0.0743466394926568,0.17878606062311433,0.010330429870028421,0.010156647667327772,0.5059187780733075,0.05958247541756356,0.06068653767053704,0.05899624451662592,0.4993295359142349,0.5078911276817989,0.8483631855487707,0.8253168412655327,0.21598082872765442,0.008177565651642585,0.22546561447907298,0.25679691943664773,0.06797715500689443,0.033369964293876106,0.5210443758404933,0.22019042634553304,0.010256864559134642,0.03142262337132094,0.010222536232280505,0.7925770024306292,0.050738814157721954,0.06935065827208017,0.011542347789853786,0.7449917271697533,0.2498423111166674,0.06725468062755732,0.06576220452059446,0.5119547718416549,0.01039045659758818,0.010574555259733437,0.025466030837569854,0.010232513275409909,0.8379941750771626,0.06662843367693305,0.5063926843557698,0.010553832513774692
1641934640.875,0.6902868592875804,0.5161690962546925,0.0743466394926568,0.17878606062311433,0.010330429870028421,0.010156647667327772,0.5059187780733075,0.05958247541756356,0.06068653767053704,0.05899624451662592,0.4993295359142349,0.5078911276817989,0.8483631855487707,0.8253168412655327,0.21598082872765442,0.008177565651642585,0.22546561447907298,0.25679691943664773,0.06797715500689443,0.033369964293876106,0.5210443758404933,0.22019042634553304,0.010256864559134642,0.03142262337132094,0.010222536232280505,0.7925770024306292,0.050738814157721954,0.06935065827208017,0.011542347789853786,0.7449917271697533,0.2498423111166674,0.06725468062755732,0.06576220452059446,0.5119547718416549,0.01039045659758818,0.010574555259733437,0.025466030837569854,0.010232513275409909,0.8379941750771626,0.06662843367693305,0.5063926843557698,0.010553832513774692
1641934655.913,0.6917275104644965,0.5163479280973452,0.07492388733593187,0.17843205571504508,0.010353864192540403,0.009945610640080892,0.43745249973290473,0.06006350803377741,0.06092970170200644,0.05910801878680785,0.5215074952051353,0.5078835951559373,0.8537861424937239,0.8905137332266697,0.21835336940110045,0.008686285261710738,0.227400738796416,0.2675580277405559,0.07533033374778018,0.03366473061927069,0.5025654016430693,0.21853706626853855,0.010068454457698089,0.03162154032883011,0.010192477041330073,0.7922984161440221,0.052659058159435314,0.07281625991129573,0.011083264051167536,0.7479739210262739,0.2496324965522413,0.06743123724490903,0.0656425391337565,0.5104943275514103,0.010973361587967509,0.01122165447608487,0.025792470576994915,0.010187499403478593,0.8368211351070268,0.06637459490294845,0.5047109956221162,0.010507404468639747
1641934670.941,0.6917275104644965,0.5163479280973452,0.07492388733593187,0.17843205571504508,0.010353864192540403,0.009945610640080892,0.43745249973290473,0.06006350803377741,0.06092970170200644,0.05910801878680785,0.5215074952051353,0.5078835951559373,0.8537861424937239,0.8905137332266697,0.21835336940110045,0.008686285261710738,0.227400738796416,0.2675580277405559,0.07533033374778018,0.03366473061927069,0.5025654016430693,0.21853706626853855,0.010068454457698089,0.03162154032883011,0.010192477041330073,0.7922984161440221,0.052659058159435314,0.07281625991129573,0.011083264051167536,0.7479739210262739,0.2496324965522413,0.06743123724490903,0.0656425391337565,0.5104943275514103,0.010973361587967509,0.01122165447608487,0.025792470576994915,0.010187499403478593,0.8368211351070268,0.06637459490294845,0.5047109956221162,0.010507404468639747
1641934685.974,0.6924115885482878,0.4999484827346534,0.07019443753220463,0.17738061110022538,0.010185304561484367,0.00988578513610495,0.5038059002649092,0.060179692372257225,0.06029102452322149,0.0593352438815583,0.5211817853392322,0.5077535620107916,0.8222355723209249,0.7950016409659045,0.21892230683061165,0.008531197502799221,0.23814359366180488,0.2610524959580189,0.06944216896037136,0.03361891864703724,0.5206189483976398,0.2166407913568536,0.0100396985208641,0.03132278692698756,0.01004796172829197,0.789809731463213,0.05105903095582608,0.07530199491159269,0.010797883911630014,0.7485253093338113,0.24725568558145086,0.06657928760739534,0.06534671617330198,0.503279412576973,0.010721187373010128,0.011388519823984821,0.025789911095368816,0.010112338790593162,0.8328208243980905,0.06579938716586112,0.5045384466089102,0.010416283013103576
1641934701.021,0.6924115885482878,0.4999484827346534,0.07019443753220463,0.17738061110022538,0.010185304561484367,0.00988578513610495,0.5038059002649092,0.060179692372257225,0.06029102452322149,0.0593352438815583,0.5211817853392322,0.5077535620107916,0.8222355723209249,0.7950016409659045,0.21892230683061165,0.008531197502799221,0.23814359366180488,0.2610524959580189,0.06944216896037136,0.03361891864703724,0.5206189483976398,0.2166407913568536,0.0100396985208641,0.03132278692698756,0.01004796172829197,0.789809731463213,0.05105903095582608,0.07530199491159269,0.010797883911630014,0.7485253093338113,0.24725568558145086,0.06657928760739534,0.06534671617330198,0.503279412576973,0.010721187373010128,0.011388519823984821,0.025789911095368816,0.010112338790593162,0.8328208243980905,0.06579938716586112,0.5045384466089102,0.010416283013103576
1641934716.042,0.6916623808110796,0.516598803353825,0.06922291500272497,0.17767160469323026,0.01024086879504901,0.00982647776263649,0.4773859204292309,0.05969078186732796,0.06001091096031899,0.059684927048937624,0.5206300057661033,0.4858736102754282,0.7940792555533777,0.8452196703509565,0.21871879268912447,0.008572458696360618,0.23725955318042746,0.2593712174005121,0.07045246708827074,0.0313404987254534,0.5210855943373267,0.21172485397193364,0.010014369467588444,0.03119890681152672,0.01007110827732292,0.7844749148854184,0.05249444278887237,0.07297156192336447,0.010853729563114412,0.7462213139809691,0.24541606154921258,0.06597789365183537,0.06490906174485227,0.5118307281957258,0.010944500978290344,0.011007784628796351,0.02598795915846515,0.009972868633493604,0.8273199165881011,0.06522986682722967,0.49557056479988987,0.01045755134534078
1641934731.072,0.6916623808110796,0.516598803353825,0.06922291500272497,0.17767160469323026,0.01024086879504901,0.00982647776263649,0.4773859204292309,0.05969078186732796,0.06001091096031899,0.059684927048937624,0.5206300057661033,0.4858736102754282,0.7940792555533777,0.8452196703509565,0.21871879268912447,0.008572458696360618,0.23725955318042746,0.2593712174005121,0.07045246708827074,0.0313404987254534,0.5210855943373267,0.21172485397193364,0.010014369467588444,0.03119890681152672,0.01007110827732292,0.7844749148854184,0.05249444278887237,0.07297156192336447,0.010853729563114412,0.7462213139809691,0.24541606154921258,0.06597789365183537,0.06490906174485227,0.5118307281957258,0.010944500978290344,0.011007784628796351,0.02598795915846515,0.009972868633493604,0.8273199165881011,0.06522986682722967,0.49557056479988987,0.01045755134534078
1641934746.107,0.6920667846652897,0.5169473692034572,0.07036918306641488,0.17739473188741695,0.010034801046339989,0.009799434441560596,0.5018740602032199,0.05967002154301515,0.05956548668944299,0.059603139094006476,0.5198948488499178,0.5088301082538673,0.8961382746930573,0.8414057279479179,0.21828153916480864,0.00857746876400672,0.2237954912201235,0.25528836640905206,0.07051217590507597,0.032186671657080945,0.5215673781046819,0.21151071010330347,0.010145842439728204,0.03115552298625716,0.01004515320287519,0.7868709733248365,0.05131472320019665,0.07053468802235993,0.011157847988943407,0.7480821293298775,0.246196465033312,0.0665042369877443,0.06523370548586083,0.5111061240477106,0.01113205731784721,0.010480764405740351,0.02601953981429114,0.010027427092107518,0.8294549920858987,0.0655002471343499,0.4964486933723349,0.010578727010559941
