"Time","pod:productcatalogservice-w1-56c4dd84bf-jzb2x_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-xwzvg_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-2sthk_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-x27jv_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-96tm7_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-96g9z_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-j5jsf_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-7xxh5_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-9stz5_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-hr84b_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-vzppg_service:frontend_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-j8f2m_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-ck2nk_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-4vlhv_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-4b96s_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-84b7p_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-bmh57_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-hs6tf_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-z5r7z_service:currencyservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-9mnb5_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-kt78c_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-f8qzq_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-tcdrp_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-4ms6m_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-stmbl_service:currencyservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-7bvrj_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-jg5fq_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-n2c9p_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-vzs6k_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-fm4m6_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-tzfh7_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-rcc4f_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-vpcl4_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-4q69l_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-g54cz_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-g2hd6_service:productcatalogservice_node:worker--3"
1636929316.089,0.28822789046419595,0.2665227866535188,0.6025687537609884,0.2807551417439158,0.3169735360385336,0.25402581095513566,0.34158105433809605,0.1601641044452277,0.5307634967404811,0.12518743539572463,0.1332716271521381,0.605889368729487,0.5554058936472339,0.15881532138345628,0.05011030875353949,0.35150136450881997,0.5302866766429459,0.1289056269987699,0.003887767967430963,0.5542979761355675,0.16101529297921635,0.28033264561386806,0.17213570180423354,0.17738746833999552,0.2521667792858779,0.13114781615505938,0.33459705572197673,0.5547297159461204,0.2685229549152344,0.33092863742216466,0.2720677892096917,0.2832659520066161,0.33630594932101887,0.31910843524714905,0.1600244888040515,0.5247724041644255,0.37511754646280104,0.278636694667758,0.29042687010799806,0.2757595329178938,0.5348945364996378,0.285714700085129
1636929331.156,0.2882793610950324,0.28590304086738966,0.6040582979842797,0.2810928261372624,0.31678974729428255,0.25460290754681003,0.34641528178977404,0.1602969155929552,0.5311112913252136,0.13075202296415142,0.12863894665222925,0.6000873163679379,0.5556014404423918,0.16028643988271174,0.049951431970681984,0.3278328954173806,0.5305437604812444,0.12849138180370767,0.0036535745727409906,0.5556263874990828,0.16141887774291044,0.27943403295620817,0.17113378486568553,0.16242309185075576,0.2529427327614297,0.12990387712539422,0.33540029063632837,0.553852214471894,0.2725470497185497,0.34358319825456485,0.2680668870804207,0.28329629986502036,0.33700130760166985,0.3183513957262273,0.16148149613221557,0.5246894448599005,0.3608405927995304,0.2796608534215342,0.2899007691315701,0.258167679480536,0.5065400051512221,0.2855922395980114
1636929346.184,0.2882793610950324,0.28590304086738966,0.6040582979842797,0.2810928261372624,0.31678974729428255,0.25460290754681003,0.34641528178977404,0.1602969155929552,0.5311112913252136,0.13075202296415142,0.12863894665222925,0.6000873163679379,0.5556014404423918,0.16028643988271174,0.049951431970681984,0.3278328954173806,0.5305437604812444,0.12849138180370767,0.0036535745727409906,0.5556263874990828,0.16141887774291044,0.27943403295620817,0.17113378486568553,0.16242309185075576,0.2529427327614297,0.12990387712539422,0.33540029063632837,0.553852214471894,0.2725470497185497,0.34358319825456485,0.2680668870804207,0.28329629986502036,0.33700130760166985,0.3183513957262273,0.16148149613221557,0.5246894448599005,0.3608405927995304,0.2796608534215342,0.2899007691315701,0.258167679480536,0.5065400051512221,0.2855922395980114
1636929361.258,0.2883682754588258,0.2869426234706865,0.6031297970017613,0.28041057446728745,0.3165770151521527,0.25475188736459464,0.3529520612300819,0.1680929428958903,0.5326302540872503,0.13202993868696591,0.13319884246610553,0.5729305511883073,0.5558975796540098,0.16158252570527418,0.050087007511013935,0.34716842374097395,0.5311165450668134,0.12876793249481,0.0037101298331814695,0.5544757439870296,0.1616365113804293,0.2797901725547684,0.16870799295493855,0.1642123396052374,0.25310106147812556,0.1303324321710546,0.3352332464879817,0.553946363596833,0.2704444463582872,0.33492893819847225,0.27461577825626704,0.2839042201050848,0.336967682603209,0.31816118084788625,0.16193110779590686,0.5345444230021074,0.3771110269725344,0.2800263246381419,0.2907666073688724,0.27561850201729493,0.5225940432786464,0.2851300716993186
1636929376.332,0.2883682754588258,0.2869426234706865,0.6031297970017613,0.28041057446728745,0.3165770151521527,0.25475188736459464,0.3529520612300819,0.1680929428958903,0.5326302540872503,0.13202993868696591,0.13319884246610553,0.5729305511883073,0.5558975796540098,0.16158252570527418,0.050087007511013935,0.34716842374097395,0.5311165450668134,0.12876793249481,0.0037101298331814695,0.5544757439870296,0.1616365113804293,0.2797901725547684,0.16870799295493855,0.1642123396052374,0.25310106147812556,0.1303324321710546,0.3352332464879817,0.553946363596833,0.2704444463582872,0.33492893819847225,0.27461577825626704,0.2839042201050848,0.336967682603209,0.31816118084788625,0.16193110779590686,0.5345444230021074,0.3771110269725344,0.2800263246381419,0.2907666073688724,0.27561850201729493,0.5225940432786464,0.2851300716993186
1636929391.391,0.28763053442631237,0.28671476672091273,0.6044087172198959,0.2807054725982978,0.3172826552380824,0.25488868133385906,0.34533972736176455,0.16901885546427278,0.5324482133824386,0.1326605562470754,0.13134779177292288,0.5863520749470179,0.5547457829463548,0.16132450288876676,0.050299946074941856,0.34613309450987606,0.5315185475522766,0.12997930716562223,0.003664991341365563,0.55438778080362,0.16204999229853678,0.2803183239365334,0.1708908168193396,0.1705975691062275,0.25235224720081795,0.1297594853458242,0.3353001750437249,0.5539114787664159,0.28209082603946717,0.32369282664406535,0.28154129340759576,0.2837396392941583,0.3371161544563329,0.3176138308044858,0.1613057932000367,0.5079493213193059,0.3670798547198023,0.28005145476669624,0.29010667545588764,0.27671361058268124,0.5360813340357505,0.27245325558595834
1636929406.407,0.28763053442631237,0.28671476672091273,0.6044087172198959,0.2807054725982978,0.3172826552380824,0.25488868133385906,0.34533972736176455,0.16901885546427278,0.5324482133824386,0.1326605562470754,0.13134779177292288,0.5863520749470179,0.5547457829463548,0.16132450288876676,0.050299946074941856,0.34613309450987606,0.5315185475522766,0.12997930716562223,0.003664991341365563,0.55438778080362,0.16204999229853678,0.2803183239365334,0.1708908168193396,0.1705975691062275,0.25235224720081795,0.1297594853458242,0.3353001750437249,0.5539114787664159,0.28209082603946717,0.32369282664406535,0.28154129340759576,0.2837396392941583,0.3371161544563329,0.3176138308044858,0.1613057932000367,0.5079493213193059,0.3670798547198023,0.28005145476669624,0.29010667545588764,0.27671361058268124,0.5360813340357505,0.27245325558595834
1636929421.495,0.28766161396921974,0.2818288594812264,0.5636708835459681,0.2807169586865219,0.3170699424374227,0.24418800753712522,0.3203826437983792,0.16288905890688454,0.5326795546005235,0.13155102523119447,0.1313108884978309,0.6137216951981634,0.555498562443556,0.16259506822512668,0.05055148217017971,0.358213018056875,0.5318010946758328,0.13149399521996516,0.0036658111521591973,0.5547236185910481,0.16184822318673475,0.2701683993445617,0.16170459083812172,0.17674525702102722,0.2530330770136607,0.13026425910462525,0.33584866319899276,0.5543204929338108,0.2811269380206592,0.33228791102764865,0.26274251303061325,0.285075236765146,0.3369770704498205,0.3174597695174639,0.16258040226735077,0.5254556974616391,0.3672106290708391,0.2800651194493639,0.2898906360829019,0.27748384377100793,0.5366155596482549,0.2860136511399016
1636929436.565,0.28766161396921974,0.2818288594812264,0.5636708835459681,0.2807169586865219,0.3170699424374227,0.24418800753712522,0.3203826437983792,0.16288905890688454,0.5326795546005235,0.13155102523119447,0.1313108884978309,0.6137216951981634,0.555498562443556,0.16259506822512668,0.05055148217017971,0.358213018056875,0.5318010946758328,0.13149399521996516,0.0036658111521591973,0.5547236185910481,0.16184822318673475,0.2701683993445617,0.16170459083812172,0.17674525702102722,0.2530330770136607,0.13026425910462525,0.33584866319899276,0.5543204929338108,0.2811269380206592,0.33228791102764865,0.26274251303061325,0.285075236765146,0.3369770704498205,0.3174597695174639,0.16258040226735077,0.5254556974616391,0.3672106290708391,0.2800651194493639,0.2898906360829019,0.27748384377100793,0.5366155596482549,0.2860136511399016
1636929451.584,0.2875538959688976,0.28717558690135536,0.571619965698485,0.28024486240368235,0.31640502675320786,0.24424075274156254,0.33039652688773735,0.1684252176956491,0.532879344472571,0.13175104607493296,0.12787454649161073,0.6031444204332435,0.5553079213612702,0.16275280230523603,0.04834149187084363,0.35069539079572826,0.5318886280326816,0.1311047139912605,0.003657987628482274,0.5539991926226038,0.16161225504783167,0.28008473355106794,0.1769626510502228,0.16389548408367619,0.2514827321705762,0.12985198625221275,0.3356565215899177,0.5536352689035946,0.2820315785453289,0.31846013654326816,0.25917586482972943,0.2850133931771477,0.3370982093075947,0.31764775451742516,0.16253713307278378,0.5370389017329267,0.37758023312754974,0.2808389880740385,0.2898439472209895,0.2669324040578503,0.5380566438569166,0.2868875793044682
1636929466.603,0.2875538959688976,0.28717558690135536,0.571619965698485,0.28024486240368235,0.31640502675320786,0.24424075274156254,0.33039652688773735,0.1684252176956491,0.532879344472571,0.13175104607493296,0.12787454649161073,0.6031444204332435,0.5553079213612702,0.16275280230523603,0.04834149187084363,0.35069539079572826,0.5318886280326816,0.1311047139912605,0.003657987628482274,0.5539991926226038,0.16161225504783167,0.28008473355106794,0.1769626510502228,0.16389548408367619,0.2514827321705762,0.12985198625221275,0.3356565215899177,0.5536352689035946,0.2820315785453289,0.31846013654326816,0.25917586482972943,0.2850133931771477,0.3370982093075947,0.31764775451742516,0.16253713307278378,0.5370389017329267,0.37758023312754974,0.2808389880740385,0.2898439472209895,0.2669324040578503,0.5380566438569166,0.2868875793044682
1636929481.626,0.2868893964747376,0.28737018793029784,0.5950391106225812,0.27983014998831934,0.31605856263919785,0.254933891980779,0.32555706933315764,0.1751246667467532,0.5324631431663476,0.13151180525402767,0.12625549086029197,0.6027180223693068,0.5542974692981415,0.16110206405899832,0.050632773130988934,0.3605106745546407,0.531718799140968,0.1300440337639039,0.00367927886833174,0.5541355754750792,0.16080883205700902,0.2797824644345695,0.17027261815491235,0.16532052302638686,0.25118482339138143,0.12988896003889974,0.3349732016283544,0.5540409594084235,0.28226577161197375,0.316142068164847,0.26231846669208697,0.2844263784354093,0.3366022373906224,0.31648379756925593,0.16273186175592905,0.536900787302516,0.378032521037705,0.27955195493415197,0.28973488103931444,0.27120060643961347,0.5369943215462454,0.272286199788053
1636929496.644,0.2868893964747376,0.28737018793029784,0.5950391106225812,0.27983014998831934,0.31605856263919785,0.254933891980779,0.32555706933315764,0.1751246667467532,0.5324631431663476,0.13151180525402767,0.12625549086029197,0.6027180223693068,0.5542974692981415,0.16110206405899832,0.050632773130988934,0.3605106745546407,0.531718799140968,0.1300440337639039,0.00367927886833174,0.5541355754750792,0.16080883205700902,0.2797824644345695,0.17027261815491235,0.16532052302638686,0.25118482339138143,0.12988896003889974,0.3349732016283544,0.5540409594084235,0.28226577161197375,0.316142068164847,0.26231846669208697,0.2844263784354093,0.3366022373906224,0.31648379756925593,0.16273186175592905,0.536900787302516,0.378032521037705,0.27955195493415197,0.28973488103931444,0.27120060643961347,0.5369943215462454,0.272286199788053
1636929511.876,0.28826879927718635,0.2875452951649507,0.5775723923207546,0.2807414482732373,0.31671885652806936,0.25513605875815193,0.3463616969974528,0.16258458659038702,0.5328504756123946,0.13201174793275072,0.13157597092577858,0.5717266505201726,0.5552337824716964,0.16070470566440953,0.05056268722350223,0.3578607677131411,0.5326544872917851,0.13056971271086254,0.003699024310093787,0.5546189355444641,0.16183193459557102,0.2801038534952739,0.1612601799468973,0.169527350407452,0.25191845152030956,0.13079522059729348,0.3349825545941116,0.5543000799449915,0.2819433416032612,0.33244353407694965,0.2616723047994507,0.2849201032319372,0.33740392924204443,0.31761532208385956,0.16362990053708396,0.5374091764798375,0.378787745344643,0.2796538938800885,0.2897868622424056,0.27751281785034665,0.5373510978828282,0.28173582400503694
