"Time","pod:currencyservice-w4-6f8d8654c5-lkj6n_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-hdkpz_service:frontend_node:worker--4.novalocal","pod:redis-cart-w1-6d65c886c7-rqt2s_service:redis-cart_node:worker--1","pod:adservice-w1-754d7d8cd4-fvnks_service:adservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-sdpnn_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-nnd5b_service:recommendationservice_node:worker--1","pod:frontend-w2-6646bc856b-z5hvp_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-lr2w7_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-frp7g_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-kb6r7_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-pwt8z_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-hczcb_service:currencyservice_node:worker--1","pod:currencyservice-w3-cd78b8fd6-hhfwr_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-cq874_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-q6phc_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-856bd974f7-xllft_service:cartservice_node:worker--1","pod:currencyservice-w1-656689488c-8rfz6_service:currencyservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-f6xsv_service:recommendationservice_node:worker--1","pod:frontend-w2-6646bc856b-hmtxl_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-7tq9w_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w3-7c75d55f4d-5qtg2_service:redis-cart_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-hpcvj_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-d2j6m_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-5zntt_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-d7v4b_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-9vrzh_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-z7fdk_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-ctzzh_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-649d8c7669-98dtm_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-twqk8_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-2bkdr_service:adservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-wbdt7_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-xtrj9_service:frontend_node:worker--4.novalocal","pod:frontend-w2-6646bc856b-xd22j_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-d284l_service:cartservice_node:worker--3.novalocal","pod:currencyservice-w3-cd78b8fd6-78shs_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-tmnnt_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-f9bjx_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-p2lh4_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-d9gd8_service:productcatalogservice_node:worker--1","pod:currencyservice-w2-649d8c7669-vgh5q_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-k7wxv_service:recommendationservice_node:worker--2.novalocal"
1638819734.517,0.5963763072333909,0.616331562886253,0.04459360751322333,0.2707603583110231,0.13323435516860083,0.03662939446397733,0.5765701849296468,0.1714342781799677,0.03937918601282796,0.5678377901338677,0.5965620314821933,0.5493990558320803,0.5428731848687237,0.5812940092841965,0.035681571159385916,0.29815770527005003,0.5496011229761228,0.03638383671930387,0.5934160929580367,0.1291030164076034,0.0036010318122452856,0.1396812231263565,0.037175603409013186,0.560619557985684,0.5707442772318005,0.154571777349293,0.03482889826101302,0.603526840017158,0.6432904805260328,0.04409036642808688,0.2729445950123619,0.03431058669951554,0.5974155902423908,0.4855995263300623,0.2680444703653418,0.543122582642415,0.1289060380068837,0.1401885745233315,0.03490917394165598,0.13251390375292188,0.6168337236685209,0.04047193791630696
1638819749.553,0.5959500053870466,0.6151797363409524,0.0459348442797687,0.2682019750375839,0.1326660046369274,0.035869933613429966,0.603803652844858,0.15349535385083488,0.040874665755288156,0.5669057063999199,0.5968651251121361,0.5497588044338881,0.5437103315261198,0.5814547185936964,0.035851456471476015,0.30567281947965064,0.5301869451480836,0.03629127777798713,0.5954196339043464,0.12857374389348783,0.0036009282541894327,0.13954836628321404,0.03675361868440018,0.5612104462744161,0.5714043223793861,0.16232540393076578,0.034687862882922686,0.6035795946337978,0.6174687442018872,0.04028946786572171,0.2721466128324374,0.0344235249843524,0.5975502710193088,0.5320969475143333,0.27024623421969296,0.5433404044852727,0.12921825119265,0.1396600110532173,0.034769505445381925,0.13187123668163522,0.6413078980543316,0.04324851770724715
1638819764.569,0.5959500053870466,0.6151797363409524,0.0459348442797687,0.2682019750375839,0.1326660046369274,0.035869933613429966,0.603803652844858,0.15349535385083488,0.040874665755288156,0.5669057063999199,0.5968651251121361,0.5497588044338881,0.5437103315261198,0.5814547185936964,0.035851456471476015,0.30567281947965064,0.5301869451480836,0.03629127777798713,0.5954196339043464,0.12857374389348783,0.0036009282541894327,0.13954836628321404,0.03675361868440018,0.5612104462744161,0.5714043223793861,0.16232540393076578,0.034687862882922686,0.6035795946337978,0.6174687442018872,0.04028946786572171,0.2721466128324374,0.0344235249843524,0.5975502710193088,0.5320969475143333,0.27024623421969296,0.5433404044852727,0.12921825119265,0.1396600110532173,0.034769505445381925,0.13187123668163522,0.6413078980543316,0.04324851770724715
1638819779.607,0.5956396858034283,0.6149907192305537,0.0457941398794255,0.2803185848834542,0.13311517072234585,0.03591445038804786,0.6190324251479361,0.1704658002419126,0.03842567085075844,0.5686145402989069,0.5970660548269061,0.5334736865089971,0.5446614076058858,0.5826866221871995,0.035855204674601626,0.3070057966382601,0.5517594919420339,0.03514981035788578,0.5715993774662209,0.12913476419092637,0.003602259122953448,0.13931620639145081,0.03678379545391875,0.5641597015584889,0.5713441315738059,0.17182047760826027,0.03474171697034595,0.6035200522624622,0.645077996639981,0.04051233954105142,0.2720269863699594,0.03471119132445695,0.5974337737801547,0.5078158967816949,0.27064934486196335,0.5448195439969342,0.12998132384614056,0.13994128368593853,0.03543746773077663,0.13216425960709396,0.6194105326883381,0.03910536554312982
1638819794.743,0.5956396858034283,0.6149907192305537,0.0457941398794255,0.2803185848834542,0.13311517072234585,0.03591445038804786,0.6190324251479361,0.1704658002419126,0.03842567085075844,0.5686145402989069,0.5970660548269061,0.5334736865089971,0.5446614076058858,0.5826866221871995,0.035855204674601626,0.3070057966382601,0.5517594919420339,0.03514981035788578,0.5715993774662209,0.12913476419092637,0.003602259122953448,0.13931620639145081,0.03678379545391875,0.5641597015584889,0.5713441315738059,0.17182047760826027,0.03474171697034595,0.6035200522624622,0.645077996639981,0.04051233954105142,0.2720269863699594,0.03471119132445695,0.5974337737801547,0.5078158967816949,0.27064934486196335,0.5448195439969342,0.12998132384614056,0.13994128368593853,0.03543746773077663,0.13216425960709396,0.6194105326883381,0.03910536554312982
1638819809.761,0.5936513187605708,0.6149484242804821,0.045608487815997426,0.27973174644301363,0.13362428992349137,0.0348659530602648,0.5642172222395484,0.17488491537843315,0.04182685386840828,0.5685150426713241,0.5971617320461394,0.5487306789656168,0.5440994388819629,0.5821548862257879,0.03584632953238451,0.29124079664615754,0.5315893099416409,0.03583555305902317,0.5402695551123227,0.1291757920104372,0.0036331876933154237,0.1392429750999537,0.03623385532589568,0.5262966439438301,0.5576352385210729,0.1645528687064894,0.03434217698379912,0.602667644017127,0.6447475691730761,0.04007761212924278,0.2700557515267222,0.03444052501837462,0.5967418231368975,0.5244134878458828,0.27002323305274517,0.546132860459931,0.12985498734634254,0.1396344910781176,0.03595285266091995,0.1318048736186642,0.5785852076983881,0.040160508808490494
1638819824.779,0.5936513187605708,0.6149484242804821,0.045608487815997426,0.27973174644301363,0.13362428992349137,0.0348659530602648,0.5642172222395484,0.17488491537843315,0.04182685386840828,0.5685150426713241,0.5971617320461394,0.5487306789656168,0.5440994388819629,0.5821548862257879,0.03584632953238451,0.29124079664615754,0.5315893099416409,0.03583555305902317,0.5402695551123227,0.1291757920104372,0.0036331876933154237,0.1392429750999537,0.03623385532589568,0.5262966439438301,0.5576352385210729,0.1645528687064894,0.03434217698379912,0.602667644017127,0.6447475691730761,0.04007761212924278,0.2700557515267222,0.03444052501837462,0.5967418231368975,0.5244134878458828,0.27002323305274517,0.546132860459931,0.12985498734634254,0.1396344910781176,0.03595285266091995,0.1318048736186642,0.5785852076983881,0.040160508808490494
1638819839.794,0.5928534815614952,0.6141453655883616,0.04527079633939171,0.27225484352127227,0.1257875710895965,0.03603323971583654,0.5860090557051432,0.17507808418972715,0.03989348510336489,0.5695477836818971,0.5946570676126118,0.5485110863256237,0.5447318501326893,0.5824303233511408,0.035312817764337916,0.3041973151512993,0.5515823073794706,0.036941901632065725,0.6057875105938464,0.12899288396142633,0.003618118383008761,0.13864927498014126,0.03574355663775386,0.5522933253337523,0.571587674806428,0.16353611982979244,0.034758830697889126,0.6013490832769632,0.6401519619668392,0.040602748417988554,0.26965157475521134,0.034500256767422514,0.5975634628232269,0.5596706401430526,0.27080800790949844,0.5453413162984786,0.1301461128135893,0.13922107186003324,0.03597883265131265,0.13225496659914637,0.6040466641314285,0.04024931849480847
1638819854.808,0.5928534815614952,0.6141453655883616,0.04527079633939171,0.27225484352127227,0.1257875710895965,0.03603323971583654,0.5860090557051432,0.17507808418972715,0.03989348510336489,0.5695477836818971,0.5946570676126118,0.5485110863256237,0.5447318501326893,0.5824303233511408,0.035312817764337916,0.3041973151512993,0.5515823073794706,0.036941901632065725,0.6057875105938464,0.12899288396142633,0.003618118383008761,0.13864927498014126,0.03574355663775386,0.5522933253337523,0.571587674806428,0.16353611982979244,0.034758830697889126,0.6013490832769632,0.6401519619668392,0.040602748417988554,0.26965157475521134,0.034500256767422514,0.5975634628232269,0.5596706401430526,0.27080800790949844,0.5453413162984786,0.1301461128135893,0.13922107186003324,0.03597883265131265,0.13225496659914637,0.6040466641314285,0.04024931849480847
1638819869.822,0.5920742352754007,0.6130094830249637,0.045206438158045,0.27956730316681855,0.13320840316597682,0.035727788250245356,0.5586140282509668,0.17520961691212764,0.04186602600335626,0.5689052402708256,0.5935049233112186,0.5491854788481447,0.545088331660044,0.5831101122222766,0.034841150720947706,0.2968405858615649,0.5521032724139691,0.036569563841702624,0.59724766092524,0.12923913648017202,0.003571663241680802,0.1387646862366466,0.03569446683513329,0.5335854048108437,0.5718823016870913,0.16327736022912878,0.03537656574332449,0.6000363197078763,0.6165708834581092,0.04116203645623398,0.26668473517977864,0.03428392626992974,0.5966144195387706,0.5609625167485994,0.27218817420132424,0.5447776273811827,0.13019174885919194,0.13898626132997965,0.03590385068315685,0.13218405823020957,0.6502738179453303,0.04074901808938324
1638819884.842,0.5920742352754007,0.6130094830249637,0.045206438158045,0.27956730316681855,0.13320840316597682,0.035727788250245356,0.5586140282509668,0.17520961691212764,0.04186602600335626,0.5689052402708256,0.5935049233112186,0.5491854788481447,0.545088331660044,0.5831101122222766,0.034841150720947706,0.2968405858615649,0.5521032724139691,0.036569563841702624,0.59724766092524,0.12923913648017202,0.003571663241680802,0.1387646862366466,0.03569446683513329,0.5335854048108437,0.5718823016870913,0.16327736022912878,0.03537656574332449,0.6000363197078763,0.6165708834581092,0.04116203645623398,0.26668473517977864,0.03428392626992974,0.5966144195387706,0.5609625167485994,0.27218817420132424,0.5447776273811827,0.13019174885919194,0.13898626132997965,0.03590385068315685,0.13218405823020957,0.6502738179453303,0.04074901808938324
1638819899.856,0.5906950697664248,0.6141464977534847,0.04517909351630548,0.2668817431655817,0.13297905867520385,0.0352997562228971,0.5777512646027614,0.1757686292615689,0.042312349507435794,0.5699020663063821,0.592734483810092,0.5487333750681909,0.5456688264086988,0.5830931916312698,0.034463993595305546,0.3015885022756356,0.5259840582226503,0.035005564553414845,0.5226629807303625,0.12938327673165817,0.0035945204182980623,0.13811292514794635,0.03566408398073435,0.562318178690265,0.5428812957895106,0.17596089976506202,0.03542662920902798,0.5997124709281092,0.6517937672737381,0.04272457865548379,0.2677443178161787,0.03463936534432799,0.5983877916466579,0.5558984689805613,0.2666808909059749,0.5461731292301749,0.13014165330567135,0.13827894102915858,0.03537049229021559,0.132293691870417,0.614974100338487,0.04210227195549677
1638819914.871,0.5906950697664248,0.6141464977534847,0.04517909351630548,0.2668817431655817,0.13297905867520385,0.0352997562228971,0.5777512646027614,0.1757686292615689,0.042312349507435794,0.5699020663063821,0.592734483810092,0.5487333750681909,0.5456688264086988,0.5830931916312698,0.034463993595305546,0.3015885022756356,0.5259840582226503,0.035005564553414845,0.5226629807303625,0.12938327673165817,0.0035945204182980623,0.13811292514794635,0.03566408398073435,0.562318178690265,0.5428812957895106,0.17596089976506202,0.03542662920902798,0.5997124709281092,0.6517937672737381,0.04272457865548379,0.2677443178161787,0.03463936534432799,0.5983877916466579,0.5558984689805613,0.2666808909059749,0.5461731292301749,0.13014165330567135,0.13827894102915858,0.03537049229021559,0.132293691870417,0.614974100338487,0.04210227195549677
1638819929.903,0.5919925496062705,0.6134518954508434,0.046819188999004197,0.2794874909286452,0.13385937547653237,0.03699268921383092,0.6043900510561867,0.17150349900504996,0.04460887702535109,0.5702387696775735,0.5933189830533205,0.5490537653122224,0.5454601405696125,0.5824539489871741,0.034541553112863846,0.2642522678657237,0.5515271808687263,0.03610935395199389,0.5594292731167462,0.12937246118888338,0.003496357855545392,0.13866498018310539,0.035820090305124036,0.5482051400386426,0.5733904349919855,0.16371373718508897,0.03542268191137441,0.5985703014914442,0.6549729985754728,0.042795768113721655,0.2683936748047683,0.034960650323308515,0.6007241647457546,0.5135450309929219,0.2890158298681168,0.5460939188561371,0.13034279638069035,0.13767198189117558,0.03498360610059405,0.13274966774129537,0.6246832713246707,0.0422725255830209
