"Time","pod:productcatalogservice-w1-5d9b8d854-xwfmn_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-2j6m7_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-qcvnj_service:productcatalogservice_node:worker--4","pod:currencyservice-w1-649d8c7669-gwt89_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-l6hkc_service:currencyservice_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-nzq9r_service:frontend_node:worker--4","pod:productcatalogservice-w4-8649bb655b-56hjb_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-689ds_service:recommendationservice_node:worker--4","pod:frontend-w1-6646bc856b-6qnk7_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-lbzts_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-28xrb_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-9f97cf96-zhqdk_service:adservice_node:worker--3.novalocal","pod:cartservice-w1-6d5d8bb6bc-cpxmf_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-c6gnn_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-jk8mh_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-zddjj_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-l822q_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w1-6646bc856b-tl4jr_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w3-66565874fb-9j8gj_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-gzv9m_service:frontend_node:worker--4","pod:frontend-w4-8ddd87c7b-xt9cq_service:frontend_node:worker--4","pod:adservice-w1-76766bdfb6-lcmz2_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-9swhb_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-b8j6p_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-59ff89795c-72bz8_service:cartservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-z8phg_service:currencyservice_node:worker--4","pod:frontend-w2-599b6846df-wrr4j_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-5bbcb977f8-bk7mj_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-cjpch_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-hsz84_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-ldwgf_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w3-84485f8b85-g9kgc_service:redis-cart_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-4k4d5_service:recommendationservice_node:worker--4","pod:redis-cart-w1-5fdf77f88c-gkbsm_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-599b6846df-l9z5g_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-v94nn_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-4k7bq_service:frontend_node:worker--3.novalocal","pod:currencyservice-w1-649d8c7669-b8fvq_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-vbbf9_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5c774597c5-lm2qn_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-656689488c-zvk86_service:currencyservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-k69nc_service:recommendationservice_node:worker--4"
1638803948.228,0.16912410947744624,0.5484630367838104,0.12987346584614717,0.6776843223497411,0.5971204291915373,0.5585171120931683,0.12909637295771872,0.03394593782246395,0.48395686638749996,0.13015980937292537,0.03461045203156757,0.31380927180537876,0.262867120546755,0.03865889598965562,0.5500212251914962,0.5627264505680738,0.03461390150522223,0.5950580680350448,0.147335038251847,0.5767076438580913,0.561196393646659,0.3058905472624649,0.1752136502050346,0.1292430078445555,0.3205726624584868,0.5501197084216527,0.5622190692641033,0.036547301751326255,0.03727411129688686,0.5985873771038039,0.14577951109019674,0.030100335069271837,0.03363715823126227,0.004531739888378957,0.5579156713557893,0.6016285887033227,0.6017912009195974,0.6272730326865695,0.04199581749490933,0.034488593473714815,0.5262303724998074,0.033673847983386025
1638803963.26,0.17779330954606593,0.5472311086988281,0.12417752745106515,0.6555609209993166,0.5979768410394061,0.558091774990908,0.12948571191541933,0.035432537401196305,0.5216051604916742,0.12917619715727094,0.034399511739072915,0.3136017536943969,0.2560676579276807,0.039172540721214774,0.5503306293075955,0.5610931034422941,0.03440140352311747,0.5641206247607135,0.14826611253236577,0.5483890308903951,0.5248910537977914,0.3259000516364571,0.1679740682474229,0.1286767926531227,0.3218336537003377,0.5509538809918615,0.5602447974721461,0.03657290507370796,0.03732783715636583,0.5990046023837063,0.1461964338776236,0.02900520430889888,0.03376979942284245,0.006938860456932826,0.5563105027696482,0.6025166435292205,0.6030320939581736,0.6405815965598766,0.039646820843196234,0.03419859518805201,0.5463315120811464,0.03209258098928409
1638803978.279,0.17779330954606593,0.5472311086988281,0.12417752745106515,0.6555609209993166,0.5979768410394061,0.558091774990908,0.12948571191541933,0.035432537401196305,0.5216051604916742,0.12917619715727094,0.034399511739072915,0.3136017536943969,0.2560676579276807,0.039172540721214774,0.5503306293075955,0.5610931034422941,0.03440140352311747,0.5641206247607135,0.14826611253236577,0.5483890308903951,0.5248910537977914,0.3259000516364571,0.1679740682474229,0.1286767926531227,0.3218336537003377,0.5509538809918615,0.5602447974721461,0.03657290507370796,0.03732783715636583,0.5990046023837063,0.1461964338776236,0.02900520430889888,0.03376979942284245,0.006938860456932826,0.5563105027696482,0.6025166435292205,0.6030320939581736,0.6405815965598766,0.039646820843196234,0.03419859518805201,0.5463315120811464,0.03209258098928409
1638803993.317,0.1615049135644212,0.5489112513736594,0.1291658123556432,0.6593680486739841,0.5975969528356175,0.5501738113169894,0.1300747379268387,0.03458280239094914,0.5435094568910559,0.12955311133230463,0.034326216619857124,0.3117928302215991,0.2722255576642767,0.04294903342212991,0.5513946783729463,0.5636183196748112,0.034608331246593564,0.5686594350037284,0.14751613853347928,0.5790355889705456,0.5615614384851224,0.3075109314671959,0.17121214136838847,0.12988353941128092,0.3214247065215421,0.5516012284285836,0.5613678590841088,0.03614418177978748,0.03686048467733741,0.5995448656143235,0.1446371410458513,0.028194099126938744,0.03388539424859599,0.007799994143208088,0.5571743434886867,0.6011784720637937,0.6029250285916417,0.6614011362484902,0.04092803333353672,0.03483253507430194,0.5465748142536297,0.03289761738764678
1638804008.344,0.1615049135644212,0.5489112513736594,0.1291658123556432,0.6593680486739841,0.5975969528356175,0.5501738113169894,0.1300747379268387,0.03458280239094914,0.5435094568910559,0.12955311133230463,0.034326216619857124,0.3117928302215991,0.2722255576642767,0.04294903342212991,0.5513946783729463,0.5636183196748112,0.034608331246593564,0.5686594350037284,0.14751613853347928,0.5790355889705456,0.5615614384851224,0.3075109314671959,0.17121214136838847,0.12988353941128092,0.3214247065215421,0.5516012284285836,0.5613678590841088,0.03614418177978748,0.03686048467733741,0.5995448656143235,0.1446371410458513,0.028194099126938744,0.03388539424859599,0.007799994143208088,0.5571743434886867,0.6011784720637937,0.6029250285916417,0.6614011362484902,0.04092803333353672,0.03483253507430194,0.5465748142536297,0.03289761738764678
1638804023.377,0.1650540916325081,0.5489067765259499,0.1290421006944658,0.6770086933336941,0.5976865350893859,0.5600879662483441,0.13039203754560041,0.03320665482284498,0.5518129900650571,0.13027717670964278,0.034197637888418814,0.31130732365451047,0.24341045497499347,0.045269115411575606,0.5532918367354718,0.5639443729257636,0.03416178226845873,0.5809262672437361,0.14688783420554177,0.5796358874118348,0.5521814790138975,0.30102349207970724,0.1711753399781214,0.1299052782429877,0.32032821793788735,0.5312599230824917,0.5601532669020328,0.03660902711290627,0.03639519968156657,0.5988880977564501,0.1436739579856536,0.02703687646574348,0.03415398878383311,0.009797469481014533,0.5592787886412612,0.6006781814663791,0.6016988767550665,0.660275121593924,0.038562780044999995,0.03483299929451183,0.5475138620633351,0.033434654762320534
1638804038.408,0.1650540916325081,0.5489067765259499,0.1290421006944658,0.6770086933336941,0.5976865350893859,0.5600879662483441,0.13039203754560041,0.03320665482284498,0.5518129900650571,0.13027717670964278,0.034197637888418814,0.31130732365451047,0.24341045497499347,0.045269115411575606,0.5532918367354718,0.5639443729257636,0.03416178226845873,0.5809262672437361,0.14688783420554177,0.5796358874118348,0.5521814790138975,0.30102349207970724,0.1711753399781214,0.1299052782429877,0.32032821793788735,0.5312599230824917,0.5601532669020328,0.03660902711290627,0.03639519968156657,0.5988880977564501,0.1436739579856536,0.02703687646574348,0.03415398878383311,0.009797469481014533,0.5592787886412612,0.6006781814663791,0.6016988767550665,0.660275121593924,0.038562780044999995,0.03483299929451183,0.5475138620633351,0.033434654762320534
1638804053.46,0.17409471615106,0.5488776719261758,0.12186872569206267,0.6757937970713301,0.5962302466323454,0.5603864479698778,0.12455110725941064,0.034493651627572924,0.5162042599697567,0.129954406878645,0.033885258059935405,0.3110176755482834,0.26110585366301864,0.044241341629713195,0.5524756223776431,0.5628625240141943,0.03418928370935908,0.5709245656306783,0.14631940339549393,0.5790052640092764,0.5624473393464854,0.3155856594721655,0.17938297811805692,0.1296221218114647,0.32083684999321527,0.550881388072826,0.5571191948696357,0.03676087835685484,0.03622801972726287,0.5974446405074311,0.14372065061642073,0.025834525643334615,0.03282886341615041,0.011299475560920879,0.5589785496800883,0.6000279702980045,0.602828011496668,0.6562776355894561,0.04406498509114814,0.035171592366790856,0.5469782140293364,0.03382585630312787
1638804068.479,0.17409471615106,0.5488776719261758,0.12186872569206267,0.6757937970713301,0.5962302466323454,0.5603864479698778,0.12455110725941064,0.034493651627572924,0.5162042599697567,0.129954406878645,0.033885258059935405,0.3110176755482834,0.26110585366301864,0.044241341629713195,0.5524756223776431,0.5628625240141943,0.03418928370935908,0.5709245656306783,0.14631940339549393,0.5790052640092764,0.5624473393464854,0.3155856594721655,0.17938297811805692,0.1296221218114647,0.32083684999321527,0.550881388072826,0.5571191948696357,0.03676087835685484,0.03622801972726287,0.5974446405074311,0.14372065061642073,0.025834525643334615,0.03282886341615041,0.011299475560920879,0.5589785496800883,0.6000279702980045,0.602828011496668,0.6562776355894561,0.04406498509114814,0.035171592366790856,0.5469782140293364,0.03382585630312787
1638804083.553,0.16504861949808666,0.546382462728253,0.12888775025275004,0.6752709950104062,0.5968852730854367,0.5516955414988041,0.12478497382737869,0.03164028804575667,0.5386922523488662,0.12916242767042876,0.03384787803702677,0.31156218691901055,0.24696833365815707,0.045376538346801866,0.5529141720811792,0.563029976197601,0.03423612399171838,0.5436866461306665,0.14607450496859237,0.5789403203268804,0.5483836424136604,0.2904030534892693,0.1719630256569213,0.1285402504594267,0.3210592607005218,0.5507881285968381,0.553446556539896,0.03687744431808493,0.03607237659372297,0.5977801123579888,0.14383819934177952,0.02455279906131015,0.03357332573227779,0.012014508734217125,0.5591051970051634,0.5991482490845192,0.6037485563278558,0.6534715199741881,0.04543331257569807,0.03514126099415948,0.5232416215685473,0.033979827834993884
1638804098.581,0.16504861949808666,0.546382462728253,0.12888775025275004,0.6752709950104062,0.5968852730854367,0.5516955414988041,0.12478497382737869,0.03164028804575667,0.5386922523488662,0.12916242767042876,0.03384787803702677,0.31156218691901055,0.24696833365815707,0.045376538346801866,0.5529141720811792,0.563029976197601,0.03423612399171838,0.5436866461306665,0.14607450496859237,0.5789403203268804,0.5483836424136604,0.2904030534892693,0.1719630256569213,0.1285402504594267,0.3210592607005218,0.5507881285968381,0.553446556539896,0.03687744431808493,0.03607237659372297,0.5977801123579888,0.14383819934177952,0.02455279906131015,0.03357332573227779,0.012014508734217125,0.5591051970051634,0.5991482490845192,0.6037485563278558,0.6534715199741881,0.04543331257569807,0.03514126099415948,0.5232416215685473,0.033979827834993884
1638804113.594,0.16608075478688875,0.5467368948045268,0.12122947671165679,0.6607205060281673,0.5981675982879298,0.5343197660912393,0.12623607124252384,0.03363749541685881,0.5377379124456888,0.12936101567220898,0.03364981843301993,0.3117322752535796,0.2616877627253922,0.04564092191702254,0.5523895135366312,0.5626406143124039,0.034287920101848654,0.562209471928899,0.14602348048055197,0.579819928840772,0.5604915271692672,0.30600395173138234,0.1669484146107286,0.12841000721656898,0.31715750621440153,0.5501216557162596,0.5531597051044347,0.03687132002761273,0.03649600460103095,0.5989250296502971,0.14423337976222406,0.02390363507068078,0.03241053161284396,0.01459304192715436,0.559286678402194,0.5990285756317233,0.6061326254284838,0.6384602432665774,0.04523860022909011,0.034942158108843324,0.5285324687905092,0.03408272488969396
1638804128.609,0.16608075478688875,0.5467368948045268,0.12122947671165679,0.6607205060281673,0.5981675982879298,0.5343197660912393,0.12623607124252384,0.03363749541685881,0.5377379124456888,0.12936101567220898,0.03364981843301993,0.3117322752535796,0.2616877627253922,0.04564092191702254,0.5523895135366312,0.5626406143124039,0.034287920101848654,0.562209471928899,0.14602348048055197,0.579819928840772,0.5604915271692672,0.30600395173138234,0.1669484146107286,0.12841000721656898,0.31715750621440153,0.5501216557162596,0.5531597051044347,0.03687132002761273,0.03649600460103095,0.5989250296502971,0.14423337976222406,0.02390363507068078,0.03241053161284396,0.01459304192715436,0.559286678402194,0.5990285756317233,0.6061326254284838,0.6384602432665774,0.04523860022909011,0.034942158108843324,0.5285324687905092,0.03408272488969396
1638804143.633,0.17439788666146294,0.5472995707403003,0.12092170184649165,0.6164605887989697,0.5986246793755878,0.5519469467770505,0.12952105614781878,0.032593404778322274,0.5306144027623269,0.1289068641021028,0.033308961034342485,0.3127520303037885,0.2599572506030323,0.043655975014516804,0.5533846619562741,0.5645956373450994,0.034070667211196795,0.6018043583755188,0.1457679407943636,0.5807198823337225,0.5608342426050374,0.29934475482688927,0.17876818525769983,0.12879184958561024,0.3029575137187926,0.5493672909880132,0.5523745985132072,0.03701854011739956,0.036886287204982424,0.601346092901047,0.14410645787268,0.02454660464565703,0.03361205304156416,0.015438051121258673,0.560224636554508,0.6001526745329896,0.6084059514160969,0.6596250876421326,0.044214005671708495,0.03514110322506755,0.515606581708096,0.03308423796861504
