"Time","pod:currencyservice-w2-6f8d8654c5-8ntf9_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-bz9rs_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-h27hh_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-8b6v6_service:frontend_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-2zvnx_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-28lfj_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-4wbwp_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-r42t5_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-w4zw5_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-4cbt5_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-gzmj8_service:frontend_node:worker--3","pod:recommendationservice-w4-6855bd669b-n4g4q_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-dxtpg_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-p4vz8_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-9fpvc_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-bkrps_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-nwkzq_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-msb6v_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-rhjpw_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-8v2tc_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-d8pmr_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w1-599b6846df-jsknb_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-rkbjz_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-rc4sl_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-2g5nr_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-4hl74_service:recommendationservice_node:worker--3","pod:adservice-w1-5c67ddfffc-xvxd2_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-cqr6v_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-k7pl5_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-77tq6_service:currencyservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-fldvj_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-2cx7x_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-27r26_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-4cvks_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-4tfjx_service:productcatalogservice_node:worker--3"
1637015296.351,0.6695118151815357,0.16565297525906336,0.5170296443061698,0.784394159668404,0.6963730237420638,0.8397534170829192,0.5415270804699998,0.5403563369213802,0.8109169548789565,0.265717269991621,0.6537266063330076,0.05345654957403602,0.2805072119651466,0.13616577490814238,0.04546018046227551,0.6619511373946059,0.023762388042923507,0.1643832041007407,0.169222999101361,0.6687619661864823,0.13439039881699913,0.042879511695136055,0.024792403033973426,0.6707882742339655,0.04428962319633861,0.784618516589634,0.26899791345821156,0.057346919185764324,0.04459525276465667,0.27694376281901734,0.6529029560370992,0.052479919645971235,0.5226218478475759,0.13651361410625937,0.05240530936733235,0.7035163358649654,0.18608130306750514,0.13617291595532727
1637015311.498,0.6708662056900815,0.1656239377933561,0.5431696679785418,0.780073897748677,0.6788707648479732,0.7865811315420259,0.5400963741915735,0.5380611367103462,0.811601213155709,0.266314060291728,0.6555871470464805,0.05352798354231976,0.2799807090650839,0.13514714193310506,0.04527799962922373,0.6620375798191336,0.023798102785585088,0.16479509357953487,0.16996262998091863,0.6705875723674857,0.13517392001107575,0.04505249577194772,0.025276349433278462,0.6689288435068811,0.043982081492424226,0.7849468159725692,0.27455465812730107,0.05195354940957099,0.043568870005579005,0.27537632112041505,0.6530701544119097,0.052524169271855804,0.5127854344763437,0.13583407143331558,0.051662419885790276,0.6681709653878357,0.18605088254830066,0.13079698443603371
1637015326.589,0.6708662056900815,0.1656239377933561,0.5431696679785418,0.780073897748677,0.6788707648479732,0.7865811315420259,0.5400963741915735,0.5380611367103462,0.811601213155709,0.266314060291728,0.6555871470464805,0.05352798354231976,0.2799807090650839,0.13514714193310506,0.04527799962922373,0.6620375798191336,0.023798102785585088,0.16479509357953487,0.16996262998091863,0.6705875723674857,0.13517392001107575,0.04505249577194772,0.025276349433278462,0.6689288435068811,0.043982081492424226,0.7849468159725692,0.27455465812730107,0.05195354940957099,0.043568870005579005,0.27537632112041505,0.6530701544119097,0.052524169271855804,0.5127854344763437,0.13583407143331558,0.051662419885790276,0.6681709653878357,0.18605088254830066,0.13079698443603371
1637015341.603,0.6693961164976219,0.1657416087616964,0.5431125036481578,0.7975038024895189,0.6753782558821271,0.7949309006233134,0.5394486633571356,0.5371756835423418,0.8111390027755003,0.2665876146145304,0.6564786036626327,0.049401008897313005,0.28046450473777346,0.13533509745935102,0.04490252001755761,0.6636286042973896,0.024024461078946478,0.1651343353612757,0.16154381238535004,0.6285945482922713,0.132298430442004,0.045262263634663374,0.024612565581965586,0.6689988370402826,0.044397006864012004,0.7867449760346575,0.2805068220836836,0.05291087216805279,0.04565082400678362,0.2756332487765236,0.6531631153350023,0.05186150581153155,0.5378850794795428,0.1359978707081267,0.05249322234205957,0.731569098364805,0.18640703005624082,0.1362062887645602
1637015356.618,0.6693961164976219,0.1657416087616964,0.5431125036481578,0.7975038024895189,0.6753782558821271,0.7949309006233134,0.5394486633571356,0.5371756835423418,0.8111390027755003,0.2665876146145304,0.6564786036626327,0.049401008897313005,0.28046450473777346,0.13533509745935102,0.04490252001755761,0.6636286042973896,0.024024461078946478,0.1651343353612757,0.16154381238535004,0.6285945482922713,0.132298430442004,0.045262263634663374,0.024612565581965586,0.6689988370402826,0.044397006864012004,0.7867449760346575,0.2805068220836836,0.05291087216805279,0.04565082400678362,0.2756332487765236,0.6531631153350023,0.05186150581153155,0.5378850794795428,0.1359978707081267,0.05249322234205957,0.731569098364805,0.18640703005624082,0.1362062887645602
1637015371.636,0.6676676191820778,0.16564586929755992,0.5203275900642046,0.7692827436632179,0.7026500824763997,0.7864524835378421,0.540124761069062,0.5382275880076134,0.8113494654049073,0.26551730942758534,0.6577523593157066,0.05364666339047879,0.2800525335718563,0.1356363805147127,0.04510739018034812,0.6620579384084119,0.023886725309083666,0.16455003431188936,0.18315814222355797,0.672720116391144,0.13533560586002708,0.04444856443711346,0.025301557043804407,0.6694442084681888,0.044429570338283125,0.7859636224900296,0.2810121167442243,0.05315541491618554,0.04521007080122641,0.27636235431325457,0.65442294755094,0.05137341371885963,0.5371297949764535,0.136283181312849,0.05260944161460372,0.6901306042328818,0.18357074339486434,0.13586731582223954
1637015386.65,0.6676676191820778,0.16564586929755992,0.5203275900642046,0.7692827436632179,0.7026500824763997,0.7864524835378421,0.540124761069062,0.5382275880076134,0.8113494654049073,0.26551730942758534,0.6577523593157066,0.05364666339047879,0.2800525335718563,0.1356363805147127,0.04510739018034812,0.6620579384084119,0.023886725309083666,0.16455003431188936,0.18315814222355797,0.672720116391144,0.13533560586002708,0.04444856443711346,0.025301557043804407,0.6694442084681888,0.044429570338283125,0.7859636224900296,0.2810121167442243,0.05315541491618554,0.04521007080122641,0.27636235431325457,0.65442294755094,0.05137341371885963,0.5371297949764535,0.136283181312849,0.05260944161460372,0.6901306042328818,0.18357074339486434,0.13586731582223954
1637015401.755,0.6675611743942913,0.1660719804184849,0.5291530788270307,0.7881139813650532,0.6929314153222497,0.7811733751865073,0.538679247628338,0.5374232441314803,0.809423889089633,0.2663504671974418,0.642984470308031,0.05379785747505283,0.27925537777010245,0.13483519076971656,0.044382901632116625,0.6616529358132923,0.023732723409957558,0.16424852570262322,0.17465817081538748,0.6009787701171624,0.1358547882157861,0.04441473337393513,0.02508529029543792,0.669876786871241,0.04441187712864045,0.7835758828255679,0.2812600703573073,0.05164063572266292,0.04543773576526989,0.2758071582978653,0.6540620406462958,0.05119657443697148,0.53833000491012,0.13589644879879104,0.053041346213696744,0.7318529285750772,0.16768020060097835,0.13639639824015254
1637015416.89,0.6675611743942913,0.1660719804184849,0.5291530788270307,0.7881139813650532,0.6929314153222497,0.7811733751865073,0.538679247628338,0.5374232441314803,0.809423889089633,0.2663504671974418,0.642984470308031,0.05379785747505283,0.27925537777010245,0.13483519076971656,0.044382901632116625,0.6616529358132923,0.023732723409957558,0.16424852570262322,0.17465817081538748,0.6009787701171624,0.1358547882157861,0.04441473337393513,0.02508529029543792,0.669876786871241,0.04441187712864045,0.7835758828255679,0.2812600703573073,0.05164063572266292,0.04543773576526989,0.2758071582978653,0.6540620406462958,0.05119657443697148,0.53833000491012,0.13589644879879104,0.053041346213696744,0.7318529285750772,0.16768020060097835,0.13639639824015254
1637015431.905,0.6669691362144254,0.1663874390909079,0.5073657587650776,0.7787462698467486,0.6793234615737224,0.8253127424976161,0.5393868273717929,0.5367291476958787,0.8100080794730317,0.266017526689761,0.6575669955613668,0.05322895967511054,0.2806964091021037,0.1347103214722684,0.044507121007555925,0.6609959730228375,0.02405918479324732,0.1647122631360306,0.18157244227032499,0.6736114073984124,0.1357202951391102,0.046130752808810946,0.02408613641650728,0.6693752692231548,0.044630884305267585,0.784350473403469,0.2819660170001641,0.05576888762144892,0.04366868097860384,0.27612888878910347,0.6548011164824648,0.051131429886264054,0.5375771335867985,0.13460281442048078,0.05311595895715087,0.7043959072545432,0.17434591016709386,0.12782174175033115
1637015446.92,0.6669691362144254,0.1663874390909079,0.5073657587650776,0.7787462698467486,0.6793234615737224,0.8253127424976161,0.5393868273717929,0.5367291476958787,0.8100080794730317,0.266017526689761,0.6575669955613668,0.05322895967511054,0.2806964091021037,0.1347103214722684,0.044507121007555925,0.6609959730228375,0.02405918479324732,0.1647122631360306,0.18157244227032499,0.6736114073984124,0.1357202951391102,0.046130752808810946,0.02408613641650728,0.6693752692231548,0.044630884305267585,0.784350473403469,0.2819660170001641,0.05576888762144892,0.04366868097860384,0.27612888878910347,0.6548011164824648,0.051131429886264054,0.5375771335867985,0.13460281442048078,0.05311595895715087,0.7043959072545432,0.17434591016709386,0.12782174175033115
1637015461.939,0.6681045904193966,0.16722210485888828,0.5314286989790338,0.8221499216312598,0.7308724411561052,0.7791502686453796,0.5389749722699331,0.5368734994842649,0.8109091272817817,0.2664989398742149,0.6587480125376128,0.05529204430146813,0.2807243209344181,0.13474269152459523,0.044867773559952716,0.6613226993580327,0.0239956799740144,0.16560270982346273,0.1872337947143037,0.6742488780503701,0.13609300764092785,0.04619363014594183,0.025351401250854104,0.6707062333092774,0.044883410363988914,0.7840664172286085,0.28270347618548747,0.05690980815593215,0.043687309217959325,0.27518277246549083,0.6536233607671532,0.05107790469178167,0.5383620598451717,0.13447705394089277,0.05369274445644652,0.6816792873438628,0.1766091798738292,0.1372494411445893
1637015476.954,0.6681045904193966,0.16722210485888828,0.5314286989790338,0.8221499216312598,0.7308724411561052,0.7791502686453796,0.5389749722699331,0.5368734994842649,0.8109091272817817,0.2664989398742149,0.6587480125376128,0.05529204430146813,0.2807243209344181,0.13474269152459523,0.044867773559952716,0.6613226993580327,0.0239956799740144,0.16560270982346273,0.1872337947143037,0.6742488780503701,0.13609300764092785,0.04619363014594183,0.025351401250854104,0.6707062333092774,0.044883410363988914,0.7840664172286085,0.28270347618548747,0.05690980815593215,0.043687309217959325,0.27518277246549083,0.6536233607671532,0.05107790469178167,0.5383620598451717,0.13447705394089277,0.05369274445644652,0.6816792873438628,0.1766091798738292,0.1372494411445893
1637015491.972,0.6676367831943403,0.1671623605885071,0.5450401372089887,0.7771021605147719,0.6590795220151877,0.7754537374885673,0.5388622365653944,0.5376538654209349,0.8103540946740856,0.266405009963594,0.6590890754714648,0.056936273817657285,0.2816878793428502,0.1349324684149197,0.04468467174668621,0.6617537049114972,0.023964489003496577,0.1658120193141436,0.1729944045059944,0.6742527530436891,0.13617321662022955,0.046402138891949135,0.02546880714773036,0.6710404924019641,0.04455695145214987,0.7832258968502908,0.2837679000899454,0.055347526135635094,0.04534916015694608,0.27679630106245223,0.6536217586266965,0.05052170316226273,0.5378305608804927,0.13416277749357197,0.053886802703760256,0.6946805387577732,0.17515540073462646,0.13721115725851385
