"Time","pod:recommendationservice-w4-8597bb459d-2znvf_service:recommendationservice_node:worker--4","pod:frontend-w1-6646bc856b-qkqxz_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-ndflg_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-7rhhj_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-m6dzs_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-9f97cf96-n4xqs_service:adservice_node:worker--3.novalocal","pod:cartservice-w3-59ff89795c-n89gx_service:cartservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-794l5_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w1-6855bd669b-8rcdp_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-8scg7_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-wvvfm_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-24cr5_service:currencyservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-7wnwz_service:productcatalogservice_node:worker--4","pod:adservice-w1-76766bdfb6-cx8r6_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-mm5n5_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-2j7mp_service:frontend_node:worker--2.novalocal","pod:frontend-w2-599b6846df-pqxpm_service:frontend_node:worker--2.novalocal","pod:currencyservice-w1-649d8c7669-ghhkt_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-c6kcc_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-5bbcb977f8-7pqwn_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w3-84485f8b85-555df_service:redis-cart_node:worker--3.novalocal","pod:cartservice-w1-6d5d8bb6bc-c2jgr_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-t54rw_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-4rhnw_service:frontend_node:worker--2.novalocal","pod:frontend-w4-8ddd87c7b-g4pgk_service:frontend_node:worker--4","pod:frontend-w4-8ddd87c7b-v9xzm_service:frontend_node:worker--4","pod:recommendationservice-w4-8597bb459d-5txn6_service:recommendationservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-tgbk7_service:recommendationservice_node:worker--4","pod:redis-cart-w1-5fdf77f88c-cnmnc_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5c774597c5-fl65r_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-8ddd87c7b-dvtd9_service:frontend_node:worker--4","pod:productcatalogservice-w4-8649bb655b-hcwhs_service:productcatalogservice_node:worker--4","pod:frontend-w1-6646bc856b-xgt82_service:frontend_node:worker--1.novalocal","pod:currencyservice-w4-656689488c-7sltg_service:currencyservice_node:worker--4","pod:currencyservice-w1-649d8c7669-wz5pf_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-tfgzw_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-hrsng_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-php5j_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-76w2d_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-knl6h_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-qd9zz_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w1-6855bd669b-5fc4c_service:recommendationservice_node:worker--1.novalocal"
1638802640.27,0.03735770586255496,0.5141158242497158,0.5520457780887835,0.03265760119729624,0.03459479329892986,0.3186442028989421,0.31907269304894803,0.5965809231031929,0.0438421131621739,0.5484532872922586,0.59700043386826,0.5605187763153778,0.1361116828324111,0.31670175590420335,0.16595755115117988,0.556867538122534,0.5645027228711533,0.6524974533947807,0.12853185154127886,0.03642138611916008,0.03222195209233958,0.25550543290245625,0.17645014957950209,0.5547048655580509,0.5586917822075426,0.5704990645109308,0.035510290533515565,0.036126936232342935,0.0037430407499308965,0.033392055264069444,0.5887072971567586,0.13437576153828187,0.5706491523281481,0.5585922086158064,0.6493002815583147,0.12636045744096402,0.5979613860421323,0.6057193503360698,0.14618410364954632,0.1453697101590294,0.038294682081744344,0.042565204780459005
1638802655.288,0.0359628000255808,0.5186527568199719,0.552993405323985,0.032382121489873926,0.03501857371463203,0.31803397878227635,0.3197813553177377,0.5972392406789004,0.03997052867937208,0.5486007679219053,0.5983742463285403,0.54434652176611,0.13234141059892968,0.32907179608283016,0.16094799726361533,0.5564031538214184,0.5656904956541629,0.6375949117665604,0.12827374068711464,0.03689888487496645,0.03222747769334564,0.28123682355088603,0.16353640808661687,0.555622909595144,0.5675599501219852,0.5696202625484337,0.03524272448359609,0.034584574972322105,0.0037645428524220735,0.03346444218754317,0.5885019885453368,0.13425171278461512,0.5581706484850769,0.5579681301159409,0.6554432719693347,0.12654654138916216,0.5982895677294247,0.606143193356459,0.14643289622787528,0.14566511755357348,0.03799214870271929,0.04114591670770627
1638802670.33,0.0359628000255808,0.5186527568199719,0.552993405323985,0.032382121489873926,0.03501857371463203,0.31803397878227635,0.3197813553177377,0.5972392406789004,0.03997052867937208,0.5486007679219053,0.5983742463285403,0.54434652176611,0.13234141059892968,0.32907179608283016,0.16094799726361533,0.5564031538214184,0.5656904956541629,0.6375949117665604,0.12827374068711464,0.03689888487496645,0.03222747769334564,0.28123682355088603,0.16353640808661687,0.555622909595144,0.5675599501219852,0.5696202625484337,0.03524272448359609,0.034584574972322105,0.0037645428524220735,0.03346444218754317,0.5885019885453368,0.13425171278461512,0.5581706484850769,0.5579681301159409,0.6554432719693347,0.12654654138916216,0.5982895677294247,0.606143193356459,0.14643289622787528,0.14566511755357348,0.03799214870271929,0.04114591670770627
1638802685.376,0.0366344311211524,0.5236610741674347,0.5532365631189372,0.032236105135639244,0.03485989355203964,0.31709515590667464,0.319516189391041,0.596823810355691,0.04108097754266349,0.5496330325168087,0.5985040442694859,0.5581014763588743,0.13608739728446478,0.3181591792623101,0.16667348221791597,0.5560919431336296,0.5638297138376718,0.6636851990132115,0.12765363363347776,0.036725416657539284,0.032536129909649304,0.2583932076107258,0.1672404636589032,0.5564202165953493,0.5660971305265021,0.542458572565409,0.03513179308703536,0.034922430969262244,0.0038677376724782784,0.033540774746402546,0.5782035478687855,0.13416020956848576,0.5950154741360858,0.5342195128911322,0.6228498220710231,0.12648457827854778,0.5981495194260379,0.6054149478443941,0.1465619709910751,0.14535566743038997,0.03750891372163806,0.04251490848793153
1638802700.436,0.0366344311211524,0.5236610741674347,0.5532365631189372,0.032236105135639244,0.03485989355203964,0.31709515590667464,0.319516189391041,0.596823810355691,0.04108097754266349,0.5496330325168087,0.5985040442694859,0.5581014763588743,0.13608739728446478,0.3181591792623101,0.16667348221791597,0.5560919431336296,0.5638297138376718,0.6636851990132115,0.12765363363347776,0.036725416657539284,0.032536129909649304,0.2583932076107258,0.1672404636589032,0.5564202165953493,0.5660971305265021,0.542458572565409,0.03513179308703536,0.034922430969262244,0.0038677376724782784,0.033540774746402546,0.5782035478687855,0.13416020956848576,0.5950154741360858,0.5342195128911322,0.6228498220710231,0.12648457827854778,0.5981495194260379,0.6054149478443941,0.1465619709910751,0.14535566743038997,0.03750891372163806,0.04251490848793153
1638802715.451,0.035886911678165816,0.5427330982500399,0.5536018455663728,0.03261887813535361,0.034867776318396985,0.31505370027143764,0.31885220741991466,0.5976901909691714,0.043270890557462194,0.5501795398934606,0.6002119766199737,0.5415234040307986,0.13250124818700884,0.29648628876723643,0.17727899909700956,0.5568904190335039,0.5635816328924868,0.6400481490305632,0.1276420052015219,0.03702713646516321,0.03258343944241327,0.2594828610467329,0.1685227312134906,0.5570960537911787,0.5664646714311168,0.5658830924334525,0.03589696022322551,0.036355398697613284,0.0036918966785545442,0.033602312774648695,0.5601117527378083,0.1308572944198641,0.6029949338577886,0.5568839831307989,0.6428728686929195,0.12672417290535493,0.5993475945674964,0.6055939858981508,0.1463361826199591,0.14535701047428337,0.03718408199078994,0.04433962668630771
1638802730.465,0.035886911678165816,0.5427330982500399,0.5536018455663728,0.03261887813535361,0.034867776318396985,0.31505370027143764,0.31885220741991466,0.5976901909691714,0.043270890557462194,0.5501795398934606,0.6002119766199737,0.5415234040307986,0.13250124818700884,0.29648628876723643,0.17727899909700956,0.5568904190335039,0.5635816328924868,0.6400481490305632,0.1276420052015219,0.03702713646516321,0.03258343944241327,0.2594828610467329,0.1685227312134906,0.5570960537911787,0.5664646714311168,0.5658830924334525,0.03589696022322551,0.036355398697613284,0.0036918966785545442,0.033602312774648695,0.5601117527378083,0.1308572944198641,0.6029949338577886,0.5568839831307989,0.6428728686929195,0.12672417290535493,0.5993475945674964,0.6055939858981508,0.1463361826199591,0.14535701047428337,0.03718408199078994,0.04433962668630771
1638802745.486,0.035744859133111234,0.5521551159217744,0.5537418652289057,0.03295194091270731,0.035041639772084285,0.31586885381240043,0.29944787639699655,0.6010652091718061,0.039487586249244484,0.5501453263646373,0.600669159876941,0.5578094596638073,0.1352686408172967,0.30668408792191004,0.16813802055916344,0.5562090005048144,0.5653578604772955,0.6486358180983134,0.12807973406843012,0.03693072870384412,0.03264612844375825,0.28795103240653996,0.1588486042402804,0.5578507057467734,0.5657085346655684,0.5643575156554381,0.03444282639163189,0.03658031893946368,0.003812859427206063,0.03331641119236438,0.5904730539696618,0.1342916054982295,0.6025792506931738,0.5563836034459424,0.6395367224241241,0.12759634712209847,0.6039447050549184,0.6066125734113751,0.14607232335220824,0.14635476844360398,0.037323621727435835,0.043080528078214296
1638802760.523,0.035744859133111234,0.5521551159217744,0.5537418652289057,0.03295194091270731,0.035041639772084285,0.31586885381240043,0.29944787639699655,0.6010652091718061,0.039487586249244484,0.5501453263646373,0.600669159876941,0.5578094596638073,0.1352686408172967,0.30668408792191004,0.16813802055916344,0.5562090005048144,0.5653578604772955,0.6486358180983134,0.12807973406843012,0.03693072870384412,0.03264612844375825,0.28795103240653996,0.1588486042402804,0.5578507057467734,0.5657085346655684,0.5643575156554381,0.03444282639163189,0.03658031893946368,0.003812859427206063,0.03331641119236438,0.5904730539696618,0.1342916054982295,0.6025792506931738,0.5563836034459424,0.6395367224241241,0.12759634712209847,0.6039447050549184,0.6066125734113751,0.14607232335220824,0.14635476844360398,0.037323621727435835,0.043080528078214296
1638802775.546,0.035385559241245534,0.5531972735427428,0.5564618805818876,0.03319887694656303,0.03519749293058586,0.317431437778051,0.29716779417201583,0.6027571167255854,0.04088322085162924,0.5531284668652069,0.6056479316830983,0.5603380867034583,0.13519248466542863,0.3057543509232262,0.16325810145229075,0.5594286846832074,0.5671861406425414,0.6792007332326788,0.12753705036691115,0.03661999957859181,0.0330243510251825,0.2859144395820266,0.17335716648154623,0.5603987084991774,0.566717714692488,0.5653931412102082,0.03547092747221695,0.0337089096865131,0.003513822529898869,0.03301691708891309,0.5906742565847657,0.1344331400548443,0.6041073348299608,0.556702449208655,0.5911405595920459,0.1278426887825726,0.605537837279379,0.6069715790427531,0.14638492997159278,0.14609732562652653,0.0372898698631865,0.044776251971246225
1638802790.572,0.035385559241245534,0.5531972735427428,0.5564618805818876,0.03319887694656303,0.03519749293058586,0.317431437778051,0.29716779417201583,0.6027571167255854,0.04088322085162924,0.5531284668652069,0.6056479316830983,0.5603380867034583,0.13519248466542863,0.3057543509232262,0.16325810145229075,0.5594286846832074,0.5671861406425414,0.6792007332326788,0.12753705036691115,0.03661999957859181,0.0330243510251825,0.2859144395820266,0.17335716648154623,0.5603987084991774,0.566717714692488,0.5653931412102082,0.03547092747221695,0.0337089096865131,0.003513822529898869,0.03301691708891309,0.5906742565847657,0.1344331400548443,0.6041073348299608,0.556702449208655,0.5911405595920459,0.1278426887825726,0.605537837279379,0.6069715790427531,0.14638492997159278,0.14609732562652653,0.0372898698631865,0.044776251971246225
1638802806.107,0.03498274498497805,0.5552319249150671,0.5562995870447112,0.03359468014560083,0.034927177533543546,0.3154033229923131,0.296530671345009,0.6019335255539873,0.041023347704026894,0.5536161618909283,0.6057624081424524,0.5613099086752754,0.13160078977120948,0.2992568507626964,0.1649879642960458,0.5594955438709875,0.5671961574054833,0.6304654616200547,0.12686261267300528,0.03700107239509885,0.03279883282175256,0.2887788539688029,0.17217762958949218,0.5598006923023295,0.566647113262208,0.5559181029433786,0.03551941594552876,0.034505052266186845,0.0034599717663090866,0.032762663776885,0.564662728055438,0.12868643158309195,0.5648476611972579,0.5564672477150343,0.6549926829598527,0.12817291227275324,0.6056522717233394,0.6061860574899346,0.14636050065459594,0.1460595501614793,0.037233017196405586,0.043308678767453264
1638802821.292,0.03498274498497805,0.5552319249150671,0.5562995870447112,0.03359468014560083,0.034927177533543546,0.3154033229923131,0.296530671345009,0.6019335255539873,0.041023347704026894,0.5536161618909283,0.6057624081424524,0.5613099086752754,0.13160078977120948,0.2992568507626964,0.1649879642960458,0.5594955438709875,0.5671961574054833,0.6304654616200547,0.12686261267300528,0.03700107239509885,0.03279883282175256,0.2887788539688029,0.17217762958949218,0.5598006923023295,0.566647113262208,0.5559181029433786,0.03551941594552876,0.034505052266186845,0.0034599717663090866,0.032762663776885,0.564662728055438,0.12868643158309195,0.5648476611972579,0.5564672477150343,0.6549926829598527,0.12817291227275324,0.6056522717233394,0.6061860574899346,0.14636050065459594,0.1460595501614793,0.037233017196405586,0.043308678767453264
1638802836.312,0.03485496699121969,0.5253716777619607,0.5564527033253859,0.03423363021410989,0.03504415449659855,0.3146868539060947,0.2964917308406985,0.6031410755831551,0.039140736360610204,0.5542136471496869,0.6056297772364827,0.5610068792738327,0.1349405227438279,0.31398890442002836,0.1778352841549023,0.5607235744517863,0.5680009989807806,0.6601461249200415,0.12725844671802578,0.037162789976797096,0.03279831111097346,0.2952190323185343,0.1716547729104192,0.5610028456788986,0.5670384515751143,0.5549324455805071,0.03420396445741512,0.037160142541451044,0.0035313042141989345,0.03301543532362247,0.5919591685521407,0.1348946303740708,0.5703012024786941,0.556856527295719,0.6394056520472572,0.12825480875521617,0.605881880960575,0.6063734456698127,0.14633835960323296,0.14600888132863832,0.03675808403087658,0.04158844560274651
