"Time","pod:frontend-w3-599b6846df-xhj77_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w2-6855bd669b-brtfk_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-vdxmx_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-fdh7v_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-cd78b8fd6-jcd79_service:currencyservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-gmzwm_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-s4rvp_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-24gdb_service:recommendationservice_node:worker--1","pod:frontend-w2-6646bc856b-7ph2c_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-xf77l_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-wbwlv_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-qqs2c_service:frontend_node:worker--1","pod:redis-cart-w1-6d65c886c7-6t6fv_service:redis-cart_node:worker--1","pod:currencyservice-w2-649d8c7669-kk29q_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-649d8c7669-qhh2c_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-xzbm2_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-zjg6v_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-frt8b_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-x7scr_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-h8c7l_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-856bd974f7-df4nf_service:cartservice_node:worker--1","pod:currencyservice-w1-656689488c-2nstv_service:currencyservice_node:worker--1","pod:productcatalogservice-w3-56c4dd84bf-w4pcj_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-fdl4v_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-8597bb459d-dwk6p_service:recommendationservice_node:worker--1","pod:currencyservice-w4-6f8d8654c5-5tkcs_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-tp2wd_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w3-7c75d55f4d-qpbc2_service:redis-cart_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-6q89m_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-m9nbq_service:productcatalogservice_node:worker--1","pod:frontend-w2-6646bc856b-2f8r2_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-qj97b_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-x4bpc_service:adservice_node:worker--3.novalocal","pod:cartservice-w3-86744bdcbd-ztmwh_service:cartservice_node:worker--3.novalocal","pod:adservice-w1-754d7d8cd4-4846t_service:adservice_node:worker--1","pod:currencyservice-w1-656689488c-c5ngz_service:currencyservice_node:worker--1","pod:frontend-w2-6646bc856b-5wn7d_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-g44n7_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-tncmc_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w2-5d9b8d854-5pvmf_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-2lckg_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w1-8ddd87c7b-7snb9_service:frontend_node:worker--1"
1638821041.971,0.5800130128954794,0.042605212919218524,0.04150639290971199,0.539218998306505,0.5386679571327757,0.6109581246831977,0.13281935034887526,0.03665086658173918,0.5678513875119059,0.03358186197790706,0.5926196221114872,0.5873328978853007,0.027301899413446608,0.6503802282814901,0.6718488900571762,0.041882725402802565,0.5720704542139765,0.034844666944357186,0.14158049791588057,0.03588801734630927,0.2907025367106843,0.5009671570467453,0.13032357484508147,0.6016954721568681,0.03664472190321533,0.5939109922838034,0.03534853651522008,0.026762584419294192,0.14140275534398777,0.13416790854263105,0.5514588266218898,0.17759008268830165,0.27295759328594316,0.28231878936411,0.260672383735394,0.544656449699526,0.5648501209301715,0.1291397237584901,0.61125943794133,0.17420236852011578,0.03477366455697796,0.5771029946289835
1638821057.053,0.5800130128954794,0.042605212919218524,0.04150639290971199,0.539218998306505,0.5386679571327757,0.6109581246831977,0.13281935034887526,0.03665086658173918,0.5678513875119059,0.03358186197790706,0.5926196221114872,0.5873328978853007,0.027301899413446608,0.6503802282814901,0.6718488900571762,0.041882725402802565,0.5720704542139765,0.034844666944357186,0.14158049791588057,0.03588801734630927,0.2907025367106843,0.5009671570467453,0.13032357484508147,0.6016954721568681,0.03664472190321533,0.5939109922838034,0.03534853651522008,0.026762584419294192,0.14140275534398777,0.13416790854263105,0.5514588266218898,0.17759008268830165,0.27295759328594316,0.28231878936411,0.260672383735394,0.544656449699526,0.5648501209301715,0.1291397237584901,0.61125943794133,0.17420236852011578,0.03477366455697796,0.5771029946289835
1638821072.104,0.579144363545348,0.042126320412400296,0.03940884882727403,0.5395009555421117,0.5387172310977669,0.6124190564718175,0.12403957848412395,0.036891641926283,0.5761823139043964,0.03354122312572302,0.5930850274384054,0.5871348517498335,0.027863934752744256,0.6482921963059645,0.6397244966938243,0.042068894199465856,0.5720299314046993,0.03530313538577682,0.1417605808972241,0.03631558469739325,0.27832346591516255,0.5439161633011105,0.1310129849808782,0.6020515491259513,0.03689147859197042,0.5950287312343064,0.03571756339053367,0.02672911196997965,0.14209575534620592,0.13390351773661818,0.6041095840698902,0.1774788159729801,0.27072482500600764,0.2803893715757155,0.266479133830281,0.5443104541133107,0.5102274074316712,0.12895365826915797,0.6121412566470422,0.15924332587409623,0.034958184318574226,0.5515882160602381
1638821087.164,0.579144363545348,0.042126320412400296,0.03940884882727403,0.5395009555421117,0.5387172310977669,0.6124190564718175,0.12403957848412395,0.036891641926283,0.5761823139043964,0.03354122312572302,0.5930850274384054,0.5871348517498335,0.027863934752744256,0.6482921963059645,0.6397244966938243,0.042068894199465856,0.5720299314046993,0.03530313538577682,0.1417605808972241,0.03631558469739325,0.27832346591516255,0.5439161633011105,0.1310129849808782,0.6020515491259513,0.03689147859197042,0.5950287312343064,0.03571756339053367,0.02672911196997965,0.14209575534620592,0.13390351773661818,0.6041095840698902,0.1774788159729801,0.27072482500600764,0.2803893715757155,0.266479133830281,0.5443104541133107,0.5102274074316712,0.12895365826915797,0.6121412566470422,0.15924332587409623,0.034958184318574226,0.5515882160602381
1638821102.181,0.579787355933511,0.041768086376683514,0.039221496735045845,0.5385909450598549,0.5394929877494075,0.6121927442417922,0.12883334445767736,0.03676149719080821,0.5714319920526478,0.033522756686899906,0.5941483318209202,0.5773492308390087,0.02775626636751298,0.63352256725044,0.6057349437196926,0.04051993361291249,0.5736967463833191,0.0354913112767607,0.14224187463647814,0.03643264273843432,0.2905339346180508,0.5258507335136039,0.131667946252028,0.6022009076641895,0.03712516426522979,0.5966166784187207,0.036700691625769055,0.026465545707994916,0.14227169657458066,0.13393998651261096,0.605989190974872,0.17801063904259157,0.27013448181772587,0.28094948981342044,0.27691987796341294,0.5429562193904232,0.5233497888712471,0.12934796740524013,0.6102727997787954,0.15673391580350815,0.03498030950158043,0.5781838763980983
1638821117.203,0.579787355933511,0.041768086376683514,0.039221496735045845,0.5385909450598549,0.5394929877494075,0.6121927442417922,0.12883334445767736,0.03676149719080821,0.5714319920526478,0.033522756686899906,0.5941483318209202,0.5773492308390087,0.02775626636751298,0.63352256725044,0.6057349437196926,0.04051993361291249,0.5736967463833191,0.0354913112767607,0.14224187463647814,0.03643264273843432,0.2905339346180508,0.5258507335136039,0.131667946252028,0.6022009076641895,0.03712516426522979,0.5966166784187207,0.036700691625769055,0.026465545707994916,0.14227169657458066,0.13393998651261096,0.605989190974872,0.17801063904259157,0.27013448181772587,0.28094948981342044,0.27691987796341294,0.5429562193904232,0.5233497888712471,0.12934796740524013,0.6102727997787954,0.15673391580350815,0.03498030950158043,0.5781838763980983
1638821132.219,0.5795967799721132,0.0430993142811554,0.04277937853950933,0.5375859490011512,0.5398252372465971,0.6124573420080556,0.13233124765547669,0.036769330918029516,0.585836734339192,0.033500952501467784,0.5962278521027877,0.5900569018736284,0.028006236525164305,0.651129717525704,0.6486791138763994,0.0411541789012458,0.5746614694559562,0.0353434165089694,0.14279499848917204,0.03645115725883814,0.2921993272624608,0.5288715135083618,0.13152881987994844,0.6030787324849217,0.03753404031992365,0.597728655392454,0.03704699254072152,0.026538191908221924,0.1429299305052975,0.1342281027834607,0.5691666945585032,0.17004478770387907,0.26896860249603827,0.281673359750414,0.27684019254087777,0.543121107567868,0.5215379378874604,0.12977015896602578,0.6110772351860959,0.15818562798634678,0.03494735862516403,0.5789854304939179
1638821147.239,0.5795967799721132,0.0430993142811554,0.04277937853950933,0.5375859490011512,0.5398252372465971,0.6124573420080556,0.13233124765547669,0.036769330918029516,0.585836734339192,0.033500952501467784,0.5962278521027877,0.5900569018736284,0.028006236525164305,0.651129717525704,0.6486791138763994,0.0411541789012458,0.5746614694559562,0.0353434165089694,0.14279499848917204,0.03645115725883814,0.2921993272624608,0.5288715135083618,0.13152881987994844,0.6030787324849217,0.03753404031992365,0.597728655392454,0.03704699254072152,0.026538191908221924,0.1429299305052975,0.1342281027834607,0.5691666945585032,0.17004478770387907,0.26896860249603827,0.281673359750414,0.27684019254087777,0.543121107567868,0.5215379378874604,0.12977015896602578,0.6110772351860959,0.15818562798634678,0.03494735862516403,0.5789854304939179
1638821162.325,0.5805690329473112,0.04320705036141942,0.040895657276958264,0.538048536823097,0.5400948323794355,0.6139263299326996,0.13265445904912732,0.036610423831323374,0.5744067693823239,0.03384888266459857,0.5993975172559908,0.5812279786998964,0.028033876835914538,0.6427255821553535,0.6497760441104261,0.041076919736943704,0.5747416814879472,0.03573552975990423,0.1438629716440967,0.03663448950987599,0.29296639113318035,0.5459661198187148,0.13115865749560413,0.6039244752555114,0.03562856810901359,0.5986134945592073,0.037221529067484674,0.026523767163484386,0.14375677106230503,0.13391571663263271,0.5643552425322508,0.177320778101852,0.26797929963047507,0.28277257221015206,0.27618435968008326,0.5438768712327682,0.5469881813634545,0.12950801042070054,0.6104272206454819,0.16961940208930087,0.0349235380281457,0.5790836045810014
1638821177.368,0.5805690329473112,0.04320705036141942,0.040895657276958264,0.538048536823097,0.5400948323794355,0.6139263299326996,0.13265445904912732,0.036610423831323374,0.5744067693823239,0.03384888266459857,0.5993975172559908,0.5812279786998964,0.028033876835914538,0.6427255821553535,0.6497760441104261,0.041076919736943704,0.5747416814879472,0.03573552975990423,0.1438629716440967,0.03663448950987599,0.29296639113318035,0.5459661198187148,0.13115865749560413,0.6039244752555114,0.03562856810901359,0.5986134945592073,0.037221529067484674,0.026523767163484386,0.14375677106230503,0.13391571663263271,0.5643552425322508,0.177320778101852,0.26797929963047507,0.28277257221015206,0.27618435968008326,0.5438768712327682,0.5469881813634545,0.12950801042070054,0.6104272206454819,0.16961940208930087,0.0349235380281457,0.5790836045810014
1638821192.383,0.5816925352695776,0.04103583625292123,0.03842120709609802,0.5394785311925266,0.5415500346915666,0.6133664228672526,0.13322348623968622,0.035529179367594706,0.5737413680368176,0.03388248892355558,0.6012547099169672,0.5920488892978274,0.028010738389111903,0.6671452949713419,0.6738501753400508,0.04082269342112847,0.5766682050825764,0.03610830591010706,0.14498281343913078,0.036578905024209095,0.27657323370754294,0.4872211364941452,0.131141095510665,0.6044602285926183,0.03723957970771064,0.6011570946398451,0.03715356336322101,0.02645369154806317,0.14447845119870245,0.13426470748519093,0.5621189133393173,0.16386574989131011,0.26869828344370994,0.28248123369549477,0.2761802706205754,0.5449769865814132,0.5760980149851362,0.1302168945254457,0.6105816006425827,0.15938119978188756,0.03515466759542155,0.5793646541427995
1638821207.4,0.5816925352695776,0.04103583625292123,0.03842120709609802,0.5394785311925266,0.5415500346915666,0.6133664228672526,0.13322348623968622,0.035529179367594706,0.5737413680368176,0.03388248892355558,0.6012547099169672,0.5920488892978274,0.028010738389111903,0.6671452949713419,0.6738501753400508,0.04082269342112847,0.5766682050825764,0.03610830591010706,0.14498281343913078,0.036578905024209095,0.27657323370754294,0.4872211364941452,0.131141095510665,0.6044602285926183,0.03723957970771064,0.6011570946398451,0.03715356336322101,0.02645369154806317,0.14447845119870245,0.13426470748519093,0.5621189133393173,0.16386574989131011,0.26869828344370994,0.28248123369549477,0.2761802706205754,0.5449769865814132,0.5760980149851362,0.1302168945254457,0.6105816006425827,0.15938119978188756,0.03515466759542155,0.5793646541427995
1638821222.474,0.5829065233325887,0.041803446529030966,0.04084022367988324,0.540428674680705,0.5424113096132054,0.6145285096130961,0.12551405825506842,0.034852152687845604,0.5592887308085428,0.03402699168414834,0.6025112080446877,0.5940857520994309,0.026773792943045514,0.6237603909325402,0.6732772358834735,0.04125884644248032,0.5766665848170207,0.03681655080860948,0.14494634582423885,0.03636366971722317,0.29392706958650155,0.5475555960954301,0.13102600420320282,0.6058172055868095,0.03750823628914112,0.6011112532516442,0.036609745047493474,0.0260036185211011,0.14497708379475108,0.13444348024601827,0.5540904707406943,0.16652211539282155,0.2692747914046538,0.2813487777756264,0.2765530321420081,0.546151049782212,0.5331001561755849,0.13062210460375978,0.6118291057415375,0.16610195757099186,0.035481127986219635,0.5799590037051047
1638821237.49,0.5829065233325887,0.041803446529030966,0.04084022367988324,0.540428674680705,0.5424113096132054,0.6145285096130961,0.12551405825506842,0.034852152687845604,0.5592887308085428,0.03402699168414834,0.6025112080446877,0.5940857520994309,0.026773792943045514,0.6237603909325402,0.6732772358834735,0.04125884644248032,0.5766665848170207,0.03681655080860948,0.14494634582423885,0.03636366971722317,0.29392706958650155,0.5475555960954301,0.13102600420320282,0.6058172055868095,0.03750823628914112,0.6011112532516442,0.036609745047493474,0.0260036185211011,0.14497708379475108,0.13444348024601827,0.5540904707406943,0.16652211539282155,0.2692747914046538,0.2813487777756264,0.2765530321420081,0.546151049782212,0.5331001561755849,0.13062210460375978,0.6118291057415375,0.16610195757099186,0.035481127986219635,0.5799590037051047
