"Time","pod:productcatalogservice-w3-56c4dd84bf-xvnkq_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-kzcbb_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w2-6646bc856b-9nm4t_service:frontend_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-9s27z_service:frontend_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-jsgxb_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-qrj56_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w3-7c75d55f4d-ff6p5_service:redis-cart_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-zzxqr_service:currencyservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-4dfhb_service:recommendationservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-r4p6s_service:recommendationservice_node:worker--1","pod:recommendationservice-w3-5c774597c5-gb9k5_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-xxrjz_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-jq5x7_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-nq4h9_service:productcatalogservice_node:worker--1","pod:redis-cart-w1-6d65c886c7-ncckv_service:redis-cart_node:worker--1","pod:currencyservice-w4-6f8d8654c5-94b9q_service:currencyservice_node:worker--4.novalocal","pod:frontend-w3-599b6846df-dvgqc_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-k2w5z_service:frontend_node:worker--3.novalocal","pod:adservice-w1-754d7d8cd4-2pzzp_service:adservice_node:worker--1","pod:currencyservice-w1-656689488c-vcpz7_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-blm6r_service:frontend_node:worker--1","pod:currencyservice-w2-649d8c7669-9zhd2_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-rt7wz_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-z7kp4_service:adservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-hwp9g_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-856bd974f7-rzsw6_service:cartservice_node:worker--1","pod:currencyservice-w3-cd78b8fd6-w3snr_service:currencyservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-8v9jn_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-v2b4l_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-5c774597c5-wmpsw_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-f4qcp_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-lg2d5_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-6855bd669b-gqx7k_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-722wd_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-78ckx_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-4dpkh_service:frontend_node:worker--1","pod:productcatalogservice-w1-8649bb655b-f2zmp_service:productcatalogservice_node:worker--1","pod:currencyservice-w2-649d8c7669-g4rgb_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-hwqdr_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-99vwg_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-n97fv_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-bbt6s_service:cartservice_node:worker--3.novalocal"
1638818456.58,0.1287108701214893,0.13917353943446173,0.5774381139154184,0.5305875352215602,0.5291785997607403,0.12888238335466556,0.005661807237378493,0.5348187209153863,0.031413978470201186,0.03436794922471287,0.03585067048326098,0.599462808830432,0.036783107201548475,0.12600375973117303,0.045025090855314816,0.5943672140007057,0.5857830130990529,0.5771493241803507,0.26405150218056817,0.5342090820106876,0.5710467842134221,0.6293179393217221,0.17178259424777628,0.27248061679831315,0.5864965312319772,0.2785623091254554,0.5413103684399951,0.602294007971534,0.03563093929652053,0.034724898628294185,0.6040108362690342,0.03600993857453065,0.04422722954395447,0.5396932068519424,0.1381481307643772,0.5415310776114161,0.11382482413832432,0.6767406802142919,0.17015114322895708,0.044827372658843734,0.04109465280062351,0.2948883412513328
1638818471.593,0.1287108701214893,0.13917353943446173,0.5774381139154184,0.5305875352215602,0.5291785997607403,0.12888238335466556,0.005661807237378493,0.5348187209153863,0.031413978470201186,0.03436794922471287,0.03585067048326098,0.599462808830432,0.036783107201548475,0.12600375973117303,0.045025090855314816,0.5943672140007057,0.5857830130990529,0.5771493241803507,0.26405150218056817,0.5342090820106876,0.5710467842134221,0.6293179393217221,0.17178259424777628,0.27248061679831315,0.5864965312319772,0.2785623091254554,0.5413103684399951,0.602294007971534,0.03563093929652053,0.034724898628294185,0.6040108362690342,0.03600993857453065,0.04422722954395447,0.5396932068519424,0.1381481307643772,0.5415310776114161,0.11382482413832432,0.6767406802142919,0.17015114322895708,0.044827372658843734,0.04109465280062351,0.2948883412513328
1638818486.609,0.12920030639048957,0.13919926061886229,0.5698861753612491,0.5244684597474369,0.5686845978245638,0.12873778271930925,0.003459819721197692,0.5340177630496422,0.034163234257618254,0.034273286531508115,0.035938312581923024,0.5998149899284099,0.03656364748207092,0.12570304932048534,0.04470968960244423,0.5942290080000414,0.5877194237812653,0.5776777316405364,0.25642586066599543,0.5335400459908349,0.5716117744699611,0.6336831539305906,0.17266116900228193,0.27079316458282426,0.586566069813672,0.26162616075500345,0.5421592151334376,0.6021909358490879,0.03554493979060356,0.03471312451946497,0.6061459756832334,0.03577873485933118,0.039953979631786596,0.5408710174676714,0.13887643944262248,0.5580973374163204,0.12715975655215755,0.633374990773322,0.16156766444682488,0.04088782960625992,0.04185462983262225,0.29457230430782044
1638818501.631,0.12920030639048957,0.13919926061886229,0.5698861753612491,0.5244684597474369,0.5686845978245638,0.12873778271930925,0.003459819721197692,0.5340177630496422,0.034163234257618254,0.034273286531508115,0.035938312581923024,0.5998149899284099,0.03656364748207092,0.12570304932048534,0.04470968960244423,0.5942290080000414,0.5877194237812653,0.5776777316405364,0.25642586066599543,0.5335400459908349,0.5716117744699611,0.6336831539305906,0.17266116900228193,0.27079316458282426,0.586566069813672,0.26162616075500345,0.5421592151334376,0.6021909358490879,0.03554493979060356,0.03471312451946497,0.6061459756832334,0.03577873485933118,0.039953979631786596,0.5408710174676714,0.13887643944262248,0.5580973374163204,0.12715975655215755,0.633374990773322,0.16156766444682488,0.04088782960625992,0.04185462983262225,0.29457230430782044
1638818516.777,0.12927054448999004,0.13922940721315888,0.5834769134100595,0.4916530943791612,0.6042396073995246,0.12908698624873857,0.00345531055492906,0.5354894261042011,0.034250232035465865,0.0345236735986756,0.03512778101804685,0.6002863655011388,0.03613418400545875,0.12542075106188658,0.04897798788151489,0.594155769772405,0.5882330876031945,0.5796043463684751,0.2695941081275015,0.5132224730670693,0.5712940728756937,0.6033526213742515,0.1628791624513925,0.2706605698992562,0.5882314587719634,0.2856274129001643,0.5423874663231358,0.6032961733568308,0.03576736235846002,0.03480334656720265,0.6055372267454925,0.03593783133367652,0.03888570731063644,0.5423172325373258,0.1396311211582113,0.5698211788957441,0.12740896413117236,0.6762760783784778,0.16502506776377235,0.040244978748596755,0.04215841727511706,0.2860595439461122
1638818531.815,0.12927054448999004,0.13922940721315888,0.5834769134100595,0.4916530943791612,0.6042396073995246,0.12908698624873857,0.00345531055492906,0.5354894261042011,0.034250232035465865,0.0345236735986756,0.03512778101804685,0.6002863655011388,0.03613418400545875,0.12542075106188658,0.04897798788151489,0.594155769772405,0.5882330876031945,0.5796043463684751,0.2695941081275015,0.5132224730670693,0.5712940728756937,0.6033526213742515,0.1628791624513925,0.2706605698992562,0.5882314587719634,0.2856274129001643,0.5423874663231358,0.6032961733568308,0.03576736235846002,0.03480334656720265,0.6055372267454925,0.03593783133367652,0.03888570731063644,0.5423172325373258,0.1396311211582113,0.5698211788957441,0.12740896413117236,0.6762760783784778,0.16502506776377235,0.040244978748596755,0.04215841727511706,0.2860595439461122
1638818546.834,0.1289091602895519,0.13901550752882866,0.5714900236049237,0.5371669988702529,0.5989263376866456,0.12949243275711414,0.003456499718313778,0.5170934749562124,0.034653494685058926,0.034755346801484184,0.035094306495993155,0.6008217729985368,0.036255429238738056,0.12531923705809683,0.04906035616394567,0.5945549454634298,0.588151477466776,0.5798893387229249,0.24642678184314853,0.5351147150504356,0.5610575778310372,0.651620694744137,0.16363316652955595,0.26948830720615846,0.5875886628475717,0.28509928486519964,0.5423082855095362,0.6022270681604178,0.03514015507177991,0.035120702162138404,0.6047693125859673,0.03597268628832293,0.04376798727515649,0.5423833521309981,0.13979213521780992,0.5701463140447627,0.12762953104173078,0.6511778085115187,0.15831940708402367,0.03904623848294928,0.04162893873718919,0.2873971915926108
1638818561.847,0.1289091602895519,0.13901550752882866,0.5714900236049237,0.5371669988702529,0.5989263376866456,0.12949243275711414,0.003456499718313778,0.5170934749562124,0.034653494685058926,0.034755346801484184,0.035094306495993155,0.6008217729985368,0.036255429238738056,0.12531923705809683,0.04906035616394567,0.5945549454634298,0.588151477466776,0.5798893387229249,0.24642678184314853,0.5351147150504356,0.5610575778310372,0.651620694744137,0.16363316652955595,0.26948830720615846,0.5875886628475717,0.28509928486519964,0.5423082855095362,0.6022270681604178,0.03514015507177991,0.035120702162138404,0.6047693125859673,0.03597268628832293,0.04376798727515649,0.5423833521309981,0.13979213521780992,0.5701463140447627,0.12762953104173078,0.6511778085115187,0.15831940708402367,0.03904623848294928,0.04162893873718919,0.2873971915926108
1638818576.86,0.12852719634436297,0.13912770897434334,0.6070225525013737,0.5293406921181907,0.5419687303546561,0.12923549072533888,0.003492071465128997,0.5370366166900437,0.03449244810332433,0.03276693739287722,0.03474832247705598,0.5995500191075787,0.035495544535503194,0.12530319462657158,0.04920161069112443,0.5931008118980944,0.587111961854784,0.5797812354834778,0.27046530883209163,0.5241341852532148,0.5723414112633727,0.6605917127283414,0.17449445677230047,0.26888963628347234,0.5870070143208906,0.28539531991309275,0.5430919153774989,0.6012001316986726,0.0353587173640937,0.03539279468398062,0.6028853438286854,0.03504604574829963,0.04138037962939928,0.5423337008055674,0.13961778291264915,0.5570368412828306,0.1276593965626073,0.6753485764342942,0.16099665929715323,0.03821547154070243,0.043138837109110276,0.28736576087692856
1638818591.873,0.12852719634436297,0.13912770897434334,0.6070225525013737,0.5293406921181907,0.5419687303546561,0.12923549072533888,0.003492071465128997,0.5370366166900437,0.03449244810332433,0.03276693739287722,0.03474832247705598,0.5995500191075787,0.035495544535503194,0.12530319462657158,0.04920161069112443,0.5931008118980944,0.587111961854784,0.5797812354834778,0.27046530883209163,0.5241341852532148,0.5723414112633727,0.6605917127283414,0.17449445677230047,0.26888963628347234,0.5870070143208906,0.28539531991309275,0.5430919153774989,0.6012001316986726,0.0353587173640937,0.03539279468398062,0.6028853438286854,0.03504604574829963,0.04138037962939928,0.5423337008055674,0.13961778291264915,0.5570368412828306,0.1276593965626073,0.6753485764342942,0.16099665929715323,0.03821547154070243,0.043138837109110276,0.28736576087692856
1638818606.887,0.1289964359858858,0.1389781584779725,0.6099288249909893,0.5094267012781137,0.6006142289098826,0.1295649271295098,0.0034655670995385147,0.537221976642738,0.035576483599479264,0.034271645520240576,0.035301279121856946,0.6005989763110744,0.0355366410349499,0.1198072166750157,0.04909976544012359,0.5924642531500648,0.5870256678045955,0.5793774857911796,0.26950451205740694,0.5030435048809473,0.5733132060426523,0.6483557971317606,0.16467348337253948,0.26888089438946966,0.5867175825013244,0.2848328468069651,0.5435970181143106,0.6029385191115358,0.03563776627702317,0.035321882937969465,0.6029248360955487,0.035281420180146475,0.04145903712497101,0.5419874405684095,0.1390032776958064,0.5467481568055991,0.12778188819938452,0.6762529969936901,0.1706438156418308,0.0437189826361283,0.042650005342918754,0.28809073897385007
1638818621.902,0.1289964359858858,0.1389781584779725,0.6099288249909893,0.5094267012781137,0.6006142289098826,0.1295649271295098,0.0034655670995385147,0.537221976642738,0.035576483599479264,0.034271645520240576,0.035301279121856946,0.6005989763110744,0.0355366410349499,0.1198072166750157,0.04909976544012359,0.5924642531500648,0.5870256678045955,0.5793774857911796,0.26950451205740694,0.5030435048809473,0.5733132060426523,0.6483557971317606,0.16467348337253948,0.26888089438946966,0.5867175825013244,0.2848328468069651,0.5435970181143106,0.6029385191115358,0.03563776627702317,0.035321882937969465,0.6029248360955487,0.035281420180146475,0.04145903712497101,0.5419874405684095,0.1390032776958064,0.5467481568055991,0.12778188819938452,0.6762529969936901,0.1706438156418308,0.0437189826361283,0.042650005342918754,0.28809073897385007
