"Time","pod:currencyservice-w4-649d8c7669-l8nvb_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-dc85b_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-6gbjq_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-grcn5_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-6v7mg_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-qwlj8_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-rsbn4_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-tgkgm_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-r8dg4_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-xvxd2_service:adservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-g6h4q_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-ftwk6_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w1-599b6846df-xn28v_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-z8smt_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-kgzl6_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-w5vc2_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-4cbt5_service:adservice_node:worker--3","pod:currencyservice-w4-649d8c7669-k2ssk_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-w7gd8_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-dj5nm_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-86z4m_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-fhcd7_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-2zgg4_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-krmt6_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-dxtpg_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-tfb8r_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-zcdct_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-lrftg_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-wd6jc_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-wxdhb_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-kqx6t_service:frontend_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-wls45_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-5d7l8_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-s7ptx_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-9m82s_service:productcatalogservice_node:worker--4.novalocal"
1637016596.211,0.7485016197076517,0.173198932888317,0.5411662635441997,0.5370768615059548,0.8160483048611543,0.542382254161871,0.13621272796276762,0.045235843236640455,0.05441556523902735,0.2711659733667151,0.667989650625233,0.1624263189011792,0.6541937076409533,0.6636625374709375,0.7884538020610785,0.052284035227253625,0.2772080556505695,0.7308067462918584,0.044069653669885224,0.0234050370830804,0.02539418783208119,0.13301860877033383,0.05298742541639383,0.5102042973914643,0.1343129586084153,0.7546275787310918,0.28273033684914245,0.6727224349492851,0.04456187196270486,0.1636570493897907,0.7327394384989543,0.056584961543711426,0.6607918770535874,0.1345248935792453,0.2879372999833595,0.6726400682545217,0.044324239987981975,0.18339336003605766
1637016611.231,0.7485016197076517,0.173198932888317,0.5411662635441997,0.5370768615059548,0.8160483048611543,0.542382254161871,0.13621272796276762,0.045235843236640455,0.05441556523902735,0.2711659733667151,0.667989650625233,0.1624263189011792,0.6541937076409533,0.6636625374709375,0.7884538020610785,0.052284035227253625,0.2772080556505695,0.7308067462918584,0.044069653669885224,0.0234050370830804,0.02539418783208119,0.13301860877033383,0.05298742541639383,0.5102042973914643,0.1343129586084153,0.7546275787310918,0.28273033684914245,0.6727224349492851,0.04456187196270486,0.1636570493897907,0.7327394384989543,0.056584961543711426,0.6607918770535874,0.1345248935792453,0.2879372999833595,0.6726400682545217,0.044324239987981975,0.18339336003605766
1637016626.246,0.7482979006082915,0.17077236897313713,0.5397842204720047,0.5378027922270442,0.817262691963573,0.5320724733811909,0.1367952091490477,0.04701810587615714,0.054211887708273315,0.2715000771285695,0.6678509924220328,0.1621483993318534,0.6535004482684328,0.6641333090262244,0.7882058116365089,0.052097723518026134,0.27889460046055137,0.7316219925762448,0.04438092772784863,0.023507723064641,0.025300322980991087,0.13319775623768845,0.05268441561945496,0.5397751525104502,0.13475571411856474,0.746797465812878,0.28274762332935016,0.6712154493131016,0.044126715389792834,0.1641731161379158,0.7369932881806547,0.0567012161825137,0.6494397858412692,0.1343440948892778,0.283439280642729,0.6735119666416547,0.04567016433093628,0.17485124336071967
1637016641.265,0.7482979006082915,0.17077236897313713,0.5397842204720047,0.5378027922270442,0.817262691963573,0.5320724733811909,0.1367952091490477,0.04701810587615714,0.054211887708273315,0.2715000771285695,0.6678509924220328,0.1621483993318534,0.6535004482684328,0.6641333090262244,0.7882058116365089,0.052097723518026134,0.27889460046055137,0.7316219925762448,0.04438092772784863,0.023507723064641,0.025300322980991087,0.13319775623768845,0.05268441561945496,0.5397751525104502,0.13475571411856474,0.746797465812878,0.28274762332935016,0.6712154493131016,0.044126715389792834,0.1641731161379158,0.7369932881806547,0.0567012161825137,0.6494397858412692,0.1343440948892778,0.283439280642729,0.6735119666416547,0.04567016433093628,0.17485124336071967
1637016656.295,0.7454557418734039,0.1750629712198947,0.5401882087052658,0.5386581981212791,0.8175213276930077,0.5450395833035343,0.13613828207768217,0.046784451399463425,0.05704153626231148,0.2718484837720569,0.6675993850446846,0.16175607324212532,0.6533108290175953,0.6651942461690672,0.7892131113572907,0.05216834410660849,0.27817587866743076,0.7133838586109095,0.04418841142900693,0.02343189978502484,0.0241774226566233,0.1329366534843716,0.05283312740603323,0.5388611844063776,0.13464614025648117,0.81226057924666,0.28316721430567826,0.6737120806435348,0.04425035649558703,0.1652581946859678,0.7373394779477808,0.05457759980470023,0.6317233819248739,0.13427526578591117,0.28908558406614954,0.6603085784502088,0.04571321243544414,0.16242265429673766
1637016671.327,0.7454557418734039,0.1750629712198947,0.5401882087052658,0.5386581981212791,0.8175213276930077,0.5450395833035343,0.13613828207768217,0.046784451399463425,0.05704153626231148,0.2718484837720569,0.6675993850446846,0.16175607324212532,0.6533108290175953,0.6651942461690672,0.7892131113572907,0.05216834410660849,0.27817587866743076,0.7133838586109095,0.04418841142900693,0.02343189978502484,0.0241774226566233,0.1329366534843716,0.05283312740603323,0.5388611844063776,0.13464614025648117,0.81226057924666,0.28316721430567826,0.6737120806435348,0.04425035649558703,0.1652581946859678,0.7373394779477808,0.05457759980470023,0.6317233819248739,0.13427526578591117,0.28908558406614954,0.6603085784502088,0.04571321243544414,0.16242265429673766
1637016686.35,0.7218438484486216,0.18116033556903913,0.541388062494295,0.5390974220386924,0.8191067453061007,0.5458184080205971,0.13676596092399923,0.04433654478116861,0.05644707546623838,0.27148567310500255,0.6666340360866412,0.1613245851857359,0.6549875733957393,0.6641742081407751,0.7883536637191129,0.05196540984538832,0.2713120623645475,0.7535451772903761,0.0442410110339656,0.023315354182289794,0.02530631142560261,0.13356762926395901,0.05253018017628186,0.5219598361878612,0.13586927497686846,0.7939175165316603,0.28299145545896476,0.6743640042728534,0.04455415314069981,0.16452311514057472,0.7421794098286507,0.055542384571735555,0.6629803959278471,0.13479025941168427,0.2722190850059487,0.6638771185213279,0.04582060695195386,0.17958087833994973
1637016701.389,0.7218438484486216,0.18116033556903913,0.541388062494295,0.5390974220386924,0.8191067453061007,0.5458184080205971,0.13676596092399923,0.04433654478116861,0.05644707546623838,0.27148567310500255,0.6666340360866412,0.1613245851857359,0.6549875733957393,0.6641742081407751,0.7883536637191129,0.05196540984538832,0.2713120623645475,0.7535451772903761,0.0442410110339656,0.023315354182289794,0.02530631142560261,0.13356762926395901,0.05253018017628186,0.5219598361878612,0.13586927497686846,0.7939175165316603,0.28299145545896476,0.6743640042728534,0.04455415314069981,0.16452311514057472,0.7421794098286507,0.055542384571735555,0.6629803959278471,0.13479025941168427,0.2722190850059487,0.6638771185213279,0.04582060695195386,0.17958087833994973
1637016716.53,0.727844768225923,0.1857848227476294,0.5402055582678931,0.5391847688009394,0.8207235681488979,0.5310177586013558,0.13041570148396925,0.04699867114350828,0.05323301065057122,0.2712136559252522,0.6675854614264081,0.16163734070605162,0.6537230841947634,0.6649465763670693,0.789223578598536,0.05215790885220356,0.2769754663196381,0.7194318349686994,0.04400990694933439,0.02336257705581625,0.025471015607555856,0.13289583252882636,0.052437253955522053,0.5385940542811111,0.12736278444930316,0.7905954271766762,0.2829112915003217,0.6736770424073799,0.04458320291028718,0.16485755515255562,0.7980241834660562,0.05408964226106176,0.66260228833804,0.13386521238185975,0.2892373616629442,0.6739145732709582,0.04458442990831531,0.1710274006921721
1637016731.609,0.727844768225923,0.1857848227476294,0.5402055582678931,0.5391847688009394,0.8207235681488979,0.5310177586013558,0.13041570148396925,0.04699867114350828,0.05323301065057122,0.2712136559252522,0.6675854614264081,0.16163734070605162,0.6537230841947634,0.6649465763670693,0.789223578598536,0.05215790885220356,0.2769754663196381,0.7194318349686994,0.04400990694933439,0.02336257705581625,0.025471015607555856,0.13289583252882636,0.052437253955522053,0.5385940542811111,0.12736278444930316,0.7905954271766762,0.2829112915003217,0.6736770424073799,0.04458320291028718,0.16485755515255562,0.7980241834660562,0.05408964226106176,0.66260228833804,0.13386521238185975,0.2892373616629442,0.6739145732709582,0.04458442990831531,0.1710274006921721
1637016746.64,0.7150583897897909,0.1695361957524231,0.5409987336582807,0.5389298279333558,0.8208882547546077,0.5471574763430275,0.13612879487970753,0.04737076303368043,0.05356320709898786,0.27023888455591444,0.6655974714389351,0.161067088082363,0.6528564012282645,0.6640029268825777,0.7880615343810087,0.05170157377073842,0.278095800880339,0.7504526667864875,0.043826967357318405,0.023656507138679103,0.02521312746742301,0.13282483374043308,0.052119420337916944,0.5119097267244652,0.1354407749024283,0.8085790901608602,0.28399096091248005,0.6735217968450204,0.04378397578270678,0.16415156560202288,0.7584672762689754,0.052414896149123376,0.6635843135923782,0.13328581527351555,0.2894162881336029,0.6737898261046347,0.04357810259140743,0.17969811510043487
1637016761.661,0.7150583897897909,0.1695361957524231,0.5409987336582807,0.5389298279333558,0.8208882547546077,0.5471574763430275,0.13612879487970753,0.04737076303368043,0.05356320709898786,0.27023888455591444,0.6655974714389351,0.161067088082363,0.6528564012282645,0.6640029268825777,0.7880615343810087,0.05170157377073842,0.278095800880339,0.7504526667864875,0.043826967357318405,0.023656507138679103,0.02521312746742301,0.13282483374043308,0.052119420337916944,0.5119097267244652,0.1354407749024283,0.8085790901608602,0.28399096091248005,0.6735217968450204,0.04378397578270678,0.16415156560202288,0.7584672762689754,0.052414896149123376,0.6635843135923782,0.13328581527351555,0.2894162881336029,0.6737898261046347,0.04357810259140743,0.17969811510043487
1637016776.683,0.6979064272498984,0.17557182747838565,0.5413417463374837,0.5385057498408374,0.8193486337357787,0.5475602655537922,0.12914545677228992,0.04710192893990621,0.05556899158719035,0.26998972936874127,0.6659519446266717,0.16088016512348538,0.6530849818004529,0.6639651463104538,0.7871602521225342,0.051326783752049215,0.2778858720412047,0.7277901201583581,0.044010601912756665,0.023719107586974354,0.02410424501538928,0.13258968629823656,0.05185835446398379,0.5407591763235039,0.13168623676101582,0.8054284509067371,0.28321099252165916,0.673513190597947,0.04416633157110669,0.16457753595224894,0.7456119925611548,0.053253055133554064,0.6634856601170495,0.13275391904335582,0.28814261716350703,0.6585352467170871,0.04283681937741131,0.18268556888887982
1637016791.7,0.6979064272498984,0.17557182747838565,0.5413417463374837,0.5385057498408374,0.8193486337357787,0.5475602655537922,0.12914545677228992,0.04710192893990621,0.05556899158719035,0.26998972936874127,0.6659519446266717,0.16088016512348538,0.6530849818004529,0.6639651463104538,0.7871602521225342,0.051326783752049215,0.2778858720412047,0.7277901201583581,0.044010601912756665,0.023719107586974354,0.02410424501538928,0.13258968629823656,0.05185835446398379,0.5407591763235039,0.13168623676101582,0.8054284509067371,0.28321099252165916,0.673513190597947,0.04416633157110669,0.16457753595224894,0.7456119925611548,0.053253055133554064,0.6634856601170495,0.13275391904335582,0.28814261716350703,0.6585352467170871,0.04283681937741131,0.18268556888887982
