"Time","pod:adservice-w1-5c67ddfffc-xvxd2_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-cx782_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-7s95g_service:currencyservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-44867_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-grjzt_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-zn7fc_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-pncdh_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-x98xx_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-v768x_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-nt9s8_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-2gn5p_service:recommendationservice_node:worker--3","pod:frontend-w2-777d8d5dcb-b5r5l_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-q9vpf_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-lftdd_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-fnrjm_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w1-599b6846df-47lhc_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-d48m9_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-77456_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-9ps48_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-d4vr5_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-kd5rj_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-6m75g_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-ppgmh_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-cpgl7_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-7pxrb_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-6k8l6_service:frontend_node:worker--3","pod:cartservice-w1-86744bdcbd-dxtpg_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-55s2s_service:frontend_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3","pod:currencyservice-w4-649d8c7669-t95qk_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-q9f96_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-4nzdp_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-f4zbt_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-4cbt5_service:adservice_node:worker--3","pod:currencyservice-w4-649d8c7669-mf48c_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-8vjzd_service:recommendationservice_node:worker--4.novalocal"
1637019195.863,0.2704896678023936,0.04443510088184564,0.6644945537583697,0.7611405496655047,0.5375904690085147,0.13568185634799348,0.8022689540433122,0.1860469414854905,0.02420921236946267,0.053622736451280226,0.13598571841511278,0.043347988846042414,0.8132355715152403,0.5390919189583878,0.8264444387101848,0.04491018855184249,0.024239984289114544,0.6562560293644026,0.13617860948775667,0.6482424170987482,0.5087720079210525,0.658713960062236,0.13738154356127802,0.17215572026428594,0.5413219181163876,0.04367716086705396,0.16763785919210472,0.669154357685425,0.2849349173066616,0.6696253597736028,0.27916515460429464,0.7303877923578262,0.050734207550344274,0.1675581687153587,0.05358601146666217,0.2725398293962,0.6835734764466823,0.05117616951659557
1637019210.899,0.27098819568298693,0.044546096104156066,0.6651785494559178,0.7701215700319193,0.5378490395389163,0.13594072001807317,0.8038736562508021,0.181050854304517,0.024102776632278843,0.054205321779555116,0.1364266089666728,0.04376014948415982,0.8134555513162836,0.5384237526513712,0.7891530098430137,0.04504672425639944,0.024341953782677315,0.6574506958949102,0.13682034726170217,0.6484832448402488,0.5011658653668766,0.65913474470155,0.13643663292266098,0.18210468243615457,0.5415233088060037,0.04368072499453879,0.16804247180125392,0.6381704346060655,0.2842606983744542,0.6699631487339036,0.2666952707668626,0.7305932283564365,0.05189199165636324,0.1675661717109217,0.05363030782518651,0.2730564816742265,0.6798507787195109,0.05119301545382546
1637019225.936,0.27098819568298693,0.044546096104156066,0.6651785494559178,0.7701215700319193,0.5378490395389163,0.13594072001807317,0.8038736562508021,0.181050854304517,0.024102776632278843,0.054205321779555116,0.1364266089666728,0.04376014948415982,0.8134555513162836,0.5384237526513712,0.7891530098430137,0.04504672425639944,0.024341953782677315,0.6574506958949102,0.13682034726170217,0.6484832448402488,0.5011658653668766,0.65913474470155,0.13643663292266098,0.18210468243615457,0.5415233088060037,0.04368072499453879,0.16804247180125392,0.6381704346060655,0.2842606983744542,0.6699631487339036,0.2666952707668626,0.7305932283564365,0.05189199165636324,0.1675661717109217,0.05363030782518651,0.2730564816742265,0.6798507787195109,0.05119301545382546
1637019241.064,0.2712117056706794,0.044159145368842745,0.6643633699055018,0.7650315989525489,0.5380394475951283,0.13548174448459596,0.8028472868754967,0.18224416708422034,0.023878184107145442,0.054379634603863025,0.13658716605165402,0.04571409107352829,0.8145455624537736,0.5087812630978921,0.8355596799932641,0.04528179262725758,0.025478073227934342,0.6588080447969998,0.13710604863796796,0.647607249827182,0.539670709413049,0.6593429099674245,0.13634845884675706,0.18193513343860648,0.5420152850683259,0.04354478368674043,0.16856614728357877,0.6688198303914633,0.28404035946561207,0.670425208578003,0.28030200299943,0.695857210792858,0.050403029998957266,0.1679401443762523,0.05314118434196348,0.27238630961736676,0.7127263242440532,0.051370346247078556
1637019256.107,0.2712117056706794,0.044159145368842745,0.6643633699055018,0.7650315989525489,0.5380394475951283,0.13548174448459596,0.8028472868754967,0.18224416708422034,0.023878184107145442,0.054379634603863025,0.13658716605165402,0.04571409107352829,0.8145455624537736,0.5087812630978921,0.8355596799932641,0.04528179262725758,0.025478073227934342,0.6588080447969998,0.13710604863796796,0.647607249827182,0.539670709413049,0.6593429099674245,0.13634845884675706,0.18193513343860648,0.5420152850683259,0.04354478368674043,0.16856614728357877,0.6688198303914633,0.28404035946561207,0.670425208578003,0.28030200299943,0.695857210792858,0.050403029998957266,0.1679401443762523,0.05314118434196348,0.27238630961736676,0.7127263242440532,0.051370346247078556
1637019271.161,0.2712757607373068,0.04408254278114981,0.6629069221186095,0.8002754123983281,0.5383088055774456,0.13529649683758768,0.8025805799571566,0.1781237240849412,0.023568252535060997,0.053639717903829015,0.13628073567381274,0.04212508284866379,0.812936921387774,0.5256685661494709,0.7723435650756574,0.04397992172933082,0.025523213271297893,0.6590347938953988,0.13718301783692807,0.6469595302242204,0.5397043932849948,0.6234823011490578,0.13343861268172957,0.18210384187761797,0.5424695367712307,0.0436355829381696,0.16764965067088422,0.6697773775844216,0.28343193173692993,0.6711841009593381,0.27968936475161627,0.7046546399566465,0.05281158147111831,0.1673760433246983,0.05322092762957294,0.2722315818941906,0.7166660219095665,0.05146024677576998
1637019286.18,0.2712757607373068,0.04408254278114981,0.6629069221186095,0.8002754123983281,0.5383088055774456,0.13529649683758768,0.8025805799571566,0.1781237240849412,0.023568252535060997,0.053639717903829015,0.13628073567381274,0.04212508284866379,0.812936921387774,0.5256685661494709,0.7723435650756574,0.04397992172933082,0.025523213271297893,0.6590347938953988,0.13718301783692807,0.6469595302242204,0.5397043932849948,0.6234823011490578,0.13343861268172957,0.18210384187761797,0.5424695367712307,0.0436355829381696,0.16764965067088422,0.6697773775844216,0.28343193173692993,0.6711841009593381,0.27968936475161627,0.7046546399566465,0.05281158147111831,0.1673760433246983,0.05322092762957294,0.2722315818941906,0.7166660219095665,0.05146024677576998
1637019301.295,0.2727255061361943,0.04471909626626288,0.6625999715850923,0.7743912913525449,0.5386002513293862,0.13512188830801253,0.8016064270928972,0.17174253123188765,0.02341356387375635,0.05294132647170656,0.13562937657831253,0.0450812794180948,0.8103303715189215,0.539782033566339,0.8334858894923982,0.04554913832730968,0.0252093093744226,0.6596702773660013,0.13769421299404686,0.6466035725655843,0.49730988610545934,0.6585687731625246,0.1364351513784261,0.18319418800021314,0.5440917978818697,0.04316271987114553,0.1677802074676113,0.6571921416921523,0.2826523180194598,0.6710937927095185,0.2786886813155705,0.7058077318596033,0.05206577875436154,0.16758112065086828,0.05339368172510035,0.27117224915331256,0.7337984215457822,0.05117671567292959
1637019316.343,0.2727255061361943,0.04471909626626288,0.6625999715850923,0.7743912913525449,0.5386002513293862,0.13512188830801253,0.8016064270928972,0.17174253123188765,0.02341356387375635,0.05294132647170656,0.13562937657831253,0.0450812794180948,0.8103303715189215,0.539782033566339,0.8334858894923982,0.04554913832730968,0.0252093093744226,0.6596702773660013,0.13769421299404686,0.6466035725655843,0.49730988610545934,0.6585687731625246,0.1364351513784261,0.18319418800021314,0.5440917978818697,0.04316271987114553,0.1677802074676113,0.6571921416921523,0.2826523180194598,0.6710937927095185,0.2786886813155705,0.7058077318596033,0.05206577875436154,0.16758112065086828,0.05339368172510035,0.27117224915331256,0.7337984215457822,0.05117671567292959
1637019331.36,0.27270913266802405,0.04471134015920035,0.6623554505952123,0.7760447861780906,0.5387693469062832,0.13572852520116618,0.8013747896445769,0.1712587301484086,0.02327347497886574,0.052654415365916314,0.1362742520147483,0.04535597239195595,0.8105339809945751,0.5269609378547122,0.8147111131162997,0.04390647338730822,0.02552235574743686,0.6598177619759575,0.13728560909270116,0.646001245704418,0.5406038731848537,0.6598273341894214,0.13665813757419565,0.17545631894576347,0.5444663635919373,0.04332373448903108,0.16804942729660588,0.6698336160476906,0.2819102136043762,0.6715690826819124,0.27964225044652763,0.7053899702011805,0.05162848071505074,0.16762316271673144,0.0538422058415955,0.2720745168325073,0.7314369467021967,0.05224948957952254
1637019346.374,0.27270913266802405,0.04471134015920035,0.6623554505952123,0.7760447861780906,0.5387693469062832,0.13572852520116618,0.8013747896445769,0.1712587301484086,0.02327347497886574,0.052654415365916314,0.1362742520147483,0.04535597239195595,0.8105339809945751,0.5269609378547122,0.8147111131162997,0.04390647338730822,0.02552235574743686,0.6598177619759575,0.13728560909270116,0.646001245704418,0.5406038731848537,0.6598273341894214,0.13665813757419565,0.17545631894576347,0.5444663635919373,0.04332373448903108,0.16804942729660588,0.6698336160476906,0.2819102136043762,0.6715690826819124,0.27964225044652763,0.7053899702011805,0.05162848071505074,0.16762316271673144,0.0538422058415955,0.2720745168325073,0.7314369467021967,0.05224948957952254
1637019361.48,0.2731907538082057,0.044826185389989275,0.6633125335167903,0.7817797134743557,0.5393878007585385,0.1357954687607679,0.8027530313156017,0.16843892287171924,0.02313918555376579,0.05231132418577428,0.13620684991090926,0.045490704882725275,0.8100653180501913,0.5406809745057222,0.7375575554859671,0.045733892433783646,0.025678879594294282,0.660783646656708,0.1375152346461858,0.6448833574008019,0.5416504867505768,0.6577483690376027,0.13670956819866645,0.16776398642505394,0.5438825851816562,0.04354923336875911,0.16787327112866252,0.6682362093787853,0.2818875596299395,0.6725632171277549,0.280102408130458,0.7084314884002625,0.049310371820602716,0.16720820977873269,0.05366841831400239,0.2648375133863211,0.6449058477211592,0.05441321123293495
1637019376.524,0.2731907538082057,0.044826185389989275,0.6633125335167903,0.7817797134743557,0.5393878007585385,0.1357954687607679,0.8027530313156017,0.16843892287171924,0.02313918555376579,0.05231132418577428,0.13620684991090926,0.045490704882725275,0.8100653180501913,0.5406809745057222,0.7375575554859671,0.045733892433783646,0.025678879594294282,0.660783646656708,0.1375152346461858,0.6448833574008019,0.5416504867505768,0.6577483690376027,0.13670956819866645,0.16776398642505394,0.5438825851816562,0.04354923336875911,0.16787327112866252,0.6682362093787853,0.2818875596299395,0.6725632171277549,0.280102408130458,0.7084314884002625,0.049310371820602716,0.16720820977873269,0.05366841831400239,0.2648375133863211,0.6449058477211592,0.05441321123293495
1637019391.539,0.27290221331031883,0.045013687619429935,0.6628074556549259,0.7649351964625163,0.53824174773243,0.1357907097930239,0.8022537439533931,0.1840281681016534,0.023236398177849952,0.051961284933058835,0.1365293357385215,0.041993283628210754,0.8110986607352979,0.5412177122631335,0.7701608904703816,0.04553084871380851,0.025825158041739613,0.6605226315096676,0.13695788985680174,0.6437359019968949,0.5415035193954726,0.6602719920939819,0.13348698451728863,0.16316403699696796,0.5426536775718651,0.04338427365290533,0.16717995396105279,0.6686419227002525,0.2830629779564497,0.6719932367759867,0.2806687744381781,0.7307482511036847,0.052751598444459036,0.1673868161659733,0.05348829547596142,0.27177951471597184,0.674590974240423,0.05388325877924588
