"Time","pod:productcatalogservice-w4-66565874fb-p6fjq_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w2-76766bdfb6-24xlk_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-h88jr_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w4-5bbcb977f8-dlz6j_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-lswr4_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-6646bc856b-cch4z_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-8jpxn_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-bx7kn_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-hkjpg_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w1-656689488c-b6ncc_service:currencyservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-4hdh2_service:recommendationservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-wblw7_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-bvjl5_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w4-66565874fb-wpwwf_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-hmn4g_service:productcatalogservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-6w8wx_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-sz98c_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-z5rfk_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-4nkfd_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-7wns6_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w3-56c4dd84bf-sbgwf_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-znk7s_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-pkn7r_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-wwcpz_service:frontend_node:worker--1","pod:currencyservice-w3-cd78b8fd6-v6khq_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-cjgf2_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-d9t4w_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-s7wmw_service:frontend_node:worker--1","pod:currencyservice-w1-656689488c-cbzb5_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-vdzvf_service:frontend_node:worker--1","pod:currencyservice-w2-649d8c7669-jctxh_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-2cp7w_service:frontend_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-gwrqn_service:adservice_node:worker--4.novalocal","pod:cartservice-w4-59ff89795c-xz4nh_service:cartservice_node:worker--4.novalocal","pod:redis-cart-w4-84485f8b85-v9wln_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w2-5d9b8d854-d8wlf_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-skwft_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-97lpd_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-v7q4k_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-bgnwd_service:currencyservice_node:worker--4.novalocal"
1641849499.025,0.3291316493880694,0.3338285302048259,0.20281649365212526,0.18220936252193923,0.18406367020182982,0.6452425592246259,0.21412070901578142,0.21402991084837672,0.030080671197033226,0.2794408060036667,0.14988864528742574,0.248648904156955,0.3416026158404003,0.3282414275203335,0.2575730384416673,0.3453464248895804,0.28478384588958033,0.5107997542922242,0.16345965277498242,0.3270835714851963,0.2864307685138076,0.5938446361749217,0.2800152330979417,0.22101808323513022,0.2841010713970018,0.18418283841118865,0.5194554681576783,0.4991347468714422,0.2810241416766842,0.4987327830761239,0.3783142891707231,0.5088246092713133,0.3199604121552825,0.3314370649229529,0.011733274688342468,0.32822135603353686,0.2846413497526072,0.5021643096544732,0.51170672849476,0.3431626065203567
1641849514.055,0.32991593763611166,0.2982630537995796,0.2011449907287048,0.18334031331614076,0.1850025206302175,0.636484968653631,0.2012771981922598,0.20289280729150969,0.03338334424062677,0.2800120273272147,0.1535230519130972,0.2609245087850816,0.3412076319252018,0.33015425364264367,0.27010013909283564,0.3442521544043005,0.2855030742727058,0.511434237442237,0.16423077973943712,0.3284979274420782,0.28637417667103887,0.597606768440607,0.28014266937154403,0.2207796790131538,0.28521384743565015,0.18610943411795597,0.4950268509239584,0.5188950632645217,0.26948548465403827,0.5384167313826018,0.39798605209955495,0.5101894677631833,0.3203562721296802,0.32557637577443005,0.010687226420616452,0.3408583437396802,0.2851439060693379,0.5034611558065015,0.5132878146516999,0.3440104432125612
1641849529.105,0.32991593763611166,0.2982630537995796,0.2011449907287048,0.18334031331614076,0.1850025206302175,0.636484968653631,0.2012771981922598,0.20289280729150969,0.03338334424062677,0.2800120273272147,0.1535230519130972,0.2609245087850816,0.3412076319252018,0.33015425364264367,0.27010013909283564,0.3442521544043005,0.2855030742727058,0.511434237442237,0.16423077973943712,0.3284979274420782,0.28637417667103887,0.597606768440607,0.28014266937154403,0.2207796790131538,0.28521384743565015,0.18610943411795597,0.4950268509239584,0.5188950632645217,0.26948548465403827,0.5384167313826018,0.39798605209955495,0.5101894677631833,0.3203562721296802,0.32557637577443005,0.010687226420616452,0.3408583437396802,0.2851439060693379,0.5034611558065015,0.5132878146516999,0.3440104432125612
1641849544.133,0.33057283030359513,0.3323975872311293,0.22153586996283064,0.1837056379514343,0.18646781946877397,0.6179116071398852,0.21486023865310294,0.21438146013339404,0.03211496368918694,0.2816820612673131,0.14588954160670603,0.26386464192702147,0.34132905797682583,0.3314202256818226,0.28221190748260344,0.36312155565490123,0.28495990319003583,0.5119364212553963,0.1643449877565735,0.32954198337392276,0.28715038700575335,0.5973804809504694,0.2796998805081123,0.22155661268667903,0.285677424926412,0.18651296943926007,0.5203894360504826,0.5336221673814394,0.28071561917253673,0.528904000017459,0.3687680344770064,0.5110814612033262,0.3173999655024309,0.32506712762433315,0.009806183249210652,0.34115408406957304,0.2849809394818128,0.503927785695542,0.5135837367051472,0.3451161630551395
1641849559.156,0.33057283030359513,0.3323975872311293,0.22153586996283064,0.1837056379514343,0.18646781946877397,0.6179116071398852,0.21486023865310294,0.21438146013339404,0.03211496368918694,0.2816820612673131,0.14588954160670603,0.26386464192702147,0.34132905797682583,0.3314202256818226,0.28221190748260344,0.36312155565490123,0.28495990319003583,0.5119364212553963,0.1643449877565735,0.32954198337392276,0.28715038700575335,0.5973804809504694,0.2796998805081123,0.22155661268667903,0.285677424926412,0.18651296943926007,0.5203894360504826,0.5336221673814394,0.28071561917253673,0.528904000017459,0.3687680344770064,0.5110814612033262,0.3173999655024309,0.32506712762433315,0.009806183249210652,0.34115408406957304,0.2849809394818128,0.503927785695542,0.5135837367051472,0.3451161630551395
1641849574.197,0.3313480091385186,0.319368680217563,0.2083001915896715,0.1848954865176049,0.18677550186609787,0.6180502108138142,0.2101344018208394,0.21292101193567686,0.0360431147227947,0.2813722639510947,0.1527243648822582,0.27397771780974367,0.33049674445454996,0.331493733028813,0.28128620361926826,0.3637764531831545,0.28413198422746044,0.5138708758048387,0.16418060378279875,0.3294983822131361,0.28830477558489864,0.5985128940971487,0.27996989775840464,0.2212566997747175,0.28506834103476186,0.1872651548694903,0.520834770707548,0.5236813987868665,0.26816591009603225,0.5097060333053873,0.383681875162726,0.5114102788779291,0.3179491905077678,0.32699418597475854,0.008517124294670797,0.33861529220120284,0.2841201035279671,0.504481660421686,0.5131640530522104,0.3462005593194738
1641849589.226,0.3313480091385186,0.319368680217563,0.2083001915896715,0.1848954865176049,0.18677550186609787,0.6180502108138142,0.2101344018208394,0.21292101193567686,0.0360431147227947,0.2813722639510947,0.1527243648822582,0.27397771780974367,0.33049674445454996,0.331493733028813,0.28128620361926826,0.3637764531831545,0.28413198422746044,0.5138708758048387,0.16418060378279875,0.3294983822131361,0.28830477558489864,0.5985128940971487,0.27996989775840464,0.2212566997747175,0.28506834103476186,0.1872651548694903,0.520834770707548,0.5236813987868665,0.26816591009603225,0.5097060333053873,0.383681875162726,0.5114102788779291,0.3179491905077678,0.32699418597475854,0.008517124294670797,0.33861529220120284,0.2841201035279671,0.504481660421686,0.5131640530522104,0.3462005593194738
1641849604.265,0.32960577281017,0.32099684337098816,0.20094946002962794,0.18363358161769316,0.18614109805667306,0.6022404008044222,0.2136339571373535,0.2066191234506312,0.034948646619564955,0.2699676165708639,0.15142477875725852,0.2720952274404683,0.33956712742991285,0.3315341567877248,0.28092357991444405,0.3322939350063897,0.28421431048866574,0.5135961486914267,0.16369963789389852,0.3286737372524581,0.28823265335743214,0.5971418748418698,0.279363139588721,0.2201767854424833,0.28462110979139577,0.1859788076697167,0.518720921252349,0.5218409736776091,0.27976058604222986,0.5373338147176286,0.3974918883893286,0.5115507878748603,0.31498903563973024,0.3276024124881749,0.007185881168807117,0.3628222228181779,0.2834937178245508,0.503562165093739,0.5131192770129505,0.3448986928017943
1641849619.284,0.32960577281017,0.32099684337098816,0.20094946002962794,0.18363358161769316,0.18614109805667306,0.6022404008044222,0.2136339571373535,0.2066191234506312,0.034948646619564955,0.2699676165708639,0.15142477875725852,0.2720952274404683,0.33956712742991285,0.3315341567877248,0.28092357991444405,0.3322939350063897,0.28421431048866574,0.5135961486914267,0.16369963789389852,0.3286737372524581,0.28823265335743214,0.5971418748418698,0.279363139588721,0.2201767854424833,0.28462110979139577,0.1859788076697167,0.518720921252349,0.5218409736776091,0.27976058604222986,0.5373338147176286,0.3974918883893286,0.5115507878748603,0.31498903563973024,0.3276024124881749,0.007185881168807117,0.3628222228181779,0.2834937178245508,0.503562165093739,0.5131192770129505,0.3448986928017943
1641849634.307,0.3289059043467654,0.31128852607259233,0.21215105335959417,0.18372817001896408,0.18634859903572537,0.5955863249701617,0.22247397257135093,0.20270277064527376,0.037469124240399165,0.27299774772245544,0.15289600043843704,0.2857731847198954,0.3613593693632901,0.3314375762019592,0.2753143907967215,0.3442349951035065,0.2838591191110724,0.5147119827176235,0.16241699302175355,0.32914837383833917,0.28841140910852997,0.5982928373760337,0.2711549274622903,0.2211160419695759,0.2852276907983391,0.18593374223592551,0.5066236928126354,0.5327345597084611,0.28089253730842717,0.5382352665170574,0.38405996843324697,0.512379266415978,0.3145192251063929,0.32602007914538145,0.006060984738151637,0.34901798766407405,0.2842219671632984,0.5043092999726101,0.5130616905748884,0.34349400695692306
1641849649.33,0.3289059043467654,0.31128852607259233,0.21215105335959417,0.18372817001896408,0.18634859903572537,0.5955863249701617,0.22247397257135093,0.20270277064527376,0.037469124240399165,0.27299774772245544,0.15289600043843704,0.2857731847198954,0.3613593693632901,0.3314375762019592,0.2753143907967215,0.3442349951035065,0.2838591191110724,0.5147119827176235,0.16241699302175355,0.32914837383833917,0.28841140910852997,0.5982928373760337,0.2711549274622903,0.2211160419695759,0.2852276907983391,0.18593374223592551,0.5066236928126354,0.5327345597084611,0.28089253730842717,0.5382352665170574,0.38405996843324697,0.512379266415978,0.3145192251063929,0.32602007914538145,0.006060984738151637,0.34901798766407405,0.2842219671632984,0.5043092999726101,0.5130616905748884,0.34349400695692306
1641849664.376,0.32972101736939463,0.31849036253059,0.2226271193525195,0.18397927932023866,0.18671720660819943,0.5995987088414031,0.22334004331785134,0.21623460187748503,0.03955637816757213,0.26273177258348523,0.14718043167018366,0.28315602349161767,0.35588399918146163,0.3322194973413486,0.2810347389583447,0.3572279385851479,0.2835239862986032,0.5152777286400914,0.1626420412416007,0.32887279366273153,0.2885762286478989,0.5984242124491717,0.2813884046270366,0.2211831675855405,0.28541763206924425,0.18416415739536632,0.519242888929319,0.5329334770562454,0.2698365042605696,0.5392343510147745,0.3666433084931584,0.5127092649770377,0.3149998539085014,0.32358955086506913,0.00482192332336326,0.3319600748378194,0.2843056443270661,0.505193697343989,0.51377474914672,0.34387177200314356
1641849679.391,0.32972101736939463,0.31849036253059,0.2226271193525195,0.18397927932023866,0.18671720660819943,0.5995987088414031,0.22334004331785134,0.21623460187748503,0.03955637816757213,0.26273177258348523,0.14718043167018366,0.28315602349161767,0.35588399918146163,0.3322194973413486,0.2810347389583447,0.3572279385851479,0.2835239862986032,0.5152777286400914,0.1626420412416007,0.32887279366273153,0.2885762286478989,0.5984242124491717,0.2813884046270366,0.2211831675855405,0.28541763206924425,0.18416415739536632,0.519242888929319,0.5329334770562454,0.2698365042605696,0.5392343510147745,0.3666433084931584,0.5127092649770377,0.3149998539085014,0.32358955086506913,0.00482192332336326,0.3319600748378194,0.2843056443270661,0.505193697343989,0.51377474914672,0.34387177200314356
1641849694.432,0.33082109555351213,0.29967774364894506,0.20517082066195452,0.18296031717491723,0.18803933903973352,0.6060089206581313,0.20428762098182518,0.2063788249169663,0.0422928707789563,0.2816541458895793,0.14910900211966321,0.2819491828048503,0.3403790089830697,0.33314646627644884,0.2809843910018551,0.34297916779339394,0.2838880333784554,0.514959912709207,0.16308582364211266,0.3288088467946613,0.28953817200461673,0.5997919007712433,0.28214778809880603,0.22131023686352824,0.28668907930706633,0.18436064451190365,0.5198456378957999,0.5336605171438901,0.2555330954961986,0.5390497611968024,0.37516817466016356,0.5124083440727498,0.3145822194590453,0.32407960674223923,0.003679588943650315,0.3608281848891219,0.2847672222762554,0.5052361162721248,0.5135639364431314,0.34504480111038904
