"Time","pod:adservice-w2-9f97cf96-88tcl_service:adservice_node:worker--2.novalocal","pod:cartservice-w2-59ff89795c-vprss_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-5cwfv_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-49gtd_service:frontend_node:worker--3","pod:currencyservice-w1-cd78b8fd6-nbx25_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-jgzjg_service:frontend_node:worker--1.novalocal","pod:frontend-w4-6646bc856b-2bdx6_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-66pxp_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-t5zsg_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-s2w2s_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-rxm47_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-9hk6r_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-vq4f4_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-pllr7_service:redis-cart_node:worker--2.novalocal","pod:frontend-w1-599b6846df-jqksm_service:frontend_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-bvnkx_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-vpbdz_service:currencyservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-26txc_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-fdlzh_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-mttdb_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-54gzx_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-dwx2w_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-zwvv9_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-5sd29_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-mv4tz_service:productcatalogservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-kdsds_service:cartservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-m7w5l_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-b6tvb_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-288lp_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-zbhdk_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-4sm7q_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-kklmd_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-tkdgn_service:frontend_node:worker--3","pod:adservice-w4-76766bdfb6-jhpxz_service:adservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-k7kvk_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-hr988_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-2lcnd_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-jj29z_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-zv8qg_service:currencyservice_node:worker--3","pod:currencyservice-w4-649d8c7669-wq9hh_service:currencyservice_node:worker--4.novalocal"
1641815300.49,0.30452360677641127,0.320591493496905,0.17932619051065973,0.5387331815656873,0.28469521634902345,0.5130115995076079,0.6538970528861358,0.3393857517929066,0.22156804656021162,0.2900625248228398,0.5997380851895344,0.3259075939987539,0.17818885460593153,0.03757734044801413,0.5076083851537502,0.28315619228429684,0.2815507066046127,0.3618156555073392,0.22184692800835537,0.20948116715406684,0.0037276025602083103,0.2862505116679628,0.5136721462250058,0.32602555422198976,0.28727921364764597,0.275924853717284,0.5004127544791166,0.3372119517185377,0.4989101549914078,0.14785787932058714,0.3599081625165604,0.4947244548600633,0.22259080454408287,0.3086187498384998,0.2838954837047283,0.16084758516142728,0.32492132303786836,0.17559245286442973,0.2744564329295108,0.3801703900151947
1641815315.521,0.30032320949075386,0.32026654224956663,0.17950803572167456,0.5381369548885991,0.2856351179846673,0.5142600768300718,0.6375692747139848,0.36505688349311255,0.21441962094810185,0.2901102350922265,0.5984046730750362,0.32587150439046075,0.1763164271785243,0.03762075459508172,0.5081027558780054,0.27452510346824655,0.28075123124174833,0.36733409500066816,0.21145998404314362,0.2046273884561851,0.0038648831540340324,0.28592529265044353,0.5145830494778032,0.32628901698975116,0.2693464128531846,0.2502692418379779,0.5009507379379501,0.3361532211261483,0.5351850363358865,0.15460702538898813,0.3443629998039196,0.5283501411974023,0.22211297995172247,0.31935893054939446,0.2836044036966776,0.16130770970246933,0.32464592172174594,0.17573697895995205,0.27193512202100234,0.3646497009740882
1641815330.549,0.30032320949075386,0.32026654224956663,0.17950803572167456,0.5381369548885991,0.2856351179846673,0.5142600768300718,0.6375692747139848,0.36505688349311255,0.21441962094810185,0.2901102350922265,0.5984046730750362,0.32587150439046075,0.1763164271785243,0.03762075459508172,0.5081027558780054,0.27452510346824655,0.28075123124174833,0.36733409500066816,0.21145998404314362,0.2046273884561851,0.0038648831540340324,0.28592529265044353,0.5145830494778032,0.32628901698975116,0.2693464128531846,0.2502692418379779,0.5009507379379501,0.3361532211261483,0.5351850363358865,0.15460702538898813,0.3443629998039196,0.5283501411974023,0.22211297995172247,0.31935893054939446,0.2836044036966776,0.16130770970246933,0.32464592172174594,0.17573697895995205,0.27193512202100234,0.3646497009740882
1641815345.573,0.3009097056226116,0.3218796161763282,0.17995669147477605,0.5379902400203749,0.28520354921480406,0.5135723566936112,0.6249040118059838,0.36467714041099764,0.20521817423535788,0.29084972752892024,0.5993495771452506,0.32539856880495077,0.17608890751723422,0.03775603978472263,0.5075409330197622,0.27277636861951526,0.2800506079731699,0.36697801142834663,0.2114181690826707,0.21041195397087248,0.0037419013237379216,0.2848824662554532,0.5144900411984613,0.3266207447953591,0.286970799448637,0.2845360572537196,0.5003999839551908,0.33606341729120076,0.5032070256579917,0.1475726749509867,0.3481586828840079,0.5286015812775605,0.22196445995729436,0.3389755664106998,0.28354214957093804,0.16131514238177913,0.32399582021743023,0.17668523896697463,0.2810512436408924,0.37938929562828777
1641815360.612,0.3009097056226116,0.3218796161763282,0.17995669147477605,0.5379902400203749,0.28520354921480406,0.5135723566936112,0.6249040118059838,0.36467714041099764,0.20521817423535788,0.29084972752892024,0.5993495771452506,0.32539856880495077,0.17608890751723422,0.03775603978472263,0.5075409330197622,0.27277636861951526,0.2800506079731699,0.36697801142834663,0.2114181690826707,0.21041195397087248,0.0037419013237379216,0.2848824662554532,0.5144900411984613,0.3266207447953591,0.286970799448637,0.2845360572537196,0.5003999839551908,0.33606341729120076,0.5032070256579917,0.1475726749509867,0.3481586828840079,0.5286015812775605,0.22196445995729436,0.3389755664106998,0.28354214957093804,0.16131514238177913,0.32399582021743023,0.17668523896697463,0.2810512436408924,0.37938929562828777
1641815375.651,0.30167502189714257,0.322213479410558,0.18125193184379457,0.5375956114870045,0.2853860302825241,0.5139785221125889,0.6375842141600022,0.34249629809350485,0.22082511171741095,0.290737247813969,0.5991668448146534,0.3255014308815889,0.17756901570531133,0.03768770781707552,0.5066181921068188,0.2827693266023318,0.2801915189086954,0.3663362489657467,0.20440357468600556,0.2096555814204839,0.003733284151694506,0.2855525170242331,0.5143032085232971,0.3267434551542969,0.28788023905264387,0.2808275822081775,0.5004458483998483,0.33699018062154545,0.5361153054142949,0.1552943619240842,0.3609962170159432,0.5166479300381333,0.2126401925768044,0.3225932994629018,0.28379129547624976,0.16094098201365617,0.32329529167923915,0.17843972716510884,0.2591113594421563,0.38294045812174093
1641815390.683,0.30167502189714257,0.322213479410558,0.18125193184379457,0.5375956114870045,0.2853860302825241,0.5139785221125889,0.6375842141600022,0.34249629809350485,0.22082511171741095,0.290737247813969,0.5991668448146534,0.3255014308815889,0.17756901570531133,0.03768770781707552,0.5066181921068188,0.2827693266023318,0.2801915189086954,0.3663362489657467,0.20440357468600556,0.2096555814204839,0.003733284151694506,0.2855525170242331,0.5143032085232971,0.3267434551542969,0.28788023905264387,0.2808275822081775,0.5004458483998483,0.33699018062154545,0.5361153054142949,0.1552943619240842,0.3609962170159432,0.5166479300381333,0.2126401925768044,0.3225932994629018,0.28379129547624976,0.16094098201365617,0.32329529167923915,0.17843972716510884,0.2591113594421563,0.38294045812174093
1641815405.706,0.30367164899509497,0.32290216660176096,0.1817596594844011,0.5379107353307413,0.2850119747256351,0.5138800565058443,0.5775789653698912,0.3461306379716598,0.20288122677657136,0.2917796622268821,0.6000267072380664,0.326836384033135,0.1790590860454504,0.03783986950302472,0.5067973089306675,0.2814632420910206,0.2802412702878152,0.34218215548219044,0.219944800337111,0.21789782324584295,0.003718743180609776,0.2862635193727447,0.514746137838028,0.32721047074528187,0.28790950307382324,0.2571457666392,0.5000701449735123,0.3393713747037552,0.5094459222401893,0.1549446873542648,0.3594410497160092,0.527784346716718,0.22120792404162645,0.336256327142609,0.2835719901670025,0.16156004002417934,0.3247036063097088,0.1803315604832102,0.2814531702387752,0.38642555169002485
1641815420.769,0.30367164899509497,0.32290216660176096,0.1817596594844011,0.5379107353307413,0.2850119747256351,0.5138800565058443,0.5775789653698912,0.3461306379716598,0.20288122677657136,0.2917796622268821,0.6000267072380664,0.326836384033135,0.1790590860454504,0.03783986950302472,0.5067973089306675,0.2814632420910206,0.2802412702878152,0.34218215548219044,0.219944800337111,0.21789782324584295,0.003718743180609776,0.2862635193727447,0.514746137838028,0.32721047074528187,0.28790950307382324,0.2571457666392,0.5000701449735123,0.3393713747037552,0.5094459222401893,0.1549446873542648,0.3594410497160092,0.527784346716718,0.22120792404162645,0.336256327142609,0.2835719901670025,0.16156004002417934,0.3247036063097088,0.1803315604832102,0.2814531702387752,0.38642555169002485
1641815435.787,0.30264144799941534,0.32331979549562195,0.18013340274361112,0.5365853061319074,0.2835970895032062,0.5129659951023657,0.6164885298721695,0.34056122518737436,0.21486092148408903,0.2903880801810744,0.5986045205500381,0.3271600724601083,0.17875005293149365,0.037865891778861134,0.5059285895435022,0.2816946845090407,0.26568063764568217,0.34649369151172743,0.20686650511449642,0.21627248044880487,0.004026656551276188,0.28502609414214053,0.5146256354324714,0.3272779493631958,0.28777965554080026,0.27028867730366857,0.49886946659558806,0.339090839360607,0.5366577351157353,0.15394161655938426,0.3495274880719714,0.5283324872250057,0.22117339158425842,0.32545036482641443,0.2822460372160549,0.1606289057689241,0.324855135190774,0.18002712823473332,0.28208770241782,0.36612858317203006
1641815450.814,0.30264144799941534,0.32331979549562195,0.18013340274361112,0.5365853061319074,0.2835970895032062,0.5129659951023657,0.6164885298721695,0.34056122518737436,0.21486092148408903,0.2903880801810744,0.5986045205500381,0.3271600724601083,0.17875005293149365,0.037865891778861134,0.5059285895435022,0.2816946845090407,0.26568063764568217,0.34649369151172743,0.20686650511449642,0.21627248044880487,0.004026656551276188,0.28502609414214053,0.5146256354324714,0.3272779493631958,0.28777965554080026,0.27028867730366857,0.49886946659558806,0.339090839360607,0.5366577351157353,0.15394161655938426,0.3495274880719714,0.5283324872250057,0.22117339158425842,0.32545036482641443,0.2822460372160549,0.1606289057689241,0.324855135190774,0.18002712823473332,0.28208770241782,0.36612858317203006
1641815465.837,0.3027840184778544,0.32369688267055613,0.1804282671354915,0.5371132895864704,0.28350862956912126,0.5150045014002615,0.6521902636914777,0.3436732591725269,0.1965693098782627,0.2908608965742133,0.5993673167741238,0.3274324543643282,0.17875562194899922,0.038485852215643504,0.5080879378998953,0.2827797609747978,0.2814801109899708,0.3653044199976405,0.2193136070034315,0.2122843968301526,0.003718319643732368,0.28520344483786064,0.5151988316692492,0.3272322143251811,0.28879438257347934,0.2810512762179162,0.5005633408007707,0.3396982548368882,0.537011561768149,0.14538093192484158,0.3685139395968407,0.5286904301480702,0.2217863798395196,0.335131428803785,0.2837826860610293,0.16234236576086508,0.32546314142512744,0.17880304040421996,0.2707768435186891,0.3672776210986267
1641815480.867,0.3027840184778544,0.32369688267055613,0.1804282671354915,0.5371132895864704,0.28350862956912126,0.5150045014002615,0.6521902636914777,0.3436732591725269,0.1965693098782627,0.2908608965742133,0.5993673167741238,0.3274324543643282,0.17875562194899922,0.038485852215643504,0.5080879378998953,0.2827797609747978,0.2814801109899708,0.3653044199976405,0.2193136070034315,0.2122843968301526,0.003718319643732368,0.28520344483786064,0.5151988316692492,0.3272322143251811,0.28879438257347934,0.2810512762179162,0.5005633408007707,0.3396982548368882,0.537011561768149,0.14538093192484158,0.3685139395968407,0.5286904301480702,0.2217863798395196,0.335131428803785,0.2837826860610293,0.16234236576086508,0.32546314142512744,0.17880304040421996,0.2707768435186891,0.3672776210986267
1641815495.899,0.3025567427384718,0.32159320586091145,0.1806448341874956,0.5373452279553346,0.2847107675848608,0.5164404825422089,0.6501388761644603,0.3303295269365144,0.20773875892249627,0.29173300129308677,0.5991430237446935,0.32724494545142413,0.17895160361629725,0.038596624582480366,0.5092919888054741,0.2710326619815879,0.2814701714464676,0.34251241540993993,0.2110497731412605,0.2135542775450022,0.0037170724111808455,0.2876849215874436,0.5167579087475246,0.32722130588020404,0.2894357333304577,0.27522246990500115,0.5011862957317953,0.33995458944242996,0.5380795308580448,0.15303401137919942,0.356250039861044,0.5290338484420742,0.22237296946154628,0.3079602514329846,0.2846792443373307,0.16371911257603677,0.32439489979682434,0.17863481397525804,0.2824941087076449,0.3512093069297265
