"Time","pod:frontend-w4-599b6846df-rdjqb_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-jkwdq_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-t95rq_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-z98mk_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-rnp64_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-v4dvk_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-2c457_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-5m8gn_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-856bd974f7-9s9xl_service:cartservice_node:worker--2","pod:currencyservice-w1-6f8d8654c5-ct778_service:currencyservice_node:worker--1.novalocal","pod:adservice-w2-754d7d8cd4-bcl4k_service:adservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-lgg9t_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-45kc7_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-649d8c7669-ck98p_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-kdtt9_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-5k5wq_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-66bf8_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w2-8649bb655b-c7wcx_service:productcatalogservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-mxmtm_service:redis-cart_node:worker--2","pod:currencyservice-w3-649d8c7669-8mqmv_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-rxdr6_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-txqhj_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-kth88_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-lks6j_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-8ddd87c7b-d6wtv_service:frontend_node:worker--2","pod:recommendationservice-w2-8597bb459d-dcv24_service:recommendationservice_node:worker--2","pod:cartservice-w4-86744bdcbd-fwrzq_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-cd78b8fd6-7qt97_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-6qqn9_service:frontend_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-2vs8q_service:frontend_node:worker--3.novalocal","pod:currencyservice-w1-6f8d8654c5-j6g7r_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-cksl7_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-8pdgz_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-vzfl2_service:frontend_node:worker--3.novalocal","pod:adservice-w4-5c67ddfffc-vfqp6_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-hwxdn_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-gb567_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-w7vtc_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-qdk7w_service:currencyservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-8w347_service:productcatalogservice_node:worker--2"
1639760557.331,0.6019642032677472,0.29228854408807514,0.2871870046452953,0.15049232616342267,0.5486983572668007,0.1621090749259128,0.2926499279110739,0.5162995068035093,0.27697928512275816,0.2906323034744781,0.2592442600074462,0.14987402210693807,0.33861035063959344,0.3500510443268041,0.19432883493514994,0.29926264180227147,0.3008207278447884,0.2798125748811122,0.0513266841488619,0.3414531245254314,0.2578060060351465,0.31543514574061526,0.300192134489985,0.16187491799539344,0.5399380237767248,0.15142282660498282,0.2880525519632817,0.29600120880555714,0.5305348952101157,0.543852124607178,0.29359781885640285,0.5263314004875687,0.1642207221495292,0.5302730821806034,0.2688860291375629,0.16165159797646883,0.00371701425283017,0.5173026274554172,0.2812745621932432,0.2854482829832895
1639760572.344,0.6019642032677472,0.29228854408807514,0.2871870046452953,0.15049232616342267,0.5486983572668007,0.1621090749259128,0.2926499279110739,0.5162995068035093,0.27697928512275816,0.2906323034744781,0.2592442600074462,0.14987402210693807,0.33861035063959344,0.3500510443268041,0.19432883493514994,0.29926264180227147,0.3008207278447884,0.2798125748811122,0.0513266841488619,0.3414531245254314,0.2578060060351465,0.31543514574061526,0.300192134489985,0.16187491799539344,0.5399380237767248,0.15142282660498282,0.2880525519632817,0.29600120880555714,0.5305348952101157,0.543852124607178,0.29359781885640285,0.5263314004875687,0.1642207221495292,0.5302730821806034,0.2688860291375629,0.16165159797646883,0.00371701425283017,0.5173026274554172,0.2812745621932432,0.2854482829832895
1639760587.358,0.601651434015249,0.2924869361580765,0.28671296545531694,0.1504083762944845,0.5369373034147078,0.16200903293994012,0.29252240646322364,0.5161543593002823,0.2612957285527917,0.29086324575725464,0.25748100195736423,0.15095422462138175,0.3244620627334595,0.34999537986165696,0.20787411037274006,0.29827838154583397,0.30054838278965446,0.2854084934713488,0.047936783639272486,0.33227860644210266,0.27088501468652343,0.33212631566461626,0.29977532071303165,0.16187595145646316,0.5640914197039274,0.14586731819169008,0.2878564579535958,0.29475328180316307,0.5310714546108871,0.5437136164834451,0.29344142709074084,0.5264213798013704,0.16417689213323863,0.5757852990999642,0.26711338701599263,0.16165161409248885,0.0037323138653043925,0.518355876567372,0.28041230695569963,0.2849343605901958
1639760602.389,0.601651434015249,0.2924869361580765,0.28671296545531694,0.1504083762944845,0.5369373034147078,0.16200903293994012,0.29252240646322364,0.5161543593002823,0.2612957285527917,0.29086324575725464,0.25748100195736423,0.15095422462138175,0.3244620627334595,0.34999537986165696,0.20787411037274006,0.29827838154583397,0.30054838278965446,0.2854084934713488,0.047936783639272486,0.33227860644210266,0.27088501468652343,0.33212631566461626,0.29977532071303165,0.16187595145646316,0.5640914197039274,0.14586731819169008,0.2878564579535958,0.29475328180316307,0.5310714546108871,0.5437136164834451,0.29344142709074084,0.5264213798013704,0.16417689213323863,0.5757852990999642,0.26711338701599263,0.16165161409248885,0.0037323138653043925,0.518355876567372,0.28041230695569963,0.2849343605901958
1639760617.41,0.600699492988414,0.29217614635099504,0.2869559132342543,0.14518983385289824,0.5472430063768241,0.16152623026148172,0.2926370332453458,0.5166239798937724,0.26852894799390176,0.2908265413448454,0.25259925113329046,0.143179974610895,0.3409725998195107,0.3362719374162533,0.19410303774611243,0.298479118863726,0.3000373796860375,0.26753444771013174,0.05122202022300371,0.3381002067863039,0.26480971084542915,0.31206553683404736,0.30069759241512883,0.16187233460467162,0.5635163842847841,0.14695457303071882,0.2882645158288901,0.29358802947935236,0.5300259024046331,0.5780895866650516,0.2941384786817488,0.5260279083526592,0.16513597294087495,0.5895774587603203,0.2666255449442961,0.16236932008628796,0.0037209348995927726,0.5169969378210155,0.28191558478413825,0.28492879039062413
1639760632.438,0.600699492988414,0.29217614635099504,0.2869559132342543,0.14518983385289824,0.5472430063768241,0.16152623026148172,0.2926370332453458,0.5166239798937724,0.26852894799390176,0.2908265413448454,0.25259925113329046,0.143179974610895,0.3409725998195107,0.3362719374162533,0.19410303774611243,0.298479118863726,0.3000373796860375,0.26753444771013174,0.05122202022300371,0.3381002067863039,0.26480971084542915,0.31206553683404736,0.30069759241512883,0.16187233460467162,0.5635163842847841,0.14695457303071882,0.2882645158288901,0.29358802947935236,0.5300259024046331,0.5780895866650516,0.2941384786817488,0.5260279083526592,0.16513597294087495,0.5895774587603203,0.2666255449442961,0.16236932008628796,0.0037209348995927726,0.5169969378210155,0.28191558478413825,0.28492879039062413
1639760647.492,0.6009356340502537,0.2927786066858465,0.2876612164090169,0.15293137712561727,0.5476433976539008,0.16275431036102908,0.2923396009640782,0.5167964100002631,0.277032793641107,0.2910210012002684,0.25394283803276496,0.15209548225590142,0.3275086766072096,0.3361810937117148,0.1944832401617953,0.2997175316003593,0.2999015694042674,0.28734797077443525,0.04835627107618256,0.3225943773519161,0.26521573332530374,0.3095472143603796,0.3003990148424871,0.1629394268778066,0.5651642888390971,0.15166236572862668,0.28859728083120806,0.2941745450277809,0.5293767576928267,0.5913156823586927,0.2935842727918918,0.5255934231047537,0.16647220608370455,0.5895006022364645,0.2660020948323769,0.16322382301387894,0.0037700801232077785,0.5166858322072716,0.28378072332076004,0.280239798284747
1639760662.51,0.6009356340502537,0.2927786066858465,0.2876612164090169,0.15293137712561727,0.5476433976539008,0.16275431036102908,0.2923396009640782,0.5167964100002631,0.277032793641107,0.2910210012002684,0.25394283803276496,0.15209548225590142,0.3275086766072096,0.3361810937117148,0.1944832401617953,0.2997175316003593,0.2999015694042674,0.28734797077443525,0.04835627107618256,0.3225943773519161,0.26521573332530374,0.3095472143603796,0.3003990148424871,0.1629394268778066,0.5651642888390971,0.15166236572862668,0.28859728083120806,0.2941745450277809,0.5293767576928267,0.5913156823586927,0.2935842727918918,0.5255934231047537,0.16647220608370455,0.5895006022364645,0.2660020948323769,0.16322382301387894,0.0037700801232077785,0.5166858322072716,0.28378072332076004,0.280239798284747
1639760677.532,0.6018258745005258,0.29222368851501795,0.2884438391035411,0.15274453188441797,0.5488219627824671,0.16279921624951255,0.29241060250005674,0.5165085297632215,0.27872551045242305,0.2913011034537976,0.24585519570524772,0.1423986712734755,0.3361184335723937,0.3256242995337222,0.2001335533236016,0.3002019076393321,0.3002266888652066,0.28769589869995726,0.04923261079720298,0.3286746047256123,0.24112704059663106,0.3284083198640847,0.30092568293782845,0.16375825834003815,0.5645069170679347,0.1446716534362646,0.28825462165097565,0.29489441278748213,0.5290769502160323,0.5904989101325201,0.29309992347003516,0.5255232754765522,0.16724874508770465,0.5870516460582667,0.2649360195182285,0.16296023194083326,0.003723275921589746,0.5171814099507006,0.27402834596937126,0.2630072691637283
1639760692.558,0.6018258745005258,0.29222368851501795,0.2884438391035411,0.15274453188441797,0.5488219627824671,0.16279921624951255,0.29241060250005674,0.5165085297632215,0.27872551045242305,0.2913011034537976,0.24585519570524772,0.1423986712734755,0.3361184335723937,0.3256242995337222,0.2001335533236016,0.3002019076393321,0.3002266888652066,0.28769589869995726,0.04923261079720298,0.3286746047256123,0.24112704059663106,0.3284083198640847,0.30092568293782845,0.16375825834003815,0.5645069170679347,0.1446716534362646,0.28825462165097565,0.29489441278748213,0.5290769502160323,0.5904989101325201,0.29309992347003516,0.5255232754765522,0.16724874508770465,0.5870516460582667,0.2649360195182285,0.16296023194083326,0.003723275921589746,0.5171814099507006,0.27402834596937126,0.2630072691637283
1639760707.586,0.6020918324989267,0.2918103020848767,0.2891635320601612,0.14359913787672668,0.556134965097974,0.1634806776621806,0.2927993546017219,0.5164868938820506,0.26309205935610225,0.29172505887126765,0.2544754518108349,0.15418993546159696,0.3349254929771164,0.3309542600264159,0.19867121619345884,0.29980257911126873,0.29975292459636943,0.2826528672767745,0.05151735385548281,0.3379647760958844,0.25631855083102584,0.33272870656020187,0.30106039627643,0.16349111111887302,0.5656250725674328,0.14776697146279127,0.2889756632529267,0.29602608596374413,0.5298146175701167,0.5282090559104498,0.2931247534488219,0.5252760444413346,0.16633036055121053,0.5769078098836053,0.2646680484615266,0.16378383866483692,0.003692475801139518,0.5180172902329395,0.2857616646588176,0.2876032258064476
1639760722.63,0.6020918324989267,0.2918103020848767,0.2891635320601612,0.14359913787672668,0.556134965097974,0.1634806776621806,0.2927993546017219,0.5164868938820506,0.26309205935610225,0.29172505887126765,0.2544754518108349,0.15418993546159696,0.3349254929771164,0.3309542600264159,0.19867121619345884,0.29980257911126873,0.29975292459636943,0.2826528672767745,0.05151735385548281,0.3379647760958844,0.25631855083102584,0.33272870656020187,0.30106039627643,0.16349111111887302,0.5656250725674328,0.14776697146279127,0.2889756632529267,0.29602608596374413,0.5298146175701167,0.5282090559104498,0.2931247534488219,0.5252760444413346,0.16633036055121053,0.5769078098836053,0.2646680484615266,0.16378383866483692,0.003692475801139518,0.5180172902329395,0.2857616646588176,0.2876032258064476
1639760737.65,0.6022642417207379,0.2925211702366217,0.28984069481021585,0.15298709102188712,0.5511487373123909,0.16361240180101977,0.2920778302592961,0.5179486567443681,0.2687674828081353,0.2920567002700221,0.24789305235233092,0.14789782349747302,0.34226616370307306,0.33910570594720957,0.2063977006563562,0.2991318741132217,0.2990500916724769,0.28795148344556376,0.05139266355041643,0.33468506663962,0.263807674673924,0.3135296458261123,0.3005026261926338,0.16402033690994006,0.5657595073961859,0.14710618038162793,0.2894630963963912,0.2956017659030446,0.529888295320352,0.5365484603213333,0.29370523984942154,0.526705170743034,0.1661237922823573,0.5690583991448083,0.2633913086763163,0.16382140609089862,0.0036817477419165494,0.518108463850562,0.285406900954377,0.28838792741053937
1639760752.68,0.6022642417207379,0.2925211702366217,0.28984069481021585,0.15298709102188712,0.5511487373123909,0.16361240180101977,0.2920778302592961,0.5179486567443681,0.2687674828081353,0.2920567002700221,0.24789305235233092,0.14789782349747302,0.34226616370307306,0.33910570594720957,0.2063977006563562,0.2991318741132217,0.2990500916724769,0.28795148344556376,0.05139266355041643,0.33468506663962,0.263807674673924,0.3135296458261123,0.3005026261926338,0.16402033690994006,0.5657595073961859,0.14710618038162793,0.2894630963963912,0.2956017659030446,0.529888295320352,0.5365484603213333,0.29370523984942154,0.526705170743034,0.1661237922823573,0.5690583991448083,0.2633913086763163,0.16382140609089862,0.0036817477419165494,0.518108463850562,0.285406900954377,0.28838792741053937
