"Time","pod:frontend-w4-6646bc856b-sxb4f_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-qcdvz_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-dtn54_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-pbfj9_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-vqbx7_service:frontend_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-bv772_service:adservice_node:worker--2.novalocal","pod:cartservice-w2-59ff89795c-sfz8v_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-c5z7m_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-jmkkp_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-pfnbn_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-sz9wr_service:currencyservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-2q29l_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-s9kgj_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-9jpv4_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-dd2hr_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-tr5g6_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-68f8c_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-g4xw4_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-8dwbx_service:cartservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-nqrhz_service:redis-cart_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-2r59d_service:frontend_node:worker--3","pod:recommendationservice-w4-6855bd669b-lqkhk_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-n45dn_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-zcr4w_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-pk8nf_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-z24kg_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-zjvlt_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-rmbrr_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-fdvg7_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-4dl9f_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-762l9_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-pkfvb_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-dp9wn_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-s2kqq_service:currencyservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-4d97n_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w1-599b6846df-qpkvl_service:frontend_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-hvggs_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-wjt7q_service:frontend_node:worker--3","pod:adservice-w4-76766bdfb6-x2257_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-ldkdn_service:currencyservice_node:worker--4.novalocal"
1639486386.882,0.6630035445398821,0.09151751961462049,0.010741470769588953,0.43718909000524336,0.435307703739529,0.3100683855553481,0.366183737724059,0.06210124251544138,0.08321930569719599,0.07113657180126148,0.4809997572609367,0.4814829524621135,0.429646765254198,0.008686809434201845,0.6801106179078032,0.6519584750908302,0.4361141146895375,0.008138791194575931,0.37712810397955676,0.0038777346675966063,0.4261601269238595,0.011123322226358307,0.4837377929046423,0.484335391335983,0.06617126357565975,0.010375884760430082,0.01038480831468954,0.08298020798848264,0.010289790308722783,0.09216481507872958,0.08844345327067067,0.010984370009225041,0.48202473009618696,0.4830477729486241,0.08463898593280754,0.4435309635336936,0.4101276434609379,0.42714417008664657,0.33594388011768817,0.7018965581559338
1639486401.913,0.6630035445398821,0.09151751961462049,0.010741470769588953,0.43718909000524336,0.435307703739529,0.3100683855553481,0.366183737724059,0.06210124251544138,0.08321930569719599,0.07113657180126148,0.4809997572609367,0.4814829524621135,0.429646765254198,0.008686809434201845,0.6801106179078032,0.6519584750908302,0.4361141146895375,0.008138791194575931,0.37712810397955676,0.0038777346675966063,0.4261601269238595,0.011123322226358307,0.4837377929046423,0.484335391335983,0.06617126357565975,0.010375884760430082,0.01038480831468954,0.08298020798848264,0.010289790308722783,0.09216481507872958,0.08844345327067067,0.010984370009225041,0.48202473009618696,0.4830477729486241,0.08463898593280754,0.4435309635336936,0.4101276434609379,0.42714417008664657,0.33594388011768817,0.7018965581559338
1639486416.935,0.7078093055568789,0.08642134848448632,0.011436080026694922,0.43799688179432195,0.43659087386332707,0.30929757742155356,0.36706461533890433,0.06439085674157471,0.0836870625667856,0.0714118643156181,0.46287394324421505,0.4831737635538782,0.43072492404667984,0.008733349689020817,0.6828420720743482,0.6546363995022535,0.4359066177091742,0.008743287326865756,0.3556250331736301,0.004213264408789771,0.44658144364317365,0.011172209293615388,0.4843857578544392,0.485817206646056,0.06644360427875731,0.010491266434474789,0.010372871172496398,0.08354253855973312,0.010408407709974143,0.09499542085722515,0.09269352885153412,0.010982495614560963,0.46646578497616625,0.46578341970791415,0.08476251903390539,0.44395885564518245,0.43580328533014934,0.4383293741258289,0.35239382074705905,0.7260717240716663
1639486432.016,0.7078093055568789,0.08642134848448632,0.011436080026694922,0.43799688179432195,0.43659087386332707,0.30929757742155356,0.36706461533890433,0.06439085674157471,0.0836870625667856,0.0714118643156181,0.46287394324421505,0.4831737635538782,0.43072492404667984,0.008733349689020817,0.6828420720743482,0.6546363995022535,0.4359066177091742,0.008743287326865756,0.3556250331736301,0.004213264408789771,0.44658144364317365,0.011172209293615388,0.4843857578544392,0.485817206646056,0.06644360427875731,0.010491266434474789,0.010372871172496398,0.08354253855973312,0.010408407709974143,0.09499542085722515,0.09269352885153412,0.010982495614560963,0.46646578497616625,0.46578341970791415,0.08476251903390539,0.44395885564518245,0.43580328533014934,0.4383293741258289,0.35239382074705905,0.7260717240716663
1639486447.039,0.722851024582748,0.08811486182956357,0.010272070500206839,0.43838038044238303,0.43684657425351114,0.3096927503923824,0.3686572027736948,0.06375939187763024,0.08410357528753289,0.07161257958118367,0.48228453535181337,0.4822815630759488,0.4309364841154771,0.008789645455541043,0.681277001706146,0.6545140394319657,0.4367586772045086,0.008740549349778172,0.37332309053639867,0.004187987885758581,0.4470355760364123,0.011458184461234894,0.4844460652536653,0.4853944286659356,0.06661654944627027,0.010456757496376982,0.010514563820730226,0.08355512851812825,0.010331430321603755,0.09495040266345611,0.08629728228028873,0.010764355966798117,0.47175553284290384,0.4724343009287529,0.08412111365831787,0.4442462591894285,0.4359035301273475,0.43797722891665203,0.3517524016718126,0.7574430064988237
1639486462.074,0.722851024582748,0.08811486182956357,0.010272070500206839,0.43838038044238303,0.43684657425351114,0.3096927503923824,0.3686572027736948,0.06375939187763024,0.08410357528753289,0.07161257958118367,0.48228453535181337,0.4822815630759488,0.4309364841154771,0.008789645455541043,0.681277001706146,0.6545140394319657,0.4367586772045086,0.008740549349778172,0.37332309053639867,0.004187987885758581,0.4470355760364123,0.011458184461234894,0.4844460652536653,0.4853944286659356,0.06661654944627027,0.010456757496376982,0.010514563820730226,0.08355512851812825,0.010331430321603755,0.09495040266345611,0.08629728228028873,0.010764355966798117,0.47175553284290384,0.4724343009287529,0.08412111365831787,0.4442462591894285,0.4359035301273475,0.43797722891665203,0.3517524016718126,0.7574430064988237
1639486477.117,0.7229968337997108,0.08926315633840068,0.01047858818357768,0.43820375565177383,0.43728607313735046,0.30924268839920444,0.3689734355880365,0.06663462117130443,0.08416365328357239,0.0719231692726417,0.48171178238817397,0.4832245281120149,0.4311804337812303,0.008881060514697892,0.6825423122783258,0.655111472973931,0.4360471781958648,0.008762572643192936,0.3595880520691044,0.0038944210586634278,0.4229594817317413,0.011321145325733277,0.4848547614404639,0.48530016306861357,0.06678840187269819,0.010433098373432845,0.010441724607077381,0.08374402822816476,0.010357721727718334,0.09100422311875855,0.08731647872178303,0.011156291493355822,0.4833193499751704,0.46893861728453734,0.08414473350399969,0.44403331868475837,0.4275197098017988,0.43716544785237754,0.310982081347571,0.7379822586099618
1639486492.139,0.7229968337997108,0.08926315633840068,0.01047858818357768,0.43820375565177383,0.43728607313735046,0.30924268839920444,0.3689734355880365,0.06663462117130443,0.08416365328357239,0.0719231692726417,0.48171178238817397,0.4832245281120149,0.4311804337812303,0.008881060514697892,0.6825423122783258,0.655111472973931,0.4360471781958648,0.008762572643192936,0.3595880520691044,0.0038944210586634278,0.4229594817317413,0.011321145325733277,0.4848547614404639,0.48530016306861357,0.06678840187269819,0.010433098373432845,0.010441724607077381,0.08374402822816476,0.010357721727718334,0.09100422311875855,0.08731647872178303,0.011156291493355822,0.4833193499751704,0.46893861728453734,0.08414473350399969,0.44403331868475837,0.4275197098017988,0.43716544785237754,0.310982081347571,0.7379822586099618
1639486507.169,0.6770534753856323,0.09029647908776502,0.011151437787210314,0.43798455260715674,0.4370311688498459,0.3084977635327706,0.36752536545708203,0.06722925385663042,0.08341760795991908,0.07180966321743287,0.47046764256574497,0.48245824170675244,0.4304089040738512,0.008897334253180938,0.6827564664586814,0.6537952775802699,0.43528123371596306,0.008533107852724016,0.3944453132543279,0.0040034603559632185,0.4458941841093667,0.011374451175593558,0.48452741398767163,0.48416363658175154,0.06650377305877075,0.010360004862132927,0.010454428850745615,0.08356227238061253,0.01039722156343209,0.0908178627610701,0.09231430422283037,0.011200406701833553,0.4838073077134277,0.48504130549989877,0.0834631123116039,0.4431309057491344,0.435887173651064,0.4293134422547321,0.3371118455454107,0.7267026226488121
1639486522.204,0.6770534753856323,0.09029647908776502,0.011151437787210314,0.43798455260715674,0.4370311688498459,0.3084977635327706,0.36752536545708203,0.06722925385663042,0.08341760795991908,0.07180966321743287,0.47046764256574497,0.48245824170675244,0.4304089040738512,0.008897334253180938,0.6827564664586814,0.6537952775802699,0.43528123371596306,0.008533107852724016,0.3944453132543279,0.0040034603559632185,0.4458941841093667,0.011374451175593558,0.48452741398767163,0.48416363658175154,0.06650377305877075,0.010360004862132927,0.010454428850745615,0.08356227238061253,0.01039722156343209,0.0908178627610701,0.09231430422283037,0.011200406701833553,0.4838073077134277,0.48504130549989877,0.0834631123116039,0.4431309057491344,0.435887173651064,0.4293134422547321,0.3371118455454107,0.7267026226488121
1639486537.238,0.676680300063463,0.09326819136602119,0.011097179951107965,0.4372284394675957,0.43691722150635365,0.30585327798956385,0.36712314270570834,0.06741875565089708,0.08320219325740205,0.07160695662508462,0.46417552060968165,0.48217505464369403,0.42981468091732966,0.009021362803838508,0.6797657303541402,0.6534132858097705,0.43645520086677214,0.00884676364532582,0.3961189984562779,0.004069139032777846,0.4360631193441064,0.0111456062107545,0.485160159787169,0.48474810577541005,0.0668833472234548,0.01032321432003997,0.01038152380148637,0.08301538126325286,0.010476039166658794,0.09053769363463748,0.08966836572045153,0.010748585570509488,0.48494142794346473,0.48619372251840354,0.08318940176247851,0.44276103716145754,0.42876126110933466,0.4380577035453019,0.31962232026002313,0.7357016872976998
1639486552.267,0.676680300063463,0.09326819136602119,0.011097179951107965,0.4372284394675957,0.43691722150635365,0.30585327798956385,0.36712314270570834,0.06741875565089708,0.08320219325740205,0.07160695662508462,0.46417552060968165,0.48217505464369403,0.42981468091732966,0.009021362803838508,0.6797657303541402,0.6534132858097705,0.43645520086677214,0.00884676364532582,0.3961189984562779,0.004069139032777846,0.4360631193441064,0.0111456062107545,0.485160159787169,0.48474810577541005,0.0668833472234548,0.01032321432003997,0.01038152380148637,0.08301538126325286,0.010476039166658794,0.09053769363463748,0.08966836572045153,0.010748585570509488,0.48494142794346473,0.48619372251840354,0.08318940176247851,0.44276103716145754,0.42876126110933466,0.4380577035453019,0.31962232026002313,0.7357016872976998
1639486567.301,0.6579715894933202,0.09310580193991586,0.011191223755170824,0.43701786219394867,0.43638858876546033,0.30621894393030474,0.3688572802012309,0.06249272515782143,0.08323231199864575,0.0721857248253794,0.4823751253736652,0.4823859836706506,0.4300730399023119,0.00903687139510717,0.6803229026686843,0.6528395941453133,0.4362196365567836,0.008875830838744075,0.39883413764282116,0.004061305227470474,0.44660204185293384,0.010558382283734655,0.4851695424261981,0.4838604510779718,0.06665867784721723,0.01038071027033944,0.01037626010655854,0.08279454132305517,0.01043268069698094,0.08994368037046144,0.09200626504435572,0.01097426719058092,0.4668443229749677,0.48625943401562643,0.0833050787946567,0.44267156798204277,0.4364255265019272,0.4188435354018912,0.3237485251671801,0.702821158287578
1639486582.315,0.6579715894933202,0.09310580193991586,0.011191223755170824,0.43701786219394867,0.43638858876546033,0.30621894393030474,0.3688572802012309,0.06249272515782143,0.08323231199864575,0.0721857248253794,0.4823751253736652,0.4823859836706506,0.4300730399023119,0.00903687139510717,0.6803229026686843,0.6528395941453133,0.4362196365567836,0.008875830838744075,0.39883413764282116,0.004061305227470474,0.44660204185293384,0.010558382283734655,0.4851695424261981,0.4838604510779718,0.06665867784721723,0.01038071027033944,0.01037626010655854,0.08279454132305517,0.01043268069698094,0.08994368037046144,0.09200626504435572,0.01097426719058092,0.4668443229749677,0.48625943401562643,0.0833050787946567,0.44267156798204277,0.4364255265019272,0.4188435354018912,0.3237485251671801,0.702821158287578
