"Time","pod:productcatalogservice-w3-5d9b8d854-46jqr_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-69dwl_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w2-8649bb655b-dnzf4_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-4dxtx_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-dwq5p_service:frontend_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-jk4kh_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w2-8597bb459d-x2m5c_service:recommendationservice_node:worker--2","pod:cartservice-w4-86744bdcbd-zz6ws_service:cartservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-fvrn4_service:frontend_node:worker--1.novalocal","pod:adservice-w2-754d7d8cd4-r8ktg_service:adservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-lbp2h_service:recommendationservice_node:worker--2","pod:adservice-w4-5c67ddfffc-rtpzl_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-6jhv9_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-r2th6_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-fjrdp_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-vnlhf_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-856bd974f7-c9k88_service:cartservice_node:worker--2","pod:currencyservice-w3-649d8c7669-9xd5v_service:currencyservice_node:worker--3.novalocal","pod:redis-cart-w2-6d65c886c7-5n94q_service:redis-cart_node:worker--2","pod:currencyservice-w3-649d8c7669-26pnx_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-2p5wv_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-n7t6x_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-pnst4_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-9mw3w_service:frontend_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-66jqw_service:frontend_node:worker--2","pod:productcatalogservice-w2-8649bb655b-ql5vq_service:productcatalogservice_node:worker--2","pod:frontend-w3-6646bc856b-krngl_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-nggst_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-glbtn_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-c8kr9_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-d69px_service:frontend_node:worker--1.novalocal","pod:frontend-w4-599b6846df-psjwk_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-zfd5z_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-tphk7_service:productcatalogservice_node:worker--2","pod:currencyservice-w3-649d8c7669-jgf9k_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-c5vhh_service:frontend_node:worker--3.novalocal","pod:redis-cart-w4-7c75d55f4d-4rk64_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-wvv8g_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-gwl84_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-zzvfq_service:currencyservice_node:worker--2"
1639561701.226,0.08209391980794711,0.010402256597434564,0.07080908356692131,0.01019327160628807,0.46746781129055426,0.44208812488856153,0.00945160457447258,0.3169312575620683,0.4606973317197434,0.23990474773451825,0.00999368991582283,0.24626886681241605,0.07527666900294418,0.01083609262085106,0.49451988988368634,0.06731109611126349,0.2561912673965505,0.5496311875365489,0.0423763391929565,0.5470934111084772,0.07420452936520772,0.010031158505460061,0.4980025169135865,0.4647808375937487,0.5494892314081744,0.07054563267313477,0.41440406344273417,0.5455361126975711,0.07314477860090007,0.010688701874486685,0.45894727995234746,0.5530647287674724,0.49231658309088216,0.06751535664019012,0.5326476767825542,0.46681698231694213,0.01735102994648258,0.44934711938498334,0.009318222957262434,0.522030635851326
1639561716.259,0.08200795405442247,0.010426587674725235,0.07115493787325061,0.010116877006754413,0.4512054651679425,0.4598800617471675,0.009933433165445883,0.31545626307886326,0.4607496935549715,0.23567267432679528,0.01013051126064689,0.24499305022241197,0.07496592843411298,0.01075470924552275,0.49514262772043627,0.06756548703770739,0.2517034060152581,0.49357504887368575,0.04161571756105698,0.5314708790243368,0.07419665690497322,0.0100814572263629,0.5002147570046894,0.46590345775868247,0.5427516314884339,0.06903915747638731,0.4470367837727298,0.545918036459417,0.07319654977107139,0.010572371805067182,0.4591144727751941,0.5517837995190991,0.4933613343132974,0.07185211649339976,0.5079803866700721,0.4387244795307513,0.020558220628518527,0.44935813472000635,0.009325370322702444,0.5132594587625363
1639561731.289,0.08200795405442247,0.010426587674725235,0.07115493787325061,0.010116877006754413,0.4512054651679425,0.4598800617471675,0.009933433165445883,0.31545626307886326,0.4607496935549715,0.23567267432679528,0.01013051126064689,0.24499305022241197,0.07496592843411298,0.01075470924552275,0.49514262772043627,0.06756548703770739,0.2517034060152581,0.49357504887368575,0.04161571756105698,0.5314708790243368,0.07419665690497322,0.0100814572263629,0.5002147570046894,0.46590345775868247,0.5427516314884339,0.06903915747638731,0.4470367837727298,0.545918036459417,0.07319654977107139,0.010572371805067182,0.4591144727751941,0.5517837995190991,0.4933613343132974,0.07185211649339976,0.5079803866700721,0.4387244795307513,0.020558220628518527,0.44935813472000635,0.009325370322702444,0.5132594587625363
1639561746.315,0.07591343883245329,0.009832733646393862,0.06904659450073622,0.009602768739670168,0.45491086102177847,0.4835218723441961,0.01010305396566492,0.30475633705192173,0.46218215913790134,0.24033544319202335,0.010117604926076985,0.24597062304527212,0.0751864605376032,0.01069836600238795,0.49617171200317234,0.06732149178372321,0.26503270044547267,0.5254038291785328,0.040280147892728733,0.5296090749568884,0.07433367652999404,0.010098598206264593,0.49877930809980675,0.4639065087065856,0.5528853209634784,0.07142243202193077,0.4477513459109794,0.5472955589343945,0.07331938522370768,0.010744461423094404,0.45877013745731043,0.5533088232495218,0.4925951115886699,0.07176783241019616,0.5446405897394887,0.45518263427726285,0.023570303880825944,0.4479373952533884,0.009339796318300488,0.5244569332062629
1639561761.338,0.07591343883245329,0.009832733646393862,0.06904659450073622,0.009602768739670168,0.45491086102177847,0.4835218723441961,0.01010305396566492,0.30475633705192173,0.46218215913790134,0.24033544319202335,0.010117604926076985,0.24597062304527212,0.0751864605376032,0.01069836600238795,0.49617171200317234,0.06732149178372321,0.26503270044547267,0.5254038291785328,0.040280147892728733,0.5296090749568884,0.07433367652999404,0.010098598206264593,0.49877930809980675,0.4639065087065856,0.5528853209634784,0.07142243202193077,0.4477513459109794,0.5472955589343945,0.07331938522370768,0.010744461423094404,0.45877013745731043,0.5533088232495218,0.4925951115886699,0.07176783241019616,0.5446405897394887,0.45518263427726285,0.023570303880825944,0.4479373952533884,0.009339796318300488,0.5244569332062629
1639561776.355,0.07814837482354996,0.010602080420764473,0.07154349752819227,0.009642108342809892,0.46883433969654265,0.4921102853883772,0.010056858924503934,0.3066716755140674,0.4615267361517719,0.23065882238874474,0.008934909595883141,0.24558037236591085,0.07496570424609479,0.010760012051564556,0.49641583063702666,0.06712231795170545,0.2729875876871869,0.5067802930594332,0.037830519363026796,0.5346080042649387,0.07456047187448313,0.010245501760025748,0.49822510136765863,0.4644600866176776,0.5520790862811578,0.07192632078208476,0.4475179404887787,0.5473611079767471,0.07396166942095217,0.010751261445235463,0.4586512106019351,0.5535497755742806,0.49246786281292104,0.07214029374626522,0.4965708599718194,0.45211861221808225,0.027069012307077176,0.4479898854987856,0.009386294064971764,0.538146738926153
1639561791.386,0.07814837482354996,0.010602080420764473,0.07154349752819227,0.009642108342809892,0.46883433969654265,0.4921102853883772,0.010056858924503934,0.3066716755140674,0.4615267361517719,0.23065882238874474,0.008934909595883141,0.24558037236591085,0.07496570424609479,0.010760012051564556,0.49641583063702666,0.06712231795170545,0.2729875876871869,0.5067802930594332,0.037830519363026796,0.5346080042649387,0.07456047187448313,0.010245501760025748,0.49822510136765863,0.4644600866176776,0.5520790862811578,0.07192632078208476,0.4475179404887787,0.5473611079767471,0.07396166942095217,0.010751261445235463,0.4586512106019351,0.5535497755742806,0.49246786281292104,0.07214029374626522,0.4965708599718194,0.45211861221808225,0.027069012307077176,0.4479898854987856,0.009386294064971764,0.538146738926153
1639561806.412,0.07883257096768559,0.010423980900351244,0.07067531285544713,0.009783801833316555,0.474990715247419,0.4629209187497626,0.010026081759170434,0.30761733789834567,0.4618191807560837,0.23257172768781761,0.010052877312378203,0.2447137681898312,0.07507117865860659,0.01081707133433297,0.4964081821790126,0.06715361716123076,0.26367294002028097,0.5231624651012703,0.03521555481913495,0.5057890419627806,0.07461714388294306,0.010237036528808944,0.49809603988669215,0.46488297618793983,0.5535748492189043,0.07188387042966321,0.4434374098410557,0.5474775478592182,0.07386848030398985,0.010800393984499139,0.460177410815991,0.5547576645257825,0.4927036170357071,0.07203048436060898,0.5086286088769729,0.44592724757234453,0.030284830261020676,0.44855776820270565,0.009315551544685954,0.5380859137424707
1639561821.447,0.07883257096768559,0.010423980900351244,0.07067531285544713,0.009783801833316555,0.474990715247419,0.4629209187497626,0.010026081759170434,0.30761733789834567,0.4618191807560837,0.23257172768781761,0.010052877312378203,0.2447137681898312,0.07507117865860659,0.01081707133433297,0.4964081821790126,0.06715361716123076,0.26367294002028097,0.5231624651012703,0.03521555481913495,0.5057890419627806,0.07461714388294306,0.010237036528808944,0.49809603988669215,0.46488297618793983,0.5535748492189043,0.07188387042966321,0.4434374098410557,0.5474775478592182,0.07386848030398985,0.010800393984499139,0.460177410815991,0.5547576645257825,0.4927036170357071,0.07203048436060898,0.5086286088769729,0.44592724757234453,0.030284830261020676,0.44855776820270565,0.009315551544685954,0.5380859137424707
1639561836.483,0.0758037575149622,0.010498881357250512,0.06786382099449992,0.01015733411298264,0.4745202737747147,0.4709906759884543,0.009548471898200909,0.29509602789570294,0.4632007512808044,0.23385378992199424,0.009966206596940638,0.24394150631416245,0.07500612192303611,0.010856299500432275,0.49873807791564795,0.0673459564375136,0.26875116996179527,0.5466551180661552,0.032243931775815894,0.4889067313682516,0.0749502066788374,0.010109446662248736,0.4993695413476039,0.4668271473292877,0.5528644635083486,0.07213555155867242,0.4755856259585855,0.5496529251423026,0.07406343072179655,0.010769097718406855,0.46047926566307235,0.5572583096940684,0.4945084858718588,0.0715250235462358,0.5330042384704885,0.4557034883314773,0.03271332038490811,0.45166061820945974,0.009216068852034486,0.5026218976790409
1639561851.528,0.0758037575149622,0.010498881357250512,0.06786382099449992,0.01015733411298264,0.4745202737747147,0.4709906759884543,0.009548471898200909,0.29509602789570294,0.4632007512808044,0.23385378992199424,0.009966206596940638,0.24394150631416245,0.07500612192303611,0.010856299500432275,0.49873807791564795,0.0673459564375136,0.26875116996179527,0.5466551180661552,0.032243931775815894,0.4889067313682516,0.0749502066788374,0.010109446662248736,0.4993695413476039,0.4668271473292877,0.5528644635083486,0.07213555155867242,0.4755856259585855,0.5496529251423026,0.07406343072179655,0.010769097718406855,0.46047926566307235,0.5572583096940684,0.4945084858718588,0.0715250235462358,0.5330042384704885,0.4557034883314773,0.03271332038490811,0.45166061820945974,0.009216068852034486,0.5026218976790409
1639561866.56,0.08103038517468056,0.01035471396630592,0.0702070610335726,0.00997552537476816,0.4653926679838367,0.4624047747173077,0.009951981757060375,0.295848615823797,0.46446155175536546,0.2376113526214323,0.009861413663969592,0.24454437586500105,0.07489306674946875,0.01087546366360658,0.5004120122311244,0.0675933864713725,0.2752485382624087,0.4982421053048641,0.03397001303555472,0.490332867095541,0.07525611220390734,0.010193349274314825,0.500313377305172,0.46682488474341993,0.5516383310761782,0.07193306706687308,0.4535759313189303,0.5488827155987673,0.07395859332528644,0.010786657570909016,0.46098451194774387,0.5565079733907025,0.4959925279783251,0.06812960892189412,0.5032167278793609,0.4330569406250958,0.033032238851774844,0.4513721846575792,0.009250997165065562,0.5372403119728895
1639561881.589,0.08103038517468056,0.01035471396630592,0.0702070610335726,0.00997552537476816,0.4653926679838367,0.4624047747173077,0.009951981757060375,0.295848615823797,0.46446155175536546,0.2376113526214323,0.009861413663969592,0.24454437586500105,0.07489306674946875,0.01087546366360658,0.5004120122311244,0.0675933864713725,0.2752485382624087,0.4982421053048641,0.03397001303555472,0.490332867095541,0.07525611220390734,0.010193349274314825,0.500313377305172,0.46682488474341993,0.5516383310761782,0.07193306706687308,0.4535759313189303,0.5488827155987673,0.07395859332528644,0.010786657570909016,0.46098451194774387,0.5565079733907025,0.4959925279783251,0.06812960892189412,0.5032167278793609,0.4330569406250958,0.033032238851774844,0.4513721846575792,0.009250997165065562,0.5372403119728895
1639561896.612,0.07749155092504109,0.010146977517128918,0.06642876248702871,0.009860726393904963,0.43388609300361386,0.4542161222927624,0.009981743247397938,0.2971020626903104,0.4641385643477847,0.21943154166728857,0.00995866175584624,0.24450198540212853,0.07511924394518116,0.010857010967003079,0.4993355524863333,0.06757930205625468,0.27386290578316574,0.5207775042153371,0.03388535007122259,0.5071187998196215,0.07548256366101591,0.010103847972141155,0.4996299675492693,0.4664520151647929,0.5470788999106688,0.07195069231235154,0.46130598572196463,0.5508155970208929,0.0743163888272072,0.01068162861954404,0.4619487320960642,0.5590554562524461,0.4961029643083169,0.07045922122748675,0.5105757987866117,0.45081060403261325,0.03302833425288152,0.45120450032312825,0.009286434618085152,0.5337464917602325
