"Time","pod:currencyservice-w3-cd78b8fd6-kpmzx_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-tdwjb_service:frontend_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-lt6g7_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w2-5d9b8d854-ghrsg_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-wlc8n_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-6f8d8654c5-vj4gd_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-9j9d8_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-7svp6_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-vjjtd_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-xxff7_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-rlc6t_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-wfb7s_service:frontend_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-xwdh9_service:cartservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-b57nl_service:frontend_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-xqjl8_service:adservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-jqcvg_service:frontend_node:worker--1","pod:adservice-w2-76766bdfb6-gfz8n_service:adservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-wmz6z_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w1-8597bb459d-6jnk8_service:recommendationservice_node:worker--1","pod:currencyservice-w3-cd78b8fd6-lzqfc_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-brm9j_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-9dpz5_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-vkrfv_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-nrhkc_service:currencyservice_node:worker--1","pod:currencyservice-w2-649d8c7669-m2rs6_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-mljzq_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-5cw7k_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w2-6855bd669b-f9qpp_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-55rc4_service:currencyservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-4z4j8_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-5ntd6_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-v9jfc_service:currencyservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-vtnsq_service:productcatalogservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-gxtk9_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-2skqj_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-xd6m7_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-m6whg_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w4-84485f8b85-kddt9_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-vvz6g_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-tmsr6_service:productcatalogservice_node:worker--2.novalocal"
1639517945.869,0.488171214294871,0.4429791278448881,0.3513871820782838,0.08700764388023849,0.011195124152698566,0.6689010091289005,0.08218374504982165,0.010217772541578012,0.010196947987271936,0.4773791415936197,0.4102795437853898,0.4340255952337779,0.3794903843335786,0.4439796868752548,0.2999408384544079,0.4412442827753492,0.32562657295296316,0.7128524896538619,0.008349616353062786,0.4844637466471024,0.4354878269982192,0.08159530538916993,0.009986740389642899,0.4802639269300766,0.7438481289955756,0.0037868134889511075,0.06885168635465502,0.0104900119015525,0.4919889251967803,0.6428553605545712,0.08205437259184821,0.4831914554490172,0.06413061366240753,0.08513256164141468,0.011511154922752028,0.4503995517720826,0.009023183353555527,0.0692914176019564,0.43360646604778086,0.09048141856668365
1639517960.899,0.488171214294871,0.4429791278448881,0.3513871820782838,0.08700764388023849,0.011195124152698566,0.6689010091289005,0.08218374504982165,0.010217772541578012,0.010196947987271936,0.4773791415936197,0.4102795437853898,0.4340255952337779,0.3794903843335786,0.4439796868752548,0.2999408384544079,0.4412442827753492,0.32562657295296316,0.7128524896538619,0.008349616353062786,0.4844637466471024,0.4354878269982192,0.08159530538916993,0.009986740389642899,0.4802639269300766,0.7438481289955756,0.0037868134889511075,0.06885168635465502,0.0104900119015525,0.4919889251967803,0.6428553605545712,0.08205437259184821,0.4831914554490172,0.06413061366240753,0.08513256164141468,0.011511154922752028,0.4503995517720826,0.009023183353555527,0.0692914176019564,0.43360646604778086,0.09048141856668365
1639517975.929,0.48858627613347205,0.4426274814303584,0.3556157867526466,0.09267746492010048,0.010354370683607589,0.6695656759955888,0.08251801968644787,0.010197680733762864,0.010173207132645034,0.4650122922364105,0.430318028377154,0.4266717925998084,0.3860936956269745,0.4438187581008539,0.29968436201893356,0.4308913679566374,0.3335622740312528,0.6945412202267152,0.008501548168245613,0.4842290878661961,0.43501855354207664,0.08121840418907347,0.009872180533023581,0.4813756060862793,0.6811955113794227,0.0037585078268859403,0.06876938478223622,0.010600912264963975,0.4928482475692117,0.64443106016842,0.0821777797046242,0.483561018560045,0.06382531030720626,0.08687780783246934,0.01079377761565176,0.4500205614204735,0.008922303010213486,0.06993900186993784,0.4232556164128308,0.09104844108657431
1639517990.972,0.48858627613347205,0.4426274814303584,0.3556157867526466,0.09267746492010048,0.010354370683607589,0.6695656759955888,0.08251801968644787,0.010197680733762864,0.010173207132645034,0.4650122922364105,0.430318028377154,0.4266717925998084,0.3860936956269745,0.4438187581008539,0.29968436201893356,0.4308913679566374,0.3335622740312528,0.6945412202267152,0.008501548168245613,0.4842290878661961,0.43501855354207664,0.08121840418907347,0.009872180533023581,0.4813756060862793,0.6811955113794227,0.0037585078268859403,0.06876938478223622,0.010600912264963975,0.4928482475692117,0.64443106016842,0.0821777797046242,0.483561018560045,0.06382531030720626,0.08687780783246934,0.01079377761565176,0.4500205614204735,0.008922303010213486,0.06993900186993784,0.4232556164128308,0.09104844108657431
1639518005.985,0.48886614198091694,0.4425909737315662,0.35624206744910636,0.08651341236872834,0.010552946541485487,0.6698507750054672,0.08265558220871927,0.010203245445696752,0.010281399255882003,0.4776255196758464,0.439030605423945,0.4346375909463959,0.3854942850750376,0.4446747048177932,0.2998355662493142,0.4413321161457676,0.34064330068008297,0.6591629322090918,0.00858073694836402,0.4837734137976919,0.4349696507138078,0.08128249214272609,0.009915768928117292,0.481523800595441,0.7446379126455389,0.0038508806717988397,0.06878077113641015,0.01124587872508561,0.49308985435983044,0.645740653316282,0.08233427020533714,0.4836673828154381,0.06367818254475029,0.08690951564207763,0.011411849000397574,0.45055698487036405,0.008989519708526968,0.06992859358390045,0.43366461932291267,0.08928058541757258
1639518021.011,0.48886614198091694,0.4425909737315662,0.35624206744910636,0.08651341236872834,0.010552946541485487,0.6698507750054672,0.08265558220871927,0.010203245445696752,0.010281399255882003,0.4776255196758464,0.439030605423945,0.4346375909463959,0.3854942850750376,0.4446747048177932,0.2998355662493142,0.4413321161457676,0.34064330068008297,0.6591629322090918,0.00858073694836402,0.4837734137976919,0.4349696507138078,0.08128249214272609,0.009915768928117292,0.481523800595441,0.7446379126455389,0.0038508806717988397,0.06878077113641015,0.01124587872508561,0.49308985435983044,0.645740653316282,0.08233427020533714,0.4836673828154381,0.06367818254475029,0.08690951564207763,0.011411849000397574,0.45055698487036405,0.008989519708526968,0.06992859358390045,0.43366461932291267,0.08928058541757258
1639518036.031,0.4877797216971955,0.4425558181241196,0.35820165675649585,0.09319368524342271,0.010916205065779387,0.6731594318086238,0.08309226463213913,0.010309573883756983,0.010303002680922026,0.4779373630173855,0.440112512302706,0.435861785716184,0.38560246026303885,0.44402643742542436,0.30218662168703736,0.4422786787583732,0.336556211474847,0.6732300304181584,0.008573473826538646,0.4823371104014289,0.4345544560913383,0.08236476711404624,0.010015426623450997,0.4683674491660892,0.7191017945121325,0.0040423345268992055,0.06864970705553392,0.01105005036844325,0.49239345152706904,0.6483855479100099,0.08266941610609997,0.48466200321423103,0.06039023004320955,0.08632649636958967,0.010767922202894253,0.45021749897713265,0.009057037253488309,0.06989914682240822,0.43420374303623943,0.09526471241179918
1639518051.059,0.4877797216971955,0.4425558181241196,0.35820165675649585,0.09319368524342271,0.010916205065779387,0.6731594318086238,0.08309226463213913,0.010309573883756983,0.010303002680922026,0.4779373630173855,0.440112512302706,0.435861785716184,0.38560246026303885,0.44402643742542436,0.30218662168703736,0.4422786787583732,0.336556211474847,0.6732300304181584,0.008573473826538646,0.4823371104014289,0.4345544560913383,0.08236476711404624,0.010015426623450997,0.4683674491660892,0.7191017945121325,0.0040423345268992055,0.06864970705553392,0.01105005036844325,0.49239345152706904,0.6483855479100099,0.08266941610609997,0.48466200321423103,0.06039023004320955,0.08632649636958967,0.010767922202894253,0.45021749897713265,0.009057037253488309,0.06989914682240822,0.43420374303623943,0.09526471241179918
1639518066.086,0.4879015698090664,0.44321974160760935,0.3576819889185826,0.08797940480652847,0.01158789533574559,0.6732244625846617,0.08306390386350895,0.01033672971786739,0.010200697412488633,0.4777231975084437,0.4395859907142263,0.43498376393807436,0.37927038158000304,0.4446979587064265,0.3014536411631814,0.44104890096168337,0.3237383457798986,0.675689788461519,0.00821013745712516,0.48291676793441185,0.43511225139413334,0.08197995272321348,0.010010911981771935,0.4604042227225212,0.7124261836874328,0.004045434007384586,0.06873407416717955,0.010768837947803778,0.4927457674431123,0.6491951812424046,0.08265329729392926,0.4710647157673198,0.06419343681852355,0.08685229477062993,0.010651158602737366,0.4505388188414817,0.00911607245962006,0.07015279787987683,0.4333507311487114,0.09322682613504074
1639518081.12,0.4879015698090664,0.44321974160760935,0.3576819889185826,0.08797940480652847,0.01158789533574559,0.6732244625846617,0.08306390386350895,0.01033672971786739,0.010200697412488633,0.4777231975084437,0.4395859907142263,0.43498376393807436,0.37927038158000304,0.4446979587064265,0.3014536411631814,0.44104890096168337,0.3237383457798986,0.675689788461519,0.00821013745712516,0.48291676793441185,0.43511225139413334,0.08197995272321348,0.010010911981771935,0.4604042227225212,0.7124261836874328,0.004045434007384586,0.06873407416717955,0.010768837947803778,0.4927457674431123,0.6491951812424046,0.08265329729392926,0.4710647157673198,0.06419343681852355,0.08685229477062993,0.010651158602737366,0.4505388188414817,0.00911607245962006,0.07015279787987683,0.4333507311487114,0.09322682613504074
1639518096.147,0.48911143404161267,0.44319898245118444,0.3576772396871406,0.09348559243658935,0.010870154410728087,0.6703516479011554,0.08312910728190516,0.01036134863532969,0.01012245010379731,0.4785626444262491,0.4299869426424227,0.4356859088141968,0.3893809893123348,0.4451249831185821,0.29857693595094964,0.44191870627006186,0.33919726308809706,0.6972855909184632,0.00822844455034848,0.48412479742029035,0.4353554284688298,0.08144044739442177,0.009969649423995936,0.4825953224641367,0.7418349489411247,0.004048877499914451,0.06895564123852042,0.010508090039541429,0.4936725139093064,0.6477908870856912,0.08161626952778923,0.4841630817629683,0.06413000816658235,0.09163955396739373,0.011146642419372008,0.450419395213729,0.009104049935313278,0.07024764768648528,0.43468088421207857,0.09059824299703637
1639518111.178,0.48911143404161267,0.44319898245118444,0.3576772396871406,0.09348559243658935,0.010870154410728087,0.6703516479011554,0.08312910728190516,0.01036134863532969,0.01012245010379731,0.4785626444262491,0.4299869426424227,0.4356859088141968,0.3893809893123348,0.4451249831185821,0.29857693595094964,0.44191870627006186,0.33919726308809706,0.6972855909184632,0.00822844455034848,0.48412479742029035,0.4353554284688298,0.08144044739442177,0.009969649423995936,0.4825953224641367,0.7418349489411247,0.004048877499914451,0.06895564123852042,0.010508090039541429,0.4936725139093064,0.6477908870856912,0.08161626952778923,0.4841630817629683,0.06413000816658235,0.09163955396739373,0.011146642419372008,0.450419395213729,0.009104049935313278,0.07024764768648528,0.43468088421207857,0.09059824299703637
1639518126.202,0.4893106021386159,0.4433685472523914,0.3581620142685263,0.09359933668015094,0.0109829259680944,0.668818263602236,0.08237877922424981,0.010315280008037633,0.010176356001725326,0.4794020631564303,0.4402868285573137,0.43614253963814237,0.36832726420773687,0.4450380008191043,0.3011561021709046,0.4422038308364705,0.32258278054266687,0.6977112081511063,0.008629576374143529,0.484050293413268,0.43521011170732654,0.08082645940454372,0.010022515416172394,0.4845282597040512,0.7031225869388509,0.003826163884522643,0.06907952647848897,0.010330685449222797,0.49295893597777446,0.6467251232240145,0.0819995517771111,0.48526525976437695,0.06451602000098182,0.09013291313692787,0.01118671500241195,0.4507564954450122,0.009240080475255139,0.07001319757166045,0.4361734880999869,0.09454737580651688
1639518141.232,0.4893106021386159,0.4433685472523914,0.3581620142685263,0.09359933668015094,0.0109829259680944,0.668818263602236,0.08237877922424981,0.010315280008037633,0.010176356001725326,0.4794020631564303,0.4402868285573137,0.43614253963814237,0.36832726420773687,0.4450380008191043,0.3011561021709046,0.4422038308364705,0.32258278054266687,0.6977112081511063,0.008629576374143529,0.484050293413268,0.43521011170732654,0.08082645940454372,0.010022515416172394,0.4845282597040512,0.7031225869388509,0.003826163884522643,0.06907952647848897,0.010330685449222797,0.49295893597777446,0.6467251232240145,0.0819995517771111,0.48526525976437695,0.06451602000098182,0.09013291313692787,0.01118671500241195,0.4507564954450122,0.009240080475255139,0.07001319757166045,0.4361734880999869,0.09454737580651688
