"Time","pod:productcatalogservice-w2-5d9b8d854-gsvpf_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-xggvt_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-gx86m_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-mlz4x_service:frontend_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-nfs99_service:adservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-2sxd7_service:currencyservice_node:worker--1","pod:currencyservice-w2-649d8c7669-v89hv_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-xmdtx_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-w5rbk_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-8597bb459d-6zxj6_service:recommendationservice_node:worker--1","pod:redis-cart-w2-5fdf77f88c-mtrxp_service:redis-cart_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-52vb5_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-rwkbn_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-gzqss_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-6rd8g_service:productcatalogservice_node:worker--1","pod:frontend-w2-6646bc856b-zg5qf_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-77qn6_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-mpbl8_service:currencyservice_node:worker--4.novalocal","pod:adservice-w2-76766bdfb6-djd5n_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-csbfp_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-pw7pp_service:frontend_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-bxbtj_service:cartservice_node:worker--4.novalocal","pod:redis-cart-w4-84485f8b85-ppmm4_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-wd8t4_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-p2tw7_service:frontend_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-xbs85_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-2t5f4_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-r2wtx_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-zxn2x_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-t5q2l_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-zc2wz_service:frontend_node:worker--1","pod:recommendationservice-w2-6855bd669b-jvvth_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-777d8d5dcb-4n7z9_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-t759j_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-86rb8_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-mvpl8_service:frontend_node:worker--1","pod:recommendationservice-w2-6855bd669b-7jq2v_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-lnld9_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-h4268_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w2-6855bd669b-xnwmz_service:recommendationservice_node:worker--2.novalocal"
1639515329.447,0.09220346937245022,0.09063637977790015,0.4926126422158381,0.45270997207995023,0.31460425218993937,0.4802217016368526,0.7298484727482427,0.4478609491644483,0.0831711106507092,0.00891234680037365,0.04422630090332887,0.009345739433187585,0.08429171912858893,0.010343518615675187,0.06522047254105702,0.7125549406936125,0.06910787965549291,0.6808276546392187,0.3377410590479665,0.09214293752090832,0.4534066475437324,0.3687410349748734,0.03991841158306816,0.4840042217126214,0.4393810748254962,0.37946066354214414,0.48671427051362437,0.45163540921484646,0.010400209240607064,0.4189021096593922,0.44368252726772917,0.010056437736555686,0.6561801221260019,0.010262352626987771,0.4806080179488553,0.4411071030539997,0.010583632853645372,0.49056618964481524,0.0834733518123996,0.01164201596169114
1639515344.469,0.09220346937245022,0.09063637977790015,0.4926126422158381,0.45270997207995023,0.31460425218993937,0.4802217016368526,0.7298484727482427,0.4478609491644483,0.0831711106507092,0.00891234680037365,0.04422630090332887,0.009345739433187585,0.08429171912858893,0.010343518615675187,0.06522047254105702,0.7125549406936125,0.06910787965549291,0.6808276546392187,0.3377410590479665,0.09214293752090832,0.4534066475437324,0.3687410349748734,0.03991841158306816,0.4840042217126214,0.4393810748254962,0.37946066354214414,0.48671427051362437,0.45163540921484646,0.010400209240607064,0.4189021096593922,0.44368252726772917,0.010056437736555686,0.6561801221260019,0.010262352626987771,0.4806080179488553,0.4411071030539997,0.010583632853645372,0.49056618964481524,0.0834733518123996,0.01164201596169114
1639515359.485,0.09023056588929833,0.09406950454426441,0.4916455755522756,0.45267043709052823,0.31520558806231835,0.4611606828985365,0.6729425256314101,0.4476707911613056,0.08356833916401082,0.008563711353401669,0.04315001046298196,0.009351795429384642,0.08447465487115174,0.010398028743701998,0.06526559858482057,0.7128326904737721,0.06927791493356139,0.6828899350371411,0.3431097435064937,0.09308298871857065,0.4521778453320588,0.36952936583583396,0.04018013300475508,0.48480288733343774,0.4301138309574407,0.3697227279557529,0.48659117717017353,0.45110830555934267,0.010350536554483373,0.43913347492721755,0.4228690849054515,0.010461411860467954,0.6570930708360327,0.010305816941542058,0.4799432634333889,0.43257780569647564,0.011378433402578627,0.4904382483582387,0.08425568346265103,0.011056565772996843
1639515374.518,0.09023056588929833,0.09406950454426441,0.4916455755522756,0.45267043709052823,0.31520558806231835,0.4611606828985365,0.6729425256314101,0.4476707911613056,0.08356833916401082,0.008563711353401669,0.04315001046298196,0.009351795429384642,0.08447465487115174,0.010398028743701998,0.06526559858482057,0.7128326904737721,0.06927791493356139,0.6828899350371411,0.3431097435064937,0.09308298871857065,0.4521778453320588,0.36952936583583396,0.04018013300475508,0.48480288733343774,0.4301138309574407,0.3697227279557529,0.48659117717017353,0.45110830555934267,0.010350536554483373,0.43913347492721755,0.4228690849054515,0.010461411860467954,0.6570930708360327,0.010305816941542058,0.4799432634333889,0.43257780569647564,0.011378433402578627,0.4904382483582387,0.08425568346265103,0.011056565772996843
1639515389.535,0.09234168468420538,0.0897254245820873,0.4933358626307401,0.454299757258149,0.3136978064347894,0.48061336084840617,0.7017717739682252,0.4483123415510294,0.08313761743085195,0.008966556218876418,0.04432445988914058,0.009427438243487591,0.08495381106570857,0.010455318080051262,0.0650029971980688,0.6821465917912395,0.06999716010433392,0.6817366536013509,0.3400985781032623,0.08646171273149458,0.4531344012236206,0.3714824937581218,0.04016673998820881,0.4840295061121443,0.411704366067782,0.35483733767320014,0.48921065749507747,0.45267295214320835,0.010401863012760656,0.4183182457704092,0.4437510306188093,0.01066771208242311,0.658841989945252,0.010353524560999913,0.48129527062936805,0.44196401892406717,0.010513014563983571,0.49312522785523516,0.08435964688964476,0.0114788432909877
1639515404.555,0.09234168468420538,0.0897254245820873,0.4933358626307401,0.454299757258149,0.3136978064347894,0.48061336084840617,0.7017717739682252,0.4483123415510294,0.08313761743085195,0.008966556218876418,0.04432445988914058,0.009427438243487591,0.08495381106570857,0.010455318080051262,0.0650029971980688,0.6821465917912395,0.06999716010433392,0.6817366536013509,0.3400985781032623,0.08646171273149458,0.4531344012236206,0.3714824937581218,0.04016673998820881,0.4840295061121443,0.411704366067782,0.35483733767320014,0.48921065749507747,0.45267295214320835,0.010401863012760656,0.4183182457704092,0.4437510306188093,0.01066771208242311,0.658841989945252,0.010353524560999913,0.48129527062936805,0.44196401892406717,0.010513014563983571,0.49312522785523516,0.08435964688964476,0.0114788432909877
1639515419.571,0.08568112350095144,0.09154483355992413,0.4930416194461651,0.45487399363557507,0.3141111374191625,0.4805634248224233,0.7047093914464166,0.44932224115405206,0.0833512688927745,0.008496617401540478,0.04685495910750086,0.009397370440339043,0.08496276852870127,0.010625447430012518,0.06495613505371792,0.6770466048642564,0.07003766796442301,0.6817897909316948,0.3243354752709199,0.08800647673719242,0.4536045238166698,0.37150684454404326,0.04004417710659283,0.4846741331667139,0.43968281527905867,0.39990164543890083,0.48804753816042207,0.4529552305732846,0.010451912786594254,0.43983715527033085,0.3983527543705191,0.010629614128297661,0.6576250855159251,0.010437143573729313,0.4676675330410407,0.44176602432505346,0.010674715153866718,0.4932976518461959,0.08403835297458673,0.011088221911424412
1639515434.586,0.08568112350095144,0.09154483355992413,0.4930416194461651,0.45487399363557507,0.3141111374191625,0.4805634248224233,0.7047093914464166,0.44932224115405206,0.0833512688927745,0.008496617401540478,0.04685495910750086,0.009397370440339043,0.08496276852870127,0.010625447430012518,0.06495613505371792,0.6770466048642564,0.07003766796442301,0.6817897909316948,0.3243354752709199,0.08800647673719242,0.4536045238166698,0.37150684454404326,0.04004417710659283,0.4846741331667139,0.43968281527905867,0.39990164543890083,0.48804753816042207,0.4529552305732846,0.010451912786594254,0.43983715527033085,0.3983527543705191,0.010629614128297661,0.6576250855159251,0.010437143573729313,0.4676675330410407,0.44176602432505346,0.010674715153866718,0.4932976518461959,0.08403835297458673,0.011088221911424412
1639515449.611,0.08640001171417716,0.09165456602295236,0.4933918550760473,0.45588331122028614,0.3134536090713105,0.44813762413872016,0.7359499086259,0.44967938566797283,0.08319607886484551,0.008920536932563672,0.04728728884038858,0.009381870742276503,0.08461762433644868,0.010552039868926315,0.062143950530793926,0.6597337943965134,0.06987247382761827,0.6769061866247154,0.33208459336851304,0.09146589345601677,0.4523260491908866,0.36985693827109967,0.03985892912834976,0.48393064450731327,0.43835352195865773,0.38959152122033913,0.4885460180500585,0.45290359421585114,0.010321059695298137,0.43927271529859746,0.4414500826817629,0.010451326845952551,0.6548430616081966,0.01042938734078842,0.4813204792432604,0.4398607489193202,0.010475891063523906,0.49452762160925856,0.0836191630207812,0.010932011589241593
1639515464.627,0.08640001171417716,0.09165456602295236,0.4933918550760473,0.45588331122028614,0.3134536090713105,0.44813762413872016,0.7359499086259,0.44967938566797283,0.08319607886484551,0.008920536932563672,0.04728728884038858,0.009381870742276503,0.08461762433644868,0.010552039868926315,0.062143950530793926,0.6597337943965134,0.06987247382761827,0.6769061866247154,0.33208459336851304,0.09146589345601677,0.4523260491908866,0.36985693827109967,0.03985892912834976,0.48393064450731327,0.43835352195865773,0.38959152122033913,0.4885460180500585,0.45290359421585114,0.010321059695298137,0.43927271529859746,0.4414500826817629,0.010451326845952551,0.6548430616081966,0.01042938734078842,0.4813204792432604,0.4398607489193202,0.010475891063523906,0.49452762160925856,0.0836191630207812,0.010932011589241593
1639515479.78,0.09138659483012504,0.08974666563640649,0.4923461472469973,0.45492522747755554,0.31065544188660255,0.47835320480697485,0.7468290650431293,0.44830348459979624,0.0829571149135814,0.008410467557765169,0.048063244315458255,0.009386095596160006,0.08406653465290781,0.010589216339920205,0.061186291005149426,0.6314860299799439,0.06944100425413408,0.6756776924464278,0.3486180502874031,0.08884453009275067,0.4509746091313847,0.3681549177564645,0.03961750379186445,0.4837112854222958,0.42661535022929425,0.4012929726869345,0.48861738961231777,0.45163768571399465,0.01036654265941971,0.438523369347191,0.41978326510788627,0.010474275976014191,0.6531678221837416,0.010284915395198107,0.4805168557174615,0.4159992628989018,0.010005294426880987,0.49376157125901676,0.08371075865015215,0.011091530670667565
1639515494.796,0.09138659483012504,0.08974666563640649,0.4923461472469973,0.45492522747755554,0.31065544188660255,0.47835320480697485,0.7468290650431293,0.44830348459979624,0.0829571149135814,0.008410467557765169,0.048063244315458255,0.009386095596160006,0.08406653465290781,0.010589216339920205,0.061186291005149426,0.6314860299799439,0.06944100425413408,0.6756776924464278,0.3486180502874031,0.08884453009275067,0.4509746091313847,0.3681549177564645,0.03961750379186445,0.4837112854222958,0.42661535022929425,0.4012929726869345,0.48861738961231777,0.45163768571399465,0.01036654265941971,0.438523369347191,0.41978326510788627,0.010474275976014191,0.6531678221837416,0.010284915395198107,0.4805168557174615,0.4159992628989018,0.010005294426880987,0.49376157125901676,0.08371075865015215,0.011091530670667565
1639515509.814,0.08862779592829133,0.08601396823732396,0.49102618160893663,0.45331746372887716,0.309379855230275,0.46058485582735564,0.7462461909856558,0.44705040404079704,0.08253335682210769,0.008396370597930043,0.04821923222350987,0.00939107306735428,0.08372394171602737,0.010600278506395323,0.06531242779465776,0.6613385231086744,0.06947141534605641,0.6722195405457153,0.32163751395842294,0.08916479454332502,0.4501333025739157,0.36753360296765425,0.039387636796212544,0.48350084459634746,0.43822242144696966,0.3851207875367348,0.48705715134038985,0.4503559603641858,0.0102402069532791,0.43848208831262436,0.4333038483733641,0.011277126695847645,0.6506564656881118,0.010274615038317569,0.4633455001154194,0.43064987294330004,0.010598609436889728,0.4924499660728368,0.08325506775808499,0.011644729035303104
1639515524.833,0.08862779592829133,0.08601396823732396,0.49102618160893663,0.45331746372887716,0.309379855230275,0.46058485582735564,0.7462461909856558,0.44705040404079704,0.08253335682210769,0.008396370597930043,0.04821923222350987,0.00939107306735428,0.08372394171602737,0.010600278506395323,0.06531242779465776,0.6613385231086744,0.06947141534605641,0.6722195405457153,0.32163751395842294,0.08916479454332502,0.4501333025739157,0.36753360296765425,0.039387636796212544,0.48350084459634746,0.43822242144696966,0.3851207875367348,0.48705715134038985,0.4503559603641858,0.0102402069532791,0.43848208831262436,0.4333038483733641,0.011277126695847645,0.6506564656881118,0.010274615038317569,0.4633455001154194,0.43064987294330004,0.010598609436889728,0.4924499660728368,0.08325506775808499,0.011644729035303104
