"Time","pod:recommendationservice-w4-5c774597c5-97j72_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-lxwkq_service:currencyservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-6vxc6_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-qt885_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-ch8vr_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-r4nfp_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-kxlw4_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-z9xvc_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-724f9_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-wltc7_service:productcatalogservice_node:worker--2","pod:frontend-w3-6646bc856b-6kr2m_service:frontend_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-vqpwc_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-b9sw1_service:recommendationservice_node:worker--3.novalocal","pod:cartservice-w4-86744bdcbd-5mpn6_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-gwwkb_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w2-8ddd87c7b-z42zw_service:frontend_node:worker--2","pod:productcatalogservice-w2-8649bb655b-9r58p_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w4-56c4dd84bf-msq2r_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-r6pqx_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w2-856bd974f7-s8r5r_service:cartservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-nblr8_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-lbqmn_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-q9gzm_service:frontend_node:worker--3.novalocal","pod:adservice-w4-5c67ddfffc-pf7gs_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-cd78b8fd6-dqpcv_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-pgr6k_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-f2vcv_service:frontend_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-gkh4h_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-x6l96_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-b9mq6_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-ljvs2_service:currencyservice_node:worker--3.novalocal","pod:redis-cart-w2-6d65c886c7-bfcbf_service:redis-cart_node:worker--2","pod:frontend-w1-777d8d5dcb-mrlmv_service:frontend_node:worker--1.novalocal","pod:adservice-w2-754d7d8cd4-mdj98_service:adservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-j7cc2_service:productcatalogservice_node:worker--2","pod:currencyservice-w3-649d8c7669-bgvbp_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-lxnpx_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-9sxzk_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-pc5rr_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-z8cpm_service:currencyservice_node:worker--1.novalocal"
1639560391.768,0.010456246765457517,0.5072817119186335,0.009989250223945348,0.4892276768042354,0.07820450761555182,0.5683135605980398,0.49405421958784557,0.4577870933897679,0.009367751633885861,0.06840108633627974,0.4436328685279423,0.4612438276277448,0.010628816730165958,0.2823334625811963,0.07178673695540606,0.5466030810406521,0.06820745223852862,0.07253993820498682,0.010186272029200515,0.2792638413463858,0.00936563796420505,0.514366340572344,0.4821638499624971,0.2408267170505155,0.5407080998706023,0.07322575674513085,0.4584796418547709,0.455785226912369,0.0669522732302469,0.009726604324441035,0.4984988300158364,0.0300612521100282,0.44457848222764595,0.22251506802269666,0.0660025190338897,0.5261913452252028,0.010382856358578057,0.03228471112498833,0.4898310128296528,0.49671826567703836
1639560406.79,0.010456246765457517,0.5072817119186335,0.009989250223945348,0.4892276768042354,0.07820450761555182,0.5683135605980398,0.49405421958784557,0.4577870933897679,0.009367751633885861,0.06840108633627974,0.4436328685279423,0.4612438276277448,0.010628816730165958,0.2823334625811963,0.07178673695540606,0.5466030810406521,0.06820745223852862,0.07253993820498682,0.010186272029200515,0.2792638413463858,0.00936563796420505,0.514366340572344,0.4821638499624971,0.2408267170505155,0.5407080998706023,0.07322575674513085,0.4584796418547709,0.455785226912369,0.0669522732302469,0.009726604324441035,0.4984988300158364,0.0300612521100282,0.44457848222764595,0.22251506802269666,0.0660025190338897,0.5261913452252028,0.010382856358578057,0.03228471112498833,0.4898310128296528,0.49671826567703836
1639560421.804,0.010573964335476405,0.5219290920054271,0.009786179738770426,0.47193342232649194,0.07888112424488344,0.5707676232904475,0.494532167659283,0.45925495455865645,0.009471355547774304,0.06878457901814644,0.4329394119381341,0.4609979029287438,0.010881665506453794,0.283483208062465,0.0720918716788322,0.5190119459745394,0.06839419932688848,0.07250614005700826,0.010239733008133163,0.26846835885362524,0.00947911006003949,0.5282932467015331,0.5026773748552603,0.24099386983132687,0.5425804249692411,0.07346496924094181,0.4582936534849922,0.4557038624152417,0.06703748083068685,0.009754353567794104,0.5245540123451483,0.03324049996532897,0.44557689623075525,0.2309807600092199,0.06800346743183998,0.5354988061574034,0.01043772355422795,0.0322251983246086,0.4897439297673055,0.49740077900643576
1639560436.823,0.010573964335476405,0.5219290920054271,0.009786179738770426,0.47193342232649194,0.07888112424488344,0.5707676232904475,0.494532167659283,0.45925495455865645,0.009471355547774304,0.06878457901814644,0.4329394119381341,0.4609979029287438,0.010881665506453794,0.283483208062465,0.0720918716788322,0.5190119459745394,0.06839419932688848,0.07250614005700826,0.010239733008133163,0.26846835885362524,0.00947911006003949,0.5282932467015331,0.5026773748552603,0.24099386983132687,0.5425804249692411,0.07346496924094181,0.4582936534849922,0.4557038624152417,0.06703748083068685,0.009754353567794104,0.5245540123451483,0.03324049996532897,0.44557689623075525,0.2309807600092199,0.06800346743183998,0.5354988061574034,0.01043772355422795,0.0322251983246086,0.4897439297673055,0.49740077900643576
1639560451.84,0.010590833773101431,0.52518500302105,0.00976654460682419,0.4936399600569483,0.07723337881218306,0.5723099238101066,0.49502638146290273,0.45942520381201657,0.00940511490707648,0.06884214563158404,0.46144852078307697,0.4282387232024256,0.009405964727525256,0.28391232248229437,0.07262501229791479,0.549466690096379,0.0687687839650975,0.07226623941823049,0.010219185157707191,0.28036114148048236,0.009910704267256598,0.5280798062454529,0.5000501834674641,0.2419491324862495,0.5428340633544839,0.07360814966786691,0.4587891428231508,0.4553026711672919,0.06706080291489934,0.009549933412004285,0.5307733670834289,0.03348009934302953,0.4450061083251584,0.23007605179742385,0.06849075978672979,0.5304011837360705,0.0104587070496609,0.03217830446073124,0.4892725338391476,0.49831729531925345
1639560466.857,0.010590833773101431,0.52518500302105,0.00976654460682419,0.4936399600569483,0.07723337881218306,0.5723099238101066,0.49502638146290273,0.45942520381201657,0.00940511490707648,0.06884214563158404,0.46144852078307697,0.4282387232024256,0.009405964727525256,0.28391232248229437,0.07262501229791479,0.549466690096379,0.0687687839650975,0.07226623941823049,0.010219185157707191,0.28036114148048236,0.009910704267256598,0.5280798062454529,0.5000501834674641,0.2419491324862495,0.5428340633544839,0.07360814966786691,0.4587891428231508,0.4553026711672919,0.06706080291489934,0.009549933412004285,0.5307733670834289,0.03348009934302953,0.4450061083251584,0.23007605179742385,0.06849075978672979,0.5304011837360705,0.0104587070496609,0.03217830446073124,0.4892725338391476,0.49831729531925345
1639560481.878,0.010600499105262978,0.5222584167819307,0.009736174341486074,0.4919047228289025,0.0718638067023401,0.5725536869827046,0.4933393404658697,0.45875692926120387,0.009421031396641723,0.06481495724801525,0.4278085507725135,0.4398272137622625,0.00995048500171343,0.28567744864917877,0.0720033482515724,0.5344821068257188,0.06520797112700435,0.07206972632709573,0.010338818035077238,0.277541079082751,0.010018918311242922,0.5307471081350722,0.4916170780649143,0.24226485398288256,0.5441670591181926,0.07351617284056705,0.45810990331397783,0.4551654749604798,0.06642760200088987,0.009772209930979554,0.5455311457837252,0.03236947017091369,0.44422702379576173,0.2147122024200096,0.06796871511659834,0.5309637238075897,0.010355452226405396,0.0321020316459326,0.48808289594590715,0.49722251369281417
1639560496.893,0.010600499105262978,0.5222584167819307,0.009736174341486074,0.4919047228289025,0.0718638067023401,0.5725536869827046,0.4933393404658697,0.45875692926120387,0.009421031396641723,0.06481495724801525,0.4278085507725135,0.4398272137622625,0.00995048500171343,0.28567744864917877,0.0720033482515724,0.5344821068257188,0.06520797112700435,0.07206972632709573,0.010338818035077238,0.277541079082751,0.010018918311242922,0.5307471081350722,0.4916170780649143,0.24226485398288256,0.5441670591181926,0.07351617284056705,0.45810990331397783,0.4551654749604798,0.06642760200088987,0.009772209930979554,0.5455311457837252,0.03236947017091369,0.44422702379576173,0.2147122024200096,0.06796871511659834,0.5309637238075897,0.010355452226405396,0.0321020316459326,0.48808289594590715,0.49722251369281417
1639560512.247,0.010577457655458552,0.5025645838763909,0.009756078421051532,0.4913961368542772,0.07420040879605834,0.5705940733621006,0.49443442576615465,0.4586681833515856,0.009403889240580571,0.06598664218412303,0.46416656550946256,0.44251115024068877,0.01016953298185148,0.2847961518386095,0.07195410098938271,0.5425244012793765,0.06816178105586257,0.07210232581056503,0.010148886945305713,0.2665858278165174,0.009965750459485119,0.5261399523594648,0.4478302728391275,0.24219282402056103,0.5442638850311009,0.0735499446648065,0.45864827541546893,0.4550215080820506,0.06687517003863308,0.009594184320389429,0.5075960745715427,0.032870283223879,0.4450641036364091,0.21656414924373868,0.06777633182730859,0.5523167633645302,0.010330975986402638,0.03221731215967728,0.48937859423178354,0.49800440638601506
1639560527.262,0.010577457655458552,0.5025645838763909,0.009756078421051532,0.4913961368542772,0.07420040879605834,0.5705940733621006,0.49443442576615465,0.4586681833515856,0.009403889240580571,0.06598664218412303,0.46416656550946256,0.44251115024068877,0.01016953298185148,0.2847961518386095,0.07195410098938271,0.5425244012793765,0.06816178105586257,0.07210232581056503,0.010148886945305713,0.2665858278165174,0.009965750459485119,0.5261399523594648,0.4478302728391275,0.24219282402056103,0.5442638850311009,0.0735499446648065,0.45864827541546893,0.4550215080820506,0.06687517003863308,0.009594184320389429,0.5075960745715427,0.032870283223879,0.4450641036364091,0.21656414924373868,0.06777633182730859,0.5523167633645302,0.010330975986402638,0.03221731215967728,0.48937859423178354,0.49800440638601506
1639560542.281,0.01061409499520341,0.5047118784703439,0.009637650066268141,0.4627244908953364,0.07817596172913378,0.5715756130841846,0.4938213885132039,0.4587969871745394,0.009319122151083853,0.06786264116593876,0.40113510298125005,0.4292599001278293,0.010552052182231436,0.28483134329828275,0.07250004455827297,0.544223133312288,0.06408567936827107,0.07244897065499283,0.010186953059735791,0.2778863947299072,0.010107966272851815,0.5423264095741067,0.46090654039398243,0.24314574472875788,0.5460322653674543,0.07379796534409648,0.45851718327907215,0.453960544620672,0.06676179409741476,0.00976621086507974,0.5053638354050097,0.0327358370712162,0.4444528757629812,0.2265911826834685,0.06754147576928457,0.5240119139953419,0.010398670848728558,0.03238258707796988,0.4893613759172005,0.49851790754859304
1639560557.297,0.01061409499520341,0.5047118784703439,0.009637650066268141,0.4627244908953364,0.07817596172913378,0.5715756130841846,0.4938213885132039,0.4587969871745394,0.009319122151083853,0.06786264116593876,0.40113510298125005,0.4292599001278293,0.010552052182231436,0.28483134329828275,0.07250004455827297,0.544223133312288,0.06408567936827107,0.07244897065499283,0.010186953059735791,0.2778863947299072,0.010107966272851815,0.5423264095741067,0.46090654039398243,0.24314574472875788,0.5460322653674543,0.07379796534409648,0.45851718327907215,0.453960544620672,0.06676179409741476,0.00976621086507974,0.5053638354050097,0.0327358370712162,0.4444528757629812,0.2265911826834685,0.06754147576928457,0.5240119139953419,0.010398670848728558,0.03238258707796988,0.4893613759172005,0.49851790754859304
1639560572.317,0.010561178168062015,0.52241075497553,0.009745287641045793,0.4821600121737526,0.0775632200775205,0.572923682588083,0.49495942808704063,0.46098444022076074,0.009236069014113484,0.06544912996306877,0.4387097979349214,0.44025284236581347,0.0096411296037388,0.28585995376296713,0.07294261416606466,0.5099579132506873,0.06790123212417802,0.0731575650520097,0.010314685022724658,0.27625950128748755,0.010013670159284812,0.4850524803191032,0.4621067070686818,0.24262768427913717,0.5469766803135454,0.07364216700790634,0.45932281423406396,0.4558800912061665,0.06709796905112203,0.009747627812004778,0.5207936161728243,0.032865021201886,0.4465369924269748,0.22615888824997699,0.06396643202573457,0.5358152920308685,0.010588587007402278,0.032514191095910264,0.49058816891500834,0.49843105027414314
1639560587.339,0.010561178168062015,0.52241075497553,0.009745287641045793,0.4821600121737526,0.0775632200775205,0.572923682588083,0.49495942808704063,0.46098444022076074,0.009236069014113484,0.06544912996306877,0.4387097979349214,0.44025284236581347,0.0096411296037388,0.28585995376296713,0.07294261416606466,0.5099579132506873,0.06790123212417802,0.0731575650520097,0.010314685022724658,0.27625950128748755,0.010013670159284812,0.4850524803191032,0.4621067070686818,0.24262768427913717,0.5469766803135454,0.07364216700790634,0.45932281423406396,0.4558800912061665,0.06709796905112203,0.009747627812004778,0.5207936161728243,0.032865021201886,0.4465369924269748,0.22615888824997699,0.06396643202573457,0.5358152920308685,0.010588587007402278,0.032514191095910264,0.49058816891500834,0.49843105027414314
