"Time","pod:currencyservice-w1-cd78b8fd6-jfhzm_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-wvflx_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-bfmbf_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w4-6d5d8bb6bc-jjrvb_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-cr7b5_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-6d5kb_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-w8r65_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-x7p8k_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-jglzv_service:currencyservice_node:worker--3","pod:adservice-w4-76766bdfb6-rb4rz_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-6nnhw_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-4zqsf_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-psnq4_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-wml45_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-nbdxh_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-2fx6t_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-rlhts_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-vvnjb_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-qnnd6_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-blmtc_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-dwxq9_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-vltb6_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-lmtx9_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-ksrxv_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-4wfkf_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-j2j8l_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ltpsd_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-xgpf4_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-xmmn9_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-zqfml_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-h99vg_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-zqh7m_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-fkk9m_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-fmzxt_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-rsxdp_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-pj294_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-fv9lj_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-qzmlx_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-68pl7_service:redis-cart_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-pm6f2_service:recommendationservice_node:worker--4.novalocal"
1639483768.924,0.4803985501504362,0.43701445413589507,0.08318604704838885,0.363539484226824,0.011202690718469237,0.4773009557805744,0.08222103688577606,0.010186317885349532,0.484806633142567,0.34040011754212485,0.008739059970029411,0.010423822094334617,0.4319120377337079,0.4450297619399235,0.008849148996271759,0.7136498311787741,0.6782538792768267,0.6511641071387531,0.4839098717533705,0.44828450038460455,0.44178247315786945,0.06544660433020782,0.08701779114935743,0.3084742144856857,0.08673696700292591,0.010624466428006754,0.018887147120545993,0.47838350574680577,0.43100150272091825,0.08157561101644722,0.47447838241976786,0.6816804518828672,0.09035197697573298,0.44112975281512407,0.4436353154284799,0.06509307275642032,0.3850641177485731,0.010187551582396407,0.05526718753267405,0.011283202716646887
1639483783.949,0.4803985501504362,0.43701445413589507,0.08318604704838885,0.363539484226824,0.011202690718469237,0.4773009557805744,0.08222103688577606,0.010186317885349532,0.484806633142567,0.34040011754212485,0.008739059970029411,0.010423822094334617,0.4319120377337079,0.4450297619399235,0.008849148996271759,0.7136498311787741,0.6782538792768267,0.6511641071387531,0.4839098717533705,0.44828450038460455,0.44178247315786945,0.06544660433020782,0.08701779114935743,0.3084742144856857,0.08673696700292591,0.010624466428006754,0.018887147120545993,0.47838350574680577,0.43100150272091825,0.08157561101644722,0.47447838241976786,0.6816804518828672,0.09035197697573298,0.44112975281512407,0.4436353154284799,0.06509307275642032,0.3850641177485731,0.010187551582396407,0.05526718753267405,0.011283202716646887
1639483799.309,0.48128030238004477,0.4375054035406821,0.08283818237199636,0.33583370830403947,0.010957450544200808,0.4779142477631939,0.0817587262022087,0.010025608636524262,0.48406672789823313,0.33118141557987574,0.00885511275296547,0.010278733581578957,0.4411445562559539,0.44491461381511976,0.008800061175765274,0.7590628003705864,0.6751918981087192,0.6501664510585987,0.48333374146381014,0.4276318741001969,0.44068707933955925,0.06316139731345174,0.08802997396585496,0.30448099343186047,0.08886963870172832,0.011362347822832413,0.025001440134341576,0.4790351656998071,0.4306619685055704,0.08145264670821406,0.4865424469198522,0.6506608128606137,0.08677764244579189,0.44137069683746166,0.4444779388537151,0.06498201301935502,0.38261300860032493,0.010111650863916532,0.0516307880949667,0.011502102710250681
1639483814.35,0.48128030238004477,0.4375054035406821,0.08283818237199636,0.33583370830403947,0.010957450544200808,0.4779142477631939,0.0817587262022087,0.010025608636524262,0.48406672789823313,0.33118141557987574,0.00885511275296547,0.010278733581578957,0.4411445562559539,0.44491461381511976,0.008800061175765274,0.7590628003705864,0.6751918981087192,0.6501664510585987,0.48333374146381014,0.4276318741001969,0.44068707933955925,0.06316139731345174,0.08802997396585496,0.30448099343186047,0.08886963870172832,0.011362347822832413,0.025001440134341576,0.4790351656998071,0.4306619685055704,0.08145264670821406,0.4865424469198522,0.6506608128606137,0.08677764244579189,0.44137069683746166,0.4444779388537151,0.06498201301935502,0.38261300860032493,0.010111650863916532,0.0516307880949667,0.011502102710250681
1639483829.365,0.4823140150602999,0.43734633575947496,0.08223495937124775,0.35475906750655994,0.010398566950254592,0.4779396830813002,0.0818208700671291,0.010034131388758836,0.483596143415692,0.32548308360316086,0.008921026258667501,0.010290940579624548,0.42009071259374126,0.44469111240945836,0.00872030867177825,0.6930225790208958,0.6756908124018721,0.6510798199863318,0.48300925682095897,0.4466479598168003,0.4403202051513232,0.06546639560305106,0.09219665282661639,0.3038534742387091,0.09087626592397388,0.01061616477140571,0.02989065546652895,0.4809360323086732,0.4307962326320464,0.0812678090316305,0.4676018260598035,0.684556214235703,0.09144325158897568,0.44241004552310625,0.44513187518422337,0.06509332668280546,0.38356633653496713,0.010123955767141306,0.04851314570984026,0.01070018145640243
1639483844.387,0.4823140150602999,0.43734633575947496,0.08223495937124775,0.35475906750655994,0.010398566950254592,0.4779396830813002,0.0818208700671291,0.010034131388758836,0.483596143415692,0.32548308360316086,0.008921026258667501,0.010290940579624548,0.42009071259374126,0.44469111240945836,0.00872030867177825,0.6930225790208958,0.6756908124018721,0.6510798199863318,0.48300925682095897,0.4466479598168003,0.4403202051513232,0.06546639560305106,0.09219665282661639,0.3038534742387091,0.09087626592397388,0.01061616477140571,0.02989065546652895,0.4809360323086732,0.4307962326320464,0.0812678090316305,0.4676018260598035,0.684556214235703,0.09144325158897568,0.44241004552310625,0.44513187518422337,0.06509332668280546,0.38356633653496713,0.010123955767141306,0.04851314570984026,0.01070018145640243
1639483859.41,0.48226777596000514,0.4373839635537199,0.08223522194276958,0.3248820257425665,0.01030483172711168,0.4779643318517774,0.0821484838943235,0.009999479920231794,0.484745787539296,0.33415359981760495,0.00893406161035654,0.010274777531799822,0.4404754535062497,0.44432525842114445,0.008569657910957805,0.7316659433590178,0.6751545757542237,0.6503387321607484,0.48304622280065324,0.4241514135067363,0.44024239218279004,0.0652874116863881,0.0940330228869893,0.3021717507147414,0.08584156724342323,0.010235535003521326,0.03321536707811651,0.4801418106348254,0.43067948168864884,0.08152302908092152,0.4843341002692164,0.7001575461257411,0.08646492947003234,0.4421164538661487,0.44406340874095573,0.06522112538649497,0.3842799244490638,0.010037380681888617,0.044870096612570035,0.010816949862105444
1639483874.434,0.48226777596000514,0.4373839635537199,0.08223522194276958,0.3248820257425665,0.01030483172711168,0.4779643318517774,0.0821484838943235,0.009999479920231794,0.484745787539296,0.33415359981760495,0.00893406161035654,0.010274777531799822,0.4404754535062497,0.44432525842114445,0.008569657910957805,0.7316659433590178,0.6751545757542237,0.6503387321607484,0.48304622280065324,0.4241514135067363,0.44024239218279004,0.0652874116863881,0.0940330228869893,0.3021717507147414,0.08584156724342323,0.010235535003521326,0.03321536707811651,0.4801418106348254,0.43067948168864884,0.08152302908092152,0.4843341002692164,0.7001575461257411,0.08646492947003234,0.4421164538661487,0.44406340874095573,0.06522112538649497,0.3842799244490638,0.010037380681888617,0.044870096612570035,0.010816949862105444
1639483889.454,0.4820087709751513,0.43750597287794635,0.08312575464120055,0.36370124348429633,0.010988324882602414,0.4780422205505689,0.08282434314794447,0.00999508349284859,0.4850793427199793,0.3229855159620333,0.008852131491191075,0.010358561723241292,0.4322009108410363,0.4436441552084277,0.008788787882687958,0.7628283713734842,0.6794026375416684,0.6540503829266175,0.4832631220336265,0.4449796768157239,0.4399502801073131,0.061646313102329896,0.08629452672263133,0.303591138904672,0.09088656900228795,0.010630716921152906,0.03709661173090209,0.4804948095297146,0.4306484535728756,0.08239966050198536,0.4847627401271635,0.6850129519544896,0.08670748874289975,0.44220140689013676,0.4443214624417567,0.0649283485891813,0.38539558397796114,0.01002851865898126,0.04183600081836843,0.010766108244287172
1639483904.471,0.4820087709751513,0.43750597287794635,0.08312575464120055,0.36370124348429633,0.010988324882602414,0.4780422205505689,0.08282434314794447,0.00999508349284859,0.4850793427199793,0.3229855159620333,0.008852131491191075,0.010358561723241292,0.4322009108410363,0.4436441552084277,0.008788787882687958,0.7628283713734842,0.6794026375416684,0.6540503829266175,0.4832631220336265,0.4449796768157239,0.4399502801073131,0.061646313102329896,0.08629452672263133,0.303591138904672,0.09088656900228795,0.010630716921152906,0.03709661173090209,0.4804948095297146,0.4306484535728756,0.08239966050198536,0.4847627401271635,0.6850129519544896,0.08670748874289975,0.44220140689013676,0.4443214624417567,0.0649283485891813,0.38539558397796114,0.01002851865898126,0.04183600081836843,0.010766108244287172
1639483919.485,0.48321377004703087,0.4373131462842207,0.08347900705560549,0.37957054601949014,0.011323070609474715,0.47788932493172454,0.08306115824932257,0.009938389611238115,0.47512456447278806,0.35045631889906825,0.008866225738999254,0.010424721894732683,0.441020563478427,0.44503997662081785,0.008780525452763706,0.7622837623213738,0.6815848743731134,0.6564191154686857,0.47286762400074656,0.44638812620823587,0.42080967451195916,0.06363770503512861,0.09111246956440777,0.3044694785191392,0.08718272322853765,0.011183084956108964,0.04184433101843675,0.48097761566304353,0.43086210348824694,0.08270397964320612,0.4846027268153864,0.66740561101281,0.09370162928359652,0.4420061185040629,0.4437420740689056,0.06528334456299921,0.3696148721775841,0.00995086051196606,0.04057472859781549,0.011100874216943186
1639483934.5,0.48321377004703087,0.4373131462842207,0.08347900705560549,0.37957054601949014,0.011323070609474715,0.47788932493172454,0.08306115824932257,0.009938389611238115,0.47512456447278806,0.35045631889906825,0.008866225738999254,0.010424721894732683,0.441020563478427,0.44503997662081785,0.008780525452763706,0.7622837623213738,0.6815848743731134,0.6564191154686857,0.47286762400074656,0.44638812620823587,0.42080967451195916,0.06363770503512861,0.09111246956440777,0.3044694785191392,0.08718272322853765,0.011183084956108964,0.04184433101843675,0.48097761566304353,0.43086210348824694,0.08270397964320612,0.4846027268153864,0.66740561101281,0.09370162928359652,0.4420061185040629,0.4437420740689056,0.06528334456299921,0.3696148721775841,0.00995086051196606,0.04057472859781549,0.011100874216943186
1639483949.516,0.4831138895393964,0.4380779180802501,0.08364222569225863,0.36340217687639587,0.01058346363761557,0.47728955741992424,0.08319241502781306,0.009869711708912293,0.45972418948836813,0.32661506486083125,0.008909808116030031,0.010329509644182144,0.4414298676887014,0.44462806871980615,0.008471564184146622,0.7633561692909859,0.6808560229857744,0.6568105075248618,0.4842901734061996,0.4159720666869453,0.4327398833404475,0.06501285754802762,0.08742694390775634,0.3051447682120002,0.08633109028597842,0.011237170451222297,0.0387210101550089,0.4810595572951063,0.43062751664217,0.08251784190745835,0.4853081891188178,0.6598410047079601,0.08515287129591513,0.44271547644107057,0.44410922953540494,0.0654121481272081,0.3681251320061351,0.009995365430570622,0.04013379861102785,0.011387111229372193
1639483964.538,0.4831138895393964,0.4380779180802501,0.08364222569225863,0.36340217687639587,0.01058346363761557,0.47728955741992424,0.08319241502781306,0.009869711708912293,0.45972418948836813,0.32661506486083125,0.008909808116030031,0.010329509644182144,0.4414298676887014,0.44462806871980615,0.008471564184146622,0.7633561692909859,0.6808560229857744,0.6568105075248618,0.4842901734061996,0.4159720666869453,0.4327398833404475,0.06501285754802762,0.08742694390775634,0.3051447682120002,0.08633109028597842,0.011237170451222297,0.0387210101550089,0.4810595572951063,0.43062751664217,0.08251784190745835,0.4853081891188178,0.6598410047079601,0.08515287129591513,0.44271547644107057,0.44410922953540494,0.0654121481272081,0.3681251320061351,0.009995365430570622,0.04013379861102785,0.011387111229372193
