"Time","pod:frontend-w1-599b6846df-t8vf7_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-4wm4g_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-wbl89_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-k48wq_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-ncxzs_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-tq6c9_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-8f8tj_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-hvl9k_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-ns925_service:productcatalogservice_node:worker--3","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-l24rc_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-rrmjz_service:currencyservice_node:worker--3","pod:adservice-w1-5c67ddfffc-ftfwg_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-nmv9l_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-gkqzm_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-q98fm_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-k7qww_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-2mssz_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-qhtmp_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-bqct4_service:adservice_node:worker--4.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-tlr79_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-plcsm_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-9jk2q_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-g6jfx_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-4cqgh_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-9r4b8_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-c6zgl_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-r89r6_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-fkj4c_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-j4ctt_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-rnj76_service:recommendationservice_node:worker--3","pod:frontend-w2-777d8d5dcb-pr9zr_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-smfcg_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-mqnkc_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-psx5x_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal"
1636551332.267,0.6121271882300661,0.36771270708447645,0.2712189412827274,0.14672395866652638,0.6150466898228195,0.3885963787874256,0.4003246404411949,0.32548098140331927,0.367172257284629,0.0038828742825532136,0.2524839629027553,0.1959055556908545,0.32985306169057854,0.3287335476617833,0.14547217674440172,0.16899901971989692,0.6111771630071369,0.12286911177683049,0.16901944296901267,0.6219038076592818,0.2915670666384291,0.1674124647492856,0.033788857944890664,0.27399209521678164,0.20191588165469448,0.039014885584007813,0.26910723081257437,0.3246010898714854,0.18441324606602189,0.6037967996401827,0.24891222009388358,0.12321182344062012,0.1942540329582768,0.6535615192302852,0.24879078085666773,0.2482235158451357,0.1258674987785768,0.14012172155832325,0.13387024953448978,0.6189003563804736,0.6249135927667606,0.14139215348077747,0.1715073371329818,0.004718230121332035
1636551347.283,0.6121271882300661,0.36771270708447645,0.2712189412827274,0.14672395866652638,0.6150466898228195,0.3885963787874256,0.4003246404411949,0.32548098140331927,0.367172257284629,0.0038828742825532136,0.2524839629027553,0.1959055556908545,0.32985306169057854,0.3287335476617833,0.14547217674440172,0.16899901971989692,0.6111771630071369,0.12286911177683049,0.16901944296901267,0.6219038076592818,0.2915670666384291,0.1674124647492856,0.033788857944890664,0.27399209521678164,0.20191588165469448,0.039014885584007813,0.26910723081257437,0.3246010898714854,0.18441324606602189,0.6037967996401827,0.24891222009388358,0.12321182344062012,0.1942540329582768,0.6535615192302852,0.24879078085666773,0.2482235158451357,0.1258674987785768,0.14012172155832325,0.13387024953448978,0.6189003563804736,0.6249135927667606,0.14139215348077747,0.1715073371329818,0.004718230121332035
1636551362.298,0.6113705646157368,0.36785434211406065,0.27146900487284675,0.1475641426279216,0.5762056218613127,0.36713981627815406,0.3737248649241581,0.3250794304749405,0.36664549052982054,0.003897650540723897,0.24110458666618423,0.1960811128840893,0.3169115718315847,0.32873594718208365,0.1447407732233688,0.16815906626158722,0.6095655347865319,0.1241652636707117,0.169069744016588,0.6049897939363513,0.2769470370781885,0.16515546954245144,0.03384115972626031,0.2741262470331443,0.18953145589639525,0.036471843342424135,0.2720329563281702,0.32395672948261367,0.17651021305771286,0.6039854726455607,0.24959937804360155,0.13068674093756327,0.19360691302439365,0.6531708477914282,0.24858961339145322,0.24784608830430727,0.12585669071375963,0.13966433800516637,0.1342051288872601,0.6195848809848846,0.6256705209199535,0.14097545520621643,0.15256084812824403,0.004559064231795163
1636551377.317,0.6113705646157368,0.36785434211406065,0.27146900487284675,0.1475641426279216,0.5762056218613127,0.36713981627815406,0.3737248649241581,0.3250794304749405,0.36664549052982054,0.003897650540723897,0.24110458666618423,0.1960811128840893,0.3169115718315847,0.32873594718208365,0.1447407732233688,0.16815906626158722,0.6095655347865319,0.1241652636707117,0.169069744016588,0.6049897939363513,0.2769470370781885,0.16515546954245144,0.03384115972626031,0.2741262470331443,0.18953145589639525,0.036471843342424135,0.2720329563281702,0.32395672948261367,0.17651021305771286,0.6039854726455607,0.24959937804360155,0.13068674093756327,0.19360691302439365,0.6531708477914282,0.24858961339145322,0.24784608830430727,0.12585669071375963,0.13966433800516637,0.1342051288872601,0.6195848809848846,0.6256705209199535,0.14097545520621643,0.15256084812824403,0.004559064231795163
1636551392.333,0.6114458748953777,0.368843151087361,0.272419721207776,0.14475281534356638,0.615433616017376,0.39041986533837075,0.3915886525812198,0.3247233580119807,0.36640712692005983,0.0038598257395284956,0.25294007027422793,0.1958307647611106,0.32997440158836205,0.3158415083357984,0.14484582728907858,0.16899429040135514,0.6099075072513696,0.12393880600220404,0.1689341405250192,0.6203923240571659,0.2865083619182107,0.15986204612887026,0.033841130777068205,0.27436929086633643,0.1873076589920693,0.0373061359870874,0.2668162679288179,0.3250724450415743,0.18438584698309318,0.5744117310610637,0.249726160610741,0.12535429365125925,0.20305982584129298,0.6461101275194799,0.24845218721245504,0.24834336577950838,0.1261355439092497,0.13920022978114988,0.12719027881523043,0.6190315221278047,0.625615118594468,0.14038422930287353,0.15909019440544328,0.004259380577659018
1636551407.351,0.6114458748953777,0.368843151087361,0.272419721207776,0.14475281534356638,0.615433616017376,0.39041986533837075,0.3915886525812198,0.3247233580119807,0.36640712692005983,0.0038598257395284956,0.25294007027422793,0.1958307647611106,0.32997440158836205,0.3158415083357984,0.14484582728907858,0.16899429040135514,0.6099075072513696,0.12393880600220404,0.1689341405250192,0.6203923240571659,0.2865083619182107,0.15986204612887026,0.033841130777068205,0.27436929086633643,0.1873076589920693,0.0373061359870874,0.2668162679288179,0.3250724450415743,0.18438584698309318,0.5744117310610637,0.249726160610741,0.12535429365125925,0.20305982584129298,0.6461101275194799,0.24845218721245504,0.24834336577950838,0.1261355439092497,0.13920022978114988,0.12719027881523043,0.6190315221278047,0.625615118594468,0.14038422930287353,0.15909019440544328,0.004259380577659018
1636551422.374,0.6108093882444963,0.36947937245841167,0.2718340898026951,0.15119314044023374,0.6154883240072516,0.39512479027113756,0.3792206607111709,0.3233588784259433,0.36614093743453247,0.0035818390197128154,0.2528142100776259,0.19541403103682117,0.3158218788610569,0.327501236179773,0.14495552553692914,0.1679180833955402,0.6093013706294547,0.12412346906282576,0.16851776362839832,0.6208811471575539,0.285949399859617,0.1680055907150763,0.03348110363804952,0.27437107471010497,0.1912700144563414,0.03901113929486047,0.2727279590150886,0.32428943129560367,0.18349108477341408,0.6035127669130114,0.2492242019434426,0.12681081345193276,0.20094757688721335,0.5772096075087187,0.2473927980532078,0.2480201295313869,0.12563769219602564,0.13972329176665396,0.13327498614580877,0.6200525895105715,0.6257968958711333,0.13984985088824137,0.1658776067438149,0.004683551894963835
1636551437.402,0.6108093882444963,0.36947937245841167,0.2718340898026951,0.15119314044023374,0.6154883240072516,0.39512479027113756,0.3792206607111709,0.3233588784259433,0.36614093743453247,0.0035818390197128154,0.2528142100776259,0.19541403103682117,0.3158218788610569,0.327501236179773,0.14495552553692914,0.1679180833955402,0.6093013706294547,0.12412346906282576,0.16851776362839832,0.6208811471575539,0.285949399859617,0.1680055907150763,0.03348110363804952,0.27437107471010497,0.1912700144563414,0.03901113929486047,0.2727279590150886,0.32428943129560367,0.18349108477341408,0.6035127669130114,0.2492242019434426,0.12681081345193276,0.20094757688721335,0.5772096075087187,0.2473927980532078,0.2480201295313869,0.12563769219602564,0.13972329176665396,0.13327498614580877,0.6200525895105715,0.6257968958711333,0.13984985088824137,0.1658776067438149,0.004683551894963835
1636551452.42,0.6105725988319262,0.3702079971353738,0.27167834325802376,0.15119371835248052,0.6164633596751459,0.3726971769062374,0.3918484823708405,0.3217018480852992,0.36747372788931615,0.003555706769922814,0.2530620938179368,0.19574381536658575,0.3280926171045494,0.31600707496322455,0.14429221600232467,0.16643610280705268,0.6088953703537315,0.12355682899135768,0.16838876881096276,0.6636430243836446,0.28502751365869206,0.16756287501385364,0.033197840259893426,0.274316006146389,0.1935708097145738,0.036521577731187624,0.28684302274182716,0.32366862109010686,0.18335355986731816,0.6035394776199973,0.24917921669308501,0.12974318013029765,0.20928434895363598,0.617649377185489,0.24586637788410923,0.24728629297171545,0.12495923717676144,0.14071116497188524,0.12760166650718718,0.6207639260890169,0.6264956463537654,0.13954891899567576,0.17283483132209992,0.004360435656254983
1636551467.434,0.6105725988319262,0.3702079971353738,0.27167834325802376,0.15119371835248052,0.6164633596751459,0.3726971769062374,0.3918484823708405,0.3217018480852992,0.36747372788931615,0.003555706769922814,0.2530620938179368,0.19574381536658575,0.3280926171045494,0.31600707496322455,0.14429221600232467,0.16643610280705268,0.6088953703537315,0.12355682899135768,0.16838876881096276,0.6636430243836446,0.28502751365869206,0.16756287501385364,0.033197840259893426,0.274316006146389,0.1935708097145738,0.036521577731187624,0.28684302274182716,0.32366862109010686,0.18335355986731816,0.6035394776199973,0.24917921669308501,0.12974318013029765,0.20928434895363598,0.617649377185489,0.24586637788410923,0.24728629297171545,0.12495923717676144,0.14071116497188524,0.12760166650718718,0.6207639260890169,0.6264956463537654,0.13954891899567576,0.17283483132209992,0.004360435656254983
1636551482.45,0.6110929447871507,0.37040646043146097,0.2713176993440826,0.1471507518825702,0.6162889425252834,0.38303581135839704,0.4126293523027784,0.32109644182280356,0.3672433654972784,0.0035379850716967015,0.23596554948658238,0.19743723883855968,0.32806418020096567,0.32725049330803313,0.14455846586131615,0.16740081116450636,0.6082764150604861,0.12374106564403328,0.16834275565642515,0.6168499188948704,0.2844826878882015,0.1657548339326071,0.03313349618372001,0.27431321344630566,0.19435108311731517,0.03937170334212244,0.2829329484178638,0.3229202115633374,0.17682886515927138,0.5746600414339218,0.24491979229472444,0.13003785298129458,0.20022072096616794,0.6257088135463837,0.2455170117029329,0.24704596232948878,0.1252190908538526,0.14005890329522108,0.13354709191065672,0.6218141039443636,0.6260370374718266,0.13964435758275662,0.1680658502105818,0.00469027291811901
1636551497.467,0.6110929447871507,0.37040646043146097,0.2713176993440826,0.1471507518825702,0.6162889425252834,0.38303581135839704,0.4126293523027784,0.32109644182280356,0.3672433654972784,0.0035379850716967015,0.23596554948658238,0.19743723883855968,0.32806418020096567,0.32725049330803313,0.14455846586131615,0.16740081116450636,0.6082764150604861,0.12374106564403328,0.16834275565642515,0.6168499188948704,0.2844826878882015,0.1657548339326071,0.03313349618372001,0.27431321344630566,0.19435108311731517,0.03937170334212244,0.2829329484178638,0.3229202115633374,0.17682886515927138,0.5746600414339218,0.24491979229472444,0.13003785298129458,0.20022072096616794,0.6257088135463837,0.2455170117029329,0.24704596232948878,0.1252190908538526,0.14005890329522108,0.13354709191065672,0.6218141039443636,0.6260370374718266,0.13964435758275662,0.1680658502105818,0.00469027291811901
1636551512.483,0.6102883103980297,0.37018411707537924,0.27133664855359796,0.14209265319386383,0.5770561388419138,0.3832555613654748,0.37675395042623216,0.3202521086704822,0.3683352331612032,0.003541328908007289,0.25364796482563096,0.1981111042254575,0.3092368824116899,0.30368728531140415,0.14519941124591712,0.167503485545916,0.6081115928138411,0.1238537305909655,0.16861865127466294,0.6631185439044835,0.28189342658035066,0.16346590682084067,0.03275940621418432,0.2748181871007791,0.1855353716782988,0.03939960465241282,0.2812758510109143,0.3227031044939627,0.17708582993315636,0.57360140730633,0.24983122061461344,0.13037570278738636,0.2085408320522463,0.6382674195484229,0.2455284809693007,0.2468249001882415,0.12505820378776944,0.14035267835776571,0.12926900051111037,0.6216319935312584,0.6262613531715364,0.1398761413027457,0.15728872463982999,0.004471464207001024
1636551527.503,0.6102883103980297,0.37018411707537924,0.27133664855359796,0.14209265319386383,0.5770561388419138,0.3832555613654748,0.37675395042623216,0.3202521086704822,0.3683352331612032,0.003541328908007289,0.25364796482563096,0.1981111042254575,0.3092368824116899,0.30368728531140415,0.14519941124591712,0.167503485545916,0.6081115928138411,0.1238537305909655,0.16861865127466294,0.6631185439044835,0.28189342658035066,0.16346590682084067,0.03275940621418432,0.2748181871007791,0.1855353716782988,0.03939960465241282,0.2812758510109143,0.3227031044939627,0.17708582993315636,0.57360140730633,0.24983122061461344,0.13037570278738636,0.2085408320522463,0.6382674195484229,0.2455284809693007,0.2468249001882415,0.12505820378776944,0.14035267835776571,0.12926900051111037,0.6216319935312584,0.6262613531715364,0.1398761413027457,0.15728872463982999,0.004471464207001024
