"Time","pod:frontend-w1-599b6846df-c9ssd_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-npvq9_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-nw9hk_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-r9hrj_service:currencyservice_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-8x6jg_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-v2rsh_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-9zs7z_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-zjmtt_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-bwfrg_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-knr6b_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-kz5gj_service:recommendationservice_node:worker--3","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-gjcjc_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-wfds9_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-wkw2f_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-xdtb6_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-fv7kv_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-fjqng_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-nbqhr_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-d7m82_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-p5nrl_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-v4rl4_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-zhwzj_service:frontend_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-nvhxf_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-vrtk9_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-6c4hj_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-7n2z5_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-vl89l_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-pzflb_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-qpf6n_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-9ptf5_service:cartservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-n566p_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-v6cp6_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-5vzmp_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal"
1636042147.031,0.4005143941770604,0.05921809283867384,0.4468343734417898,0.10813386489223664,0.2178650418235999,0.11393017232709807,0.2923489469934064,0.05842865049976291,0.2688080291642466,0.270816905112834,0.2186498557559438,0.13037517478730518,0.060020708782027664,0.10986511458342894,0.12974710373383133,0.09094985527973662,0.1302835255454473,0.1649628922805635,0.21858044849085817,0.4594508084838407,0.15674371682262744,0.06752024233432288,0.39158811354137346,0.05879123046749475,0.13718757859791264,0.220369814723472,0.4041520719738112,0.11268517860789369,0.09256824866345204,0.15389563625557942,0.06869781083393017,0.4018524309908205,0.2751064241085175,0.07041075418627826,0.15817539479036558,0.12975750486898047,0.0037359250950169615,0.13397272264942067,0.019326999610336015,0.012357745239812742,0.4700291957947596,0.49018447127664044,0.07552523812830747,0.039327058999645524
1636042162.054,0.4005143941770604,0.05921809283867384,0.4468343734417898,0.10813386489223664,0.2178650418235999,0.11393017232709807,0.2923489469934064,0.05842865049976291,0.2688080291642466,0.270816905112834,0.2186498557559438,0.13037517478730518,0.060020708782027664,0.10986511458342894,0.12974710373383133,0.09094985527973662,0.1302835255454473,0.1649628922805635,0.21858044849085817,0.4594508084838407,0.15674371682262744,0.06752024233432288,0.39158811354137346,0.05879123046749475,0.13718757859791264,0.220369814723472,0.4041520719738112,0.11268517860789369,0.09256824866345204,0.15389563625557942,0.06869781083393017,0.4018524309908205,0.2751064241085175,0.07041075418627826,0.15817539479036558,0.12975750486898047,0.0037359250950169615,0.13397272264942067,0.019326999610336015,0.012357745239812742,0.4700291957947596,0.49018447127664044,0.07552523812830747,0.039327058999645524
1636042177.073,0.4013926451132148,0.05895987029283238,0.4470514444652171,0.09919003738350057,0.2178613876583793,0.1106954487532327,0.2768639841314304,0.05854466072008247,0.26846989167748525,0.2708668916606391,0.21774004611076136,0.13009114964620502,0.060270458053731754,0.10967818020017278,0.12975843951683713,0.09085686904145175,0.12377479309884878,0.14901791316677385,0.21869399568931902,0.45956301235289,0.15682562879888132,0.06762291127054199,0.3907630191977771,0.05621962840694271,0.14672700675624953,0.2210772470721031,0.40471877181269256,0.1128518850971749,0.09269217904041238,0.1538751008228103,0.06863079775322864,0.4013433293682179,0.288134232596342,0.0700183012906292,0.16558886509980328,0.13090323923938224,0.003773853964209166,0.13371721820666257,0.019439458135023353,0.013703717596732494,0.48095998387256494,0.4680470611426076,0.07369427091995359,0.03777164680102175
1636042192.104,0.4013926451132148,0.05895987029283238,0.4470514444652171,0.09919003738350057,0.2178613876583793,0.1106954487532327,0.2768639841314304,0.05854466072008247,0.26846989167748525,0.2708668916606391,0.21774004611076136,0.13009114964620502,0.060270458053731754,0.10967818020017278,0.12975843951683713,0.09085686904145175,0.12377479309884878,0.14901791316677385,0.21869399568931902,0.45956301235289,0.15682562879888132,0.06762291127054199,0.3907630191977771,0.05621962840694271,0.14672700675624953,0.2210772470721031,0.40471877181269256,0.1128518850971749,0.09269217904041238,0.1538751008228103,0.06863079775322864,0.4013433293682179,0.288134232596342,0.0700183012906292,0.16558886509980328,0.13090323923938224,0.003773853964209166,0.13371721820666257,0.019439458135023353,0.013703717596732494,0.48095998387256494,0.4680470611426076,0.07369427091995359,0.03777164680102175
1636042207.122,0.4011756421008523,0.05843145494570244,0.44699905390218303,0.09995369670696065,0.21771776645565408,0.11455356441082512,0.28862277658484237,0.05881845036060464,0.26783794462916466,0.2696350428490399,0.20506746597278958,0.12954088867275337,0.060863210072204146,0.10951679204718573,0.12959270519066685,0.09038792968083331,0.1290968071646426,0.15642162525976422,0.2197231794030967,0.4587567236124258,0.15680098752864313,0.0680246065573312,0.3608890460899652,0.057845669948913346,0.14216184412889227,0.22128236074826485,0.40449299647736225,0.1129368273156173,0.0867016903940667,0.15399149238641996,0.06801873056900296,0.40113757737235745,0.2877870255596326,0.06864616402472483,0.17033720080351133,0.1307718428218374,0.0037202721149789592,0.1336184292025821,0.01950240935703065,0.014780823840577974,0.4939036047156369,0.4792850068471268,0.07002646678652057,0.034530830528318346
1636042222.144,0.4011756421008523,0.05843145494570244,0.44699905390218303,0.09995369670696065,0.21771776645565408,0.11455356441082512,0.28862277658484237,0.05881845036060464,0.26783794462916466,0.2696350428490399,0.20506746597278958,0.12954088867275337,0.060863210072204146,0.10951679204718573,0.12959270519066685,0.09038792968083331,0.1290968071646426,0.15642162525976422,0.2197231794030967,0.4587567236124258,0.15680098752864313,0.0680246065573312,0.3608890460899652,0.057845669948913346,0.14216184412889227,0.22128236074826485,0.40449299647736225,0.1129368273156173,0.0867016903940667,0.15399149238641996,0.06801873056900296,0.40113757737235745,0.2877870255596326,0.06864616402472483,0.17033720080351133,0.1307718428218374,0.0037202721149789592,0.1336184292025821,0.01950240935703065,0.014780823840577974,0.4939036047156369,0.4792850068471268,0.07002646678652057,0.034530830528318346
1636042237.168,0.4029244105104163,0.058148570914420376,0.44771161803378745,0.10938265600898572,0.20699243604765816,0.11399000031541642,0.276958325487747,0.05897429182465221,0.26750171133885875,0.2701484772146047,0.21014486197357204,0.11638729900133576,0.05818181937427212,0.11037014592860728,0.12981055193368624,0.09093432864964304,0.12917164377893842,0.14966612485515882,0.22033199617213212,0.45926673768398363,0.1568976900317038,0.06822101414184467,0.3893164411357266,0.05774486186119711,0.1340460141333001,0.22311279613772247,0.40643400395593626,0.11326012070193092,0.08759519385310813,0.15467080820729845,0.06830860620671496,0.39942817676522824,0.2900820756202221,0.06759761258187624,0.16959296305236773,0.13195104202348107,0.0037387638427494544,0.13126764737869706,0.019177482943877076,0.016062374597896313,0.49496294778868194,0.46658474155705076,0.06954941966067757,0.036923273592815734
1636042252.189,0.4029244105104163,0.058148570914420376,0.44771161803378745,0.10938265600898572,0.20699243604765816,0.11399000031541642,0.276958325487747,0.05897429182465221,0.26750171133885875,0.2701484772146047,0.21014486197357204,0.11638729900133576,0.05818181937427212,0.11037014592860728,0.12981055193368624,0.09093432864964304,0.12917164377893842,0.14966612485515882,0.22033199617213212,0.45926673768398363,0.1568976900317038,0.06822101414184467,0.3893164411357266,0.05774486186119711,0.1340460141333001,0.22311279613772247,0.40643400395593626,0.11326012070193092,0.08759519385310813,0.15467080820729845,0.06830860620671496,0.39942817676522824,0.2900820756202221,0.06759761258187624,0.16959296305236773,0.13195104202348107,0.0037387638427494544,0.13126764737869706,0.019177482943877076,0.016062374597896313,0.49496294778868194,0.46658474155705076,0.06954941966067757,0.036923273592815734
1636042267.218,0.40467244230200494,0.05811637972658937,0.4480513096692583,0.11259053464397402,0.20797074641264324,0.11425752617373724,0.2780878108502066,0.05912987534471794,0.2671813350057324,0.2700219757993212,0.21679972047864735,0.12864934730338942,0.05568434480174542,0.10805095658874356,0.1302022680806071,0.0907735615586249,0.12897349934413394,0.16638123664742221,0.22090864113712289,0.4591573009810293,0.15702521354446078,0.06820648352371002,0.3883112974282542,0.0574141651767036,0.1358334211855609,0.2230247484449147,0.4067791516719129,0.11297762583856706,0.09162208134072947,0.1548610416458534,0.06882141420853319,0.3976677781567281,0.2990593421113953,0.07189188563361976,0.16946112222054452,0.13264230301877333,0.0037304912836157887,0.12954892130839446,0.018870018973120073,0.016631744246457233,0.4846376388382486,0.4922467840524295,0.07359844144206457,0.035980944526605774
1636042282.245,0.40467244230200494,0.05811637972658937,0.4480513096692583,0.11259053464397402,0.20797074641264324,0.11425752617373724,0.2780878108502066,0.05912987534471794,0.2671813350057324,0.2700219757993212,0.21679972047864735,0.12864934730338942,0.05568434480174542,0.10805095658874356,0.1302022680806071,0.0907735615586249,0.12897349934413394,0.16638123664742221,0.22090864113712289,0.4591573009810293,0.15702521354446078,0.06820648352371002,0.3883112974282542,0.0574141651767036,0.1358334211855609,0.2230247484449147,0.4067791516719129,0.11297762583856706,0.09162208134072947,0.1548610416458534,0.06882141420853319,0.3976677781567281,0.2990593421113953,0.07189188563361976,0.16946112222054452,0.13264230301877333,0.0037304912836157887,0.12954892130839446,0.018870018973120073,0.016631744246457233,0.4846376388382486,0.4922467840524295,0.07359844144206457,0.035980944526605774
1636042297.27,0.40517237895378183,0.05721133319745018,0.44833015013662003,0.1037612894109018,0.21731998318558432,0.1189277986520183,0.2863795361948508,0.05916553899725399,0.2674031412927264,0.27096023674861525,0.20683674480221206,0.1279395744295352,0.05766011849718555,0.10866651620726757,0.1306863252311493,0.09093409068863267,0.12929793458139577,0.17070074869016216,0.22149476425252956,0.459559610784752,0.15700929192454402,0.06873400992605161,0.38783414052154713,0.055511357536142295,0.13151943260511684,0.2219996987649091,0.40732663608879033,0.11300982366575132,0.0881091107622625,0.1545073051917637,0.06865159665347689,0.37443573290255694,0.27616177554900645,0.06900942444873717,0.16199740417725636,0.13230184956696378,0.003760167009321338,0.1291303404616681,0.01892843302691626,0.017191904205034376,0.46152897334652604,0.44447455568148364,0.07048894362035403,0.035962725358434165
1636042312.297,0.40517237895378183,0.05721133319745018,0.44833015013662003,0.1037612894109018,0.21731998318558432,0.1189277986520183,0.2863795361948508,0.05916553899725399,0.2674031412927264,0.27096023674861525,0.20683674480221206,0.1279395744295352,0.05766011849718555,0.10866651620726757,0.1306863252311493,0.09093409068863267,0.12929793458139577,0.17070074869016216,0.22149476425252956,0.459559610784752,0.15700929192454402,0.06873400992605161,0.38783414052154713,0.055511357536142295,0.13151943260511684,0.2219996987649091,0.40732663608879033,0.11300982366575132,0.0881091107622625,0.1545073051917637,0.06865159665347689,0.37443573290255694,0.27616177554900645,0.06900942444873717,0.16199740417725636,0.13230184956696378,0.003760167009321338,0.1291303404616681,0.01892843302691626,0.017191904205034376,0.46152897334652604,0.44447455568148364,0.07048894362035403,0.035962725358434165
1636042327.331,0.40618413130163195,0.05786518386249662,0.44742847854465984,0.10792287885176836,0.21738006817422545,0.11048550108868932,0.2978004254289535,0.05899192969500747,0.26621785174703905,0.2701286336850408,0.21681718515092074,0.1277067471337151,0.05840320793626855,0.10832211232700703,0.13091678791061362,0.0910555476579688,0.12718509693659416,0.1657452202150124,0.2223067026186313,0.4583948813782497,0.15586216879040704,0.06871022289236112,0.3877979949310125,0.057655157571758944,0.1359479078347377,0.22270508498915179,0.40889366538139604,0.1125343966292712,0.0917056768124164,0.15456956758820967,0.06888506293345391,0.37863646197248424,0.2984048261593336,0.06985402750733834,0.1602343838833485,0.13304452305068207,0.00370175792502449,0.128603147912035,0.01886189833786627,0.017221747490398627,0.4724087523539323,0.45087024248714314,0.07475309295697494,0.03610855737682602
1636042342.361,0.40618413130163195,0.05786518386249662,0.44742847854465984,0.10792287885176836,0.21738006817422545,0.11048550108868932,0.2978004254289535,0.05899192969500747,0.26621785174703905,0.2701286336850408,0.21681718515092074,0.1277067471337151,0.05840320793626855,0.10832211232700703,0.13091678791061362,0.0910555476579688,0.12718509693659416,0.1657452202150124,0.2223067026186313,0.4583948813782497,0.15586216879040704,0.06871022289236112,0.3877979949310125,0.057655157571758944,0.1359479078347377,0.22270508498915179,0.40889366538139604,0.1125343966292712,0.0917056768124164,0.15456956758820967,0.06888506293345391,0.37863646197248424,0.2984048261593336,0.06985402750733834,0.1602343838833485,0.13304452305068207,0.00370175792502449,0.128603147912035,0.01886189833786627,0.017221747490398627,0.4724087523539323,0.45087024248714314,0.07475309295697494,0.03610855737682602
