"Time","pod:cartservice-w3-86744bdcbd-jkn56_service:cartservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-d65r2_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-mr7wr_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-bf4cp_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-rqhl9_service:frontend_node:worker--1","pod:recommendationservice-w1-8597bb459d-dr5b7_service:recommendationservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-6pwz5_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-48wkd_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-vwf9p_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-5qr7g_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-jp47j_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-8pbmt_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-gm7lg_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-5zvdn_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-nw8wv_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-x5dqs_service:frontend_node:worker--1","pod:productcatalogservice-w1-8649bb655b-dbwdb_service:productcatalogservice_node:worker--1","pod:redis-cart-w2-5fdf77f88c-p6npq_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-27pq6_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-l6dwj_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w3-7c75d55f4d-pctjn_service:redis-cart_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-wzj22_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-mm967_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-sglmr_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w2-6d5d8bb6bc-j2j8r_service:cartservice_node:worker--2.novalocal","pod:adservice-w2-76766bdfb6-j8cxt_service:adservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-jgg5n_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-chcfv_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w4-84485f8b85-x6wcd_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-6dhwg_service:currencyservice_node:worker--1","pod:recommendationservice-w2-6855bd669b-89b67_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-mhxlh_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-527tc_service:adservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-lw3px_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-ggkrg_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w2-649d8c7669-xvpqr_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-bkm96_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-5x9kg_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-vb6z6_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-wn725_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-zmhtm_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-5b2k4_service:productcatalogservice_node:worker--2.novalocal"
1641930611.652,0.13645597643459323,0.05202028900255721,0.5307257534792971,0.25596908225919346,0.40224136415002043,0.04717086986787035,0.14272711768493818,0.049786000906796475,0.15025556537402843,0.1263865505184923,0.24850015162252048,0.3945728002681466,0.1476618820441011,0.11480948039502714,0.055529685641353736,0.39159316202544886,0.09552662021397584,0.04136423203882775,0.11292691982411962,0.05170106817179279,0.020140967141043964,0.12614549802351369,0.05717680596332195,0.055619995463923884,0.17826835193865728,0.1613042699245479,0.5668436153626992,0.0617653157235042,0.004031220831307664,0.2595921505205323,0.05933085993386062,0.060337782081479566,0.124335243186175,0.11494421038866566,0.15420865635705766,0.39385754829848874,0.2997221230718726,0.4898142930814109,0.33921304832542754,0.12586662349883862,0.3781333620391125,0.14668218553308113
1641930626.67,0.13682069227522184,0.052414235324660365,0.5337829545743988,0.24721955013641206,0.40095528869080643,0.04516158463704265,0.145049715889659,0.05003487504234615,0.14543739245505044,0.12694451032104628,0.25730629843794417,0.3939964113181784,0.14227120806300142,0.11404002075139102,0.05524896882679026,0.39085572994581746,0.09143908424647587,0.04116752255469175,0.11280847767015485,0.05198876746575417,0.020078485493058865,0.12666411938123692,0.05728532774125044,0.05595466554333623,0.16970048967387802,0.15249041965034904,0.53622997942736,0.058548214932242756,0.00407674379675089,0.25970967976334386,0.058783679738507094,0.06270022746609466,0.12207289423919838,0.11505352306586064,0.15545137694464095,0.38883190514821864,0.2992340168607043,0.48964194110033876,0.3426806305606439,0.1264640761571627,0.39949050163836514,0.14686409587387048
1641930641.685,0.13682069227522184,0.052414235324660365,0.5337829545743988,0.24721955013641206,0.40095528869080643,0.04516158463704265,0.145049715889659,0.05003487504234615,0.14543739245505044,0.12694451032104628,0.25730629843794417,0.3939964113181784,0.14227120806300142,0.11404002075139102,0.05524896882679026,0.39085572994581746,0.09143908424647587,0.04116752255469175,0.11280847767015485,0.05198876746575417,0.020078485493058865,0.12666411938123692,0.05728532774125044,0.05595466554333623,0.16970048967387802,0.15249041965034904,0.53622997942736,0.058548214932242756,0.00407674379675089,0.25970967976334386,0.058783679738507094,0.06270022746609466,0.12207289423919838,0.11505352306586064,0.15545137694464095,0.38883190514821864,0.2992340168607043,0.48964194110033876,0.3426806305606439,0.1264640761571627,0.39949050163836514,0.14686409587387048
1641930656.708,0.137746720923413,0.0533936370776658,0.5367143965021867,0.2551179842181618,0.40172139718628463,0.04711268162454214,0.14755376552929456,0.050738294699184464,0.14447383742055808,0.12742598497500612,0.2577936807636658,0.39410545283395104,0.1434321156896153,0.11385241106290094,0.055396056123434095,0.39082415918612584,0.0957228285378665,0.04345172242834512,0.11296198072455789,0.05188984073885528,0.020090299479214743,0.12828070862213506,0.0572617666262396,0.055956360659960874,0.18251699241631175,0.15285286803629344,0.5252616011782991,0.05894617220385097,0.004061946088480465,0.25966513456085233,0.06216061881796714,0.06100856519811315,0.12060062296552441,0.11530984736340373,0.15660974299859262,0.39263605714451155,0.3001630816491955,0.4911221114659581,0.34309876608036277,0.12691877201270443,0.3996881647757349,0.14257048451793336
1641930671.724,0.137746720923413,0.0533936370776658,0.5367143965021867,0.2551179842181618,0.40172139718628463,0.04711268162454214,0.14755376552929456,0.050738294699184464,0.14447383742055808,0.12742598497500612,0.2577936807636658,0.39410545283395104,0.1434321156896153,0.11385241106290094,0.055396056123434095,0.39082415918612584,0.0957228285378665,0.04345172242834512,0.11296198072455789,0.05188984073885528,0.020090299479214743,0.12828070862213506,0.0572617666262396,0.055956360659960874,0.18251699241631175,0.15285286803629344,0.5252616011782991,0.05894617220385097,0.004061946088480465,0.25966513456085233,0.06216061881796714,0.06100856519811315,0.12060062296552441,0.11530984736340373,0.15660974299859262,0.39263605714451155,0.3001630816491955,0.4911221114659581,0.34309876608036277,0.12691877201270443,0.3996881647757349,0.14257048451793336
1641930686.742,0.13753478595952406,0.05310897038944827,0.5348964985701199,0.25591766549619077,0.40319962160038336,0.047122900968694474,0.13847422445395774,0.050837033704726704,0.14254998163811106,0.127086606599426,0.24899377796138455,0.37950237069050324,0.14073555893278047,0.11383095553183789,0.0553846869861052,0.3924531387777026,0.09609501189871622,0.0434025993517383,0.11248998940932167,0.05144177745001909,0.02022608757083904,0.12840120317386403,0.05682098051309209,0.055548722965454225,0.18299528538375673,0.15900236199706375,0.5338111815480671,0.06417069314528615,0.004105505493914596,0.2610768207096216,0.05760979424950376,0.05897631922093159,0.11903682457629124,0.11475903317569569,0.1568769924973354,0.37393157657569787,0.2987690652699529,0.49037806476655726,0.34360065620188607,0.12767296222560695,0.4012808121194219,0.14302472420519063
1641930701.756,0.13753478595952406,0.05310897038944827,0.5348964985701199,0.25591766549619077,0.40319962160038336,0.047122900968694474,0.13847422445395774,0.050837033704726704,0.14254998163811106,0.127086606599426,0.24899377796138455,0.37950237069050324,0.14073555893278047,0.11383095553183789,0.0553846869861052,0.3924531387777026,0.09609501189871622,0.0434025993517383,0.11248998940932167,0.05144177745001909,0.02022608757083904,0.12840120317386403,0.05682098051309209,0.055548722965454225,0.18299528538375673,0.15900236199706375,0.5338111815480671,0.06417069314528615,0.004105505493914596,0.2610768207096216,0.05760979424950376,0.05897631922093159,0.11903682457629124,0.11475903317569569,0.1568769924973354,0.37393157657569787,0.2987690652699529,0.49037806476655726,0.34360065620188607,0.12767296222560695,0.4012808121194219,0.14302472420519063
1641930716.916,0.13667696104392052,0.05321257149939823,0.5344897706209015,0.2556181082227712,0.4027886653526617,0.047451114617352075,0.13534514941940207,0.05139193459525205,0.1417216309507781,0.12712102895747524,0.2571824454017464,0.3864660480676114,0.14031408647569846,0.11356609530919336,0.05473614248391825,0.3916355230373505,0.09599866581416949,0.0426772652310876,0.11208588730040998,0.05160345934972757,0.02008026864936707,0.12793351857277022,0.05706141452519506,0.054872689073745595,0.1828694926955149,0.15043306088339775,0.5665648489925053,0.059595780486500084,0.004073356481856724,0.260358429758171,0.060706536738390854,0.06019089924454757,0.11892281716028796,0.11439801662635049,0.15589507882526055,0.37441810189993074,0.29641823977969994,0.48829526246859023,0.3446604264162032,0.12816510810634446,0.40054745944883263,0.13698583360643946
1641930731.956,0.13667696104392052,0.05321257149939823,0.5344897706209015,0.2556181082227712,0.4027886653526617,0.047451114617352075,0.13534514941940207,0.05139193459525205,0.1417216309507781,0.12712102895747524,0.2571824454017464,0.3864660480676114,0.14031408647569846,0.11356609530919336,0.05473614248391825,0.3916355230373505,0.09599866581416949,0.0426772652310876,0.11208588730040998,0.05160345934972757,0.02008026864936707,0.12793351857277022,0.05706141452519506,0.054872689073745595,0.1828694926955149,0.15043306088339775,0.5665648489925053,0.059595780486500084,0.004073356481856724,0.260358429758171,0.060706536738390854,0.06019089924454757,0.11892281716028796,0.11439801662635049,0.15589507882526055,0.37441810189993074,0.29641823977969994,0.48829526246859023,0.3446604264162032,0.12816510810634446,0.40054745944883263,0.13698583360643946
1641930746.974,0.13664876024372818,0.053925372087927484,0.5343000324651113,0.255792275005654,0.38538598851074496,0.04565956351673245,0.13932923898523178,0.051681044040383886,0.1406994734416488,0.12792390626112055,0.2574313537217191,0.3932505131118176,0.1422249037574319,0.11356464017193203,0.05520854429466801,0.39063496464731196,0.09517905296150614,0.044165944135457144,0.11230659841697765,0.051640320832112896,0.02023068260235083,0.1285795812729557,0.05643616242206595,0.055155683328072025,0.1776283568340978,0.14982610003221608,0.5524437873672144,0.06114586805974599,0.004057131472269472,0.2599564181368024,0.06137346348566902,0.06106784455556272,0.11886868781682239,0.11519219250908852,0.15524064254926967,0.3776892339816844,0.29763335615566233,0.49006242470170924,0.344662687484811,0.12815076211110232,0.39981083905540055,0.14518648493790318
1641930761.996,0.13664876024372818,0.053925372087927484,0.5343000324651113,0.255792275005654,0.38538598851074496,0.04565956351673245,0.13932923898523178,0.051681044040383886,0.1406994734416488,0.12792390626112055,0.2574313537217191,0.3932505131118176,0.1422249037574319,0.11356464017193203,0.05520854429466801,0.39063496464731196,0.09517905296150614,0.044165944135457144,0.11230659841697765,0.051640320832112896,0.02023068260235083,0.1285795812729557,0.05643616242206595,0.055155683328072025,0.1776283568340978,0.14982610003221608,0.5524437873672144,0.06114586805974599,0.004057131472269472,0.2599564181368024,0.06137346348566902,0.06106784455556272,0.11886868781682239,0.11519219250908852,0.15524064254926967,0.3776892339816844,0.29763335615566233,0.49006242470170924,0.344662687484811,0.12815076211110232,0.39981083905540055,0.14518648493790318
1641930777.01,0.14156278005052492,0.05359227656702026,0.5372878517923421,0.23932265304336714,0.4008523862264861,0.04679738171866442,0.1323900524579985,0.05170204447145198,0.14060260228845967,0.12863379873209174,0.256174031072499,0.37182384112064504,0.1348961918227909,0.11334510390879497,0.05519083456123333,0.3681495975709396,0.09473064809445195,0.04416439398177756,0.11262435317881972,0.05146125171638155,0.01977236822739463,0.1290531851633344,0.05672825100305891,0.055969720579483476,0.1710202314014632,0.14834163756393048,0.550844050376828,0.06425823772279213,0.004046975052209067,0.2596202086320845,0.05830127860979055,0.06274921215352525,0.11781303418078008,0.11497846925587964,0.15533428643146507,0.4021741592053362,0.2964566679254507,0.48949037453445954,0.3453388576626545,0.12886791281398297,0.39864081162638687,0.13309585027145301
1641930792.031,0.14156278005052492,0.05359227656702026,0.5372878517923421,0.23932265304336714,0.4008523862264861,0.04679738171866442,0.1323900524579985,0.05170204447145198,0.14060260228845967,0.12863379873209174,0.256174031072499,0.37182384112064504,0.1348961918227909,0.11334510390879497,0.05519083456123333,0.3681495975709396,0.09473064809445195,0.04416439398177756,0.11262435317881972,0.05146125171638155,0.01977236822739463,0.1290531851633344,0.05672825100305891,0.055969720579483476,0.1710202314014632,0.14834163756393048,0.550844050376828,0.06425823772279213,0.004046975052209067,0.2596202086320845,0.05830127860979055,0.06274921215352525,0.11781303418078008,0.11497846925587964,0.15533428643146507,0.4021741592053362,0.2964566679254507,0.48949037453445954,0.3453388576626545,0.12886791281398297,0.39864081162638687,0.13309585027145301
1641930807.048,0.14098862860250527,0.053438515553699634,0.5390111004308703,0.2555798861829336,0.40081353650052487,0.04715093197895259,0.13814303176280895,0.05228143516662319,0.1404090504820348,0.12868288890717344,0.24882907816273409,0.39254292221991344,0.13509594946668685,0.11338594309857129,0.05545553083212501,0.3890726656335828,0.09507588766995319,0.045052337234275396,0.11273463532711961,0.05160193727534175,0.019869417969091776,0.1299479498071468,0.056864040696677304,0.05645789382303047,0.17088537239468873,0.14836502659156287,0.5547446310915414,0.06018287503242901,0.00411140915922937,0.2585425023669862,0.06029089260189201,0.06265754890452009,0.11816438555872683,0.11581750996097381,0.15964938505552684,0.36978786063437885,0.2972473526787678,0.49023378415498775,0.34700824778618455,0.1289912268385289,0.3985862893327887,0.13813497203671157
