"Time","pod:productcatalogservice-w2-66565874fb-dxlfw_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-5kfjt_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-f745s_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-8dqqv_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-shvmw_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-zdj9t_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-kw2cz_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-8qqtk_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-wqhdn_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-5xvwn_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-rdbjn_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-cd78b8fd6-rzmmn_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-mc54d_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-2pmpl_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-x6q2s_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-fs865_service:recommendationservice_node:worker--3","pod:cartservice-w3-856bd974f7-5t2j6_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-mc95m_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-s4hws_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-w7cfj_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-g62x9_service:frontend_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-hqtwd_service:frontend_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-xnthg_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-sq4cl_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w4-76766bdfb6-vtn54_service:adservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-zzpwb_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-6xqkj_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-99vxs_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-5zlw8_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-g9fhn_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-8zr2k_service:recommendationservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-lzwh4_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-4dgrl_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-pp2kb_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-84ftq_service:currencyservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-vt7qw_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-f4dsp_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-tj7jn_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-qkpdn_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-6df8x_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-2gznp_service:redis-cart_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-8459j_service:adservice_node:worker--3"
1641897627.74,0.12592555849258363,0.12984042754108022,0.13515173504754985,0.11012308929496051,0.049710887116981683,0.05874860532278631,0.26590315746177284,0.4061037234610269,0.16012267954044462,0.0562396973436633,0.0562406740689323,0.26747932847030464,0.4166466153516026,0.530081788001392,0.053951974248398864,0.050002110104626595,0.1380053909315498,0.10963180025735197,0.02057925408482627,0.38955499199658183,0.40077596936059834,0.4739542036730511,0.16056096892382965,0.06016245081791373,0.14935534367679232,0.02135504390543182,0.26662716223400795,0.4033675970730943,0.12640835310935933,0.12631132311716342,0.051381334371057685,0.04845285481411902,0.10632009928894909,0.545325537834852,0.29415154338422367,0.1392257158258023,0.06087446743865346,0.10035143712421882,0.1461140283815159,0.33888409699302807,0.020830009461045414,0.11943630398093456
1641897642.754,0.12592555849258363,0.12984042754108022,0.13515173504754985,0.11012308929496051,0.049710887116981683,0.05874860532278631,0.26590315746177284,0.4061037234610269,0.16012267954044462,0.0562396973436633,0.0562406740689323,0.26747932847030464,0.4166466153516026,0.530081788001392,0.053951974248398864,0.050002110104626595,0.1380053909315498,0.10963180025735197,0.02057925408482627,0.38955499199658183,0.40077596936059834,0.4739542036730511,0.16056096892382965,0.06016245081791373,0.14935534367679232,0.02135504390543182,0.26662716223400795,0.4033675970730943,0.12640835310935933,0.12631132311716342,0.051381334371057685,0.04845285481411902,0.10632009928894909,0.545325537834852,0.29415154338422367,0.1392257158258023,0.06087446743865346,0.10035143712421882,0.1461140283815159,0.33888409699302807,0.020830009461045414,0.11943630398093456
1641897657.768,0.12588842054370836,0.1363691349990277,0.13460265511429495,0.10494997868137168,0.04902480544726329,0.05861249594665509,0.2647529104378848,0.40531950219487983,0.15995943564552662,0.05649836029492082,0.056350576255794954,0.26693269244677814,0.41452666210693145,0.5303620454039344,0.05416195777852941,0.049911900358776407,0.13221317148376338,0.10945901528712726,0.020544568433434527,0.38017023711799525,0.39969753950711706,0.4847510075723551,0.1771489192428506,0.06029047511596443,0.15437978026271099,0.022930630208877815,0.2652581757958379,0.40218756572695713,0.12667172103938729,0.1266511918100724,0.05121924010754468,0.048400210438270704,0.10951971031709476,0.589248545873574,0.2942684847211806,0.13198542924843526,0.05761389407709082,0.10003194651433817,0.1439091053035877,0.338954622032005,0.020773149004934467,0.11481559181358894
1641897672.783,0.12588842054370836,0.1363691349990277,0.13460265511429495,0.10494997868137168,0.04902480544726329,0.05861249594665509,0.2647529104378848,0.40531950219487983,0.15995943564552662,0.05649836029492082,0.056350576255794954,0.26693269244677814,0.41452666210693145,0.5303620454039344,0.05416195777852941,0.049911900358776407,0.13221317148376338,0.10945901528712726,0.020544568433434527,0.38017023711799525,0.39969753950711706,0.4847510075723551,0.1771489192428506,0.06029047511596443,0.15437978026271099,0.022930630208877815,0.2652581757958379,0.40218756572695713,0.12667172103938729,0.1266511918100724,0.05121924010754468,0.048400210438270704,0.10951971031709476,0.589248545873574,0.2942684847211806,0.13198542924843526,0.05761389407709082,0.10003194651433817,0.1439091053035877,0.338954622032005,0.020773149004934467,0.11481559181358894
1641897687.8,0.12563041712475062,0.14281855442511726,0.13701304728440805,0.11001320846006479,0.05118758335380071,0.054362438782499994,0.2632400037916143,0.40335301581911115,0.15957408782113297,0.056873375322039926,0.055852009435338315,0.26468966277225836,0.4138182528762575,0.527198866656534,0.05370831536192798,0.05023766904451534,0.12650040062234175,0.11032054677520095,0.020572459323600106,0.401114896647191,0.3977978934180626,0.46690897271833526,0.1701055472959238,0.05994046053642425,0.15288106337075597,0.023565926819067676,0.2642901746809181,0.40102684735907,0.1256333910178819,0.12614028659005574,0.04734824046976885,0.048062882948904845,0.10978478989442356,0.5592811378735592,0.28435290804993363,0.12919535870442955,0.06126673293103509,0.09978078848752396,0.13661151639073515,0.3369413718593208,0.020633091571486784,0.11722277561287203
1641897702.814,0.12563041712475062,0.14281855442511726,0.13701304728440805,0.11001320846006479,0.05118758335380071,0.054362438782499994,0.2632400037916143,0.40335301581911115,0.15957408782113297,0.056873375322039926,0.055852009435338315,0.26468966277225836,0.4138182528762575,0.527198866656534,0.05370831536192798,0.05023766904451534,0.12650040062234175,0.11032054677520095,0.020572459323600106,0.401114896647191,0.3977978934180626,0.46690897271833526,0.1701055472959238,0.05994046053642425,0.15288106337075597,0.023565926819067676,0.2642901746809181,0.40102684735907,0.1256333910178819,0.12614028659005574,0.04734824046976885,0.048062882948904845,0.10978478989442356,0.5592811378735592,0.28435290804993363,0.12919535870442955,0.06126673293103509,0.09978078848752396,0.13661151639073515,0.3369413718593208,0.020633091571486784,0.11722277561287203
1641897717.828,0.12523170826951796,0.13612259097997648,0.1270986869301694,0.11033376515874249,0.05150611410395964,0.0581113244825127,0.2631250774751773,0.4044576870969029,0.15911695577883347,0.056447752590083375,0.05557067134287516,0.2646417685585528,0.41436290581514107,0.5256964238788154,0.05425778104215649,0.04823988977884454,0.1339694433401905,0.11098843280619394,0.019581883782286855,0.40089676728011947,0.3986756570939398,0.4880738894939449,0.1708010893137452,0.05350584545738022,0.15153343949505788,0.023631041299603563,0.26488852861246115,0.4017379716471665,0.12470857874880212,0.1262502492144861,0.049423755577248756,0.04852297427949323,0.10968913112045145,0.5542801889652241,0.28731901213486755,0.13632282214545682,0.05745301477428445,0.10043639386207667,0.1358515807515872,0.3369449265840888,0.020501362898044027,0.11484457034873803
1641897732.847,0.12523170826951796,0.13612259097997648,0.1270986869301694,0.11033376515874249,0.05150611410395964,0.0581113244825127,0.2631250774751773,0.4044576870969029,0.15911695577883347,0.056447752590083375,0.05557067134287516,0.2646417685585528,0.41436290581514107,0.5256964238788154,0.05425778104215649,0.04823988977884454,0.1339694433401905,0.11098843280619394,0.019581883782286855,0.40089676728011947,0.3986756570939398,0.4880738894939449,0.1708010893137452,0.05350584545738022,0.15153343949505788,0.023631041299603563,0.26488852861246115,0.4017379716471665,0.12470857874880212,0.1262502492144861,0.049423755577248756,0.04852297427949323,0.10968913112045145,0.5542801889652241,0.28731901213486755,0.13632282214545682,0.05745301477428445,0.10043639386207667,0.1358515807515872,0.3369449265840888,0.020501362898044027,0.11484457034873803
1641897747.869,0.12574762027632774,0.14206832477460252,0.14390867956050976,0.10700026084019496,0.05175153053139531,0.058134122689974185,0.26261192286041096,0.40329602640529916,0.15899503339587695,0.05689564585018152,0.05584437056267276,0.26459731729999225,0.4135256187175105,0.5288799111851329,0.05422602337132201,0.05023946625403046,0.13179231464763802,0.1051703853487441,0.020517583682522593,0.3892921710385302,0.39787499798654236,0.489695459600467,0.1706236638786881,0.058829179394808986,0.1422007964304315,0.021953186913373012,0.2648444159675328,0.40104091014217774,0.1258985790105965,0.12719965965843544,0.05080536897721633,0.04848713088924848,0.10557565100976427,0.5418733685432301,0.29738426481421243,0.14498896571509465,0.06125193378469085,0.100289405926726,0.13614887559528596,0.33723601049440133,0.02050492450925234,0.11488692813700033
1641897762.902,0.12574762027632774,0.14206832477460252,0.14390867956050976,0.10700026084019496,0.05175153053139531,0.058134122689974185,0.26261192286041096,0.40329602640529916,0.15899503339587695,0.05689564585018152,0.05584437056267276,0.26459731729999225,0.4135256187175105,0.5288799111851329,0.05422602337132201,0.05023946625403046,0.13179231464763802,0.1051703853487441,0.020517583682522593,0.3892921710385302,0.39787499798654236,0.489695459600467,0.1706236638786881,0.058829179394808986,0.1422007964304315,0.021953186913373012,0.2648444159675328,0.40104091014217774,0.1258985790105965,0.12719965965843544,0.05080536897721633,0.04848713088924848,0.10557565100976427,0.5418733685432301,0.29738426481421243,0.14498896571509465,0.06125193378469085,0.100289405926726,0.13614887559528596,0.33723601049440133,0.02050492450925234,0.11488692813700033
1641897778.107,0.1261711745555266,0.1297693766856451,0.13937159905238725,0.11074427366929397,0.05171365192256461,0.05917224291256492,0.2627799511976598,0.4036492776786561,0.15972622448296275,0.05695710281174192,0.05641607018882344,0.2642315074188748,0.41384292782930165,0.529958047000335,0.054151986740692604,0.050142672678715444,0.1377979485129553,0.10607461417847525,0.0206029528638252,0.36752988643594703,0.3980159790445793,0.49028568109110693,0.1717666622973097,0.06080075926456903,0.15102099568753646,0.022430732993748342,0.2646661746204962,0.4008399360166981,0.12622089283599286,0.12742804696052173,0.05182072399702954,0.04835905113042625,0.1007815453810546,0.5550835979373515,0.27776511478709776,0.14564668637218167,0.05769218581048071,0.10026535566560651,0.13651753669924857,0.338987303918863,0.020437210329692118,0.11514070446547314
1641897793.144,0.1261711745555266,0.1297693766856451,0.13937159905238725,0.11074427366929397,0.05171365192256461,0.05917224291256492,0.2627799511976598,0.4036492776786561,0.15972622448296275,0.05695710281174192,0.05641607018882344,0.2642315074188748,0.41384292782930165,0.529958047000335,0.054151986740692604,0.050142672678715444,0.1377979485129553,0.10607461417847525,0.0206029528638252,0.36752988643594703,0.3980159790445793,0.49028568109110693,0.1717666622973097,0.06080075926456903,0.15102099568753646,0.022430732993748342,0.2646661746204962,0.4008399360166981,0.12622089283599286,0.12742804696052173,0.05182072399702954,0.04835905113042625,0.1007815453810546,0.5550835979373515,0.27776511478709776,0.14564668637218167,0.05769218581048071,0.10026535566560651,0.13651753669924857,0.338987303918863,0.020437210329692118,0.11514070446547314
1641897808.163,0.12531586526139835,0.14053671661717781,0.1428910196881244,0.11114569089473014,0.05195759567794915,0.055232593247997674,0.26169423979479167,0.40313831388658095,0.16018987844918223,0.056196834595260474,0.05604962531839171,0.26408056183997264,0.4140566514898615,0.5275261133161987,0.05393758956937009,0.05137836824710447,0.13749958080621127,0.11115308918535574,0.020517386324669488,0.3666131517988956,0.39734876688948084,0.4911695728448493,0.1789865211444599,0.06089425476184954,0.13800010603861174,0.021780452842115928,0.2637340950287064,0.4006358283454754,0.12529249778944648,0.1270104265077084,0.05247141875880866,0.048072207119928045,0.11101385212156155,0.5609149853299022,0.2992432627648628,0.14341178760326215,0.06354556504531186,0.09998274824580422,0.13529503642369067,0.33687739233217706,0.02054792405146435,0.1155144766393472
1641897823.181,0.12531586526139835,0.14053671661717781,0.1428910196881244,0.11114569089473014,0.05195759567794915,0.055232593247997674,0.26169423979479167,0.40313831388658095,0.16018987844918223,0.056196834595260474,0.05604962531839171,0.26408056183997264,0.4140566514898615,0.5275261133161987,0.05393758956937009,0.05137836824710447,0.13749958080621127,0.11115308918535574,0.020517386324669488,0.3666131517988956,0.39734876688948084,0.4911695728448493,0.1789865211444599,0.06089425476184954,0.13800010603861174,0.021780452842115928,0.2637340950287064,0.4006358283454754,0.12529249778944648,0.1270104265077084,0.05247141875880866,0.048072207119928045,0.11101385212156155,0.5609149853299022,0.2992432627648628,0.14341178760326215,0.06354556504531186,0.09998274824580422,0.13529503642369067,0.33687739233217706,0.02054792405146435,0.1155144766393472
