"Time","pod:currencyservice-w3-cd78b8fd6-9ndnv_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-9czrb_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-8mfnj_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-h8bck_service:recommendationservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-bzf8s_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w4-66565874fb-5scz5_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w2-5fdf77f88c-7nb8z_service:redis-cart_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-mr64k_service:cartservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-p7mk9_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-94bt5_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-566sz_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-c6sfg_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-76brp_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-jk8n7_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-l66j2_service:adservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-p75xj_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-dtszq_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-8rwj6_service:adservice_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-r2n5j_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-6f8d8654c5-bvf8c_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-h8zxg_service:currencyservice_node:worker--1","pod:currencyservice-w2-649d8c7669-l7p98_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-4xlnl_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w3-7c75d55f4d-qfj2n_service:redis-cart_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-l9spp_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-fv9zc_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w2-76766bdfb6-6kfgr_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-rshmq_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-tjfsb_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-2k4pc_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-lqcjc_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-drts4_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-l7q4r_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-9cr5l_service:frontend_node:worker--1","pod:recommendationservice-w2-6855bd669b-5t8k4_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-mllw4_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-qk2qh_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-z7lww_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-ldsh8_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-84485f8b85-2fsrp_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-ddnm4_service:frontend_node:worker--1","pod:frontend-w2-6646bc856b-wk7ff_service:frontend_node:worker--2.novalocal"
1641931925.01,0.3036362662713986,0.12959111587624866,0.08941263224044377,0.04415348163928155,0.16593020305193895,0.1310563090683714,0.04083767622288809,0.14378587310694702,0.1164906508298518,0.2572470682635868,0.3833408936476539,0.1338737468010937,0.052665405773104065,0.05293207658136606,0.15178813106974165,0.3871998112141527,0.1412361717372954,0.13156178352989523,0.17152122237702905,0.35039656016332976,0.2547851771937804,0.3869637162348849,0.11505629192199043,0.0186817940531276,0.13030096690538,0.05830512766188237,0.1731669052133671,0.14080596249634406,0.11529147796149639,0.052146318171125486,0.5400730417731411,0.057044448087815745,0.2539910495071759,0.3945301413884934,0.05617491378771767,0.06145435139417191,0.06169745510765101,0.49143656538004826,0.0578980971917229,0.0041207123249174145,0.3935836912829176,0.5659889452567111
1641931940.031,0.3036362662713986,0.12959111587624866,0.08941263224044377,0.04415348163928155,0.16593020305193895,0.1310563090683714,0.04083767622288809,0.14378587310694702,0.1164906508298518,0.2572470682635868,0.3833408936476539,0.1338737468010937,0.052665405773104065,0.05293207658136606,0.15178813106974165,0.3871998112141527,0.1412361717372954,0.13156178352989523,0.17152122237702905,0.35039656016332976,0.2547851771937804,0.3869637162348849,0.11505629192199043,0.0186817940531276,0.13030096690538,0.05830512766188237,0.1731669052133671,0.14080596249634406,0.11529147796149639,0.052146318171125486,0.5400730417731411,0.057044448087815745,0.2539910495071759,0.3945301413884934,0.05617491378771767,0.06145435139417191,0.06169745510765101,0.49143656538004826,0.0578980971917229,0.0041207123249174145,0.3935836912829176,0.5659889452567111
1641931955.061,0.303646048276197,0.12979089292093873,0.08965250373321419,0.045297460747620776,0.15830993591514128,0.13045004091762769,0.043767241409775615,0.14375972321592664,0.11714505617481541,0.25607974700405134,0.3979972491877809,0.14035122971077552,0.052808047895174015,0.05254927725311308,0.14611212725938943,0.3860884608073749,0.13974101649065968,0.12810832610641637,0.1726077746268762,0.34981627892399286,0.24156662622082528,0.38710297974829616,0.1147589577451836,0.018708994233883943,0.12960366411271887,0.05794172360690912,0.15079943572423646,0.1413606707104211,0.1152828835834599,0.052032487604692826,0.5395367427638379,0.057313788980416815,0.25328929245661275,0.3730184917205255,0.057864367864360736,0.06058805648511313,0.06058742082770328,0.4917195883984387,0.05718083410042914,0.004115785628636779,0.39270673745952767,0.5642766838528144
1641931970.083,0.303646048276197,0.12979089292093873,0.08965250373321419,0.045297460747620776,0.15830993591514128,0.13045004091762769,0.043767241409775615,0.14375972321592664,0.11714505617481541,0.25607974700405134,0.3979972491877809,0.14035122971077552,0.052808047895174015,0.05254927725311308,0.14611212725938943,0.3860884608073749,0.13974101649065968,0.12810832610641637,0.1726077746268762,0.34981627892399286,0.24156662622082528,0.38710297974829616,0.1147589577451836,0.018708994233883943,0.12960366411271887,0.05794172360690912,0.15079943572423646,0.1413606707104211,0.1152828835834599,0.052032487604692826,0.5395367427638379,0.057313788980416815,0.25328929245661275,0.3730184917205255,0.057864367864360736,0.06058805648511313,0.06058742082770328,0.4917195883984387,0.05718083410042914,0.004115785628636779,0.39270673745952767,0.5642766838528144
1641931985.124,0.3030553249750043,0.12921426709859354,0.09397530933266761,0.045518624292223545,0.15867973039894712,0.13031882509860493,0.0395616444065026,0.1444673033873794,0.11702612987106592,0.25619688451863026,0.39851455653639056,0.13279462247275217,0.052903378473266316,0.05219212397260872,0.145696456594887,0.38644540287509777,0.14727801794300177,0.12314282273448583,0.17264382356580826,0.3499397767279571,0.25411219442271693,0.36955086647619156,0.11472210079653679,0.018821851764571716,0.1288798664040228,0.05716153902537188,0.15475690069777193,0.14353561180611488,0.11580275094368142,0.051901847209510146,0.5393427817937761,0.05792670270394702,0.25403524899607194,0.3937770625752998,0.0574792964598948,0.060022253671505266,0.0573221390265602,0.4924284266699736,0.05731965167846052,0.004128139945333561,0.37435025897469876,0.541874716193955
1641932000.14,0.3030553249750043,0.12921426709859354,0.09397530933266761,0.045518624292223545,0.15867973039894712,0.13031882509860493,0.0395616444065026,0.1444673033873794,0.11702612987106592,0.25619688451863026,0.39851455653639056,0.13279462247275217,0.052903378473266316,0.05219212397260872,0.145696456594887,0.38644540287509777,0.14727801794300177,0.12314282273448583,0.17264382356580826,0.3499397767279571,0.25411219442271693,0.36955086647619156,0.11472210079653679,0.018821851764571716,0.1288798664040228,0.05716153902537188,0.15475690069777193,0.14353561180611488,0.11580275094368142,0.051901847209510146,0.5393427817937761,0.05792670270394702,0.25403524899607194,0.3937770625752998,0.0574792964598948,0.060022253671505266,0.0573221390265602,0.4924284266699736,0.05731965167846052,0.004128139945333561,0.37435025897469876,0.541874716193955
1641932015.191,0.3017412884330838,0.12904127736962057,0.09398970452641611,0.045438666666816716,0.17078047916374198,0.13038653083948826,0.04137835622833563,0.14410449250421786,0.11668666917232626,0.2469401147045961,0.39789361487580144,0.14040996614875972,0.05253761401586429,0.05227724423137197,0.14324168408558868,0.37816894243477556,0.14043398085628217,0.12053429723374673,0.17312045448144459,0.3491494825684456,0.2535065426700712,0.3874682317472681,0.1149215190706257,0.018818198937273836,0.128659040169589,0.05729925542269659,0.15366766450268787,0.1384056615711062,0.11574764468862064,0.05183531125100226,0.5388725731440828,0.05778857135165627,0.2542001547886356,0.3938475921843674,0.05973348653845617,0.05899037332673962,0.057112080764713045,0.4903343660549957,0.05819218746839721,0.004149623596746475,0.3824305110412673,0.5450717829481095
1641932030.213,0.3017412884330838,0.12904127736962057,0.09398970452641611,0.045438666666816716,0.17078047916374198,0.13038653083948826,0.04137835622833563,0.14410449250421786,0.11668666917232626,0.2469401147045961,0.39789361487580144,0.14040996614875972,0.05253761401586429,0.05227724423137197,0.14324168408558868,0.37816894243477556,0.14043398085628217,0.12053429723374673,0.17312045448144459,0.3491494825684456,0.2535065426700712,0.3874682317472681,0.1149215190706257,0.018818198937273836,0.128659040169589,0.05729925542269659,0.15366766450268787,0.1384056615711062,0.11574764468862064,0.05183531125100226,0.5388725731440828,0.05778857135165627,0.2542001547886356,0.3938475921843674,0.05973348653845617,0.05899037332673962,0.057112080764713045,0.4903343660549957,0.05819218746839721,0.004149623596746475,0.3824305110412673,0.5450717829481095
1641932045.235,0.3010062235059833,0.1295530635857051,0.0939064179322387,0.04398089578892543,0.16122298022740345,0.12990234514824187,0.04079239663540278,0.14441907347116695,0.11629616320219807,0.2542100787234924,0.3976941615866266,0.1371684365377368,0.05278189528547973,0.0517768762345799,0.141789451609039,0.3864696088830871,0.14608281462407757,0.11898498280993042,0.17269510535385352,0.34967529060421637,0.2539370449545988,0.4012200469765792,0.11474832744161431,0.018786675689162584,0.12866562065162884,0.05767910706269057,0.15182605615125824,0.1340210119242329,0.11532187682429715,0.05189527130773884,0.5405360103992095,0.05727567450267124,0.2543859996774904,0.37425883097425044,0.05974391232944733,0.061415215155261875,0.06063449746942272,0.48988281351436047,0.05854272452824584,0.0041001952216199854,0.39316765384759544,0.529481045622039
1641932060.26,0.3010062235059833,0.1295530635857051,0.0939064179322387,0.04398089578892543,0.16122298022740345,0.12990234514824187,0.04079239663540278,0.14441907347116695,0.11629616320219807,0.2542100787234924,0.3976941615866266,0.1371684365377368,0.05278189528547973,0.0517768762345799,0.141789451609039,0.3864696088830871,0.14608281462407757,0.11898498280993042,0.17269510535385352,0.34967529060421637,0.2539370449545988,0.4012200469765792,0.11474832744161431,0.018786675689162584,0.12866562065162884,0.05767910706269057,0.15182605615125824,0.1340210119242329,0.11532187682429715,0.05189527130773884,0.5405360103992095,0.05727567450267124,0.2543859996774904,0.37425883097425044,0.05974391232944733,0.061415215155261875,0.06063449746942272,0.48988281351436047,0.05854272452824584,0.0041001952216199854,0.39316765384759544,0.529481045622039
1641932075.295,0.3000949792815639,0.1292059958810502,0.09134579893356233,0.04503877949228917,0.17024000663633748,0.1290717840655415,0.043531905250441066,0.14404592517484432,0.11579697793787254,0.25365048249694466,0.397803570764762,0.13340897305297253,0.05254805585835278,0.05162953354037257,0.14050048959102424,0.38600363701273366,0.12873216506576682,0.11816742580269467,0.17100467807243597,0.3477743299768146,0.2536974859936454,0.3836228608056873,0.11421761121101683,0.018800861169083544,0.12796760746060742,0.056612392495802244,0.14552854402670062,0.13132747371909836,0.11439311942969399,0.051383478253375754,0.5362267168210139,0.05707875440424884,0.25413308350260194,0.39358644966124123,0.058131469945669534,0.06248564124086987,0.057523130809304726,0.48881333414347067,0.058286100318167486,0.004084481219519933,0.39289266915242615,0.5505262135437266
1641932090.326,0.3000949792815639,0.1292059958810502,0.09134579893356233,0.04503877949228917,0.17024000663633748,0.1290717840655415,0.043531905250441066,0.14404592517484432,0.11579697793787254,0.25365048249694466,0.397803570764762,0.13340897305297253,0.05254805585835278,0.05162953354037257,0.14050048959102424,0.38600363701273366,0.12873216506576682,0.11816742580269467,0.17100467807243597,0.3477743299768146,0.2536974859936454,0.3836228608056873,0.11421761121101683,0.018800861169083544,0.12796760746060742,0.056612392495802244,0.14552854402670062,0.13132747371909836,0.11439311942969399,0.051383478253375754,0.5362267168210139,0.05707875440424884,0.25413308350260194,0.39358644966124123,0.058131469945669534,0.06248564124086987,0.057523130809304726,0.48881333414347067,0.058286100318167486,0.004084481219519933,0.39289266915242615,0.5505262135437266
1641932105.378,0.2989790178143369,0.12881167496808082,0.09427472204212348,0.04446186960138071,0.1758428537842165,0.1281678703228811,0.04232092784707488,0.1428394618151171,0.11496920449384021,0.24410586415069707,0.3987336538634103,0.14215582326303283,0.0522609629665089,0.051153267385586884,0.13941882567399821,0.3636401134405396,0.13311520046630593,0.11737434265194599,0.1710721640923101,0.34610895013039655,0.2545258277806519,0.37926650523571837,0.1135589510982555,0.018677423556140327,0.12774139114256355,0.05625795956226384,0.14896722089652334,0.1311006330209721,0.11366002182599405,0.05143879041474806,0.535270528611421,0.05705014381389194,0.25500019376243255,0.3948770710766275,0.05780254224571974,0.059228235873892976,0.05680468703776173,0.4869564802750414,0.05781586428044075,0.0040738152370879,0.3937073926784869,0.5721351914673076
1641932120.394,0.2989790178143369,0.12881167496808082,0.09427472204212348,0.04446186960138071,0.1758428537842165,0.1281678703228811,0.04232092784707488,0.1428394618151171,0.11496920449384021,0.24410586415069707,0.3987336538634103,0.14215582326303283,0.0522609629665089,0.051153267385586884,0.13941882567399821,0.3636401134405396,0.13311520046630593,0.11737434265194599,0.1710721640923101,0.34610895013039655,0.2545258277806519,0.37926650523571837,0.1135589510982555,0.018677423556140327,0.12774139114256355,0.05625795956226384,0.14896722089652334,0.1311006330209721,0.11366002182599405,0.05143879041474806,0.535270528611421,0.05705014381389194,0.25500019376243255,0.3948770710766275,0.05780254224571974,0.059228235873892976,0.05680468703776173,0.4869564802750414,0.05781586428044075,0.0040738152370879,0.3937073926784869,0.5721351914673076
