"Time","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-v6sr5_service:currencyservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-5hj77_service:adservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-h42qd_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-wtxtp_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-9rl5z_service:productcatalogservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-4vb29_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-2nzdm_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-lwmr2_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-pchs6_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-q9ks9_service:recommendationservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-5cz7h_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-s5dwb_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-86n2m_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-b42hq_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-6p4c4_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-2sszz_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-flkhp_service:currencyservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-tlpfw_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-twmdf_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-hj4nh_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-599b6846df-r9d5m_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-zbf5c_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-7nf7k_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-28q6f_service:productcatalogservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-ltpbz_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-frlhh_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-qn8bf_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-dkv7b_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-dl2x6_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-scpr9_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-k9bbj_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-tvx72_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-g4rt9_service:frontend_node:worker--4.novalocal"
1636594293.73,0.18845662267767027,0.5024069148178169,0.18568397465764053,0.7583940519614751,0.06403294835108188,0.01208833825098315,0.18667834041699738,0.14320916706213965,0.05661606502068929,0.5666667488499575,0.06351071188042065,0.7070446295253121,0.053816906132254316,0.16730800502514453,0.15656428998265576,0.022561515368470276,0.19130899414725083,0.6179619788740973,0.19342460524234598,0.6928553826235337,0.5864122298743306,0.5028343758999969,0.5594939858166823,0.6541050676881488,0.18696923839801696,0.06753307102514516,0.026978633634452482,0.7067628681517859,0.1455001172577654,0.054050953253967374,0.21102127710651564,0.1426522536886356,0.19400461887104964,0.14600513909469004,0.05233245205168845,0.068182428860741,0.15695147104110985,0.6973544891067386,0.02163703429904883,0.7237786837631291,0.16587162963973973,0.4904414119933861,0.4238710788026109,0.6494425470201616
1636594308.747,0.18845662267767027,0.5024069148178169,0.18568397465764053,0.7583940519614751,0.06403294835108188,0.01208833825098315,0.18667834041699738,0.14320916706213965,0.05661606502068929,0.5666667488499575,0.06351071188042065,0.7070446295253121,0.053816906132254316,0.16730800502514453,0.15656428998265576,0.022561515368470276,0.19130899414725083,0.6179619788740973,0.19342460524234598,0.6928553826235337,0.5864122298743306,0.5028343758999969,0.5594939858166823,0.6541050676881488,0.18696923839801696,0.06753307102514516,0.026978633634452482,0.7067628681517859,0.1455001172577654,0.054050953253967374,0.21102127710651564,0.1426522536886356,0.19400461887104964,0.14600513909469004,0.05233245205168845,0.068182428860741,0.15695147104110985,0.6973544891067386,0.02163703429904883,0.7237786837631291,0.16587162963973973,0.4904414119933861,0.4238710788026109,0.6494425470201616
1636594323.769,0.18421338727937947,0.5017173909725483,0.1865282463590648,0.7601736778226315,0.06346865269937199,0.013454960382792603,0.18468013769908295,0.14346324481332137,0.05676896082810755,0.5660689095388207,0.06371246480833348,0.7098201985610588,0.05400247305422891,0.16656394104756672,0.15209192902263352,0.0221345161264709,0.19586401215768573,0.6319804195590156,0.18469383968225178,0.7269113090589604,0.6123037528707025,0.5022283402973577,0.5598595821165095,0.618255545240676,0.1891908045000075,0.06916768557488598,0.02699989252920948,0.7071715374695953,0.14483829903664935,0.053969647096408224,0.20871842081976943,0.1426530045024121,0.1875836565009638,0.14558561643893875,0.053688975619868136,0.07348162605721047,0.1553191047157894,0.698614123132681,0.021275955898367963,0.7231316785985591,0.16511369293952435,0.49137931666055135,0.4806259094219894,0.6630505876430894
1636594338.794,0.18421338727937947,0.5017173909725483,0.1865282463590648,0.7601736778226315,0.06346865269937199,0.013454960382792603,0.18468013769908295,0.14346324481332137,0.05676896082810755,0.5660689095388207,0.06371246480833348,0.7098201985610588,0.05400247305422891,0.16656394104756672,0.15209192902263352,0.0221345161264709,0.19586401215768573,0.6319804195590156,0.18469383968225178,0.7269113090589604,0.6123037528707025,0.5022283402973577,0.5598595821165095,0.618255545240676,0.1891908045000075,0.06916768557488598,0.02699989252920948,0.7071715374695953,0.14483829903664935,0.053969647096408224,0.20871842081976943,0.1426530045024121,0.1875836565009638,0.14558561643893875,0.053688975619868136,0.07348162605721047,0.1553191047157894,0.698614123132681,0.021275955898367963,0.7231316785985591,0.16511369293952435,0.49137931666055135,0.4806259094219894,0.6630505876430894
1636594353.816,0.18342983077441874,0.5015341969519602,0.18619965279850892,0.7589037773785292,0.06330892778959099,0.014733441953423878,0.18285533301596069,0.14298376638287624,0.05691216296590883,0.5658325087935273,0.06430978501084757,0.6942582778681963,0.05396837272918335,0.16692660325377695,0.15589195543781448,0.02201777711289744,0.18823672715523715,0.6107203683104709,0.18630453292420546,0.724028296253606,0.610407301968855,0.5017349024520131,0.5613830692845658,0.651789615331692,0.1976760235411592,0.06903623223359402,0.026817883520994294,0.7083751692989089,0.14440737266011364,0.054057171128931936,0.2073110693023958,0.14209378012789944,0.1940687367853251,0.14523603644278632,0.053194677356101144,0.06411272083124998,0.15513062010853915,0.695600285872294,0.020340470026277157,0.7245932905206367,0.16533142340765064,0.4737115418636662,0.44293148096678714,0.6693336412112902
1636594368.843,0.18342983077441874,0.5015341969519602,0.18619965279850892,0.7589037773785292,0.06330892778959099,0.014733441953423878,0.18285533301596069,0.14298376638287624,0.05691216296590883,0.5658325087935273,0.06430978501084757,0.6942582778681963,0.05396837272918335,0.16692660325377695,0.15589195543781448,0.02201777711289744,0.18823672715523715,0.6107203683104709,0.18630453292420546,0.724028296253606,0.610407301968855,0.5017349024520131,0.5613830692845658,0.651789615331692,0.1976760235411592,0.06903623223359402,0.026817883520994294,0.7083751692989089,0.14440737266011364,0.054057171128931936,0.2073110693023958,0.14209378012789944,0.1940687367853251,0.14523603644278632,0.053194677356101144,0.06411272083124998,0.15513062010853915,0.695600285872294,0.020340470026277157,0.7245932905206367,0.16533142340765064,0.4737115418636662,0.44293148096678714,0.6693336412112902
1636594383.875,0.1805824558393307,0.5028688521200427,0.18639515830846198,0.7574570926983129,0.06327958413439241,0.0159506283483016,0.17738189683342465,0.13511640800474783,0.05698549527735381,0.5663582279876903,0.06396722058335264,0.6736915630522755,0.05031096456111554,0.16707711515871004,0.15600690752636007,0.021861834456462136,0.1908968636516311,0.6113533871001519,0.1845833504756449,0.7233523617252575,0.5823424685657478,0.5023764262641801,0.5616510121168665,0.6360723588883669,0.1920136475899111,0.06948031147284078,0.024429390054782927,0.7094995604607808,0.1440996839336937,0.05406018176178284,0.2042908321620286,0.14199701219905786,0.19360907806258237,0.14540795259332667,0.05322654619842297,0.07001671772543788,0.15499437478208655,0.695051636522703,0.019843359417112703,0.7244197037620488,0.16571796318380638,0.4922365322907337,0.4685312052130775,0.6223504887823016
1636594398.896,0.1805824558393307,0.5028688521200427,0.18639515830846198,0.7574570926983129,0.06327958413439241,0.0159506283483016,0.17738189683342465,0.13511640800474783,0.05698549527735381,0.5663582279876903,0.06396722058335264,0.6736915630522755,0.05031096456111554,0.16707711515871004,0.15600690752636007,0.021861834456462136,0.1908968636516311,0.6113533871001519,0.1845833504756449,0.7233523617252575,0.5823424685657478,0.5023764262641801,0.5616510121168665,0.6360723588883669,0.1920136475899111,0.06948031147284078,0.024429390054782927,0.7094995604607808,0.1440996839336937,0.05406018176178284,0.2042908321620286,0.14199701219905786,0.19360907806258237,0.14540795259332667,0.05322654619842297,0.07001671772543788,0.15499437478208655,0.695051636522703,0.019843359417112703,0.7244197037620488,0.16571796318380638,0.4922365322907337,0.4685312052130775,0.6223504887823016
1636594413.913,0.18066712621313027,0.5030846425597173,0.18690943053499,0.7574869272882031,0.06302481030545065,0.0159521539353506,0.17961878689853358,0.14281356666648615,0.05710590175926901,0.5659242363441144,0.06370476552857972,0.7071299617066086,0.05409300618608863,0.16745771428301218,0.15211147935739047,0.02183905736662784,0.18924176137400045,0.6098059421731936,0.1820912710990556,0.723313745922467,0.5895385621336104,0.5022009952899269,0.5617626519725597,0.6669569541059801,0.16912387064999995,0.06630197284363445,0.02436518958452695,0.7100619792125351,0.1438985329929381,0.054165670711037575,0.2045737121834071,0.14018010273401088,0.19156096266711264,0.14481120562040195,0.05343971748961776,0.06881218684143167,0.15512909262015923,0.6945867537362734,0.01993598204761344,0.721713901129164,0.1656822559934568,0.4928093646070801,0.46241387169209747,0.6651561280571254
1636594428.945,0.18066712621313027,0.5030846425597173,0.18690943053499,0.7574869272882031,0.06302481030545065,0.0159521539353506,0.17961878689853358,0.14281356666648615,0.05710590175926901,0.5659242363441144,0.06370476552857972,0.7071299617066086,0.05409300618608863,0.16745771428301218,0.15211147935739047,0.02183905736662784,0.18924176137400045,0.6098059421731936,0.1820912710990556,0.723313745922467,0.5895385621336104,0.5022009952899269,0.5617626519725597,0.6669569541059801,0.16912387064999995,0.06630197284363445,0.02436518958452695,0.7100619792125351,0.1438985329929381,0.054165670711037575,0.2045737121834071,0.14018010273401088,0.19156096266711264,0.14481120562040195,0.05343971748961776,0.06881218684143167,0.15512909262015923,0.6945867537362734,0.01993598204761344,0.721713901129164,0.1656822559934568,0.4928093646070801,0.46241387169209747,0.6651561280571254
1636594443.967,0.18036531434515427,0.5019765006754475,0.1873222479628333,0.760243299496932,0.06355180142306713,0.015863097117866508,0.17925409379019075,0.14280380414684218,0.056753414495584506,0.5656795500465909,0.06356644611178189,0.707877232342285,0.05447342611738219,0.16713656329353277,0.15168727870507986,0.021294358143805904,0.20377568059076095,0.61098133085107,0.19425538512306162,0.7237007308677423,0.6320560922928884,0.5018828398987073,0.561261131158405,0.6353233716916035,0.18345045400443782,0.06800625712806606,0.024558818363270434,0.709105770535559,0.14319518282800187,0.05381813914021244,0.2058216042558331,0.14248723333982408,0.1966669044245629,0.14375222765303156,0.05336606115366696,0.07137334381880223,0.1547111357651913,0.6964978501990102,0.019932317697585418,0.7241794267392868,0.1653896798028504,0.48117823897409684,0.46383259946323774,0.6377641083771343
1636594459,0.18036531434515427,0.5019765006754475,0.1873222479628333,0.760243299496932,0.06355180142306713,0.015863097117866508,0.17925409379019075,0.14280380414684218,0.056753414495584506,0.5656795500465909,0.06356644611178189,0.707877232342285,0.05447342611738219,0.16713656329353277,0.15168727870507986,0.021294358143805904,0.20377568059076095,0.61098133085107,0.19425538512306162,0.7237007308677423,0.6320560922928884,0.5018828398987073,0.561261131158405,0.6353233716916035,0.18345045400443782,0.06800625712806606,0.024558818363270434,0.709105770535559,0.14319518282800187,0.05381813914021244,0.2058216042558331,0.14248723333982408,0.1966669044245629,0.14375222765303156,0.05336606115366696,0.07137334381880223,0.1547111357651913,0.6964978501990102,0.019932317697585418,0.7241794267392868,0.1653896798028504,0.48117823897409684,0.46383259946323774,0.6377641083771343
1636594474.037,0.17963158538261176,0.5023643742718932,0.18770336261368092,0.7588022643965376,0.06361846825709622,0.015892754094689016,0.1655712187654036,0.13751311361056143,0.055907809908972775,0.5667293881556728,0.06392152187629468,0.7092653225358602,0.05407260105982538,0.16712343710045466,0.15672140680895724,0.02093294368309273,0.20304971629757745,0.6103854223143489,0.1928237016693701,0.724354794679073,0.5940142359113286,0.5017599121194721,0.5619581432011387,0.6678058861837753,0.18255715303086917,0.06696946016337116,0.02446272435911183,0.7086721034556239,0.14296718238759978,0.05339434702827131,0.20623232040832712,0.14301995588604804,0.19545858867571025,0.14293194549402854,0.05136454593390913,0.0696834905077754,0.15471245717964618,0.6963032860649416,0.019792256610196936,0.7233857492922322,0.16562455916745025,0.4780318140168656,0.481412308522866,0.6301921271151172
1636594489.05,0.17963158538261176,0.5023643742718932,0.18770336261368092,0.7588022643965376,0.06361846825709622,0.015892754094689016,0.1655712187654036,0.13751311361056143,0.055907809908972775,0.5667293881556728,0.06392152187629468,0.7092653225358602,0.05407260105982538,0.16712343710045466,0.15672140680895724,0.02093294368309273,0.20304971629757745,0.6103854223143489,0.1928237016693701,0.724354794679073,0.5940142359113286,0.5017599121194721,0.5619581432011387,0.6678058861837753,0.18255715303086917,0.06696946016337116,0.02446272435911183,0.7086721034556239,0.14296718238759978,0.05339434702827131,0.20623232040832712,0.14301995588604804,0.19545858867571025,0.14293194549402854,0.05136454593390913,0.0696834905077754,0.15471245717964618,0.6963032860649416,0.019792256610196936,0.7233857492922322,0.16562455916745025,0.4780318140168656,0.481412308522866,0.6301921271151172
