"Time","pod:productcatalogservice-w4-8649bb655b-g9f4q_service:productcatalogservice_node:worker--4","pod:productcatalogservice-w3-5d9b8d854-7lgrx_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w2-86744bdcbd-tpxbv_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-fwpbz_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-7c75d55f4d-8b872_service:redis-cart_node:worker--2.novalocal","pod:recommendationservice-w4-8597bb459d-b84gr_service:recommendationservice_node:worker--4","pod:recommendationservice-w3-6855bd669b-z9zx8_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w2-599b6846df-pml2q_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-5bwm4_service:productcatalogservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-f4h4q_service:productcatalogservice_node:worker--4","pod:cartservice-w3-6d5d8bb6bc-pkm59_service:cartservice_node:worker--3.novalocal","pod:currencyservice-w3-649d8c7669-qs8zw_service:currencyservice_node:worker--3.novalocal","pod:adservice-w2-5c67ddfffc-gpnfw_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-876q9_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w1-777d8d5dcb-wcfqq_service:frontend_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-j2nzd_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-8kz6p_service:frontend_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-c5jdp_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-4dwck_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-9m8wh_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w2-56c4dd84bf-lb7sk_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-lx8hr_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-qv4v2_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-656689488c-hz9hd_service:currencyservice_node:worker--4","pod:redis-cart-w3-5fdf77f88c-lh67t_service:redis-cart_node:worker--3.novalocal","pod:recommendationservice-w2-5c774597c5-6wgjz_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-6f8d8654c5-k48qz_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-rjldp_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w3-6855bd669b-vqc7n_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w1-66565874fb-v9ldb_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-287fs_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-5d9b8d854-29t2w_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-4fc9w_service:frontend_node:worker--4","pod:recommendationservice-w4-8597bb459d-dmfgb_service:recommendationservice_node:worker--4","pod:redis-cart-w4-6d65c886c7-4dk42_service:redis-cart_node:worker--4","pod:adservice-w3-76766bdfb6-nrmcp_service:adservice_node:worker--3.novalocal","pod:currencyservice-w2-cd78b8fd6-qp6hx_service:currencyservice_node:worker--2.novalocal","pod:adservice-w4-754d7d8cd4-t8lzs_service:adservice_node:worker--4","pod:cartservice-w4-856bd974f7-7w5wj_service:cartservice_node:worker--4","pod:currencyservice-w1-6f8d8654c5-q9plg_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-tlk72_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-8597bb459d-r5tgz_service:recommendationservice_node:worker--4"
1642015533.439,0.09684266533313862,0.13738328976252295,0.20441713946277235,0.10885505723129998,0.024765928378694232,0.03777827023236208,0.04525686705735506,0.8251294707707049,0.09957471997399098,0.101513902880542,0.26051557895320093,0.7947644669395606,0.18011180404651433,0.04056673354838232,0.4841721415123555,0.5210424049544672,0.5550313044972748,1.0500915541166402,0.13198653063058613,0.044560575235133106,0.11129398715276681,0.10856113024341518,0.04063829297972922,0.556301780604626,0.030451178175390912,0.03993986876966023,0.5278387298166507,0.5102959453255498,0.04656432816739896,0.10533400014143393,0.03666102800506392,0.1361054212961778,0.7610538754842564,0.03564545782435199,0.022972426535368635,0.23553902635001195,0.5847377384800236,0.17075797935540366,0.1992512719336681,0.5227413949531314,0.45844248455358855,0.03801266225342893
1642015548.453,0.09684266533313862,0.13738328976252295,0.20441713946277235,0.10885505723129998,0.024765928378694232,0.03777827023236208,0.04525686705735506,0.8251294707707049,0.09957471997399098,0.101513902880542,0.26051557895320093,0.7947644669395606,0.18011180404651433,0.04056673354838232,0.4841721415123555,0.5210424049544672,0.5550313044972748,1.0500915541166402,0.13198653063058613,0.044560575235133106,0.11129398715276681,0.10856113024341518,0.04063829297972922,0.556301780604626,0.030451178175390912,0.03993986876966023,0.5278387298166507,0.5102959453255498,0.04656432816739896,0.10533400014143393,0.03666102800506392,0.1361054212961778,0.7610538754842564,0.03564545782435199,0.022972426535368635,0.23553902635001195,0.5847377384800236,0.17075797935540366,0.1992512719336681,0.5227413949531314,0.45844248455358855,0.03801266225342893
1642015563.477,0.10370500165599322,0.14058145745608774,0.20426936484474584,0.10909070576531424,0.02485954090926279,0.039195411730808274,0.04523059971978936,0.8275385115859918,0.1005296645772391,0.10422278355270322,0.2533820179289096,0.7380550893583265,0.17907821072566488,0.04048023903492891,0.4826249659134884,0.5213022651170364,0.55698140257696,1.0713767009486743,0.13246186709258606,0.04824357940499827,0.11107047078737439,0.10848840682557562,0.04036035930253988,0.5574628670213683,0.028228227612613385,0.040512286801002974,0.5285172241028986,0.510164384274444,0.044452917684527596,0.10536021871403317,0.036933917607764946,0.12856525966253662,0.7481000131484927,0.03698841382421662,0.022980999461183246,0.23477479144451546,0.5869127661628,0.17108858253255124,0.19283532591067562,0.5229412541397291,0.45603086666847753,0.03813064761509849
1642015578.494,0.10370500165599322,0.14058145745608774,0.20426936484474584,0.10909070576531424,0.02485954090926279,0.039195411730808274,0.04523059971978936,0.8275385115859918,0.1005296645772391,0.10422278355270322,0.2533820179289096,0.7380550893583265,0.17907821072566488,0.04048023903492891,0.4826249659134884,0.5213022651170364,0.55698140257696,1.0713767009486743,0.13246186709258606,0.04824357940499827,0.11107047078737439,0.10848840682557562,0.04036035930253988,0.5574628670213683,0.028228227612613385,0.040512286801002974,0.5285172241028986,0.510164384274444,0.044452917684527596,0.10536021871403317,0.036933917607764946,0.12856525966253662,0.7481000131484927,0.03698841382421662,0.022980999461183246,0.23477479144451546,0.5869127661628,0.17108858253255124,0.19283532591067562,0.5229412541397291,0.45603086666847753,0.03813064761509849
1642015593.645,0.10187301916778313,0.13714690517478065,0.20408710803994412,0.10920647156341717,0.024732981690285753,0.03914561772482566,0.0442942848482473,0.8289962679423993,0.10211954767553325,0.10455362501603117,0.25350637731924386,0.7297864610038689,0.1794270429705319,0.040528953295518644,0.4810996031218454,0.5215872655333177,0.5575156769632872,1.0738217601639624,0.12833982483914175,0.041865508571777565,0.11078928803057236,0.10903521249296463,0.041102255437933964,0.5402489626563525,0.030451010893855407,0.040522091150609604,0.5286064149988083,0.5098013739570214,0.04795814961569455,0.10532390470566991,0.03707475839807133,0.13740810643241472,0.7678773011774608,0.036981210832015145,0.023175869322110333,0.23273948845534073,0.5871173595121173,0.17060635940384292,0.18922464743857542,0.5228029873572859,0.4546061873104822,0.037966525867502626
1642015608.666,0.10187301916778313,0.13714690517478065,0.20408710803994412,0.10920647156341717,0.024732981690285753,0.03914561772482566,0.0442942848482473,0.8289962679423993,0.10211954767553325,0.10455362501603117,0.25350637731924386,0.7297864610038689,0.1794270429705319,0.040528953295518644,0.4810996031218454,0.5215872655333177,0.5575156769632872,1.0738217601639624,0.12833982483914175,0.041865508571777565,0.11078928803057236,0.10903521249296463,0.041102255437933964,0.5402489626563525,0.030451010893855407,0.040522091150609604,0.5286064149988083,0.5098013739570214,0.04795814961569455,0.10532390470566991,0.03707475839807133,0.13740810643241472,0.7678773011774608,0.036981210832015145,0.023175869322110333,0.23273948845534073,0.5871173595121173,0.17060635940384292,0.18922464743857542,0.5228029873572859,0.4546061873104822,0.037966525867502626
1642015623.679,0.10301263143697448,0.1410097684895827,0.20364701396578633,0.10930399583060041,0.024653854289614682,0.038680040406495426,0.04424698039704867,0.8234173428108269,0.09731962471259963,0.10458247179586516,0.25666418122363144,0.7779561489652468,0.1785539126390532,0.04079251693988507,0.48355590719937347,0.5211167860469804,0.5614212428612726,1.0783155147531558,0.136181570376104,0.046186682648006495,0.1101504609462413,0.10858504779708705,0.04126945550117319,0.5572482841797727,0.028815739022851825,0.04132543002372076,0.5270337417925048,0.5092997707569767,0.04784611741306965,0.1057416442762919,0.03741626034348608,0.13203671258796207,0.7626615466252532,0.034074156179463536,0.02319594884784049,0.23512284600198258,0.5868819022608405,0.15709356688557347,0.1857305993059759,0.5209377022874323,0.45365768640307264,0.038166421806276135
1642015638.696,0.10301263143697448,0.1410097684895827,0.20364701396578633,0.10930399583060041,0.024653854289614682,0.038680040406495426,0.04424698039704867,0.8234173428108269,0.09731962471259963,0.10458247179586516,0.25666418122363144,0.7779561489652468,0.1785539126390532,0.04079251693988507,0.48355590719937347,0.5211167860469804,0.5614212428612726,1.0783155147531558,0.136181570376104,0.046186682648006495,0.1101504609462413,0.10858504779708705,0.04126945550117319,0.5572482841797727,0.028815739022851825,0.04132543002372076,0.5270337417925048,0.5092997707569767,0.04784611741306965,0.1057416442762919,0.03741626034348608,0.13203671258796207,0.7626615466252532,0.034074156179463536,0.02319594884784049,0.23512284600198258,0.5868819022608405,0.15709356688557347,0.1857305993059759,0.5209377022874323,0.45365768640307264,0.038166421806276135
1642015653.711,0.1031642074404935,0.13301277919058963,0.2030061656061833,0.10875401904071352,0.024493332493744663,0.03895681290351047,0.04474992285214667,0.8146274841393666,0.101881968720415,0.10438683772547296,0.2644639453578266,0.7795615025987819,0.17651524588860007,0.04039338930353535,0.4848776358326795,0.5212377739530497,0.5683756675918514,1.0217664390605825,0.13906992195357717,0.04451729436927698,0.10956004028258143,0.10848024522368849,0.04106763506158916,0.5567358756452301,0.03108388666872918,0.04126703949873951,0.5271034473732771,0.5028694983196054,0.0460425571948439,0.10512442143063877,0.03656982510703686,0.13369954066762668,0.7626840060907709,0.037198229675479734,0.022713534527455392,0.21876423687718183,0.5853578944264253,0.16847756632273647,0.19767970910947452,0.5208590174720709,0.45413223522129,0.038282304080162394
1642015668.725,0.1031642074404935,0.13301277919058963,0.2030061656061833,0.10875401904071352,0.024493332493744663,0.03895681290351047,0.04474992285214667,0.8146274841393666,0.101881968720415,0.10438683772547296,0.2644639453578266,0.7795615025987819,0.17651524588860007,0.04039338930353535,0.4848776358326795,0.5212377739530497,0.5683756675918514,1.0217664390605825,0.13906992195357717,0.04451729436927698,0.10956004028258143,0.10848024522368849,0.04106763506158916,0.5567358756452301,0.03108388666872918,0.04126703949873951,0.5271034473732771,0.5028694983196054,0.0460425571948439,0.10512442143063877,0.03656982510703686,0.13369954066762668,0.7626840060907709,0.037198229675479734,0.022713534527455392,0.21876423687718183,0.5853578944264253,0.16847756632273647,0.19767970910947452,0.5208590174720709,0.45413223522129,0.038282304080162394
1642015683.802,0.10339297954568644,0.12466865973724128,0.20382595553907773,0.10887436572363443,0.024580661837458016,0.03854173352362748,0.04685408405369383,0.8121335581749262,0.09639611656830246,0.10204704742140833,0.265056166261173,0.7688797997578491,0.1777083397989593,0.04039902067444685,0.48329742690770783,0.5236194596026368,0.5661479002160659,1.062054388578792,0.1275139649561669,0.04399516338375552,0.10981102325620029,0.10867511241604007,0.04124101237174474,0.5711407094743671,0.02958412501002408,0.04104394219057571,0.5271938699348422,0.5034817582638631,0.044302361278009766,0.10476879928606361,0.03652321369215591,0.14041926724175258,0.769417843891635,0.037081386142919094,0.023295612066250145,0.22291521660551677,0.5879553938632439,0.16783572827583904,0.1979246797954769,0.5216415985099033,0.45749044922925713,0.03734358327650194
1642015698.814,0.10339297954568644,0.12466865973724128,0.20382595553907773,0.10887436572363443,0.024580661837458016,0.03854173352362748,0.04685408405369383,0.8121335581749262,0.09639611656830246,0.10204704742140833,0.265056166261173,0.7688797997578491,0.1777083397989593,0.04039902067444685,0.48329742690770783,0.5236194596026368,0.5661479002160659,1.062054388578792,0.1275139649561669,0.04399516338375552,0.10981102325620029,0.10867511241604007,0.04124101237174474,0.5711407094743671,0.02958412501002408,0.04104394219057571,0.5271938699348422,0.5034817582638631,0.044302361278009766,0.10476879928606361,0.03652321369215591,0.14041926724175258,0.769417843891635,0.037081386142919094,0.023295612066250145,0.22291521660551677,0.5879553938632439,0.16783572827583904,0.1979246797954769,0.5216415985099033,0.45749044922925713,0.03734358327650194
1642015713.829,0.10124478368451156,0.13135573289386482,0.20562000609643608,0.10922733479025425,0.0244613157249703,0.03669218385096628,0.04710217022258368,0.8213698779684322,0.10256267043647448,0.10179080681462134,0.2665042617748945,0.7781387554072963,0.17812506130406808,0.040555700342739316,0.48202216686440313,0.5242331655920733,0.5623204335327422,1.009804463087059,0.12950612735444847,0.04382741743882955,0.11014889832104116,0.10857544773395383,0.04077756803039889,0.5414156984368372,0.029759172419279376,0.041738790201024376,0.5285671563417226,0.5017113172126616,0.04881850371234761,0.10476859512218048,0.03670680982344113,0.13726677688929423,0.7337439395930035,0.035403757445921114,0.023307275796127756,0.23985006338272138,0.5912224391876626,0.16852970838455383,0.18918509227876162,0.5233824279573678,0.45540472624368245,0.03841509355232919
1642015728.845,0.10124478368451156,0.13135573289386482,0.20562000609643608,0.10922733479025425,0.0244613157249703,0.03669218385096628,0.04710217022258368,0.8213698779684322,0.10256267043647448,0.10179080681462134,0.2665042617748945,0.7781387554072963,0.17812506130406808,0.040555700342739316,0.48202216686440313,0.5242331655920733,0.5623204335327422,1.009804463087059,0.12950612735444847,0.04382741743882955,0.11014889832104116,0.10857544773395383,0.04077756803039889,0.5414156984368372,0.029759172419279376,0.041738790201024376,0.5285671563417226,0.5017113172126616,0.04881850371234761,0.10476859512218048,0.03670680982344113,0.13726677688929423,0.7337439395930035,0.035403757445921114,0.023307275796127756,0.23985006338272138,0.5912224391876626,0.16852970838455383,0.18918509227876162,0.5233824279573678,0.45540472624368245,0.03841509355232919
