"Time","pod:frontend-w4-599b6846df-hbm2m_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w3-66565874fb-kmctd_service:productcatalogservice_node:worker--3.novalocal","pod:adservice-w2-754d7d8cd4-v9l4q_service:adservice_node:worker--2","pod:cartservice-w2-856bd974f7-cfgmc_service:cartservice_node:worker--2","pod:recommendationservice-w4-5c774597c5-2jz5n_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w3-9f97cf96-6wjwq_service:adservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-w8hlg_service:frontend_node:worker--3.novalocal","pod:redis-cart-w2-6d65c886c7-prsk4_service:redis-cart_node:worker--2","pod:currencyservice-w1-649d8c7669-cln4t_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-fhpp8_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-tvv2r_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w4-5c67ddfffc-696g6_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w3-66565874fb-h5c44_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-p8wds_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w3-84485f8b85-87wzb_service:redis-cart_node:worker--3.novalocal","pod:productcatalogservice-w2-8649bb655b-n4r6g_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w4-56c4dd84bf-pvmgv_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w3-6f8d8654c5-c42q6_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-99mcj_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w2-656689488c-nfz8h_service:currencyservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-mngcg_service:recommendationservice_node:worker--2","pod:currencyservice-w1-649d8c7669-wnscs_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w4-86744bdcbd-7rw5g_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w3-5bbcb977f8-xwgdb_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w2-8649bb655b-q924n_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-jxftw_service:recommendationservice_node:worker--2","pod:productcatalogservice-w4-56c4dd84bf-jbbqm_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-h4742_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-649d8c7669-2tfr2_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-7pmjt_service:frontend_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-qm5lr_service:frontend_node:worker--2","pod:productcatalogservice-w2-8649bb655b-k2bnr_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-zkbbr_service:recommendationservice_node:worker--2","pod:frontend-w1-6646bc856b-cgxj5_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-5c774597c5-c65cr_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-xdh6j_service:redis-cart_node:worker--4.novalocal","pod:cartservice-w3-59ff89795c-9d95g_service:cartservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-88k7c_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w1-5d9b8d854-gspz8_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w4-cd78b8fd6-dwkp7_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-6gc4f_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-6646bc856b-zlrqb_service:frontend_node:worker--1.novalocal"
1642061426.847,0.7399028620130383,0.11101088203177481,0.14916760549276242,0.16983980021349782,0.03775078997840101,0.17266391721004265,0.8147324777092607,0.02183614804342241,0.532719071913377,0.42492246370387204,0.04389574322848644,0.14673416254717236,0.10945732223906747,0.10921265145393522,0.02168079408621509,0.09522669125325262,0.09594793578537018,0.5425310700888134,0.04226949574469452,0.47065203520591004,0.04004437083140927,0.49253306924184215,0.16348951583142773,0.042196861628942525,0.097792655544345,0.03937023236214181,0.09431808143399005,0.039353237486522405,0.5132738094420345,0.4154725308901995,0.6465974059677067,0.09545445679130808,0.04092271654331983,0.4704922554875238,0.03835502559384701,0.018959576532998238,0.19159440058193364,0.04158612767800304,0.10921004328901401,0.4543064244215458,0.09564182713590572,0.46567050568573726
1642061441.861,0.7399028620130383,0.11101088203177481,0.14916760549276242,0.16983980021349782,0.03775078997840101,0.17266391721004265,0.8147324777092607,0.02183614804342241,0.532719071913377,0.42492246370387204,0.04389574322848644,0.14673416254717236,0.10945732223906747,0.10921265145393522,0.02168079408621509,0.09522669125325262,0.09594793578537018,0.5425310700888134,0.04226949574469452,0.47065203520591004,0.04004437083140927,0.49253306924184215,0.16348951583142773,0.042196861628942525,0.097792655544345,0.03937023236214181,0.09431808143399005,0.039353237486522405,0.5132738094420345,0.4154725308901995,0.6465974059677067,0.09545445679130808,0.04092271654331983,0.4704922554875238,0.03835502559384701,0.018959576532998238,0.19159440058193364,0.04158612767800304,0.10921004328901401,0.4543064244215458,0.09564182713590572,0.46567050568573726
1642061457.373,0.7382637428310502,0.11039997591816533,0.1422867807338687,0.1687036791803555,0.03819485955390485,0.17157524603085253,0.8165230053329716,0.021759461450094345,0.5349332698715078,0.43696008604879855,0.04614385155506932,0.145598771755386,0.10899434814890119,0.10913008008889616,0.02176323348908315,0.09667896458162206,0.0960852481745546,0.5409284639434213,0.042414384293388105,0.4498033312733153,0.039620664997048374,0.49400061133450524,0.16490458026781557,0.041997902074988235,0.09750272119008897,0.037905905621157227,0.09479014775024996,0.03933191210468088,0.48284080146049446,0.4786681588467063,0.6434699769044708,0.09706945140044285,0.03882811208567061,0.5052391742776897,0.03830805496348266,0.019095585911071557,0.1916995972359522,0.04160246572816903,0.11525274040955955,0.4555979179004325,0.09590570922617422,0.43980885425743843
1642061472.567,0.7382637428310502,0.11039997591816533,0.1422867807338687,0.1687036791803555,0.03819485955390485,0.17157524603085253,0.8165230053329716,0.021759461450094345,0.5349332698715078,0.43696008604879855,0.04614385155506932,0.145598771755386,0.10899434814890119,0.10913008008889616,0.02176323348908315,0.09667896458162206,0.0960852481745546,0.5409284639434213,0.042414384293388105,0.4498033312733153,0.039620664997048374,0.49400061133450524,0.16490458026781557,0.041997902074988235,0.09750272119008897,0.037905905621157227,0.09479014775024996,0.03933191210468088,0.48284080146049446,0.4786681588467063,0.6434699769044708,0.09706945140044285,0.03882811208567061,0.5052391742776897,0.03830805496348266,0.019095585911071557,0.1916995972359522,0.04160246572816903,0.11525274040955955,0.4555979179004325,0.09590570922617422,0.43980885425743843
1642061487.583,0.7259621852049031,0.10960323166430821,0.145551505250132,0.16766510426403275,0.0382685292303218,0.1689693758080974,0.8192220732226263,0.021647936544289266,0.4896098678656926,0.4493834259315763,0.047311816738853374,0.14435709822110232,0.10836329649948657,0.10799098638299812,0.02173082791476708,0.09607056791490234,0.09568423212163188,0.5351969427567335,0.04161635313313469,0.4668616084497601,0.03513178818384394,0.48825484815035647,0.1638077959677971,0.04161580703279026,0.09678554105004655,0.038219326327325706,0.09439124595246182,0.03893835250805473,0.470500110883151,0.48220857724425237,0.6038734200745162,0.09684600003626379,0.04066779005863881,0.5066260827177306,0.038127007941622576,0.019068742993704594,0.19158164447189785,0.04189569040976236,0.11769428671856183,0.45368744733505184,0.09491633825942705,0.4520774498399207
1642061502.596,0.7259621852049031,0.10960323166430821,0.145551505250132,0.16766510426403275,0.0382685292303218,0.1689693758080974,0.8192220732226263,0.021647936544289266,0.4896098678656926,0.4493834259315763,0.047311816738853374,0.14435709822110232,0.10836329649948657,0.10799098638299812,0.02173082791476708,0.09607056791490234,0.09568423212163188,0.5351969427567335,0.04161635313313469,0.4668616084497601,0.03513178818384394,0.48825484815035647,0.1638077959677971,0.04161580703279026,0.09678554105004655,0.038219326327325706,0.09439124595246182,0.03893835250805473,0.470500110883151,0.48220857724425237,0.6038734200745162,0.09684600003626379,0.04066779005863881,0.5066260827177306,0.038127007941622576,0.019068742993704594,0.19158164447189785,0.04189569040976236,0.11769428671856183,0.45368744733505184,0.09491633825942705,0.4520774498399207
1642061517.618,0.7225900636916681,0.10932233806634784,0.13302512255676693,0.16435589730502426,0.03813517975087935,0.16872865937393305,0.8176100488323407,0.02040606090848947,0.5161553403198167,0.4472066198919693,0.046609375006424716,0.1430067809845012,0.10874659310063198,0.108010679945656,0.021712868428958004,0.0953825599365295,0.09513361499143994,0.534606013251384,0.04233823311612997,0.4631138438434805,0.038471756322300585,0.4797334343673413,0.16223909309767331,0.04173583016514659,0.09608029440013804,0.039122146931073756,0.09371017506653784,0.03862309926069907,0.48597028467174785,0.4800723228749872,0.63982487692511,0.09542266876540295,0.0388841087678736,0.46550195594130694,0.03798004427767339,0.01895011194954151,0.19170942154313092,0.04231266202422693,0.11134341690795582,0.45070450164055487,0.09401298642768294,0.47974703584762
1642061532.636,0.7225900636916681,0.10932233806634784,0.13302512255676693,0.16435589730502426,0.03813517975087935,0.16872865937393305,0.8176100488323407,0.02040606090848947,0.5161553403198167,0.4472066198919693,0.046609375006424716,0.1430067809845012,0.10874659310063198,0.108010679945656,0.021712868428958004,0.0953825599365295,0.09513361499143994,0.534606013251384,0.04233823311612997,0.4631138438434805,0.038471756322300585,0.4797334343673413,0.16223909309767331,0.04173583016514659,0.09608029440013804,0.039122146931073756,0.09371017506653784,0.03862309926069907,0.48597028467174785,0.4800723228749872,0.63982487692511,0.09542266876540295,0.0388841087678736,0.46550195594130694,0.03798004427767339,0.01895011194954151,0.19170942154313092,0.04231266202422693,0.11134341690795582,0.45070450164055487,0.09401298642768294,0.47974703584762
1642061547.656,0.7176517418874266,0.1090361954247637,0.14358357163914265,0.16501154474244925,0.03871901384438675,0.16793169056155705,0.8209221529219879,0.020962397933171208,0.5173086389343838,0.4411225040660175,0.04511397238873058,0.14222555245459279,0.10854226931179324,0.1078231915478384,0.021805643670444325,0.08926269050987226,0.0947036071258758,0.5326950520518032,0.042507187323923695,0.45304567478335916,0.03702267272368047,0.5057774476905921,0.1618699351465318,0.04134779968160816,0.09600765414332414,0.03969773819661636,0.09407761671626971,0.03845703878122743,0.5277140861360756,0.45198578890239804,0.6411916050036184,0.09546956705034104,0.0403058882901548,0.46811167886416266,0.03748405759395643,0.018877649601558442,0.19076998937590955,0.04255735276677636,0.1107105507405574,0.44912930367800685,0.09430462712057558,0.4653777412877439
1642061562.671,0.7176517418874266,0.1090361954247637,0.14358357163914265,0.16501154474244925,0.03871901384438675,0.16793169056155705,0.8209221529219879,0.020962397933171208,0.5173086389343838,0.4411225040660175,0.04511397238873058,0.14222555245459279,0.10854226931179324,0.1078231915478384,0.021805643670444325,0.08926269050987226,0.0947036071258758,0.5326950520518032,0.042507187323923695,0.45304567478335916,0.03702267272368047,0.5057774476905921,0.1618699351465318,0.04134779968160816,0.09600765414332414,0.03969773819661636,0.09407761671626971,0.03845703878122743,0.5277140861360756,0.45198578890239804,0.6411916050036184,0.09546956705034104,0.0403058882901548,0.46811167886416266,0.03748405759395643,0.018877649601558442,0.19076998937590955,0.04255735276677636,0.1107105507405574,0.44912930367800685,0.09430462712057558,0.4653777412877439
1642061577.725,0.7206048598302722,0.10881487552365798,0.13706980238496377,0.1609585698985892,0.038830944171708875,0.16799217007655337,0.8223279158035827,0.02165867905097881,0.5312307352569309,0.45113393780949357,0.04471817612506318,0.14203797247832206,0.10841515140526939,0.10781238042928545,0.021878386170576587,0.09492723646769896,0.09430197698361256,0.5355216509416578,0.04185805617063629,0.464818661880113,0.03823901558383229,0.4916666356695717,0.1635914634078926,0.041425269528465834,0.09604254210675767,0.03830369032248771,0.09360934206144796,0.03823296964885026,0.5274824138560767,0.468873139044903,0.6295235770845456,0.09580782552710282,0.039481471609557825,0.49628767081991787,0.03751315869440737,0.018991833541511693,0.19114254307103634,0.04351457189510878,0.10995967286748688,0.4504257336914867,0.09463859940588895,0.4746709018866754
1642061592.761,0.7206048598302722,0.10881487552365798,0.13706980238496377,0.1609585698985892,0.038830944171708875,0.16799217007655337,0.8223279158035827,0.02165867905097881,0.5312307352569309,0.45113393780949357,0.04471817612506318,0.14203797247832206,0.10841515140526939,0.10781238042928545,0.021878386170576587,0.09492723646769896,0.09430197698361256,0.5355216509416578,0.04185805617063629,0.464818661880113,0.03823901558383229,0.4916666356695717,0.1635914634078926,0.041425269528465834,0.09604254210675767,0.03830369032248771,0.09360934206144796,0.03823296964885026,0.5274824138560767,0.468873139044903,0.6295235770845456,0.09580782552710282,0.039481471609557825,0.49628767081991787,0.03751315869440737,0.018991833541511693,0.19114254307103634,0.04351457189510878,0.10995967286748688,0.4504257336914867,0.09463859940588895,0.4746709018866754
1642061607.781,0.7155598882116525,0.1083068685275968,0.14155537444888244,0.16666515771150298,0.03865053904423944,0.1662651112404575,0.8111839453634592,0.0215574545066081,0.4890752913833042,0.43676750073201703,0.04509148130654622,0.14023992780461814,0.10789908180052002,0.10731334393974229,0.02162636667368712,0.09440518533229024,0.09449721646041614,0.530643582103439,0.041591578849205925,0.4649971327322001,0.038187430740202935,0.4868412435222465,0.16289758997355985,0.04202593873328778,0.09192522405504447,0.039973957924120875,0.09339833498724827,0.038198627114160125,0.5134206102948138,0.4793451770267862,0.64636784099107,0.09181036186613305,0.03913824680082364,0.49528166816110614,0.03756727737513621,0.018955380144120466,0.1893810027828302,0.04374892148709379,0.1126205308318114,0.4487499099749036,0.09466988317945874,0.4648538613061815
1642061622.798,0.7155598882116525,0.1083068685275968,0.14155537444888244,0.16666515771150298,0.03865053904423944,0.1662651112404575,0.8111839453634592,0.0215574545066081,0.4890752913833042,0.43676750073201703,0.04509148130654622,0.14023992780461814,0.10789908180052002,0.10731334393974229,0.02162636667368712,0.09440518533229024,0.09449721646041614,0.530643582103439,0.041591578849205925,0.4649971327322001,0.038187430740202935,0.4868412435222465,0.16289758997355985,0.04202593873328778,0.09192522405504447,0.039973957924120875,0.09339833498724827,0.038198627114160125,0.5134206102948138,0.4793451770267862,0.64636784099107,0.09181036186613305,0.03913824680082364,0.49528166816110614,0.03756727737513621,0.018955380144120466,0.1893810027828302,0.04374892148709379,0.1126205308318114,0.4487499099749036,0.09466988317945874,0.4648538613061815
