"Time","pod:recommendationservice-w4-6855bd669b-mgw57_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-d5z64_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-xkvxk_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-kfb66_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-x8n7p_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-2rvs6_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-h9mvp_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-vbl24_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-cjtv5_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-sdkg4_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-5wmk4_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-svscm_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-k9nfw_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-p8n6s_service:currencyservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-4q96m_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-8hrzv_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-xlgpx_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-4dmtk_service:productcatalogservice_node:worker--3","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-4bpbm_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-27jrd_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-dzp6j_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-kk2nh_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-r9ccg_service:frontend_node:worker--3","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-pvsv5_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-94z9q_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-fx7wb_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-btjmh_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-jpjtj_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-qxzmj_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-k6vnt_service:recommendationservice_node:worker--3","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-78d8x_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-ndsht_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:currencyservice-w4-649d8c7669-tfc4r_service:currencyservice_node:worker--4.novalocal"
1636036940.715,0.010035636024078205,0.7218486982718025,0.6677185043954512,0.013443847963352984,0.7164120882372914,0.10163949305792623,0.08062851196202435,0.008817169654887866,0.584750139142369,0.6562210605775621,0.08152588957910704,0.008423420978976165,0.005166849581573516,0.19743548972604855,0.07960652570677865,0.024393197598126175,0.7997192456715495,0.5891098062777561,0.19556360287068808,0.6714895893953317,0.7202885958790248,0.10451180462060902,0.15928748755977795,0.08384075631947235,0.1798245514951276,0.5782773985621561,0.20522157251011672,0.09439837960766816,0.009395632379234683,0.6730497892386674,0.038748831015763284,0.7512651693263241,0.0935761304857813,0.009798436371059567,0.15205494260635755,0.5725533474114891,0.7674978868239167,0.009180106240089077,0.008875214275945295,0.19307740092756231,0.669554205521864,0.009626262840501838,0.18197287511395122,0.6788301295065494
1636036955.732,0.010290600106484306,0.728956736609002,0.6699383976680162,0.01123906151896014,0.7196906180098139,0.10380556971954152,0.0806604257838896,0.008730093361947957,0.5823517087607724,0.6554732190243773,0.08249227490089622,0.008905207655264182,0.005135557918427244,0.2002677159997288,0.07976568035394309,0.02619704802674091,0.7984103606029445,0.563557709207551,0.21496480338934326,0.7274063750745268,0.6949691707847161,0.11105158816556704,0.15909130534748775,0.08356897863009166,0.1805786584450612,0.5793577894336948,0.2055676593425935,0.09503772722090899,0.00947178750260807,0.7234699027534366,0.039896124962727056,0.7509766668654704,0.0937987821961265,0.009363769199565768,0.15254722318788533,0.5737477839082142,0.764555371882028,0.009079405592284612,0.008202684571371213,0.19583685198116016,0.6726783175117771,0.009644263249195132,0.18873296109170473,0.6959412902508846
1636036970.745,0.010290600106484306,0.728956736609002,0.6699383976680162,0.01123906151896014,0.7196906180098139,0.10380556971954152,0.0806604257838896,0.008730093361947957,0.5823517087607724,0.6554732190243773,0.08249227490089622,0.008905207655264182,0.005135557918427244,0.2002677159997288,0.07976568035394309,0.02619704802674091,0.7984103606029445,0.563557709207551,0.21496480338934326,0.7274063750745268,0.6949691707847161,0.11105158816556704,0.15909130534748775,0.08356897863009166,0.1805786584450612,0.5793577894336948,0.2055676593425935,0.09503772722090899,0.00947178750260807,0.7234699027534366,0.039896124962727056,0.7509766668654704,0.0937987821961265,0.009363769199565768,0.15254722318788533,0.5737477839082142,0.764555371882028,0.009079405592284612,0.008202684571371213,0.19583685198116016,0.6726783175117771,0.009644263249195132,0.18873296109170473,0.6959412902508846
1636036985.763,0.009602508696663684,0.7312655123973466,0.6709803715128517,0.009152901312115611,0.697404495112557,0.10312617047274034,0.08044183066154285,0.008773133176287268,0.5623733403413866,0.649189697173626,0.08238145856735198,0.008887671567757112,0.0051325212542171605,0.2004223788172343,0.07986657660959437,0.027644487104535487,0.7981018658107829,0.5876868537850137,0.19310499485124322,0.7016542007618403,0.6846300734645636,0.10651988617631764,0.15871727169381128,0.08334657190394355,0.18064785955415702,0.5795144631125732,0.20574341885579583,0.09527452276662471,0.009460764146753764,0.7306607075951687,0.03890227634554201,0.7529051909373436,0.09384506384180072,0.010252417365222276,0.15247725476898355,0.5736982868860306,0.763385316764497,0.009146913989380948,0.00875954872492929,0.1967351831910118,0.6733745347019342,0.009620283974029213,0.18852633483480646,0.7452145793728437
1636037000.785,0.009602508696663684,0.7312655123973466,0.6709803715128517,0.009152901312115611,0.697404495112557,0.10312617047274034,0.08044183066154285,0.008773133176287268,0.5623733403413866,0.649189697173626,0.08238145856735198,0.008887671567757112,0.0051325212542171605,0.2004223788172343,0.07986657660959437,0.027644487104535487,0.7981018658107829,0.5876868537850137,0.19310499485124322,0.7016542007618403,0.6846300734645636,0.10651988617631764,0.15871727169381128,0.08334657190394355,0.18064785955415702,0.5795144631125732,0.20574341885579583,0.09527452276662471,0.009460764146753764,0.7306607075951687,0.03890227634554201,0.7529051909373436,0.09384506384180072,0.010252417365222276,0.15247725476898355,0.5736982868860306,0.763385316764497,0.009146913989380948,0.00875954872492929,0.1967351831910118,0.6733745347019342,0.009620283974029213,0.18852633483480646,0.7452145793728437
1636037015.812,0.009544794016807924,0.7355417525867556,0.6721697555680175,0.0075350148888881354,0.7297378135258481,0.09750716869218716,0.08070826508546888,0.008738614920730154,0.5595722745114727,0.6303739055918418,0.07815600192475897,0.008873518406572417,0.005116658049438288,0.1886000664513878,0.08078344170436773,0.028725366869000412,0.7945241309357189,0.55939728848648,0.21090927297615247,0.7134315136479303,0.693469695735109,0.10656998601231718,0.15938565958662232,0.0834748630987643,0.18074435984738696,0.5801501930586566,0.20561618555525046,0.09552304787524642,0.0094836105216062,0.7318281646312417,0.040558200033080284,0.7550848321092911,0.09406519372163435,0.009795544608094014,0.1531063447383083,0.5744361571126183,0.7605408966826357,0.009058456185191053,0.008619460418818631,0.19703911258753862,0.6742695873435404,0.009646283132550034,0.18958704566494416,0.7468749038989813
1636037030.834,0.009544794016807924,0.7355417525867556,0.6721697555680175,0.0075350148888881354,0.7297378135258481,0.09750716869218716,0.08070826508546888,0.008738614920730154,0.5595722745114727,0.6303739055918418,0.07815600192475897,0.008873518406572417,0.005116658049438288,0.1886000664513878,0.08078344170436773,0.028725366869000412,0.7945241309357189,0.55939728848648,0.21090927297615247,0.7134315136479303,0.693469695735109,0.10656998601231718,0.15938565958662232,0.0834748630987643,0.18074435984738696,0.5801501930586566,0.20561618555525046,0.09552304787524642,0.0094836105216062,0.7318281646312417,0.040558200033080284,0.7550848321092911,0.09406519372163435,0.009795544608094014,0.1531063447383083,0.5744361571126183,0.7605408966826357,0.009058456185191053,0.008619460418818631,0.19703911258753862,0.6742695873435404,0.009646283132550034,0.18958704566494416,0.7468749038989813
1636037045.863,0.010376643954312788,0.7446768101194173,0.6723931245862214,0.005571220093921631,0.7377976976960786,0.10662443968536042,0.08130547201539715,0.008767862363189952,0.585216849974868,0.6287836840284605,0.08249108472908677,0.008845884995990186,0.005090977997495911,0.19660073213902401,0.08122578720809999,0.030317513562651936,0.7977334876232631,0.5904416594568144,0.20494525374904177,0.7053323483878109,0.658155046625257,0.10922941945699807,0.15905270883092232,0.08346665461245771,0.1805252842818847,0.581104807255375,0.195881497590627,0.09511994311562516,0.00956789133384203,0.685483905371898,0.04184478658053417,0.75283015195425,0.09384590309566632,0.010446088821519402,0.1544890440111362,0.5750919300891095,0.7614798621760351,0.009013716515527839,0.008703550513106086,0.19744780431502348,0.6733416502449407,0.009576263068273968,0.19067834832555414,0.7507666265746521
1636037060.886,0.010376643954312788,0.7446768101194173,0.6723931245862214,0.005571220093921631,0.7377976976960786,0.10662443968536042,0.08130547201539715,0.008767862363189952,0.585216849974868,0.6287836840284605,0.08249108472908677,0.008845884995990186,0.005090977997495911,0.19660073213902401,0.08122578720809999,0.030317513562651936,0.7977334876232631,0.5904416594568144,0.20494525374904177,0.7053323483878109,0.658155046625257,0.10922941945699807,0.15905270883092232,0.08346665461245771,0.1805252842818847,0.581104807255375,0.195881497590627,0.09511994311562516,0.00956789133384203,0.685483905371898,0.04184478658053417,0.75283015195425,0.09384590309566632,0.010446088821519402,0.1544890440111362,0.5750919300891095,0.7614798621760351,0.009013716515527839,0.008703550513106086,0.19744780431502348,0.6733416502449407,0.009576263068273968,0.19067834832555414,0.7507666265746521
1636037075.911,0.009419187561994372,0.737474970461149,0.6715867322719196,0.003894372230492985,0.7294551196291328,0.11191944320466969,0.08124131333271375,0.008760238450433513,0.5843017401207081,0.6358953118563211,0.08019891024115597,0.00885292474592917,0.004756424904399311,0.2088570085207889,0.08130241915407131,0.03174051997405638,0.798331829917278,0.590958808872997,0.1891563315697664,0.7232997608154703,0.671064235760871,0.10901699224709531,0.15815810512409725,0.08140255398350332,0.1809678833567856,0.5814393605380304,0.20574519603541946,0.09497679702958897,0.009598086224906861,0.7178502277599037,0.03817922645233961,0.7540367074955951,0.09417120901181383,0.01016251585382058,0.1536908841176547,0.5745529374146695,0.7675310899142286,0.009009065303282052,0.00878862987568585,0.19937209611112522,0.6727783935494867,0.009623530254556187,0.19010335240984755,0.6496614533187515
1636037090.939,0.009419187561994372,0.737474970461149,0.6715867322719196,0.003894372230492985,0.7294551196291328,0.11191944320466969,0.08124131333271375,0.008760238450433513,0.5843017401207081,0.6358953118563211,0.08019891024115597,0.00885292474592917,0.004756424904399311,0.2088570085207889,0.08130241915407131,0.03174051997405638,0.798331829917278,0.590958808872997,0.1891563315697664,0.7232997608154703,0.671064235760871,0.10901699224709531,0.15815810512409725,0.08140255398350332,0.1809678833567856,0.5814393605380304,0.20574519603541946,0.09497679702958897,0.009598086224906861,0.7178502277599037,0.03817922645233961,0.7540367074955951,0.09417120901181383,0.01016251585382058,0.1536908841176547,0.5745529374146695,0.7675310899142286,0.009009065303282052,0.00878862987568585,0.19937209611112522,0.6727783935494867,0.009623530254556187,0.19010335240984755,0.6496614533187515
1636037105.96,0.009744222269102085,0.7401911578818486,0.6704785659096385,0.003896395948109269,0.7312148583998337,0.10513779144813892,0.08141567357377245,0.00880753983598218,0.5847270530162434,0.6893384188002313,0.08162002774439836,0.008811655793469944,0.005155636903888384,0.1983674351482451,0.08119744656610071,0.03249549952062191,0.7949838043667373,0.5587112712768856,0.20567685439392228,0.6893222335889373,0.6708573605860424,0.11128608126184644,0.1534678972450141,0.08070503742072337,0.17809013703174165,0.5823973643070777,0.2129340937479672,0.09508956991421832,0.009534222103313079,0.6930766299313967,0.0383174417384196,0.755371157730709,0.09430235755397545,0.009417109715835259,0.15400187503412513,0.576872735585365,0.7670981367631415,0.008935859345939025,0.00872211167001808,0.19950444483561036,0.6713158611308909,0.009510158989792662,0.1869785048249505,0.7172374490364407
1636037120.988,0.009744222269102085,0.7401911578818486,0.6704785659096385,0.003896395948109269,0.7312148583998337,0.10513779144813892,0.08141567357377245,0.00880753983598218,0.5847270530162434,0.6893384188002313,0.08162002774439836,0.008811655793469944,0.005155636903888384,0.1983674351482451,0.08119744656610071,0.03249549952062191,0.7949838043667373,0.5587112712768856,0.20567685439392228,0.6893222335889373,0.6708573605860424,0.11128608126184644,0.1534678972450141,0.08070503742072337,0.17809013703174165,0.5823973643070777,0.2129340937479672,0.09508956991421832,0.009534222103313079,0.6930766299313967,0.0383174417384196,0.755371157730709,0.09430235755397545,0.009417109715835259,0.15400187503412513,0.576872735585365,0.7670981367631415,0.008935859345939025,0.00872211167001808,0.19950444483561036,0.6713158611308909,0.009510158989792662,0.1869785048249505,0.7172374490364407
1636037136.015,0.009325569899155233,0.734204545105604,0.6695375576686005,0.0038358350802265603,0.7262583198806272,0.10413649820005443,0.0810417119647887,0.008796434057556268,0.584410451374538,0.6821078428285856,0.08129730097650797,0.008838351238251404,0.004729009571379564,0.20166595059611475,0.08128789118918262,0.032597353716004626,0.7998178446371387,0.5903741592512801,0.20170374928002643,0.7198649427696648,0.729499878897839,0.10068752276639872,0.15154683765721497,0.0829732369523552,0.17723799033534732,0.582974551469261,0.21171462373127808,0.09419282953321508,0.009518137543261628,0.7319364787956089,0.04002262279856494,0.7520889672381347,0.09394721502380089,0.010186211308163502,0.15352332628503443,0.5759082206286743,0.7648718235347297,0.008945196547362382,0.008776866937343301,0.1986869994526764,0.6688749678319478,0.009299776847350349,0.18250704229699255,0.6934910286300908
