"Time","pod:productcatalogservice-w2-66565874fb-jz2rl_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-nptbw_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-6nrq8_service:recommendationservice_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-qszdt_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-tzjx7_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-g7bcl_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-vmcf4_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w4-649d8c7669-2tjbc_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-vj8w9_service:frontend_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-qf7rn_service:frontend_node:worker--3","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-7zjsk_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-hdpvm_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-2j6ds_service:frontend_node:worker--3","pod:currencyservice-w2-6f8d8654c5-hfc5j_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-d2pcc_service:productcatalogservice_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-k6p5p_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-6brrn_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-5dqw6_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-8nzp8_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-xsc5j_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-k9kjq_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-f7vtn_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-xzfvc_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-27jrd_service:cartservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-zcbzm_service:recommendationservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-x8pr8_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-qmlcl_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-zbjzm_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-dl4fv_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-lmf2x_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-gtxzd_service:productcatalogservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-4h2tv_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-s2257_service:frontend_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3"
1636034335.348,0.09385526794370833,0.5729213105463903,0.008668325325702208,0.19548354166144855,0.5754308851447294,0.7541412489282172,0.08220724156964734,0.08230564220939317,0.697140541701317,0.6872069705464727,0.7611388668747441,0.004298756023356309,0.18057661711491735,0.5799518818170244,0.5751119332124923,0.7465622789500684,0.6724743132605333,0.08144046947477035,0.009390244331230176,0.7202215358601727,0.6727692509824861,0.10496611209931983,0.15795117822691546,0.00896941737310576,0.19735803396104068,0.8051640566955577,0.1100627336759799,0.008701900509979502,0.21506047907276493,0.18905230021915165,0.008476510375915205,0.09384582367491728,0.009412710729518175,0.004794627735936445,0.02985771660943637,0.669624706712058,0.01008053226513426,0.009847294719051797,0.08698547647232965,0.2170497132024788,0.7656495729769064,0.7225436093104178,0.039754279116265015,0.16651431480825768
1636034350.373,0.09385526794370833,0.5729213105463903,0.008668325325702208,0.19548354166144855,0.5754308851447294,0.7541412489282172,0.08220724156964734,0.08230564220939317,0.697140541701317,0.6872069705464727,0.7611388668747441,0.004298756023356309,0.18057661711491735,0.5799518818170244,0.5751119332124923,0.7465622789500684,0.6724743132605333,0.08144046947477035,0.009390244331230176,0.7202215358601727,0.6727692509824861,0.10496611209931983,0.15795117822691546,0.00896941737310576,0.19735803396104068,0.8051640566955577,0.1100627336759799,0.008701900509979502,0.21506047907276493,0.18905230021915165,0.008476510375915205,0.09384582367491728,0.009412710729518175,0.004794627735936445,0.02985771660943637,0.669624706712058,0.01008053226513426,0.009847294719051797,0.08698547647232965,0.2170497132024788,0.7656495729769064,0.7225436093104178,0.039754279116265015,0.16651431480825768
1636034365.394,0.09361068863652028,0.598212001096443,0.008980500667461599,0.2085462231999518,0.5747853259483283,0.7544269920342637,0.08213338443820137,0.08112781012669304,0.7463351401171748,0.6807685520876243,0.7186378517241023,0.004490972512577861,0.17917481216442202,0.5789726232789807,0.5675548738188365,0.7813265512209235,0.6725873362699959,0.08623766505176605,0.009422254137254376,0.6961838732082556,0.6634906111171812,0.10861147605538665,0.1568064437961567,0.008862039100132195,0.196267954061582,0.8046842623698075,0.11089309179555294,0.008657018124523373,0.2150681265945358,0.18989655019748916,0.008551230812646377,0.09344226187042205,0.009337493103070752,0.00485477775795078,0.029605210464911682,0.6672909901943729,0.009709792382737326,0.010042891528557094,0.08134063700272871,0.199145837379738,0.7606333643716335,0.723628582581962,0.039806042193133245,0.16707665996583182
1636034380.417,0.09361068863652028,0.598212001096443,0.008980500667461599,0.2085462231999518,0.5747853259483283,0.7544269920342637,0.08213338443820137,0.08112781012669304,0.7463351401171748,0.6807685520876243,0.7186378517241023,0.004490972512577861,0.17917481216442202,0.5789726232789807,0.5675548738188365,0.7813265512209235,0.6725873362699959,0.08623766505176605,0.009422254137254376,0.6961838732082556,0.6634906111171812,0.10861147605538665,0.1568064437961567,0.008862039100132195,0.196267954061582,0.8046842623698075,0.11089309179555294,0.008657018124523373,0.2150681265945358,0.18989655019748916,0.008551230812646377,0.09344226187042205,0.009337493103070752,0.00485477775795078,0.029605210464911682,0.6672909901943729,0.009709792382737326,0.010042891528557094,0.08134063700272871,0.199145837379738,0.7606333643716335,0.723628582581962,0.039806042193133245,0.16707665996583182
1636034395.456,0.0936357698471493,0.5966726412175044,0.008918274314105395,0.20748699977920076,0.5753542932716973,0.7509296215077743,0.08196348721867905,0.08140142680618764,0.746722874628627,0.6923681999483314,0.7551627707140985,0.004486553846782794,0.17865779028202183,0.5788971254110568,0.5549923475838718,0.7646669508445068,0.6728275605488361,0.08622350384481559,0.009338834659340534,0.7597215977315586,0.6379546249144962,0.11182292958320268,0.1567532549822852,0.008810263104306597,0.19482580041364078,0.8066552461142931,0.11099769524051498,0.008659176662719927,0.215461630659535,0.19008757211687313,0.008873240101818641,0.09269333534184318,0.009325145098312747,0.0049145802202004395,0.02926794670469704,0.6669784432856525,0.009985092999977605,0.009729671348444257,0.08612456617797554,0.20213369387901978,0.7604489173550056,0.7233458713427022,0.03978509159459535,0.16286244266600786
1636034410.47,0.0936357698471493,0.5966726412175044,0.008918274314105395,0.20748699977920076,0.5753542932716973,0.7509296215077743,0.08196348721867905,0.08140142680618764,0.746722874628627,0.6923681999483314,0.7551627707140985,0.004486553846782794,0.17865779028202183,0.5788971254110568,0.5549923475838718,0.7646669508445068,0.6728275605488361,0.08622350384481559,0.009338834659340534,0.7597215977315586,0.6379546249144962,0.11182292958320268,0.1567532549822852,0.008810263104306597,0.19482580041364078,0.8066552461142931,0.11099769524051498,0.008659176662719927,0.215461630659535,0.19008757211687313,0.008873240101818641,0.09269333534184318,0.009325145098312747,0.0049145802202004395,0.02926794670469704,0.6669784432856525,0.009985092999977605,0.009729671348444257,0.08612456617797554,0.20213369387901978,0.7604489173550056,0.7233458713427022,0.03978509159459535,0.16286244266600786
1636034425.493,0.09292841767159794,0.5522740223952329,0.00865867713666246,0.19906680684958944,0.5755383946520634,0.7513994776115689,0.08211076228494953,0.08175974487642472,0.7034181026317559,0.7156677627144006,0.7567927144039737,0.004637696154891612,0.17863402180252078,0.5788652365207502,0.5876473191362726,0.7640224344567623,0.6728094046505597,0.08563728044488365,0.00935262942565956,0.7582956995591917,0.6582436400149155,0.10987022387824885,0.1571292551763593,0.008764788998667651,0.1947883392895296,0.8067982700479293,0.11156582235693385,0.008781482532136009,0.21572034584602118,0.18879557939455305,0.008712003067664424,0.09266049305735576,0.009434564230901282,0.004888333523957511,0.02952628100058061,0.6645093602439458,0.009949532234416594,0.009860491694645179,0.08600744793606843,0.21857241150164164,0.761438867912864,0.7262980134365606,0.03986472381824512,0.16789706917505093
1636034440.518,0.09292841767159794,0.5522740223952329,0.00865867713666246,0.19906680684958944,0.5755383946520634,0.7513994776115689,0.08211076228494953,0.08175974487642472,0.7034181026317559,0.7156677627144006,0.7567927144039737,0.004637696154891612,0.17863402180252078,0.5788652365207502,0.5876473191362726,0.7640224344567623,0.6728094046505597,0.08563728044488365,0.00935262942565956,0.7582956995591917,0.6582436400149155,0.10987022387824885,0.1571292551763593,0.008764788998667651,0.1947883392895296,0.8067982700479293,0.11156582235693385,0.008781482532136009,0.21572034584602118,0.18879557939455305,0.008712003067664424,0.09266049305735576,0.009434564230901282,0.004888333523957511,0.02952628100058061,0.6645093602439458,0.009949532234416594,0.009860491694645179,0.08600744793606843,0.21857241150164164,0.761438867912864,0.7262980134365606,0.03986472381824512,0.16789706917505093
1636034455.62,0.09293232161830857,0.5964217027568325,0.009114923917134608,0.1965402329585982,0.57364178189215,0.7506214609214444,0.08185560225452251,0.08153180256541964,0.7329822272391446,0.6833301487244735,0.7545336799485437,0.0044136979317936365,0.17765186153074392,0.5779183253830916,0.5882778219827546,0.777597959874366,0.6738010552771249,0.085865841196888,0.009420774042533057,0.7012412418587224,0.660218900935372,0.1097079445498402,0.15763541274512743,0.00876849641921855,0.19544993656589274,0.8094003532474278,0.11171427073840526,0.008604076669335657,0.21701748939428867,0.1809304514643036,0.008968569365654686,0.09300533727450347,0.009389259810998026,0.004953474877383045,0.02923880217238649,0.6641592842434234,0.009515865235860264,0.009792684616527199,0.08556388342323701,0.20467837899612204,0.7622457249925803,0.7250516058939385,0.040048115952191383,0.16747187825852122
1636034470.651,0.09293232161830857,0.5964217027568325,0.009114923917134608,0.1965402329585982,0.57364178189215,0.7506214609214444,0.08185560225452251,0.08153180256541964,0.7329822272391446,0.6833301487244735,0.7545336799485437,0.0044136979317936365,0.17765186153074392,0.5779183253830916,0.5882778219827546,0.777597959874366,0.6738010552771249,0.085865841196888,0.009420774042533057,0.7012412418587224,0.660218900935372,0.1097079445498402,0.15763541274512743,0.00876849641921855,0.19544993656589274,0.8094003532474278,0.11171427073840526,0.008604076669335657,0.21701748939428867,0.1809304514643036,0.008968569365654686,0.09300533727450347,0.009389259810998026,0.004953474877383045,0.02923880217238649,0.6641592842434234,0.009515865235860264,0.009792684616527199,0.08556388342323701,0.20467837899612204,0.7622457249925803,0.7250516058939385,0.040048115952191383,0.16747187825852122
1636034485.666,0.0932806585622375,0.596572023607806,0.00859475567994633,0.195330194831505,0.5747154425459716,0.7493894332714366,0.08176102665395472,0.08159431882690449,0.769855136911942,0.7038558853147421,0.7566911833436931,0.004430429432694956,0.17741049408680437,0.5776619584084501,0.5884748631731507,0.7777624298415469,0.6717945327048819,0.08355395137503806,0.009425737214587062,0.738379308331421,0.6726309335355616,0.10162698054418576,0.15735406374333932,0.008698995552599897,0.19465464828065987,0.8110635176191567,0.10582744934689325,0.008676036458156141,0.217268848763006,0.184971520739027,0.008539712536445322,0.09228411413482203,0.009491280817817648,0.004922867086045907,0.02916007463314796,0.6648498746888041,0.01064662478255287,0.009588819374351347,0.08550811164523077,0.20655450744083192,0.7573629097388543,0.7266940850126615,0.04014238138356704,0.16753017183838792
1636034500.692,0.0932806585622375,0.596572023607806,0.00859475567994633,0.195330194831505,0.5747154425459716,0.7493894332714366,0.08176102665395472,0.08159431882690449,0.769855136911942,0.7038558853147421,0.7566911833436931,0.004430429432694956,0.17741049408680437,0.5776619584084501,0.5884748631731507,0.7777624298415469,0.6717945327048819,0.08355395137503806,0.009425737214587062,0.738379308331421,0.6726309335355616,0.10162698054418576,0.15735406374333932,0.008698995552599897,0.19465464828065987,0.8110635176191567,0.10582744934689325,0.008676036458156141,0.217268848763006,0.184971520739027,0.008539712536445322,0.09228411413482203,0.009491280817817648,0.004922867086045907,0.02916007463314796,0.6648498746888041,0.01064662478255287,0.009588819374351347,0.08550811164523077,0.20655450744083192,0.7573629097388543,0.7266940850126615,0.04014238138356704,0.16753017183838792
1636034515.707,0.09327278688287628,0.598873753706094,0.00889086520778935,0.20305346429401222,0.5761146513899718,0.7544479789391378,0.08185754712441567,0.08181564117639215,0.714266833334194,0.6505628953421395,0.754416240549335,0.00446120830409053,0.176793630468819,0.5803720367931824,0.5894290629912133,0.7777490325470905,0.6718552336122647,0.08554165142894118,0.009359805519822746,0.7051183257729869,0.6532111075348315,0.10904357552482619,0.15761087732848145,0.008862390450304005,0.19475075999826466,0.8145612993668839,0.1138654018232749,0.008641988962024928,0.2164209095173422,0.18976539916172086,0.009001183176481378,0.09240649451679855,0.00929562190309712,0.0049637940363410115,0.02896556736245306,0.6646422320024968,0.009772272581910027,0.009933058193326984,0.08176895564452753,0.21697682673637492,0.757126791280904,0.728492194442681,0.04003323056816249,0.16889027122350628
1636034530.722,0.09327278688287628,0.598873753706094,0.00889086520778935,0.20305346429401222,0.5761146513899718,0.7544479789391378,0.08185754712441567,0.08181564117639215,0.714266833334194,0.6505628953421395,0.754416240549335,0.00446120830409053,0.176793630468819,0.5803720367931824,0.5894290629912133,0.7777490325470905,0.6718552336122647,0.08554165142894118,0.009359805519822746,0.7051183257729869,0.6532111075348315,0.10904357552482619,0.15761087732848145,0.008862390450304005,0.19475075999826466,0.8145612993668839,0.1138654018232749,0.008641988962024928,0.2164209095173422,0.18976539916172086,0.009001183176481378,0.09240649451679855,0.00929562190309712,0.0049637940363410115,0.02896556736245306,0.6646422320024968,0.009772272581910027,0.009933058193326984,0.08176895564452753,0.21697682673637492,0.757126791280904,0.728492194442681,0.04003323056816249,0.16889027122350628
