"Time","pod:frontend-w4-8ddd87c7b-7gp45_service:frontend_node:worker--4","pod:frontend-w4-8ddd87c7b-vrp9v_service:frontend_node:worker--4","pod:currencyservice-w1-649d8c7669-xrm8q_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-fwvzh_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-gctft_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-8zl6m_service:frontend_node:worker--2.novalocal","pod:frontend-w2-599b6846df-qmgh5_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-4ht5j_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-cdkz7_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-hp644_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w1-6855bd669b-7lppk_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-5fdf77f88c-xtv7l_service:redis-cart_node:worker--1.novalocal","pod:frontend-w3-777d8d5dcb-vnz5v_service:frontend_node:worker--3.novalocal","pod:adservice-w1-76766bdfb6-tw16q_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-d8r48_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-spmjh_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w3-66565874fb-zjbnd_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-prjj7_service:currencyservice_node:worker--4","pod:cartservice-w1-6d5d8bb6bc-sh6pk_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w4-656689488c-gnbzr_service:currencyservice_node:worker--4","pod:frontend-w4-8ddd87c7b-l48fd_service:frontend_node:worker--4","pod:frontend-w4-8ddd87c7b-wc6d8_service:frontend_node:worker--4","pod:frontend-w2-599b6846df-9nwdj_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-9lrwj_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-w1mq6_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-698gh_service:recommendationservice_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-46959_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-c7shk_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-nl7l9_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-lvw85_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-s4z49_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-vd95q_service:currencyservice_node:worker--4","pod:frontend-w3-777d8d5dcb-v49mn_service:frontend_node:worker--3.novalocal","pod:frontend-w1-6646bc856b-vsffm_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-wbwh8_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-l9jsf_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-wnxck_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-ktvwm_service:recommendationservice_node:worker--2.novalocal"
1642202409.422,0.4140405872551969,0.4574137445181168,0.6096083200259158,0.08738162838086745,0.44688360866354204,0.45949238163865175,0.4563828468568042,0.4809039438971929,0.4770766578337938,0.0691482619983911,0.08361150750054769,0.016574611900978413,0.47958290121825037,0.5494422950487566,0.26031939299405504,0.23984743660022795,0.20122015463216963,0.4415992287331568,0.48279449802835656,0.43526859976067755,0.46448450550367,0.45783489747087736,0.46038520536730826,0.48053501480303906,0.18384827525727238,0.06512795636729443,0.255521784589062,0.08077937984748912,0.4473565349413447,0.4732758958912824,0.41921522579595416,0.4493518731203622,0.4816220890057751,0.5740671249620423,0.4490826356530013,0.46060222430908637,0.18720508782018044,0.06656840544163473
1642202424.438,0.41433551416246794,0.42391772094482766,0.6122026002125482,0.08169707995166764,0.44772786499937733,0.46101048632992564,0.45659909224498374,0.4811355149990515,0.47680837092966166,0.06905680871446887,0.0862248441936395,0.016529608300982553,0.4801729354903826,0.6112192835229023,0.2559316700914886,0.2546242317779163,0.2013237916991351,0.4252599741669193,0.5113600826247787,0.4477234042612961,0.44112717287740416,0.458789584962356,0.4615265012577325,0.4802851273595901,0.18276115655029224,0.06476693863322909,0.23815075682591758,0.08742633585588361,0.44904272928786676,0.4731607880023843,0.4198271192912073,0.4505164418309383,0.48141071945241826,0.5820047125745014,0.45002674101312773,0.46171311187595676,0.1880059690122099,0.06630170944618219
1642202439.453,0.41433551416246794,0.42391772094482766,0.6122026002125482,0.08169707995166764,0.44772786499937733,0.46101048632992564,0.45659909224498374,0.4811355149990515,0.47680837092966166,0.06905680871446887,0.0862248441936395,0.016529608300982553,0.4801729354903826,0.6112192835229023,0.2559316700914886,0.2546242317779163,0.2013237916991351,0.4252599741669193,0.5113600826247787,0.4477234042612961,0.44112717287740416,0.458789584962356,0.4615265012577325,0.4802851273595901,0.18276115655029224,0.06476693863322909,0.23815075682591758,0.08742633585588361,0.44904272928786676,0.4731607880023843,0.4198271192912073,0.4505164418309383,0.48141071945241826,0.5820047125745014,0.45002674101312773,0.46171311187595676,0.1880059690122099,0.06630170944618219
1642202454.467,0.4144609703521504,0.44780222030918654,0.6284508655039344,0.08394793365521648,0.4485368326394207,0.46266379111511724,0.45859972163369755,0.4822767342673271,0.4767585585654659,0.06975202066990495,0.0859148020573838,0.01719635193708061,0.4816971021471684,0.5995893206827577,0.24566424328925468,0.24321433131410278,0.2020132897178435,0.44224860102152297,0.48651155118473455,0.4483367517739633,0.4432894582843556,0.45857762944048003,0.4635309782558804,0.4810001844438938,0.17430947958782902,0.062322170282839665,0.23015914302352378,0.08484888286233663,0.45121767367193233,0.4732288040114546,0.4179535879305013,0.43888963200219355,0.4809710025403897,0.6245513840178617,0.45143646688718764,0.46355964885585527,0.18786964970427267,0.06652611885027811
1642202469.486,0.4144609703521504,0.44780222030918654,0.6284508655039344,0.08394793365521648,0.4485368326394207,0.46266379111511724,0.45859972163369755,0.4822767342673271,0.4767585585654659,0.06975202066990495,0.0859148020573838,0.01719635193708061,0.4816971021471684,0.5995893206827577,0.24566424328925468,0.24321433131410278,0.2020132897178435,0.44224860102152297,0.48651155118473455,0.4483367517739633,0.4432894582843556,0.45857762944048003,0.4635309782558804,0.4810001844438938,0.17430947958782902,0.062322170282839665,0.23015914302352378,0.08484888286233663,0.45121767367193233,0.4732288040114546,0.4179535879305013,0.43888963200219355,0.4809710025403897,0.6245513840178617,0.45143646688718764,0.46355964885585527,0.18786964970427267,0.06652611885027811
1642202484.503,0.4120315153150527,0.3997372573850084,0.6110994361747301,0.08669668334621794,0.4390551665201844,0.45345681789707526,0.44710808808517477,0.45702248514878724,0.44566031716893995,0.06484268159314416,0.08180555604221151,0.016742938506149815,0.4692414470156769,0.6034720183654426,0.25740008270824466,0.23808166879864556,0.19975779603380767,0.440267971106616,0.49152341822669293,0.444879477531415,0.4620046233184041,0.43459640146613804,0.45373891111512016,0.4529454909989945,0.18085787989972904,0.06292091277154334,0.24310068304535598,0.08222947750690988,0.4312001449608508,0.46485717271403876,0.4070388028470644,0.43881176803824246,0.4633443730778664,0.569066087669295,0.4299971356406689,0.4567057415912396,0.1852848569505388,0.06188722373117708
1642202499.533,0.4120315153150527,0.3997372573850084,0.6110994361747301,0.08669668334621794,0.4390551665201844,0.45345681789707526,0.44710808808517477,0.45702248514878724,0.44566031716893995,0.06484268159314416,0.08180555604221151,0.016742938506149815,0.4692414470156769,0.6034720183654426,0.25740008270824466,0.23808166879864556,0.19975779603380767,0.440267971106616,0.49152341822669293,0.444879477531415,0.4620046233184041,0.43459640146613804,0.45373891111512016,0.4529454909989945,0.18085787989972904,0.06292091277154334,0.24310068304535598,0.08222947750690988,0.4312001449608508,0.46485717271403876,0.4070388028470644,0.43881176803824246,0.4633443730778664,0.569066087669295,0.4299971356406689,0.4567057415912396,0.1852848569505388,0.06188722373117708
1642202514.566,0.394261109453414,0.4342409115958805,0.5545020364311363,0.07743108814460203,0.4086227092820428,0.4384612865807884,0.4356257140315377,0.44328220459118917,0.4393874820787468,0.0632507254372418,0.07446217659954804,0.015934906524458104,0.46236640194859613,0.5059524177792384,0.24231517643412537,0.24085825130421534,0.19831552690033546,0.4031797465756787,0.4911382203017741,0.4091841317397729,0.44271776579512523,0.4346101300419114,0.439968577696653,0.44148910671977704,0.17730881225172726,0.0586799641440405,0.24854108945181316,0.07745255363998649,0.40894996145340723,0.45536305687318196,0.4023254111458719,0.4080192643484311,0.46001756953260226,0.5475321363952874,0.41186132225042316,0.4396178940852453,0.1811912116397504,0.05863265291194343
1642202529.592,0.394261109453414,0.4342409115958805,0.5545020364311363,0.07743108814460203,0.4086227092820428,0.4384612865807884,0.4356257140315377,0.44328220459118917,0.4393874820787468,0.0632507254372418,0.07446217659954804,0.015934906524458104,0.46236640194859613,0.5059524177792384,0.24231517643412537,0.24085825130421534,0.19831552690033546,0.4031797465756787,0.4911382203017741,0.4091841317397729,0.44271776579512523,0.4346101300419114,0.439968577696653,0.44148910671977704,0.17730881225172726,0.0586799641440405,0.24854108945181316,0.07745255363998649,0.40894996145340723,0.45536305687318196,0.4023254111458719,0.4080192643484311,0.46001756953260226,0.5475321363952874,0.41186132225042316,0.4396178940852453,0.1811912116397504,0.05863265291194343
1642202544.634,0.3966931050117842,0.4349888780883761,0.5723804609920572,0.07287078244774348,0.41123284343131583,0.44012572136722733,0.436550014787759,0.4445509926473735,0.4403729459490192,0.06373313563924449,0.0696843281262136,0.01609454706938815,0.46211824523087724,0.523651675181561,0.24864584088258487,0.22069490290034216,0.19892592478383384,0.4043342270630068,0.4612904165189486,0.41067564190624584,0.4239310984776287,0.4383776542758081,0.44121194403325376,0.4401857396816624,0.1778452101948088,0.05877174508172728,0.2488901376364379,0.07257642480182569,0.4111223122914546,0.4566828171134916,0.4004157899626188,0.4092965881888681,0.4604156908387212,0.5827585564198143,0.4135614430182208,0.44080157999828257,0.18068242473008805,0.058632290749452476
1642202559.66,0.3966931050117842,0.4349888780883761,0.5723804609920572,0.07287078244774348,0.41123284343131583,0.44012572136722733,0.436550014787759,0.4445509926473735,0.4403729459490192,0.06373313563924449,0.0696843281262136,0.01609454706938815,0.46211824523087724,0.523651675181561,0.24864584088258487,0.22069490290034216,0.19892592478383384,0.4043342270630068,0.4612904165189486,0.41067564190624584,0.4239310984776287,0.4383776542758081,0.44121194403325376,0.4401857396816624,0.1778452101948088,0.05877174508172728,0.2488901376364379,0.07257642480182569,0.4111223122914546,0.4566828171134916,0.4004157899626188,0.4092965881888681,0.4604156908387212,0.5827585564198143,0.4135614430182208,0.44080157999828257,0.18068242473008805,0.058632290749452476
1642202574.684,0.39026550334401494,0.43224348949271624,0.5565752671843216,0.073221200009179,0.4103340781595759,0.4374565779563902,0.43591042499347865,0.4439923677373615,0.4390874799091302,0.06370370820798016,0.07308514040068911,0.016161488234063232,0.4628604244025276,0.4916929246949697,0.2398895970960138,0.23345736443863027,0.1983777809355243,0.40432958175707223,0.4437867295850805,0.3904360716188196,0.44529697566971804,0.43771519794248487,0.4399677078844622,0.43874022399602663,0.17322813065064974,0.05942117665317086,0.23186610970318455,0.078018783061451,0.41131602555695623,0.45692703670477774,0.39629679687222685,0.41142663462647455,0.4623628069338682,0.5409091070824891,0.41226143789777653,0.44027568351195506,0.18092380728691265,0.05896732103192685
1642202589.704,0.39026550334401494,0.43224348949271624,0.5565752671843216,0.073221200009179,0.4103340781595759,0.4374565779563902,0.43591042499347865,0.4439923677373615,0.4390874799091302,0.06370370820798016,0.07308514040068911,0.016161488234063232,0.4628604244025276,0.4916929246949697,0.2398895970960138,0.23345736443863027,0.1983777809355243,0.40432958175707223,0.4437867295850805,0.3904360716188196,0.44529697566971804,0.43771519794248487,0.4399677078844622,0.43874022399602663,0.17322813065064974,0.05942117665317086,0.23186610970318455,0.078018783061451,0.41131602555695623,0.45692703670477774,0.39629679687222685,0.41142663462647455,0.4623628069338682,0.5409091070824891,0.41226143789777653,0.44027568351195506,0.18092380728691265,0.05896732103192685
1642202604.743,0.39909070072981473,0.434990059669726,0.5276545516132769,0.0738871104983048,0.41014780011972496,0.437866162375676,0.437506354802767,0.44305568841379084,0.4404929051265296,0.06474646677929904,0.06984392179367149,0.016210960134887833,0.4634793335871912,0.4970384674068826,0.2267096755932809,0.2233594823681296,0.19898874565617475,0.40389157219829697,0.4511424826135119,0.4109220751341726,0.4461204320068054,0.43682565047952887,0.43934238444352974,0.4395690439010279,0.16993221257390145,0.05928031986063873,0.2533010546891724,0.07433119145560824,0.41111737704973483,0.4582971162147336,0.3905120676118159,0.41076419530745667,0.4635400415432035,0.5523039141232406,0.4114407175632839,0.4382403045817328,0.18085876622722377,0.05845159844775109
