"Time","pod:frontend-w3-6646bc856b-78bh4_service:frontend_node:worker--3.novalocal","pod:frontend-w2-8ddd87c7b-mln6x_service:frontend_node:worker--2","pod:frontend-w3-6646bc856b-hbc4j_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-f8mpw_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-6qw78_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-grjzg_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-clpsc_service:frontend_node:worker--2","pod:recommendationservice-w1-5bbcb977f8-sb86c_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-5k6pt_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-5sw4h_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-649d8c7669-wkwrf_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-vt6r6_service:frontend_node:worker--3.novalocal","pod:adservice-w1-9f97cf96-6t2gd_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-xggn5_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-ck2pc_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-5d9b8d854-jncjv_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w1-5bbcb977f8-4ld9z_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-rfw3h_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w4-56c4dd84bf-jk2hk_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-wsbqm_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-8v8fq_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-56rlf_service:frontend_node:worker--2","pod:frontend-w2-8ddd87c7b-5lkbb_service:frontend_node:worker--2","pod:recommendationservice-w3-6855bd669b-4hq85_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-pmtfl_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-48xzg_service:frontend_node:worker--4.novalocal","pod:redis-cart-w1-84485f8b85-gwrgb_service:redis-cart_node:worker--1.novalocal","pod:cartservice-w1-59ff89795c-l4xnm_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-slv99_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-cqbwl_service:currencyservice_node:worker--2","pod:frontend-w3-6646bc856b-9h6kh_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-mtb84_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-bgt7g_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-29qfv_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w3-649d8c7669-k4xld_service:currencyservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-ttvfv_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-9qkzh_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-2m2ns_service:currencyservice_node:worker--2"
1642172260.437,0.3965680036171628,0.40236622816504086,0.42491351524830195,0.4184006540113113,0.43361613048236475,0.412027894418042,0.4179950698747689,0.07114788145312767,0.06494465010078287,0.4806872746287438,0.45052043535648006,0.44643126012868095,0.5173514121365469,0.20691980049786385,0.06837715699790611,0.2226913474128443,0.06988825347083888,0.16952621931214976,0.1769777409644397,0.5435520681009622,0.20720639779954397,0.45555690560358547,0.41248914969403905,0.07912689465507558,0.41998492506972446,0.47548686833638354,0.030905182722728325,0.4970327321660096,0.20606646793318528,0.4123063156559778,0.4339636906207141,0.41671860218988793,0.45115570332245614,0.06675557745102785,0.50014754615863,0.4739959977330411,0.5023326033194848,0.41311301481427976
1642172275.61,0.39812838830695535,0.38484912881210875,0.4536835341432119,0.41876383574441906,0.4342210741546041,0.41192885781583155,0.4262442535671779,0.0704309248910059,0.06550521227066843,0.46074994195773333,0.4644731144546445,0.3994675561494524,0.5154883506627884,0.20682026948744747,0.06829340877821218,0.2041425800080843,0.07029282042985169,0.17209671221694922,0.17716035885894016,0.5446433449784864,0.2067734381421068,0.4623562612322178,0.40698277482403256,0.08053122711348085,0.41963018289445986,0.47863797942888087,0.03081998847271341,0.4966252551219539,0.20585780143098806,0.3903066857546449,0.44658580867237263,0.4172734842278892,0.44977013119056175,0.06605660308896291,0.46294012514127314,0.47399382738219176,0.5025745006845328,0.41255177781188
1642172290.648,0.39812838830695535,0.38484912881210875,0.4536835341432119,0.41876383574441906,0.4342210741546041,0.41192885781583155,0.4262442535671779,0.0704309248910059,0.06550521227066843,0.46074994195773333,0.4644731144546445,0.3994675561494524,0.5154883506627884,0.20682026948744747,0.06829340877821218,0.2041425800080843,0.07029282042985169,0.17209671221694922,0.17716035885894016,0.5446433449784864,0.2067734381421068,0.4623562612322178,0.40698277482403256,0.08053122711348085,0.41963018289445986,0.47863797942888087,0.03081998847271341,0.4966252551219539,0.20585780143098806,0.3903066857546449,0.44658580867237263,0.4172734842278892,0.44977013119056175,0.06605660308896291,0.46294012514127314,0.47399382738219176,0.5025745006845328,0.41255177781188
1642172305.678,0.42934655811364614,0.4056456097853065,0.41436910350596723,0.41958349837336684,0.43617597001716657,0.4023405975707005,0.42910155201056743,0.06993218571052716,0.06360383893037738,0.48455795000254553,0.46595600237022466,0.4209449263040336,0.5117284591032562,0.2061129042518774,0.0679986672372938,0.21008041569288488,0.0693124841739832,0.17212102372625113,0.17647098102589542,0.5463401421314587,0.20558090021937414,0.46147087527967356,0.4324681799272394,0.08098540462171663,0.42167359446449415,0.4794535010119425,0.030790311549032945,0.4978441634283651,0.20481270372031407,0.4010960163862849,0.42228504064810124,0.41861284090388684,0.44948470858982903,0.06607516665505432,0.4889421767143384,0.4710805854250217,0.5026164705409184,0.39638710679777905
1642172320.7,0.42934655811364614,0.4056456097853065,0.41436910350596723,0.41958349837336684,0.43617597001716657,0.4023405975707005,0.42910155201056743,0.06993218571052716,0.06360383893037738,0.48455795000254553,0.46595600237022466,0.4209449263040336,0.5117284591032562,0.2061129042518774,0.0679986672372938,0.21008041569288488,0.0693124841739832,0.17212102372625113,0.17647098102589542,0.5463401421314587,0.20558090021937414,0.46147087527967356,0.4324681799272394,0.08098540462171663,0.42167359446449415,0.4794535010119425,0.030790311549032945,0.4978441634283651,0.20481270372031407,0.4010960163862849,0.42228504064810124,0.41861284090388684,0.44948470858982903,0.06607516665505432,0.4889421767143384,0.4710805854250217,0.5026164705409184,0.39638710679777905
1642172335.72,0.40117716760305194,0.4074068580644249,0.45272543815402944,0.42066939936037995,0.4361820222564348,0.40128676264544966,0.42940443339677414,0.06924261710560808,0.06570208682624842,0.5121073565715286,0.492527344617519,0.4312025283020511,0.5114279636047292,0.20571684308269245,0.0684682194570865,0.20686978653341637,0.06870433701235666,0.1638577831136464,0.17676155156893153,0.5460903221918818,0.2053252468273434,0.4255427720903993,0.43443140386394163,0.08155814359708904,0.4226911616444631,0.47947000857842403,0.03129781828371241,0.49901875764791914,0.20487015735648828,0.41312743696405346,0.4479706587166336,0.41954182123669703,0.45118070298436264,0.06615697032071122,0.4903600766365612,0.472038699787356,0.5036859604217157,0.41386890964795425
1642172350.736,0.40117716760305194,0.4074068580644249,0.45272543815402944,0.42066939936037995,0.4361820222564348,0.40128676264544966,0.42940443339677414,0.06924261710560808,0.06570208682624842,0.5121073565715286,0.492527344617519,0.4312025283020511,0.5114279636047292,0.20571684308269245,0.0684682194570865,0.20686978653341637,0.06870433701235666,0.1638577831136464,0.17676155156893153,0.5460903221918818,0.2053252468273434,0.4255427720903993,0.43443140386394163,0.08155814359708904,0.4226911616444631,0.47947000857842403,0.03129781828371241,0.49901875764791914,0.20487015735648828,0.41312743696405346,0.4479706587166336,0.41954182123669703,0.45118070298436264,0.06615697032071122,0.4903600766365612,0.472038699787356,0.5036859604217157,0.41386890964795425
1642172365.763,0.4260276823930303,0.3889424621797931,0.4274993846813517,0.41984538549811895,0.43697761120730577,0.40082945744111986,0.42968386116317375,0.06907292494568178,0.06361909144382177,0.48849889676276675,0.4667049559997143,0.44377796009837744,0.5126363231994565,0.20575947269295702,0.06896611718566781,0.20867194946824727,0.06959370521642419,0.17252194995731213,0.1766329284080988,0.5460973048409548,0.2064134359002906,0.4673615048397447,0.4359797496033015,0.07969175387198042,0.42266375927334787,0.47974061487640424,0.0313320505171532,0.5003910073234183,0.2053312374656952,0.41593843356780247,0.41474621423005914,0.4196282707692515,0.45114864282137157,0.06612244372473768,0.49010284774636814,0.4715738029710831,0.5050145061853681,0.4159899288908241
1642172380.809,0.4260276823930303,0.3889424621797931,0.4274993846813517,0.41984538549811895,0.43697761120730577,0.40082945744111986,0.42968386116317375,0.06907292494568178,0.06361909144382177,0.48849889676276675,0.4667049559997143,0.44377796009837744,0.5126363231994565,0.20575947269295702,0.06896611718566781,0.20867194946824727,0.06959370521642419,0.17252194995731213,0.1766329284080988,0.5460973048409548,0.2064134359002906,0.4673615048397447,0.4359797496033015,0.07969175387198042,0.42266375927334787,0.47974061487640424,0.0313320505171532,0.5003910073234183,0.2053312374656952,0.41593843356780247,0.41474621423005914,0.4196282707692515,0.45114864282137157,0.06612244372473768,0.49010284774636814,0.4715738029710831,0.5050145061853681,0.4159899288908241
1642172395.828,0.4353299969950893,0.38794265388121113,0.4632856079157149,0.4224581547321518,0.43931251534933513,0.4166917773360652,0.4315917124212162,0.06883959778350371,0.0636012869364704,0.49757870677589033,0.4929658511968464,0.4646099925082478,0.5140284048148834,0.2060325958116443,0.06915378210265649,0.22458576855564602,0.06944998969998539,0.1661810879980701,0.1770289858448508,0.5509504360417532,0.20692667942117327,0.46769139290459977,0.43851676347344426,0.0799698713534574,0.426250939117759,0.48066979664098597,0.03100849999385693,0.5005773086789657,0.20578649524336026,0.4174001595669058,0.4251193609815282,0.42171944499354475,0.4522408548407257,0.06684368692111384,0.4899427163903356,0.4713867971312081,0.508755089260041,0.41659692912133817
1642172410.843,0.4353299969950893,0.38794265388121113,0.4632856079157149,0.4224581547321518,0.43931251534933513,0.4166917773360652,0.4315917124212162,0.06883959778350371,0.0636012869364704,0.49757870677589033,0.4929658511968464,0.4646099925082478,0.5140284048148834,0.2060325958116443,0.06915378210265649,0.22458576855564602,0.06944998969998539,0.1661810879980701,0.1770289858448508,0.5509504360417532,0.20692667942117327,0.46769139290459977,0.43851676347344426,0.0799698713534574,0.426250939117759,0.48066979664098597,0.03100849999385693,0.5005773086789657,0.20578649524336026,0.4174001595669058,0.4251193609815282,0.42171944499354475,0.4522408548407257,0.06684368692111384,0.4899427163903356,0.4713867971312081,0.508755089260041,0.41659692912133817
1642172425.855,0.4324599724936512,0.4056696469095715,0.43170617105373177,0.42224014364777734,0.4371255878338155,0.41742319731726485,0.4362264406735348,0.06879771134458401,0.0658736497136272,0.4966195323624127,0.4749753297905073,0.4633014163468384,0.5140566626229833,0.2054628401856241,0.06956162835152538,0.22507534394015863,0.06979072565508053,0.1741799229849563,0.17803826444532422,0.5517489312297749,0.2070299922015667,0.47138108582622024,0.43843186553947633,0.07992258109856723,0.4265754114387833,0.48233981920165786,0.0309709766326648,0.5007058186799697,0.20640163085187624,0.3976144094648945,0.42469202332078787,0.42216489712547856,0.45389353216150297,0.06716797859765787,0.48220175484918176,0.47347385969612177,0.5093933059307503,0.4177382009787258
1642172440.873,0.4324599724936512,0.4056696469095715,0.43170617105373177,0.42224014364777734,0.4371255878338155,0.41742319731726485,0.4362264406735348,0.06879771134458401,0.0658736497136272,0.4966195323624127,0.4749753297905073,0.4633014163468384,0.5140566626229833,0.2054628401856241,0.06956162835152538,0.22507534394015863,0.06979072565508053,0.1741799229849563,0.17803826444532422,0.5517489312297749,0.2070299922015667,0.47138108582622024,0.43843186553947633,0.07992258109856723,0.4265754114387833,0.48233981920165786,0.0309709766326648,0.5007058186799697,0.20640163085187624,0.3976144094648945,0.42469202332078787,0.42216489712547856,0.45389353216150297,0.06716797859765787,0.48220175484918176,0.47347385969612177,0.5093933059307503,0.4177382009787258
1642172456.064,0.4404273902345114,0.40898391632277364,0.43130365112304814,0.42411841350733137,0.4384269061045505,0.41608484370727666,0.4352391688932703,0.06924698649327063,0.06561458170869268,0.48230221237648196,0.4863471736862464,0.45787177508792104,0.5160065293670469,0.20563836088473775,0.06966906408314383,0.22113315610249795,0.06963526213070902,0.17348387129432863,0.17898381062777083,0.5513603709292908,0.20762533756239787,0.46052329272457565,0.4190213911995526,0.08193721498958201,0.42762592815325384,0.48119462592555073,0.031080935791153765,0.5030941762593487,0.20662587038220157,0.4065441880258194,0.45077743479400345,0.42433749418401223,0.4548249399471393,0.06704544831279971,0.4820082961399907,0.47293643109314826,0.5119224935494904,0.40699838543621364
