"Time","pod:frontend-w2-8ddd87c7b-fhcl2_service:frontend_node:worker--2","pod:frontend-w2-8ddd87c7b-g69q8_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-rrdt9_service:currencyservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-7fffq_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-pzfzm_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-xrc9r_service:frontend_node:worker--2","pod:frontend-w3-6646bc856b-r6lpv_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w1-66565874fb-9pwww_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w4-56c4dd84bf-d6r6m_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-d64h7_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-4cbhz_service:productcatalogservice_node:worker--2","pod:currencyservice-w3-649d8c7669-dml2t_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-bcw8m_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-v5zld_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-qhtjs_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-ccxqm_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-qvq2t_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w1-66565874fb-9rpdj_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-km8vb_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-84485f8b85-bjcdb_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-q6964_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-sv7wx_service:frontend_node:worker--2","pod:productcatalogservice-w3-5d9b8d854-dcqfx_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w1-59ff89795c-zdgkc_service:cartservice_node:worker--1.novalocal","pod:frontend-w4-599b6846df-vkkr8_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-2zchl_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-9f97cf96-qgsmp_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-g5s8v_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-4n2dj_service:currencyservice_node:worker--2","pod:frontend-w3-6646bc856b-5sxb2_service:frontend_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-bsg8j_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-sqptl_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-n498m_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-qt8lc_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-p9xvl_service:currencyservice_node:worker--2","pod:currencyservice-w4-cd78b8fd6-nrdxg_service:currencyservice_node:worker--4.novalocal","pod:frontend-w3-6646bc856b-kdz4v_service:frontend_node:worker--3.novalocal","pod:frontend-w1-777d8d5dcb-j4czv_service:frontend_node:worker--1.novalocal"
1642170954.765,0.440817148992915,0.4403439602836994,0.48114565043941804,0.49082562973685356,0.07115834007096289,0.3554952595981747,0.42851161552516015,0.2117163670230909,0.1755794385021876,0.07194848285881308,0.16260477086912978,0.4908786203916321,0.4118408989190243,0.2104237659862726,0.0649136369868027,0.46761820850483393,0.08192610953995463,0.211574794298434,0.07280684560958123,0.0314850495556601,0.4122781149437901,0.44433827032745393,0.22846852587719754,0.5049548466709455,0.4670882043962268,0.06532648699981247,0.5208187700024004,0.5110743684107032,0.4105486958725822,0.42659389453759333,0.5083670651730134,0.4107813997782893,0.42131203972620546,0.445118192245217,0.41285867598026965,0.40805163875299266,0.44283313304340133,0.5477640799427711
1642170969.794,0.440817148992915,0.4403439602836994,0.48114565043941804,0.49082562973685356,0.07115834007096289,0.3554952595981747,0.42851161552516015,0.2117163670230909,0.1755794385021876,0.07194848285881308,0.16260477086912978,0.4908786203916321,0.4118408989190243,0.2104237659862726,0.0649136369868027,0.46761820850483393,0.08192610953995463,0.211574794298434,0.07280684560958123,0.0314850495556601,0.4122781149437901,0.44433827032745393,0.22846852587719754,0.5049548466709455,0.4670882043962268,0.06532648699981247,0.5208187700024004,0.5110743684107032,0.4105486958725822,0.42659389453759333,0.5083670651730134,0.4107813997782893,0.42131203972620546,0.445118192245217,0.41285867598026965,0.40805163875299266,0.44283313304340133,0.5477640799427711
1642170984.835,0.43415466301299266,0.4416594372539624,0.4649536180887176,0.4915950941254097,0.07068816669591683,0.3420696749546083,0.43869260228284435,0.21114124504108053,0.17711573481721118,0.07187493298503136,0.1725922024795183,0.4691069045010111,0.4155998921831752,0.210327708779674,0.06621543623767039,0.46738558593823365,0.08120606211321929,0.2116003960558804,0.07272557094876846,0.03128570849381609,0.41281232466856405,0.45488073233910004,0.22932209736530176,0.5058768775560037,0.4694782998711128,0.06663378999947164,0.5224360018571971,0.5137277907145581,0.39987842056719525,0.4035360340749021,0.49305393086078303,0.41451224668944114,0.42668307494765273,0.44783329332503424,0.3814593116031698,0.4104460377885358,0.4216332865310302,0.5504714923214102
1642170999.932,0.43415466301299266,0.4416594372539624,0.4649536180887176,0.4915950941254097,0.07068816669591683,0.3420696749546083,0.43869260228284435,0.21114124504108053,0.17711573481721118,0.07187493298503136,0.1725922024795183,0.4691069045010111,0.4155998921831752,0.210327708779674,0.06621543623767039,0.46738558593823365,0.08120606211321929,0.2116003960558804,0.07272557094876846,0.03128570849381609,0.41281232466856405,0.45488073233910004,0.22932209736530176,0.5058768775560037,0.4694782998711128,0.06663378999947164,0.5224360018571971,0.5137277907145581,0.39987842056719525,0.4035360340749021,0.49305393086078303,0.41451224668944114,0.42668307494765273,0.44783329332503424,0.3814593116031698,0.4104460377885358,0.4216332865310302,0.5504714923214102
1642171014.958,0.4435670782221489,0.4433086302173539,0.4931690230415702,0.4924297149504514,0.07195898955966187,0.360782878634057,0.4484576287789529,0.2121330795713069,0.17697500726002371,0.07300446349429213,0.17250559010486372,0.4683077347254828,0.4162404997423341,0.21089217347517844,0.06076711157717855,0.46390998727466004,0.08466357546305184,0.212309146980482,0.07226826889964708,0.031032256077188042,0.4142338786323724,0.43077130596290586,0.22952329335201932,0.5058714107829515,0.46917218193064547,0.06664123246748747,0.5225188866130482,0.5147568297063564,0.4113807011080202,0.42537553320595267,0.4991273016734609,0.4145971854723711,0.43020864568785705,0.4491707406799669,0.41334893415451324,0.4113263377209707,0.41303754752015087,0.5546284032602208
1642171029.998,0.4435670782221489,0.4433086302173539,0.4931690230415702,0.4924297149504514,0.07195898955966187,0.360782878634057,0.4484576287789529,0.2121330795713069,0.17697500726002371,0.07300446349429213,0.17250559010486372,0.4683077347254828,0.4162404997423341,0.21089217347517844,0.06076711157717855,0.46390998727466004,0.08466357546305184,0.212309146980482,0.07226826889964708,0.031032256077188042,0.4142338786323724,0.43077130596290586,0.22952329335201932,0.5058714107829515,0.46917218193064547,0.06664123246748747,0.5225188866130482,0.5147568297063564,0.4113807011080202,0.42537553320595267,0.4991273016734609,0.4145971854723711,0.43020864568785705,0.4491707406799669,0.41334893415451324,0.4113263377209707,0.41303754752015087,0.5546284032602208
1642171045.021,0.44402914130738236,0.44372247914784446,0.4748594981608164,0.49024075189634475,0.07243696346463532,0.364695130412603,0.45835399903964347,0.21119130091835756,0.17785052603645227,0.07227423625254069,0.17334675214157416,0.5062815019371173,0.4157523148770236,0.2095412461395766,0.0634843815684309,0.46385293158191565,0.07657065251766973,0.21182512542284135,0.07218575892449107,0.030706205985242985,0.413891007029532,0.4580171170601781,0.21311645850073296,0.5040634377445967,0.46653954099108585,0.06668357151099685,0.520565566212291,0.516023157884023,0.41126710628608265,0.42483167735500527,0.4620335151873331,0.41495947991666393,0.4286043935645288,0.44987064205248406,0.4130874025085792,0.4118485789937415,0.4179242534985677,0.5518676788841089
1642171060.048,0.44402914130738236,0.44372247914784446,0.4748594981608164,0.49024075189634475,0.07243696346463532,0.364695130412603,0.45835399903964347,0.21119130091835756,0.17785052603645227,0.07227423625254069,0.17334675214157416,0.5062815019371173,0.4157523148770236,0.2095412461395766,0.0634843815684309,0.46385293158191565,0.07657065251766973,0.21182512542284135,0.07218575892449107,0.030706205985242985,0.413891007029532,0.4580171170601781,0.21311645850073296,0.5040634377445967,0.46653954099108585,0.06668357151099685,0.520565566212291,0.516023157884023,0.41126710628608265,0.42483167735500527,0.4620335151873331,0.41495947991666393,0.4286043935645288,0.44987064205248406,0.4130874025085792,0.4118485789937415,0.4179242534985677,0.5518676788841089
1642171075.087,0.43875081234870716,0.4484016327105108,0.5111833775883944,0.4892181829746479,0.07201154093330525,0.3597674507594085,0.45919267360539434,0.21110739266740453,0.17808173108735043,0.07175405811145213,0.1688670636047494,0.5081919809908375,0.41658204318782066,0.20912619480213587,0.06497027685472437,0.481846958307488,0.08168370890820995,0.21072784439966977,0.07147817485119656,0.030667950878402756,0.4155228412412979,0.45804216502347317,0.21885163835832458,0.5048571304134308,0.4660831357173527,0.06675161038033037,0.519035555919626,0.5161172231329545,0.39759779136372075,0.417156066005688,0.47238584086156754,0.41588713714810677,0.430459488670921,0.4514704949781273,0.39558497279475113,0.4126374224778211,0.43991509403613854,0.5540762579734568
1642171090.118,0.43875081234870716,0.4484016327105108,0.5111833775883944,0.4892181829746479,0.07201154093330525,0.3597674507594085,0.45919267360539434,0.21110739266740453,0.17808173108735043,0.07175405811145213,0.1688670636047494,0.5081919809908375,0.41658204318782066,0.20912619480213587,0.06497027685472437,0.481846958307488,0.08168370890820995,0.21072784439966977,0.07147817485119656,0.030667950878402756,0.4155228412412979,0.45804216502347317,0.21885163835832458,0.5048571304134308,0.4660831357173527,0.06675161038033037,0.519035555919626,0.5161172231329545,0.39759779136372075,0.417156066005688,0.47238584086156754,0.41588713714810677,0.430459488670921,0.4514704949781273,0.39558497279475113,0.4126374224778211,0.43991509403613854,0.5540762579734568
1642171105.145,0.4451116878267589,0.4469175798622416,0.47934306472632016,0.49064436706304904,0.07251351840021271,0.36103865248084804,0.4575121071595165,0.2112426943753092,0.17777145114217177,0.07119252048313238,0.17190433244786307,0.4876308421781357,0.41598226528763915,0.20812204607015672,0.06233582846267412,0.4783334641757289,0.07558261739893386,0.2101070762837629,0.07167724514301091,0.031020861698007704,0.40352220324055177,0.4279760120085892,0.2308048607185048,0.5056372977233482,0.4655622016481804,0.06674592104780133,0.5170942007413755,0.513561678886206,0.4116765519339587,0.3937104647147348,0.4666299566259704,0.41320967686565385,0.428647452544455,0.4484178473827283,0.4012904034382939,0.4107254462074642,0.42174868298681034,0.5545584856579392
1642171120.174,0.4451116878267589,0.4469175798622416,0.47934306472632016,0.49064436706304904,0.07251351840021271,0.36103865248084804,0.4575121071595165,0.2112426943753092,0.17777145114217177,0.07119252048313238,0.17190433244786307,0.4876308421781357,0.41598226528763915,0.20812204607015672,0.06233582846267412,0.4783334641757289,0.07558261739893386,0.2101070762837629,0.07167724514301091,0.031020861698007704,0.40352220324055177,0.4279760120085892,0.2308048607185048,0.5056372977233482,0.4655622016481804,0.06674592104780133,0.5170942007413755,0.513561678886206,0.4116765519339587,0.3937104647147348,0.4666299566259704,0.41320967686565385,0.428647452544455,0.4484178473827283,0.4012904034382939,0.4107254462074642,0.42174868298681034,0.5545584856579392
1642171135.199,0.42660853993670406,0.4458385007843981,0.4836813985113164,0.4914858144653478,0.07211567894843705,0.34437612122069733,0.4340574497227053,0.21061709166265183,0.17813700700419494,0.07120442565169403,0.17264521750207745,0.47975212085327346,0.4168886964062518,0.20859645360618828,0.06498023346846862,0.46241773115361684,0.08328209685868716,0.2099140092130754,0.07204744726498252,0.03095607855142738,0.4146885534795215,0.45612999111561175,0.22639269969032072,0.5052148020161447,0.4649067550950456,0.06676182424119173,0.5163936214217353,0.514328955339368,0.41152110547206366,0.4190718031936289,0.4561074119865821,0.41357093395634326,0.42925461516232344,0.44762557843063683,0.4123203478412375,0.41115212222753805,0.409504639381889,0.5571439401488563
1642171150.26,0.42660853993670406,0.4458385007843981,0.4836813985113164,0.4914858144653478,0.07211567894843705,0.34437612122069733,0.4340574497227053,0.21061709166265183,0.17813700700419494,0.07120442565169403,0.17264521750207745,0.47975212085327346,0.4168886964062518,0.20859645360618828,0.06498023346846862,0.46241773115361684,0.08328209685868716,0.2099140092130754,0.07204744726498252,0.03095607855142738,0.4146885534795215,0.45612999111561175,0.22639269969032072,0.5052148020161447,0.4649067550950456,0.06676182424119173,0.5163936214217353,0.514328955339368,0.41152110547206366,0.4190718031936289,0.4561074119865821,0.41357093395634326,0.42925461516232344,0.44762557843063683,0.4123203478412375,0.41115212222753805,0.409504639381889,0.5571439401488563
