"Time","pod:productcatalogservice-w4-8649bb655b-s2wh6_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-865vs_service:recommendationservice_node:worker--4","pod:adservice-w2-5c67ddfffc-bfsmt_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-cd78b8fd6-jh74k_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-rbxzs_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w1-5bbcb977f8-48jfm_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w4-754d7d8cd4-zwg85_service:adservice_node:worker--4","pod:currencyservice-w4-656689488c-49bb7_service:currencyservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-hz9gj_service:recommendationservice_node:worker--4","pod:productcatalogservice-w3-5d9b8d854-rmsjc_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-vq6pm_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w2-56c4dd84bf-nkflp_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-vxc9q_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-6f8d8654c5-gvxhh_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-649d8c7669-f7xrv_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-ggglg_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w1-777d8d5dcb-jcf2f_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-9427w_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w4-8649bb655b-2xk74_service:productcatalogservice_node:worker--4","pod:cartservice-w3-6d5d8bb6bc-q8jlc_service:cartservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-qsntm_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-75tkf_service:recommendationservice_node:worker--3.novalocal","pod:cartservice-w2-86744bdcbd-llt8h_service:cartservice_node:worker--2.novalocal","pod:redis-cart-w2-7c75d55f4d-9x2qk_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-vf4cg_service:productcatalogservice_node:worker--4","pod:frontend-w2-599b6846df-c72cj_service:frontend_node:worker--2.novalocal","pod:currencyservice-w1-6f8d8654c5-9d6mf_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-hbvx2_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w3-6855bd669b-x5kgj_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w2-56c4dd84bf-n29w5_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w1-777d8d5dcb-45fzk_service:frontend_node:worker--1.novalocal","pod:cartservice-w4-856bd974f7-75jm9_service:cartservice_node:worker--4","pod:frontend-w4-8ddd87c7b-2tgsd_service:frontend_node:worker--4","pod:redis-cart-w4-6d65c886c7-mv9s5_service:redis-cart_node:worker--4","pod:adservice-w3-76766bdfb6-f54f6_service:adservice_node:worker--3.novalocal","pod:recommendationservice-w2-5c774597c5-mlg7x_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w1-777d8d5dcb-pnjqg_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w3-5d9b8d854-zbqb6_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w3-5fdf77f88c-8ps47_service:redis-cart_node:worker--3.novalocal","pod:productcatalogservice-w2-56c4dd84bf-zlnkc_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w1-777d8d5dcb-47fpg_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-8597bb459d-gr527_service:recommendationservice_node:worker--4"
1642022112.198,0.11406154577240729,0.04737927681695772,0.17587435345731425,0.5734853803930523,0.04852687285547318,0.047273724044163454,0.16821847898451625,0.5458336546315183,0.04668837556458397,0.14823648022537073,0.14128249692222775,0.12169088669708147,0.050414467940275126,0.503846670831924,0.7410503504518979,0.05538625143418663,0.4901147951858372,0.11633870453801379,0.1154118943266752,0.24891506175911535,0.9835400635478115,0.058516940322661824,0.2030841829262235,0.00394679853694988,0.11376975373394599,0.8018396105690215,0.504672855861715,0.5005352297283855,0.06203273825128497,0.12055554899439805,0.5153639847396029,0.1873399895926789,0.7691676442722108,0.03814583362475352,0.23070913903497986,0.04963694451060098,0.5302242806882758,0.14097520557946724,0.029191393163930473,0.12002677753544522,0.513239798524001,0.0461998415756055
1642022127.231,0.11204992453850415,0.04733174958730107,0.17549056752841607,0.5772453124612408,0.04933838955665476,0.047317494596729154,0.1622990220782439,0.5291383213108054,0.04752489913477963,0.1489189769842167,0.14239715639925543,0.12166546839423581,0.050275428848474635,0.5054966075744731,0.7697515354895617,0.052051706438569295,0.49164709003061785,0.11558710915323667,0.11562446077022479,0.2427611413379574,1.020362389914459,0.06031030969092541,0.20327791900232756,0.003934604246071899,0.11375955720946626,0.8127690867246454,0.5051493660735571,0.5011216158585622,0.058230436909198255,0.1209875540447848,0.5161168255819147,0.18889689535027077,0.8034585756858539,0.03895743440579856,0.22637975453849163,0.0493839244857482,0.522164739335882,0.14148357093499356,0.027546383236714652,0.12030744446394251,0.5142111412772534,0.04632307779646626
1642022142.251,0.11204992453850415,0.04733174958730107,0.17549056752841607,0.5772453124612408,0.04933838955665476,0.047317494596729154,0.1622990220782439,0.5291383213108054,0.04752489913477963,0.1489189769842167,0.14239715639925543,0.12166546839423581,0.050275428848474635,0.5054966075744731,0.7697515354895617,0.052051706438569295,0.49164709003061785,0.11558710915323667,0.11562446077022479,0.2427611413379574,1.020362389914459,0.06031030969092541,0.20327791900232756,0.003934604246071899,0.11375955720946626,0.8127690867246454,0.5051493660735571,0.5011216158585622,0.058230436909198255,0.1209875540447848,0.5161168255819147,0.18889689535027077,0.8034585756858539,0.03895743440579856,0.22637975453849163,0.0493839244857482,0.522164739335882,0.14148357093499356,0.027546383236714652,0.12030744446394251,0.5142111412772534,0.04632307779646626
1642022157.469,0.11414120273750161,0.046978847934379994,0.17481819426099898,0.5785666679848837,0.048815697775360135,0.04644924383932779,0.16168750768047016,0.5497822419867789,0.04745407223578728,0.15659892046068857,0.15300487765221923,0.12117254336856091,0.050163404056510666,0.5053473428424826,0.67286948023125,0.056856346466871516,0.4952755516335865,0.1159587304999258,0.11545002388228173,0.2414594445640021,1.0200689794104156,0.05737204520222115,0.20341099637315674,0.003918909812736896,0.1135827613128472,0.8114745498006896,0.5058567434773676,0.5012450900604716,0.0562818708630686,0.12060897175104898,0.5193497325281698,0.1783254944519722,0.8040945226483789,0.03895653153692771,0.22681564720570593,0.04910702129951955,0.521844815205708,0.15583052837183098,0.027658616718848696,0.11994424796914734,0.5132313985339938,0.04627124966756774
1642022172.517,0.11414120273750161,0.046978847934379994,0.17481819426099898,0.5785666679848837,0.048815697775360135,0.04644924383932779,0.16168750768047016,0.5497822419867789,0.04745407223578728,0.15659892046068857,0.15300487765221923,0.12117254336856091,0.050163404056510666,0.5053473428424826,0.67286948023125,0.056856346466871516,0.4952755516335865,0.1159587304999258,0.11545002388228173,0.2414594445640021,1.0200689794104156,0.05737204520222115,0.20341099637315674,0.003918909812736896,0.1135827613128472,0.8114745498006896,0.5058567434773676,0.5012450900604716,0.0562818708630686,0.12060897175104898,0.5193497325281698,0.1783254944519722,0.8040945226483789,0.03895653153692771,0.22681564720570593,0.04910702129951955,0.521844815205708,0.15583052837183098,0.027658616718848696,0.11994424796914734,0.5132313985339938,0.04627124966756774
1642022187.532,0.11401311642608877,0.04712744094871313,0.17472102940485273,0.5793070693299173,0.04890096469741915,0.04609250540943166,0.16804818698513002,0.529037738424413,0.04704790043046099,0.1564481246572848,0.15738790309260045,0.12148802527876469,0.0505309942115073,0.5053202696501838,0.7175394508171,0.05682376479254944,0.4979729083363549,0.11541645486408705,0.11509390328355576,0.24841662593192165,1.0166784589128048,0.05736087516414813,0.20444160135676392,0.0039430134398453515,0.10788252392379138,0.8187065507840601,0.5048394302208703,0.5004858251456075,0.05944205945391423,0.12065372215210633,0.5188489674659766,0.18334005310786547,0.7930765587262965,0.03682033173165193,0.21415144076635678,0.04916599545329174,0.5260195637805762,0.15055538957970832,0.027900601412396593,0.11953099939092672,0.5121251723068805,0.04480818992192949
1642022202.546,0.11401311642608877,0.04712744094871313,0.17472102940485273,0.5793070693299173,0.04890096469741915,0.04609250540943166,0.16804818698513002,0.529037738424413,0.04704790043046099,0.1564481246572848,0.15738790309260045,0.12148802527876469,0.0505309942115073,0.5053202696501838,0.7175394508171,0.05682376479254944,0.4979729083363549,0.11541645486408705,0.11509390328355576,0.24841662593192165,1.0166784589128048,0.05736087516414813,0.20444160135676392,0.0039430134398453515,0.10788252392379138,0.8187065507840601,0.5048394302208703,0.5004858251456075,0.05944205945391423,0.12065372215210633,0.5188489674659766,0.18334005310786547,0.7930765587262965,0.03682033173165193,0.21415144076635678,0.04916599545329174,0.5260195637805762,0.15055538957970832,0.027900601412396593,0.11953099939092672,0.5121251723068805,0.04480818992192949
1642022217.561,0.10778285242410648,0.047468036369346135,0.1736512719369009,0.5788240828768674,0.048310399307235165,0.046169934601746815,0.16801924145929892,0.5297937741092034,0.04485329380716853,0.1466846661196679,0.15713701898111151,0.12107080606816067,0.05026844737076276,0.5054295600346268,0.7523774430834711,0.054648385400809074,0.5001684213915272,0.11474250291616273,0.11498519784969578,0.24522369730556132,1.0465576860665524,0.05925746170152639,0.2034216026555264,0.003966794816219641,0.11309812766254901,0.8239384498952288,0.5055607123712968,0.5018902707334658,0.05282231732598742,0.11993299394141392,0.514987380079112,0.17991263648301364,0.8064005817447321,0.03798806121479363,0.21898707564382938,0.049507209618764744,0.5258306618387469,0.15169646433554473,0.027511717528988462,0.11952981060939608,0.5149806739894967,0.04613544922222941
1642022232.575,0.10778285242410648,0.047468036369346135,0.1736512719369009,0.5788240828768674,0.048310399307235165,0.046169934601746815,0.16801924145929892,0.5297937741092034,0.04485329380716853,0.1466846661196679,0.15713701898111151,0.12107080606816067,0.05026844737076276,0.5054295600346268,0.7523774430834711,0.054648385400809074,0.5001684213915272,0.11474250291616273,0.11498519784969578,0.24522369730556132,1.0465576860665524,0.05925746170152639,0.2034216026555264,0.003966794816219641,0.11309812766254901,0.8239384498952288,0.5055607123712968,0.5018902707334658,0.05282231732598742,0.11993299394141392,0.514987380079112,0.17991263648301364,0.8064005817447321,0.03798806121479363,0.21898707564382938,0.049507209618764744,0.5258306618387469,0.15169646433554473,0.027511717528988462,0.11952981060939608,0.5149806739894967,0.04613544922222941
1642022247.594,0.11367307274126606,0.04734663233767003,0.17346624057290258,0.5769534110821521,0.04864743782473193,0.04580909373762951,0.1585262884237386,0.5487961621695565,0.04589614617447581,0.14012410135997272,0.14583401652081468,0.1210994902269173,0.0496526347352101,0.506150208162314,0.7218847652057094,0.057132384068015254,0.5007508640950321,0.1155124649228568,0.1148630738909612,0.2366177808849424,0.978817144073945,0.056710165451912646,0.202721081604603,0.003933342893336765,0.11236659286378492,0.8269832746062611,0.5068519728208184,0.5014425107191681,0.0603860334366106,0.12039544012726247,0.5218615259954265,0.18722766522008713,0.8056403873429908,0.03867403977078745,0.23813772306025083,0.04934640069006614,0.5223191825454058,0.14818454798428243,0.02975502292606194,0.11915767599919422,0.5089608497217128,0.045907467988229825
1642022262.618,0.11367307274126606,0.04734663233767003,0.17346624057290258,0.5769534110821521,0.04864743782473193,0.04580909373762951,0.1585262884237386,0.5487961621695565,0.04589614617447581,0.14012410135997272,0.14583401652081468,0.1210994902269173,0.0496526347352101,0.506150208162314,0.7218847652057094,0.057132384068015254,0.5007508640950321,0.1155124649228568,0.1148630738909612,0.2366177808849424,0.978817144073945,0.056710165451912646,0.202721081604603,0.003933342893336765,0.11236659286378492,0.8269832746062611,0.5068519728208184,0.5014425107191681,0.0603860334366106,0.12039544012726247,0.5218615259954265,0.18722766522008713,0.8056403873429908,0.03867403977078745,0.23813772306025083,0.04934640069006614,0.5223191825454058,0.14818454798428243,0.02975502292606194,0.11915767599919422,0.5089608497217128,0.045907467988229825
1642022277.637,0.11391917174200973,0.04443866407619901,0.1727146382089887,0.5761342985408299,0.048512596070826725,0.045979480188626895,0.16678383456443438,0.5479449474011596,0.04594897182520863,0.15405433937636656,0.1538894684634689,0.1207912209989832,0.04941465866807851,0.5053794313471317,0.7493073829062293,0.0559766728433107,0.49884659020614197,0.11520734585067911,0.10810353604122669,0.2540919448740149,1.0121739441332491,0.059288072147038726,0.20124975258525862,0.003953105011408975,0.11248028485512321,0.8223426109791034,0.5056776384543253,0.5002999954844932,0.05565355513229946,0.12074535607435019,0.5182898687461199,0.18712597812668152,0.7571373791414236,0.037787767623953694,0.22205988428761886,0.049277476644074725,0.5237078814947046,0.1430928000703007,0.027790231536677288,0.11877503248735198,0.5113152048341811,0.045657025788370595
1642022292.656,0.11391917174200973,0.04443866407619901,0.1727146382089887,0.5761342985408299,0.048512596070826725,0.045979480188626895,0.16678383456443438,0.5479449474011596,0.04594897182520863,0.15405433937636656,0.1538894684634689,0.1207912209989832,0.04941465866807851,0.5053794313471317,0.7493073829062293,0.0559766728433107,0.49884659020614197,0.11520734585067911,0.10810353604122669,0.2540919448740149,1.0121739441332491,0.059288072147038726,0.20124975258525862,0.003953105011408975,0.11248028485512321,0.8223426109791034,0.5056776384543253,0.5002999954844932,0.05565355513229946,0.12074535607435019,0.5182898687461199,0.18712597812668152,0.7571373791414236,0.037787767623953694,0.22205988428761886,0.049277476644074725,0.5237078814947046,0.1430928000703007,0.027790231536677288,0.11877503248735198,0.5113152048341811,0.045657025788370595
1642022307.675,0.11032126296952201,0.046810910922806565,0.17300687872654902,0.5750633684687013,0.048888282894614735,0.04598990963326641,0.159886388146326,0.5457408809008423,0.0471066927844178,0.15667029045098368,0.13796087461685766,0.12126631952296771,0.04948363414672087,0.5046085399970827,0.7376181844424241,0.05614671532045837,0.4951860643270712,0.11462985317893806,0.11426994152607838,0.25884940281575597,1.0071206086139268,0.06212767427505092,0.2007865932194942,0.0039589662736077445,0.10574739634674168,0.8168836374197037,0.5057151035009539,0.4989395644820164,0.057881809672637605,0.12117085717143754,0.5223161781712293,0.18738758501651098,0.8046431883144575,0.03845234584455798,0.21917308609279298,0.04942242517560952,0.5256997993725387,0.15805949284542958,0.02767417625796261,0.1188573579071957,0.5144430567707866,0.040682300047389944
