"Time","pod:cartservice-w4-59ff89795c-57w4c_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-6f8d8654c5-7t9mz_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-tnsp5_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-84485f8b85-sp92v_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-9jvwv_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-fltd5_service:frontend_node:worker--1","pod:currencyservice-w2-649d8c7669-k5jp9_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-fmv4v_service:recommendationservice_node:worker--3.novalocal","pod:cartservice-w3-86744bdcbd-fjdb9_service:cartservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-rw2k4_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w1-8ddd87c7b-slc9r_service:frontend_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-hj5zn_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-t4xw4_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-6s5mr_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-2xrnn_service:adservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-4zpp9_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-24f6m_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-fwcrd_service:frontend_node:worker--1","pod:productcatalogservice-w1-8649bb655b-wgvdz_service:productcatalogservice_node:worker--1","pod:currencyservice-w3-cd78b8fd6-57p2l_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-4llks_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-5fmj6_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-qzhfn_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w2-5d9b8d854-2pdlz_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-gdlpm_service:redis-cart_node:worker--2.novalocal","pod:adservice-w4-9f97cf96-l4hd8_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w2-6855bd669b-zwslf_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w3-7c75d55f4d-bg5p5_service:redis-cart_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-l47sc_service:currencyservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-gxrmp_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w4-5bbcb977f8-l7sln_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-5c774597c5-94fhz_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-w3cbt_service:frontend_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-8ht9z_service:frontend_node:worker--1","pod:recommendationservice-w1-8597bb459d-x26z6_service:recommendationservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-pxfc5_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-mbrx5_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-787zq_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-84g8r_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-fs9tj_service:productcatalogservice_node:worker--3.novalocal","pod:adservice-w2-76766bdfb6-t87pd_service:adservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-jvvcj_service:frontend_node:worker--3.novalocal"
1642039285.025,0.2342948777258358,0.6858993743008619,0.134910733635491,0.04305030548766163,0.4722948355978397,0.5402534521426653,0.8019847254881204,0.04970475486295289,0.20284592787400268,0.12227533288367112,0.5395221472406927,0.24546137110641575,0.9366594048076544,0.058682571500371226,0.18786311602478206,0.052097805466569516,0.47180501393912677,0.49866426373788,0.10127224215635663,0.6049956325462943,0.13548722071920294,0.13360502455588963,0.05329723486976981,0.1566176270112267,0.004097611336329709,0.22071288131019162,0.0616855059650836,0.020559168589982836,0.4731242565231486,0.1432743373680166,0.05120516541110004,0.04862897210723225,0.9724684201759092,0.5295673590365513,0.04402256350715808,0.15580042112947512,0.05830826670288993,0.049714678495090495,0.12207150563875596,0.12096188798048987,0.25346096685503716,0.871117743194626
1642039300.057,0.2342948777258358,0.6858993743008619,0.134910733635491,0.04305030548766163,0.4722948355978397,0.5402534521426653,0.8019847254881204,0.04970475486295289,0.20284592787400268,0.12227533288367112,0.5395221472406927,0.24546137110641575,0.9366594048076544,0.058682571500371226,0.18786311602478206,0.052097805466569516,0.47180501393912677,0.49866426373788,0.10127224215635663,0.6049956325462943,0.13548722071920294,0.13360502455588963,0.05329723486976981,0.1566176270112267,0.004097611336329709,0.22071288131019162,0.0616855059650836,0.020559168589982836,0.4731242565231486,0.1432743373680166,0.05120516541110004,0.04862897210723225,0.9724684201759092,0.5295673590365513,0.04402256350715808,0.15580042112947512,0.05830826670288993,0.049714678495090495,0.12207150563875596,0.12096188798048987,0.25346096685503716,0.871117743194626
1642039315.088,0.234227385691769,0.6864025292904747,0.13504928399746238,0.04308124361171929,0.49172353852434136,0.5403605829899571,0.7968816266630196,0.04951718674959269,0.20404001777690392,0.12260763030942698,0.5399586973431563,0.2471106856265154,0.9996761410721379,0.060628928641554336,0.18582075463748882,0.051599388846484254,0.45727315404522206,0.49521027787876043,0.10622757885827852,0.6039298385760823,0.13578212327159353,0.1333076151667416,0.05306168353727819,0.15051006950994636,0.004086974247230883,0.2199438602675876,0.05950931653947758,0.020505811683569075,0.4922645111418438,0.15462354294478556,0.051363669723434396,0.048818885063704895,0.9716183979586475,0.5021875800518412,0.04480768846397633,0.1492479187753867,0.05743966425946853,0.04973334192571774,0.12218523078666405,0.12153986297631417,0.2521978844875429,0.8752686671367698
1642039330.106,0.234227385691769,0.6864025292904747,0.13504928399746238,0.04308124361171929,0.49172353852434136,0.5403605829899571,0.7968816266630196,0.04951718674959269,0.20404001777690392,0.12260763030942698,0.5399586973431563,0.2471106856265154,0.9996761410721379,0.060628928641554336,0.18582075463748882,0.051599388846484254,0.45727315404522206,0.49521027787876043,0.10622757885827852,0.6039298385760823,0.13578212327159353,0.1333076151667416,0.05306168353727819,0.15051006950994636,0.004086974247230883,0.2199438602675876,0.05950931653947758,0.020505811683569075,0.4922645111418438,0.15462354294478556,0.051363669723434396,0.048818885063704895,0.9716183979586475,0.5021875800518412,0.04480768846397633,0.1492479187753867,0.05743966425946853,0.04973334192571774,0.12218523078666405,0.12153986297631417,0.2521978844875429,0.8752686671367698
1642039345.134,0.23445038265754747,0.6853804302925344,0.1351589186157733,0.043143865368032025,0.4659853350265508,0.5276433490684167,0.7922425532721324,0.04944340514773988,0.20459712215929077,0.1225177141814673,0.4922575691846164,0.2521213320781096,0.9860041606128919,0.05566985206646566,0.18523001073972956,0.05187708303483578,0.48297703828708766,0.4952074547405402,0.10634911049602491,0.6038491867292806,0.13626258514815284,0.1341054618752773,0.053278629984585296,0.14230323425810087,0.003844485463447803,0.21946517384405345,0.058796112167901246,0.020600935639742968,0.4927739086441789,0.15816019308997942,0.051318451731600594,0.04931535854326595,0.9684224144466687,0.5292912940438235,0.04251545604168264,0.15283119628205247,0.05498541239090473,0.05010610017353685,0.1226205592609613,0.12165720783176955,0.260983514656188,0.8748691233178931
1642039360.181,0.23445038265754747,0.6853804302925344,0.1351589186157733,0.043143865368032025,0.4659853350265508,0.5276433490684167,0.7922425532721324,0.04944340514773988,0.20459712215929077,0.1225177141814673,0.4922575691846164,0.2521213320781096,0.9860041606128919,0.05566985206646566,0.18523001073972956,0.05187708303483578,0.48297703828708766,0.4952074547405402,0.10634911049602491,0.6038491867292806,0.13626258514815284,0.1341054618752773,0.053278629984585296,0.14230323425810087,0.003844485463447803,0.21946517384405345,0.058796112167901246,0.020600935639742968,0.4927739086441789,0.15816019308997942,0.051318451731600594,0.04931535854326595,0.9684224144466687,0.5292912940438235,0.04251545604168264,0.15283119628205247,0.05498541239090473,0.05010610017353685,0.1226205592609613,0.12165720783176955,0.260983514656188,0.8748691233178931
1642039375.201,0.2332229608612025,0.6830447190423231,0.1341450992429699,0.042884773402924764,0.4935008105250537,0.538879150795958,0.782322835187841,0.04918328619499611,0.20469785797708434,0.12291836409891327,0.5383445574576649,0.2419423796034042,0.9882651513690404,0.0580736156476655,0.18444507361175494,0.05245735470673567,0.48276414152453384,0.495692172220212,0.10642880207765934,0.6033261669432921,0.1360688482369338,0.1331818165768464,0.05267791194688365,0.15951673478420864,0.003844990730114732,0.21622546649834168,0.06132780291721245,0.020722102215715067,0.4937291136881403,0.15135673837958846,0.05105817680600937,0.04879938609787035,0.9654516056912195,0.46437736993105727,0.04335103028369783,0.16051561328143749,0.05477330975095352,0.05046045463304537,0.122464301923233,0.12142890963330931,0.2600242435365415,0.8744622616726385
1642039390.233,0.2332229608612025,0.6830447190423231,0.1341450992429699,0.042884773402924764,0.4935008105250537,0.538879150795958,0.782322835187841,0.04918328619499611,0.20469785797708434,0.12291836409891327,0.5383445574576649,0.2419423796034042,0.9882651513690404,0.0580736156476655,0.18444507361175494,0.05245735470673567,0.48276414152453384,0.495692172220212,0.10642880207765934,0.6033261669432921,0.1360688482369338,0.1331818165768464,0.05267791194688365,0.15951673478420864,0.003844990730114732,0.21622546649834168,0.06132780291721245,0.020722102215715067,0.4937291136881403,0.15135673837958846,0.05105817680600937,0.04879938609787035,0.9654516056912195,0.46437736993105727,0.04335103028369783,0.16051561328143749,0.05477330975095352,0.05046045463304537,0.122464301923233,0.12142890963330931,0.2600242435365415,0.8744622616726385
1642039405.264,0.23304909316125513,0.683344571696168,0.13451307767628412,0.04286311871915621,0.4813508031407453,0.5365978312904898,0.74780257617718,0.04949249604977303,0.2043463328830854,0.12239447552428256,0.5182938162938897,0.26130268553369607,0.9837305419146134,0.058358825196467,0.18376551039568295,0.05258718475575701,0.4690199187515601,0.49393988472907724,0.10043891895458983,0.6024208645725306,0.13599159867081834,0.1338608733260549,0.052396146510607935,0.1495893891085467,0.0039392054361831776,0.21657966344328852,0.05663572169947757,0.020834447695294005,0.4923218668282088,0.15014283584527327,0.051719382004419584,0.04944444351929378,0.9626630794096124,0.5267172959541503,0.04578980654330868,0.1566590606980971,0.05608518744529678,0.05000024371816468,0.12227326005845204,0.12226929908625007,0.23512755419439368,0.8715023695133056
1642039420.3,0.23304909316125513,0.683344571696168,0.13451307767628412,0.04286311871915621,0.4813508031407453,0.5365978312904898,0.74780257617718,0.04949249604977303,0.2043463328830854,0.12239447552428256,0.5182938162938897,0.26130268553369607,0.9837305419146134,0.058358825196467,0.18376551039568295,0.05258718475575701,0.4690199187515601,0.49393988472907724,0.10043891895458983,0.6024208645725306,0.13599159867081834,0.1338608733260549,0.052396146510607935,0.1495893891085467,0.0039392054361831776,0.21657966344328852,0.05663572169947757,0.020834447695294005,0.4923218668282088,0.15014283584527327,0.051719382004419584,0.04944444351929378,0.9626630794096124,0.5267172959541503,0.04578980654330868,0.1566590606980971,0.05608518744529678,0.05000024371816468,0.12227326005845204,0.12226929908625007,0.23512755419439368,0.8715023695133056
1642039435.452,0.23237341693974722,0.6826529531534244,0.13431070154430708,0.042708714176626576,0.4924575791698006,0.5261015569738418,0.8299466836162999,0.04938347434403095,0.2035202518048559,0.12188028902300219,0.5176507753839845,0.26937437352527627,0.9286500940335614,0.06098739910675035,0.18306408499961468,0.05219979669533321,0.48160819706688496,0.49412617916982826,0.10174205368954477,0.6026168590336601,0.13607493641127202,0.13374092303529603,0.05216035941275271,0.15990456612927526,0.0038960782592783218,0.21644784540580597,0.05632866343946939,0.020766929957063685,0.49137366986248665,0.15789023203197805,0.05162997709972446,0.049316464315110005,0.9651298428375472,0.5247081189514189,0.04358207432686704,0.1530504886175039,0.057123126764412585,0.05020438966268753,0.12251160282598156,0.12207746591381895,0.23381608023989897,0.8701323766382558
1642039450.471,0.23237341693974722,0.6826529531534244,0.13431070154430708,0.042708714176626576,0.4924575791698006,0.5261015569738418,0.8299466836162999,0.04938347434403095,0.2035202518048559,0.12188028902300219,0.5176507753839845,0.26937437352527627,0.9286500940335614,0.06098739910675035,0.18306408499961468,0.05219979669533321,0.48160819706688496,0.49412617916982826,0.10174205368954477,0.6026168590336601,0.13607493641127202,0.13374092303529603,0.05216035941275271,0.15990456612927526,0.0038960782592783218,0.21644784540580597,0.05632866343946939,0.020766929957063685,0.49137366986248665,0.15789023203197805,0.05162997709972446,0.049316464315110005,0.9651298428375472,0.5247081189514189,0.04358207432686704,0.1530504886175039,0.057123126764412585,0.05020438966268753,0.12251160282598156,0.12207746591381895,0.23381608023989897,0.8701323766382558
1642039465.487,0.22950118931121105,0.6795445928502473,0.13308843705601264,0.042520034301141665,0.4920344726277801,0.5105069192855176,0.8063014677018903,0.04962890917777848,0.20471699989144693,0.12216477438638554,0.5442465865044349,0.2633003971439941,1.0071847570873118,0.05952700464223944,0.18394280281974895,0.051311974729303246,0.4622527423171088,0.49660624035030376,0.10668061895663117,0.6051794223022724,0.13483455807251865,0.13282979359742741,0.050987498148945334,0.1563169567827261,0.0036117895724195985,0.21453068828341837,0.059697253609223816,0.020699903496523633,0.49120101815842926,0.15851554769364798,0.051491612615968727,0.04981794781496391,0.9598289281320659,0.5199464379851314,0.044734253482553624,0.15142948124446481,0.058921712120234324,0.050151968648115525,0.12285079102039681,0.1226083150751658,0.2379889323077318,0.8749493541362272
1642039480.505,0.22950118931121105,0.6795445928502473,0.13308843705601264,0.042520034301141665,0.4920344726277801,0.5105069192855176,0.8063014677018903,0.04962890917777848,0.20471699989144693,0.12216477438638554,0.5442465865044349,0.2633003971439941,1.0071847570873118,0.05952700464223944,0.18394280281974895,0.051311974729303246,0.4622527423171088,0.49660624035030376,0.10668061895663117,0.6051794223022724,0.13483455807251865,0.13282979359742741,0.050987498148945334,0.1563169567827261,0.0036117895724195985,0.21453068828341837,0.059697253609223816,0.020699903496523633,0.49120101815842926,0.15851554769364798,0.051491612615968727,0.04981794781496391,0.9598289281320659,0.5199464379851314,0.044734253482553624,0.15142948124446481,0.058921712120234324,0.050151968648115525,0.12285079102039681,0.1226083150751658,0.2379889323077318,0.8749493541362272
