"Time","pod:productcatalogservice-w3-56c4dd84bf-wjzgx_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-tk7kt_service:currencyservice_node:worker--4.novalocal","pod:adservice-w2-76766bdfb6-c8kjc_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-649d8c7669-mzm2g_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-8hfnh_service:cartservice_node:worker--3.novalocal","pod:currencyservice-w3-cd78b8fd6-hz59p_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-x927d_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-25fjm_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-hf2sz_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-rqh6w_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-fnwjb_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-q4fgn_service:currencyservice_node:worker--1","pod:currencyservice-w1-656689488c-tz6mw_service:currencyservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-6d2vx_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-h4l8n_service:recommendationservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-frrmw_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-rjxvw_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w1-8ddd87c7b-kq9rb_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-x8f9d_service:frontend_node:worker--1","pod:recommendationservice-w2-6855bd669b-9v9qb_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-777d8d5dcb-xzjsm_service:frontend_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-46fv2_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-gx6nn_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-w6bvf_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-h5x6j_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-wjs2z_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-sw8fc_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-qhmhm_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w3-7c75d55f4d-w5nwq_service:redis-cart_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-qkrst_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-mw67n_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-pq27w_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-84485f8b85-xdm2b_service:redis-cart_node:worker--4.novalocal","pod:adservice-w3-5c67ddfffc-bgv8w_service:adservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-5tbp4_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-zfs4g_service:productcatalogservice_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-t9hhd_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w3-5c774597c5-v9q9s_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-8zhl9_service:currencyservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-bpfg7_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-m2rtg_service:frontend_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-pqfwr_service:redis-cart_node:worker--2.novalocal"
1642036653.559,0.12092232705606001,0.6805290179668348,0.25043181381404606,0.7936940155336393,0.20808829699646236,0.5996513176174506,0.8702268093068259,0.05109740424637954,0.05135618740715295,0.0507153051216786,0.131828516424658,0.4743103165462166,0.46773888277781606,0.10638079671087043,0.046142055633092476,0.15561018165151336,0.05080644849455587,0.4826944654407949,0.5574895250049509,0.05563100847658578,0.9792034378698597,0.5088581181610883,0.49029050129228513,0.14488736128654853,0.05901672257601445,0.14982517887796695,0.055908173707681114,0.04952591497883364,0.03854809175018852,0.2328479874532743,0.1333398866742204,0.13159959055320486,0.026147911051613498,0.18754968152278018,0.12160038985238258,0.12115292097018031,0.21863086820953298,0.04823712553411935,0.4934497559494064,0.2610458190964944,0.8879909880055104,0.003889362976425224
1642036668.591,0.12092232705606001,0.6805290179668348,0.25043181381404606,0.7936940155336393,0.20808829699646236,0.5996513176174506,0.8702268093068259,0.05109740424637954,0.05135618740715295,0.0507153051216786,0.131828516424658,0.4743103165462166,0.46773888277781606,0.10638079671087043,0.046142055633092476,0.15561018165151336,0.05080644849455587,0.4826944654407949,0.5574895250049509,0.05563100847658578,0.9792034378698597,0.5088581181610883,0.49029050129228513,0.14488736128654853,0.05901672257601445,0.14982517887796695,0.055908173707681114,0.04952591497883364,0.03854809175018852,0.2328479874532743,0.1333398866742204,0.13159959055320486,0.026147911051613498,0.18754968152278018,0.12160038985238258,0.12115292097018031,0.21863086820953298,0.04823712553411935,0.4934497559494064,0.2610458190964944,0.8879909880055104,0.003889362976425224
1642036683.618,0.1218335001753143,0.6832242502685004,0.24125515876622766,0.7470536890178159,0.20905278523176507,0.6034143348919414,0.8733418276179781,0.051085954381316676,0.051222931711724276,0.050233337752597716,0.13235815287425787,0.49739069733573493,0.4992037133424839,0.1029207109408783,0.04526882870763821,0.15496721423286092,0.05133108570819496,0.49254691107846205,0.5400441190971312,0.057403747772083735,0.9812346435594197,0.5119250886256216,0.5181477798119132,0.1533480216230539,0.05720244214629926,0.14433572062807704,0.05724458625611403,0.049804105853731184,0.038467192313257216,0.2320400268171429,0.13355471952555736,0.13207764873805422,0.02623048359543479,0.18784350473784422,0.12159710130321377,0.12156746446245408,0.2178741228290077,0.04805465489554281,0.4938149200863856,0.265196084807582,0.938233945050768,0.00409269823321109
1642036698.649,0.1218335001753143,0.6832242502685004,0.24125515876622766,0.7470536890178159,0.20905278523176507,0.6034143348919414,0.8733418276179781,0.051085954381316676,0.051222931711724276,0.050233337752597716,0.13235815287425787,0.49739069733573493,0.4992037133424839,0.1029207109408783,0.04526882870763821,0.15496721423286092,0.05133108570819496,0.49254691107846205,0.5400441190971312,0.057403747772083735,0.9812346435594197,0.5119250886256216,0.5181477798119132,0.1533480216230539,0.05720244214629926,0.14433572062807704,0.05724458625611403,0.049804105853731184,0.038467192313257216,0.2320400268171429,0.13355471952555736,0.13207764873805422,0.02623048359543479,0.18784350473784422,0.12159710130321377,0.12156746446245408,0.2178741228290077,0.04805465489554281,0.4938149200863856,0.265196084807582,0.938233945050768,0.00409269823321109
1642036713.696,0.12161750506720409,0.6858275726181906,0.24686180344874142,0.7643796735096965,0.2096735936179337,0.6051227172390063,0.8747647930592752,0.05104740235620093,0.05196849862504695,0.05061192692466751,0.1326783489588013,0.49676535594429594,0.4982403072562277,0.10039141314401559,0.045570629209680205,0.15877935631502757,0.05080725760031218,0.49339251288117597,0.5507899818011517,0.05650125149455269,0.9826615604124633,0.5027114453845984,0.5223222622528302,0.15790212111803323,0.057714995805205435,0.1519677732996567,0.057638911474450195,0.04938896457706386,0.03835430496443462,0.2328565558590131,0.13338128616560957,0.1324982224978621,0.026235020880678243,0.1877643458319075,0.1214890334498219,0.1215993375409049,0.21621395378392222,0.04831110655284179,0.4942136208562933,0.2566828506356825,0.9570178789169783,0.00398460472261797
1642036728.718,0.12161750506720409,0.6858275726181906,0.24686180344874142,0.7643796735096965,0.2096735936179337,0.6051227172390063,0.8747647930592752,0.05104740235620093,0.05196849862504695,0.05061192692466751,0.1326783489588013,0.49676535594429594,0.4982403072562277,0.10039141314401559,0.045570629209680205,0.15877935631502757,0.05080725760031218,0.49339251288117597,0.5507899818011517,0.05650125149455269,0.9826615604124633,0.5027114453845984,0.5223222622528302,0.15790212111803323,0.057714995805205435,0.1519677732996567,0.057638911474450195,0.04938896457706386,0.03835430496443462,0.2328565558590131,0.13338128616560957,0.1324982224978621,0.026235020880678243,0.1877643458319075,0.1214890334498219,0.1215993375409049,0.21621395378392222,0.04831110655284179,0.4942136208562933,0.2566828506356825,0.9570178789169783,0.00398460472261797
1642036743.748,0.12251641955254075,0.6858585767385706,0.24693472105161368,0.7711728852919204,0.21006608671715776,0.6077840800224125,0.8770563682565646,0.050678283152987856,0.05135732211022913,0.05070175068311633,0.1320220865873676,0.49517919767200913,0.4983489968202311,0.09570917262815985,0.04576425833106249,0.15874254034119883,0.05084406290245108,0.4870214541772101,0.5433223261766829,0.055437431447411284,0.9816515326048381,0.5140145665492237,0.526619916762873,0.1608924823387665,0.05839650934929998,0.15802407129967555,0.0587140541866232,0.04955266660496559,0.03866849604974873,0.2339396583099819,0.13359442893707937,0.13278219681351303,0.025967002890080068,0.18781639036487158,0.12206995369220508,0.12183509624267364,0.21247814837318363,0.04869681381622919,0.49348996827541874,0.25868233412445907,0.9430469824966644,0.003980193289755355
1642036758.777,0.12251641955254075,0.6858585767385706,0.24693472105161368,0.7711728852919204,0.21006608671715776,0.6077840800224125,0.8770563682565646,0.050678283152987856,0.05135732211022913,0.05070175068311633,0.1320220865873676,0.49517919767200913,0.4983489968202311,0.09570917262815985,0.04576425833106249,0.15874254034119883,0.05084406290245108,0.4870214541772101,0.5433223261766829,0.055437431447411284,0.9816515326048381,0.5140145665492237,0.526619916762873,0.1608924823387665,0.05839650934929998,0.15802407129967555,0.0587140541866232,0.04955266660496559,0.03866849604974873,0.2339396583099819,0.13359442893707937,0.13278219681351303,0.025967002890080068,0.18781639036487158,0.12206995369220508,0.12183509624267364,0.21247814837318363,0.04869681381622919,0.49348996827541874,0.25868233412445907,0.9430469824966644,0.003980193289755355
1642036773.812,0.12264215872452265,0.6866244401390086,0.25672052738001705,0.763338033337027,0.20879246207721563,0.6080593761338012,0.8799398776739762,0.05116584004127036,0.051887120753904045,0.050622746845593536,0.1325142033067373,0.4809530195225892,0.4984032291703733,0.10476651484405052,0.04186382811668602,0.1576932526754343,0.050539465770677736,0.49796496164012344,0.5429375765197456,0.058624279981477005,0.983413500704327,0.5032137760123369,0.5273994603929175,0.15219036128049462,0.06070223510001198,0.15763279489003962,0.057773650391458625,0.050020209113098124,0.03844448576388389,0.23426111165375424,0.1338687900900188,0.13329964033708736,0.025905749362165307,0.1865473538335159,0.12216200383651163,0.12202171564544512,0.2125361026809199,0.048701709888529884,0.4927012310670994,0.260399030901755,0.9342661694307358,0.004007189236816263
1642036788.846,0.12264215872452265,0.6866244401390086,0.25672052738001705,0.763338033337027,0.20879246207721563,0.6080593761338012,0.8799398776739762,0.05116584004127036,0.051887120753904045,0.050622746845593536,0.1325142033067373,0.4809530195225892,0.4984032291703733,0.10476651484405052,0.04186382811668602,0.1576932526754343,0.050539465770677736,0.49796496164012344,0.5429375765197456,0.058624279981477005,0.983413500704327,0.5032137760123369,0.5273994603929175,0.15219036128049462,0.06070223510001198,0.15763279489003962,0.057773650391458625,0.050020209113098124,0.03844448576388389,0.23426111165375424,0.1338687900900188,0.13329964033708736,0.025905749362165307,0.1865473538335159,0.12216200383651163,0.12202171564544512,0.2125361026809199,0.048701709888529884,0.4927012310670994,0.260399030901755,0.9342661694307358,0.004007189236816263
1642036803.872,0.12180636399875039,0.6856300737543659,0.24715153701872533,0.7762946538301719,0.20874196470105133,0.6043385933002712,0.8739816251710668,0.051362964510792114,0.052106096011890715,0.051020846420187296,0.13229871175840824,0.49468162242579417,0.49915595106129146,0.10494644593737777,0.04606009842006432,0.1575063006341247,0.050063268373848155,0.49746024385686594,0.5426953776602805,0.05801709866244859,0.984486862828916,0.5098358591622418,0.4922483037451398,0.15084555349920684,0.05673127861820708,0.14772446395090938,0.06189350426614995,0.049665369971255355,0.038143408982416215,0.23343072035273763,0.1334852698242277,0.1335521920752678,0.026121422484380014,0.18450589677583912,0.12172442383326305,0.12168794546110105,0.21164978588198313,0.04865395832139363,0.47199584787146853,0.24638835202184153,0.9446976514131786,0.003739660036239943
1642036818.9,0.12180636399875039,0.6856300737543659,0.24715153701872533,0.7762946538301719,0.20874196470105133,0.6043385933002712,0.8739816251710668,0.051362964510792114,0.052106096011890715,0.051020846420187296,0.13229871175840824,0.49468162242579417,0.49915595106129146,0.10494644593737777,0.04606009842006432,0.1575063006341247,0.050063268373848155,0.49746024385686594,0.5426953776602805,0.05801709866244859,0.984486862828916,0.5098358591622418,0.4922483037451398,0.15084555349920684,0.05673127861820708,0.14772446395090938,0.06189350426614995,0.049665369971255355,0.038143408982416215,0.23343072035273763,0.1334852698242277,0.1335521920752678,0.026121422484380014,0.18450589677583912,0.12172442383326305,0.12168794546110105,0.21164978588198313,0.04865395832139363,0.47199584787146853,0.24638835202184153,0.9446976514131786,0.003739660036239943
1642036833.949,0.12248745065470565,0.6891697436178296,0.2418868090307137,0.7931993001998998,0.21377344211624932,0.6073993269826573,0.8753436014880462,0.05111706225329754,0.051157631328997845,0.05179448762640121,0.13216190288879015,0.49424983913399173,0.49985209953611065,0.10548473537761455,0.04405009982107537,0.15742826813036626,0.049620318428845865,0.475887864019579,0.5117872820335865,0.058577974618945386,0.9851387996886198,0.5108335518622058,0.5231988242972642,0.15888163299704458,0.055032998480772505,0.153991597487397,0.062074685869034696,0.05001792049734429,0.03716456250170196,0.21690635755468277,0.13391647386269578,0.133495620667559,0.026380427990015727,0.18496152473872896,0.12186233722673187,0.12151232837918086,0.21223856601050609,0.04891012902135221,0.4927159203560155,0.25123400176599064,0.9532149713635826,0.0037774793542472767
1642036849.03,0.12248745065470565,0.6891697436178296,0.2418868090307137,0.7931993001998998,0.21377344211624932,0.6073993269826573,0.8753436014880462,0.05111706225329754,0.051157631328997845,0.05179448762640121,0.13216190288879015,0.49424983913399173,0.49985209953611065,0.10548473537761455,0.04405009982107537,0.15742826813036626,0.049620318428845865,0.475887864019579,0.5117872820335865,0.058577974618945386,0.9851387996886198,0.5108335518622058,0.5231988242972642,0.15888163299704458,0.055032998480772505,0.153991597487397,0.062074685869034696,0.05001792049734429,0.03716456250170196,0.21690635755468277,0.13391647386269578,0.133495620667559,0.026380427990015727,0.18496152473872896,0.12186233722673187,0.12151232837918086,0.21223856601050609,0.04891012902135221,0.4927159203560155,0.25123400176599064,0.9532149713635826,0.0037774793542472767
