"Time","pod:productcatalogservice-w3-66565874fb-8sqtr_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-sx4p4_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w1-6855bd669b-wlhsp_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-gbbmd_service:frontend_node:worker--2","pod:frontend-w4-599b6846df-wt4hk_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-p7wp5_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-ctpz9_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-5bbcb977f8-f6g26_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w3-84485f8b85-pr8bf_service:redis-cart_node:worker--3.novalocal","pod:frontend-w1-6646bc856b-cx6nr_service:frontend_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-v7gw3_service:frontend_node:worker--1.novalocal","pod:cartservice-w4-86744bdcbd-rlbqg_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w2-8649bb655b-d7pcv_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-fp6gs_service:recommendationservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-jkpnd_service:recommendationservice_node:worker--2","pod:currencyservice-w1-649d8c7669-7w79x_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w3-59ff89795c-wg997_service:cartservice_node:worker--3.novalocal","pod:cartservice-w2-856bd974f7-6qht8_service:cartservice_node:worker--2","pod:currencyservice-w1-649d8c7669-r7mx7_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-r7qwn_service:frontend_node:worker--1.novalocal","pod:adservice-w4-5c67ddfffc-8bsl9_service:adservice_node:worker--4.novalocal","pod:frontend-w3-777d8d5dcb-vlkht_service:frontend_node:worker--3.novalocal","pod:currencyservice-w2-656689488c-kr2xr_service:currencyservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-xdqzq_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w1-5d9b8d854-z4xhl_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w4-56c4dd84bf-6jbcv_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w3-5bbcb977f8-bjxr6_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w2-754d7d8cd4-vk7k4_service:adservice_node:worker--2","pod:currencyservice-w1-649d8c7669-fdc7b_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-dkxk5_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-5c774597c5-8mnjg_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-hfdhf_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-n744l_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w3-6f8d8654c5-8zs95_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-mt7zz_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w2-8597bb459d-dwdj5_service:recommendationservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-wmngg_service:redis-cart_node:worker--2","pod:currencyservice-w4-cd78b8fd6-5k8sw_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-wd6qh_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w3-9f97cf96-d84w8_service:adservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-mhr4j_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w2-8649bb655b-4x8wn_service:productcatalogservice_node:worker--2"
1642069359.543,0.12053536545397392,0.05062759270613716,0.05449625263177964,0.7016669528194441,0.7228777725922254,0.11271560391180294,0.05071854953045298,0.05176479548918482,0.03771310071986328,0.4707976233423654,0.46051487719180795,0.16288198722664876,0.10231295123008388,0.046348572908858715,0.046907555633412965,0.5028356431998386,0.18835540026411013,0.15999294588166113,0.5069664034718282,0.43629124269494324,0.15163049514801472,0.8642778270252971,0.4270685332163029,0.10667078501556324,0.13411494341562163,0.11294233940829737,0.05021371636431893,0.13765631926482413,0.4769395604630975,0.44104465772759205,0.04902196870317713,0.048927016291191366,0.004047547461199584,0.4919201449521189,0.12059961441841746,0.047292108847384814,0.020130649278724967,0.4516567078887338,0.11345984750911141,0.16955176907883202,0.12093803892958199,0.10604039048049163
1642069374.578,0.11971395870020732,0.0504669486009286,0.053368693526849156,0.6712959136372901,0.7204394581594097,0.11194829660256234,0.04988023271568324,0.050868991806406305,0.03786438738182771,0.4887220739779786,0.4569626213388446,0.1674215797526575,0.1032799243319525,0.047058951155975776,0.04806220590967067,0.481372967724215,0.18593654215869243,0.15817496640882894,0.48605021667180476,0.44399191023223605,0.1510506388745584,0.8613392197852031,0.4253607058928836,0.10594489426869833,0.13127312613793962,0.11240158433559103,0.05041391447914949,0.1413526537372799,0.46010246015647926,0.46099294355158804,0.04860669283607299,0.048575304350766374,0.004017474388876719,0.4895330548947068,0.12085771652027956,0.04496847927455341,0.021314876576531507,0.45106125660900365,0.11303051900183556,0.1688435009940048,0.12105219911695841,0.10044689754095838
1642069389.608,0.11971395870020732,0.0504669486009286,0.053368693526849156,0.6712959136372901,0.7204394581594097,0.11194829660256234,0.04988023271568324,0.050868991806406305,0.03786438738182771,0.4887220739779786,0.4569626213388446,0.1674215797526575,0.1032799243319525,0.047058951155975776,0.04806220590967067,0.481372967724215,0.18593654215869243,0.15817496640882894,0.48605021667180476,0.44399191023223605,0.1510506388745584,0.8613392197852031,0.4253607058928836,0.10594489426869833,0.13127312613793962,0.11240158433559103,0.05041391447914949,0.1413526537372799,0.46010246015647926,0.46099294355158804,0.04860669283607299,0.048575304350766374,0.004017474388876719,0.4895330548947068,0.12085771652027956,0.04496847927455341,0.021314876576531507,0.45106125660900365,0.11303051900183556,0.1688435009940048,0.12105219911695841,0.10044689754095838
1642069404.643,0.11953411995676903,0.05017690946873772,0.053020319180053496,0.7036352480374407,0.718063360722214,0.11092943528804218,0.049563205406669156,0.05140977037681259,0.03772813037710031,0.458438558032491,0.4518529852499905,0.16626078230590263,0.10606048952896391,0.04546984959983444,0.04772869240236416,0.5002688839069878,0.18488185329845466,0.15637826958569495,0.4645098055885375,0.48373545088758274,0.14992210935930894,0.8491020558277985,0.4220757028887304,0.10552875880220099,0.12807149151415984,0.11184791180127461,0.050864046933380536,0.13998469629458085,0.4790970836101649,0.4374331371788812,0.04857405862684687,0.04863853212696433,0.004056128608440541,0.4885744726971337,0.12000534965038877,0.046992661713856416,0.02127491800537026,0.4462611745716337,0.11204381525303207,0.1667655786902193,0.12093448319265467,0.10268744079933179
1642069419.664,0.11953411995676903,0.05017690946873772,0.053020319180053496,0.7036352480374407,0.718063360722214,0.11092943528804218,0.049563205406669156,0.05140977037681259,0.03772813037710031,0.458438558032491,0.4518529852499905,0.16626078230590263,0.10606048952896391,0.04546984959983444,0.04772869240236416,0.5002688839069878,0.18488185329845466,0.15637826958569495,0.4645098055885375,0.48373545088758274,0.14992210935930894,0.8491020558277985,0.4220757028887304,0.10552875880220099,0.12807149151415984,0.11184791180127461,0.050864046933380536,0.13998469629458085,0.4790970836101649,0.4374331371788812,0.04857405862684687,0.04863853212696433,0.004056128608440541,0.4885744726971337,0.12000534965038877,0.046992661713856416,0.02127491800537026,0.4462611745716337,0.11204381525303207,0.1667655786902193,0.12093448319265467,0.10268744079933179
1642069434.704,0.1197657446478456,0.04972284188182805,0.052070563598000816,0.7059931439566935,0.7142343732649351,0.11097460192227693,0.049115590998135575,0.05102199332526278,0.038641723958115326,0.4714085878129456,0.491885076718604,0.1711382108513274,0.10611182118448034,0.046608170374449844,0.0475580113435429,0.5004778356163749,0.18598390165479584,0.1526429522776926,0.4759165158052904,0.47811994600452085,0.15021720635724625,0.8577532615342864,0.4232880586119652,0.10146973735989356,0.12636258879613338,0.11166074359006575,0.05034304260244041,0.13501171875463827,0.47038745107048735,0.49237936430471707,0.04903651969301079,0.04832761816085762,0.004080525882394633,0.49203778771348095,0.12034330765925028,0.04540893044600609,0.020574974282862025,0.4462389355819919,0.11186274838690957,0.1668016469683105,0.12049542381326298,0.10498722238237829
1642069449.731,0.1197657446478456,0.04972284188182805,0.052070563598000816,0.7059931439566935,0.7142343732649351,0.11097460192227693,0.049115590998135575,0.05102199332526278,0.038641723958115326,0.4714085878129456,0.491885076718604,0.1711382108513274,0.10611182118448034,0.046608170374449844,0.0475580113435429,0.5004778356163749,0.18598390165479584,0.1526429522776926,0.4759165158052904,0.47811994600452085,0.15021720635724625,0.8577532615342864,0.4232880586119652,0.10146973735989356,0.12636258879613338,0.11166074359006575,0.05034304260244041,0.13501171875463827,0.47038745107048735,0.49237936430471707,0.04903651969301079,0.04832761816085762,0.004080525882394633,0.49203778771348095,0.12034330765925028,0.04540893044600609,0.020574974282862025,0.4462389355819919,0.11186274838690957,0.1668016469683105,0.12049542381326298,0.10498722238237829
1642069464.764,0.12017732299436348,0.04981979106258945,0.054541201439751205,0.714024668218108,0.7135110266782383,0.11183162813716377,0.04949738860906898,0.051817357190367515,0.03874943858062323,0.47378714024372365,0.4900354201748282,0.17422314879079492,0.10518454641550563,0.046405038855263925,0.04705881007095986,0.4832164026278748,0.18077335652870477,0.1584204315824509,0.4954464950123238,0.4810379982569022,0.15115749840866516,0.8473133483173789,0.39473649332584204,0.10575493709170639,0.12963002977169474,0.11193412223371957,0.050936155364895166,0.13195945852213598,0.49470014268679197,0.4525692377267926,0.04877183389444567,0.04859560036407026,0.005135414210447354,0.4902107350414536,0.11990828100675707,0.04493678950956877,0.019004302882456275,0.4468074045747631,0.11270775935838757,0.16762487343019888,0.12010692827896949,0.10442809249534996
1642069479.798,0.12017732299436348,0.04981979106258945,0.054541201439751205,0.714024668218108,0.7135110266782383,0.11183162813716377,0.04949738860906898,0.051817357190367515,0.03874943858062323,0.47378714024372365,0.4900354201748282,0.17422314879079492,0.10518454641550563,0.046405038855263925,0.04705881007095986,0.4832164026278748,0.18077335652870477,0.1584204315824509,0.4954464950123238,0.4810379982569022,0.15115749840866516,0.8473133483173789,0.39473649332584204,0.10575493709170639,0.12963002977169474,0.11193412223371957,0.050936155364895166,0.13195945852213598,0.49470014268679197,0.4525692377267926,0.04877183389444567,0.04859560036407026,0.005135414210447354,0.4902107350414536,0.11990828100675707,0.04493678950956877,0.019004302882456275,0.4468074045747631,0.11270775935838757,0.16762487343019888,0.12010692827896949,0.10442809249534996
1642069494.837,0.12027537302615024,0.049731100642992715,0.053457818584052005,0.7194946308074823,0.7194598397772906,0.1124881433478173,0.04948590682648437,0.05164480302609914,0.038917871792708794,0.494452969157523,0.4945364663331271,0.17548081032784746,0.1033194290563996,0.046304148040312125,0.04747961862121606,0.46984927093198914,0.18117171586704228,0.16317714023712518,0.4960965534871853,0.47498550534102946,0.1513972592471963,0.8499570043568272,0.4275861410961091,0.1061353690080799,0.12930224566683612,0.11264831570520811,0.05108298503356547,0.13899893270430405,0.46301825955862963,0.45563607216416546,0.048414784649310955,0.04906325009835672,0.007114714621450311,0.4929777074582642,0.12032792691102473,0.04504257902537762,0.017300473843121323,0.44902238481276313,0.1129297906623889,0.1682313524384323,0.11983657449877064,0.10529200913608469
1642069509.937,0.12027537302615024,0.049731100642992715,0.053457818584052005,0.7194946308074823,0.7194598397772906,0.1124881433478173,0.04948590682648437,0.05164480302609914,0.038917871792708794,0.494452969157523,0.4945364663331271,0.17548081032784746,0.1033194290563996,0.046304148040312125,0.04747961862121606,0.46984927093198914,0.18117171586704228,0.16317714023712518,0.4960965534871853,0.47498550534102946,0.1513972592471963,0.8499570043568272,0.4275861410961091,0.1061353690080799,0.12930224566683612,0.11264831570520811,0.05108298503356547,0.13899893270430405,0.46301825955862963,0.45563607216416546,0.048414784649310955,0.04906325009835672,0.007114714621450311,0.4929777074582642,0.12032792691102473,0.04504257902537762,0.017300473843121323,0.44902238481276313,0.1129297906623889,0.1682313524384323,0.11983657449877064,0.10529200913608469
1642069524.961,0.12017201682400389,0.04916102355484245,0.05667373589821334,0.7113235775227452,0.7144464769143306,0.112823887026558,0.05037261817158126,0.050793021164396684,0.038794701270736295,0.4995123255594508,0.47088717558134074,0.17634643823157642,0.10622381437160483,0.04672986498415826,0.04444355384908535,0.45375625111826684,0.18106806189623387,0.16295530124647117,0.5090648606212651,0.4446310916976525,0.15181600322308927,0.8520585616144064,0.415764606135744,0.10581028539783656,0.12531169645003667,0.1136019105411381,0.05162042024044474,0.1391763005092631,0.4702651277540554,0.44014941351814457,0.0487021132949,0.049949942259873634,0.00871928521617192,0.4919107070155354,0.11972765839250764,0.04648039482341336,0.015048323269602966,0.45073223525303263,0.1131659933080101,0.16777482193497373,0.11950538391490283,0.10601363999632923
