"Time","pod:adservice-w3-754d7d8cd4-d9rtb_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-p5nkw_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-vc2c2_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-nc6gx_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-p8nqv_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-z84k8_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-8n4jh_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-9dfph_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-trzck_service:recommendationservice_node:worker--3","pod:redis-cart-w4-5fdf77f88c-5pvzb_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-txhpf_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-cvpvg_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-ftt9w_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w1-599b6846df-mth5b_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-qbp66_service:frontend_node:worker--1.novalocal","pod:cartservice-w4-6d5d8bb6bc-bbrzj_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-t8xxb_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-794x8_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-5cdvq_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-668ms_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-c244x_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-lwkbj_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-4p75p_service:currencyservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-p44hr_service:redis-cart_node:worker--3","pod:recommendationservice-w1-5c774597c5-jdxn4_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-cpxn4_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-lfdmp_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-4nl9s_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-v84bq_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-z6jzb_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-pdhqh_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-fm2fs_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-6rdn4_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-dlvwm_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w4-76766bdfb6-xjw7r_service:adservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-7rn74_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-7cbbh_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-xvzpb_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-wfj8f_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-v7h5x_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-6f4r2_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-lhshz_service:frontend_node:worker--1.novalocal"
1642004935.245,0.16853232646048183,0.11524292514776713,0.056858614379076404,0.4854361884130335,0.052719449880351474,0.04090271738269206,0.11345377211884539,0.04558598412629827,0.04797379941602872,0.003863494812690878,0.4814252336711297,0.5432998753744336,0.1351178215218716,0.5453539347138189,0.5246354726838725,0.24773830420510218,0.16106253403938398,0.8178096710284396,0.11602008199708475,0.1354242791177857,0.052455423422135175,0.1939990858089533,0.5777930760850875,0.021523757229693817,0.04590417077660612,0.21549161401749015,0.6900036406094892,0.9811833021296591,0.052226774445068846,0.8089122142303262,0.14945825669337298,0.10828951414819732,0.2344697547013698,0.055522367065930826,0.24759107890608892,0.9278134917155347,0.13438560422364387,0.047370759881012345,0.15616903123805714,0.05941920755734734,0.48839122049539235,0.4943439283295949
1642004950.285,0.16853232646048183,0.11524292514776713,0.056858614379076404,0.4854361884130335,0.052719449880351474,0.04090271738269206,0.11345377211884539,0.04558598412629827,0.04797379941602872,0.003863494812690878,0.4814252336711297,0.5432998753744336,0.1351178215218716,0.5453539347138189,0.5246354726838725,0.24773830420510218,0.16106253403938398,0.8178096710284396,0.11602008199708475,0.1354242791177857,0.052455423422135175,0.1939990858089533,0.5777930760850875,0.021523757229693817,0.04590417077660612,0.21549161401749015,0.6900036406094892,0.9811833021296591,0.052226774445068846,0.8089122142303262,0.14945825669337298,0.10828951414819732,0.2344697547013698,0.055522367065930826,0.24759107890608892,0.9278134917155347,0.13438560422364387,0.047370759881012345,0.15616903123805714,0.05941920755734734,0.48839122049539235,0.4943439283295949
1642004965.317,0.1758811385071059,0.11467940769289353,0.05610646352342685,0.4859548529707184,0.052344805099325736,0.04095660572611505,0.11355989225309776,0.04580413546995714,0.04772827536015929,0.0038914182201998534,0.4820075409260353,0.5447867092439098,0.1350556604009216,0.5479682536657611,0.5181435612343971,0.251526001718578,0.1638750251070853,0.834459034321622,0.11569953060400405,0.1352336243315252,0.05263507211783894,0.188862418256668,0.5751057750011646,0.021570540643886818,0.04556174459758991,0.21529839059976258,0.6873128239040198,0.981296352226962,0.052363252241207525,0.797442508928228,0.14766256771919467,0.10835379819527122,0.23228088873952424,0.057848523613453856,0.23674979556634287,0.9411131566011401,0.13420083143818146,0.04782391997866281,0.14821844453212524,0.062245792938247946,0.4896173898141414,0.4930265946019635
1642004980.346,0.1758811385071059,0.11467940769289353,0.05610646352342685,0.4859548529707184,0.052344805099325736,0.04095660572611505,0.11355989225309776,0.04580413546995714,0.04772827536015929,0.0038914182201998534,0.4820075409260353,0.5447867092439098,0.1350556604009216,0.5479682536657611,0.5181435612343971,0.251526001718578,0.1638750251070853,0.834459034321622,0.11569953060400405,0.1352336243315252,0.05263507211783894,0.188862418256668,0.5751057750011646,0.021570540643886818,0.04556174459758991,0.21529839059976258,0.6873128239040198,0.981296352226962,0.052363252241207525,0.797442508928228,0.14766256771919467,0.10835379819527122,0.23228088873952424,0.057848523613453856,0.23674979556634287,0.9411131566011401,0.13420083143818146,0.04782391997866281,0.14821844453212524,0.062245792938247946,0.4896173898141414,0.4930265946019635
1642004995.392,0.17426800801401476,0.1148465182089618,0.059148899735292096,0.48691164905901985,0.05214948610779409,0.040686389080413915,0.1135171385923496,0.047576432051221404,0.04529386919774028,0.0038870774566720162,0.48233779921887304,0.5481105876133343,0.13423505348488368,0.5358831005587373,0.5181902682736612,0.2662451180792017,0.15907013087627805,0.8344459382634177,0.11598522473397957,0.13512611598238333,0.053006322985647655,0.17792483159786004,0.5753253058054255,0.022495311604427817,0.04580610405440043,0.2143305932323549,0.6848865709357536,0.9770950379923893,0.0516594313689981,0.7604802614287469,0.15347306917942355,0.10867654274705921,0.2306632114824203,0.059878829412373824,0.23748406528743882,0.998842426890824,0.133324397333856,0.04596000234865149,0.15339320115478855,0.05868029597735648,0.4888418765650957,0.4987158007226897
1642005010.415,0.17426800801401476,0.1148465182089618,0.059148899735292096,0.48691164905901985,0.05214948610779409,0.040686389080413915,0.1135171385923496,0.047576432051221404,0.04529386919774028,0.0038870774566720162,0.48233779921887304,0.5481105876133343,0.13423505348488368,0.5358831005587373,0.5181902682736612,0.2662451180792017,0.15907013087627805,0.8344459382634177,0.11598522473397957,0.13512611598238333,0.053006322985647655,0.17792483159786004,0.5753253058054255,0.022495311604427817,0.04580610405440043,0.2143305932323549,0.6848865709357536,0.9770950379923893,0.0516594313689981,0.7604802614287469,0.15347306917942355,0.10867654274705921,0.2306632114824203,0.059878829412373824,0.23748406528743882,0.998842426890824,0.133324397333856,0.04596000234865149,0.15339320115478855,0.05868029597735648,0.4888418765650957,0.4987158007226897
1642005025.453,0.17403334782366467,0.11483307457611927,0.056608467986145314,0.48787760350074894,0.051322161668520064,0.04058437713952297,0.11373790460470926,0.04737573265613668,0.047064668904525694,0.003953834885586602,0.4830377275523966,0.5422316988186304,0.1339205611167868,0.5374289215281864,0.5191447074625379,0.2579668071600041,0.15849058173572958,0.8362873920840237,0.11656087499168605,0.1343461837749338,0.05309150956895267,0.19372802505594527,0.5740667380809725,0.02178619439137388,0.04641877548734384,0.21068152613933577,0.6802923684101074,0.974921242382432,0.05162800180431576,0.7915352811246406,0.15552888561132455,0.10847714973041891,0.22934204139992215,0.05891542401650254,0.23448294827788202,1.0182926870622722,0.13292458353771394,0.04774475194716783,0.16056874612074798,0.06090706863608811,0.4893913406528846,0.49978523147102666
1642005040.476,0.17403334782366467,0.11483307457611927,0.056608467986145314,0.48787760350074894,0.051322161668520064,0.04058437713952297,0.11373790460470926,0.04737573265613668,0.047064668904525694,0.003953834885586602,0.4830377275523966,0.5422316988186304,0.1339205611167868,0.5374289215281864,0.5191447074625379,0.2579668071600041,0.15849058173572958,0.8362873920840237,0.11656087499168605,0.1343461837749338,0.05309150956895267,0.19372802505594527,0.5740667380809725,0.02178619439137388,0.04641877548734384,0.21068152613933577,0.6802923684101074,0.974921242382432,0.05162800180431576,0.7915352811246406,0.15552888561132455,0.10847714973041891,0.22934204139992215,0.05891542401650254,0.23448294827788202,1.0182926870622722,0.13292458353771394,0.04774475194716783,0.16056874612074798,0.06090706863608811,0.4893913406528846,0.49978523147102666
1642005055.621,0.1725375560783175,0.11432800672178527,0.054082197328866585,0.48825690893651347,0.05133077129586304,0.040813247698474914,0.11308534386004662,0.04681196252380218,0.046632003487749776,0.0037493535742428477,0.48295461309315424,0.5459846529449683,0.13357017639410035,0.5342799960958445,0.5215065921682089,0.27181165690938863,0.1476910388176969,0.8324346215785056,0.11617577599071267,0.13394936981463698,0.052518520419801436,0.19389854895290504,0.5727882674349145,0.022483225926525924,0.04626636753162031,0.20931477891582606,0.6826519347692818,0.9768545256593906,0.051235552455501966,0.7458314195334704,0.1480970731002791,0.10840961271103965,0.23036279060860138,0.05959060338536931,0.25040015027602797,0.9458187132744156,0.13299955393693114,0.04733213825956474,0.1600133728870198,0.058638524741107756,0.48928255498518697,0.499749665564931
1642005070.662,0.1725375560783175,0.11432800672178527,0.054082197328866585,0.48825690893651347,0.05133077129586304,0.040813247698474914,0.11308534386004662,0.04681196252380218,0.046632003487749776,0.0037493535742428477,0.48295461309315424,0.5459846529449683,0.13357017639410035,0.5342799960958445,0.5215065921682089,0.27181165690938863,0.1476910388176969,0.8324346215785056,0.11617577599071267,0.13394936981463698,0.052518520419801436,0.19389854895290504,0.5727882674349145,0.022483225926525924,0.04626636753162031,0.20931477891582606,0.6826519347692818,0.9768545256593906,0.051235552455501966,0.7458314195334704,0.1480970731002791,0.10840961271103965,0.23036279060860138,0.05959060338536931,0.25040015027602797,0.9458187132744156,0.13299955393693114,0.04733213825956474,0.1600133728870198,0.058638524741107756,0.48928255498518697,0.499749665564931
1642005085.683,0.17255960272922433,0.11229130326729989,0.05586052679070595,0.4884846155289584,0.05159525864020492,0.04122236192923089,0.11271422229675598,0.04683603836717062,0.046858488726587516,0.0037915128278105444,0.4827833077057788,0.5516495527961597,0.13340722149698023,0.5354375572109462,0.5215982974489755,0.2648590445230728,0.15212950456219201,0.8272956263542264,0.11596537648398693,0.1343371570799735,0.05253897376479341,0.193515484212943,0.572952152609717,0.02258868320132027,0.045732698565235846,0.2096219123808571,0.6830273045440709,0.9730541144099315,0.050968264406533126,0.7612181062850449,0.1592113464298494,0.10869658757214934,0.23182554440606595,0.0591452889374777,0.24277879270164388,0.9643140432933529,0.13292517174700835,0.046996974085496315,0.14945409850662,0.056975360284983234,0.4904740965631571,0.49434684354933583
1642005100.709,0.17255960272922433,0.11229130326729989,0.05586052679070595,0.4884846155289584,0.05159525864020492,0.04122236192923089,0.11271422229675598,0.04683603836717062,0.046858488726587516,0.0037915128278105444,0.4827833077057788,0.5516495527961597,0.13340722149698023,0.5354375572109462,0.5215982974489755,0.2648590445230728,0.15212950456219201,0.8272956263542264,0.11596537648398693,0.1343371570799735,0.05253897376479341,0.193515484212943,0.572952152609717,0.02258868320132027,0.045732698565235846,0.2096219123808571,0.6830273045440709,0.9730541144099315,0.050968264406533126,0.7612181062850449,0.1592113464298494,0.10869658757214934,0.23182554440606595,0.0591452889374777,0.24277879270164388,0.9643140432933529,0.13292517174700835,0.046996974085496315,0.14945409850662,0.056975360284983234,0.4904740965631571,0.49434684354933583
1642005115.74,0.1719211901496525,0.11370154829252521,0.05325635368566398,0.4885882377123328,0.05115449452469073,0.04124459455532984,0.11214907942621066,0.04671614053774262,0.04371674561265969,0.003982428294672778,0.48279921501513234,0.5578135162525971,0.13359776088902692,0.5256531781252881,0.5191650206193458,0.2727594548442239,0.15251432705477902,0.7727618122083134,0.11541809594832311,0.13459405350846596,0.05230618984159888,0.19330634349465387,0.5723198652199051,0.02267296855769675,0.046037250773473114,0.2102124112907417,0.6870671769996566,0.9761868391937261,0.0504940633111457,0.7638586148258557,0.1476031858007451,0.10861549473993687,0.23247839393814634,0.06188548468254158,0.2523227498669498,0.9259478126907016,0.13329202664244222,0.047071450276396025,0.15217466320805353,0.058905064096458036,0.49145569192237615,0.49894735680100755
1642005130.761,0.1719211901496525,0.11370154829252521,0.05325635368566398,0.4885882377123328,0.05115449452469073,0.04124459455532984,0.11214907942621066,0.04671614053774262,0.04371674561265969,0.003982428294672778,0.48279921501513234,0.5578135162525971,0.13359776088902692,0.5256531781252881,0.5191650206193458,0.2727594548442239,0.15251432705477902,0.7727618122083134,0.11541809594832311,0.13459405350846596,0.05230618984159888,0.19330634349465387,0.5723198652199051,0.02267296855769675,0.046037250773473114,0.2102124112907417,0.6870671769996566,0.9761868391937261,0.0504940633111457,0.7638586148258557,0.1476031858007451,0.10861549473993687,0.23247839393814634,0.06188548468254158,0.2523227498669498,0.9259478126907016,0.13329202664244222,0.047071450276396025,0.15217466320805353,0.058905064096458036,0.49145569192237615,0.49894735680100755
