"Time","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-zjctt_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-d6whm_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-kvw88_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-4zftk_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-gd5rm_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-fg5tv_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-862mt_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-jcdjx_service:productcatalogservice_node:worker--3","pod:cartservice-w1-86744bdcbd-xppqm_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-85288_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-7q72c_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-6646bc856b-7jws8_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-l8mnz_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-4jzbn_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-fspz9_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-sl76h_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-7gq9v_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-g98ch_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-kxgq6_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-shp7p_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-rfrfm_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-9tlpn_service:frontend_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-pvmsq_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-cr57r_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-z9kgx_service:frontend_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-dlhnw_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-6xhfb_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-6nrp8_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-8f55r_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-l8s7f_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-d566d_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-5v94k_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-b48t4_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-g829s_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-9q5hw_service:recommendationservice_node:worker--1.novalocal"
1637889305.46,0.0037483928402394237,0.2900987845219353,0.16105411224565164,0.2951113607704594,0.13947790937629195,0.17968171036210975,0.2684726400675036,0.48414527015860154,0.2829908406431489,0.45135154843927844,0.27376543640348594,0.28183144523440107,0.4845368051901818,0.14786131859637602,0.45566855677238627,0.49719038821760797,0.40383742345089535,0.2731011847014439,0.13242728566037298,0.05243106151991708,0.4366269968325581,0.42003286055806077,0.4372892868007411,0.4715500747808733,0.40618146850017633,0.4510280170055705,0.4055840238123054,0.4496270594130558,0.45182169708164777,0.28510995405154116,0.1527892349968315,0.442060188307814,0.25191054459529055,0.45451541044752614,0.2749796433231896,0.13948133362166953,0.2397250913021203,0.3219140144616738,0.283968409616302,0.14976798003961517
1637889320.479,0.0037483928402394237,0.2900987845219353,0.16105411224565164,0.2951113607704594,0.13947790937629195,0.17968171036210975,0.2684726400675036,0.48414527015860154,0.2829908406431489,0.45135154843927844,0.27376543640348594,0.28183144523440107,0.4845368051901818,0.14786131859637602,0.45566855677238627,0.49719038821760797,0.40383742345089535,0.2731011847014439,0.13242728566037298,0.05243106151991708,0.4366269968325581,0.42003286055806077,0.4372892868007411,0.4715500747808733,0.40618146850017633,0.4510280170055705,0.4055840238123054,0.4496270594130558,0.45182169708164777,0.28510995405154116,0.1527892349968315,0.442060188307814,0.25191054459529055,0.45451541044752614,0.2749796433231896,0.13948133362166953,0.2397250913021203,0.3219140144616738,0.283968409616302,0.14976798003961517
1637889335.515,0.003753192227151093,0.2901671240691908,0.16239898889386534,0.2958281935660786,0.13906132177756403,0.18945061185628875,0.2685471059522883,0.4835811334514133,0.2840073364985454,0.45111333617670124,0.25275375594738037,0.28118982191795083,0.48355262927413156,0.14785024378020795,0.46342149945281363,0.4726142847447892,0.40470100550030996,0.2729987978873429,0.1350703573771747,0.04874517562351222,0.41476707941843527,0.41140661847022586,0.428457816831021,0.4832224699079987,0.4064502438799181,0.4505640180830752,0.4046544915961487,0.4487608515553234,0.47405951168564464,0.28526214681306605,0.15255506810401356,0.44211123812415876,0.2432919290967095,0.45429399348543487,0.26227489408932303,0.1353065843788151,0.24688073384941855,0.32295853098553895,0.28407080786745514,0.14909996922797777
1637889350.543,0.003753192227151093,0.2901671240691908,0.16239898889386534,0.2958281935660786,0.13906132177756403,0.18945061185628875,0.2685471059522883,0.4835811334514133,0.2840073364985454,0.45111333617670124,0.25275375594738037,0.28118982191795083,0.48355262927413156,0.14785024378020795,0.46342149945281363,0.4726142847447892,0.40470100550030996,0.2729987978873429,0.1350703573771747,0.04874517562351222,0.41476707941843527,0.41140661847022586,0.428457816831021,0.4832224699079987,0.4064502438799181,0.4505640180830752,0.4046544915961487,0.4487608515553234,0.47405951168564464,0.28526214681306605,0.15255506810401356,0.44211123812415876,0.2432919290967095,0.45429399348543487,0.26227489408932303,0.1353065843788151,0.24688073384941855,0.32295853098553895,0.28407080786745514,0.14909996922797777
1637889365.568,0.0037482060457598183,0.29100510657442913,0.16310024826189595,0.2954821449113289,0.1391169454655348,0.19027972061389198,0.2692304319291412,0.4832729221923421,0.28390879598241625,0.4519719130791534,0.2730964502650181,0.2824139022573801,0.48308684204107116,0.14878457347882715,0.4628567413273215,0.4633788376631824,0.4056782146433078,0.27275398290836994,0.1387483393100437,0.05228974339283002,0.41859614291726455,0.4249826407612013,0.44778192761653235,0.452194034220744,0.4076136790340026,0.45061037977148755,0.4056087538706055,0.44964088689084714,0.4733662049264125,0.2845246030601405,0.15235003777076744,0.4437974989670769,0.25213430753211474,0.45359487671638377,0.2746576863836553,0.12756871337699355,0.2558320456297119,0.3040437965233023,0.28305661622509487,0.14851794496778242
1637889380.595,0.0037482060457598183,0.29100510657442913,0.16310024826189595,0.2954821449113289,0.1391169454655348,0.19027972061389198,0.2692304319291412,0.4832729221923421,0.28390879598241625,0.4519719130791534,0.2730964502650181,0.2824139022573801,0.48308684204107116,0.14878457347882715,0.4628567413273215,0.4633788376631824,0.4056782146433078,0.27275398290836994,0.1387483393100437,0.05228974339283002,0.41859614291726455,0.4249826407612013,0.44778192761653235,0.452194034220744,0.4076136790340026,0.45061037977148755,0.4056087538706055,0.44964088689084714,0.4733662049264125,0.2845246030601405,0.15235003777076744,0.4437974989670769,0.25213430753211474,0.45359487671638377,0.2746576863836553,0.12756871337699355,0.2558320456297119,0.3040437965233023,0.28305661622509487,0.14851794496778242
1637889395.626,0.003748646859999592,0.2907837757918045,0.16288178624654076,0.2951951389597535,0.13995620844612758,0.18777820720148708,0.2695654601340316,0.4843608010205125,0.2843408757587754,0.4509242764529372,0.2691883032346013,0.2699462893184792,0.4835692572177067,0.14927240413735632,0.4463625786964989,0.4914554747263688,0.40539934202631334,0.2747700288012543,0.14014098116094298,0.04977116982087039,0.4144335398926101,0.42181460649197855,0.430799787411553,0.4636476334753869,0.4071155800217945,0.4509787727150232,0.4058078044152935,0.44935454525480223,0.47557369868935984,0.2848918051111491,0.15182751084646667,0.4432592452665526,0.2533190874600991,0.4446421605904135,0.25652004424128866,0.139750143306944,0.24339541350110003,0.30717407585703604,0.2833017910691833,0.14903731767678974
1637889410.67,0.003748646859999592,0.2907837757918045,0.16288178624654076,0.2951951389597535,0.13995620844612758,0.18777820720148708,0.2695654601340316,0.4843608010205125,0.2843408757587754,0.4509242764529372,0.2691883032346013,0.2699462893184792,0.4835692572177067,0.14927240413735632,0.4463625786964989,0.4914554747263688,0.40539934202631334,0.2747700288012543,0.14014098116094298,0.04977116982087039,0.4144335398926101,0.42181460649197855,0.430799787411553,0.4636476334753869,0.4071155800217945,0.4509787727150232,0.4058078044152935,0.44935454525480223,0.47557369868935984,0.2848918051111491,0.15182751084646667,0.4432592452665526,0.2533190874600991,0.4446421605904135,0.25652004424128866,0.139750143306944,0.24339541350110003,0.30717407585703604,0.2833017910691833,0.14903731767678974
1637889425.703,0.003626770835426434,0.2910548615064536,0.1629892607435462,0.2836799118407609,0.1404248229680503,0.17220617676157413,0.2696300413539828,0.4852513367413952,0.28427079463561683,0.451085127817537,0.2585007584694421,0.2839481902210068,0.48433715149554213,0.1487364715288046,0.46165024073353017,0.44795259740944904,0.4048756558761687,0.275395995151105,0.1411536132755744,0.052621174153353587,0.43292010998143426,0.4401062903393363,0.44332570578212493,0.47482652763375277,0.4069714832119308,0.4505144944519178,0.4066937446623261,0.44810568196327377,0.47647546725008827,0.2848883253483469,0.15141383209085432,0.4440730413655287,0.25359837608349556,0.4561124991615146,0.27705018971249884,0.13925534678291274,0.24319330775179626,0.3049296199024828,0.283724712476797,0.1499179448825383
1637889440.724,0.003626770835426434,0.2910548615064536,0.1629892607435462,0.2836799118407609,0.1404248229680503,0.17220617676157413,0.2696300413539828,0.4852513367413952,0.28427079463561683,0.451085127817537,0.2585007584694421,0.2839481902210068,0.48433715149554213,0.1487364715288046,0.46165024073353017,0.44795259740944904,0.4048756558761687,0.275395995151105,0.1411536132755744,0.052621174153353587,0.43292010998143426,0.4401062903393363,0.44332570578212493,0.47482652763375277,0.4069714832119308,0.4505144944519178,0.4066937446623261,0.44810568196327377,0.47647546725008827,0.2848883253483469,0.15141383209085432,0.4440730413655287,0.25359837608349556,0.4561124991615146,0.27705018971249884,0.13925534678291274,0.24319330775179626,0.3049296199024828,0.283724712476797,0.1499179448825383
1637889455.752,0.0036036636068307653,0.2911557267838025,0.16250641653255257,0.28593722929140336,0.14058933254010603,0.1694797458455749,0.26827520859262677,0.4845473592840915,0.284282056707157,0.4504746157065378,0.26335277962634546,0.292783342952775,0.4841546017739943,0.14863647480908337,0.44859990885488327,0.48217550745896093,0.40539129782420524,0.27571407384431335,0.14140594769890436,0.05427847452893169,0.4328259632623994,0.3967973499578341,0.42756753641472134,0.471469662605173,0.40635477910665296,0.45091440799664023,0.40584594124798257,0.44831590924214426,0.4766650486997044,0.2850001141729727,0.15098144965809646,0.4431531311737362,0.25363965118097725,0.43770152384141103,0.27778306638648387,0.1398628519743786,0.2550679160843508,0.32570809362326253,0.2835924332140122,0.14933515787536872
1637889470.789,0.0036036636068307653,0.2911557267838025,0.16250641653255257,0.28593722929140336,0.14058933254010603,0.1694797458455749,0.26827520859262677,0.4845473592840915,0.284282056707157,0.4504746157065378,0.26335277962634546,0.292783342952775,0.4841546017739943,0.14863647480908337,0.44859990885488327,0.48217550745896093,0.40539129782420524,0.27571407384431335,0.14140594769890436,0.05427847452893169,0.4328259632623994,0.3967973499578341,0.42756753641472134,0.471469662605173,0.40635477910665296,0.45091440799664023,0.40584594124798257,0.44831590924214426,0.4766650486997044,0.2850001141729727,0.15098144965809646,0.4431531311737362,0.25363965118097725,0.43770152384141103,0.27778306638648387,0.1398628519743786,0.2550679160843508,0.32570809362326253,0.2835924332140122,0.14933515787536872
1637889485.81,0.003618145930543791,0.2912089011244547,0.16302448938896152,0.27943078852536996,0.14125893114959603,0.17838986920031386,0.26743126814122486,0.4855362587142169,0.28403875577939497,0.44984266974022713,0.27518986505758264,0.2914853447978971,0.48339220017675455,0.14795981741050157,0.4569193094788411,0.463841839185378,0.40480529059890263,0.27618321286247044,0.1408869414019242,0.050956393128170456,0.45499153027005773,0.4400741554136476,0.4297487379571597,0.49007548530572814,0.40613221144471157,0.45086441483198775,0.4064204039122291,0.4479143986779782,0.4771475415197911,0.2841464407913688,0.15050734661055426,0.4429324931850293,0.2480188108863442,0.45769530014954174,0.26075263242868807,0.13516870772094974,0.23395456171410695,0.29883892673621626,0.28347823614671824,0.14872111659944895
1637889500.839,0.003618145930543791,0.2912089011244547,0.16302448938896152,0.27943078852536996,0.14125893114959603,0.17838986920031386,0.26743126814122486,0.4855362587142169,0.28403875577939497,0.44984266974022713,0.27518986505758264,0.2914853447978971,0.48339220017675455,0.14795981741050157,0.4569193094788411,0.463841839185378,0.40480529059890263,0.27618321286247044,0.1408869414019242,0.050956393128170456,0.45499153027005773,0.4400741554136476,0.4297487379571597,0.49007548530572814,0.40613221144471157,0.45086441483198775,0.4064204039122291,0.4479143986779782,0.4771475415197911,0.2841464407913688,0.15050734661055426,0.4429324931850293,0.2480188108863442,0.45769530014954174,0.26075263242868807,0.13516870772094974,0.23395456171410695,0.29883892673621626,0.28347823614671824,0.14872111659944895
