"Time","pod:recommendationservice-w1-5c774597c5-brq5x_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-5fcbp_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-fcdmg_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-nmsb8_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-xwfd7_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-45wfg_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-tpp4w_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-sgbcq_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-rpbzl_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-dxwb7_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-pnsrp_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-zgmb9_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-9965t_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-hkgkv_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-277p8_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-h6ggt_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:cartservice-w1-86744bdcbd-j8lrd_service:cartservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-ck84s_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-5jml4_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-fww4k_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-9g8jm_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-89bvk_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-dx6k6_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w1-5c774597c5-7gppx_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-hkdjx_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-q5q5h_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-6gr88_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-khkk4_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-8nkdt_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-wrsmt_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-jx8v4_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-tgtqd_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-4sm9c_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-4xxgn_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-9r684_service:productcatalogservice_node:worker--3"
1637882811.702,0.14990667777064898,0.25318028792088343,0.43549058047909966,0.13840549622807863,0.44630865072568304,0.42061511799813367,0.24445927256861238,0.29653305362065036,0.38859774881902664,0.44156978360678945,0.2736631976369586,0.4459279879883929,0.28285300585526274,0.4297089968712031,0.27768833635804663,0.1511590353626971,0.13937310333723535,0.030175173401260753,0.29807689362976936,0.452219045074642,0.46690851495708974,0.19389598312830553,0.4647929155430105,0.28358463416949853,0.39146857511137834,0.1492707306162985,0.14995790272249573,0.3901947385481245,0.4417224272905575,0.25914808104329534,0.46752776224401493,0.26489799411939907,0.28481152321779635,0.02876816686333021,0.13306231910694039,0.4320533976409022,0.463371742674653,0.44310177148895125,0.2847752064871208,0.27548768899219317
1637882826.723,0.14975519046370994,0.2524351924740263,0.45805494366039445,0.13831852009846896,0.4420226683045159,0.43760569567015434,0.2332241539441865,0.2920455757126612,0.38818874227417155,0.44130435427555526,0.2580080664750334,0.4577956230084953,0.28254569603522384,0.42888890306119704,0.2774554543559895,0.15115346537010468,0.1389682928634268,0.03031762083205143,0.2959098296103957,0.4309601929241356,0.5004239534030315,0.18662294992809342,0.4623399022381912,0.283351624728274,0.39103107698672446,0.14968757416219006,0.1483819975797258,0.3897815514079086,0.4404903667079385,0.27677917116523093,0.46358405758425547,0.26485528285083626,0.2841364631433233,0.028479587095442876,0.13418802996922874,0.4481792141664707,0.46456651061269627,0.44250615898149126,0.2856124629017715,0.27507819537036887
1637882841.763,0.14975519046370994,0.2524351924740263,0.45805494366039445,0.13831852009846896,0.4420226683045159,0.43760569567015434,0.2332241539441865,0.2920455757126612,0.38818874227417155,0.44130435427555526,0.2580080664750334,0.4577956230084953,0.28254569603522384,0.42888890306119704,0.2774554543559895,0.15115346537010468,0.1389682928634268,0.03031762083205143,0.2959098296103957,0.4309601929241356,0.5004239534030315,0.18662294992809342,0.4623399022381912,0.283351624728274,0.39103107698672446,0.14968757416219006,0.1483819975797258,0.3897815514079086,0.4404903667079385,0.27677917116523093,0.46358405758425547,0.26485528285083626,0.2841364631433233,0.028479587095442876,0.13418802996922874,0.4481792141664707,0.46456651061269627,0.44250615898149126,0.2856124629017715,0.27507819537036887
1637882856.778,0.1493821365446436,0.25157611683869535,0.43686151186151095,0.13733395728653622,0.44083686807411837,0.458584026316215,0.24511010798744967,0.3144175928257014,0.3886058876499967,0.4406459699720529,0.25842698239617623,0.4647368944991498,0.28298513337897924,0.42929141463022924,0.27697662289166647,0.15146966222367003,0.13898677921757088,0.029477012691411095,0.29596092024381704,0.4499739514294393,0.4754498863244705,0.1893184459678678,0.46209989953911146,0.2833854576081697,0.3905551045411608,0.14978252156839283,0.14875586390623186,0.3897850960489311,0.440242930886732,0.26059322729396567,0.4724323909511603,0.2643226208324222,0.28402056404359555,0.028638761760680517,0.13813093738783128,0.41095933301845355,0.4633837232996103,0.44234205217080474,0.2839289016328203,0.2600568394832631
1637882871.808,0.1493821365446436,0.25157611683869535,0.43686151186151095,0.13733395728653622,0.44083686807411837,0.458584026316215,0.24511010798744967,0.3144175928257014,0.3886058876499967,0.4406459699720529,0.25842698239617623,0.4647368944991498,0.28298513337897924,0.42929141463022924,0.27697662289166647,0.15146966222367003,0.13898677921757088,0.029477012691411095,0.29596092024381704,0.4499739514294393,0.4754498863244705,0.1893184459678678,0.46209989953911146,0.2833854576081697,0.3905551045411608,0.14978252156839283,0.14875586390623186,0.3897850960489311,0.440242930886732,0.26059322729396567,0.4724323909511603,0.2643226208324222,0.28402056404359555,0.028638761760680517,0.13813093738783128,0.41095933301845355,0.4633837232996103,0.44234205217080474,0.2839289016328203,0.2600568394832631
1637882886.83,0.1486524182349494,0.2515112198304785,0.45651108432819576,0.13790873438577675,0.4397669536306258,0.4407052344861422,0.22809121948348954,0.3200622319195317,0.38791701958463043,0.4403602439242559,0.27257308927826485,0.4694248654104213,0.28322901993056154,0.4289966212493342,0.2768026642821609,0.15132215548150788,0.13443044317317324,0.030262139639689593,0.2966170259159506,0.4242533962543702,0.4993391818027565,0.18923289144319783,0.46100902332460897,0.28314853991781164,0.3905267795190517,0.15018160597859126,0.14802153233983112,0.3889158698813097,0.4410054831340493,0.2745555814086823,0.47681400385510475,0.2641797780153438,0.2837667608361751,0.028849542184757562,0.13291294855580166,0.3998698110923159,0.4629027997206415,0.44254436269768355,0.2835985820461463,0.2738981229499063
1637882901.86,0.1486524182349494,0.2515112198304785,0.45651108432819576,0.13790873438577675,0.4397669536306258,0.4407052344861422,0.22809121948348954,0.3200622319195317,0.38791701958463043,0.4403602439242559,0.27257308927826485,0.4694248654104213,0.28322901993056154,0.4289966212493342,0.2768026642821609,0.15132215548150788,0.13443044317317324,0.030262139639689593,0.2966170259159506,0.4242533962543702,0.4993391818027565,0.18923289144319783,0.46100902332460897,0.28314853991781164,0.3905267795190517,0.15018160597859126,0.14802153233983112,0.3889158698813097,0.4410054831340493,0.2745555814086823,0.47681400385510475,0.2641797780153438,0.2837667608361751,0.028849542184757562,0.13291294855580166,0.3998698110923159,0.4629027997206415,0.44254436269768355,0.2835985820461463,0.2738981229499063
1637882916.894,0.14858171150955893,0.2509821805177023,0.4556390488509521,0.13743713813570335,0.4141858729975282,0.4316441718339095,0.23457641158838083,0.31344226468831626,0.38671953139435156,0.44004850102809395,0.2727424540290399,0.4631604842851319,0.28350706576933005,0.42927417538843426,0.27615931886263206,0.15025269530504923,0.13948195262806537,0.02884400301344947,0.29621531721442373,0.4491425216178719,0.4652893670986855,0.20280841757651566,0.46050262650840335,0.2823645728005809,0.3894916018409808,0.15006823565404376,0.14825229210070376,0.38881673101003345,0.44092166898913215,0.27432819432645317,0.49013538210219687,0.26240160114471606,0.28368840210174234,0.028662576631880318,0.13803982355216574,0.4223520357891879,0.4618839306651317,0.4429887331325048,0.28420132332934234,0.2611799257420622
1637882931.932,0.14858171150955893,0.2509821805177023,0.4556390488509521,0.13743713813570335,0.4141858729975282,0.4316441718339095,0.23457641158838083,0.31344226468831626,0.38671953139435156,0.44004850102809395,0.2727424540290399,0.4631604842851319,0.28350706576933005,0.42927417538843426,0.27615931886263206,0.15025269530504923,0.13948195262806537,0.02884400301344947,0.29621531721442373,0.4491425216178719,0.4652893670986855,0.20280841757651566,0.46050262650840335,0.2823645728005809,0.3894916018409808,0.15006823565404376,0.14825229210070376,0.38881673101003345,0.44092166898913215,0.27432819432645317,0.49013538210219687,0.26240160114471606,0.28368840210174234,0.028662576631880318,0.13803982355216574,0.4223520357891879,0.4618839306651317,0.4429887331325048,0.28420132332934234,0.2611799257420622
1637882946.945,0.1482617077113591,0.24964373559161984,0.43461065439327023,0.13244342719909855,0.4542246389732273,0.4583605013411279,0.2249407968042862,0.31345284256039463,0.3861341929076353,0.4393147696336761,0.27196460520314397,0.4547531346277305,0.2838650205443061,0.429445598605299,0.276145824746901,0.1487138123582758,0.13879824140608868,0.0301357570791818,0.29525718208137725,0.43764788926935155,0.5043145443953699,0.19467113277911718,0.45909859190375774,0.28162653920287806,0.38831567184803567,0.15029244673964448,0.14749725625442334,0.38770936245280396,0.4411949878070404,0.2730435520461995,0.4246198230900001,0.2621911652953258,0.2829364185124636,0.0285621112534874,0.13603144911536558,0.45022042806585194,0.4617538713623222,0.44261690027525646,0.2825193578206937,0.2724934838796396
1637882961.985,0.1482617077113591,0.24964373559161984,0.43461065439327023,0.13244342719909855,0.4542246389732273,0.4583605013411279,0.2249407968042862,0.31345284256039463,0.3861341929076353,0.4393147696336761,0.27196460520314397,0.4547531346277305,0.2838650205443061,0.429445598605299,0.276145824746901,0.1487138123582758,0.13879824140608868,0.0301357570791818,0.29525718208137725,0.43764788926935155,0.5043145443953699,0.19467113277911718,0.45909859190375774,0.28162653920287806,0.38831567184803567,0.15029244673964448,0.14749725625442334,0.38770936245280396,0.4411949878070404,0.2730435520461995,0.4246198230900001,0.2621911652953258,0.2829364185124636,0.0285621112534874,0.13603144911536558,0.45022042806585194,0.4617538713623222,0.44261690027525646,0.2825193578206937,0.2724934838796396
1637882977.034,0.14869790958205215,0.24135965388812755,0.4445477878835535,0.13609065456221167,0.4111641559914378,0.4381230971145912,0.22922875487008865,0.2977897155289684,0.38658391341595083,0.44032036127808993,0.2710497399987333,0.45720961066684246,0.2849121428241186,0.4297967356548005,0.27672626396675315,0.1489306699350811,0.13833193576092184,0.02997954853448364,0.2951965397585662,0.42559111604906985,0.5002412065288371,0.19570134286782626,0.4590501432502461,0.28208510981449586,0.3890051211763349,0.1506853375893496,0.14810983626232083,0.3883174220519955,0.44076847320100165,0.2724148494430929,0.4656137313357393,0.26260054855922116,0.2838440985153027,0.028625218330147823,0.13531687771763368,0.4357952817035947,0.46203859670616504,0.4420147506486451,0.2813687612724275,0.27201207667275334
1637882992.05,0.14869790958205215,0.24135965388812755,0.4445477878835535,0.13609065456221167,0.4111641559914378,0.4381230971145912,0.22922875487008865,0.2977897155289684,0.38658391341595083,0.44032036127808993,0.2710497399987333,0.45720961066684246,0.2849121428241186,0.4297967356548005,0.27672626396675315,0.1489306699350811,0.13833193576092184,0.02997954853448364,0.2951965397585662,0.42559111604906985,0.5002412065288371,0.19570134286782626,0.4590501432502461,0.28208510981449586,0.3890051211763349,0.1506853375893496,0.14810983626232083,0.3883174220519955,0.44076847320100165,0.2724148494430929,0.4656137313357393,0.26260054855922116,0.2838440985153027,0.028625218330147823,0.13531687771763368,0.4357952817035947,0.46203859670616504,0.4420147506486451,0.2813687612724275,0.27201207667275334
1637883007.079,0.14968040244252936,0.24949231949245704,0.4332376670398769,0.1360450377848776,0.41189558902844775,0.40553395969489153,0.23481341595554464,0.3139512973341064,0.3874276844350676,0.4406807071406682,0.2561103382606406,0.49308321351167383,0.2854113120186219,0.4295027669800179,0.2767141980512012,0.1487663078363197,0.13831022009204447,0.030296041962306612,0.2950632075533803,0.41516889740268537,0.5013986593485628,0.18205547566671157,0.45909332106763456,0.2831178809654017,0.38904593021745104,0.15154982281044047,0.1487219633890957,0.38779930525695483,0.4408996254363577,0.2726164641548687,0.48637926102611634,0.2624711396801964,0.2831599045046802,0.028619912921274616,0.12890165044832416,0.41773325443148246,0.46295506939394326,0.4417908079585092,0.2829789462738664,0.2678843803404311
