"Time","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-q9668_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-5jz42_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-4ggmw_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-8h7vn_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-9bgr8_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-kksjb_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-vdsvl_service:recommendationservice_node:worker--3","pod:frontend-w1-599b6846df-btddc_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-kcvdr_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-ct2n5_service:recommendationservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-nzgt9_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-6646bc856b-8sqtb_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-xplkx_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-2rkz5_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-wpbm9_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-pm69v_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-7kf2h_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-j4z7q_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-48j5x_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-4rmcx_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-n65cq_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-fvsrf_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-z9nl9_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-qtf6z_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-wxgbj_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-9rknx_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-hnrbn_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-j8lrd_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-p6847_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-8bgzr_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-pl2d6_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-h6dvl_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-jj7sd_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-t5pwk_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-xrrdg_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal"
1637885409.536,0.24826465661806352,0.4522008384035524,0.4351790735722285,0.2996821492551539,0.2816783475706113,0.3982143753834,0.27535632934290544,0.13845152109302383,0.4750346828643126,0.24123420843596868,0.13430885507317325,0.14836345851462807,0.4989916734164432,0.14961215796173682,0.44374580954836207,0.13820223515549207,0.44282045963191463,0.4616873762158888,0.28103775247851126,0.15271258078433397,0.24222434710431134,0.47464092081782494,0.28461992210342096,0.029202255840277955,0.3969455936978549,0.4465301072457626,0.2740736856839999,0.03059557611805071,0.4215320014558064,0.44248085253481106,0.2947954017965259,0.19405680550764876,0.2821256830802393,0.14839146485567767,0.397847380372591,0.44373091680051735,0.44303201417785687,0.4451880527035275,0.2604448661728129,0.2659357791118777
1637885424.557,0.2475774709263538,0.4435912732536968,0.4555851899156146,0.29373630214526464,0.2827594730143703,0.3985277333926425,0.26207931081376623,0.13254353874514196,0.4748627829080643,0.2605564651024629,0.13935215769580012,0.14820085425118368,0.47085719088173805,0.1488340181516955,0.44355352304977813,0.13892957023069705,0.44375493727741944,0.4605826196476308,0.279483856148748,0.1533581584684951,0.251431004231832,0.4710680721736981,0.2840969780257118,0.029176796462093625,0.3971790549231532,0.4476064563614227,0.2686291615922404,0.03046926407626846,0.41923072954275087,0.4637848185815613,0.29495701753390147,0.19329019203061276,0.28113365737651114,0.14836040892224714,0.39883555040904983,0.4437311710339189,0.44238226026715644,0.446390775859287,0.2863852833240272,0.2646340347994513
1637885439.575,0.2475774709263538,0.4435912732536968,0.4555851899156146,0.29373630214526464,0.2827594730143703,0.3985277333926425,0.26207931081376623,0.13254353874514196,0.4748627829080643,0.2605564651024629,0.13935215769580012,0.14820085425118368,0.47085719088173805,0.1488340181516955,0.44355352304977813,0.13892957023069705,0.44375493727741944,0.4605826196476308,0.279483856148748,0.1533581584684951,0.251431004231832,0.4710680721736981,0.2840969780257118,0.029176796462093625,0.3971790549231532,0.4476064563614227,0.2686291615922404,0.03046926407626846,0.41923072954275087,0.4637848185815613,0.29495701753390147,0.19329019203061276,0.28113365737651114,0.14836040892224714,0.39883555040904983,0.4437311710339189,0.44238226026715644,0.446390775859287,0.2863852833240272,0.2646340347994513
1637885454.589,0.22664383311318786,0.45229601997429725,0.43924523996768017,0.3135050449512021,0.2824414629184963,0.3978442561978264,0.2612975568986668,0.13767874898985316,0.47322679981718924,0.2738838423554353,0.13923614581763802,0.14871280112937907,0.4777921377784119,0.14825226085628643,0.4444373164128339,0.1317256965231727,0.4248733556473392,0.4605617579729734,0.27923665089031824,0.15387545272973188,0.2427554198079779,0.4719979978758845,0.2840339242151696,0.0288107392803294,0.39743766164925565,0.45853832828688934,0.2698867097798708,0.02998428194307618,0.4137297581123454,0.46743580121309225,0.29452442958010283,0.19598971036958338,0.28161278408731344,0.14877138062657264,0.3982535729556812,0.44252443951367726,0.4422535979022201,0.44596561805574986,0.27491514460399624,0.2643237699373945
1637885469.608,0.22664383311318786,0.45229601997429725,0.43924523996768017,0.3135050449512021,0.2824414629184963,0.3978442561978264,0.2612975568986668,0.13767874898985316,0.47322679981718924,0.2738838423554353,0.13923614581763802,0.14871280112937907,0.4777921377784119,0.14825226085628643,0.4444373164128339,0.1317256965231727,0.4248733556473392,0.4605617579729734,0.27923665089031824,0.15387545272973188,0.2427554198079779,0.4719979978758845,0.2840339242151696,0.0288107392803294,0.39743766164925565,0.45853832828688934,0.2698867097798708,0.02998428194307618,0.4137297581123454,0.46743580121309225,0.29452442958010283,0.19598971036958338,0.28161278408731344,0.14877138062657264,0.3982535729556812,0.44252443951367726,0.4422535979022201,0.44596561805574986,0.27491514460399624,0.2643237699373945
1637885484.629,0.24730312192948506,0.4504489559259137,0.4567331188188041,0.29914483149171345,0.28183607443880765,0.3969946867337312,0.26794741016545154,0.13670858082195636,0.47365022272949775,0.2730055148110263,0.1378761923236151,0.14817567035345441,0.47174152760324384,0.148553827260132,0.44478614118058285,0.1377090953946302,0.41835131567125283,0.4603325122923463,0.2794638277031046,0.15363637287077675,0.23084825733829362,0.4745640331131375,0.2834681388357767,0.028869539644478893,0.39684458867403594,0.4674766552248639,0.24455761197464737,0.030288426756254243,0.42837118940732755,0.48404871603474353,0.29515616005170325,0.19750126001339197,0.2806366158353927,0.14923749565318417,0.39854064091246755,0.4434183826737014,0.44164719011257764,0.4454957827157594,0.285326775249651,0.2638351883920443
1637885499.651,0.24730312192948506,0.4504489559259137,0.4567331188188041,0.29914483149171345,0.28183607443880765,0.3969946867337312,0.26794741016545154,0.13670858082195636,0.47365022272949775,0.2730055148110263,0.1378761923236151,0.14817567035345441,0.47174152760324384,0.148553827260132,0.44478614118058285,0.1377090953946302,0.41835131567125283,0.4603325122923463,0.2794638277031046,0.15363637287077675,0.23084825733829362,0.4745640331131375,0.2834681388357767,0.028869539644478893,0.39684458867403594,0.4674766552248639,0.24455761197464737,0.030288426756254243,0.42837118940732755,0.48404871603474353,0.29515616005170325,0.19750126001339197,0.2806366158353927,0.14923749565318417,0.39854064091246755,0.4434183826737014,0.44164719011257764,0.4454957827157594,0.285326775249651,0.2638351883920443
1637885514.674,0.24662218596560515,0.450913202166672,0.4382475395557533,0.2842916852142525,0.2821438877473813,0.3961836111923336,0.27411865275521835,0.12910323781225994,0.4732372282158634,0.27273785344305035,0.13809267430399152,0.14801885367416562,0.49681242503323453,0.1494820293827408,0.44435247823382457,0.13665631891196298,0.42275435275558304,0.45969317032523693,0.2795082939779761,0.15359653080824115,0.24772605714467394,0.46533365229028356,0.2823989806300442,0.028468520089082176,0.3966375522113523,0.45764343390253776,0.2731605295548869,0.03025730466769802,0.44265841539839107,0.4375985237184774,0.29276580301422434,0.20539384998115756,0.2806770815865748,0.1490898725684186,0.3979273796684696,0.4431607856203099,0.44200617374320134,0.44540307380961697,0.27538321827669876,0.26375264258540826
1637885529.692,0.24662218596560515,0.450913202166672,0.4382475395557533,0.2842916852142525,0.2821438877473813,0.3961836111923336,0.27411865275521835,0.12910323781225994,0.4732372282158634,0.27273785344305035,0.13809267430399152,0.14801885367416562,0.49681242503323453,0.1494820293827408,0.44435247823382457,0.13665631891196298,0.42275435275558304,0.45969317032523693,0.2795082939779761,0.15359653080824115,0.24772605714467394,0.46533365229028356,0.2823989806300442,0.028468520089082176,0.3966375522113523,0.45764343390253776,0.2731605295548869,0.03025730466769802,0.44265841539839107,0.4375985237184774,0.29276580301422434,0.20539384998115756,0.2806770815865748,0.1490898725684186,0.3979273796684696,0.4431607856203099,0.44200617374320134,0.44540307380961697,0.27538321827669876,0.26375264258540826
1637885544.713,0.2319267295732892,0.44771424423753886,0.42685037206114174,0.29882106261228114,0.2831448036844214,0.39677370701161996,0.2721953361875261,0.1256028413545702,0.473167137375593,0.2639857503583054,0.13317520016773202,0.14930119503472167,0.5047746718544219,0.14925624618734545,0.44547109924967365,0.1356354251703175,0.44060655761563605,0.45998881819366444,0.2796418778085938,0.15404180965959446,0.24349156884972065,0.46189547213526627,0.28271903045826097,0.02848827038998652,0.3979621278375718,0.46434710428707116,0.272245860452464,0.02821697914205895,0.42181188283032556,0.4681286459204558,0.29819281464334274,0.19864264869778012,0.28042947990555595,0.15038889686725238,0.39744574421238177,0.44291800484847565,0.44199902129732216,0.4454299814902423,0.2721211100708256,0.2649830209652785
1637885559.729,0.2319267295732892,0.44771424423753886,0.42685037206114174,0.29882106261228114,0.2831448036844214,0.39677370701161996,0.2721953361875261,0.1256028413545702,0.473167137375593,0.2639857503583054,0.13317520016773202,0.14930119503472167,0.5047746718544219,0.14925624618734545,0.44547109924967365,0.1356354251703175,0.44060655761563605,0.45998881819366444,0.2796418778085938,0.15404180965959446,0.24349156884972065,0.46189547213526627,0.28271903045826097,0.02848827038998652,0.3979621278375718,0.46434710428707116,0.272245860452464,0.02821697914205895,0.42181188283032556,0.4681286459204558,0.29819281464334274,0.19864264869778012,0.28042947990555595,0.15038889686725238,0.39744574421238177,0.44291800484847565,0.44199902129732216,0.4454299814902423,0.2721211100708256,0.2649830209652785
1637885574.745,0.24699152881798694,0.449154973603347,0.45590998932890775,0.3163756250098146,0.283100999011176,0.3960032676504888,0.27335550644959555,0.134378468332126,0.472991463379295,0.26583360125238586,0.1383544563474171,0.14915962733550903,0.5042248050683593,0.1485531058596245,0.44541590554101196,0.13285065449908878,0.4386484343053393,0.4595630544702797,0.27903114765774895,0.15301707534103046,0.2316440891947335,0.4630912102962156,0.28214882671736574,0.028515920076011492,0.39753876234593644,0.4347951172237964,0.2728522898388014,0.029239118443312194,0.4325298993910679,0.4860342343447543,0.29751877186212294,0.1862974202910307,0.2808931637395229,0.15131560219605758,0.39733335448327667,0.44364590768773865,0.44145375590040015,0.4441252808815325,0.27349538353857306,0.2644475774937447
1637885589.76,0.24699152881798694,0.449154973603347,0.45590998932890775,0.3163756250098146,0.283100999011176,0.3960032676504888,0.27335550644959555,0.134378468332126,0.472991463379295,0.26583360125238586,0.1383544563474171,0.14915962733550903,0.5042248050683593,0.1485531058596245,0.44541590554101196,0.13285065449908878,0.4386484343053393,0.4595630544702797,0.27903114765774895,0.15301707534103046,0.2316440891947335,0.4630912102962156,0.28214882671736574,0.028515920076011492,0.39753876234593644,0.4347951172237964,0.2728522898388014,0.029239118443312194,0.4325298993910679,0.4860342343447543,0.29751877186212294,0.1862974202910307,0.2808931637395229,0.15131560219605758,0.39733335448327667,0.44364590768773865,0.44145375590040015,0.4441252808815325,0.27349538353857306,0.2644475774937447
1637885604.775,0.23345969320254323,0.4268955482831849,0.4421511219478312,0.30510123474675144,0.2838374039914875,0.396417168966274,0.25563145291382044,0.1352242814266588,0.47637698251055544,0.26293988027531606,0.13979923325878163,0.1503668325635228,0.48031204958624907,0.14971850331707479,0.4448335683608282,0.13792069826001174,0.437887656353251,0.46011922679610456,0.2795414497812104,0.1530193364858734,0.24868881515278857,0.4631600583988874,0.2828586855358324,0.028598078922900068,0.3980746343858561,0.4466262385381774,0.2734318325766689,0.029256942837150125,0.4177717552195086,0.45557386153535595,0.29850706692895035,0.1892835807354094,0.28134008034356506,0.15129003052064235,0.39761342645360437,0.44462865200723023,0.44187972916758733,0.4447480205745863,0.2739492548243694,0.26531049083211083
