"Time","pod:productcatalogservice-w1-56c4dd84bf-2xr7k_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:currencyservice-w4-649d8c7669-hpdnk_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-5lvhg_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-2wl4r_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-rs6zj_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-lgnnt_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-5xwzx_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-ld5ql_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-t8vn5_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-vjrfg_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-zhjq6_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-s9jq2_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-dhv66_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-bj7r2_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-j8lrd_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-52xl7_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-dsvb6_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-9ngsw_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-m4nq2_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-gqjjl_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-w9qss_service:recommendationservice_node:worker--3","pod:currencyservice-w2-6f8d8654c5-jwt74_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-jlmks_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-htctt_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-6ggbb_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-tfxll_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-fglbh_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-5msjp_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-xqblx_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-x2cvm_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-bzvng_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-872s8_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-vgr7g_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-vwcbg_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-mfrmv_service:productcatalogservice_node:worker--3"
1637886708.342,0.2798808624886957,0.24673266321820086,0.40213192278083987,0.281410546998745,0.1481079469373459,0.027857286115062933,0.4031283095679635,0.40460027676441657,0.13786370364075007,0.5010074243653057,0.19372809693028742,0.4705661132134341,0.4634351637530857,0.45528008769764683,0.45358102115760224,0.4189104783980371,0.29145903318511246,0.14755083865515972,0.1469433675819137,0.26897881678927493,0.02951904401722763,0.43739739928540666,0.1393318246830252,0.13743429729047818,0.3979572459756991,0.43952487896686965,0.2874569103445186,0.23633717332345766,0.47487001055315536,0.28816439753342277,0.2569764137315243,0.4021752776003944,0.16055006208851458,0.27932979459464075,0.26999197766741917,0.4584522199059736,0.28117620323242654,0.45098273875101996,0.44153001797372166,0.2606102709563538
1637886723.373,0.28022063364656213,0.2467191984979098,0.414425250259264,0.2824643653467186,0.14879646585601874,0.028009496917972394,0.40337367049926875,0.45022590871167123,0.13821483723063058,0.45300790276616315,0.1842454194133774,0.47113616677124415,0.464540662155243,0.4549805762484547,0.45512119850729027,0.44605034602359567,0.2923607921545664,0.14801822605010434,0.14619982972155207,0.25366718911330105,0.02898659031701531,0.4275667869477381,0.1398037296722715,0.13888584687813232,0.39875706911024206,0.4390986911443563,0.2870238415106101,0.24331849810170939,0.4807199442007455,0.2779769386770434,0.2571775590229748,0.4032439221195888,0.16108286612298955,0.28136668898662204,0.2713289517812422,0.46172702056632725,0.2817482900930175,0.45150980386525436,0.4407701206621358,0.2719579601031089
1637886738.428,0.28022063364656213,0.2467191984979098,0.414425250259264,0.2824643653467186,0.14879646585601874,0.028009496917972394,0.40337367049926875,0.45022590871167123,0.13821483723063058,0.45300790276616315,0.1842454194133774,0.47113616677124415,0.464540662155243,0.4549805762484547,0.45512119850729027,0.44605034602359567,0.2923607921545664,0.14801822605010434,0.14619982972155207,0.25366718911330105,0.02898659031701531,0.4275667869477381,0.1398037296722715,0.13888584687813232,0.39875706911024206,0.4390986911443563,0.2870238415106101,0.24331849810170939,0.4807199442007455,0.2779769386770434,0.2571775590229748,0.4032439221195888,0.16108286612298955,0.28136668898662204,0.2713289517812422,0.46172702056632725,0.2817482900930175,0.45150980386525436,0.4407701206621358,0.2719579601031089
1637886753.452,0.280461305185131,0.2399666495820693,0.41279484626887686,0.2820941577829942,0.14752885980561198,0.028201520038703853,0.40208986560122967,0.4418281660397191,0.13826911753179874,0.4632420787169029,0.200938295963116,0.4716298912953325,0.46437796463364567,0.45489139632469433,0.43425305745959325,0.4197345582943935,0.29388029769550833,0.14798060922368156,0.1457889523281177,0.2570141099896297,0.029969330853525458,0.4251960815153124,0.13944980099472448,0.13888409791890918,0.3994987062412908,0.4387155359752877,0.28651969352819084,0.22937488846943846,0.4666752754689318,0.318381294783949,0.2574444658101556,0.4016550164528956,0.16018267790755303,0.2812391384861117,0.27051981341643627,0.502050099175715,0.28118651926976157,0.4507803710294022,0.43971586457450484,0.27205538908130567
1637886768.489,0.280461305185131,0.2399666495820693,0.41279484626887686,0.2820941577829942,0.14752885980561198,0.028201520038703853,0.40208986560122967,0.4418281660397191,0.13826911753179874,0.4632420787169029,0.200938295963116,0.4716298912953325,0.46437796463364567,0.45489139632469433,0.43425305745959325,0.4197345582943935,0.29388029769550833,0.14798060922368156,0.1457889523281177,0.2570141099896297,0.029969330853525458,0.4251960815153124,0.13944980099472448,0.13888409791890918,0.3994987062412908,0.4387155359752877,0.28651969352819084,0.22937488846943846,0.4666752754689318,0.318381294783949,0.2574444658101556,0.4016550164528956,0.16018267790755303,0.2812391384861117,0.27051981341643627,0.502050099175715,0.28118651926976157,0.4507803710294022,0.43971586457450484,0.27205538908130567
1637886783.524,0.27964544671585734,0.24010533927433866,0.4134800146898049,0.28233522197066585,0.14627475512702975,0.02824175987770535,0.4021698483379299,0.4498665445070077,0.1378870695276504,0.4364728777940468,0.20061386572283627,0.4708535373710276,0.4641202602272242,0.45383884525652224,0.4561489576618424,0.4472861121137433,0.2935431118804208,0.14686714718563615,0.14454400138811999,0.24698277859730045,0.02902436637458641,0.4184093910178661,0.14039864161655818,0.13901399011665855,0.39914681000293734,0.4378114573173102,0.2859349327744066,0.24151917555234004,0.4655840430051654,0.3193786238877526,0.25548227040008564,0.40048974965948736,0.15911552789930355,0.2829542716697451,0.2713503525403237,0.4623965943889199,0.2799454405604698,0.4506253901976797,0.43919884121484404,0.2719166872699727
1637886798.551,0.27964544671585734,0.24010533927433866,0.4134800146898049,0.28233522197066585,0.14627475512702975,0.02824175987770535,0.4021698483379299,0.4498665445070077,0.1378870695276504,0.4364728777940468,0.20061386572283627,0.4708535373710276,0.4641202602272242,0.45383884525652224,0.4561489576618424,0.4472861121137433,0.2935431118804208,0.14686714718563615,0.14454400138811999,0.24698277859730045,0.02902436637458641,0.4184093910178661,0.14039864161655818,0.13901399011665855,0.39914681000293734,0.4378114573173102,0.2859349327744066,0.24151917555234004,0.4655840430051654,0.3193786238877526,0.25548227040008564,0.40048974965948736,0.15911552789930355,0.2829542716697451,0.2713503525403237,0.4623965943889199,0.2799454405604698,0.4506253901976797,0.43919884121484404,0.2719166872699727
1637886813.586,0.27862356028124047,0.24784712290629463,0.4093443381870623,0.2813384849582709,0.1458543914204472,0.02817022031757318,0.4016481903583985,0.4509962393883239,0.1251603025767014,0.48482987866666605,0.19124727578135362,0.46969216954422754,0.4638544261049633,0.45393824636626623,0.45742731464382225,0.45965311403388975,0.292035114468332,0.1454568510798597,0.14280308395042646,0.2700530792236907,0.029494911084558057,0.42489292505390425,0.14025510723955203,0.13909852885942148,0.39763334445357934,0.43790976185229147,0.2861001656504126,0.25155304152979857,0.47812512592044787,0.2958021235867481,0.2542767542149139,0.3996260285753419,0.1578816641460417,0.28330549609861677,0.2709066960324091,0.46455631039245754,0.27933652199956427,0.45039322136512655,0.43959446720963236,0.2720998571626314
1637886828.618,0.27862356028124047,0.24784712290629463,0.4093443381870623,0.2813384849582709,0.1458543914204472,0.02817022031757318,0.4016481903583985,0.4509962393883239,0.1251603025767014,0.48482987866666605,0.19124727578135362,0.46969216954422754,0.4638544261049633,0.45393824636626623,0.45742731464382225,0.45965311403388975,0.292035114468332,0.1454568510798597,0.14280308395042646,0.2700530792236907,0.029494911084558057,0.42489292505390425,0.14025510723955203,0.13909852885942148,0.39763334445357934,0.43790976185229147,0.2861001656504126,0.25155304152979857,0.47812512592044787,0.2958021235867481,0.2542767542149139,0.3996260285753419,0.1578816641460417,0.28330549609861677,0.2709066960324091,0.46455631039245754,0.27933652199956427,0.45039322136512655,0.43959446720963236,0.2720998571626314
1637886843.648,0.27865299683141626,0.24733357146587365,0.41987391040641453,0.281364561924842,0.14570219775179655,0.02814442120865067,0.4012622254807857,0.44978987727490194,0.13833550791499072,0.463964069426464,0.1922615303367889,0.4696564620929249,0.4639693735587482,0.4538307193495689,0.45611473808334757,0.38813715578249997,0.29126479695817414,0.1433405581289646,0.14226009462713968,0.2690570698778343,0.030263034207212408,0.4379213659012261,0.1396071283472939,0.13874217556123847,0.39705720302496156,0.4372627067813488,0.28562380416625555,0.23159513289454092,0.4701409143836681,0.3077868236869065,0.253707060707413,0.40000274651779644,0.1568910929701267,0.28348105667260143,0.2592040947207821,0.4943235946944495,0.27959345359262433,0.4504894761258495,0.4384767195158847,0.26609238352336
1637886858.682,0.27865299683141626,0.24733357146587365,0.41987391040641453,0.281364561924842,0.14570219775179655,0.02814442120865067,0.4012622254807857,0.44978987727490194,0.13833550791499072,0.463964069426464,0.1922615303367889,0.4696564620929249,0.4639693735587482,0.4538307193495689,0.45611473808334757,0.38813715578249997,0.29126479695817414,0.1433405581289646,0.14226009462713968,0.2690570698778343,0.030263034207212408,0.4379213659012261,0.1396071283472939,0.13874217556123847,0.39705720302496156,0.4372627067813488,0.28562380416625555,0.23159513289454092,0.4701409143836681,0.3077868236869065,0.253707060707413,0.40000274651779644,0.1568910929701267,0.28348105667260143,0.2592040947207821,0.4943235946944495,0.27959345359262433,0.4504894761258495,0.4384767195158847,0.26609238352336
1637886873.707,0.27765864829318676,0.24767299382966396,0.43531419467426224,0.280825757939818,0.14480473128057292,0.028310598294523488,0.40155365586046643,0.4419820643978418,0.13207112199698473,0.4949456298230575,0.19416824973807986,0.4695804706179957,0.4633362021187971,0.4540322268044525,0.4263513220006663,0.4343256760401857,0.2913819745019331,0.14272090044193153,0.14191436457287532,0.2694524047069684,0.030365800734173845,0.44419831784531005,0.13849512458159718,0.1382279477187979,0.39713196612832924,0.4373008897931677,0.2857380630671785,0.23370935268161783,0.4688943787588241,0.29029023314629004,0.25133475585450465,0.39902156657325316,0.1566366651985981,0.2835346975658172,0.27038694677892416,0.5016557254025554,0.2789574795127297,0.44898403292113903,0.43861267492686423,0.2715292481712926
1637886888.746,0.27765864829318676,0.24767299382966396,0.43531419467426224,0.280825757939818,0.14480473128057292,0.028310598294523488,0.40155365586046643,0.4419820643978418,0.13207112199698473,0.4949456298230575,0.19416824973807986,0.4695804706179957,0.4633362021187971,0.4540322268044525,0.4263513220006663,0.4343256760401857,0.2913819745019331,0.14272090044193153,0.14191436457287532,0.2694524047069684,0.030365800734173845,0.44419831784531005,0.13849512458159718,0.1382279477187979,0.39713196612832924,0.4373008897931677,0.2857380630671785,0.23370935268161783,0.4688943787588241,0.29029023314629004,0.25133475585450465,0.39902156657325316,0.1566366651985981,0.2835346975658172,0.27038694677892416,0.5016557254025554,0.2789574795127297,0.44898403292113903,0.43861267492686423,0.2715292481712926
1637886903.769,0.27737797599501324,0.2466644873954391,0.4390525158010142,0.2803519741869034,0.14366063494948328,0.028267169112187074,0.40112807612165946,0.4503617178415853,0.13437218126049444,0.4351344797202541,0.18130153261821708,0.46900361276892355,0.4621130797053795,0.45331452582911774,0.44789549670867934,0.4260160298124145,0.28998383841096026,0.14101005389687227,0.1406681462912448,0.2649795898072156,0.03051837144117163,0.4313090019470515,0.1336046574959286,0.13255228454942627,0.39706724375183255,0.4377005424897834,0.28578329989003054,0.23773072293666944,0.49646650022259264,0.2876017886603096,0.2507791851583391,0.39915406879719695,0.15483648590275118,0.28427994602243295,0.27079260089099744,0.49302254188955597,0.2783916417412824,0.4489969726232187,0.4373123993396639,0.271226172723391
