"Time","pod:currencyservice-w4-649d8c7669-bj4b5_service:currencyservice_node:worker--4.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-xnlcd_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:productcatalogservice-w3-8649bb655b-xz8zn_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-chhn5_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-zzl8j_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-zl8sm_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-2mfx4_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-zdc7r_service:frontend_node:worker--3","pod:recommendationservice-w1-5c774597c5-5mq6n_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-8ckpr_service:recommendationservice_node:worker--3","pod:frontend-w1-599b6846df-wxkrv_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-ktrq2_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-5945j_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-78gmt_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-npdv7_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-tqjd4_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-5l7lk_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-ckwcs_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-cxrxg_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-sbpcw_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-tvg6x_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-b972b_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-gkxq6_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-xppqm_service:cartservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-ktkhv_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-cxdcs_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-zh8nd_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-zcvdh_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-hl9h6_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-cjwlk_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-8vl75_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-jztw9_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-w5qh8_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-r6gd8_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-hpmck_service:recommendationservice_node:worker--1.novalocal"
1637906205.933,0.46829298779295303,0.24913396568089446,0.2452870324866081,0.042165402172086766,0.2422632703562818,0.12442345823736345,0.2670683743329742,0.4378020832425221,0.43740388046363105,0.4876676516259053,0.13264411942529872,0.12315944083374647,0.48568392528459414,0.2590205525183227,0.13311706047557337,0.25907059526725307,0.4497509477792505,0.2628200529132023,0.255301942082267,0.2644997756129255,0.435579193414435,0.45657019618609607,0.24816347012015394,0.473059149898275,0.4619353040880436,0.2735496798881958,0.4574120401956538,0.3112613007106128,0.4447949282014636,0.1392492866155806,0.4322756971143226,0.1662191700132878,0.013363421555310591,0.44170961414377685,0.478323731991573,0.12297943055796548,0.4960583220244172,0.49475971527762774,0.25922190710384097,0.130595541824309
1637906221.106,0.4693914891451575,0.2500950148219432,0.25035833208132224,0.042546133701694626,0.2471865088722479,0.1251070703513487,0.2621874337892872,0.43848758443098673,0.4387780573487616,0.48654796262332467,0.13225189983557045,0.1241235315512226,0.48564231186740736,0.25928210708399635,0.13263440286331601,0.25861332948599014,0.4511420688168143,0.25575411318058827,0.25446962853911387,0.26560813001346306,0.4370827180507917,0.456223623311943,0.24392970793509527,0.4586407920156791,0.46619907513747405,0.2710466576430586,0.46093113197681357,0.3111389033543956,0.4443345515894841,0.13779504768478343,0.4491364922828456,0.16542782662342823,0.01060965301887238,0.4435987925752266,0.47035434210942706,0.1223291328491189,0.49286349605790203,0.49550755612100117,0.25975120633535637,0.13114149476859627
1637906236.131,0.4693914891451575,0.2500950148219432,0.25035833208132224,0.042546133701694626,0.2471865088722479,0.1251070703513487,0.2621874337892872,0.43848758443098673,0.4387780573487616,0.48654796262332467,0.13225189983557045,0.1241235315512226,0.48564231186740736,0.25928210708399635,0.13263440286331601,0.25861332948599014,0.4511420688168143,0.25575411318058827,0.25446962853911387,0.26560813001346306,0.4370827180507917,0.456223623311943,0.24392970793509527,0.4586407920156791,0.46619907513747405,0.2710466576430586,0.46093113197681357,0.3111389033543956,0.4443345515894841,0.13779504768478343,0.4491364922828456,0.16542782662342823,0.01060965301887238,0.4435987925752266,0.47035434210942706,0.1223291328491189,0.49286349605790203,0.49550755612100117,0.25975120633535637,0.13114149476859627
1637906251.336,0.46353144634301824,0.24973290245827695,0.24919885684260906,0.04619006584772595,0.2352711566040831,0.12343891521536937,0.2800590359923933,0.4410994034217115,0.43809144774600456,0.47495655804604164,0.132044048975326,0.12398787606560002,0.488612309979095,0.25899848336130366,0.1321886700045951,0.2583736333857764,0.4523139849022654,0.26088981489870544,0.25443594116257257,0.26639364671542526,0.43935117323550954,0.4559267704396981,0.23604573682407892,0.4519561386510913,0.4884579247385824,0.27769930487425726,0.45115389903534986,0.31278363247581076,0.4434300643544449,0.13667722216157588,0.45432068574332574,0.16366672908243485,0.00725548502493221,0.44533763506619434,0.4568174580271976,0.12074470187518388,0.4650712312911924,0.49674671083664146,0.25912122437788215,0.131076666121017
1637906266.461,0.46353144634301824,0.24973290245827695,0.24919885684260906,0.04619006584772595,0.2352711566040831,0.12343891521536937,0.2800590359923933,0.4410994034217115,0.43809144774600456,0.47495655804604164,0.132044048975326,0.12398787606560002,0.488612309979095,0.25899848336130366,0.1321886700045951,0.2583736333857764,0.4523139849022654,0.26088981489870544,0.25443594116257257,0.26639364671542526,0.43935117323550954,0.4559267704396981,0.23604573682407892,0.4519561386510913,0.4884579247385824,0.27769930487425726,0.45115389903534986,0.31278363247581076,0.4434300643544449,0.13667722216157588,0.45432068574332574,0.16366672908243485,0.00725548502493221,0.44533763506619434,0.4568174580271976,0.12074470187518388,0.4650712312911924,0.49674671083664146,0.25912122437788215,0.131076666121017
1637906281.481,0.46189245623462677,0.25140663885601205,0.2496667001493007,0.04984215496139938,0.24751663837899984,0.12428239983329872,0.276789617499586,0.4401204323462192,0.43554281595424404,0.4647900365478972,0.13156671997459216,0.12433212300761391,0.48713678720357967,0.25870193669424596,0.1315575865118655,0.25843774592236546,0.45075615049455064,0.24712998735001432,0.25419564862080735,0.2652876627236213,0.43926496123630043,0.4559065568419802,0.24826982577613108,0.44507976490131584,0.44655350278592254,0.2829339324762908,0.4745669196381158,0.31379580881485214,0.4443335664211391,0.13603323438373022,0.4492765959489081,0.15200676876552138,0.004064502270567886,0.4435820012051346,0.47670453670098856,0.11834981139128373,0.4744344677388656,0.49963290328188803,0.25932423079924666,0.1303516875255708
1637906296.499,0.46189245623462677,0.25140663885601205,0.2496667001493007,0.04984215496139938,0.24751663837899984,0.12428239983329872,0.276789617499586,0.4401204323462192,0.43554281595424404,0.4647900365478972,0.13156671997459216,0.12433212300761391,0.48713678720357967,0.25870193669424596,0.1315575865118655,0.25843774592236546,0.45075615049455064,0.24712998735001432,0.25419564862080735,0.2652876627236213,0.43926496123630043,0.4559065568419802,0.24826982577613108,0.44507976490131584,0.44655350278592254,0.2829339324762908,0.4745669196381158,0.31379580881485214,0.4443335664211391,0.13603323438373022,0.4492765959489081,0.15200676876552138,0.004064502270567886,0.4435820012051346,0.47670453670098856,0.11834981139128373,0.4744344677388656,0.49963290328188803,0.25932423079924666,0.1303516875255708
1637906311.601,0.48125676913392723,0.24975867717832256,0.2483811431888815,0.0522860899747012,0.24685068665567267,0.12114302017915973,0.27852502439226373,0.439948315157773,0.43497547024473593,0.4472102523027516,0.13119530917937672,0.12399738785214455,0.487196294797256,0.25818082444212864,0.13123941860384758,0.25906209428859783,0.45108332494260056,0.27442801971052966,0.25459628332067885,0.26495345779891843,0.44075343637889125,0.4562119682577937,0.2475494459586567,0.48727185601421974,0.462703940410359,0.27866941945874063,0.4374281623950783,0.2994375401917406,0.4441542406225854,0.13582190678056158,0.4681206965653709,0.15455882553669115,0.003727742282771218,0.4445356143040762,0.476806667398158,0.12178606056494656,0.4788360635144143,0.5040726722628485,0.25929415149140245,0.13001712338201082
1637906326.695,0.48125676913392723,0.24975867717832256,0.2483811431888815,0.0522860899747012,0.24685068665567267,0.12114302017915973,0.27852502439226373,0.439948315157773,0.43497547024473593,0.4472102523027516,0.13119530917937672,0.12399738785214455,0.487196294797256,0.25818082444212864,0.13123941860384758,0.25906209428859783,0.45108332494260056,0.27442801971052966,0.25459628332067885,0.26495345779891843,0.44075343637889125,0.4562119682577937,0.2475494459586567,0.48727185601421974,0.462703940410359,0.27866941945874063,0.4374281623950783,0.2994375401917406,0.4441542406225854,0.13582190678056158,0.4681206965653709,0.15455882553669115,0.003727742282771218,0.4445356143040762,0.476806667398158,0.12178606056494656,0.4788360635144143,0.5040726722628485,0.25929415149140245,0.13001712338201082
1637906341.715,0.46332077899613444,0.24900581372287056,0.24779118118091287,0.053123654544263106,0.24710232923787692,0.11963804881716783,0.2790779549874415,0.4427359784304189,0.4359623424934635,0.42976342163833037,0.13139963179344696,0.1196165165898947,0.4879824663671337,0.2586168255627865,0.13081422544864302,0.2591131509473113,0.4508032031229986,0.27923801229442746,0.25474984783614485,0.26534642628133165,0.44239281720545276,0.45665578280511915,0.24180202891906816,0.48691979035285765,0.44773883608357123,0.27501419979078323,0.4754825945439531,0.29859458733444844,0.44485110762398167,0.1356502404667487,0.46903414683186107,0.15226887530289873,0.003736890878446011,0.44501802325487805,0.4765652963743906,0.12206526398807713,0.46686112589195283,0.5075324085330178,0.25916261395963985,0.13115376237758614
1637906356.733,0.46332077899613444,0.24900581372287056,0.24779118118091287,0.053123654544263106,0.24710232923787692,0.11963804881716783,0.2790779549874415,0.4427359784304189,0.4359623424934635,0.42976342163833037,0.13139963179344696,0.1196165165898947,0.4879824663671337,0.2586168255627865,0.13081422544864302,0.2591131509473113,0.4508032031229986,0.27923801229442746,0.25474984783614485,0.26534642628133165,0.44239281720545276,0.45665578280511915,0.24180202891906816,0.48691979035285765,0.44773883608357123,0.27501419979078323,0.4754825945439531,0.29859458733444844,0.44485110762398167,0.1356502404667487,0.46903414683186107,0.15226887530289873,0.003736890878446011,0.44501802325487805,0.4765652963743906,0.12206526398807713,0.46686112589195283,0.5075324085330178,0.25916261395963985,0.13115376237758614
1637906371.748,0.4596665276746248,0.24082267583696293,0.24662457468279814,0.05307870552027428,0.24636833072286243,0.12400753559145647,0.26587278554693555,0.44320617115313643,0.4367026783243721,0.4817019661082048,0.1323858678414209,0.1231952943505058,0.4878782448215372,0.2589920997444543,0.1309719168007457,0.25975550810429626,0.4503590886828148,0.27928612659720287,0.25502211087926974,0.2657879791219764,0.4429473840511893,0.4561546332851123,0.24622891119314694,0.46324888002111453,0.4631371444277259,0.2930453372150123,0.4785978560738662,0.29818675331198635,0.44585753085888535,0.1351073007881143,0.4497285090591668,0.14394410786932768,0.003758170073080944,0.44535417174407715,0.4762817841080825,0.12152170286634299,0.5023818166746803,0.5092043003480116,0.25934318697709907,0.13100520193580661
