"Time","pod:adservice-w1-5c67ddfffc-nnsmd_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-mzn82_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-2kn5r_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-rn6gn_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-rbb7x_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-49f2j_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-s7hl4_service:frontend_node:worker--3","pod:recommendationservice-w4-6855bd669b-nj2mw_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-2v7zn_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-b95gh_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-nhh9m_service:redis-cart_node:worker--3","pod:recommendationservice-w4-6855bd669b-b76gr_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-d7xsr_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-gm8kr_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-rwh52_service:productcatalogservice_node:worker--3","pod:currencyservice-w3-656689488c-8tr78_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-wh2bn_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-n6l9k_service:recommendationservice_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-zl7px_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-xj6dw_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-c58mw_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-5r72g_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-ngbsx_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-5k59w_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-2tn5h_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-8gsj5_service:redis-cart_node:worker--1.novalocal","pod:frontend-w1-599b6846df-gqngk_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-x6z82_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-lkh9x_service:adservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-78n7k_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-v22vr_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-4dswd_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-tnk2j_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-9wnnj_service:recommendationservice_node:worker--4.novalocal"
1637255162.527,0.13895141009322004,0.20974192900258667,0.045575170221498304,0.04287409790760753,0.03339399052382952,0.16164079413028165,0.5752290748238655,0.04774776776426223,0.044162033689781825,0.04476396506001144,0.040005318854139146,0.045205542193336945,0.36032500257714534,0.21373428157926155,0.19726946706106313,0.3520349668185212,0.33517300296575747,0.032270251063037284,0.0435608229040575,0.5747959069993746,0.20612194978549772,0.0461225901657148,0.35848030459141733,0.587104322202171,0.03314783910043504,0.00391658928910584,0.6088040505105645,0.04466758208223255,0.13086254172064604,0.044917741177918205,0.1728460061652372,0.04345463714410909,0.033054278112114685,0.04496523450785442
1637255177.544,0.13895141009322004,0.20974192900258667,0.045575170221498304,0.04287409790760753,0.03339399052382952,0.16164079413028165,0.5752290748238655,0.04774776776426223,0.044162033689781825,0.04476396506001144,0.040005318854139146,0.045205542193336945,0.36032500257714534,0.21373428157926155,0.19726946706106313,0.3520349668185212,0.33517300296575747,0.032270251063037284,0.0435608229040575,0.5747959069993746,0.20612194978549772,0.0461225901657148,0.35848030459141733,0.587104322202171,0.03314783910043504,0.00391658928910584,0.6088040505105645,0.04466758208223255,0.13086254172064604,0.044917741177918205,0.1728460061652372,0.04345463714410909,0.033054278112114685,0.04496523450785442
1637255192.558,0.13915875852613924,0.21024577297201744,0.0451265346840161,0.043102954099600466,0.03399347405717331,0.1678482419206038,0.5600493430031352,0.0448199292401352,0.044558547482807694,0.044912362142536286,0.03806183109459524,0.046553049279575584,0.3600015253380562,0.21488572054536104,0.2071334118734386,0.351458562282043,0.33445954562857294,0.032565447705421136,0.042956916700676494,0.5393658007892179,0.20052347896479147,0.04281580289563422,0.35802710872933396,0.587426966799885,0.03313617217204108,0.003888955510966446,0.6089051043215314,0.0442789882322699,0.13526392781928148,0.04392888445188228,0.17338440445580042,0.04322311071380708,0.03205244778909529,0.04517680700449542
1637255207.569,0.13915875852613924,0.21024577297201744,0.0451265346840161,0.043102954099600466,0.03399347405717331,0.1678482419206038,0.5600493430031352,0.0448199292401352,0.044558547482807694,0.044912362142536286,0.03806183109459524,0.046553049279575584,0.3600015253380562,0.21488572054536104,0.2071334118734386,0.351458562282043,0.33445954562857294,0.032565447705421136,0.042956916700676494,0.5393658007892179,0.20052347896479147,0.04281580289563422,0.35802710872933396,0.587426966799885,0.03313617217204108,0.003888955510966446,0.6089051043215314,0.0442789882322699,0.13526392781928148,0.04392888445188228,0.17338440445580042,0.04322311071380708,0.03205244778909529,0.04517680700449542
1637255222.594,0.13871521752067367,0.2107052150370337,0.045088775951440105,0.044948623090786524,0.03373187389461408,0.16766982113353526,0.5742935081170603,0.04398163174623226,0.04513147508402447,0.04448546804576595,0.040107358263756866,0.04402822710457789,0.35986721690647583,0.213736643659459,0.1948562318486293,0.35100135436761204,0.3373383565134537,0.03243328308595116,0.04322307726997614,0.5732375267073178,0.2042909826170266,0.04698662707752311,0.35771463013954063,0.5874861625371826,0.03258024987138003,0.003917292994248328,0.6077535263586782,0.04434133929461384,0.13521497284060216,0.04531508718936571,0.1720290860071419,0.043412376784035527,0.032657073734948736,0.045344603233366865
1637255237.623,0.13871521752067367,0.2107052150370337,0.045088775951440105,0.044948623090786524,0.03373187389461408,0.16766982113353526,0.5742935081170603,0.04398163174623226,0.04513147508402447,0.04448546804576595,0.040107358263756866,0.04402822710457789,0.35986721690647583,0.213736643659459,0.1948562318486293,0.35100135436761204,0.3373383565134537,0.03243328308595116,0.04322307726997614,0.5732375267073178,0.2042909826170266,0.04698662707752311,0.35771463013954063,0.5874861625371826,0.03258024987138003,0.003917292994248328,0.6077535263586782,0.04434133929461384,0.13521497284060216,0.04531508718936571,0.1720290860071419,0.043412376784035527,0.032657073734948736,0.045344603233366865
1637255252.649,0.13823090583121378,0.21052183694465315,0.04476097913309987,0.044279563129256315,0.03364030311322162,0.16620676184791952,0.5735710592699056,0.047145131928420084,0.04505769445274789,0.044348090438976195,0.039099117687645506,0.04127398247987278,0.35971509845136984,0.2137410934203275,0.20577524684178905,0.3492917072215595,0.34489908938200275,0.03202346815028788,0.04376219309936256,0.5733780129596648,0.2040768582542005,0.04502506730837798,0.35853626924339377,0.5867039128879853,0.03262706895113424,0.003700316047427517,0.6074894995776036,0.04388052358857852,0.13454850967854984,0.04777168785816276,0.170988807026898,0.043151195619589855,0.03261073926676057,0.044022973392365855
1637255267.668,0.13823090583121378,0.21052183694465315,0.04476097913309987,0.044279563129256315,0.03364030311322162,0.16620676184791952,0.5735710592699056,0.047145131928420084,0.04505769445274789,0.044348090438976195,0.039099117687645506,0.04127398247987278,0.35971509845136984,0.2137410934203275,0.20577524684178905,0.3492917072215595,0.34489908938200275,0.03202346815028788,0.04376219309936256,0.5733780129596648,0.2040768582542005,0.04502506730837798,0.35853626924339377,0.5867039128879853,0.03262706895113424,0.003700316047427517,0.6074894995776036,0.04388052358857852,0.13454850967854984,0.04777168785816276,0.170988807026898,0.043151195619589855,0.03261073926676057,0.044022973392365855
1637255282.698,0.13889698779721482,0.21092833267893657,0.04501721010548858,0.043834523031737856,0.03361184384384085,0.1665096324423469,0.5465276185519763,0.04490359092705948,0.04486960855057576,0.044786167747794106,0.03593121058967425,0.04249493137797636,0.36034254307668107,0.21354463242340022,0.20508837124768178,0.34877702948776224,0.3443091750754036,0.03209462746166737,0.04460250859844226,0.5402025733200856,0.20448088462861014,0.04442436295464752,0.3598379593300659,0.5870190369603073,0.03307978608980917,0.003676900574413257,0.6070888593912432,0.04391239643358871,0.13439090454604732,0.04559970476521266,0.17176005149773535,0.0432871410503517,0.03134626997942212,0.04534591726214031
1637255297.728,0.13889698779721482,0.21092833267893657,0.04501721010548858,0.043834523031737856,0.03361184384384085,0.1665096324423469,0.5465276185519763,0.04490359092705948,0.04486960855057576,0.044786167747794106,0.03593121058967425,0.04249493137797636,0.36034254307668107,0.21354463242340022,0.20508837124768178,0.34877702948776224,0.3443091750754036,0.03209462746166737,0.04460250859844226,0.5402025733200856,0.20448088462861014,0.04442436295464752,0.3598379593300659,0.5870190369603073,0.03307978608980917,0.003676900574413257,0.6070888593912432,0.04391239643358871,0.13439090454604732,0.04559970476521266,0.17176005149773535,0.0432871410503517,0.03134626997942212,0.04534591726214031
1637255312.749,0.1399497859666493,0.21148279182226903,0.04498408569255466,0.04349710704303526,0.03402048565122714,0.16650814991699797,0.5741714894706746,0.04387313911758471,0.04469908905895811,0.04508557901369779,0.039762020841610235,0.04569892265696848,0.35976657079302793,0.21335643718636318,0.20534972701113108,0.32754920972940443,0.3449355422033883,0.03187854402757305,0.04484897010758386,0.5738290743663862,0.204801477816278,0.044804262511151764,0.35987003492886027,0.5873876010699576,0.03282944709324541,0.003686480850485768,0.6064353794015628,0.04380310551542432,0.12899581824831308,0.04518036526477806,0.17191581960785937,0.043561030548931665,0.03241578293687763,0.047910890931505586
1637255327.775,0.1399497859666493,0.21148279182226903,0.04498408569255466,0.04349710704303526,0.03402048565122714,0.16650814991699797,0.5741714894706746,0.04387313911758471,0.04469908905895811,0.04508557901369779,0.039762020841610235,0.04569892265696848,0.35976657079302793,0.21335643718636318,0.20534972701113108,0.32754920972940443,0.3449355422033883,0.03187854402757305,0.04484897010758386,0.5738290743663862,0.204801477816278,0.044804262511151764,0.35987003492886027,0.5873876010699576,0.03282944709324541,0.003686480850485768,0.6064353794015628,0.04380310551542432,0.12899581824831308,0.04518036526477806,0.17191581960785937,0.043561030548931665,0.03241578293687763,0.047910890931505586
1637255342.806,0.14085755944204104,0.21234790764563485,0.045222401120426886,0.04161161583814975,0.03432590098811279,0.16610608475663735,0.5747056974771357,0.04744874774428803,0.04506551105482949,0.04587431534340969,0.03988525001973994,0.04327040349699276,0.3605996588730227,0.21330528905811563,0.20548595715866752,0.3488677736324749,0.34502036037790457,0.03176278378193093,0.04450358604297565,0.4925541867848927,0.20484778353488864,0.041832999536331975,0.3616917844826965,0.587435980009257,0.03290632950630309,0.0037278637673590857,0.607360905991863,0.04408635358864177,0.13086399130490015,0.04291677441258634,0.17293773606373958,0.04361061508132104,0.03260504397144178,0.04690040731600354
1637255357.835,0.14085755944204104,0.21234790764563485,0.045222401120426886,0.04161161583814975,0.03432590098811279,0.16610608475663735,0.5747056974771357,0.04744874774428803,0.04506551105482949,0.04587431534340969,0.03988525001973994,0.04327040349699276,0.3605996588730227,0.21330528905811563,0.20548595715866752,0.3488677736324749,0.34502036037790457,0.03176278378193093,0.04450358604297565,0.4925541867848927,0.20484778353488864,0.041832999536331975,0.3616917844826965,0.587435980009257,0.03290632950630309,0.0037278637673590857,0.607360905991863,0.04408635358864177,0.13086399130490015,0.04291677441258634,0.17293773606373958,0.04361061508132104,0.03260504397144178,0.04690040731600354
