"Time","pod:frontend-w2-6646bc856b-pqjch_service:frontend_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-vlmsj_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w1-56c4dd84bf-wbpfx_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w4-777d8d5dcb-pkxx2_service:frontend_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-swhgr_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-4v984_service:recommendationservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-ddzz5_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w4-66565874fb-z7dnh_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-649d8c7669-7429c_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-649d8c7669-zjpnm_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-p28w7_service:frontend_node:worker--3","pod:currencyservice-w4-6f8d8654c5-rkpzf_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-xh7kh_service:currencyservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-pl9h9_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-ndl8b_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-4q4c2_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-pk7sw_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w4-6f8d8654c5-dhxmd_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-v4k9l_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-29dsg_service:frontend_node:worker--3","pod:frontend-w2-6646bc856b-r7mbw_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-9bj6t_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w1-86744bdcbd-htpgp_service:cartservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-sh227_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-mvdfg_service:productcatalogservice_node:worker--3","pod:frontend-w2-6646bc856b-4ffv2_service:frontend_node:worker--2.novalocal","pod:currencyservice-w2-649d8c7669-786rp_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-h9z4h_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w4-777d8d5dcb-2qdc7_service:frontend_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-m76sp_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-nc95k_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-bshrw_service:currencyservice_node:worker--3","pod:frontend-w4-777d8d5dcb-vcjdh_service:frontend_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-c5xnn_service:frontend_node:worker--3","pod:adservice-w1-5c67ddfffc-dtvhr_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-vf579_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-xqfv6_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w4-6f8d8654c5-7564n_service:currencyservice_node:worker--4.novalocal"
1642155914.648,0.43263464923214934,0.43184054300625185,0.10882486536762243,0.42679511009675586,0.40636258125078006,0.009487569462403351,0.10771169212758111,0.10538177472245659,0.48330658826338346,0.4798947180829935,0.4032028201171743,0.453289647581098,0.4083085475119869,0.4837691415569584,0.10886194229510576,0.01031717724199495,0.010258649533274638,0.4518097947565224,0.41691341259860143,0.39304168254956917,0.41944440829581525,0.010396789397364381,0.44884467675887235,0.03623517148212251,0.09532496444239821,0.4441574965187419,0.4825286048785984,0.13352716952952456,0.4288879497645043,0.43218758392674983,0.009176403527675566,0.41340106628330153,0.41920199737193403,0.4019998729917198,0.4296103524006206,0.49487990029511375,0.010577886974302755,0.45214945580241217
1642155929.664,0.4132592726803562,0.4331117570446952,0.10926391398585673,0.4268274900511549,0.3965884076295262,0.009416262683948393,0.10798562327889813,0.1052330895157379,0.48474704889322406,0.4818978789372501,0.40391216306367417,0.45214534652182303,0.4074950998385664,0.48511548441674845,0.10891195614184504,0.010380794530768293,0.010340064074002434,0.4520213587405627,0.4167907575349143,0.3939013517227509,0.4005559334173556,0.01017585136878367,0.45064640801688394,0.03613108729477187,0.09578050622023482,0.44200282538181673,0.44865466861128933,0.12073852057792689,0.4316237484443602,0.43276510081890673,0.009032881464082943,0.41498590785619305,0.4204379235053197,0.40532823414233987,0.43029872654209855,0.49505218808147056,0.010658378284160094,0.4522820850447959
1642155944.678,0.4132592726803562,0.4331117570446952,0.10926391398585673,0.4268274900511549,0.3965884076295262,0.009416262683948393,0.10798562327889813,0.1052330895157379,0.48474704889322406,0.4818978789372501,0.40391216306367417,0.45214534652182303,0.4074950998385664,0.48511548441674845,0.10891195614184504,0.010380794530768293,0.010340064074002434,0.4520213587405627,0.4167907575349143,0.3939013517227509,0.4005559334173556,0.01017585136878367,0.45064640801688394,0.03613108729477187,0.09578050622023482,0.44200282538181673,0.44865466861128933,0.12073852057792689,0.4316237484443602,0.43276510081890673,0.009032881464082943,0.41498590785619305,0.4204379235053197,0.40532823414233987,0.43029872654209855,0.49505218808147056,0.010658378284160094,0.4522820850447959
1642155959.698,0.4119696415091361,0.46342361916987956,0.10918367497536191,0.4260202353231003,0.4055563897728215,0.009252711130410058,0.10711355417838948,0.10565089475996209,0.4672505226810194,0.4642081164043058,0.4054838936599433,0.45616276855075416,0.394612166280666,0.48410619394288945,0.10885383056885992,0.010436840553421199,0.01025495911471582,0.4543928791216211,0.4173429725147649,0.3689718931316883,0.4215047802941187,0.010178674029640079,0.4522304431111245,0.036441671743249415,0.09110667335302064,0.4407186038240617,0.47212584240714817,0.1233477173391262,0.43105515969081387,0.43379837559551604,0.009124060604285769,0.4141258341056214,0.4204720881557122,0.3544933036694757,0.4262149278580487,0.4952473921793792,0.010734420499091298,0.45380359251392804
1642155974.712,0.4119696415091361,0.46342361916987956,0.10918367497536191,0.4260202353231003,0.4055563897728215,0.009252711130410058,0.10711355417838948,0.10565089475996209,0.4672505226810194,0.4642081164043058,0.4054838936599433,0.45616276855075416,0.394612166280666,0.48410619394288945,0.10885383056885992,0.010436840553421199,0.01025495911471582,0.4543928791216211,0.4173429725147649,0.3689718931316883,0.4215047802941187,0.010178674029640079,0.4522304431111245,0.036441671743249415,0.09110667335302064,0.4407186038240617,0.47212584240714817,0.1233477173391262,0.43105515969081387,0.43379837559551604,0.009124060604285769,0.4141258341056214,0.4204720881557122,0.3544933036694757,0.4262149278580487,0.4952473921793792,0.010734420499091298,0.45380359251392804
1642155989.728,0.4172294193785302,0.42850703657813594,0.10909673981621035,0.42668920633787116,0.40730858629989886,0.008693268110858056,0.10699480975830326,0.10564550362487099,0.47744510535465207,0.4695559803204541,0.3963756656883251,0.4568368763759535,0.40945160867677644,0.4820605075680855,0.10868771458747298,0.010471548623641505,0.010354196325264194,0.4545952642525469,0.4022691723997668,0.38977459133891346,0.39014350544000864,0.010518651368605369,0.4531421933510327,0.03624308568584976,0.09562000388172817,0.4554177197598911,0.43626304679375444,0.12371807117397537,0.4299882989771083,0.432198651479529,0.009166558197634936,0.4132501142668798,0.4213834145281626,0.40356722876574985,0.42430203437812664,0.49516610934895433,0.010673190719818728,0.45499619717827666
1642156004.744,0.4172294193785302,0.42850703657813594,0.10909673981621035,0.42668920633787116,0.40730858629989886,0.008693268110858056,0.10699480975830326,0.10564550362487099,0.47744510535465207,0.4695559803204541,0.3963756656883251,0.4568368763759535,0.40945160867677644,0.4820605075680855,0.10868771458747298,0.010471548623641505,0.010354196325264194,0.4545952642525469,0.4022691723997668,0.38977459133891346,0.39014350544000864,0.010518651368605369,0.4531421933510327,0.03624308568584976,0.09562000388172817,0.4554177197598911,0.43626304679375444,0.12371807117397537,0.4299882989771083,0.432198651479529,0.009166558197634936,0.4132501142668798,0.4213834145281626,0.40356722876574985,0.42430203437812664,0.49516610934895433,0.010673190719818728,0.45499619717827666
1642156019.76,0.4189981500121348,0.4444235656481972,0.10918841683024116,0.4227633092540759,0.39460896632529874,0.009129766107204451,0.10739207524379141,0.10671926890086657,0.4639153942895057,0.46787205880766364,0.40132138755666147,0.449121230537453,0.3942955466094239,0.48277601465574266,0.10832057643033813,0.010686213058356368,0.010421515776722505,0.43966574360093935,0.4151573038564518,0.39482468001158044,0.4154592496991095,0.010062729873609538,0.431590537685915,0.03589531265050754,0.09531410797432278,0.4597702559464451,0.47320856566568326,0.12636340091190634,0.42638759621903866,0.42530732771744834,0.009282225720317006,0.39383360987859894,0.41791870799086306,0.3821777297254014,0.4243209220817532,0.49295597115141127,0.01072788203063564,0.44687603184257596
1642156034.789,0.4189981500121348,0.4444235656481972,0.10918841683024116,0.4227633092540759,0.39460896632529874,0.009129766107204451,0.10739207524379141,0.10671926890086657,0.4639153942895057,0.46787205880766364,0.40132138755666147,0.449121230537453,0.3942955466094239,0.48277601465574266,0.10832057643033813,0.010686213058356368,0.010421515776722505,0.43966574360093935,0.4151573038564518,0.39482468001158044,0.4154592496991095,0.010062729873609538,0.431590537685915,0.03589531265050754,0.09531410797432278,0.4597702559464451,0.47320856566568326,0.12636340091190634,0.42638759621903866,0.42530732771744834,0.009282225720317006,0.39383360987859894,0.41791870799086306,0.3821777297254014,0.4243209220817532,0.49295597115141127,0.01072788203063564,0.44687603184257596
1642156049.822,0.42881641342669535,0.43572139025282686,0.11316815679356272,0.4060982553415208,0.3950177782266755,0.009294938881640276,0.11131253469108535,0.10991650927812908,0.47953168224444476,0.4552328956127543,0.3642461635896048,0.41204590633575366,0.38044416656673685,0.4415689032925616,0.11121511873743059,0.010829046152973358,0.010679539265325996,0.4116875978359712,0.39379936914249764,0.38463451904249324,0.4073501030024266,0.010538740883473776,0.4042446462847932,0.032430111385939084,0.09798323019546139,0.4391776275701782,0.47002068478398557,0.13550091944221407,0.4112092326828495,0.41021531350234813,0.009466125915199384,0.382982981918622,0.4012820945330335,0.3812974452711546,0.3860696819723286,0.4692289940844401,0.01089696974440478,0.4137367327238479
1642156064.864,0.42881641342669535,0.43572139025282686,0.11316815679356272,0.4060982553415208,0.3950177782266755,0.009294938881640276,0.11131253469108535,0.10991650927812908,0.47953168224444476,0.4552328956127543,0.3642461635896048,0.41204590633575366,0.38044416656673685,0.4415689032925616,0.11121511873743059,0.010829046152973358,0.010679539265325996,0.4116875978359712,0.39379936914249764,0.38463451904249324,0.4073501030024266,0.010538740883473776,0.4042446462847932,0.032430111385939084,0.09798323019546139,0.4391776275701782,0.47002068478398557,0.13550091944221407,0.4112092326828495,0.41021531350234813,0.009466125915199384,0.382982981918622,0.4012820945330335,0.3812974452711546,0.3860696819723286,0.4692289940844401,0.01089696974440478,0.4137367327238479
1642156079.898,0.38721291149697507,0.4223066887949412,0.11355809556178359,0.40683130956562674,0.3688687144069209,0.009363016365895373,0.1116195137815533,0.1094936274113534,0.40545717166237144,0.38812015852495885,0.3621860155363387,0.4129070298846443,0.35785061522083517,0.43974217134496685,0.11186801692559692,0.010760095301682256,0.010613217400009962,0.4126320950886603,0.37943792504275203,0.37601215635591345,0.4032922508536997,0.009884845599711908,0.39095395339513017,0.03195190941663653,0.09923804503435464,0.42648630404994003,0.4211720586859048,0.13635908197236382,0.4122310460199895,0.4092379030533307,0.009506021109409802,0.3597150299250094,0.400767784736598,0.38296556047058306,0.38114221091977907,0.4683771679923653,0.010905017932299612,0.4151512116657797
1642156094.927,0.38721291149697507,0.4223066887949412,0.11355809556178359,0.40683130956562674,0.3688687144069209,0.009363016365895373,0.1116195137815533,0.1094936274113534,0.40545717166237144,0.38812015852495885,0.3621860155363387,0.4129070298846443,0.35785061522083517,0.43974217134496685,0.11186801692559692,0.010760095301682256,0.010613217400009962,0.4126320950886603,0.37943792504275203,0.37601215635591345,0.4032922508536997,0.009884845599711908,0.39095395339513017,0.03195190941663653,0.09923804503435464,0.42648630404994003,0.4211720586859048,0.13635908197236382,0.4122310460199895,0.4092379030533307,0.009506021109409802,0.3597150299250094,0.400767784736598,0.38296556047058306,0.38114221091977907,0.4683771679923653,0.010905017932299612,0.4151512116657797
1642156110.138,0.4454623664759818,0.43343233159045635,0.11239695485309675,0.41436734339941855,0.39001333777259933,0.009260788292637465,0.11078148686041003,0.10776519786881723,0.47092844342850465,0.4300175397718682,0.38354299022453825,0.44093212713908625,0.37532754393412626,0.44692086118539465,0.11180998278592322,0.010764501051464063,0.010561751945735104,0.4377708028245266,0.383795636858714,0.3617186076324774,0.40964429801704716,0.010646858202131338,0.4225087158006513,0.03286182220964228,0.09919988068037455,0.41112572807625003,0.4532794105144894,0.13350094099053642,0.41753318133661665,0.41418030845624865,0.00927147606721849,0.37995547671234686,0.413119599047633,0.3835182815932498,0.3904981637130486,0.4738938029264114,0.010997577731229658,0.4383287074240148
